osmid,oneway,lanes,name,highway,reversed,length,maxspeed,ref,geometry
232897771,False,2,Humberto Primo,residential,False,35.523,,,"LINESTRING (-58.3483317 -34.8002239, -58.3480084 -34.8000462)"
232897771,False,2,Humberto Primo,residential,True,72.767,,,"LINESTRING (-58.3483317 -34.8002239, -58.3489939 -34.800588)"
51823664,False,2,Celedonio Flores,residential,True,87.854,,,"LINESTRING (-58.3484389 -34.8012334, -58.3489939 -34.800588)"
232896609,False,,Claudio León Sempere,residential,True,161.828,,,"LINESTRING (-58.3484389 -34.8012334, -58.3469573 -34.8004347)"
"[51823664, 232896594]",False,2,"['Tuyutí', 'Celedonio Flores']",residential,False,257.568,,,"LINESTRING (-58.3484389 -34.8012334, -58.3480365 -34.8017457, -58.3480025 -34.8017744, -58.3479143 -34.8017798, -58.3478446 -34.8017385, -58.3476118 -34.8016023, -58.3475676 -34.801564, -58.3470135 -34.8005667, -58.3469573 -34.8004347)"
51413781,False,2,Deán Funes,residential,True,16.694,,,"LINESTRING (-58.34682 -34.8003507, -58.3466445 -34.8003928)"
140983901,False,,Deán Funes,residential,False,113.67,,,"LINESTRING (-58.34682 -34.8003507, -58.3480084 -34.8000462)"
232896609,False,,Claudio León Sempere,residential,False,15.634,,,"LINESTRING (-58.34682 -34.8003507, -58.3469573 -34.8004347)"
634424752,False,2,Marconi,residential,False,21.011,,,"LINESTRING (-58.3492771 -34.8040523, -58.3494101 -34.8038981)"
634424752,False,2,Marconi,residential,True,85.549,,,"LINESTRING (-58.3492771 -34.8040523, -58.3487654 -34.8046968)"
51826341,False,,Joaquín V. González,residential,False,97.838,,,"LINESTRING (-58.3492771 -34.8040523, -58.3491749 -34.8038891, -58.3490882 -34.8038236, -58.3484657 -34.8035101)"
634424752,False,2,Marconi,residential,False,21.964,,,"LINESTRING (-58.3494101 -34.8038981, -58.349553 -34.8037392)"
634424752,False,2,Marconi,residential,True,21.011,,,"LINESTRING (-58.3494101 -34.8038981, -58.3492771 -34.8040523)"
51826340,False,,Garibaldi,residential,False,94.935,,,"LINESTRING (-58.3484657 -34.8035101, -58.3479123 -34.8042329)"
51826340,False,,Garibaldi,residential,True,65.924,,,"LINESTRING (-58.3484657 -34.8035101, -58.3488506 -34.8030085)"
51826341,False,,Joaquín V. González,residential,False,137.267,,,"LINESTRING (-58.3484657 -34.8035101, -58.3472145 -34.8028257)"
51826341,False,,Joaquín V. González,residential,True,97.838,,,"LINESTRING (-58.3484657 -34.8035101, -58.3490882 -34.8038236, -58.3491749 -34.8038891, -58.3492771 -34.8040523)"
51826340,False,,Garibaldi,residential,False,65.924,,,"LINESTRING (-58.3488506 -34.8030085, -58.3484657 -34.8035101)"
51413778,False,2,Ricardo Rojas,residential,False,65.5,,,"LINESTRING (-58.3479123 -34.8042329, -58.3473139 -34.803908)"
51413778,False,2,Ricardo Rojas,residential,True,93.423,,,"LINESTRING (-58.3479123 -34.8042329, -58.3487654 -34.8046968)"
51826340,False,,Garibaldi,residential,True,94.935,,,"LINESTRING (-58.3479123 -34.8042329, -58.3484657 -34.8035101)"
51413779,False,2,Celedonio Flores,residential,False,36.846,,,"LINESTRING (-58.3472145 -34.8028257, -58.3474328 -34.802547)"
51413779,False,2,Celedonio Flores,residential,True,44.32,,,"LINESTRING (-58.3472145 -34.8028257, -58.346945 -34.8031572)"
51826341,False,,Joaquín V. González,residential,True,137.267,,,"LINESTRING (-58.3472145 -34.8028257, -58.3484657 -34.8035101)"
245798066,False,2,Adolfo Alsina,tertiary,True,40.503,,,"LINESTRING (-58.3401266 -34.801391, -58.3404963 -34.8015923)"
264902332,False,2,Remedios de Escalada de San Martín,tertiary,False,182.247,,,"LINESTRING (-58.3401266 -34.801391, -58.3420553 -34.800969)"
51407518,True,2,Amancio Alcorta,residential,False,144.666,40,,"LINESTRING (-58.3439865 -34.8057816, -58.3426843 -34.8050404)"
51408278,False,2,Mazzini,residential,False,104.528,,,"LINESTRING (-58.3439865 -34.8057816, -58.3433598 -34.8065683)"
51408278,False,2,Mazzini,residential,True,107.152,,,"LINESTRING (-58.3439865 -34.8057816, -58.3446582 -34.8049914)"
51413783,False,2,Francisco López,residential,False,81.658,,,"LINESTRING (-58.3460661 -34.8018025, -58.3455794 -34.8024186)"
51413783,False,2,Francisco López,residential,True,79.599,,,"LINESTRING (-58.3460661 -34.8018025, -58.3464814 -34.8011731)"
51413784,False,2,Joaquín V. González,residential,False,149.75,,,"LINESTRING (-58.3460661 -34.8018025, -58.3474328 -34.802547)"
51413784,False,2,Joaquín V. González,residential,True,90.8,,,"LINESTRING (-58.3460661 -34.8018025, -58.3452374 -34.8013511)"
51413783,False,2,Francisco López,residential,False,92.449,,,"LINESTRING (-58.3450484 -34.8030734, -58.3444925 -34.8037683)"
51413783,False,2,Francisco López,residential,True,46.239,,,"LINESTRING (-58.3450484 -34.8030734, -58.3453363 -34.8027313)"
190073182,False,2,Belisario Roldán,residential,True,147.519,,,"LINESTRING (-58.3450484 -34.8030734, -58.3463991 -34.8038014)"
51413779,False,2,Celedonio Flores,residential,False,36.218,,,"LINESTRING (-58.3463991 -34.8038014, -58.3466346 -34.8035393)"
51413779,False,2,Celedonio Flores,residential,True,93.135,,,"LINESTRING (-58.3463991 -34.8038014, -58.345836 -34.8044998)"
190073182,False,2,Belisario Roldán,residential,False,147.519,,,"LINESTRING (-58.3463991 -34.8038014, -58.3450484 -34.8030734)"
232896609,False,,Claudio León Sempere,residential,False,161.828,,,"LINESTRING (-58.3469573 -34.8004347, -58.3484389 -34.8012334)"
"[51823664, 232896594]",False,2,"['Tuyutí', 'Celedonio Flores']",residential,True,257.568,,,"LINESTRING (-58.3469573 -34.8004347, -58.3470135 -34.8005667, -58.3475676 -34.801564, -58.3476118 -34.8016023, -58.3478446 -34.8017385, -58.3479143 -34.8017798, -58.3480025 -34.8017744, -58.3480365 -34.8017457, -58.3484389 -34.8012334)"
232896609,False,,Claudio León Sempere,residential,True,15.634,,,"LINESTRING (-58.3469573 -34.8004347, -58.34682 -34.8003507)"
51413318,False,,Uruguay,residential,True,81.21,,,"LINESTRING (-58.3484899 -34.8021788, -58.3492207 -34.8025951)"
1242579283,False,2,Avenida 17 de Octubre,tertiary,False,107.277,,,"LINESTRING (-58.3398016 -34.8002444, -58.3386656 -34.8004906)"
1242579283,False,2,Avenida 17 de Octubre,tertiary,True,142.127,,,"LINESTRING (-58.3398016 -34.8002444, -58.3413066 -34.7999181)"
245798066,False,2,Adolfo Alsina,tertiary,False,40.503,,,"LINESTRING (-58.3404963 -34.8015923, -58.3401266 -34.801391)"
245798066,False,2,Adolfo Alsina,tertiary,True,80.928,,,"LINESTRING (-58.3404963 -34.8015923, -58.341235 -34.8019945)"
302180244,False,,Liniers,residential,False,104.911,40,,"LINESTRING (-58.3404963 -34.8015923, -58.33987 -34.8023833)"
190073183,True,,José Hernández,residential,False,80.234,40,,"LINESTRING (-58.33987 -34.8023833, -58.3406012 -34.8027835)"
302180244,False,,Liniers,residential,True,104.911,40,,"LINESTRING (-58.33987 -34.8023833, -58.3404963 -34.8015923)"
51408278,False,2,Mazzini,residential,True,97.878,,,"LINESTRING (-58.3421412 -34.808083, -58.3427257 -34.8073451)"
634424818,False,4,Avenida Lacaze,primary,False,146.757,30,RP4,"LINESTRING (-58.3421412 -34.808083, -58.3416048 -34.8077896, -58.3408035 -34.8073512)"
