osmid,oneway,highway,junction,reversed,length,geometry,name,lanes,maxspeed,ref
369957717,False,secondary,,False,13.268,"LINESTRING (-68.327527 -34.6113375, -68.3275802 -34.6114485)",Avenida San Martín,,,
"[369952980, 1217178644]",True,secondary,,False,25.766,"LINESTRING (-68.327527 -34.6113375, -68.3274487 -34.6112898, -68.3274164 -34.6112244, -68.3273794 -34.6111494)",Avenida San Martín,,,
369952983,False,tertiary,,False,108.722,"LINESTRING (-68.3264845 -34.6092423, -68.3260369 -34.6083366)",Avenida San Martín,,,
369952984,True,tertiary,,False,87.161,"LINESTRING (-68.3264845 -34.6092423, -68.3266694 -34.6095525, -68.3267438 -34.6096386, -68.326771 -34.6096644, -68.3268239 -34.6097147, -68.326904 -34.6097554, -68.3269401 -34.6097635, -68.32698 -34.6097724, -68.3270375 -34.609777, -68.3270845 -34.6097938)",Avenida San Martín,,,
"[1217178648, 369952985]",True,tertiary,,False,60.991,"LINESTRING (-68.3274136 -34.6103093, -68.3273651 -34.6108004, -68.3273596 -34.610856)",General Paz,,,
94629499,True,tertiary,,False,111.557,"LINESTRING (-68.3274385 -34.6095617, -68.3275184 -34.6085606)",General Paz,,,
94818514,True,tertiary,,False,151.93099999999998,"LINESTRING (-68.327066 -34.6105217, -68.3268056 -34.6099755, -68.3266796 -34.6097113, -68.3266601 -34.6096703, -68.3264845 -34.6092423)",Avenida San Martín,,,
369952986,True,tertiary,,False,90.034,"LINESTRING (-68.327066 -34.6105217, -68.3270805 -34.6104171, -68.3269088 -34.610075, -68.3269063 -34.6100174, -68.3269236 -34.6099635, -68.3269505 -34.6099159, -68.3269826 -34.6098642, -68.3270323 -34.609821, -68.3270845 -34.6097938)",,,,
245979909,True,secondary,roundabout,False,5.676,"LINESTRING (-68.3259912 -34.6116697, -68.3259304 -34.6116596)",Avenida José Zapata,,,
90356611,True,residential,,False,127.723,"LINESTRING (-68.3347924 -34.6085067, -68.3353131 -34.6095724)",Saavedra,,,
369954883,False,secondary,,True,127.783,"LINESTRING (-68.3347924 -34.6085067, -68.3335014 -34.6089444)",Avenida Rivadavia,,,
1217178631,True,tertiary,,False,65.09299999999999,"LINESTRING (-68.3270845 -34.6097938, -68.3271235 -34.6098232, -68.3271535 -34.6098649, -68.3271997 -34.6099542, -68.327285 -34.6100946, -68.3274091 -34.6103017, -68.3274136 -34.6103093)",Avenida San Martín,,,
1217178632,True,tertiary,,False,41.79,"LINESTRING (-68.3270845 -34.6097938, -68.3271517 -34.6097691, -68.3272038 -34.6097438, -68.3274385 -34.6095617)",,,,
138288441,False,residential,,False,33.224,"LINESTRING (-68.3261767 -34.612332, -68.3260938 -34.6126229)",Avenida Emilio Mitre,,,
138288441,False,residential,,True,43.576,"LINESTRING (-68.3261767 -34.612332, -68.3262461 -34.6119443)",Avenida Emilio Mitre,,,
