osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,tunnel
"[548445185, 1163528627, 1163528629, 1163528632, 1163528634]",Paso Bajo Nivel Héroes de Malvinas,secondary,60,True,False,477.475,2,,"LINESTRING (-58.2165495 -34.8083765, -58.216078 -34.8084861, -58.2145976 -34.8088227, -58.2141046 -34.8089053, -58.2138786 -34.8089651, -58.2136394 -34.8090411, -58.2135192 -34.8090928, -58.2133797 -34.8091523, -58.2131045 -34.8092828, -58.2121137 -34.8097755, -58.2117436 -34.8099672)",yes
136714892,Domingo Martínez de Irala,residential,40,False,False,101.997,,,"LINESTRING (-58.2173778 -34.8098511, -58.2163674 -34.8102425)",
136714892,Domingo Martínez de Irala,residential,40,False,True,102.069,,,"LINESTRING (-58.2173778 -34.8098511, -58.2183927 -34.8094661)",
231735540,San Antonio,residential,40,False,True,76.038,,,"LINESTRING (-58.2173778 -34.8098511, -58.2170205 -34.8092334)",
136714892,Domingo Martínez de Irala,residential,40,False,True,101.997,,,"LINESTRING (-58.2163674 -34.8102425, -58.2173778 -34.8098511)",
231735664,Santa Teresita,residential,40,False,False,77.582,,,"LINESTRING (-58.2163674 -34.8102425, -58.2160092 -34.8096098)",
58284580,Sebastián Gaboto,residential,40,False,False,101.372,,,"LINESTRING (-58.2160092 -34.8096098, -58.2170205 -34.8092334)",
58284580,Sebastián Gaboto,residential,40,False,True,104.402,,,"LINESTRING (-58.2160092 -34.8096098, -58.2149744 -34.8100094)",
231735664,Santa Teresita,residential,40,False,False,112.031,,,"LINESTRING (-58.2160092 -34.8096098, -58.2155366 -34.80868)",
231735664,Santa Teresita,residential,40,False,True,77.582,,,"LINESTRING (-58.2160092 -34.8096098, -58.2163674 -34.8102425)",
58284580,Sebastián Gaboto,residential,40,False,False,103.491,,,"LINESTRING (-58.2170205 -34.8092334, -58.2180557 -34.8088542)",
58284580,Sebastián Gaboto,residential,40,False,True,101.372,,,"LINESTRING (-58.2170205 -34.8092334, -58.2160092 -34.8096098)",
231735540,San Antonio,residential,40,False,False,76.038,,,"LINESTRING (-58.2170205 -34.8092334, -58.2173778 -34.8098511)",
231735540,San Antonio,residential,40,False,True,104.537,,,"LINESTRING (-58.2170205 -34.8092334, -58.2165495 -34.8083765)",
"[58284576, 549375916]",Calle 216,residential,40,False,True,123.58900000000001,,,"LINESTRING (-58.217717 -34.8080294, -58.2173906 -34.8070754, -58.2172959 -34.8069833)",
50855013,Calle 215,residential,40,False,False,47.937,,,"LINESTRING (-58.2166075 -34.8047108, -58.2163049 -34.8043585)",
50855013,Calle 215,residential,40,False,True,89.776,,,"LINESTRING (-58.2166075 -34.8047108, -58.2171742 -34.8053706)",
174644230,Calle 257,residential,40,False,True,105.472,,,"LINESTRING (-58.2166075 -34.8047108, -58.2174726 -34.8040822)",
136604260,Calle 259,residential,40,False,False,87.139,,,"LINESTRING (-58.2095306 -34.8078368, -58.2087771 -34.8083178)",
136604260,Calle 259,residential,40,False,True,77.805,,,"LINESTRING (-58.2095306 -34.8078368, -58.2102087 -34.807413)",
302610961,Calle 221 A,residential,,False,False,90.083,,,"LINESTRING (-58.2095306 -34.8078368, -58.2101192 -34.808487)",
302610961,Calle 221 A,residential,,False,True,90.083,,,"LINESTRING (-58.2101192 -34.808487, -58.2095306 -34.8078368)",
"[217184105, 136604276]",Navarro,residential,40,False,"[False, True]",90.519,,,"LINESTRING (-58.2134942 -34.8091744, -58.2134231 -34.8094158, -58.2134092 -34.8094967, -58.2134077 -34.8095789, -58.2134351 -34.8097438, -58.2135655 -34.8099534)",
"[349670290, 1163528638]","['Avenida Doctor Albert Sabin', 'Papa Francisco']",residential,40,False,"[False, True]",46.528,,,"LINESTRING (-58.2134942 -34.8091744, -58.2136586 -34.8091127, -58.213668 -34.8089893, -58.2136541 -34.8089201, -58.2136239 -34.808848)",
1163528638,Papa Francisco,residential,40,False,True,182.78199999999998,,,"LINESTRING (-58.2134942 -34.8091744, -58.2130793 -34.8093637, -58.2121003 -34.8098438, -58.2117436 -34.8099672)",
1163528638,Papa Francisco,residential,40,False,False,182.782,,,"LINESTRING (-58.2117436 -34.8099672, -58.2121003 -34.8098438, -58.2130793 -34.8093637, -58.2134942 -34.8091744)",
"[349670290, 1163528638]","['Avenida Doctor Albert Sabin', 'Papa Francisco']",residential,40,False,"[False, True]",46.528,,,"LINESTRING (-58.2136239 -34.808848, -58.2136541 -34.8089201, -58.213668 -34.8089893, -58.2136586 -34.8091127, -58.2134942 -34.8091744)",
446873973,Avenida Doctor Albert Sabin,residential,40,False,True,147.258,,,"LINESTRING (-58.2136239 -34.808848, -58.2136264 -34.8087889, -58.2136104 -34.8087317, -58.2129969 -34.8076354)",
1082749800,Papa Francisco,residential,40,False,True,151.818,,,"LINESTRING (-58.2136239 -34.808848, -58.2136125 -34.8088741, -58.2135396 -34.8089149, -58.2122099 -34.8095542)",
58284573,Santa Lucía,residential,40,False,False,131.302,,,"LINESTRING (-58.2143847 -34.8089324, -58.2149744 -34.8100094)",
1082749797,Papa Francisco,residential,40,False,True,108.847,,,"LINESTRING (-58.2143847 -34.8089324, -58.2155366 -34.80868)",
"[1163528640, 58284573]","['Avenida Dardo Rocha', 'Santa Lucía']","['residential', 'tertiary']",40,False,True,26.729,2,,"LINESTRING (-58.2143847 -34.8089324, -58.2143371 -34.8088383, -58.214273 -34.8087102)",
173871512,Avenida Valentín Vergara,secondary,60,True,False,8.463,2,,"LINESTRING (-58.2079613 -34.8021812, -58.2079327 -34.8022536)",
638925140,,residential,,False,False,47.864,,,"LINESTRING (-58.2117956 -34.8023324, -58.2121509 -34.8026489)",
1082749799,Calle 262,residential,,False,False,61.257,,,"LINESTRING (-58.2117956 -34.8023324, -58.2122601 -34.8019349)",
1082749799,Calle 262,residential,,False,True,96.554,,,"LINESTRING (-58.2117956 -34.8023324, -58.2110635 -34.802959)",
638925140,,residential,,False,True,47.864,,,"LINESTRING (-58.2121509 -34.8026489, -58.2117956 -34.8023324)",
217184104,Sebastián Gaboto,residential,40,False,False,27.573,,,"LINESTRING (-58.2134887 -34.8103884, -58.2137656 -34.8102894)",
217184100,Sebastián Gaboto,residential,40,False,False,49.06,,,"LINESTRING (-58.2134887 -34.8103884, -58.2135407 -34.8102231, -58.2135511 -34.8101234, -58.2135655 -34.8099534)",
231735664,Santa Teresita,residential,40,False,True,112.031,,,"LINESTRING (-58.2155366 -34.80868, -58.2160092 -34.8096098)",
1082749797,Papa Francisco,residential,40,False,False,108.847,,,"LINESTRING (-58.2155366 -34.80868, -58.2143847 -34.8089324)",
1082749797,Papa Francisco,residential,40,False,True,98.72200000000001,,,"LINESTRING (-58.2155366 -34.80868, -58.2161034 -34.8085456, -58.2165495 -34.8083765)",
1082749798,Papa Francisco,tertiary,40,False,True,31.483,,,"LINESTRING (-58.2161498 -34.8083099, -58.2164943 -34.8082975)",
1210902789,Papa Francisco,residential,40,False,False,177.036,,,"LINESTRING (-58.2161498 -34.8083099, -58.214273 -34.8087102)",
58284572,Calle 217,tertiary,40,False,True,43.105,,,"LINESTRING (-58.2161498 -34.8083099, -58.2160488 -34.8079778, -58.2160206 -34.8079388)",
136656045,Calle 263,residential,,False,True,5.555,,,"LINESTRING (-58.2102439 -34.8014958, -58.21029 -34.8014632)",
436645947,Avenida Doctor Luis Agote,residential,40,False,False,179.08599999999998,,,"LINESTRING (-58.2102439 -34.8014958, -58.2102564 -34.8015188, -58.2103091 -34.8016128, -58.2110635 -34.802959)",
136656045,Calle 263,residential,,False,False,5.555,,,"LINESTRING (-58.21029 -34.8014632, -58.2102439 -34.8014958)",
136656059,Calle 262 A,residential,,False,True,133.635,,,"LINESTRING (-58.21029 -34.8014632, -58.2104105 -34.8015062, -58.2116005 -34.8014759, -58.2117361 -34.8014423)",
548445181,Calle 221,residential,40,False,False,134.794,,,"LINESTRING (-58.2122099 -34.8095542, -58.2113087 -34.808594)",
1082749800,Papa Francisco,residential,40,False,False,151.818,,,"LINESTRING (-58.2122099 -34.8095542, -58.2135396 -34.8089149, -58.2136125 -34.8088741, -58.2136239 -34.808848)",
1082749800,Papa Francisco,residential,40,False,True,77.514,,,"LINESTRING (-58.2122099 -34.8095542, -58.2119412 -34.8096956, -58.2115372 -34.8099771)",
1082749800,Papa Francisco,residential,40,False,False,77.514,,,"LINESTRING (-58.2115372 -34.8099771, -58.2119412 -34.8096956, -58.2122099 -34.8095542)",
"[1163528631, 1163528628, 349670358, 1163528630, 1163528633]",Paso Bajo Nivel Héroes de Malvinas,secondary,60,True,False,493.82199999999995,2,,"LINESTRING (-58.2115372 -34.8099771, -58.21206 -34.8097205, -58.2130703 -34.8092212, -58.2135044 -34.8090191, -58.2136084 -34.8089786, -58.2138222 -34.8089034, -58.2140613 -34.808833, -58.2145801 -34.8087366, -58.2160699 -34.8084102, -58.2164943 -34.8082975)",yes
349594562,Papa Francisco,secondary,60,True,False,115.543,2,,"LINESTRING (-58.2164943 -34.8082975, -58.217717 -34.8080294)",
1082749798,Papa Francisco,tertiary,40,False,False,31.483,,,"LINESTRING (-58.2164943 -34.8082975, -58.2161498 -34.8083099)",
1163528635,San Antonio,residential,40,False,False,10.127,,,"LINESTRING (-58.2164943 -34.8082975, -58.2165495 -34.8083765)",
