osmid,name,highway,oneway,reversed,length,maxspeed,lanes,geometry,bridge,ref
54291746,Alfredo Palacios,residential,False,False,83.956,40,,"LINESTRING (-58.6087106 -34.4497901, -58.6079061 -34.4494296)",,
54291746,Alfredo Palacios,residential,False,True,85.404,40,,"LINESTRING (-58.6087106 -34.4497901, -58.6095252 -34.4501625)",,
258139907,,residential,False,True,21.064,,,"LINESTRING (-58.6087106 -34.4497901, -58.6088241 -34.4496254)",,
265866213,Federico Ozanam,residential,False,False,103.766,,,"LINESTRING (-58.6087106 -34.4497901, -58.6082305 -34.4505337, -58.6081894 -34.4506179)",,
54291743,General Mosconi,residential,False,False,85.798,,,"LINESTRING (-58.607315 -34.4503432, -58.6081894 -34.4506179)",,
54291743,General Mosconi,residential,False,True,85.733,,,"LINESTRING (-58.607315 -34.4503432, -58.6064494 -34.4500517)",,
54292553,Dardo Rocha,residential,False,False,114.053,,,"LINESTRING (-58.607315 -34.4503432, -58.6069997 -34.4513354)",,
54292553,Dardo Rocha,residential,False,True,115.26,,,"LINESTRING (-58.607315 -34.4503432, -58.6073495 -34.4502626, -58.6079061 -34.4494296)",,
54291746,Alfredo Palacios,residential,False,False,84.645,40,,"LINESTRING (-58.6070894 -34.4490719, -58.6062778 -34.4487092)",,
54291746,Alfredo Palacios,residential,False,True,84.794,40,,"LINESTRING (-58.6070894 -34.4490719, -58.6079061 -34.4494296)",,
258139906,,residential,False,True,21.244,,,"LINESTRING (-58.6070894 -34.4490719, -58.6072062 -34.4489069)",,
265866212,Caseros,residential,False,False,123.80000000000001,,,"LINESTRING (-58.6070894 -34.4490719, -58.6064889 -34.4499734, -58.6064494 -34.4500517)",,
54291743,General Mosconi,residential,False,False,85.3,,,"LINESTRING (-58.6047246 -34.4494847, -58.6055879 -34.4497705)",,
54291743,General Mosconi,residential,False,True,87.47,,,"LINESTRING (-58.6047246 -34.4494847, -58.6038871 -34.4491081)",,
54291749,Alejandro Volta,residential,False,True,144.008,,,"LINESTRING (-58.6047246 -34.4494847, -58.605466 -34.448343)",,
54291749,Alejandro Volta,residential,False,False,71.874,,,"LINESTRING (-58.6047246 -34.4494847, -58.6046917 -34.4495416, -58.6044982 -34.4501027)",,
54291743,General Mosconi,residential,False,False,85.733,,,"LINESTRING (-58.6064494 -34.4500517, -58.607315 -34.4503432)",,
54291743,General Mosconi,residential,False,True,84.958,,,"LINESTRING (-58.6064494 -34.4500517, -58.6055879 -34.4497705)",,
265866212,Caseros,residential,False,False,124.844,,,"LINESTRING (-58.6064494 -34.4500517, -58.6061039 -34.4511377)",,
265866212,Caseros,residential,False,True,123.80000000000001,,,"LINESTRING (-58.6064494 -34.4500517, -58.6064889 -34.4499734, -58.6070894 -34.4490719)",,
54291743,General Mosconi,residential,False,False,84.958,,,"LINESTRING (-58.6055879 -34.4497705, -58.6064494 -34.4500517)",,
54291743,General Mosconi,residential,False,True,85.3,,,"LINESTRING (-58.6055879 -34.4497705, -58.6047246 -34.4494847)",,
54292551,Juan Bautista Azopardo,residential,False,False,135.188,,,"LINESTRING (-58.6055879 -34.4497705, -58.6051963 -34.4509426)",,
54292551,Juan Bautista Azopardo,residential,False,True,133.921,,,"LINESTRING (-58.6055879 -34.4497705, -58.6056235 -34.4497043, -58.6062778 -34.4487092)",,
54291746,Alfredo Palacios,residential,False,False,84.848,40,,"LINESTRING (-58.6062778 -34.4487092, -58.605466 -34.448343)",,
54291746,Alfredo Palacios,residential,False,True,84.645,40,,"LINESTRING (-58.6062778 -34.4487092, -58.6070894 -34.4490719)",,
54292551,Juan Bautista Azopardo,residential,False,False,133.921,,,"LINESTRING (-58.6062778 -34.4487092, -58.6056235 -34.4497043, -58.6055879 -34.4497705)",,
258139909,Chivilcoy,residential,False,False,21.055,,,"LINESTRING (-58.6106486 -34.4504445, -58.6105353 -34.4506092)",,
258139909,Chivilcoy,residential,False,True,8.399,,,"LINESTRING (-58.6106486 -34.4504445, -58.6106938 -34.4503788)",,
26706599,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,190.48099999999997,,2,"LINESTRING (-58.6106486 -34.4504445, -58.6105497 -34.4504001, -58.6089486 -34.4496813, -58.6088241 -34.4496254)",,RP24
85144120,Alexis Carrel,residential,False,False,88.225,,,"LINESTRING (-58.6045138 -34.4539676, -58.6037131 -34.4535276)",,
85144120,Alexis Carrel,residential,False,True,89.741,,,"LINESTRING (-58.6045138 -34.4539676, -58.6053379 -34.454403)",,
85144120,Alexis Carrel,residential,False,False,89.977,,,"LINESTRING (-58.6061639 -34.4548399, -58.6054271 -34.4544502, -58.6053379 -34.454403)",,
85144120,Alexis Carrel,residential,False,False,89.741,,,"LINESTRING (-58.6053379 -34.454403, -58.6045138 -34.4539676)",,
85144120,Alexis Carrel,residential,False,True,89.977,,,"LINESTRING (-58.6053379 -34.454403, -58.6054271 -34.4544502, -58.6061639 -34.4548399)",,
85144120,Alexis Carrel,residential,False,False,90.114,,,"LINESTRING (-58.6037131 -34.4535276, -58.6028762 -34.4531027)",,
85144120,Alexis Carrel,residential,False,True,88.225,,,"LINESTRING (-58.6037131 -34.4535276, -58.6045138 -34.4539676)",,
258153132,Juan Bautista Azopardo,residential,False,True,165.581,,,"LINESTRING (-58.6037131 -34.4535276, -58.6027407 -34.4547824)",,
"[57889129, 170297874, 258153132]",Juan Bautista Azopardo,residential,False,"[False, True]",51.06,,,"LINESTRING (-58.6037131 -34.4535276, -58.6038249 -34.4533456, -58.6039214 -34.453224, -58.6040163 -34.4531469)",yes,
57889391,Alejandro Volta,residential,False,False,163.354,,,"LINESTRING (-58.6028762 -34.4531027, -58.6019159 -34.4543401)",,
85144120,Alexis Carrel,residential,False,True,90.114,,,"LINESTRING (-58.6028762 -34.4531027, -58.6037131 -34.4535276)",,
85144120,Alexis Carrel,residential,False,False,95.679,,,"LINESTRING (-58.6028762 -34.4531027, -58.6020841 -34.4526809, -58.6019996 -34.4526359)",,
85144120,Alexis Carrel,residential,False,False,76.086,,,"LINESTRING (-58.60121 -34.4522124, -58.6005167 -34.4518364)",,
85144120,Alexis Carrel,residential,False,True,86.367,,,"LINESTRING (-58.60121 -34.4522124, -58.6019996 -34.4526359)",,
57889390,Guillermo Marconi,residential,False,False,163.301,,,"LINESTRING (-58.6019996 -34.4526359, -58.6010366 -34.4538713)",,
85144120,Alexis Carrel,residential,False,False,86.367,,,"LINESTRING (-58.6019996 -34.4526359, -58.60121 -34.4522124)",,
85144120,Alexis Carrel,residential,False,True,95.679,,,"LINESTRING (-58.6019996 -34.4526359, -58.6020841 -34.4526809, -58.6028762 -34.4531027)",,
85144120,Alexis Carrel,residential,False,True,76.086,,,"LINESTRING (-58.6005167 -34.4518364, -58.60121 -34.4522124)",,
85132268,Escobar,residential,False,False,164.296,,,"LINESTRING (-58.6090204 -34.4477142, -58.6081845 -34.4490211)",,
85132483,Coronel Pringles,residential,False,False,83.442,40,,"LINESTRING (-58.6090204 -34.4477142, -58.6082239 -34.4473513)",,
85132483,Coronel Pringles,residential,False,True,86.393,40,,"LINESTRING (-58.6090204 -34.4477142, -58.6098509 -34.4480811)",,
258139906,,residential,False,False,21.244,,,"LINESTRING (-58.6072062 -34.4489069, -58.6070894 -34.4490719)",,
258139906,,residential,False,True,8.311,,,"LINESTRING (-58.6072062 -34.4489069, -58.6072561 -34.4488445)",,
26706599,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,169.865,,2,"LINESTRING (-58.6072062 -34.4489069, -58.6071086 -34.4488628, -58.6056946 -34.4482248, -58.6055811 -34.4481736)",,RP24
258139907,,residential,False,False,21.064,,,"LINESTRING (-58.6088241 -34.4496254, -58.6087106 -34.4497901)",,
258139907,,residential,False,True,7.633,,,"LINESTRING (-58.6088241 -34.4496254, -58.6088652 -34.4495657)",,
26706599,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,168.498,,2,"LINESTRING (-58.6088241 -34.4496254, -58.6087371 -34.4495868, -58.6072931 -34.4489455, -58.6072062 -34.4489069)",,RP24
57889456,Lisandro de la Torre,residential,False,False,86.374,40,,"LINESTRING (-58.6049164 -34.4475628, -58.6057449 -34.4479324)",,
57889456,Lisandro de la Torre,residential,False,True,88.743,40,,"LINESTRING (-58.6049164 -34.4475628, -58.6040696 -34.4471764)",,
85132272,Las Flores,residential,False,True,164.93,,,"LINESTRING (-58.6049164 -34.4475628, -58.6057579 -34.4462519)",,
473846828,,residential,False,False,21.661,,,"LINESTRING (-58.6005573 -34.4459222, -58.6004396 -34.4460911)",,
57889456,Lisandro de la Torre,residential,False,False,106.072,40,,"LINESTRING (-58.6098026 -34.4497416, -58.61082 -34.4501956)",,
57889456,Lisandro de la Torre,residential,False,True,84.415,40,,"LINESTRING (-58.6098026 -34.4497416, -58.6089913 -34.4493828)",,
85132273,Puán,residential,False,False,164.202,,,"LINESTRING (-58.6098026 -34.4497416, -58.6106676 -34.4484486)",,
57889456,Lisandro de la Torre,residential,False,False,84.019,40,,"LINESTRING (-58.6057449 -34.4479324, -58.6065503 -34.4482927)",,
57889456,Lisandro de la Torre,residential,False,True,86.374,40,,"LINESTRING (-58.6057449 -34.4479324, -58.6049164 -34.4475628)",,
85132271,Hurlingham,residential,False,True,165.016,,,"LINESTRING (-58.6057449 -34.4479324, -58.6065984 -34.4466259)",,
265866217,,residential,False,False,22.648,,,"LINESTRING (-58.6057449 -34.4479324, -58.6056242 -34.4481101)",,
57889456,Lisandro de la Torre,residential,False,False,87.162,40,,"LINESTRING (-58.6015499 -34.4460599, -58.6023904 -34.446426)",,
57889456,Lisandro de la Torre,residential,False,False,84.205,40,,"LINESTRING (-58.6081845 -34.4490211, -58.6089913 -34.4493828)",,
57889456,Lisandro de la Torre,residential,False,True,84.322,40,,"LINESTRING (-58.6081845 -34.4490211, -58.6073785 -34.448656)",,
85132268,Escobar,residential,False,True,164.296,,,"LINESTRING (-58.6081845 -34.4490211, -58.6090204 -34.4477142)",,
57889456,Lisandro de la Torre,residential,False,False,87.849,40,,"LINESTRING (-58.6023904 -34.446426, -58.6032314 -34.4468044)",,
57889456,Lisandro de la Torre,residential,False,True,87.162,40,,"LINESTRING (-58.6023904 -34.446426, -58.6015499 -34.4460599)",,
258139908,,residential,False,False,22.662,,,"LINESTRING (-58.6023904 -34.446426, -58.6022718 -34.4466048)",,
57889456,Lisandro de la Torre,residential,False,False,84.322,40,,"LINESTRING (-58.6073785 -34.448656, -58.6081845 -34.4490211)",,
57889456,Lisandro de la Torre,residential,False,True,86.018,40,,"LINESTRING (-58.6073785 -34.448656, -58.6065503 -34.4482927)",,
258139906,,residential,False,False,23.776,,,"LINESTRING (-58.6073785 -34.448656, -58.6072561 -34.4488445)",,
637325645,Ezeiza,residential,False,True,164.488,,,"LINESTRING (-58.6073785 -34.448656, -58.6082239 -34.4473513)",,
85132483,Coronel Pringles,residential,False,False,84.78,40,,"LINESTRING (-58.6082239 -34.4473513, -58.6074113 -34.4469876)",,
85132483,Coronel Pringles,residential,False,True,83.442,40,,"LINESTRING (-58.6082239 -34.4473513, -58.6090204 -34.4477142)",,
637325645,Ezeiza,residential,False,False,164.488,,,"LINESTRING (-58.6082239 -34.4473513, -58.6073785 -34.448656)",,
637325645,Ezeiza,residential,False,True,191.536,,,"LINESTRING (-58.6082239 -34.4473513, -58.6083915 -34.4471255, -58.6084687 -34.4470696, -58.6086981 -34.4469299, -58.6087453 -34.4468946, -58.6087829 -34.4468606, -58.6088607 -34.4467589, -58.6090398 -34.446515, -58.609083 -34.4464522, -58.6094187 -34.4459634)",,
85132273,Puán,residential,False,True,164.202,,,"LINESTRING (-58.6106676 -34.4484486, -58.6098026 -34.4497416)",,
85132483,Coronel Pringles,residential,False,False,85.312,40,,"LINESTRING (-58.6106676 -34.4484486, -58.6098509 -34.4480811)",,
54292555,Ensenada,residential,False,False,164.813,,,"LINESTRING (-58.6098509 -34.4480811, -58.6089913 -34.4493828)",,
85132483,Coronel Pringles,residential,False,False,86.393,40,,"LINESTRING (-58.6098509 -34.4480811, -58.6090204 -34.4477142)",,
85132483,Coronel Pringles,residential,False,True,85.312,40,,"LINESTRING (-58.6098509 -34.4480811, -58.6106676 -34.4484486)",,
54292552,Ezeiza,residential,False,False,96.07,,,"LINESTRING (-58.6094187 -34.4459634, -58.6094709 -34.4456449, -58.6094709 -34.4456214, -58.609463 -34.4456069, -58.6094481 -34.4455962, -58.6094107 -34.445594, -58.6093636 -34.4455996, -58.609326 -34.4456217, -58.6093059 -34.4456615, -58.6092938 -34.4457455, -58.609296 -34.4458023, -58.6093061 -34.4458425, -58.6093204 -34.4458659, -58.6093508 -34.4458986, -58.6094187 -34.4459634)",,
54292552,Ezeiza,residential,False,True,96.07,,,"LINESTRING (-58.6094187 -34.4459634, -58.6093508 -34.4458986, -58.6093204 -34.4458659, -58.6093061 -34.4458425, -58.609296 -34.4458023, -58.6092938 -34.4457455, -58.6093059 -34.4456615, -58.609326 -34.4456217, -58.6093636 -34.4455996, -58.6094107 -34.445594, -58.6094481 -34.4455962, -58.609463 -34.4456069, -58.6094709 -34.4456214, -58.6094709 -34.4456449, -58.6094187 -34.4459634)",,
637325645,Ezeiza,residential,False,False,191.536,,,"LINESTRING (-58.6094187 -34.4459634, -58.609083 -34.4464522, -58.6090398 -34.446515, -58.6088607 -34.4467589, -58.6087829 -34.4468606, -58.6087453 -34.4468946, -58.6086981 -34.4469299, -58.6084687 -34.4470696, -58.6083915 -34.4471255, -58.6082239 -34.4473513)",,
473844016,,residential,False,False,21.592,,,"LINESTRING (-58.6055811 -34.4481736, -58.605466 -34.448343)",,
473844012,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,174.67100000000002,,2,"LINESTRING (-58.6055811 -34.4481736, -58.6054771 -34.4481271, -58.6039941 -34.4474644, -58.6039063 -34.4474252)",,RP24
54292555,Ensenada,residential,False,True,164.813,,,"LINESTRING (-58.6089913 -34.4493828, -58.6098509 -34.4480811)",,
57889456,Lisandro de la Torre,residential,False,False,84.415,40,,"LINESTRING (-58.6089913 -34.4493828, -58.6098026 -34.4497416)",,
57889456,Lisandro de la Torre,residential,False,True,84.205,40,,"LINESTRING (-58.6089913 -34.4493828, -58.6081845 -34.4490211)",,
258139907,,residential,False,False,23.395,,,"LINESTRING (-58.6089913 -34.4493828, -58.6088652 -34.4495657)",,
85132272,Las Flores,residential,False,False,164.93,,,"LINESTRING (-58.6057579 -34.4462519, -58.6049164 -34.4475628)",,
85132483,Coronel Pringles,residential,False,True,87.576,40,,"LINESTRING (-58.6057579 -34.4462519, -58.6065984 -34.4466259)",,
258139908,,residential,False,False,9.099,,,"LINESTRING (-58.6022718 -34.4466048, -58.6022242 -34.4466766)",,
258139908,,residential,False,True,22.662,,,"LINESTRING (-58.6022718 -34.4466048, -58.6023904 -34.446426)",,
473846826,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,175.229,,2,"LINESTRING (-58.6022718 -34.4466048, -58.6023726 -34.4466503, -58.6038487 -34.4473176, -58.6039475 -34.4473623)",,RP24
258139908,,residential,False,False,20.364,,,"LINESTRING (-58.6022242 -34.4466766, -58.6021177 -34.4468373)",,
258139908,,residential,False,True,9.099,,,"LINESTRING (-58.6022242 -34.4466766, -58.6022718 -34.4466048)",,
473844012,Avenida Intendente Municipal Comodoro Victoriano Martínez de Alegría,primary,True,False,174.357,,2,"LINESTRING (-58.6022242 -34.4466766, -58.602136 -34.4466367, -58.6006423 -34.4459607, -58.6005573 -34.4459222)",,RP24
57889456,Lisandro de la Torre,residential,False,False,87.284,40,,"LINESTRING (-58.6032314 -34.4468044, -58.6040696 -34.4471764)",,
57889456,Lisandro de la Torre,residential,False,True,87.849,40,,"LINESTRING (-58.6032314 -34.4468044, -58.6023904 -34.446426)",,
