osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,width,access,junction
956941954,True,1,Алабин,unclassified,False,54.961999999999996,30,"LINESTRING (23.3196536 42.6950652, 23.3191895 42.6951036, 23.3190756 42.6951026, 23.3189841 42.6950996)",10,,
230377103,True,,Иван Денкоглу,residential,False,55.679,30,"LINESTRING (23.3187647 42.6941664, 23.3181004 42.6942775)",,,
157690186,True,,Лавеле,residential,False,103.227,,"LINESTRING (23.3187647 42.6941664, 23.318861 42.6944866, 23.3188704 42.6945812, 23.3188612 42.6946763, 23.3188119 42.6949777, 23.318808 42.6950016, 23.3188033 42.6950284, 23.3188043 42.6950626, 23.318806 42.6950839)",,,
296534272,False,1,Света София,residential,True,92.083,30,"LINESTRING (23.3205216 42.6963179, 23.3194216 42.6964973)",,,
296534272,False,1,Света София,residential,False,92.083,30,"LINESTRING (23.3194216 42.6964973, 23.3205216 42.6963179)",,,
356654919,True,1,Лавеле,residential,False,50.265,30,"LINESTRING (23.3194216 42.6964973, 23.3192883 42.696056)",,,
1268097650,False,,Цар Калоян,residential,False,9.115,30,"LINESTRING (23.3224493 42.6954574, 23.3224748 42.6955372)",,,
157756046,True,,Позитано,residential,False,101.594,30,"LINESTRING (23.3224493 42.6954574, 23.3227263 42.6954129, 23.3231953 42.6953369, 23.3236638 42.6952625)",,,
157756050,False,,Цар Калоян,residential,True,79.65799999999999,30,"LINESTRING (23.3224493 42.6954574, 23.3222234 42.6947949, 23.3222124 42.6947625)",,,
297760943,False,,Дякон Игнатий,residential,False,86.836,30,"LINESTRING (23.3255488 42.6943298, 23.325343 42.6941159, 23.324982 42.6937295, 23.3249433 42.6936881)",,,
247710309,True,,Три уши,residential,False,82.624,30,"LINESTRING (23.3169826 42.6956712, 23.3171524 42.6964037)",,,
693625371,False,,Три уши,residential,False,33.728,30,"LINESTRING (23.3169826 42.6956712, 23.316578 42.695731)",,,
693625371,False,,Три уши,residential,True,28.259,30,"LINESTRING (23.3169826 42.6956712, 23.3173216 42.6956211)",,,
566032576,True,1,Позитано,residential,False,47.846,30,"LINESTRING (23.3171524 42.6964037, 23.3168091 42.6964583, 23.3165806 42.6964961)",,,
23095394,False,,Три уши,residential,False,31.419,30,"LINESTRING (23.3173216 42.6956211, 23.3176985 42.6955654)",,,
693625371,False,,Три уши,residential,False,28.259,30,"LINESTRING (23.3173216 42.6956211, 23.3169826 42.6956712)",,,
668557312,True,3,бул. Тодор Александров,primary,False,86.476,50,"LINESTRING (23.3182052 42.698444, 23.3171825 42.6986437)",,,
157740235,True,,Цар Самуил,residential,False,146.195,30,"LINESTRING (23.3182052 42.698444, 23.3182346 42.6985461, 23.3185761 42.6997302)",,,
1259179086,True,3,бул. Тодор Александров,primary,False,93.512,50,"LINESTRING (23.3204314 42.6980382, 23.3193212 42.6982419)",,,
"[914369448, 305211079]",False,,"['Георг Вашингтон', 'Трапезица']",residential,"[False, True]",110.60400000000001,,"LINESTRING (23.3204314 42.6980382, 23.320461 42.6981184, 23.3205125 42.6982671, 23.3205742 42.6983725, 23.3214238 42.6982173)",,,
"[914369448, 305211079]",False,,"['Георг Вашингтон', 'Трапезица']",residential,"[False, True]",110.604,,"LINESTRING (23.3214238 42.6982173, 23.3205742 42.6983725, 23.3205125 42.6982671, 23.320461 42.6981184, 23.3204314 42.6980382)",,,
671910671,True,2,бул. Христо Ботев,secondary,False,9.098,,"LINESTRING (23.3157439 42.6988269, 23.3157679 42.6989068)",,,
300225753,True,2,бул. Тодор Александров,primary,False,118.064,50,"LINESTRING (23.3157439 42.6988269, 23.3158385 42.6988093, 23.3171444 42.6985662)",,,
672925847,True,2,бул. Христо Ботев,secondary,False,9.409,,"LINESTRING (23.3156461 42.6989299, 23.3156188 42.6988477)",,,
671910669,True,3,бул. Тодор Александров,primary,False,10.481,50,"LINESTRING (23.3156188 42.6988477, 23.3156653 42.69884, 23.3156984 42.6988345, 23.3157439 42.6988269)",,,
"[672925846, 658247782]",True,2,бул. Христо Ботев,secondary,False,149.121,,"LINESTRING (23.3157679 42.6989068, 23.3157967 42.6990071, 23.3158231 42.6991, 23.3159158 42.6994261, 23.3160719 42.6999308, 23.3161097 42.7000529, 23.3161245 42.7001007, 23.3161554 42.7002009, 23.31616 42.7002165)",,,
672999662,True,3,бул. Тодор Александров,primary,False,10.28,50,"LINESTRING (23.3157679 42.6989068, 23.3157226 42.6989154, 23.3156898 42.6989216, 23.3156461 42.6989299)",,,
22662814,True,,Балкан,residential,False,120.49900000000001,30,"LINESTRING (23.3180007 42.7013439, 23.3166188 42.7015695, 23.3165612 42.7015789)",,,
666250882,True,,Братя Миладинови,residential,False,75.16900000000001,30,"LINESTRING (23.3180007 42.7013439, 23.3178224 42.7007237, 23.3178105 42.7006825)",,,
17364799,True,3,бул. Тодор Александров,primary,False,11.019,50,"LINESTRING (23.3218146 42.6977031, 23.321771 42.697721, 23.3217312 42.6977362, 23.3216941 42.6977473)",,,
"[311177017, 310361810, 671108374]",True,1,бул. Княгиня Мария Луиза,secondary,False,278.548,,"LINESTRING (23.3218146 42.6977031, 23.3219957 42.698358, 23.3222934 42.6994458, 23.3224815 42.7000595, 23.3224896 42.7000859, 23.3225028 42.7001317, 23.3225096 42.7001554)",,,
"[672974536, 609935114, 477273085]",False,"['5', '6']",бул. Княз Александър Дондуков,primary,False,122.00900000000001,50,"LINESTRING (23.3218146 42.6977031, 23.3218954 42.6976892, 23.3219594 42.6976782, 23.3220491 42.6976646, 23.322808 42.697531, 23.3230043 42.6974958, 23.3232666 42.697448)",,,
23731929,True,1,Струма,residential,False,10.296000000000001,,"LINESTRING (23.3229456 42.7020365, 23.3229852 42.7020306, 23.323029 42.7020234, 23.3230686 42.7020165)",,,
1189405695,True,2,бул. Княгиня Мария Луиза,secondary,False,90.009,,"LINESTRING (23.3229456 42.7020365, 23.3229167 42.701941, 23.3227189 42.7012868, 23.3227067 42.7012463)",,,
23731929,True,1,Струма,residential,False,83.298,,"LINESTRING (23.3230686 42.7020165, 23.3231188 42.7020083, 23.3240639 42.7018547)",,,
362916614,True,2,бул. Княгиня Мария Луиза,secondary,False,90.021,,"LINESTRING (23.3228296 42.7012262, 23.3228425 42.701269, 23.3230686 42.7020165)",,,
504603254,True,,Цар Симеон,residential,False,116.462,30,"LINESTRING (23.3228296 42.7012262, 23.3228794 42.7012176, 23.3236092 42.701091, 23.3242167 42.7009857)",,,
22893217,True,,Цар Симеон,residential,False,10.289,30,"LINESTRING (23.3227067 42.7012463, 23.3227461 42.7012398, 23.3227897 42.7012327, 23.3228296 42.7012262)",,,
1189405695,True,2,бул. Княгиня Мария Луиза,secondary,False,121.65799999999999,,"LINESTRING (23.3227067 42.7012463, 23.3224353 42.7002996, 23.3224234 42.7002581, 23.3224079 42.7002039, 23.3223998 42.7001757)",,,
"[505244612, 1198097542]",False,4,бул. Александър Стамболийски,secondary,"[False, True]",29.258000000000003,50,"LINESTRING (23.3207564 42.6968388, 23.3206454 42.6968563, 23.3205885 42.6968652, 23.3204063 42.6968938)",,,
"[1239220395, 457343665, 457343666, 457343667, 1248250644, 1198210004]",True,"['2', '3']",бул. Княгиня Мария Луиза,secondary,False,136.427,50,"LINESTRING (23.3207564 42.6968388, 23.3208143 42.6968327, 23.3208361 42.6968346, 23.3208525 42.6968358, 23.3208727 42.6968372, 23.3208996 42.6968484, 23.3209206 42.6968643, 23.3209327 42.6968923, 23.3209478 42.6969293, 23.3209688 42.6969636, 23.3209957 42.6969982, 23.3210275 42.6970307, 23.3210872 42.697078, 23.3211553 42.6971248, 23.3211924 42.697148, 23.3214872 42.6973312, 23.3216367 42.6974226, 23.321688 42.6974662, 23.3217289 42.6975111, 23.3217637 42.6975594, 23.3217905 42.6976251, 23.3218146 42.6977031)",,,
356654919,True,1,Лавеле,residential,False,59.827,30,"LINESTRING (23.3195704 42.6970241, 23.3195389 42.6969142, 23.3194216 42.6964973)",,,
528935366,False,4,бул. Александър Стамболийски,secondary,False,49.528999999999996,50,"LINESTRING (23.3195704 42.6970241, 23.3190915 42.6970979, 23.3190307 42.6971074, 23.3189773 42.6971157)",,,
"[528935366, 1198097543]",False,4,бул. Александър Стамболийски,secondary,True,69.833,50,"LINESTRING (23.3195704 42.6970241, 23.3202856 42.6969138, 23.3204063 42.6968938)",,,
362916615,True,,Екзарх Йосиф,residential,False,93.70100000000001,,"LINESTRING (23.3223998 42.7001757, 23.3222979 42.700194, 23.3212859 42.7003756)",,,
"[672186181, 609935110, 1001137133, 1001137134, 672182803, 56806552]",True,"['1', '2', '3']",бул. Княгиня Мария Луиза,secondary,False,276.119,,"LINESTRING (23.3223998 42.7001757, 23.3223925 42.7001518, 23.3223789 42.7001045, 23.3222479 42.6996484, 23.3222037 42.699503, 23.3221483 42.6993114, 23.3219951 42.6987876, 23.3218722 42.6983769, 23.3218057 42.6981434, 23.3217211 42.6978432, 23.3216941 42.6977473)",,,
362916614,True,2,бул. Княгиня Мария Луиза,secondary,False,121.906,,"LINESTRING (23.3225096 42.7001554, 23.3225182 42.7001842, 23.3225349 42.7002401, 23.3228296 42.7012262)",,,
362916615,True,,Екзарх Йосиф,residential,False,9.253,,"LINESTRING (23.3225096 42.7001554, 23.3224781 42.7001612, 23.3224399 42.7001683, 23.3223998 42.7001757)",,,
934550597,True,,Алабин,unclassified,False,23.048,30,"LINESTRING (23.3236662 42.6944421, 23.323446 42.6945716)",,,
247680135,False,,Княз Александър I,residential,True,56.982,30,"LINESTRING (23.3236662 42.6944421, 23.3235958 42.6943757, 23.3232376 42.6940379)",,,
375682041,False,4,бул. Цар Освободител,secondary,False,82.344,50,"LINESTRING (23.3251333 42.6968502, 23.324253 42.6972105)",,,
"[951531197, 442132583]",False,4,бул. Цар Освободител,secondary,True,69.666,50,"LINESTRING (23.3251333 42.6968502, 23.3257586 42.6965956, 23.325879 42.6965466)",,,
20310292,True,,Бачо Киро,residential,False,181.698,30,"LINESTRING (23.3269215 42.69795, 23.3269138 42.6979961, 23.3269073 42.6980387, 23.3268935 42.6981167, 23.3267857 42.6987221, 23.3266473 42.6994583, 23.3266466 42.6995142, 23.3266444 42.6995706)",,,
1189693526,True,1,бул. Княз Александър Дондуков,primary,False,77.543,50,"LINESTRING (23.3269215 42.69795, 23.326777 42.6979354, 23.3266923 42.6979267, 23.3261312 42.6978694, 23.3260454 42.6978349, 23.3259987 42.6978162)",,,
"[433815224, 1251202422]",True,,Цар Самуил,residential,False,75.75,30,"LINESTRING (23.3168266 42.6939549, 23.3166709 42.6934984, 23.3166219 42.6933546, 23.3166013 42.6932941)",,,
566032572,False,,Цар Калоян,residential,True,43.134,30,"LINESTRING (23.3226019 42.6959137, 23.3224748 42.6955372)",,,
267646678,False,,Пиротска,residential,False,12.574,,"LINESTRING (23.3172579 42.7000046, 23.3172809 42.7000002, 23.3174068 42.6999761)",,,
288281160,False,,Пиротска,residential,True,92.76200000000001,,"LINESTRING (23.3172579 42.7000046, 23.3171228 42.7000295, 23.3162804 42.7001932, 23.3162385 42.7002013, 23.31616 42.7002165)",,,
584384490,True,,,residential,False,11.945999999999998,30,"LINESTRING (23.3185971 42.6997997, 23.3185825 42.6997998, 23.3185685 42.6997967, 23.3185564 42.6997907, 23.3185473 42.6997823, 23.3185421 42.6997723, 23.318541 42.6997616, 23.3185444 42.6997511, 23.3185519 42.6997419, 23.3185628 42.6997347, 23.3185761 42.6997302)",,,roundabout
584384491,True,,Цар Самуил,residential,False,114.48,30,"LINESTRING (23.3185971 42.6997997, 23.3188867 42.7007853, 23.3188931 42.700806)",5.6,,
584384490,True,,,residential,False,12.893,30,"LINESTRING (23.3185761 42.6997302, 23.3185893 42.6997288, 23.3186025 42.6997302, 23.3186148 42.6997341, 23.3186251 42.6997403, 23.3186327 42.6997483, 23.318637 42.6997576, 23.3186378 42.6997671, 23.3186352 42.6997764, 23.3186292 42.6997849, 23.3186205 42.6997919, 23.3186095 42.699797, 23.3185971 42.6997997)",,,roundabout
584384497,True,,,residential,False,11.929,30,"LINESTRING (23.3197388 42.6996172, 23.3197242 42.6996173, 23.3197102 42.6996142, 23.3196982 42.6996082, 23.3196891 42.6995998, 23.3196838 42.6995898, 23.3196828 42.6995791, 23.3196862 42.6995686, 23.3196936 42.6995594, 23.3197045 42.6995522, 23.3197177 42.6995477)",,,roundabout
584384497,True,,,residential,False,12.896999999999998,30,"LINESTRING (23.3197177 42.6995477, 23.3197336 42.6995464, 23.3197493 42.6995489, 23.319763 42.699555, 23.3197732 42.6995641, 23.3197788 42.6995751, 23.3197793 42.6995865, 23.3197749 42.6995975, 23.319766 42.6996069, 23.3197536 42.6996137, 23.3197388 42.6996172)",,,roundabout
584384501,True,,Княз Борис Ⅰ,residential,False,148.77100000000002,30,"LINESTRING (23.3197177 42.6995477, 23.3196397 42.6992901, 23.3195845 42.6991077, 23.3195621 42.6990338, 23.3195576 42.6990205, 23.3194166 42.6985535, 23.3193574 42.6983583, 23.3193458 42.6983203, 23.3193212 42.6982419)",,,
584384498,True,,,residential,False,24.866,30,"LINESTRING (23.3210204 42.6994705, 23.3210067 42.6994723, 23.3209928 42.6994712, 23.32098 42.6994672, 23.3209692 42.6994607, 23.3209614 42.6994523, 23.3209571 42.6994425, 23.3209567 42.6994329, 23.3209599 42.6994235, 23.3209663 42.6994151, 23.3209756 42.6994082, 23.320987 42.6994034, 23.3209998 42.6994011, 23.3210142 42.6994015, 23.3210277 42.699405, 23.3210393 42.6994113, 23.3210479 42.6994198, 23.3210527 42.6994297, 23.3210534 42.69944, 23.3210501 42.6994499, 23.3210431 42.6994588, 23.3210329 42.6994659, 23.3210204 42.6994705)",,,roundabout
584384500,True,,Георг Вашингтон,residential,False,102.95500000000001,30,"LINESTRING (23.3210204 42.6994705, 23.3211393 42.699886, 23.3211566 42.6999437, 23.321262 42.7002969, 23.3212792 42.7003544, 23.3212859 42.7003756)",,,
279879060,True,,Братя Миладинови,residential,False,143.507,30,"LINESTRING (23.3175632 42.6999036, 23.3172105 42.6987345, 23.3171991 42.6986967, 23.3171825 42.6986437)",,,
584430342,True,,,residential,False,17.929999999999996,30,"LINESTRING (23.3175632 42.6999036, 23.3175762 42.6999029, 23.317589 42.6999049, 23.3176006 42.6999093, 23.3176102 42.6999158, 23.3176171 42.6999239, 23.3176208 42.6999331, 23.317621 42.6999426, 23.3176179 42.6999517, 23.3176116 42.6999599, 23.3176026 42.6999666, 23.3175915 42.6999714, 23.3175791 42.6999738, 23.3175663 42.6999738, 23.317554 42.6999713, 23.3175429 42.6999665, 23.317534 42.6999598, 23.3175277 42.6999515)",,,roundabout
"[511717872, 589505827, 609935108, 157755990]",True,2,бул. Княгиня Мария Луиза,secondary,False,122.699,50,"LINESTRING (23.3216716 42.6976885, 23.3216381 42.69764, 23.321586 42.6975851, 23.3215028 42.697511, 23.3211951 42.6973016, 23.321017 42.6971845, 23.3209345 42.6971194, 23.3208534 42.6970364, 23.3208376 42.6970179, 23.3207743 42.6968976, 23.3207564 42.6968388)",,,
566099550,True,2,бул. Тодор Александров,primary,False,11.823,50,"LINESTRING (23.3216716 42.6976885, 23.3217162 42.69769, 23.3217614 42.6976953, 23.3218146 42.6977031)",,,
20310067,True,,Веслец,residential,False,44.281,30,"LINESTRING (23.3257472 42.6991886, 23.3258192 42.6987939)",,,
19851619,False,,Славянска,residential,False,57.224,30,"LINESTRING (23.3268064 42.6943864, 23.3273494 42.6940615)",,,
"[672924369, 672924371]",True,2,бул. Христо Ботев,secondary,False,78.565,,"LINESTRING (23.3162465 42.7009299, 23.3161651 42.7006584, 23.3160656 42.7003273, 23.3160584 42.7003035, 23.3160451 42.7002578, 23.3160397 42.7002399)",,,
"[292558506, 672971956]",True,,бул. Стефан Стамболов,residential,False,60.775999999999996,,"LINESTRING (23.3177481 42.7004155, 23.3176835 42.7003607, 23.3173093 42.7000429, 23.3172579 42.7000046)",,,
630209973,True,1,Алабин,unclassified,False,14.66,30,"LINESTRING (23.3189841 42.6950996, 23.318806 42.6950839)",,,
58811331,True,1,Лавеле,residential,False,109.223,30,"LINESTRING (23.3189841 42.6950996, 23.3189939 42.6951373, 23.3190031 42.6951694, 23.3192013 42.6958012, 23.31921 42.6958283, 23.3192883 42.696056)",,,
"[20309914, 951274852]",False,,Сердика,residential,True,109.30000000000001,30,"LINESTRING (23.3248575 42.6977028, 23.3248422 42.6977858, 23.324663 42.6986753)",,permissive,
"[1210604386, 1228681005]",False,2,бул. Княз Александър Дондуков,primary,True,94.109,50,"LINESTRING (23.3248575 42.6977028, 23.3258668 42.6978031, 23.3259987 42.6978162)",,,
"[554835482, 1210604387, 1210604388]",False,"['2', '4']",бул. Княз Александър Дондуков,primary,False,55.144,50,"LINESTRING (23.3248575 42.6977028, 23.3247488 42.697692, 23.3243984 42.6976572, 23.3241908 42.6976275)",,,
