osmid,highway,oneway,reversed,length,geometry,name,lanes,access
230182799,secondary,False,False,69.602,"LINESTRING (35.9082752 41.5687262, 35.9089239 41.5683309)",Hükümet Caddesi,,
230182799,secondary,False,True,110.19,"LINESTRING (35.9082752 41.5687262, 35.9072802 41.5693803)",Hükümet Caddesi,,
321444382,residential,False,True,77.852,"LINESTRING (35.9082752 41.5687262, 35.908503 41.5689374, 35.9087327 41.5693302)",,,
321444187,residential,False,True,98.738,"LINESTRING (35.9097922 41.56893, 35.9087327 41.5693302)",,,
321444321,residential,False,False,7.797,"LINESTRING (35.9097922 41.56893, 35.9097633 41.5688633)",,,
321444321,residential,False,True,78.188,"LINESTRING (35.9097922 41.56893, 35.9099198 41.5692244, 35.9099652 41.5696166)",,,
321444187,residential,False,False,98.738,"LINESTRING (35.9087327 41.5693302, 35.9097922 41.56893)",,,
321444382,residential,False,True,15.764,"LINESTRING (35.9087327 41.5693302, 35.9088086 41.5694601)",,,
321444382,residential,False,False,77.852,"LINESTRING (35.9087327 41.5693302, 35.908503 41.5689374, 35.9082752 41.5687262)",,,
321448172,residential,False,True,80.30199999999999,"LINESTRING (35.911749 41.5700278, 35.9113961 41.5697494, 35.9111923 41.5694472)",,,
305952474,residential,False,True,44.377,"LINESTRING (35.9084842 41.5726931, 35.9087631 41.5723529)",Koloğlu Sokak,,
321448094,tertiary,False,True,32.501,"LINESTRING (35.9084842 41.5726931, 35.9088332 41.5728245)",Osmanpaşa Caddesi,,
305952474,residential,False,False,124.537,"LINESTRING (35.9084842 41.5726931, 35.9081895 41.5730163, 35.9080573 41.5731352, 35.9079579 41.5732087, 35.9078243 41.5732778, 35.9076639 41.573346, 35.9073997 41.573417)",Koloğlu Sokak,,
321448094,tertiary,False,False,90.394,"LINESTRING (35.9084842 41.5726931, 35.9083725 41.5726338, 35.9082515 41.572564, 35.9081199 41.5724716, 35.907986 41.5723688, 35.9076988 41.5721349)",Osmanpaşa Caddesi,,
321448094,tertiary,False,False,20.256,"LINESTRING (35.9091627 41.5729485, 35.9089452 41.5728666)",Osmanpaşa Caddesi,,
321448094,tertiary,False,True,30.485,"LINESTRING (35.9091627 41.5729485, 35.909492 41.5730688)",Osmanpaşa Caddesi,,
661246911,residential,False,True,128.929,"LINESTRING (35.9091627 41.5729485, 35.9089617 41.5731987, 35.9088765 41.5732842, 35.9087843 41.5733642, 35.9086714 41.5734502, 35.9085097 41.5735682, 35.9083601 41.5736664, 35.9081313 41.5737996)",600. Sokak,,
321448094,tertiary,False,False,30.485,"LINESTRING (35.909492 41.5730688, 35.9091627 41.5729485)",Osmanpaşa Caddesi,,
321448094,tertiary,False,True,91.26500000000001,"LINESTRING (35.909492 41.5730688, 35.9098283 41.5731911, 35.9102779 41.5733545, 35.9104786 41.5734278)",Osmanpaşa Caddesi,,
661247469,residential,False,True,73.073,"LINESTRING (35.909492 41.5730688, 35.9092803 41.5733646, 35.9091709 41.5734966, 35.9091056 41.5735706, 35.9090386 41.5736299)",601. Sokak,,
321448094,tertiary,False,True,20.437,"LINESTRING (35.9104786 41.5734278, 35.9106976 41.5735111)",Osmanpaşa Caddesi,,
321448094,tertiary,False,False,91.265,"LINESTRING (35.9104786 41.5734278, 35.9102779 41.5733545, 35.9098283 41.5731911, 35.909492 41.5730688)",Osmanpaşa Caddesi,,
661249719,residential,False,True,178.07999999999998,"LINESTRING (35.9104786 41.5734278, 35.9102015 41.5738099, 35.9100553 41.5739905, 35.9099643 41.5741056, 35.9099106 41.5741735, 35.9097569 41.5743548, 35.9093643 41.574794)",602. Sokak,,
661247469,residential,False,False,73.073,"LINESTRING (35.9090386 41.5736299, 35.9091056 41.5735706, 35.9091709 41.5734966, 35.9092803 41.5733646, 35.909492 41.5730688)",601. Sokak,,
661247469,residential,False,True,71.303,"LINESTRING (35.9090386 41.5736299, 35.9089178 41.5737177, 35.9087515 41.57381, 35.9083723 41.5740322)",601. Sokak,,
661249484,residential,False,True,108.88499999999999,"LINESTRING (35.9090386 41.5736299, 35.9092901 41.5737876, 35.9093165 41.5738149, 35.9093165 41.5738362, 35.9092962 41.573853, 35.9086056 41.5742574)",Sümbül Sokak,,
661246911,residential,False,False,128.92900000000003,"LINESTRING (35.9081313 41.5737996, 35.9083601 41.5736664, 35.9085097 41.5735682, 35.9086714 41.5734502, 35.9087843 41.5733642, 35.9088765 41.5732842, 35.9089617 41.5731987, 35.9091627 41.5729485)",600. Sokak,,
321448094,tertiary,False,False,57.259,"LINESTRING (35.9117464 41.573901, 35.9114512 41.573793, 35.9111281 41.5736747)",Osmanpaşa Caddesi,,
661263673,residential,False,True,59.016000000000005,"LINESTRING (35.9117464 41.573901, 35.9115669 41.5740748, 35.9112841 41.5743029)",Levent Sokak,,
321448193,residential,False,True,17.796,"LINESTRING (35.9086056 41.5742574, 35.9087491 41.5743761)",613. Sokak,,
321448124,residential,False,False,89.496,"LINESTRING (35.9086056 41.5742574, 35.9079719 41.5746343, 35.9077537 41.5747485)",614. Sokak,,
661249484,residential,False,False,108.88499999999999,"LINESTRING (35.9086056 41.5742574, 35.9092962 41.573853, 35.9093165 41.5738362, 35.9093165 41.5738149, 35.9092901 41.5737876, 35.9090386 41.5736299)",Sümbül Sokak,,
321448157,residential,False,True,93.856,"LINESTRING (35.9108873 41.5746229, 35.9101128 41.5752367)",,,
321448179,residential,False,True,41.712,"LINESTRING (35.9108873 41.5746229, 35.9112827 41.5748536)",605. Sokak,,
661263673,residential,False,False,48.535,"LINESTRING (35.9108873 41.5746229, 35.9112841 41.5743029)",Levent Sokak,,
321448100,tertiary,False,False,42.225,"LINESTRING (35.9077537 41.5747485, 35.9079732 41.5750909)",Ertuğrul Gazi Caddesi,,
321448100,tertiary,False,True,103.684,"LINESTRING (35.9077537 41.5747485, 35.907566 41.5744742, 35.9075101 41.5744036, 35.9073869 41.5742668, 35.9073507 41.5742268, 35.9073208 41.5741896, 35.9073069 41.5741564, 35.9072987 41.5741162, 35.9072935 41.574068, 35.9072994 41.5739063)",Ertuğrul Gazi Caddesi,,
321448124,residential,False,True,89.496,"LINESTRING (35.9077537 41.5747485, 35.9079719 41.5746343, 35.9086056 41.5742574)",614. Sokak,,
321448181,residential,False,True,77.539,"LINESTRING (35.9093643 41.574794, 35.909079 41.5752368, 35.9088812 41.5753798)",,,
321448193,residential,False,False,43.961999999999996,"LINESTRING (35.9093643 41.574794, 35.909228 41.5747291, 35.9091288 41.5746708, 35.9090371 41.5746091, 35.9089547 41.5745465)",613. Sokak,,
321448193,residential,False,True,79.494,"LINESTRING (35.9093643 41.574794, 35.9094674 41.5748438, 35.909567 41.5748962, 35.9097273 41.5749958, 35.9099094 41.5750991, 35.9101128 41.5752367)",613. Sokak,,
661249719,residential,False,False,178.07999999999998,"LINESTRING (35.9093643 41.574794, 35.9097569 41.5743548, 35.9099106 41.5741735, 35.9099643 41.5741056, 35.9100553 41.5739905, 35.9102015 41.5738099, 35.9104786 41.5734278)",602. Sokak,,
321448116,residential,False,True,98.776,"LINESTRING (35.9112827 41.5748536, 35.9104186 41.5754629)",,,
321448179,residential,False,False,41.712,"LINESTRING (35.9112827 41.5748536, 35.9108873 41.5746229)",605. Sokak,,
321448179,residential,False,True,32.34,"LINESTRING (35.9112827 41.5748536, 35.9114465 41.574962, 35.9115617 41.5750556)",605. Sokak,,
305952484,residential,False,False,3.369,"LINESTRING (35.9060805 41.5750488, 35.9061115 41.5750293)",,,
321448123,residential,False,True,110.808,"LINESTRING (35.9060805 41.5750488, 35.9070066 41.5757651)",,,
305952484,residential,False,True,58.468999999999994,"LINESTRING (35.9060805 41.5750488, 35.9059924 41.5751043, 35.9056554 41.5754645)",,,
321448179,residential,False,True,18.599,"LINESTRING (35.9115617 41.5750556, 35.9116997 41.5751872)",605. Sokak,,
321448179,residential,False,False,32.34,"LINESTRING (35.9115617 41.5750556, 35.9114465 41.574962, 35.9112827 41.5748536)",605. Sokak,,
321448100,tertiary,False,True,42.225,"LINESTRING (35.9079732 41.5750909, 35.9077537 41.5747485)",Ertuğrul Gazi Caddesi,,
321448109,residential,False,True,24.528,"LINESTRING (35.9079732 41.5750909, 35.9077575 41.5752413)",,,
321448100,tertiary,False,False,19.487,"LINESTRING (35.9079732 41.5750909, 35.9080083 41.5751258, 35.9080638 41.5751745, 35.9081282 41.5752219)",Ertuğrul Gazi Caddesi,,
321448179,residential,False,False,18.599,"LINESTRING (35.9116997 41.5751872, 35.9115617 41.5750556)",605. Sokak,,
661267184,residential,False,True,107.948,"LINESTRING (35.9116997 41.5751872, 35.9114833 41.5752939, 35.911309 41.5753796, 35.9111098 41.5754952, 35.9108624 41.5756581, 35.9108168 41.5756796, 35.9107888 41.5756885, 35.9107474 41.5756893, 35.9106939 41.575678, 35.9106303 41.5756624)",619. Sokak,,
321448139,residential,False,True,109.069,"LINESTRING (35.9081282 41.5752219, 35.9072004 41.575915)",,,
321448100,tertiary,False,False,65.97900000000001,"LINESTRING (35.9081282 41.5752219, 35.9081822 41.5752517, 35.9082527 41.5752748, 35.9083739 41.5752976, 35.908683 41.5753258, 35.9087803 41.5753422, 35.9088361 41.5753597, 35.9088812 41.5753798)",Ertuğrul Gazi Caddesi,,
321448100,tertiary,False,True,19.487000000000002,"LINESTRING (35.9081282 41.5752219, 35.9080638 41.5751745, 35.9080083 41.5751258, 35.9079732 41.5750909)",Ertuğrul Gazi Caddesi,,
321448157,residential,False,False,93.856,"LINESTRING (35.9101128 41.5752367, 35.9108873 41.5746229)",,,
321448193,residential,False,False,79.49400000000001,"LINESTRING (35.9101128 41.5752367, 35.9099094 41.5750991, 35.9097273 41.5749958, 35.909567 41.5748962, 35.9094674 41.5748438, 35.9093643 41.574794)",613. Sokak,,
321448193,residential,False,True,35.781,"LINESTRING (35.9101128 41.5752367, 35.9102767 41.5753531, 35.9104186 41.5754629)",613. Sokak,,
321448100,tertiary,False,False,37.256,"LINESTRING (35.9088812 41.5753798, 35.9089431 41.5754102, 35.9089907 41.5754406, 35.909055 41.5754918, 35.9091935 41.5756171)",Ertuğrul Gazi Caddesi,,
321448100,tertiary,False,True,65.979,"LINESTRING (35.9088812 41.5753798, 35.9088361 41.5753597, 35.9087803 41.5753422, 35.908683 41.5753258, 35.9083739 41.5752976, 35.9082527 41.5752748, 35.9081822 41.5752517, 35.9081282 41.5752219)",Ertuğrul Gazi Caddesi,,
321448181,residential,False,False,77.539,"LINESTRING (35.9088812 41.5753798, 35.909079 41.5752368, 35.9093643 41.574794)",,,
305952484,residential,False,True,21.078,"LINESTRING (35.9056554 41.5754645, 35.9055101 41.5756198)",,,
305952484,residential,False,False,58.468999999999994,"LINESTRING (35.9056554 41.5754645, 35.9059924 41.5751043, 35.9060805 41.5750488)",,,
321448180,residential,False,True,126.575,"LINESTRING (35.9056554 41.5754645, 35.905914 41.5756042, 35.9063974 41.5759859, 35.906767 41.5762376)",,,
321448116,residential,False,False,98.776,"LINESTRING (35.9104186 41.5754629, 35.9112827 41.5748536)",,,
321448193,residential,False,True,28.323,"LINESTRING (35.9104186 41.5754629, 35.9106303 41.5756624)",613. Sokak,,
321448193,residential,False,False,35.781,"LINESTRING (35.9104186 41.5754629, 35.9102767 41.5753531, 35.9101128 41.5752367)",613. Sokak,,
321448100,tertiary,False,False,66.071,"LINESTRING (35.9091935 41.5756171, 35.9096786 41.5760876)",Ertuğrul Gazi Caddesi,,
321448100,tertiary,False,True,37.256,"LINESTRING (35.9091935 41.5756171, 35.909055 41.5754918, 35.9089907 41.5754406, 35.9089431 41.5754102, 35.9088812 41.5753798)",Ertuğrul Gazi Caddesi,,
321448193,residential,False,False,28.323,"LINESTRING (35.9106303 41.5756624, 35.9104186 41.5754629)",613. Sokak,,
661267184,residential,False,False,107.94800000000001,"LINESTRING (35.9106303 41.5756624, 35.9106939 41.575678, 35.9107474 41.5756893, 35.9107888 41.5756885, 35.9108168 41.5756796, 35.9108624 41.5756581, 35.9111098 41.5754952, 35.911309 41.5753796, 35.9114833 41.5752939, 35.9116997 41.5751872)",619. Sokak,,
661267186,residential,False,True,92.279,"LINESTRING (35.9106303 41.5756624, 35.9105925 41.5756732, 35.9105506 41.5756889, 35.9104995 41.5757121, 35.910044 41.575916, 35.9096786 41.5760876)",Yakut Sokak,,
321448109,residential,False,False,85.404,"LINESTRING (35.9070066 41.5757651, 35.9077575 41.5752413)",,,
321448123,residential,False,False,110.808,"LINESTRING (35.9070066 41.5757651, 35.9060805 41.5750488)",,,
321448123,residential,False,True,23.189,"LINESTRING (35.9070066 41.5757651, 35.9072004 41.575915)",,,
321448123,residential,False,False,23.189,"LINESTRING (35.9072004 41.575915, 35.9070066 41.5757651)",,,
321448139,residential,False,False,109.069,"LINESTRING (35.9072004 41.575915, 35.9081282 41.5752219)",,,
321448139,residential,False,True,50.857,"LINESTRING (35.9072004 41.575915, 35.906767 41.5762376)",,,
305952484,residential,False,False,14.338,"LINESTRING (35.9053175 41.5759419, 35.9053785 41.5758213)",,,
305952484,residential,False,True,19.614,"LINESTRING (35.9053175 41.5759419, 35.9052908 41.5759947, 35.905166 41.57607)",,,
305952484,residential,False,False,19.614,"LINESTRING (35.905166 41.57607, 35.9052908 41.5759947, 35.9053175 41.5759419)",,,
321448100,tertiary,False,True,66.071,"LINESTRING (35.9096786 41.5760876, 35.9091935 41.5756171)",Ertuğrul Gazi Caddesi,,
661267186,residential,False,False,92.279,"LINESTRING (35.9096786 41.5760876, 35.910044 41.575916, 35.9104995 41.5757121, 35.9105506 41.5756889, 35.9105925 41.5756732, 35.9106303 41.5756624)",Yakut Sokak,,
321448139,residential,False,False,50.857,"LINESTRING (35.906767 41.5762376, 35.9072004 41.575915)",,,
321448180,residential,False,False,126.57499999999999,"LINESTRING (35.906767 41.5762376, 35.9063974 41.5759859, 35.905914 41.5756042, 35.9056554 41.5754645)",,,
230182799,secondary,False,True,93.548,"LINESTRING (35.9039745 41.568679, 35.9032728 41.5680216)",Hükümet Caddesi,,
169835271,residential,False,False,63.516,"LINESTRING (35.9039745 41.568679, 35.9036275 41.5687446, 35.9032343 41.568819)",Rahmibey Sokak,,
230182799,secondary,False,False,43.122,"LINESTRING (35.9039745 41.568679, 35.9041829 41.5688581, 35.9043101 41.5689745)",Hükümet Caddesi,,
659851705,tertiary,True,False,20.574,"LINESTRING (35.9028235 41.5673715, 35.9028495 41.5675555)",Cumhuriyet Meydanı,,
321380285,tertiary,True,False,68.805,"LINESTRING (35.9028235 41.5673715, 35.9029592 41.5674799, 35.9030969 41.5675756, 35.903425 41.5677956)",Cumhuriyet Meydanı,,
1248006740,tertiary,True,False,14.524,"LINESTRING (35.9034096 41.5679548, 35.9035062 41.567846)",Cumhuriyet Meydanı,,
66069151,tertiary,False,False,13.962,"LINESTRING (35.9034096 41.5679548, 35.9033589 41.5679915, 35.9033347 41.5680067, 35.9033065 41.5680171, 35.9032728 41.5680216)",Cumhuriyet Meydanı,,
659851707,tertiary,True,False,17.046,"LINESTRING (35.9035817 41.5678716, 35.9034096 41.5679548)",Cumhuriyet Meydanı,,
659851708,tertiary,False,False,68.851,"LINESTRING (35.9035817 41.5678716, 35.9036205 41.5678602, 35.9036867 41.5678529, 35.9044045 41.567884)",,,
321380285,tertiary,True,False,6.896,"LINESTRING (35.9035062 41.567846, 35.9035817 41.5678716)",Cumhuriyet Meydanı,,
659852495,tertiary,True,False,19.973,"LINESTRING (35.9029172 41.5680354, 35.9026817 41.5680703)",Cumhuriyet Meydanı,,
659913525,tertiary,False,True,39.775,"LINESTRING (35.9030307 41.5705371, 35.9026817 41.5702926)",Camikebir Caddesi,,
659913525,tertiary,False,False,27.292,"LINESTRING (35.9030307 41.5705371, 35.9030458 41.5705909, 35.9030325 41.5706734, 35.9030038 41.5707786)",Camikebir Caddesi,,
660041745,residential,False,False,55.183,"LINESTRING (35.9030307 41.5705371, 35.9031762 41.570435, 35.9033 41.5703409, 35.9034909 41.5701802)",Hatipler Sokak,,
659913524,residential,False,True,51.33,"LINESTRING (35.9003525 41.5702114, 35.9008926 41.5699882)",Çizmeli Sokak,,
660003512,secondary,True,False,9.21,"LINESTRING (35.9003525 41.5702114, 35.9003502 41.5702308, 35.9003388 41.5702501, 35.9003193 41.5702654, 35.9002941 41.5702749)",,,
659913525,tertiary,False,False,6.9,"LINESTRING (35.9023239 41.5688938, 35.9023314 41.5689556)",Camikebir Caddesi,,
659913525,tertiary,False,True,28.311,"LINESTRING (35.9023239 41.5688938, 35.9023218 41.5686392)",Camikebir Caddesi,,
659913524,residential,False,False,103.374,"LINESTRING (35.9023239 41.5688938, 35.9017896 41.5692675, 35.9014424 41.5695482)",Çizmeli Sokak,,
321380331,residential,False,False,25.086,"LINESTRING (35.9026817 41.5702926, 35.9023818 41.570269)",Cemiloğlu Sokak,,
659913525,tertiary,False,False,39.775,"LINESTRING (35.9026817 41.5702926, 35.9030307 41.5705371)",Camikebir Caddesi,,
659913525,tertiary,False,True,38.688,"LINESTRING (35.9026817 41.5702926, 35.9025528 41.5699583)",Camikebir Caddesi,,
169835271,residential,False,False,41.655,"LINESTRING (35.9028234 41.568886, 35.9023314 41.5689556)",Rahmibey Sokak,,
169835271,residential,False,True,34.986,"LINESTRING (35.9028234 41.568886, 35.9032343 41.568819)",Rahmibey Sokak,,
660018015,residential,False,False,38.648,"LINESTRING (35.9028234 41.568886, 35.9028907 41.5692299)",Tahirağa Sokak,,
660018015,residential,False,True,91.476,"LINESTRING (35.9028234 41.568886, 35.9027476 41.568499, 35.9026817 41.5680703)",Tahirağa Sokak,,
188863704,tertiary,False,False,10.231,"LINESTRING (35.9023286 41.5677208, 35.9023369 41.5678126)",Belediye Caddesi,,
188863704,tertiary,False,True,52.056,"LINESTRING (35.9023286 41.5677208, 35.9021957 41.5673423, 35.9021682 41.5672683)",Belediye Caddesi,,
659958309,residential,False,True,52.46,"LINESTRING (35.9023286 41.5677208, 35.9023694 41.5675417, 35.9023834 41.5674911, 35.9023831 41.5674693, 35.9023365 41.5672555)",Kunduracılar Geçidi,,no
659915754,residential,False,False,17.732,"LINESTRING (35.9021334 41.5679247, 35.9023463 41.567917)",Baltaoğlu Sokak,,
"[659915754, 684750206]",residential,False,True,101.037,"LINESTRING (35.9021334 41.5679247, 35.9020979 41.5679172, 35.902066 41.5679073, 35.9020386 41.5678874, 35.9020041 41.5678524, 35.9019837 41.5678193, 35.901974 41.5677862, 35.901974 41.5677524, 35.9019961 41.5675823, 35.9019988 41.5675154, 35.9019961 41.5674598, 35.901986 41.5674068, 35.9019147 41.5673996, 35.9015433 41.5674129)",Baltaoğlu Sokak,,
659937470,residential,False,True,72.032,"LINESTRING (35.9021334 41.5679247, 35.9020143 41.5680378, 35.9019164 41.568128, 35.9017756 41.5682358, 35.9017047 41.5682817, 35.9016138 41.5683341, 35.9015244 41.5683796)",Asım Efendi Sokak,,
659937470,residential,False,True,53.169,"LINESTRING (35.9015244 41.5683796, 35.9010025 41.5686556)",Asım Efendi Sokak,,
659937470,residential,False,False,72.03200000000001,"LINESTRING (35.9015244 41.5683796, 35.9016138 41.5683341, 35.9017047 41.5682817, 35.9017756 41.5682358, 35.9019164 41.568128, 35.9020143 41.5680378, 35.9021334 41.5679247)",Asım Efendi Sokak,,
660007425,residential,False,True,73.436,"LINESTRING (35.9015244 41.5683796, 35.9015674 41.5684168, 35.9016213 41.5684503, 35.9016783 41.5684768, 35.9017862 41.5685113, 35.9019125 41.5685471, 35.9020434 41.568577, 35.9023218 41.5686392)",Hacı Muharrir Sokak,,
659943702,residential,False,True,14.074,"LINESTRING (35.9021682 41.5672683, 35.9023365 41.5672555)",Uncular Geçidi Sokak,,no
188863704,tertiary,False,False,52.056,"LINESTRING (35.9021682 41.5672683, 35.9021957 41.5673423, 35.9023286 41.5677208)",Belediye Caddesi,,
659939555,residential,False,False,24.847,"LINESTRING (35.9025253 41.5678101, 35.902532 41.5675867)",Çarşı Cami Vakıflar Sokak,,no
659939555,residential,False,True,31.226,"LINESTRING (35.9025253 41.5678101, 35.9025208 41.5680909)",Çarşı Cami Vakıflar Sokak,,no
659999197,residential,False,False,15.676,"LINESTRING (35.9025253 41.5678101, 35.9023369 41.5678126)",Pirinç Pazarı Sokak,,no
659999197,residential,False,True,12.304,"LINESTRING (35.9025253 41.5678101, 35.9026732 41.5678103)",Pirinç Pazarı Sokak,,no
659852495,tertiary,True,False,7.527,"LINESTRING (35.9025208 41.5680909, 35.9024324 41.5681053)",Cumhuriyet Meydanı,,
659939555,residential,False,False,31.226,"LINESTRING (35.9025208 41.5680909, 35.9025253 41.5678101)",Çarşı Cami Vakıflar Sokak,,no
659943702,residential,False,False,14.074,"LINESTRING (35.9023365 41.5672555, 35.9021682 41.5672683)",Uncular Geçidi Sokak,,no
659958309,residential,False,False,52.46000000000001,"LINESTRING (35.9023365 41.5672555, 35.9023831 41.5674693, 35.9023834 41.5674911, 35.9023694 41.5675417, 35.9023286 41.5677208)",Kunduracılar Geçidi,,no
659966926,residential,False,False,23.992,"LINESTRING (35.9025332 41.5673665, 35.9028213 41.5673569)",Asmaaltı Geçidi,,no
659939555,residential,False,True,24.491,"LINESTRING (35.9025332 41.5673665, 35.9025359 41.5674609, 35.902532 41.5675867)",Çarşı Cami Vakıflar Sokak,,no
659851705,tertiary,True,False,1.634,"LINESTRING (35.9028213 41.5673569, 35.9028235 41.5673715)",Cumhuriyet Meydanı,,
659966926,residential,False,True,23.992,"LINESTRING (35.9028213 41.5673569, 35.9025332 41.5673665)",Asmaaltı Geçidi,,no
659939555,residential,False,True,24.847,"LINESTRING (35.902532 41.5675867, 35.9025253 41.5678101)",Çarşı Cami Vakıflar Sokak,,no
659972916,residential,False,False,26.641,"LINESTRING (35.902532 41.5675867, 35.9028495 41.5675555)",Matbaa Aralığı Sokak,,no
659939555,residential,False,False,24.491,"LINESTRING (35.902532 41.5675867, 35.9025359 41.5674609, 35.9025332 41.5673665)",Çarşı Cami Vakıflar Sokak,,no
659851705,tertiary,True,False,28.334,"LINESTRING (35.9028495 41.5675555, 35.9028853 41.5678089)",Cumhuriyet Meydanı,,
659972916,residential,False,True,26.641,"LINESTRING (35.9028495 41.5675555, 35.902532 41.5675867)",Matbaa Aralığı Sokak,,no
659851705,tertiary,True,False,25.325,"LINESTRING (35.9028853 41.5678089, 35.9029172 41.5680354)",Cumhuriyet Meydanı,,
659999197,residential,False,False,17.646,"LINESTRING (35.9028853 41.5678089, 35.9026732 41.5678103)",Pirinç Pazarı Sokak,,no
188863704,tertiary,False,False,11.635,"LINESTRING (35.9023369 41.5678126, 35.9023463 41.567917)",Belediye Caddesi,,
188863704,tertiary,False,True,10.231,"LINESTRING (35.9023369 41.5678126, 35.9023286 41.5677208)",Belediye Caddesi,,
659999197,residential,False,True,15.676,"LINESTRING (35.9023369 41.5678126, 35.9025253 41.5678101)",Pirinç Pazarı Sokak,,no
659852495,tertiary,True,False,13.58,"LINESTRING (35.9026817 41.5680703, 35.9025208 41.5680909)",Cumhuriyet Meydanı,,
659999198,residential,False,False,29.028,"LINESTRING (35.9026817 41.5680703, 35.9026901 41.5678947, 35.9026732 41.5678103)",Pirinç Pazarı Sokak,,no
660018015,residential,False,False,91.476,"LINESTRING (35.9026817 41.5680703, 35.9027476 41.568499, 35.9028234 41.568886)",Tahirağa Sokak,,
659999197,residential,False,False,12.304,"LINESTRING (35.9026732 41.5678103, 35.9025253 41.5678101)",Pirinç Pazarı Sokak,,no
659999197,residential,False,True,17.646,"LINESTRING (35.9026732 41.5678103, 35.9028853 41.5678089)",Pirinç Pazarı Sokak,,no
659999198,residential,False,True,29.028,"LINESTRING (35.9026732 41.5678103, 35.9026901 41.5678947, 35.9026817 41.5680703)",Pirinç Pazarı Sokak,,no
659913526,secondary,True,False,33.598,"LINESTRING (35.9001972 41.5702449, 35.9001226 41.5701898, 35.9000738 41.5701617, 35.900024 41.5701404, 35.8998648 41.5700774)",Ali Kale Caddesi,,
660003512,secondary,True,False,15.723,"LINESTRING (35.9001972 41.5702449, 35.9001883 41.5702249, 35.900189 41.5702037, 35.9001991 41.570184, 35.9002158 41.570169, 35.9002379 41.5701587, 35.9002632 41.570154, 35.9002892 41.5701555)",,,
660003512,secondary,True,False,8.68,"LINESTRING (35.9002892 41.5701555, 35.9003133 41.570163, 35.9003331 41.5701757, 35.9003466 41.5701924, 35.9003525 41.5702114)",,,
188863685,tertiary,False,False,44.291,"LINESTRING (35.9008636 41.5715313, 35.9009196 41.571561, 35.9009817 41.5715847, 35.9010599 41.5715976, 35.9013714 41.5716271)",Park Caddesi,,
188863685,tertiary,False,True,140.81,"LINESTRING (35.9008636 41.5715313, 35.9008208 41.5714869, 35.9003962 41.5706134, 35.9003522 41.5704933, 35.9003113 41.5703387)",Park Caddesi,,
188863685,tertiary,False,False,32.163,"LINESTRING (35.903895 41.5713909, 35.9039255 41.5713301, 35.9039736 41.5711087)",Park Caddesi,,
188863685,tertiary,False,True,76.785,"LINESTRING (35.903895 41.5713909, 35.9038564 41.5714228, 35.903771 41.5714776, 35.9032852 41.571724, 35.9031999 41.5717571, 35.9031339 41.5717745)",Park Caddesi,,
660049537,residential,False,False,52.650000000000006,"LINESTRING (35.903895 41.5713909, 35.9038868 41.5714959, 35.9039 41.5715919, 35.9039447 41.5717421, 35.9039692 41.5717943, 35.9040082 41.5718497)",Şehit Astsubay Üstçavuş Tolga Pehlivan Sokak,,
659913524,residential,False,False,47.204,"LINESTRING (35.9013679 41.5696081, 35.9009814 41.5699189)",Çizmeli Sokak,,
659913524,residential,False,True,9.098,"LINESTRING (35.9013679 41.5696081, 35.9014424 41.5695482)",Çizmeli Sokak,,
660008587,residential,False,False,57.032,"LINESTRING (35.9013679 41.5696081, 35.9008297 41.5692904)",Çıradar Sokak,,
660008587,residential,False,True,57.032,"LINESTRING (35.9008297 41.5692904, 35.9013679 41.5696081)",Çıradar Sokak,,
321380232,residential,False,False,72.44899999999998,"LINESTRING (35.9008297 41.5692904, 35.9008846 41.5691893, 35.9009223 41.5691039, 35.9009552 41.5689659, 35.9010025 41.5686556)",Nakipoğlu Sokak,,
321380232,residential,False,True,35.797000000000004,"LINESTRING (35.9008297 41.5692904, 35.9007537 41.5694139, 35.9006794 41.5694936, 35.9006132 41.5695673)",Nakipoğlu Sokak,,
660018015,residential,False,True,72.858,"LINESTRING (35.9030177 41.5698782, 35.9028907 41.5692299)",Tahirağa Sokak,,
321380292,residential,False,False,10.847999999999999,"LINESTRING (35.9030177 41.5698782, 35.903108 41.5698568, 35.9031408 41.5698463)",Uzun Hamam Sokak,,
321380292,residential,False,True,39.688,"LINESTRING (35.9030177 41.5698782, 35.9028662 41.569904, 35.9025528 41.5699583)",Uzun Hamam Sokak,,
321380336,residential,False,True,40.594,"LINESTRING (35.9044794 41.569528, 35.9042818 41.5698618)",Derviş Efendi Sokak,,
321380284,residential,False,False,26.667,"LINESTRING (35.9044794 41.569528, 35.9044369 41.5694912, 35.9043911 41.5694261, 35.9043279 41.5693184)",Ferah Sokak,,
321380284,residential,False,True,21.217,"LINESTRING (35.9044794 41.569528, 35.9045561 41.5695447, 35.9046157 41.5695393, 35.9047289 41.5695236)",Ferah Sokak,,
321380275,tertiary,False,True,23.255,"LINESTRING (35.9047289 41.5695236, 35.9048133 41.5695749, 35.9048631 41.5696215, 35.9049047 41.5696821)",Gazipaşa Caddesi,,
321380284,residential,False,False,21.217,"LINESTRING (35.9047289 41.5695236, 35.9046157 41.5695393, 35.9045561 41.5695447, 35.9044794 41.569528)",Ferah Sokak,,
321380284,residential,False,True,49.980999999999995,"LINESTRING (35.9047289 41.5695236, 35.9048404 41.5695021, 35.9049519 41.5694805, 35.9050401 41.5694573, 35.9051211 41.5694341, 35.9052919 41.5693714)",Ferah Sokak,,
