osmid,ref,highway,oneway,reversed,length,geometry,bridge,junction
220069848,53-03,secondary,False,False,19.126,"LINESTRING (40.7683028 41.0406539, 40.768421 41.0405068)",,
220069848,53-03,secondary,False,True,97.793,"LINESTRING (40.7683028 41.0406539, 40.7676986 41.0414061)",,
220069848,53-03,secondary,False,False,30.851,"LINESTRING (40.768421 41.0405068, 40.7686116 41.0402695)",,
220069848,53-03,secondary,False,True,19.126,"LINESTRING (40.768421 41.0405068, 40.7683028 41.0406539)",,
935567092,,residential,False,True,241.348,"LINESTRING (40.768421 41.0405068, 40.7686456 41.0404065, 40.7690149 41.0401297, 40.7690739 41.0401159, 40.7691372 41.0401548, 40.7691854 41.0401993, 40.7691908 41.0402762, 40.7691479 41.0404219, 40.7691372 41.0405594, 40.7690835 41.0407213, 40.7690084 41.0408184, 40.7687509 41.0409844, 40.7687134 41.041041, 40.7687509 41.0411543, 40.7688475 41.0412474, 40.7691318 41.0412879)",,
220069848,53-03,secondary,False,True,30.851,"LINESTRING (40.7686116 41.0402695, 40.768421 41.0405068)",,
1154733524,53-03,secondary,True,False,32.18,"LINESTRING (40.7618308 41.0460388, 40.76209 41.0458254)",,
1154733519,,secondary_link,True,False,40.941,"LINESTRING (40.7618308 41.0460388, 40.7618643 41.0460168, 40.7619046 41.0460029, 40.7619486 41.0459981, 40.7619925 41.0460028, 40.7620329 41.0460166, 40.7620665 41.0460385, 40.7620906 41.0460666, 40.7621031 41.0460987, 40.7621032 41.0461322, 40.7620908 41.0461644, 40.7620668 41.0461925)",,roundabout
1154733529,,residential,False,True,66.629,"LINESTRING (40.7645854 41.0455917, 40.7642046 41.0450658)",,
321548789,,residential,False,False,105.654,"LINESTRING (40.7642046 41.0450658, 40.7649625 41.0443068)",,
1154733529,,residential,False,False,66.629,"LINESTRING (40.7642046 41.0450658, 40.7645854 41.0455917)",,
1154733529,,residential,False,True,54.223,"LINESTRING (40.7642046 41.0450658, 40.7636654 41.0447967)",,
1154733529,,residential,False,False,54.223,"LINESTRING (40.7636654 41.0447967, 40.7642046 41.0450658)",,
1154733533,53-03,secondary,True,False,205.184,"LINESTRING (40.7636654 41.0447967, 40.7630646 41.0453632, 40.7620668 41.0461925)",,
1154733533,53-03,secondary,True,False,101.172,"LINESTRING (40.7644165 41.0440847, 40.7636654 41.0447967)",,
1154733530,,residential,False,False,52.096000000000004,"LINESTRING (40.7644165 41.0440847, 40.7646118 41.0441776, 40.7649625 41.0443068)",,
1154733517,,unclassified,False,True,15.792,"LINESTRING (40.7612917 41.0456565, 40.7611353 41.0455774)",,
"[1154733514, 1154733517]",,unclassified,False,False,542.9290000000001,"LINESTRING (40.7612917 41.0456565, 40.7612085 41.0456666, 40.7611173 41.0457071, 40.7607177 41.0460712, 40.7600445 41.0466254, 40.7596904 41.046856, 40.7595026 41.0469572, 40.7593471 41.0469815, 40.7592022 41.0469491, 40.7587945 41.0465405, 40.7587516 41.0464555, 40.7587624 41.0463139, 40.7589662 41.0461683, 40.7592827 41.0460509, 40.7599264 41.0458608, 40.7606238 41.0455614, 40.7608277 41.045525, 40.7610315 41.045525, 40.7611353 41.0455774)",,
"[1154733514, 1154733515, 1154733516]",,unclassified,False,True,54.778000000000006,"LINESTRING (40.7612917 41.0456565, 40.7614097 41.045699, 40.7617342 41.0458871, 40.7618069 41.0459525)",yes,
"[1154733514, 1154733515, 1154733516]",,unclassified,False,False,54.778000000000006,"LINESTRING (40.7618069 41.0459525, 40.7617342 41.0458871, 40.7614097 41.045699, 40.7612917 41.0456565)",yes,
1154733518,,unclassified,True,False,29.164,"LINESTRING (40.7618069 41.0459525, 40.7618871 41.0458689, 40.76209 41.0458254)",,
1154733524,53-03,secondary,True,False,682.6399999999999,"LINESTRING (40.76209 41.0458254, 40.7622975 41.0456545, 40.7627488 41.0453651, 40.763395 41.0448573, 40.7642793 41.044036, 40.7650817 41.0432633, 40.7655537 41.0429033, 40.7660311 41.0426079, 40.7670113 41.0419784, 40.7674955 41.0416157, 40.7676986 41.0414061)",,
1154733524,53-03,secondary,True,False,29.755,"LINESTRING (40.7616084 41.0462473, 40.7618308 41.0460388)",,
1154733518,,unclassified,True,False,37.769999999999996,"LINESTRING (40.7616084 41.0462473, 40.761627 41.0461399, 40.7618069 41.0459525)",,
1154733519,,secondary_link,True,False,40.947,"LINESTRING (40.7620668 41.0461925, 40.7620333 41.0462145, 40.761993 41.0462285, 40.7619491 41.0462333, 40.7619051 41.0462286, 40.7618647 41.0462147, 40.7618311 41.0461928, 40.7618071 41.0461647, 40.7617945 41.0461326, 40.7617944 41.0460991, 40.7618069 41.046067, 40.7618308 41.0460388)",,roundabout
1154733511,,residential,False,True,107.01400000000001,"LINESTRING (40.7676566 41.0427617, 40.7676619 41.0426524, 40.7677209 41.0425108, 40.7677263 41.0424016, 40.7676136 41.0422478, 40.7675224 41.0420374, 40.7675031 41.0418397)",,
321548789,,residential,False,False,52.510999999999996,"LINESTRING (40.7675031 41.0418397, 40.7676029 41.0417461, 40.7676727 41.0416288, 40.7676986 41.0414061)",,
321548789,,residential,False,True,352.73600000000005,"LINESTRING (40.7675031 41.0418397, 40.7674259 41.041912, 40.7670596 41.0421888, 40.7669844 41.0422858, 40.766879 41.0425234, 40.7664442 41.0431218, 40.7659185 41.0435668, 40.7655269 41.0439916, 40.7649625 41.0443068)",,
1154733511,,residential,False,False,107.01400000000001,"LINESTRING (40.7675031 41.0418397, 40.7675224 41.0420374, 40.7676136 41.0422478, 40.7677263 41.0424016, 40.7677209 41.0425108, 40.7676619 41.0426524, 40.7676566 41.0427617)",,
1154733517,,unclassified,False,False,15.792,"LINESTRING (40.7611353 41.0455774, 40.7612917 41.0456565)",,
"[1154733514, 1154733517]",,unclassified,False,True,542.929,"LINESTRING (40.7611353 41.0455774, 40.7610315 41.045525, 40.7608277 41.045525, 40.7606238 41.0455614, 40.7599264 41.0458608, 40.7592827 41.0460509, 40.7589662 41.0461683, 40.7587624 41.0463139, 40.7587516 41.0464555, 40.7587945 41.0465405, 40.7592022 41.0469491, 40.7593471 41.0469815, 40.7595026 41.0469572, 40.7596904 41.046856, 40.7600445 41.0466254, 40.7607177 41.0460712, 40.7611173 41.0457071, 40.7612085 41.0456666, 40.7612917 41.0456565)",,
1154733513,,unclassified,False,False,718.609,"LINESTRING (40.7611353 41.0455774, 40.7618147 41.0452094, 40.7620883 41.0449869, 40.7623833 41.0446754, 40.7624692 41.0445459, 40.7625818 41.0441858, 40.7627267 41.0440564, 40.7634133 41.0434454, 40.7645345 41.0425756, 40.7656342 41.0417138, 40.7663315 41.0412646, 40.7664335 41.0411756, 40.766471 41.0410907, 40.7665644 41.0407454)",,
