osmid,highway,junction,oneway,reversed,length,geometry,name,ref,bridge
844980519,primary,,True,False,70.323,"LINESTRING (77.4808434 15.7712184, 77.4807995 15.7712059, 77.4807626 15.7712072, 77.4802091 15.7713552)",,,
844980520,primary,,False,False,20.488,"LINESTRING (77.4808434 15.7712184, 77.48098 15.7711425, 77.4810046 15.7711203)",Tank bund road,,
439177913,residential,,False,True,92.839,"LINESTRING (77.4864216 15.771019, 77.4856 15.7712872)",,,
844513388,residential,,False,True,12.593,"LINESTRING (77.4864216 15.771019, 77.4864863 15.7711136)",,,
844513388,residential,,False,False,5.367,"LINESTRING (77.4864216 15.771019, 77.486405 15.7709948, 77.486394 15.7709787)",,,
844513407,residential,,False,True,15.762,"LINESTRING (77.4846346 15.771607, 77.4846747 15.7717434)",,,
439177913,residential,,False,False,109.729,"LINESTRING (77.4846346 15.771607, 77.4846884 15.7715685, 77.4847521 15.7715374, 77.4848281 15.7715114, 77.4856 15.7712872)",,,
439177913,residential,,False,True,61.455,"LINESTRING (77.4846346 15.771607, 77.4845921 15.7716348, 77.484546 15.7716522, 77.484479 15.7716686, 77.4841216 15.7717122, 77.4840792 15.7717235)",,,
439177913,residential,,False,True,5.012,"LINESTRING (77.4840792 15.7717235, 77.4840363 15.7717416)",,,
439177913,residential,,False,False,61.455,"LINESTRING (77.4840792 15.7717235, 77.4841216 15.7717122, 77.484479 15.7716686, 77.484546 15.7716522, 77.4845921 15.7716348, 77.4846346 15.771607)",,,
844908305,residential,,False,False,158.02100000000002,"LINESTRING (77.4840792 15.7717235, 77.484065 15.7715731, 77.4840784 15.7715524, 77.484094 15.7715416, 77.4844732 15.7714352, 77.484585 15.7713981, 77.4853017 15.7711491)",,,
439177913,residential,,False,False,5.012,"LINESTRING (77.4840363 15.7717416, 77.4840792 15.7717235)",,,
439177913,residential,,False,True,24.31,"LINESTRING (77.4840363 15.7717416, 77.4839814 15.771787, 77.4838891 15.7718531, 77.4838572 15.7718759)",,,
844915829,residential,,False,True,49.673,"LINESTRING (77.4840363 15.7717416, 77.4840614 15.771963, 77.4840681 15.771981, 77.4840829 15.7719927, 77.4841067 15.7719984, 77.4842759 15.771996)",,,
844976614,primary,,False,False,9.223,"LINESTRING (77.4833805 15.7722277, 77.4834071 15.7723066)",Kalugatla Road,SH,
439177913,residential,,False,False,64.649,"LINESTRING (77.4833805 15.7722277, 77.4835516 15.7721241, 77.4835894 15.772101, 77.4836138 15.7720769, 77.4836433 15.772041, 77.4836775 15.7720071, 77.4837159 15.7719771, 77.4838572 15.7718759)",,,
844976614,primary,,False,True,53.962999999999994,"LINESTRING (77.4833805 15.7722277, 77.4833326 15.7720703, 77.4832568 15.7717574)",Kalugatla Road,SH,
844988118,secondary,,False,True,30.829,"LINESTRING (77.4782864 15.7637331, 77.4783293 15.7638476, 77.4783767 15.7639963)",Gandhi Nagar Road,,
844988118,secondary,,False,True,4.072,"LINESTRING (77.4783767 15.7639963, 77.4783879 15.7640313)",Gandhi Nagar Road,,
844988118,secondary,,False,False,30.829,"LINESTRING (77.4783767 15.7639963, 77.4783293 15.7638476, 77.4782864 15.7637331)",Gandhi Nagar Road,,
844929865,residential,,False,True,101.466,"LINESTRING (77.4805611 15.7636919, 77.4796216 15.763815)",,,
844976620,primary,,False,True,54.009,"LINESTRING (77.4805611 15.7636919, 77.4806916 15.763887, 77.4808343 15.7641003)",,,
557649776,secondary,,False,False,9.771,"LINESTRING (77.4802754 15.7675227, 77.4802792 15.7674349)",,,
557649776,secondary,,False,True,127.96100000000001,"LINESTRING (77.4802754 15.7675227, 77.4802317 15.7685438, 77.4802262 15.7686725)",,,
844988116,secondary,,True,False,136.266,"LINESTRING (77.4802754 15.7675227, 77.480424 15.7675322, 77.4806107 15.7675363, 77.4808511 15.7675322, 77.4815483 15.7675227)",Main Road,,
844929882,residential,,False,True,7.078,"LINESTRING (77.481598 15.7687084, 77.4816641 15.7687107)",,,
557649778,secondary,,False,True,146.861,"LINESTRING (77.481598 15.7687084, 77.4811195 15.768694, 77.4806739 15.7686878, 77.4805909 15.7686867, 77.4802262 15.7686725)",,,
844976622,primary,,True,False,88.118,"LINESTRING (77.481598 15.7687084, 77.4815912 15.768851, 77.4815329 15.7693563, 77.481524 15.7694058, 77.4815238 15.7694578, 77.4815391 15.769494)",,,
557649778,secondary,,False,True,118.207,"LINESTRING (77.4802262 15.7686725, 77.4791216 15.7686806)",,,
557649776,secondary,,False,False,127.96100000000001,"LINESTRING (77.4802262 15.7686725, 77.4802317 15.7685438, 77.4802754 15.7675227)",,,
557649778,secondary,,False,False,146.861,"LINESTRING (77.4802262 15.7686725, 77.4805909 15.7686867, 77.4806739 15.7686878, 77.4811195 15.768694, 77.481598 15.7687084)",,,
126179715,secondary,,False,True,61.95,"LINESTRING (77.4791216 15.7686806, 77.4792158 15.7681309)",Hospital Road,,
557649778,secondary,,False,False,118.207,"LINESTRING (77.4791216 15.7686806, 77.4802262 15.7686725)",,,
126179715,secondary,,False,False,252.93300000000002,"LINESTRING (77.4791216 15.7686806, 77.4790929 15.768928, 77.4790621 15.7695708, 77.4790514 15.7700896, 77.4790473 15.7705839, 77.4790411 15.7709529)",Hospital Road,,
776649934,residential,,False,False,33.012,"LINESTRING (77.4864804 15.7662938, 77.4864219 15.7660023)",,,
158320133,tertiary,,False,False,21.891,"LINESTRING (77.4863598 15.7658182, 77.4862136 15.7659559)",,,
776649934,residential,,False,True,21.523,"LINESTRING (77.4863598 15.7658182, 77.4864219 15.7660023)",,,
844929894,residential,,False,False,26.767000000000003,"LINESTRING (77.4860535 15.7669204, 77.4860447 15.7667222, 77.4860427 15.7666799)",,,
439177913,residential,,False,False,92.839,"LINESTRING (77.4856 15.7712872, 77.4864216 15.771019)",,,
776883390,residential,,False,True,21.224,"LINESTRING (77.4856 15.7712872, 77.4856154 15.7714775)",,,
439177913,residential,,False,True,109.72900000000001,"LINESTRING (77.4856 15.7712872, 77.4848281 15.7715114, 77.4847521 15.7715374, 77.4846884 15.7715685, 77.4846346 15.771607)",,,
776883390,residential,,False,True,17.471,"LINESTRING (77.4856271 15.7717699, 77.4856647 15.7719228)",,,
776883392,residential,,False,True,50.006,"LINESTRING (77.4856271 15.7717699, 77.4851758 15.7718866)",,,
776883390,residential,,False,False,29.019,"LINESTRING (77.4856271 15.7717699, 77.4856224 15.7717002, 77.4856152 15.7715092)",,,
776883390,residential,,False,False,14.568,"LINESTRING (77.485696 15.7720503, 77.4856647 15.7719228)",,,
776883390,residential,,False,True,14.877,"LINESTRING (77.485696 15.7720503, 77.485728 15.7721805)",,,
776883393,residential,,False,False,48.539,"LINESTRING (77.485696 15.7720503, 77.485256 15.7721564)",,,
844513407,residential,,False,False,26.276,"LINESTRING (77.4848157 15.7722244, 77.4847493 15.7719969)",,,
844513407,residential,,False,True,18.133,"LINESTRING (77.4848157 15.7722244, 77.4848615 15.7723814)",,,
776883393,residential,,False,True,47.744,"LINESTRING (77.4848157 15.7722244, 77.4851306 15.772181, 77.485211 15.7721673, 77.485256 15.7721564)",,,
776883394,residential,,False,False,32.01,"LINESTRING (77.4857244 15.7680609, 77.4857055 15.7677736)",,,
776883394,residential,,False,True,43.358,"LINESTRING (77.4857244 15.7680609, 77.4859136 15.7684057)",,,
844976546,residential,,False,False,91.953,"LINESTRING (77.4857244 15.7680609, 77.4848657 15.7680915)",,,
158320133,tertiary,,False,False,19.674,"LINESTRING (77.4855706 15.7670307, 77.4854911 15.7670895, 77.4854206 15.7671327)",,,
158320133,tertiary,,False,True,28.641,"LINESTRING (77.4855706 15.7670307, 77.4856275 15.7669625, 77.4857083 15.7668112)",,,
776883394,residential,,False,True,52.373,"LINESTRING (77.4855706 15.7670307, 77.4857023 15.7673715, 77.4857023 15.7674789)",,,
776883394,residential,,False,False,43.358,"LINESTRING (77.4859136 15.7684057, 77.4857244 15.7680609)",,,
844937241,residential,,False,True,110.453,"LINESTRING (77.4859136 15.7684057, 77.4848827 15.7683565)",,,
776883394,residential,,False,True,23.362000000000002,"LINESTRING (77.4859136 15.7684057, 77.4859496 15.7684767, 77.48599 15.7686019)",,,
776883394,residential,,False,True,32.01,"LINESTRING (77.4857055 15.7677736, 77.4857244 15.7680609)",,,
776883394,residential,,False,False,32.78,"LINESTRING (77.4857055 15.7677736, 77.4857023 15.7677213, 77.4857023 15.7674789)",,,
158320130,primary,,False,True,46.839,"LINESTRING (77.4786968 15.7719214, 77.479122 15.7718214)",,,
158320130,primary,,False,False,21.48,"LINESTRING (77.4786968 15.7719214, 77.4786444 15.7719336, 77.4785693 15.7719491, 77.4784995 15.7719439)",,,
844143433,residential,,False,False,38.018,"LINESTRING (77.4777959 15.7724888, 77.4777936 15.7721469)",,,
844143432,residential,,False,True,44.795,"LINESTRING (77.4777936 15.7721469, 77.477375 15.7721494)",,,
844143433,residential,,False,False,37.04,"LINESTRING (77.4777936 15.7721469, 77.4777913 15.7718138)",,,
844143433,residential,,False,True,38.018,"LINESTRING (77.4777936 15.7721469, 77.4777959 15.7724888)",,,
844143432,residential,,False,False,44.795,"LINESTRING (77.477375 15.7721494, 77.4777936 15.7721469)",,,
158320130,primary,,False,True,19.075,"LINESTRING (77.4777913 15.7718138, 77.4779661 15.7718474)",,,
844143433,residential,,False,True,37.04,"LINESTRING (77.4777913 15.7718138, 77.4777936 15.7721469)",,,
158320130,primary,,False,False,24.708,"LINESTRING (77.4777913 15.7718138, 77.4776473 15.7717861, 77.4775638 15.7717769)",,,
844147764,residential,,False,True,62.695,"LINESTRING (77.4775086 15.7685967, 77.4775252 15.7691603)",,,
844147766,residential,,False,False,19.625,"LINESTRING (77.4775086 15.7685967, 77.4776917 15.7685868)",,,
844147764,residential,,False,False,62.695,"LINESTRING (77.4775252 15.7691603, 77.4775086 15.7685967)",,,
844147766,residential,,False,True,35.637,"LINESTRING (77.4780242 15.7685689, 77.4776917 15.7685868)",,,
844147767,residential,,False,False,49.437,"LINESTRING (77.4780242 15.7685689, 77.4780536 15.7681252)",,,
844147767,residential,,False,True,359.925,"LINESTRING (77.4780242 15.7685689, 77.4811732 15.7674316)",,,
844147767,residential,,False,True,53.218,"LINESTRING (77.4780636 15.7672596, 77.4780614 15.7677382)",,,
844987672,secondary,,True,False,129.17700000000002,"LINESTRING (77.4780636 15.7672596, 77.4783032 15.7672937, 77.4784164 15.7673092, 77.47857 15.7673369, 77.4792551 15.7674454)",Main Road,,
844147767,residential,,False,False,359.925,"LINESTRING (77.4811732 15.7674316, 77.4780242 15.7685689)",,,
844987673,secondary,,True,False,95.70200000000001,"LINESTRING (77.4811732 15.7674316, 77.4808185 15.76744, 77.4805781 15.7674441, 77.4803914 15.76744, 77.4802792 15.7674349)",Main Road,,
844147767,residential,,False,False,43.041,"LINESTRING (77.4780536 15.7681252, 77.4780614 15.7677382)",,,
844147767,residential,,False,True,49.437,"LINESTRING (77.4780536 15.7681252, 77.4780242 15.7685689)",,,
844147768,residential,,False,False,58.55,"LINESTRING (77.4780536 15.7681252, 77.4786005 15.7681407)",,,
844147768,residential,,False,False,65.853,"LINESTRING (77.4786005 15.7681407, 77.4792158 15.7681309)",,,
844147768,residential,,False,True,58.55,"LINESTRING (77.4786005 15.7681407, 77.4780536 15.7681252)",,,
844147769,residential,,False,True,161.482,"LINESTRING (77.4786005 15.7681407, 77.478531 15.7695914)",,,
844147769,residential,,False,False,161.482,"LINESTRING (77.478531 15.7695914, 77.4786005 15.7681407)",,,
158320130,primary,,False,False,19.075,"LINESTRING (77.4779661 15.7718474, 77.4777913 15.7718138)",,,
158320130,primary,,False,True,58.108000000000004,"LINESTRING (77.4779661 15.7718474, 77.4780382 15.7718613, 77.4781294 15.7718819, 77.4782796 15.7719078, 77.4783815 15.7719284, 77.4784995 15.7719439)",,,
844149809,residential,,False,True,115.22099999999999,"LINESTRING (77.4779661 15.7718474, 77.4779128 15.7715106, 77.477898 15.7714021, 77.477894 15.7713144, 77.4779151 15.7708165)",,,
844149808,residential,,False,True,51.112,"LINESTRING (77.4779151 15.7708165, 77.4774393 15.7707762)",,,
844149809,residential,,False,False,115.221,"LINESTRING (77.4779151 15.7708165, 77.477894 15.7713144, 77.477898 15.7714021, 77.4779128 15.7715106, 77.4779661 15.7718474)",,,
"[1139109400, 844149809]",residential,,False,"[False, True]",112.78,"LINESTRING (77.4779151 15.7708165, 77.477902 15.7702161, 77.4774721 15.7702139)",,,
844149808,residential,,False,False,51.112,"LINESTRING (77.4774393 15.7707762, 77.4779151 15.7708165)",,,
844149813,residential,,False,False,54.13,"LINESTRING (77.4777118 15.7682002, 77.4777369 15.767714)",,,
844149813,residential,,False,True,43.042,"LINESTRING (77.4777118 15.7682002, 77.4776917 15.7685868)",,,
844149813,residential,,False,True,54.13,"LINESTRING (77.4777369 15.767714, 77.4777118 15.7682002)",,,
844149815,residential,,False,True,34.829,"LINESTRING (77.4777369 15.767714, 77.4780614 15.7677382)",,,
844147766,residential,,False,False,35.637,"LINESTRING (77.4776917 15.7685868, 77.4780242 15.7685689)",,,
844147766,residential,,False,True,19.625,"LINESTRING (77.4776917 15.7685868, 77.4775086 15.7685967)",,,
844149813,residential,,False,False,43.042,"LINESTRING (77.4776917 15.7685868, 77.4777118 15.7682002)",,,
844147767,residential,,False,False,53.218,"LINESTRING (77.4780614 15.7677382, 77.4780636 15.7672596)",,,
844147767,residential,,False,True,43.041,"LINESTRING (77.4780614 15.7677382, 77.4780536 15.7681252)",,,
844149815,residential,,False,False,34.829,"LINESTRING (77.4780614 15.7677382, 77.4777369 15.767714)",,,
844204467,residential,,False,False,47.618,"LINESTRING (77.479735 15.7646463, 77.4792982 15.764728)",,,
844204467,residential,,False,True,40.755,"LINESTRING (77.479735 15.7646463, 77.4796887 15.7642825)",,,
844976525,residential,,False,False,33.104,"LINESTRING (77.479735 15.7646463, 77.4797803 15.7649408)",,,
844204461,residential,,False,True,71.076,"LINESTRING (77.4786427 15.764831, 77.4792982 15.764728)",,,
844223006,residential,,False,True,53.665,"LINESTRING (77.4786427 15.764831, 77.4781416 15.7648498)",,,
844988118,secondary,,False,False,48.104,"LINESTRING (77.4786427 15.764831, 77.4785109 15.7644174)",Gandhi Nagar Road,,
844988118,secondary,,False,True,43.198,"LINESTRING (77.4786427 15.764831, 77.4787611 15.7652024)",Gandhi Nagar Road,,
844204461,residential,,False,False,71.076,"LINESTRING (77.4792982 15.764728, 77.4786427 15.764831)",,,
844204463,residential,,False,False,48.269,"LINESTRING (77.4792982 15.764728, 77.4792471 15.7642967)",,,
844204463,residential,,False,True,60.692,"LINESTRING (77.4792982 15.764728, 77.4793625 15.7652703)",,,
844204467,residential,,False,True,47.618,"LINESTRING (77.4792982 15.764728, 77.479735 15.7646463)",,,
844204462,residential,,False,False,22.435,"LINESTRING (77.4793625 15.7652703, 77.4791551 15.7652998)",,,
844204462,residential,,False,True,16.575,"LINESTRING (77.4793625 15.7652703, 77.4795161 15.7652511)",,,
844204463,residential,,False,False,60.692,"LINESTRING (77.4793625 15.7652703, 77.4792982 15.764728)",,,
844204462,residential,,False,True,37.87,"LINESTRING (77.478805 15.7653495, 77.4791551 15.7652998)",,,
844988118,secondary,,False,True,29.098,"LINESTRING (77.478805 15.7653495, 77.4788551 15.7656067)",Gandhi Nagar Road,,
844988118,secondary,,False,False,17.032,"LINESTRING (77.478805 15.7653495, 77.4788002 15.7653251, 77.4787611 15.7652024)",Gandhi Nagar Road,,
