osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes
"[851739021, 851739022, 484307743]",,,unclassified,False,False,186.476,yes,"LINESTRING (76.2568594 11.6604309, 76.2571033 11.6608888, 76.2571307 11.6609207, 76.2572782 11.6610919, 76.2577294 11.6614741, 76.257978 11.661667)",,
484307742,,,unclassified,False,True,137.76600000000002,,"LINESTRING (76.2575749 11.6596267, 76.2576969 11.659762, 76.2573229 11.6600686, 76.2568594 11.6604309)",,
318777211,,,tertiary,False,False,44.082,,"LINESTRING (76.2583798 11.6626696, 76.2587843 11.6626544)",,
318777211,,,tertiary,False,True,145.73700000000002,,"LINESTRING (76.2583798 11.6626696, 76.2583287 11.6626715, 76.2578206 11.6627797, 76.2574725 11.6628416, 76.2570624 11.6628924)",,
851739021,,,unclassified,False,True,77.368,,"LINESTRING (76.2583798 11.6626696, 76.258449 11.662151, 76.2583874 11.6619891)",,
484307744,,,unclassified,False,False,132.335,,"LINESTRING (76.257978 11.661667, 76.2588461 11.6608342)",,
851739021,,,unclassified,False,False,57.948,,"LINESTRING (76.257978 11.661667, 76.2580425 11.661717, 76.2583718 11.6619479, 76.2583874 11.6619891)",,
"[851739021, 851739022, 484307743]",,,unclassified,False,True,186.476,yes,"LINESTRING (76.257978 11.661667, 76.2577294 11.6614741, 76.2572782 11.6610919, 76.2571307 11.6609207, 76.2571033 11.6608888, 76.2568594 11.6604309)",,
484307744,,,unclassified,False,True,132.335,,"LINESTRING (76.2588461 11.6608342, 76.257978 11.661667)",,
484307745,,,unclassified,False,False,211.268,,"LINESTRING (76.2583874 11.6619891, 76.2585889 11.6617998, 76.2587123 11.661637, 76.2588035 11.6614426, 76.2589081 11.6611273, 76.2589564 11.6609146, 76.2590422 11.6607753, 76.2593346 11.6603682)",,
851739021,,,unclassified,False,False,77.368,,"LINESTRING (76.2583874 11.6619891, 76.258449 11.662151, 76.2583798 11.6626696)",,
851739021,,,unclassified,False,True,57.948,,"LINESTRING (76.2583874 11.6619891, 76.2583718 11.6619479, 76.2580425 11.661717, 76.257978 11.661667)",,
484307745,,,unclassified,False,False,61.141,,"LINESTRING (76.2593346 11.6603682, 76.2589376 11.6599794)",,
484307745,,,unclassified,False,True,211.268,,"LINESTRING (76.2593346 11.6603682, 76.2590422 11.6607753, 76.2589564 11.6609146, 76.2589081 11.6611273, 76.2588035 11.6614426, 76.2587123 11.661637, 76.2585889 11.6617998, 76.2583874 11.6619891)",,
622901549,,,residential,False,False,124.578,,"LINESTRING (76.2593346 11.6603682, 76.259377 11.660338, 76.2594384 11.6603361, 76.2595682 11.6604704, 76.2597118 11.6605557, 76.260385 11.6605422)",,
484307745,,,unclassified,False,True,61.141,,"LINESTRING (76.2589376 11.6599794, 76.2593346 11.6603682)",,
318777211,,,tertiary,False,True,42.003,,"LINESTRING (76.2600571 11.6626153, 76.2596714 11.6626156)",,
484307746,,,tertiary,False,False,71.092,,"LINESTRING (76.2600571 11.6626153, 76.2600978 11.6619772)",,
318777211,,,tertiary,False,False,39.692,,"LINESTRING (76.2600571 11.6626153, 76.2601578 11.6626153, 76.2604141 11.6626764)",,
484307746,,,tertiary,False,True,71.092,,"LINESTRING (76.2600978 11.6619772, 76.2600571 11.6626153)",,
622901464,,,residential,False,False,33.687,,"LINESTRING (76.2600978 11.6619772, 76.259797 11.6619065)",,
484307746,,,tertiary,False,False,140.422,,"LINESTRING (76.2600978 11.6619772, 76.2603702 11.6613721, 76.2603864 11.6608385, 76.2603874 11.6607708)",,
484307746,,,tertiary,False,True,75.642,,"LINESTRING (76.2604068 11.6594012, 76.2603972 11.6600814)",,
484307749,,,residential,False,False,60.218,,"LINESTRING (76.2604068 11.6594012, 76.2609593 11.6594233)",,
484307746,,,tertiary,False,False,59.228,,"LINESTRING (76.2604068 11.6594012, 76.2604352 11.6589751, 76.2604265 11.6588698)",,
484307746,,,tertiary,False,False,25.421,,"LINESTRING (76.2603874 11.6607708, 76.260385 11.6605422)",,
484307747,,,residential,False,False,57.437,,"LINESTRING (76.2603874 11.6607708, 76.2609145 11.660789)",,
484307746,,,tertiary,False,True,140.422,,"LINESTRING (76.2603874 11.6607708, 76.2603864 11.6608385, 76.2603702 11.6613721, 76.2600978 11.6619772)",,
484307747,,,residential,False,True,51.952,,"LINESTRING (76.2630258 11.6599499, 76.2630014 11.6604165)",,
622901543,,,residential,False,True,55.531,,"LINESTRING (76.2630258 11.6599499, 76.2635354 11.6599678)",,
484307747,,,residential,False,False,110.743,,"LINESTRING (76.2630258 11.6599499, 76.2630196 11.6597326, 76.2630289 11.6589541)",,
484307748,,Fairland Hospital Road,residential,False,True,123.729,,"LINESTRING (76.2630289 11.6589541, 76.2618929 11.6589355)",,
484307747,,,residential,False,True,110.743,,"LINESTRING (76.2630289 11.6589541, 76.2630196 11.6597326, 76.2630258 11.6599499)",,
484307748,,Fairland Hospital Road,residential,False,False,105.148,,"LINESTRING (76.2604265 11.6588698, 76.2613912 11.6589092)",,
484307746,,,tertiary,False,True,59.228,,"LINESTRING (76.2604265 11.6588698, 76.2604352 11.6589751, 76.2604068 11.6594012)",,
484307749,,,residential,False,True,39.717,,"LINESTRING (76.2623085 11.6594771, 76.2619441 11.6594625)",,
484307746,,,tertiary,False,False,75.642,,"LINESTRING (76.2603972 11.6600814, 76.2604068 11.6594012)",,
484307746,,,tertiary,False,True,51.256,,"LINESTRING (76.2603972 11.6600814, 76.260385 11.6605422)",,
484307750,,,residential,False,False,57.932,,"LINESTRING (76.2603972 11.6600814, 76.260928 11.6601159)",,
484307750,,,residential,False,True,32.178,,"LINESTRING (76.262212 11.6601338, 76.2619166 11.6601272)",,
484307747,,,residential,False,True,51.972,,"LINESTRING (76.2613917 11.6607955, 76.2609145 11.660789)",,
484307751,,,residential,False,False,75.694,,"LINESTRING (76.2613917 11.6607955, 76.2614135 11.6601151)",,
622901463,,,residential,False,False,57.724,,"LINESTRING (76.2613917 11.6607955, 76.2613678 11.6613141)",,
484307747,,,residential,False,False,54.879999999999995,,"LINESTRING (76.2613917 11.6607955, 76.2618519 11.6608068, 76.2618955 11.6608068)",,
484307749,,,residential,False,False,55.618,,"LINESTRING (76.2614338 11.6594422, 76.2619441 11.6594625)",,
484307749,,,residential,False,True,51.716,,"LINESTRING (76.2614338 11.6594422, 76.2609593 11.6594233)",,
484307751,,,residential,False,False,59.448,,"LINESTRING (76.2614338 11.6594422, 76.2613912 11.6589092)",,
484307751,,,residential,False,True,74.856,,"LINESTRING (76.2614338 11.6594422, 76.2614135 11.6601151)",,
484307748,,Fairland Hospital Road,residential,False,False,9.228,,"LINESTRING (76.2613912 11.6589092, 76.2614755 11.6589176)",,
484307748,,Fairland Hospital Road,residential,False,True,105.148,,"LINESTRING (76.2613912 11.6589092, 76.2604265 11.6588698)",,
484307751,,,residential,False,True,59.448,,"LINESTRING (76.2613912 11.6589092, 76.2614338 11.6594422)",,
484307752,,,residential,False,False,75.603,,"LINESTRING (76.2618955 11.6608068, 76.2619166 11.6601272)",,
622901576,,,residential,False,True,51.629,,"LINESTRING (76.2618955 11.6608068, 76.2618525 11.6612692)",,
484307747,,,residential,False,False,102.131,,"LINESTRING (76.2618955 11.6608068, 76.2620706 11.6608068, 76.2628333 11.660799)",,
484307747,,,residential,False,True,54.879999999999995,,"LINESTRING (76.2618955 11.6608068, 76.2618519 11.6608068, 76.2613917 11.6607955)",,
484307750,,,residential,False,False,32.178,,"LINESTRING (76.2619166 11.6601272, 76.262212 11.6601338)",,
484307752,,,residential,False,False,73.972,,"LINESTRING (76.2619166 11.6601272, 76.2619441 11.6594625)",,
484307752,,,residential,False,True,75.603,,"LINESTRING (76.2619166 11.6601272, 76.2618955 11.6608068)",,
484307750,,,residential,False,True,54.805,,"LINESTRING (76.2619166 11.6601272, 76.2615092 11.660118, 76.2614135 11.6601151)",,
484307749,,,residential,False,False,39.717,,"LINESTRING (76.2619441 11.6594625, 76.2623085 11.6594771)",,
484307749,,,residential,False,True,55.618,,"LINESTRING (76.2619441 11.6594625, 76.2614338 11.6594422)",,
484307752,,,residential,False,True,73.972,,"LINESTRING (76.2619441 11.6594625, 76.2619166 11.6601272)",,
622901476,,,residential,False,True,112.397,,"LINESTRING (76.2640303 11.6604962, 76.2630014 11.6604165)",,
318777211,,,tertiary,False,True,44.082,,"LINESTRING (76.2587843 11.6626544, 76.2583798 11.6626696)",,
318777211,,,tertiary,False,False,48.766000000000005,,"LINESTRING (76.2587843 11.6626544, 76.2589031 11.6626499, 76.2592316 11.6626336)",,
541023495,,,unclassified,False,True,103.994,,"LINESTRING (76.2587843 11.6626544, 76.2588252 11.6628645, 76.2588344 11.663112, 76.2587882 11.6633081, 76.25869 11.663563)",,
548696965,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,True,12.971,,"LINESTRING (76.25869 11.663563, 76.2585881 11.6635026)",85,
541023495,,,unclassified,False,False,103.994,,"LINESTRING (76.25869 11.663563, 76.2587882 11.6633081, 76.2588344 11.663112, 76.2588252 11.6628645, 76.2587843 11.6626544)",,
548696965,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,False,383.333,,"LINESTRING (76.25869 11.663563, 76.2588215 11.6636411, 76.2589317 11.6636971, 76.259277 11.6638725, 76.2600233 11.6639949, 76.2603612 11.6640763, 76.2607394 11.6640842, 76.2609996 11.6640369, 76.2611927 11.6639817, 76.2615334 11.6638451, 76.2617211 11.6637952, 76.2620618 11.6638215)",85,
548696965,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,False,12.971,,"LINESTRING (76.2585881 11.6635026, 76.25869 11.663563)",85,
"[804861192, 541023422]",,,"['unclassified', 'residential']",False,False,224.994,,"LINESTRING (76.2585881 11.6635026, 76.2584742 11.6638447, 76.2583946 11.6641909, 76.2583328 11.6644332, 76.2582842 11.6647382, 76.2583469 11.6647554, 76.2583731 11.6648101, 76.2584016 11.6648502, 76.2584152 11.6648938, 76.2584517 11.6649763, 76.2584756 11.6650154, 76.258553 11.6650778, 76.2586145 11.6651024, 76.2586839 11.6651403, 76.2587374 11.6651559, 76.2588148 11.6652218)",,
548696965,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,True,180.231,,"LINESTRING (76.2585881 11.6635026, 76.2584081 11.6633957, 76.2580431 11.6632135, 76.2575963 11.6630878, 76.2570624 11.6628924)",85,
541024469,,,unclassified,False,False,398.533,,"LINESTRING (76.2557248 11.6632741, 76.255694 11.6637598, 76.2556047 11.6638171, 76.2555893 11.6640645, 76.2556324 11.6644991, 76.2556725 11.665003, 76.2557649 11.6653711, 76.255694 11.6656427, 76.2555893 11.6659263, 76.2554383 11.6663759, 76.2555092 11.666738)",,
548696964,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,False,59.56,,"LINESTRING (76.2557248 11.6632741, 76.2559826 11.6632533, 76.2562649 11.6631962)",85,
548696964,NH766,Kalpetta-Sulthan Bathery Road,trunk,False,True,42.048,,"LINESTRING (76.2557248 11.6632741, 76.255689 11.663277, 76.2553482 11.6631981)",85,
541024469,,,unclassified,False,True,398.533,,"LINESTRING (76.2555092 11.666738, 76.2554383 11.6663759, 76.2555893 11.6659263, 76.255694 11.6656427, 76.2557649 11.6653711, 76.2556725 11.665003, 76.2556324 11.6644991, 76.2555893 11.6640645, 76.2556047 11.6638171, 76.255694 11.6637598, 76.2557248 11.6632741)",,
621404944,NH766,Kozhikode - Kollegal Highway,trunk,False,True,56.628,,"LINESTRING (76.2633032 11.6668205, 76.2632101 11.6667222, 76.2631323 11.6666369, 76.2630189 11.6664009)",,2
672289968,,,residential,False,False,52.764,,"LINESTRING (76.2633032 11.6668205, 76.2633946 11.6667515, 76.26352 11.666686, 76.2636663 11.6666655, 76.2637454 11.6666697)",,
545631753,,,residential,False,True,16.75,,"LINESTRING (76.2637454 11.6666697, 76.2637457 11.6665795, 76.2637368 11.6665197)",,
672289968,,,residential,False,True,52.764,,"LINESTRING (76.2637454 11.6666697, 76.2636663 11.6666655, 76.26352 11.666686, 76.2633946 11.6667515, 76.2633032 11.6668205)",,
545631753,,,residential,False,False,16.75,,"LINESTRING (76.2637368 11.6665197, 76.2637457 11.6665795, 76.2637454 11.6666697)",,
318777211,,,tertiary,False,False,30.326,,"LINESTRING (76.2618857 11.6636168, 76.2620081 11.663719, 76.2620618 11.6638215)",,
318777211,,,tertiary,False,True,171.579,,"LINESTRING (76.2618857 11.6636168, 76.2618445 11.6635824, 76.2616058 11.6634117, 76.2610774 11.6630361, 76.2605841 11.6627507)",,
545636425,,,residential,False,False,66.444,,"LINESTRING (76.2618857 11.6636168, 76.2619373 11.6635345, 76.2619655 11.6634959, 76.2619918 11.66346, 76.2620388 11.663378, 76.2620718 11.6633059, 76.2621187 11.6632214, 76.2621631 11.6631332, 76.2621796 11.6630947)",,
545636425,,,residential,False,False,60.136,,"LINESTRING (76.2621796 11.6630947, 76.2622076 11.6630779, 76.2622884 11.6630426, 76.2624007 11.6629442, 76.2625656 11.6628753, 76.2626615 11.6628445)",,
545636425,,,residential,False,True,66.44399999999999,,"LINESTRING (76.2621796 11.6630947, 76.2621631 11.6631332, 76.2621187 11.6632214, 76.2620718 11.6633059, 76.2620388 11.663378, 76.2619918 11.66346, 76.2619655 11.6634959, 76.2619373 11.6635345, 76.2618857 11.6636168)",,
546098440,,,residential,False,False,134.33100000000002,,"LINESTRING (76.2621796 11.6630947, 76.2621542 11.6630372, 76.2621329 11.6629891, 76.2620367 11.6629277, 76.2619798 11.6628912, 76.2619218 11.662854, 76.2618298 11.6627558, 76.2617615 11.6627067, 76.2616975 11.6626606, 76.2616301 11.6626121, 76.2615446 11.6625506, 76.2614623 11.6624914, 76.2613978 11.662445, 76.2613262 11.6623935, 76.261368 11.6623014)",,
545636425,,,residential,False,False,87.194,,"LINESTRING (76.2626615 11.6628445, 76.2627139 11.6629222, 76.2627709 11.6630176, 76.2628524 11.663078, 76.2628997 11.6632054, 76.2629222 11.6633361, 76.2629477 11.6634432, 76.2629926 11.6635356)",,
545636425,,,residential,False,True,60.135999999999996,,"LINESTRING (76.2626615 11.6628445, 76.2625656 11.6628753, 76.2624007 11.6629442, 76.2622884 11.6630426, 76.2622076 11.6630779, 76.2621796 11.6630947)",,
"[628394426, 622901581]",,,residential,False,True,176.111,,"LINESTRING (76.2626615 11.6628445, 76.2632348 11.6624047, 76.2633829 11.6622521, 76.2629068 11.6617849)",,
545636425,,,residential,False,True,87.19399999999999,,"LINESTRING (76.2629926 11.6635356, 76.2629477 11.6634432, 76.2629222 11.6633361, 76.2628997 11.6632054, 76.2628524 11.663078, 76.2627709 11.6630176, 76.2627139 11.6629222, 76.2626615 11.6628445)",,
545778419,,Entrance to Bus Stand,tertiary,False,False,32.727,,"LINESTRING (76.2633578 11.6641818, 76.2633083 11.6638915)",,
817138794,,Gudalur-Sultan Bathery Rd,primary,False,True,87.08,,"LINESTRING (76.2633578 11.6641818, 76.2641425 11.6640311)",,
817138794,,Gudalur-Sultan Bathery Rd,primary,False,False,95.727,,"LINESTRING (76.2633578 11.6641818, 76.263073 11.6642365, 76.2628181 11.6642208, 76.2624882 11.6641735)",,
545778419,,Entrance to Bus Stand,tertiary,False,True,32.727,,"LINESTRING (76.2633083 11.6638915, 76.2633578 11.6641818)",,
545778804,,Bus Stand connection road,tertiary,False,False,66.453,,"LINESTRING (76.2635953 11.6635511, 76.2637366 11.6634047, 76.2638183 11.6633162, 76.2639494 11.6632791, 76.2640949 11.6632935)",,
546098440,,,residential,False,False,42.653,,"LINESTRING (76.261368 11.6623014, 76.2610211 11.6621233)",,
546098440,,,residential,False,True,134.33100000000002,,"LINESTRING (76.261368 11.6623014, 76.2613262 11.6623935, 76.2613978 11.662445, 76.2614623 11.6624914, 76.2615446 11.6625506, 76.2616301 11.6626121, 76.2616975 11.6626606, 76.2617615 11.6627067, 76.2618298 11.6627558, 76.2619218 11.662854, 76.2619798 11.6628912, 76.2620367 11.6629277, 76.2621329 11.6629891, 76.2621542 11.6630372, 76.2621796 11.6630947)",,
622901450,,,residential,False,False,68.238,,"LINESTRING (76.261368 11.6623014, 76.2614025 11.662217, 76.2614437 11.6621163, 76.2614767 11.6620354, 76.2615231 11.6619729, 76.2615653 11.6619424, 76.2616471 11.661877, 76.2617223 11.6618168)",,
546098440,,,residential,False,True,42.653,,"LINESTRING (76.2610211 11.6621233, 76.261368 11.6623014)",,
546098441,,,residential,False,False,7.2,,"LINESTRING (76.2610211 11.6621233, 76.2610609 11.6620716)",,
546098440,,,residential,False,False,84.469,,"LINESTRING (76.2610211 11.6621233, 76.260881 11.6623116, 76.2607076 11.6625716, 76.2605841 11.6627507)",,
318777211,,,tertiary,False,False,171.57899999999998,,"LINESTRING (76.2605841 11.6627507, 76.2610774 11.6630361, 76.2616058 11.6634117, 76.2618445 11.6635824, 76.2618857 11.6636168)",,
318777211,,,tertiary,False,True,20.483999999999998,,"LINESTRING (76.2605841 11.6627507, 76.2605295 11.6627191, 76.2604847 11.6626932, 76.2604141 11.6626764)",,
546098440,,,residential,False,True,84.469,,"LINESTRING (76.2605841 11.6627507, 76.2607076 11.6625716, 76.260881 11.6623116, 76.2610211 11.6621233)",,
546098441,,,residential,False,True,70.07300000000001,,"LINESTRING (76.261517 11.6616335, 76.261433 11.6617186, 76.2613283 11.6618347, 76.2611423 11.6619657, 76.2610609 11.6620716)",,
484307747,,,residential,False,False,51.972,,"LINESTRING (76.2609145 11.660789, 76.2613917 11.6607955)",,
484307747,,,residential,False,True,57.437,,"LINESTRING (76.2609145 11.660789, 76.2603874 11.6607708)",,
622901635,,,residential,False,True,74.86,,"LINESTRING (76.2609145 11.660789, 76.260928 11.6601159)",,
484307750,,,residential,False,True,57.932,,"LINESTRING (76.260928 11.6601159, 76.2603972 11.6600814)",,
622901635,,,residential,False,False,74.86,,"LINESTRING (76.260928 11.6601159, 76.2609145 11.660789)",,
622901635,,,residential,False,True,77.089,,"LINESTRING (76.260928 11.6601159, 76.2609593 11.6594233)",,
484307750,,,residential,False,False,52.882999999999996,,"LINESTRING (76.260928 11.6601159, 76.2609781 11.6601128, 76.2614135 11.6601151)",,
622901450,,,residential,False,True,68.238,,"LINESTRING (76.2617223 11.6618168, 76.2616471 11.661877, 76.2615653 11.6619424, 76.2615231 11.6619729, 76.2614767 11.6620354, 76.2614437 11.6621163, 76.2614025 11.662217, 76.261368 11.6623014)",,
484307748,,Fairland Hospital Road,residential,False,False,123.729,,"LINESTRING (76.2618929 11.6589355, 76.2630289 11.6589541)",,
484307748,,Fairland Hospital Road,residential,False,True,45.53,,"LINESTRING (76.2618929 11.6589355, 76.2618242 11.6589269, 76.2614755 11.6589176)",,
622901463,,,residential,False,True,57.724,,"LINESTRING (76.2613678 11.6613141, 76.2613917 11.6607955)",,
622901464,,,residential,False,True,33.687,,"LINESTRING (76.259797 11.6619065, 76.2600978 11.6619772)",,
484307747,,,residential,False,False,51.952,,"LINESTRING (76.2630014 11.6604165, 76.2630258 11.6599499)",,
622901476,,,residential,False,False,112.397,,"LINESTRING (76.2630014 11.6604165, 76.2640303 11.6604962)",,
484307747,,,residential,False,True,56.948,,"LINESTRING (76.2630014 11.6604165, 76.2629919 11.6607525, 76.2629518 11.6607978, 76.2628333 11.660799)",,
622901480,,,residential,False,False,94.279,,"LINESTRING (76.2564447 11.6598608, 76.2571447 11.6593619)",,
851739025,MDR10,Sulthan Bathery - Chulliyode Road,secondary,False,False,10.058,,"LINESTRING (76.2564447 11.6598608, 76.2564261 11.6597722)",,
851739025,MDR10,Sulthan Bathery - Chulliyode Road,secondary,False,True,71.16,,"LINESTRING (76.2564447 11.6598608, 76.2565765 11.6604876)",,
622901480,,,residential,False,True,94.279,,"LINESTRING (76.2571447 11.6593619, 76.2564447 11.6598608)",,
484307748,,Fairland Hospital Road,residential,False,True,9.228,,"LINESTRING (76.2614755 11.6589176, 76.2613912 11.6589092)",,
484307748,,Fairland Hospital Road,residential,False,False,45.53,,"LINESTRING (76.2614755 11.6589176, 76.2618242 11.6589269, 76.2618929 11.6589355)",,
318777211,,,tertiary,False,False,47.951,,"LINESTRING (76.2592316 11.6626336, 76.2592866 11.6626306, 76.2595658 11.6626153, 76.2596714 11.6626156)",,
318777211,,,tertiary,False,True,48.766000000000005,,"LINESTRING (76.2592316 11.6626336, 76.2589031 11.6626499, 76.2587843 11.6626544)",,
"[622901540, 805958125]",,,"['residential', 'unclassified']",False,False,188.49199999999996,,"LINESTRING (76.2592316 11.6626336, 76.2592352 11.6625712, 76.2592419 11.6624565, 76.2592497 11.6623225, 76.2592562 11.6622283, 76.2592585 11.6621713, 76.2592559 11.6620886, 76.259252 11.6619676, 76.2592568 11.6617089, 76.2591428 11.6617071, 76.2590949 11.6617296, 76.2590582 11.6620251, 76.2590375 11.6620745, 76.2587775 11.6620657)",,
622901543,,,residential,False,False,55.531,,"LINESTRING (76.2635354 11.6599678, 76.2630258 11.6599499)",,
484307746,,,tertiary,False,False,51.256,,"LINESTRING (76.260385 11.6605422, 76.2603972 11.6600814)",,
