osmid,highway,oneway,reversed,length,geometry,name,lanes,tunnel,ref,bridge,maxspeed
30119488,residential,False,True,194.77800000000002,"LINESTRING (80.1130426 12.925657, 80.1139516 12.9254789, 80.1148048 12.9253129)",Sivanandam Street,,,,,
30119488,residential,False,False,69.26,"LINESTRING (80.1125351 12.9257561, 80.1119085 12.9258785)",Sivanandam Street,,,,,
30119488,residential,False,True,56.095,"LINESTRING (80.1125351 12.9257561, 80.1130426 12.925657)",Sivanandam Street,,,,,
384370760,residential,False,True,105.364,"LINESTRING (80.1125351 12.9257561, 80.1123396 12.9248279)",,,,,,
384370761,residential,False,False,154.285,"LINESTRING (80.1125351 12.9257561, 80.1128095 12.9271176)",,,,,,
95658878,residential,False,False,15.098,"LINESTRING (80.1128095 12.9271176, 80.1126752 12.9271537)",Shanmugam Road,,,,,
95658878,residential,False,True,28.656,"LINESTRING (80.1128095 12.9271176, 80.1130644 12.9270491)",Shanmugam Road,,,,,
384370761,residential,False,True,154.285,"LINESTRING (80.1128095 12.9271176, 80.1125351 12.9257561)",,,,,,
95658878,residential,False,False,29.597,"LINESTRING (80.1133269 12.9269757, 80.1130644 12.9270491)",Shanmugam Road,,,,,
95658878,residential,False,True,30.926,"LINESTRING (80.1133269 12.9269757, 80.1135955 12.9268818)",Shanmugam Road,,,,,
384370762,residential,False,True,149.835,"LINESTRING (80.1133269 12.9269757, 80.1130426 12.925657)",,,,,,
696854460,residential,False,True,51.321,"LINESTRING (80.1175648 12.9264656, 80.1174234 12.9265227, 80.1171273 12.9266422)",,,,,,
"[1080757464, 1019356627, 1019356628, 1019183975]",primary,True,False,255.813,"LINESTRING (80.1175648 12.9264656, 80.1181565 12.9270785, 80.1181745 12.9270972, 80.1184664 12.9273885, 80.1187584 12.9276798, 80.1192021 12.9281226)",Grand Southern Trunk Road,2,,SHU88,,40
30119255,residential,False,False,65.727,"LINESTRING (80.1171273 12.9266422, 80.1169658 12.926127, 80.1169501 12.9260769)",,,,,,
30119255,residential,False,True,193.27,"LINESTRING (80.1171273 12.9266422, 80.1172561 12.9271355, 80.1174107 12.9277384, 80.1174328 12.9278245, 80.1175619 12.9283279)",,,,,,
696854460,residential,False,False,51.321,"LINESTRING (80.1171273 12.9266422, 80.1174234 12.9265227, 80.1175648 12.9264656)",,,,,,
696854462,tertiary,True,False,142.95999999999998,"LINESTRING (80.1182283 12.9233809, 80.1180334 12.9234201, 80.1174935 12.9234707, 80.1172334 12.9234928, 80.1169188 12.9235275)",Tambaram Perungalathur Road,,,,,
732835857,residential,False,False,115.726,"LINESTRING (80.1182283 12.9233809, 80.1182055 12.922811, 80.1181949 12.9223407)",,,,,,
30119255,residential,False,True,136.767,"LINESTRING (80.1143284 12.9235326, 80.1146181 12.9238136, 80.114885 12.9241221, 80.1151881 12.9244319)",,,,,,
68543366,residential,False,True,61.508,"LINESTRING (80.1109232 12.924946, 80.1108025 12.9244055)",Deiva Nagar Main Road,,,,,
95658885,primary_link,False,False,11.751,"LINESTRING (80.1122507 12.9211754, 80.1123275 12.9211008)",,,,,,
"[1019183976, 1193752528]",primary,True,False,582.477,"LINESTRING (80.1122507 12.9211754, 80.1142217 12.9231857, 80.1144628 12.9234239, 80.1150127 12.9239673, 80.1155652 12.9245084, 80.115999 12.9249291)",Grand Southern Trunk Road,2,,SHU88,,30
732835857,residential,False,True,115.726,"LINESTRING (80.1181949 12.9223407, 80.1182055 12.922811, 80.1182283 12.9233809)",,,,,,
745526275,residential,False,True,52.754,"LINESTRING (80.1155046 12.9251835, 80.115172 12.9248371)",,,,,,
30119488,residential,False,False,66.203,"LINESTRING (80.115172 12.9248371, 80.1148048 12.9253129)",Sivanandam Street,,,,,
30119488,residential,False,True,32.139,"LINESTRING (80.115172 12.9248371, 80.1153584 12.9246123)",Sivanandam Street,,,,,
745526275,residential,False,False,52.754,"LINESTRING (80.115172 12.9248371, 80.1155046 12.9251835)",,,,,,
95658878,residential,False,False,41.139,"LINESTRING (80.1167415 12.9261249, 80.1163736 12.926216)",Shanmugam Road,,,,,
95658878,residential,False,True,23.229,"LINESTRING (80.1167415 12.9261249, 80.1169501 12.9260769)",Shanmugam Road,,,,,
745526276,residential,False,True,103.649,"LINESTRING (80.1167415 12.9261249, 80.1165573 12.9259429, 80.1160632 12.9254678)",,,,,,
745526276,residential,False,True,48.112,"LINESTRING (80.1160632 12.9254678, 80.1157446 12.9251665)",,,,,,
745526278,residential,False,False,32.995,"LINESTRING (80.1160632 12.9254678, 80.1158506 12.9256802)",,,,,,
745526278,residential,False,True,17.367,"LINESTRING (80.1160632 12.9254678, 80.1161751 12.925356)",,,,,,
745526276,residential,False,False,103.649,"LINESTRING (80.1160632 12.9254678, 80.1165573 12.9259429, 80.1167415 12.9261249)",,,,,,
384370756,residential,False,False,18.863,"LINESTRING (80.1157446 12.9251665, 80.1158716 12.9250505)",,,,,,
384370756,residential,False,True,30.308,"LINESTRING (80.1157446 12.9251665, 80.1155451 12.9253575)",,,,,,
745526276,residential,False,False,48.112,"LINESTRING (80.1157446 12.9251665, 80.1160632 12.9254678)",,,,,,
95658878,residential,False,False,34.982,"LINESTRING (80.1163736 12.926216, 80.1160557 12.9262705)",Shanmugam Road,,,,,
95658878,residential,False,True,41.139,"LINESTRING (80.1163736 12.926216, 80.1167415 12.9261249)",Shanmugam Road,,,,,
745526277,residential,False,True,82.234,"LINESTRING (80.1163736 12.926216, 80.1158506 12.9256802)",,,,,,
836256305,residential,False,True,72.031,"LINESTRING (80.1163736 12.926216, 80.1164525 12.9265369, 80.1165196 12.9268479)",,,,,,
384370756,residential,False,False,30.308,"LINESTRING (80.1155451 12.9253575, 80.1157446 12.9251665)",,,,,,
384370756,residential,False,True,58.667,"LINESTRING (80.1155451 12.9253575, 80.1151555 12.9257238)",,,,,,
1035172084,residential,False,True,48.824,"LINESTRING (80.1155451 12.9253575, 80.1158506 12.9256802)",,,,,,
745526277,residential,False,False,82.234,"LINESTRING (80.1158506 12.9256802, 80.1163736 12.926216)",,,,,,
745526278,residential,False,False,61.393,"LINESTRING (80.1158506 12.9256802, 80.1154581 12.9260783)",,,,,,
745526278,residential,False,True,32.995,"LINESTRING (80.1158506 12.9256802, 80.1160632 12.9254678)",,,,,,
1035172084,residential,False,False,48.824,"LINESTRING (80.1158506 12.9256802, 80.1155451 12.9253575)",,,,,,
30119255,residential,False,False,47.285,"LINESTRING (80.1161751 12.925356, 80.1158716 12.9250505)",,,,,,
745526278,residential,False,False,17.367,"LINESTRING (80.1161751 12.925356, 80.1160632 12.9254678)",,,,,,
745526278,residential,False,True,20.187,"LINESTRING (80.1161751 12.925356, 80.1163082 12.925229)",,,,,,
30119255,residential,False,True,116.149,"LINESTRING (80.1161751 12.925356, 80.1166633 12.9258292, 80.1169501 12.9260769)",,,,,,
32254474,residential,False,False,73.769,"LINESTRING (80.1113044 12.9265934, 80.111984 12.9265562)",,,,,,
32254474,residential,False,True,2.247,"LINESTRING (80.1113044 12.9265934, 80.1112837 12.9265945)",,,,,,
836256307,residential,False,True,88.207,"LINESTRING (80.1113044 12.9265934, 80.1113049 12.926273, 80.1113022 12.9262305, 80.1112955 12.9261893, 80.1112781 12.9261723, 80.1112412 12.9261586, 80.1109068 12.9261487)",,,,,,
836256307,residential,False,False,88.20700000000001,"LINESTRING (80.1109068 12.9261487, 80.1112412 12.9261586, 80.1112781 12.9261723, 80.1112955 12.9261893, 80.1113022 12.9262305, 80.1113049 12.926273, 80.1113044 12.9265934)",,,,,,
836256305,residential,False,False,72.031,"LINESTRING (80.1165196 12.9268479, 80.1164525 12.9265369, 80.1163736 12.926216)",,,,,,
30751003,primary_link,True,False,4.802,"LINESTRING (80.1150436 12.9241309, 80.1150342 12.9241731)",,,,,yes,
30119485,residential,False,True,92.168,"LINESTRING (80.1158178 12.9277063, 80.1158849 12.9285326)",,,,,,
994863417,residential,False,False,55.879,"LINESTRING (80.1158178 12.9277063, 80.1153077 12.9277795)",,,,,,
30119485,residential,False,False,152.054,"LINESTRING (80.1158178 12.9277063, 80.1157645 12.9270491, 80.1157215 12.9266819, 80.1156708 12.9263469)",,,,,,
32254451,residential,False,False,146.374,"LINESTRING (80.1153077 12.9277795, 80.1151565 12.9264714)",,,,,,
32254451,residential,False,True,94.129,"LINESTRING (80.1153077 12.9277795, 80.1154049 12.9286207)",,,,,,
994863417,residential,False,True,55.879,"LINESTRING (80.1153077 12.9277795, 80.1158178 12.9277063)",,,,,,
30119485,residential,False,False,51.277,"LINESTRING (80.1154581 12.9260783, 80.1151555 12.9257238)",,,,,,
745526278,residential,False,True,61.393,"LINESTRING (80.1154581 12.9260783, 80.1158506 12.9256802)",,,,,,
30119485,residential,False,True,37.853,"LINESTRING (80.1154581 12.9260783, 80.1156438 12.9262959, 80.1156708 12.9263469)",,,,,,
745526278,residential,False,False,20.187,"LINESTRING (80.1163082 12.925229, 80.1161751 12.925356)",,,,,,
1193752528,primary,True,False,193.538,"LINESTRING (80.1163082 12.925229, 80.1170582 12.9259564, 80.1175648 12.9264656)",Grand Southern Trunk Road,2,,SHU88,,30
384370756,residential,False,True,19.31,"LINESTRING (80.115999 12.9249291, 80.1158716 12.9250505)",,,,,,
1193752528,primary,True,False,47.276,"LINESTRING (80.115999 12.9249291, 80.1163082 12.925229)",Grand Southern Trunk Road,2,,SHU88,,30
746817601,primary_link,True,False,63.493,"LINESTRING (80.1115939 12.9205588, 80.111948 12.9210137)",,,,,,
1019183976,primary,True,False,98.833,"LINESTRING (80.1115939 12.9205588, 80.1122507 12.9211754)",Grand Southern Trunk Road,2,,SHU88,,30
"[746817601, 1035172087]",primary_link,True,False,482.423,"LINESTRING (80.111948 12.9210137, 80.1125327 12.921615, 80.1133695 12.9224725, 80.1140669 12.923147, 80.1150436 12.9241309)",,,,,yes,
1193752526,tertiary,True,False,382.21799999999996,"LINESTRING (80.111948 12.9210137, 80.1119633 12.9210926, 80.1122913 12.9214398, 80.1137584 12.9229404, 80.1142211 12.9234084, 80.1143284 12.9235326)",,,,,,
696854462,tertiary,True,False,52.74,"LINESTRING (80.1187141 12.9233532, 80.1182283 12.9233809)",Tambaram Perungalathur Road,,,,,
1123543659,residential,False,False,110.015,"LINESTRING (80.1187141 12.9233532, 80.1187006 12.9223639)",,,,,,
1123543659,residential,False,True,110.015,"LINESTRING (80.1187006 12.9223639, 80.1187141 12.9233532)",,,,,,
30119308,residential,False,True,184.91199999999998,"LINESTRING (80.1192021 12.9281226, 80.119051 12.9282731, 80.1175619 12.9283279)",Rajaji Road,,,,,
32254472,residential,False,True,38.022,"LINESTRING (80.110817 12.927619, 80.1111221 12.9277878)",,,,,,
1253155005,residential,False,False,37.454,"LINESTRING (80.110817 12.927619, 80.1108558 12.9272843)",,,,,,
32254475,residential,False,True,40.96,"LINESTRING (80.1108558 12.9272843, 80.1112279 12.9273488)",,,,,,
1253155005,residential,False,True,37.454,"LINESTRING (80.1108558 12.9272843, 80.110817 12.927619)",,,,,,
208177554,residential,False,False,49.108,"LINESTRING (80.1144378 12.9213134, 80.1139919 12.9212349)",,,,,,
208177554,residential,False,True,78.052,"LINESTRING (80.1144378 12.9213134, 80.1151465 12.9214382)",,,,,,
1270866784,residential,False,False,51.301,"LINESTRING (80.1144378 12.9213134, 80.1145104 12.9208575)",,,,,,
1270866784,residential,False,True,51.301,"LINESTRING (80.1145104 12.9208575, 80.1144378 12.9213134)",,,,,,
