osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,junction,maxspeed,lanes
"[910711556, 374785143]",False,,,residential,True,152.96200000000002,"LINESTRING (76.9609766 11.0000947, 76.9609502 11.0003363, 76.9608264 11.0003262, 76.9606966 11.0003027, 76.9605669 11.0002811, 76.9603812 11.0002556, 76.9602095 11.0002302, 76.9600138 11.0002125, 76.9598069 11.0001882)",,,,
241418557,False,NH948,Sukrawarpettai Mill Road,trunk,False,3.931,"LINESTRING (76.9613747 11.0011138, 76.9614093 11.0011236)",,,,
241418557,False,NH948,Sukrawarpettai Mill Road,trunk,True,50.025,"LINESTRING (76.9613747 11.0011138, 76.9609342 11.0009896)",,,,
914542950,False,,,residential,False,270.153,"LINESTRING (76.9613747 11.0011138, 76.961073 11.0023059, 76.961169 11.0023399, 76.9610797 11.002735, 76.9613499 11.0027775, 76.9617747 11.0028726)",,,,
914542950,False,,,residential,True,270.153,"LINESTRING (76.9617747 11.0028726, 76.9613499 11.0027775, 76.9610797 11.002735, 76.961169 11.0023399, 76.961073 11.0023059, 76.9613747 11.0011138)",,,,
241418557,False,NH948,Sukrawarpettai Mill Road,trunk,False,50.025,"LINESTRING (76.9609342 11.0009896, 76.9613747 11.0011138)",,,,
241418557,False,NH948,Sukrawarpettai Mill Road,trunk,True,137.031,"LINESTRING (76.9609342 11.0009896, 76.9597276 11.0006493)",,,,
993568907,False,,,residential,False,141.498,"LINESTRING (76.9609342 11.0009896, 76.960741 11.0019022, 76.9606927 11.0022393)",,,,
993568907,False,,,residential,True,141.498,"LINESTRING (76.9606927 11.0022393, 76.960741 11.0019022, 76.9609342 11.0009896)",,,,
993568919,False,,,residential,False,95.791,"LINESTRING (76.965483 11.0050887, 76.965483 11.0048043, 76.9653435 11.0046199, 76.9653077 11.0042743)",,,,
842246921,True,NH948,Dr Nanjappa Road,trunk,False,72.497,"LINESTRING (76.9665594 11.0055171, 76.9664877 11.0048969, 76.9664853 11.0048692)",,,,4
1237978354,True,SHU52,Avinashi Road,primary,False,11.013,"LINESTRING (76.966701 11.0023832, 76.9667998 11.0024033)",,,,2
66292218,True,NH948,Dr Nanjappa Road,trunk,False,7.792,"LINESTRING (76.966701 11.0023832, 76.9667166 11.0024101, 76.9667247 11.0024484)",,,,4
155817946,True,,,unclassified,False,103.088,"LINESTRING (76.9647892 11.0019443, 76.9640404 11.0017523, 76.9639526 11.0018958)",,,,
374788801,False,,,unclassified,False,192.43400000000003,"LINESTRING (76.9647892 11.0019443, 76.9648623 11.0011719, 76.964959 11.0004727, 76.9652115 11.000499)",,,,
155817946,True,,,unclassified,False,34.119,"LINESTRING (76.9650942 11.0020115, 76.9647892 11.0019443)",,,,
374788802,False,,,unclassified,False,168.67000000000002,"LINESTRING (76.9650942 11.0020115, 76.9651673 11.0010998, 76.9652115 11.000499)",,,,
1046572038,False,,,unclassified,False,18.602,"LINESTRING (76.9654929 11.002066, 76.9654636 11.0022308)",,,,
155817946,True,,,unclassified,False,43.938,"LINESTRING (76.9654929 11.002066, 76.965473 11.0020634, 76.9650942 11.0020115)",,,,
1066393146,False,,,residential,True,7.312,"LINESTRING (76.9664444 11.0040817, 76.9663775 11.0040851)",,,,
842246921,True,NH948,Dr Nanjappa Road,trunk,False,190.618,"LINESTRING (76.9664444 11.0040817, 76.966615 11.0032749, 76.9667998 11.0024033)",,,,4
"[1095596361, 671975741]",True,"['NH948', 'SHU52']",Avinashi Road,"['primary', 'trunk']",False,434.97,"LINESTRING (76.966812 11.0023441, 76.9666113 11.0023035, 76.9652531 11.0020772, 76.9647221 11.0019718, 76.9642929 11.0018718, 76.9632589 11.0015918, 76.9631514 11.0015623, 76.9629849 11.0015115, 76.9629565 11.0014585)",yes,,,2
293066651,True,,,secondary_link,False,68.537,"LINESTRING (76.9620231 11.0012273, 76.9616582 11.0011327, 76.9614882 11.0011143, 76.9614093 11.0011236)",,,,
"[377992176, 1102562550]",False,,,residential,"[False, True]",407.7,"LINESTRING (76.9620231 11.0012273, 76.9620283 11.0011976, 76.9620657 11.0011912, 76.9621665 11.0012343, 76.9622266 11.0012263, 76.9622331 11.0011481, 76.9622412 11.0008369, 76.9621746 11.0007572, 76.9621177 11.0005242, 76.9621681 10.9995428, 76.9619909 10.9993609, 76.9619015 10.9992795, 76.9619145 10.9992285, 76.9619628 10.9984281, 76.9620409 10.9979433)",,,,
134923592,False,,,residential,False,41.24,"LINESTRING (76.9583914 11.0031706, 76.9583195 11.0035347)",,,,
134923592,False,,,residential,True,58.114,"LINESTRING (76.9583914 11.0031706, 76.9584926 11.0026575)",,,,
1118700045,False,,,residential,False,64.421,"LINESTRING (76.9583914 11.0031706, 76.958977 11.0032428)",,,,
1118700045,False,,,residential,True,64.421,"LINESTRING (76.958977 11.0032428, 76.9583914 11.0031706)",,,,
134923596,False,,,residential,False,211.742,"LINESTRING (76.958977 11.0032428, 76.958973 11.0032643, 76.958955 11.003391, 76.9589094 11.0037115, 76.9588846 11.0039577, 76.9588557 11.0051408)",,,,
134923596,False,,,residential,True,198.34300000000002,"LINESTRING (76.958977 11.0032428, 76.9590648 11.0027719, 76.9591955 11.0017629, 76.9594887 11.0017698)",,,,
377995937,False,,,residential,True,70.179,"LINESTRING (76.9671225 11.0047849, 76.9664853 11.0048692)",,,,
1231054347,False,,,residential,False,38.326,"LINESTRING (76.9671225 11.0047849, 76.9671113 11.0044404)",,,,
1231054347,False,,,residential,True,38.326,"LINESTRING (76.9671113 11.0044404, 76.9671225 11.0047849)",,,,
1266001056,False,,,living_street,False,17.201,"LINESTRING (76.9591405 10.9999611, 76.9591246 11.000115)",,,,
1266001055,False,,,living_street,False,74.837,"LINESTRING (76.9591405 10.9999611, 76.9591886 10.9999601, 76.9598261 10.9999639)",,,,
1266001055,False,,,living_street,True,67.699,"LINESTRING (76.9591405 10.9999611, 76.9591016 10.9999432, 76.9590878 10.9999146, 76.9590915 10.9993796)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,8.592,"LINESTRING (76.9598261 10.9999639, 76.9598327 10.9998869)",,,,
1266001055,False,,,living_street,True,74.837,"LINESTRING (76.9598261 10.9999639, 76.9591886 10.9999601, 76.9591405 10.9999611)",,,,
1266001056,False,,,living_street,True,17.201,"LINESTRING (76.9591246 11.000115, 76.9591405 10.9999611)",,,,
1266001678,False,,,residential,False,17.162,"LINESTRING (76.9602607 10.9998086, 76.9602434 10.999962)",,,,
1266001678,False,,,residential,True,46.101,"LINESTRING (76.9602607 10.9998086, 76.9598463 10.9997285)",,,,
1266001679,False,,,residential,False,22.174,"LINESTRING (76.9602607 10.9998086, 76.9602812 10.9996102)",,,,
910711557,False,,,living_street,False,40.302,"LINESTRING (76.9602434 10.999962, 76.9606064 11.0000283)",,,,
910711557,False,,,living_street,True,45.6,"LINESTRING (76.9602434 10.999962, 76.9598327 10.9998869)",,,,
1266001678,False,,,residential,True,17.162,"LINESTRING (76.9602434 10.999962, 76.9602607 10.9998086)",,,,
1266001679,False,,,residential,True,22.174,"LINESTRING (76.9602812 10.9996102, 76.9602607 10.9998086)",,,,
134137177,False,,Variety Hall Road,tertiary,False,69.73,"LINESTRING (76.9614197 10.9977995, 76.9617695 10.9978942, 76.9620409 10.9979433)",,,,
134137177,False,,Variety Hall Road,tertiary,True,65.824,"LINESTRING (76.9614197 10.9977995, 76.9613601 10.9977834, 76.9608268 10.9976928)",,,,
