osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,tunnel
913796092,,,residential,False,True,54.649,,"LINESTRING (-98.2418594 19.2146113, -98.2420065 19.214706, -98.2422821 19.2148979)",
913796092,,,residential,False,False,54.649,,"LINESTRING (-98.2422821 19.2148979, -98.2420065 19.214706, -98.2418594 19.2146113)",
955304422,,Avenida Cruz Colorada,tertiary,False,True,3.418,,"LINESTRING (-98.2415435 19.2149106, -98.2415113 19.2149061)",
31446871,,Avenida Cruz Colorada,tertiary,True,False,48.089,,"LINESTRING (-98.2415435 19.2149106, -98.2415975 19.2148931, -98.2416223 19.2148811, -98.2416618 19.214854, -98.2418594 19.2146113)",
31886664,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,81.924,,"LINESTRING (-98.2415435 19.2149106, -98.2415999 19.2147568, -98.2416376 19.2145088, -98.2416483 19.2142733, -98.2416457 19.2141856)",
954225947,,,residential,False,True,44.42,,"LINESTRING (-98.2379302 19.2175516, -98.238228 19.2177726, -98.2382609 19.2178006)",
31447243,,Avenida Niños Héroes,residential,False,False,35.669,40,"LINESTRING (-98.2382609 19.2178006, -98.2380661 19.2180634)",
31447243,,Avenida Niños Héroes,residential,False,True,10.165,40,"LINESTRING (-98.2382609 19.2178006, -98.2383164 19.2177257)",
954225947,,,residential,False,False,44.42,,"LINESTRING (-98.2382609 19.2178006, -98.238228 19.2177726, -98.2379302 19.2175516)",
954489955,,,residential,False,True,25.379,,"LINESTRING (-98.2356302 19.216082, -98.2358267 19.2162149)",
848202961,,Avenida Cruz Colorada,tertiary,False,False,43.848,,"LINESTRING (-98.2434465 19.2120187, -98.2436573 19.2116783)",
848202961,,Avenida Cruz Colorada,tertiary,False,True,32.163,,"LINESTRING (-98.2434465 19.2120187, -98.2432919 19.2122684)",
954529061,,,residential,False,True,54.358,,"LINESTRING (-98.2434465 19.2120187, -98.2430492 19.2117053)",
954529061,,,residential,False,False,54.358,,"LINESTRING (-98.2430492 19.2117053, -98.2434465 19.2120187)",
954545399,,,residential,False,True,36.269,,"LINESTRING (-98.2381931 19.2164752, -98.2379885 19.216738)",
31447433,,Calle Miguel Hidalgo,residential,False,False,65.002,40,"LINESTRING (-98.2379885 19.216738, -98.2374794 19.2164054)",
31447433,,Calle Miguel Hidalgo,residential,False,True,25.532,40,"LINESTRING (-98.2379885 19.216738, -98.2381885 19.2168686)",
954545399,,,residential,False,False,36.269,,"LINESTRING (-98.2379885 19.216738, -98.2381931 19.2164752)",
954545400,,,residential,False,True,94.703,,"LINESTRING (-98.2369217 19.2156602, -98.2376111 19.2161408, -98.2376484 19.2161646)",
848562310,,Avenida Libertad Norte,secondary,False,False,87.912,,"LINESTRING (-98.2376484 19.2161646, -98.2381108 19.2155055)",
848562310,,Avenida Libertad Norte,secondary,False,True,32.122,,"LINESTRING (-98.2376484 19.2161646, -98.2374794 19.2164054)",
954545400,,,residential,False,False,94.703,,"LINESTRING (-98.2376484 19.2161646, -98.2376111 19.2161408, -98.2369217 19.2156602)",
954560511,,,residential,False,True,38.657,,"LINESTRING (-98.2387805 19.2181702, -98.2390956 19.21835)",
31447239,,Avenida Tlaxcala Norte,residential,False,False,33.401,40,"LINESTRING (-98.2390956 19.21835, -98.2389807 19.2186301)",
31447239,,Avenida Tlaxcala Norte,residential,False,True,84.013,40,"LINESTRING (-98.2390956 19.21835, -98.2393847 19.2176455)",
954560511,,,residential,False,False,38.657,,"LINESTRING (-98.2390956 19.21835, -98.2387805 19.2181702)",
848191004,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,13.333,,"LINESTRING (-98.2415113 19.2149061, -98.2414835 19.2150231)",
955304422,,Avenida Cruz Colorada,tertiary,False,False,3.418,,"LINESTRING (-98.2415113 19.2149061, -98.2415435 19.2149106)",
31886646,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,False,True,72.534,,"LINESTRING (-98.2406819 19.2162007, -98.2402571 19.2167151)",
31886646,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,False,False,50.916,,"LINESTRING (-98.2406819 19.2162007, -98.240701 19.2161776, -98.2409631 19.2158277)",
