osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,tunnel,bridge
66504227,False,,Carretera a Marfil,secondary,False,122.464,"LINESTRING (-101.2876934 20.9977862, -101.2877685 20.9976862, -101.28787 20.9975592, -101.2879465 20.99745, -101.2880223 20.9972857, -101.2880548 20.9971525, -101.2881313 20.9967846)",,,,
66504227,False,,Carretera a Marfil,secondary,True,55.791,"LINESTRING (-101.2876934 20.9977862, -101.2875486 20.9979652, -101.2873724 20.9981886)",,,,
"[740829368, 713458337, 740829369]",False,,Callejón Luna de Enero,residential,True,257.237,"LINESTRING (-101.2876934 20.9977862, -101.2878111 20.9977359, -101.287862 20.9977184, -101.2879143 20.9977271, -101.2879411 20.9977559, -101.2879438 20.9977985, -101.2879411 20.9978561, -101.2879197 20.9979149, -101.2878862 20.9979475, -101.2877655 20.9980401, -101.2876944 20.9981616, -101.2875442 20.9983344, -101.2876529 20.9983694, -101.2875442 20.9984846, -101.2875818 20.9986524, -101.2876052 20.9986987, -101.2876555 20.9987169, -101.2879707 20.9987992, -101.2880646 20.9988314, -101.2882376 20.9988718, -101.2884664 20.9987615)",,,,
"[740739521, 713458820]",False,,Privada Barranca,residential,False,24.997,"LINESTRING (-101.2875555 20.9910964, -101.2875349 20.9910392, -101.2875396 20.9908748)",,,,
740739521,False,,Privada Barranca,residential,True,40.688,"LINESTRING (-101.2875555 20.9910964, -101.2876046 20.9912327, -101.2876072 20.9914548)",,,,
"[713458818, 885832413]",False,,,residential,"[False, True]",266.249,"LINESTRING (-101.2875555 20.9910964, -101.2872358 20.9911112, -101.2871654 20.991155, -101.2871433 20.9912665, -101.2871835 20.9916172, -101.2872094 20.9920328, -101.2872673 20.9924348, -101.2872305 20.992997, -101.2872282 20.9931623)",,,,
885832415,False,,,residential,True,45.881,"LINESTRING (-101.2868911 20.9906667, -101.2871097 20.9906754, -101.2871285 20.990883)",,,,
885832416,False,,,residential,False,21.173,"LINESTRING (-101.2871285 20.990883, -101.2869246 20.990887)",,,,
885832416,False,,,residential,True,42.688,"LINESTRING (-101.2871285 20.990883, -101.2875396 20.9908748)",,,,
885832415,False,,,residential,False,45.881,"LINESTRING (-101.2871285 20.990883, -101.2871097 20.9906754, -101.2868911 20.9906667)",,,,
885832416,False,,,residential,True,21.173,"LINESTRING (-101.2869246 20.990887, -101.2871285 20.990883)",,,,
885832416,False,,,residential,False,42.688,"LINESTRING (-101.2875396 20.9908748, -101.2871285 20.990883)",,,,
713458820,False,,,residential,False,45.370999999999995,"LINESTRING (-101.2875396 20.9908748, -101.2875442 20.9907167, -101.2875455 20.9905715, -101.2875536 20.9904671)",,,,
"[740739521, 713458820]",False,,Privada Barranca,residential,True,24.997,"LINESTRING (-101.2875396 20.9908748, -101.2875349 20.9910392, -101.2875555 20.9910964)",,,,
"[69913377, 848969038]",True,MEX 110,Carretera Guanajuato-Juventino Rosas,primary,False,182.426,"LINESTRING (-101.2850618 20.9926972, -101.284854 20.9939647, -101.2848354 20.9941547, -101.2848451 20.994322)",3,50,,
885841057,True,,,primary_link,False,28.969,"LINESTRING (-101.2856747 20.9971236, -101.2859131 20.9969882)",,,,
188547463,True,MEX 110,Boulevard Euquerio Guerrero,primary,False,90.828,"LINESTRING (-101.2859131 20.9969882, -101.2859461 20.9969508, -101.2860427 20.9968397, -101.2861365 20.9967449, -101.2862521 20.9966166, -101.2863214 20.9965604, -101.2863906 20.9965291, -101.2865608 20.9964657)",,,,
614482199,False,,Jalapa,residential,True,3.672,"LINESTRING (-101.2865492 20.9964345, -101.2865608 20.9964657)",,,,
889450097,True,,,primary_link,False,6.781,"LINESTRING (-101.2865492 20.9964345, -101.2866145 20.996436)",,,,
614482199,False,,Jalapa,residential,False,67.46,"LINESTRING (-101.2865492 20.9964345, -101.2864894 20.9962737, -101.2864409 20.9961969, -101.2864244 20.9961032, -101.2863206 20.9958702)",,,,
713458342,False,,Calle Jalapa,residential,True,128.51700000000002,"LINESTRING (-101.2859278 20.9965745, -101.2856699 20.9962752, -101.285334 20.9958785, -101.2852952 20.9957928, -101.2852697 20.995734, -101.2852085 20.9956406)",,,,
"[713458817, 740790790]",False,,,residential,True,114.694,"LINESTRING (-101.2869568 20.9939434, -101.2872248 20.9939425, -101.2872478 20.9936032, -101.2872282 20.9931623)",,,,
848969038,True,MEX 110,Carretera Guanajuato-Juventino Rosas,primary,False,25.435,"LINESTRING (-101.2848451 20.994322, -101.2848497 20.9945507)",3,50,,
890040849,True,,Camino Viejo a la Sahop,residential,False,37.458,"LINESTRING (-101.2848451 20.994322, -101.2847717 20.9943888, -101.2846352 20.9944048, -101.2845146 20.9944104)",,,,
1178201540,False,,,residential,True,25.53,"LINESTRING (-101.2852448 20.9921951, -101.2854901 20.9922114)",,,,
188547480,True,MEX 110,Boulevard Euquerio Guerrero,primary,False,193.42800000000003,"LINESTRING (-101.2852448 20.9921951, -101.2852849 20.9917866, -101.2853065 20.9915202, -101.2853353 20.9912054, -101.2853275 20.9908031, -101.2853109 20.9904596)",3,50,,
