osmid,oneway,name,highway,reversed,length,lanes,maxspeed,access,geometry
124810218,True,Calle Ignacio Aldama,tertiary,False,96.221,,,,"LINESTRING (-99.1419083 23.7381767, -99.1428446 23.7382959)"
126432527,True,Calle José Núñez de Cáceres,residential,False,121.306,,,,"LINESTRING (-99.1419083 23.7381767, -99.1420106 23.7370898)"
126130394,True,Calle Francisco Javier Mina,residential,False,60.271,,,,"LINESTRING (-99.1401822 23.7390894, -99.139593 23.7390355)"
161000469,True,Calle Ascensión Gómez,residential,False,124.932,,,,"LINESTRING (-99.1401822 23.7390894, -99.1402768 23.7379692)"
126130394,True,Calle Francisco Javier Mina,residential,False,78.869,,,,"LINESTRING (-99.1409525 23.7391661, -99.1401822 23.7390894)"
126432534,True,Calle Juan C. Doria,residential,False,120.196,,,,"LINESTRING (-99.1409525 23.7391661, -99.1408625 23.7402439)"
126130394,True,Calle Francisco Javier Mina,residential,False,88.707,,,,"LINESTRING (-99.1418149 23.7392811, -99.1409525 23.7391661)"
126432527,True,Calle José Núñez de Cáceres,residential,False,123.171,,,,"LINESTRING (-99.1418149 23.7392811, -99.1419083 23.7381767)"
126129761,False,Calle Pedro María Anaya,residential,True,44.867,,,,"LINESTRING (-99.1416449 23.7415337, -99.1412068 23.7414891)"
126432527,True,Calle José Núñez de Cáceres,residential,False,64.023,,,,"LINESTRING (-99.1416449 23.7415337, -99.1417098 23.740961)"
126129761,False,Calle Pedro María Anaya,residential,False,98.947,,,,"LINESTRING (-99.1416449 23.7415337, -99.1421809 23.7415962, -99.1426094 23.7416449)"
890001908,False,Calle Quinta Laura,residential,True,95.75,,,,"LINESTRING (-99.1450871 23.7423384, -99.1460201 23.7424485)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,72.282,,,,"LINESTRING (-99.1450871 23.7423384, -99.1450669 23.7425317, -99.1450184 23.7429854)"
126122318,True,Calle Profesor Lauro Aguirre,residential,False,52.966,,,,"LINESTRING (-99.1460201 23.7424485, -99.1460758 23.7419749)"
890001908,False,Calle Quinta Laura,residential,False,95.75,,,,"LINESTRING (-99.1460201 23.7424485, -99.1450871 23.7423384)"
126432527,True,Calle José Núñez de Cáceres,residential,False,65.555,,,,"LINESTRING (-99.1417098 23.740961, -99.1417763 23.7403746)"
890001910,False,Calle Juan Crisóstomo Doria González,residential,True,96.738,,,,"LINESTRING (-99.1417098 23.740961, -99.1420656 23.740999, -99.1426538 23.7410619)"
126432528,True,Calle Porfirio Díaz,residential,False,64.984,,,,"LINESTRING (-99.1426538 23.7410619, -99.1426094 23.7416449)"
890001910,False,Calle Juan Crisóstomo Doria González,residential,False,96.738,,,,"LINESTRING (-99.1426538 23.7410619, -99.1420656 23.740999, -99.1417098 23.740961)"
890001912,False,,residential,False,95.563,,,,"LINESTRING (-99.1433305 23.7432303, -99.1424033 23.7433655)"
890001912,False,,residential,True,95.563,,,,"LINESTRING (-99.1424033 23.7433655, -99.1433305 23.7432303)"
890001913,False,Calle Porfirio Díaz,residential,False,74.579,,,,"LINESTRING (-99.1424033 23.7433655, -99.142477 23.7426982)"
124811095,True,Calle Felipe Berriozábal,secondary,False,47.997,3,60,,"LINESTRING (-99.1413104 23.740308, -99.1417763 23.7403746)"
890001915,False,Privada Anaya,residential,True,131.755,,,,"LINESTRING (-99.1413104 23.740308, -99.1412068 23.7414891)"
126129761,False,Calle Pedro María Anaya,residential,False,44.867,,,,"LINESTRING (-99.1412068 23.7414891, -99.1416449 23.7415337)"
126129761,False,Calle Pedro María Anaya,residential,True,45.359,,,,"LINESTRING (-99.1412068 23.7414891, -99.1407639 23.741444)"
890001915,False,Privada Anaya,residential,False,131.755,,,,"LINESTRING (-99.1412068 23.7414891, -99.1413104 23.740308)"
161000469,True,Calle Ascensión Gómez,residential,False,63.599,,,,"LINESTRING (-99.1400019 23.7407169, -99.1400991 23.7401519)"
890001916,False,Calle Juan Crisóstomo Doria González,residential,True,83.517,,,,"LINESTRING (-99.1400019 23.7407169, -99.1408158 23.7408121)"
126432534,True,Calle Juan C. Doria,residential,False,70.462,,,,"LINESTRING (-99.1408158 23.7408121, -99.1407639 23.741444)"
890001916,False,Calle Juan Crisóstomo Doria González,residential,False,83.517,,,,"LINESTRING (-99.1408158 23.7408121, -99.1400019 23.7407169)"
126432527,True,Calle José Núñez de Cáceres,residential,False,113.204,,,,"LINESTRING (-99.1414728 23.7425395, -99.1416449 23.7415337)"
124815927,True,Calle Olivia Ramírez,residential,False,63.817,2,50,,"LINESTRING (-99.1414728 23.7425395, -99.1413331 23.7425308, -99.1412082 23.7425575, -99.1408762 23.7426818)"
124811095,True,Calle Felipe Berriozábal,secondary,False,60.521,3,60,,"LINESTRING (-99.1395102 23.7400768, -99.1400991 23.7401519)"
894471633,False,Calle Carlos Garza,residential,False,116.094,,,,"LINESTRING (-99.1395102 23.7400768, -99.139593 23.7390355)"
894471633,False,Calle Carlos Garza,residential,True,76.511,,,,"LINESTRING (-99.1396514 23.7383495, -99.139593 23.7390355)"
894471633,False,Calle Carlos Garza,residential,False,76.511,,,,"LINESTRING (-99.139593 23.7390355, -99.1396514 23.7383495)"
894471633,False,Calle Carlos Garza,residential,True,116.094,,,,"LINESTRING (-99.139593 23.7390355, -99.1395102 23.7400768)"
894471639,False,,residential,True,51.774,,,,"LINESTRING (-99.1434293 23.7361704, -99.1439376 23.7361874)"
478757648,True,Avenida Juan B. Tijerina,secondary,False,27.785,,50,,"LINESTRING (-99.1439376 23.7361874, -99.1439307 23.7364372)"
894471639,False,,residential,False,51.774,,,,"LINESTRING (-99.1439376 23.7361874, -99.1434293 23.7361704)"
161000469,True,Calle Ascensión Gómez,residential,False,74.468,,,,"LINESTRING (-99.14013 23.7397574, -99.1401822 23.7390894)"
894484865,False,,residential,True,42.545,,,,"LINESTRING (-99.14013 23.7397574, -99.1405459 23.7397956)"
894484865,False,,residential,False,42.545,,,,"LINESTRING (-99.1405459 23.7397956, -99.14013 23.7397574)"
124815930,False,Calle Olivia Ramírez,residential,False,52.408,2,50,,"LINESTRING (-99.1454499 23.7430346, -99.1459627 23.7430771)"
124815930,False,Calle Olivia Ramírez,residential,True,44.259,2,50,,"LINESTRING (-99.1454499 23.7430346, -99.1450184 23.7429854)"
