osmid,highway,oneway,reversed,length,geometry,bridge,name,lanes,ref,maxspeed
776254923,residential,False,True,33.586,"LINESTRING (-111.9856435 26.8908939, -111.9856136 26.8908213, -111.9855578 26.8906603, -111.9855382 26.8906069)",,Calle Moctezuma,,,
1132988737,residential,True,False,36.521,"LINESTRING (-111.9856435 26.8908939, -111.9856878 26.8908007, -111.985804 26.8905985)",,Calle Moctezuma,,,
776255442,residential,False,False,62.187,"LINESTRING (-111.982382 26.8947027, -111.9824662 26.8941485)",,Calle Panteón,2,,
155796646,unclassified,False,False,216.017,"LINESTRING (-111.982382 26.8947027, -111.9821633 26.8945808, -111.9818844 26.8944397, -111.9817114 26.8943315, -111.9815639 26.894237, -111.9814217 26.8941395, -111.9810328 26.8938142, -111.9808564 26.8936999, -111.9806281 26.8935612)",,Calle Rangel,2,,20
155796621,residential,False,True,29.426,"LINESTRING (-111.9803409 26.8923502, -111.9805339 26.8921492)",,Calle Francisco I. Madero,2,,
160435315,residential,True,False,42.563,"LINESTRING (-111.9803409 26.8923502, -111.9806264 26.892636)",,Calle General Agustín Sanginés,1,,20
155796621,residential,False,False,91.237,"LINESTRING (-111.9803409 26.8923502, -111.9801879 26.8925045, -111.9799063 26.8927891, -111.9798379 26.8928788, -111.9797977 26.8930001)",,Calle Francisco I. Madero,2,,
160435300,residential,False,True,90.027,"LINESTRING (-111.9857951 26.8910961, -111.9866185 26.8907552)",,,,,
160435294,residential,False,False,22.412,"LINESTRING (-111.9857951 26.8910961, -111.9856644 26.8910108, -111.9856127 26.8909771)",,,,,
"[160435306, 160435294]",residential,False,"[False, True]",115.612,"LINESTRING (-111.9857951 26.8910961, -111.986011 26.8912773, -111.9860955 26.8913305, -111.9861565 26.8913574, -111.9862061 26.8913652, -111.9862899 26.8913562, -111.9868129 26.8911702)",,,,,
160435295,residential,True,False,164.031,"LINESTRING (-111.9825073 26.8910722, -111.9827025 26.8912043, -111.9828507 26.8912934, -111.9829298 26.8913263, -111.9829948 26.8913275, -111.983086 26.8913168, -111.9831909 26.8913046, -111.9840637 26.8912031)",,Calle Moctezuma,,,
160435307,residential,False,False,157.451,"LINESTRING (-111.9825073 26.8910722, -111.9821526 26.8912474, -111.9818549 26.891416, -111.9816658 26.8915536, -111.9815699 26.8916391, -111.9814888 26.8917115, -111.9812742 26.8919411)",,,,,
160435306,residential,False,True,34.004999999999995,"LINESTRING (-111.987086 26.8913532, -111.9869384 26.8912379, -111.9868129 26.8911702)",,,,,
160435298,residential,False,True,12.162,"LINESTRING (-111.9812407 26.8879731, -111.9812293 26.8878642)",,,,,
160435298,residential,False,False,119.804,"LINESTRING (-111.9812407 26.8879731, -111.9813419 26.8880119, -111.9815733 26.8881303, -111.9818375 26.8882697, -111.9821006 26.8884192, -111.9822383 26.8884952, -111.982281 26.8885188)",,,,,
366644913,residential,False,True,66.162,"LINESTRING (-111.9812407 26.8879731, -111.9811213 26.8879551, -111.9810368 26.8879581, -111.9809221 26.8879808, -111.9808242 26.888003, -111.980727 26.8880335, -111.9806197 26.8881136)",,,,,
366645087,residential,False,False,5.179,"LINESTRING (-111.9832872 26.8922515, -111.9832644 26.8922096)",,,,,
"[366644566, 366644543]",residential,False,True,207.86299999999997,"LINESTRING (-111.9832872 26.8922515, -111.9830686 26.8924004, -111.9830196 26.8924219, -111.9829365 26.8924495, -111.9828406 26.8924698, -111.982738 26.8924919, -111.9827092 26.8925057, -111.9826964 26.8925374, -111.9827025 26.892593, -111.9827481 26.8927556, -111.9827635 26.8928328, -111.9827507 26.8928669, -111.9827172 26.8928878, -111.9826341 26.8929058, -111.9824228 26.8929177, -111.9823149 26.8929069, -111.9822344 26.8928884, -111.9820795 26.892828, -111.9820406 26.8928095, -111.9820084 26.8928029, -111.9819541 26.8928154, -111.9817825 26.8928926)",,,,,
366645087,residential,False,True,153.085,"LINESTRING (-111.9832872 26.8922515, -111.9833348 26.8922919, -111.9835199 26.8924034, -111.9836593 26.8924925, -111.9837284 26.8925469, -111.983768 26.892596, -111.9838035 26.8926342, -111.9838726 26.8926917, -111.984126 26.8928471, -111.9842092 26.8928818, -111.9843185 26.892901, -111.9844801 26.8929261, -111.9845767 26.8929416)",,,,,
366645061,residential,False,False,171.86200000000002,"LINESTRING (-111.9830753 26.8873636, -111.9829358 26.8874486, -111.9827239 26.8875861, -111.9824316 26.8878445, -111.9822653 26.888049, -111.9822586 26.8880819, -111.9822612 26.8881172, -111.9822995 26.8881746, -111.9823793 26.8882631, -111.9824436 26.8883421, -111.9824731 26.888415, -111.9825308 26.8885203)",,,,,
366644548,residential,False,False,67.797,"LINESTRING (-111.982948 26.887042, -111.98274 26.8871567, -111.9824839 26.8872751, -111.9823503 26.8873371)",,,,,
120710106,trunk,False,False,450.63199999999995,"LINESTRING (-111.9806197 26.8881136, -111.980444 26.8881459, -111.980267 26.8882057, -111.9800511 26.8882936, -111.9798647 26.888409, -111.9797219 26.8885346, -111.9795764 26.8887033, -111.9794302 26.8889174, -111.9792572 26.8891728, -111.9791137 26.8894329, -111.9789507 26.8897176, -111.9787744 26.8899819, -111.9786765 26.8901398, -111.9785652 26.8903431, -111.9784713 26.8906709, -111.9783057 26.8913622)",,Carretera Loreto-Santa Rosalía,2,MEX 1,
"[120710105, 120710106, 669702876]",trunk,False,True,670.7030000000001,"LINESTRING (-111.9806197 26.8881136, -111.9807713 26.8881052, -111.9809175 26.8881064, -111.9811448 26.8881154, -111.9812427 26.888125, -111.9813828 26.8881579, -111.9815156 26.8882003, -111.9817221 26.8882912, -111.9819374 26.8884055, -111.982962 26.8890041, -111.983434 26.889275, -111.9835306 26.8893193, -111.9836875 26.8893785, -111.9837975 26.889406, -111.9839551 26.8894221, -111.9840965 26.8894168, -111.9843044 26.8893824, -111.9844949 26.8893366, -111.9847027 26.8892678, -111.9849602 26.8891752, -111.9852398 26.8891112, -111.9854718 26.8890795, -111.9857005 26.8890597, -111.9862363 26.8890352, -111.9869283 26.888979)",yes,Carretera Loreto-Santa Rosalía,2,MEX 1,
366644913,residential,False,False,66.162,"LINESTRING (-111.9806197 26.8881136, -111.980727 26.8880335, -111.9808242 26.888003, -111.9809221 26.8879808, -111.9810368 26.8879581, -111.9811213 26.8879551, -111.9812407 26.8879731)",,,,,
1132988734,residential,False,False,90.82799999999999,"LINESTRING (-111.9875097 26.8910536, -111.9872274 26.8911212, -111.987163 26.8911296, -111.9871278 26.8911311, -111.9870979 26.8911158, -111.9870792 26.8910925, -111.9870517 26.8910136, -111.9870282 26.8909872, -111.9870067 26.8909777, -111.986705 26.8909621)",,,,,
366644788,residential,False,False,34.748,"LINESTRING (-111.9849459 26.8900862, -111.9845989 26.8901295)",,,,,
160435299,residential,False,False,55.525,"LINESTRING (-111.9845989 26.8901295, -111.9845851 26.8906287)",,,,,
366644788,residential,False,True,34.748,"LINESTRING (-111.9845989 26.8901295, -111.9849459 26.8900862)",,,,,
160435299,residential,False,True,44.629000000000005,"LINESTRING (-111.9845989 26.8901295, -111.9845679 26.8900202, -111.9845103 26.8899234, -111.9843918 26.8897789)",,,,,
366644927,residential,False,False,25.663,"LINESTRING (-111.984635 26.8931569, -111.9846363 26.8930965, -111.9846343 26.8930319, -111.9846223 26.8929937, -111.9845767 26.8929416)",,,,,
366645078,residential,False,True,106.54,"LINESTRING (-111.984635 26.8931569, -111.9845746 26.8931826, -111.9845223 26.8931916, -111.9843802 26.8932018, -111.9840369 26.893185, -111.9838826 26.8931515, -111.9837646 26.8930989, -111.9836238 26.8930032)",,,,,
366645110,residential,False,True,102.76,"LINESTRING (-111.984635 26.8931569, -111.9847329 26.8932066, -111.9847912 26.8932424, -111.9848194 26.8932694, -111.9848523 26.8933011, -111.9848891 26.8933411, -111.9849334 26.8933644, -111.984979 26.893365, -111.9850293 26.8933573, -111.9851962 26.8933327, -111.9853793 26.893325, -111.9855832 26.8933381)",,,,,
366645088,residential,False,False,131.3,"LINESTRING (-111.9819474 26.8932317, -111.982111 26.8932915, -111.9822317 26.8933298, -111.9823578 26.8934135, -111.9824544 26.8935259, -111.9824919 26.893667, -111.9824662 26.8941485)",,Calle Panteón,,,
