osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,ref,maxspeed,tunnel
912412638,True,Avenida 1a Sur Poniente,tertiary,False,90.032,,"LINESTRING (-93.1180857 16.7529302, -93.1172519 16.7527956)",,,,
941905165,True,Calle 2a Poniente Sur,residential,False,109.521,,"LINESTRING (-93.1180857 16.7529302, -93.1178985 16.7538987)",,,,
912412638,True,Avenida 1a Sur Poniente,tertiary,False,93.246,,"LINESTRING (-93.1172519 16.7527956, -93.116386 16.7526702)",,,,
911253889,True,Calle 1a Poniente Sur,secondary,False,90.865,2,"LINESTRING (-93.1172519 16.7527956, -93.1173545 16.7521845, -93.1173874 16.7519888)",,,,
465570421,True,Calle Central Sur,secondary,False,106.027,2,"LINESTRING (-93.116386 16.7526702, -93.1162195 16.7536103)",,,,
179556356,True,Avenida 1a Sur Oriente,tertiary,False,88.142,,"LINESTRING (-93.116386 16.7526702, -93.1160005 16.7526251, -93.1156288 16.7525824, -93.1155642 16.7525749)",,,,
911251782,True,Avenida 5a Sur Poniente,residential,False,88.464,,"LINESTRING (-93.1177898 16.7495208, -93.1169685 16.7494007)",,,,
464840917,True,Avenida 4a Sur Oriente,residential,False,89.793,,"LINESTRING (-93.1151658 16.7499805, -93.1160001 16.7500982)",,,,
911246614,True,Calle 2a Oriente Sur,residential,False,94.151,,"LINESTRING (-93.1151658 16.7499805, -93.1150022 16.7508126)",,,,
179556353,True,Avenida 3a Sur Oriente,residential,False,87.906,,"LINESTRING (-93.1150022 16.7508126, -93.1141881 16.7506812)",,,,
911246614,True,Calle 2a Oriente Sur,residential,False,95.636,,"LINESTRING (-93.1150022 16.7508126, -93.1148337 16.7516574)",,,,
37827239,True,Avenida 2a Sur Oriente,residential,False,86.266,,"LINESTRING (-93.114035 16.7515272, -93.1148337 16.7516574)",,,,
179551800,True,Calle 3a Oriente Sur,residential,False,95.473,,"LINESTRING (-93.114035 16.7515272, -93.1141881 16.7506812)",,,,
179556360,True,Avenida 4a Sur Poniente,residential,False,90.077,,"LINESTRING (-93.1185313 16.7504737, -93.1193713 16.7505698)",,,,
941905165,True,Calle 2a Poniente Sur,residential,False,87.376,,"LINESTRING (-93.1185313 16.7504737, -93.1184028 16.7512498)",,,,
910881451,False,,residential,False,39.008,,"LINESTRING (-93.1125292 16.75027, -93.1128329 16.7500738)",,,,
910881451,False,,residential,True,39.008,,"LINESTRING (-93.1128329 16.7500738, -93.1125292 16.75027)",,,,
910881452,False,Callejón Plazuela San Roque,residential,True,44.588,,"LINESTRING (-93.1128329 16.7500738, -93.1128724 16.7496746)",,,,
910881453,False,Callejón Plazuela San Roque,residential,False,57.525000000000006,,"LINESTRING (-93.1128329 16.7500738, -93.1128008 16.7502903, -93.1127857 16.7503938, -93.1127555 16.7505858)",,,,
464840917,True,Avenida 4a Sur Oriente,residential,False,69.937,,"LINESTRING (-93.1128724 16.7496746, -93.1135231 16.7497603)",,,,
910881452,False,Callejón Plazuela San Roque,residential,False,44.588,,"LINESTRING (-93.1128724 16.7496746, -93.1128329 16.7500738)",,,,
37826492,True,Calle 5a. Oriente Norte,residential,False,10.556,,"LINESTRING (-93.1113248 16.7563097, -93.1113431 16.7562164)",,,,
51955079,True,4a Norte,residential,False,90.367,,"LINESTRING (-93.1113248 16.7563097, -93.111441 16.7563507, -93.1121624 16.7564188)",,,,
910881453,False,Callejón Plazuela San Roque,residential,True,57.525000000000006,,"LINESTRING (-93.1127555 16.7505858, -93.1127857 16.7503938, -93.1128008 16.7502903, -93.1128329 16.7500738)",,,,
