osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,access,width,tunnel
59411015,True,Nikolaikirkeallmenningen,unclassified,,False,69.916,"LINESTRING (5.3250633 60.3971492, 5.3241085 60.3967334)",,,,,
5004935,False,Rosenkrantzgaten,unclassified,,False,70.37,"LINESTRING (5.3250633 60.3971492, 5.3256109 60.3968523, 5.3259261 60.3966814)",,,,,
4073693,False,Zander Kaaes gate,unclassified,,True,90.821,"LINESTRING (5.3343652 60.3903813, 5.3340844 60.3904879, 5.3340425 60.3905039, 5.333822 60.3905877, 5.3337533 60.390613, 5.3336364 60.3906561, 5.3332932 60.3907915, 5.3332166 60.3908217, 5.3330618 60.3908836)",,,,,
4234553,False,Torggaten,unclassified,,True,51.856,"LINESTRING (5.3229433 60.3916638, 5.3227619 60.3914978, 5.3225094 60.3912497)",,,,,
4697844,True,Håkonsgaten,secondary,30,False,84.36,"LINESTRING (5.3198311 60.390468, 5.3198775 60.3904546, 5.3199258 60.3904407, 5.3204118 60.3903015, 5.3210495 60.3901272, 5.3211567 60.3900864)",5350,,,,
28132409,True,Sigurds gate,unclassified,30,False,76.21,"LINESTRING (5.3198311 60.390468, 5.3198758 60.3905099, 5.3204476 60.3910516, 5.3204729 60.3910756)",,,,,
4697844,True,Håkonsgaten,secondary,30,False,60.105000000000004,"LINESTRING (5.3188841 60.3907386, 5.3190119 60.3907001, 5.3197152 60.3904999, 5.3198311 60.390468)",5350,,,,
"[162722004, 456955223]",True,Magnus Barfots gate,unclassified,,False,141.613,"LINESTRING (5.3188841 60.3907386, 5.3189206 60.3907756, 5.3189913 60.3908471, 5.3194896 60.3913363, 5.3198608 60.3916864, 5.3200169 60.3917907, 5.3200711 60.3918124, 5.3201504 60.391836)",,,,,
576448378,False,Magnus Barfots gate,unclassified,,True,89.685,"LINESTRING (5.3188841 60.3907386, 5.3188417 60.3906986, 5.3181926 60.3900883, 5.3181211 60.3900256)",,,,,
4234571,False,Valkendorfsgaten,unclassified,30,False,85.46799999999999,"LINESTRING (5.3223479 60.3934058, 5.32244 60.3933454, 5.3224648 60.3933295, 5.3225601 60.3932919, 5.3227872 60.393228, 5.3233188 60.3930802, 5.3235136 60.3930261, 5.3236434 60.3929938)",,,,,
"[477131546, 391367700]",True,Christian Michelsens gate,tertiary,30,False,63.260000000000005,"LINESTRING (5.3223479 60.3934058, 5.3221888 60.393357, 5.3221276 60.3933382, 5.3220042 60.3933004, 5.3215358 60.3931568, 5.3214875 60.3931414, 5.3213714 60.3931043)",,1,,,
225959813,False,Nikolaikirkeallmenningen,unclassified,,False,15.689,"LINESTRING (5.3241085 60.3967334, 5.3240559 60.3966842, 5.3240472 60.3966761, 5.3239749 60.3966087)",,,,,
"[1157782202, 58113452, 4234741]",False,"['Peter Motzfeldts gate', 'Kaigaten']","['unclassified', 'primary']","['50', '30']",False,260.071,"LINESTRING (5.3293547 60.3919158, 5.3291715 60.3917548, 5.3290582 60.3916552, 5.3288626 60.3914827, 5.3287592 60.3913932, 5.3287433 60.391378, 5.328716 60.3913506, 5.3287091 60.391344, 5.3286932 60.39133, 5.3288352 60.3912936, 5.3289478 60.391261, 5.3290471 60.3912309, 5.3297185 60.3910208, 5.3301155 60.3908976, 5.3304274 60.3907998, 5.3309032 60.3906504, 5.3315556 60.3904462)",577,3,,,
4234741,False,Peter Motzfeldts gate,unclassified,50,True,39.987,"LINESTRING (5.3293547 60.3919158, 5.3295587 60.3920973, 5.3297178 60.3922274)",,,,,
"[4311241, 42672491]",False,"['Nordre Grønnevollen', 'Markesmauet']",unclassified,,True,62.655,"LINESTRING (5.3293547 60.3919158, 5.3294358 60.3918957, 5.3296589 60.3918403, 5.3297418 60.391802, 5.3298736 60.391739, 5.3298846 60.3917239, 5.3298778 60.3917085, 5.3298514 60.3916756, 5.3300443 60.3915654, 5.3300815 60.3915348)",,,,,
391361460,False,St. Jørgens gate,residential,50,False,39.657,"LINESTRING (5.3340811 60.3924345, 5.3341929 60.3923686, 5.334552 60.3921642)",,,,,
4079004,False,Strandgaten,secondary,30,True,53.101,"LINESTRING (5.3210751 60.3946672, 5.3209632 60.3947115, 5.320585 60.394853, 5.320409 60.3949127, 5.3203487 60.3949323, 5.320296 60.3949495)",5347,2,,,
235618526,True,Strandgaten,tertiary,30,False,79.84499999999998,"LINESTRING (5.3210751 60.3946672, 5.3212131 60.3946204, 5.322177 60.3942862, 5.3222676 60.3942567)",,2,,,
4691438,True,Domkirkegaten,unclassified,,False,23.512,"LINESTRING (5.3291353 60.3932877, 5.3292355 60.3934269, 5.3292794 60.3934868)",,,,,
4691439,True,Halfdan Kjerulfs gate,unclassified,,False,98.078,"LINESTRING (5.3291353 60.3932877, 5.3292283 60.3932543, 5.330579 60.3927688)",,,,,
4717282,False,Domkirkegaten,unclassified,,True,53.114,"LINESTRING (5.3291353 60.3932877, 5.3287805 60.3929582, 5.3286839 60.3928653)",,,,,
26491277,True,Østre Murallmenningen,secondary,30,False,24.781,"LINESTRING (5.3205574 60.3951309, 5.3204002 60.3950142, 5.320296 60.3949495)",5347,3,,,
"[477128110, 192012934]",True,C. Sundts gate,secondary_link,30,False,25.024,"LINESTRING (5.3205574 60.3951309, 5.3204134 60.3951127, 5.3203136 60.3951046, 5.3201079 60.3951071)",5347,,,,
"[4697410, 4079087]",True,"['Vestre Torggaten', 'Neumanns gate']",unclassified,30,False,165.804,"LINESTRING (5.3204729 60.3910756, 5.3217025 60.390749, 5.3218602 60.3907106, 5.3217583 60.3906259, 5.3212767 60.3901957, 5.3212081 60.3901333, 5.3211567 60.3900864)",,,,,
4697844,True,Håkonsgaten,secondary,30,False,59.25000000000001,"LINESTRING (5.3179785 60.3910231, 5.3180522 60.390981, 5.3187742 60.390769, 5.31885 60.390748, 5.3188841 60.3907386)",5350,,,,
11845220,True,Sverres gate,residential,30,False,93.563,"LINESTRING (5.3179785 60.3910231, 5.3178938 60.3909562, 5.3171551 60.3902867)",,1,,,
194609917,True,Rosenbergsgaten,unclassified,,False,60.495000000000005,"LINESTRING (5.3171551 60.3902867, 5.3179948 60.3900593, 5.3180836 60.3900356, 5.3181211 60.3900256)",,,,,
165511997,True,Vaskerelven,secondary,30,False,45.304,"LINESTRING (5.3209813 60.3914612, 5.3206267 60.3916212, 5.320509 60.3916762, 5.3203768 60.3917383)",5334,2,,,
419242021,True,Sigurds gate,unclassified,30,False,51.873000000000005,"LINESTRING (5.3209813 60.3914612, 5.3209278 60.3914427, 5.3209027 60.3914295, 5.320795 60.3913736, 5.3207092 60.3913175, 5.3205114 60.3911185, 5.3204729 60.3910756)",,,,,
4698777,True,Vaskerelven,secondary,30,False,77.37700000000001,"LINESTRING (5.3230358 60.3903652, 5.322934 60.3903961, 5.3229028 60.3904075, 5.3226747 60.3905358, 5.3225204 60.3906242, 5.322147 60.3908292, 5.3221166 60.3908459, 5.3220734 60.3908696)",5334,2,,,
15063153,True,Vestre Torggaten,unclassified,,False,48.614000000000004,"LINESTRING (5.3220734 60.3908696, 5.3221286 60.3909105, 5.3221658 60.3909374, 5.3221798 60.3909501, 5.3222873 60.3910474, 5.3225094 60.3912497)",,,,,
165511997,True,Vaskerelven,secondary,30,False,89.066,"LINESTRING (5.3220734 60.3908696, 5.3219165 60.3909615, 5.3215733 60.3911558, 5.3209813 60.3914612)",5334,2,,,
394366903,True,Christies gate,trunk,30,False,38.25,"LINESTRING (5.3245303 60.3903278, 5.3247817 60.3906055, 5.3248146 60.3906418)",E 16,2,,,
3506362,False,Kong Oscars gate,primary,40,False,41.276,"LINESTRING (5.3327597 60.3918809, 5.333269 60.391608)",585,,,,
3506362,False,Kong Oscars gate,primary,40,True,65.801,"LINESTRING (5.3327597 60.3918809, 5.3323899 60.3920964, 5.3321583 60.3922372, 5.3319952 60.3923364)",585,,,,
4605930,True,Danckert Krohns gate,residential,50,False,95.25,"LINESTRING (5.3327597 60.3918809, 5.3327917 60.3918959, 5.3328274 60.3919112, 5.3328363 60.3919173, 5.3331228 60.3920287, 5.3333464 60.3921256, 5.3335176 60.3922006, 5.33372 60.3922878, 5.3338816 60.3923584, 5.334019 60.3924128, 5.3340811 60.3924345)",,,,,
4716892,False,Skivebakken,residential,,False,28.332,"LINESTRING (5.3343995 60.3926008, 5.3344907 60.3925885, 5.3346984 60.3925485, 5.3348775 60.3925065)",,,,,
4716892,False,Skivebakken,residential,,True,54.881,"LINESTRING (5.3343995 60.3926008, 5.3342862 60.3926305, 5.3338873 60.3927613, 5.3336595 60.3928378, 5.3335692 60.3928742)",,,,,
"[4716985, 4605931]",False,"['Heggebakken', 'Cappes vei']","['unclassified', 'residential']",,False,152.359,"LINESTRING (5.3323291 60.3932957, 5.3324033 60.3933283, 5.3324745 60.3933706, 5.3325047 60.3933918, 5.3325276 60.393407, 5.3325525 60.3934459, 5.3325628 60.3934919, 5.3325577 60.3935268, 5.3325357 60.3935632, 5.3325021 60.3936032, 5.3324515 60.3936556, 5.3324014 60.3937062, 5.3323256 60.393783, 5.3322516 60.3938599, 5.3323231 60.3938832, 5.3323662 60.3938674, 5.3324112 60.3938155, 5.3324784 60.393749, 5.3328795 60.3935441, 5.3330199 60.3934763, 5.3332276 60.3933652)",,1,,,
4605931,False,Heggebakken,unclassified,,True,45.656,"LINESTRING (5.3323291 60.3932957, 5.3322582 60.3932688, 5.3321791 60.3932451, 5.3321461 60.3932352, 5.3319805 60.3931833, 5.3318175 60.3931424, 5.3316241 60.3930794)",,1,,,
4716892,False,Skivebakken,residential,,False,60.635999999999996,"LINESTRING (5.3323291 60.3932957, 5.3324629 60.3932567, 5.3325129 60.3932422, 5.3325624 60.3932462, 5.3326719 60.3932088, 5.3327454 60.3931842, 5.3329668 60.3931025, 5.3331131 60.3930467, 5.3332356 60.392998)",,,,,
4716892,False,Skivebakken,residential,,False,22.929000000000002,"LINESTRING (5.3332356 60.392998, 5.3333153 60.3929682, 5.3334788 60.3929105, 5.3335692 60.3928742)",,,,,
4716892,False,Skivebakken,residential,,True,60.63600000000001,"LINESTRING (5.3332356 60.392998, 5.3331131 60.3930467, 5.3329668 60.3931025, 5.3327454 60.3931842, 5.3326719 60.3932088, 5.3325624 60.3932462, 5.3325129 60.3932422, 5.3324629 60.3932567, 5.3323291 60.3932957)",,,,,
"[4713312, 720018482, 720018483]",False,Molløesmauet,residential,30,True,102.473,"LINESTRING (5.3332356 60.392998, 5.3332053 60.3929203, 5.3331332 60.3928409, 5.3330567 60.392807, 5.3328985 60.3927368, 5.3326748 60.3926376, 5.3322543 60.3924512, 5.3319952 60.3923364)",,,,,
4716892,False,Skivebakken,residential,,True,28.331999999999997,"LINESTRING (5.3348775 60.3925065, 5.3346984 60.3925485, 5.3344907 60.3925885, 5.3343995 60.3926008)",,,,,
4716985,False,Cappes vei,residential,,True,135.688,"LINESTRING (5.3348775 60.3925065, 5.334891 60.3925834, 5.3348801 60.3926134, 5.3348513 60.3926357, 5.3347498 60.3926762, 5.3346624 60.392706, 5.334621 60.3927235, 5.3343483 60.3928394, 5.3342008 60.392892, 5.3335909 60.3931955, 5.3334009 60.3932874, 5.3332276 60.3933652)",,,,,
4716892,False,Skivebakken,residential,,False,54.88099999999999,"LINESTRING (5.3335692 60.3928742, 5.3336595 60.3928378, 5.3338873 60.3927613, 5.3342862 60.3926305, 5.3343995 60.3926008)",,,,,
4716892,False,Skivebakken,residential,,True,22.929000000000002,"LINESTRING (5.3335692 60.3928742, 5.3334788 60.3929105, 5.3333153 60.3929682, 5.3332356 60.392998)",,,,,
25932800,False,Cappes vei,residential,,False,64.81500000000001,"LINESTRING (5.3335692 60.3928742, 5.3336477 60.3929488, 5.3337113 60.3930075, 5.3336912 60.3930388, 5.3336362 60.3930832, 5.3333946 60.3932344, 5.3332995 60.3933044, 5.3332276 60.3933652)",,,,,
4716985,False,Cappes vei,residential,,False,135.688,"LINESTRING (5.3332276 60.3933652, 5.3334009 60.3932874, 5.3335909 60.3931955, 5.3342008 60.392892, 5.3343483 60.3928394, 5.334621 60.3927235, 5.3346624 60.392706, 5.3347498 60.3926762, 5.3348513 60.3926357, 5.3348801 60.3926134, 5.334891 60.3925834, 5.3348775 60.3925065)",,,,,
"[4716985, 4605931]",False,"['Heggebakken', 'Cappes vei']","['residential', 'unclassified']",,True,152.35900000000004,"LINESTRING (5.3332276 60.3933652, 5.3330199 60.3934763, 5.3328795 60.3935441, 5.3324784 60.393749, 5.3324112 60.3938155, 5.3323662 60.3938674, 5.3323231 60.3938832, 5.3322516 60.3938599, 5.3323256 60.393783, 5.3324014 60.3937062, 5.3324515 60.3936556, 5.3325021 60.3936032, 5.3325357 60.3935632, 5.3325577 60.3935268, 5.3325628 60.3934919, 5.3325525 60.3934459, 5.3325276 60.393407, 5.3325047 60.3933918, 5.3324745 60.3933706, 5.3324033 60.3933283, 5.3323291 60.3932957)",,1,,,
25932800,False,Cappes vei,residential,,True,64.815,"LINESTRING (5.3332276 60.3933652, 5.3332995 60.3933044, 5.3333946 60.3932344, 5.3336362 60.3930832, 5.3336912 60.3930388, 5.3337113 60.3930075, 5.3336477 60.3929488, 5.3335692 60.3928742)",,,,,
116447304,True,Engen,secondary,30,False,31.981,"LINESTRING (5.3192584 60.3922211, 5.3187729 60.3923798)",5334,,,,
"[4311241, 42672491]",False,"['Nordre Grønnevollen', 'Markesmauet']",unclassified,,False,62.655,"LINESTRING (5.3300815 60.3915348, 5.3300443 60.3915654, 5.3298514 60.3916756, 5.3298778 60.3917085, 5.3298846 60.3917239, 5.3298736 60.391739, 5.3297418 60.391802, 5.3296589 60.3918403, 5.3294358 60.3918957, 5.3293547 60.3919158)",,,,,
192012933,False,Østre Murallmenningen,secondary,50,False,20.487000000000002,"LINESTRING (5.3201079 60.3951071, 5.3201936 60.3950237, 5.3202583 60.3949666, 5.320296 60.3949495)",5348,,,,
4605931,False,Heggebakken,unclassified,,False,45.656000000000006,"LINESTRING (5.3316241 60.3930794, 5.3318175 60.3931424, 5.3319805 60.3931833, 5.3321461 60.3932352, 5.3321791 60.3932451, 5.3322582 60.3932688, 5.3323291 60.3932957)",,1,,,
4605931,False,Heggebakken,unclassified,,True,37.671,"LINESTRING (5.3316241 60.3930794, 5.331533 60.3930546, 5.3314171 60.3930145, 5.3312337 60.3929549, 5.3311876 60.3929439, 5.3311318 60.3929331, 5.3310276 60.3929163)",,1,,,
25933061,False,Asylplassen,residential,,False,78.057,"LINESTRING (5.3316241 60.3930794, 5.3317766 60.3930142, 5.3322293 60.3927777, 5.3322591 60.392775, 5.3324016 60.3928288, 5.3326744 60.3929377)",,,,,
25933061,False,Asylplassen,residential,,True,78.05700000000002,"LINESTRING (5.3326744 60.3929377, 5.3324016 60.3928288, 5.3322591 60.392775, 5.3322293 60.3927777, 5.3317766 60.3930142, 5.3316241 60.3930794)",,,,,
"[481351297, 193658490]",True,Strandkaien,secondary,30,False,139.774,"LINESTRING (5.3250718 60.394153, 5.3248855 60.3941875, 5.324752 60.394212, 5.3239878 60.394396, 5.3235541 60.3945039, 5.3230194 60.3946461, 5.3229392 60.3946705, 5.3227952 60.3947112)",5347,2,,,
192165245,True,Torget,primary,30,False,23.232,"LINESTRING (5.3260272 60.3953464, 5.326018 60.3954498, 5.3259994 60.3954905, 5.3259518 60.3955497)",577,2,,,
192165248,True,Bryggesporden,secondary_link,30,False,42.440000000000005,"LINESTRING (5.3260272 60.3953464, 5.3261139 60.3954481, 5.3261555 60.3954965, 5.3262059 60.3955309, 5.3262913 60.3955497, 5.3264153 60.3955602, 5.3265025 60.3955631, 5.326552 60.3955669)",5342,,,,
133600209,False,Teatergaten,unclassified,,True,84.413,"LINESTRING (5.3187729 60.3923798, 5.3179153 60.3918189, 5.3179011 60.3917938, 5.3179309 60.3917675)",,1,,,
507390655,True,Engen,secondary,30,False,20.136,"LINESTRING (5.3187729 60.3923798, 5.3186628 60.3924208, 5.3184802 60.3924888)",5334,2,,,
"[124830896, 953949662, 3506125, 482675374]",True,"['Torgallmenningen', 'Torget']",primary,30,False,209.42499999999998,"LINESTRING (5.3251221 60.3935524, 5.325068 60.3935824, 5.3250432 60.3936128, 5.3250342 60.3936505, 5.3250411 60.3937026, 5.3250741 60.3937553, 5.3251518 60.3938749, 5.3252591 60.394027, 5.3252804 60.3940632, 5.325309 60.3941636, 5.3253087 60.3942531, 5.3255235 60.3945701, 5.3256314 60.3947287, 5.3258712 60.3950793, 5.3259152 60.3951449, 5.3259844 60.3952577, 5.3260272 60.3953464)",577,2,,,
"[391281093, 3505622]",True,Torgallmenningen,secondary,30,False,74.15400000000001,"LINESTRING (5.3251221 60.3935524, 5.325009 60.3935866, 5.3249346 60.3936356, 5.3249077 60.3936871, 5.3249078 60.3937145, 5.3249205 60.3937431, 5.3250526 60.3939441, 5.325117 60.3940425, 5.3251211 60.3940832, 5.3251098 60.3941159, 5.3250718 60.394153)",5347,2,,,
"[133616150, 496076495]",True,Olav Kyrres gate,primary,30,False,90.81599999999999,"LINESTRING (5.3259515 60.3933002, 5.32589 60.3932258, 5.3258589 60.3931838, 5.32563 60.3929054, 5.3253761 60.3925935, 5.3253351 60.3925424)",585,2,,,
133600209,False,Teatergaten,unclassified,,False,84.413,"LINESTRING (5.3179309 60.3917675, 5.3179011 60.3917938, 5.3179153 60.3918189, 5.3187729 60.3923798)",,1,,,
"[391264712, 133600211]",True,"['Sverres gate', 'Neumanns gate']",unclassified,,False,123.61000000000001,"LINESTRING (5.3179309 60.3917675, 5.3185687 60.3915667, 5.3192153 60.3921882, 5.3192584 60.3922211)",,1,,,
4040544,True,Rådhusgaten,unclassified,,False,66.79599999999999,"LINESTRING (5.3264685 60.3922422, 5.3263411 60.3922732, 5.3261038 60.3923366, 5.3254973 60.3924976, 5.3253968 60.3925258)",,,,,
496877408,True,Christies gate,primary,30,False,63.051,"LINESTRING (5.3264685 60.3922422, 5.3266688 60.392432, 5.3269574 60.3927549)",577,3,,,
576448378,False,Magnus Barfots gate,unclassified,,False,89.685,"LINESTRING (5.3181211 60.3900256, 5.3181926 60.3900883, 5.3188417 60.3906986, 5.3188841 60.3907386)",,,,,
116447304,True,Engen,secondary,30,False,16.514,"LINESTRING (5.3203768 60.3917383, 5.3201504 60.391836)",5334,,,,
"[4042132, 28138557, 28138558]",False,"['Engen', 'Øvre Ole Bulls plass', 'Veiten']",unclassified,30,True,157.998,"LINESTRING (5.3203768 60.3917383, 5.3204613 60.3917887, 5.3206221 60.3918838, 5.320822 60.3920385, 5.3209487 60.3921538, 5.321004 60.3922041, 5.3210422 60.3922389, 5.3210811 60.3922743, 5.321238 60.3924209, 5.3212861 60.3924655, 5.3215369 60.3926991, 5.3217494 60.3928968, 5.3218206 60.3929631)",,,,8,
116447304,True,Engen,secondary,30,False,65.179,"LINESTRING (5.3201504 60.391836, 5.3200077 60.3919011, 5.3196662 60.3920582, 5.3194729 60.3921466, 5.3193311 60.3921958, 5.3192584 60.3922211)",5334,,,,
202149838,False,Vetrlidsallmenningen,secondary,30,False,39.277,"LINESTRING (5.3268379 60.395686, 5.3273599 60.3959274)",5342,3,,,
3631453,True,Bryggesporden,secondary_link,30,False,51.304,"LINESTRING (5.3268379 60.395686, 5.3267313 60.3956634, 5.3266318 60.3956353, 5.3265535 60.3956217, 5.3264923 60.3956146, 5.3264365 60.3956095, 5.3262377 60.3955928, 5.3261595 60.3955827, 5.3260768 60.3955712, 5.3259518 60.3955497)",5342,,,,
4607228,False,Teatergaten,secondary,30,True,20.31,"LINESTRING (5.3190256 60.392905, 5.3190525 60.3929266, 5.3192121 60.3930627)",5347,3,,,
391367699,True,Christian Michelsens gate,secondary,30,False,35.321,"LINESTRING (5.3190256 60.392905, 5.3190825 60.3929161, 5.3192094 60.3929386, 5.3193197 60.3929559, 5.3194217 60.3929686, 5.3195178 60.3929766, 5.3196447 60.3929868)",5347,1,,,
598973869,False,Teatergaten,secondary,30,False,55.131,"LINESTRING (5.3190256 60.392905, 5.3185475 60.3925406, 5.3184802 60.3924888)",5347,3,,,
192165242,True,Domkirkeplassen,unclassified,,False,43.464,"LINESTRING (5.3301352 60.3937117, 5.3301312 60.3937542, 5.330111 60.3938209, 5.3301231 60.393878, 5.3301665 60.3939509, 5.330196 60.3940036, 5.3302667 60.3940896)",,,,,
391281019,True,Domkirkeplassen,unclassified,,False,52.644000000000005,"LINESTRING (5.3301352 60.3937117, 5.3301808 60.3937489, 5.3301984 60.3937832, 5.33024 60.3938694, 5.3302729 60.3939406, 5.3303523 60.3941023, 5.3303733 60.394168)",,,,,
"[1016900577, 192165243]",True,Kong Oscars gate,tertiary,30,False,101.13199999999999,"LINESTRING (5.3301352 60.3937117, 5.3303897 60.393483, 5.3308502 60.3930676, 5.3308783 60.3930441, 5.330991 60.392951, 5.3310276 60.3929163)",,2,,,
443298975,False,Nedre Korskirkeallmenningen,unclassified,,True,2.112,"LINESTRING (5.3266857 60.3942728, 5.3267169 60.3942839)",,,,,
333781383,False,Kaigaten,primary,50,False,5.975,"LINESTRING (5.3319979 60.3903192, 5.3320918 60.3902921)",577,2,,,
133726389,True,Strømgaten,trunk,50,False,19.936999999999998,"LINESTRING (5.3319979 60.3903192, 5.3319719 60.3903089, 5.3319412 60.3902966, 5.3318921 60.3902688, 5.3317412 60.3901929)",E 16,,,,
947526946,False,Kaigaten,primary,50,True,28.108,"LINESTRING (5.3319979 60.3903192, 5.3318622 60.3903568, 5.3318037 60.3903738, 5.3315556 60.3904462)",577,2,,,
"[1157782202, 58113452, 4234741]",False,"['Peter Motzfeldts gate', 'Kaigaten']","['unclassified', 'primary']","['50', '30']",True,260.07099999999997,"LINESTRING (5.3315556 60.3904462, 5.3309032 60.3906504, 5.3304274 60.3907998, 5.3301155 60.3908976, 5.3297185 60.3910208, 5.3290471 60.3912309, 5.3289478 60.391261, 5.3288352 60.3912936, 5.3286932 60.39133, 5.3287091 60.391344, 5.328716 60.3913506, 5.3287433 60.391378, 5.3287592 60.3913932, 5.3288626 60.3914827, 5.3290582 60.3916552, 5.3291715 60.3917548, 5.3293547 60.3919158)",577,3,,,
193658485,True,Strømgaten,trunk_link,50,False,30.281,"LINESTRING (5.3315556 60.3904462, 5.3315844 60.3904195, 5.3316686 60.3903415, 5.3317078 60.3902913, 5.3317283 60.3902435, 5.3317412 60.3901929)",E 16,1,,,
947526946,False,Kaigaten,primary,50,False,28.107999999999997,"LINESTRING (5.3315556 60.3904462, 5.3318037 60.3903738, 5.3318622 60.3903568, 5.3319979 60.3903192)",577,2,,,
193658492,False,Strømgaten,primary,50,True,34.024,"LINESTRING (5.333405 60.3911383, 5.3331225 60.3909286, 5.3330618 60.3908836)",577,,,,
193658493,True,Strømgaten,primary,50,False,31.623,"LINESTRING (5.333405 60.3911383, 5.333527 60.3912334, 5.3335723 60.391264, 5.3336455 60.3912942, 5.3337978 60.3913374)",577,,,,
1089392714,False,Kong Oscars gate,primary,40,True,13.968,"LINESTRING (5.3334408 60.3915154, 5.333269 60.391608)",585,,,,
193658491,True,Strømgaten,primary,50,False,42.021,"LINESTRING (5.3334408 60.3915154, 5.3334372 60.3914139, 5.3334321 60.3912676, 5.3334314 60.3912487, 5.333405 60.3911383)",577,,,,
194859590,False,Kong Oscars gate,primary,40,False,27.865000000000002,"LINESTRING (5.3334408 60.3915154, 5.3336811 60.3913948, 5.3337978 60.3913374)",585,,,,
"[719637468, 3648508, 719637467]",False,Øvregaten,secondary,30,False,91.47,"LINESTRING (5.3257979 60.3975178, 5.3257769 60.3975266, 5.3257274 60.397547, 5.3256135 60.3976028, 5.3254607 60.3976748, 5.3254501 60.3976807, 5.3252893 60.3977699, 5.3251174 60.3978749, 5.3250269 60.3979329, 5.3249339 60.3979926, 5.3248596 60.3980388, 5.3247453 60.3981099, 5.3247043 60.3981358)",5342,,,,
3648508,False,Øvregaten,secondary,30,True,74.00399999999999,"LINESTRING (5.3257979 60.3975178, 5.3258402 60.3975003, 5.325896 60.3974772, 5.3259575 60.3974505, 5.3261219 60.3973832, 5.326311 60.3973012, 5.3264739 60.3972272, 5.3265752 60.3971822, 5.32667 60.3971403, 5.3268108 60.3970791)",5342,,,,
"[15092762, 719121342, 719121343]",False,Nikolaikirkeallmenningen,unclassified,,False,122.17800000000001,"LINESTRING (5.3257979 60.3975178, 5.3258526 60.3975498, 5.325906 60.397579, 5.3260177 60.3976334, 5.3261395 60.3977029, 5.3262659 60.3977691, 5.3263788 60.3978317, 5.3264282 60.3978625, 5.3264461 60.3978739, 5.3264617 60.3978839, 5.3265612 60.3979482, 5.326589 60.3979688, 5.3266167 60.3979893, 5.3266238 60.3979962, 5.3266346 60.3980151, 5.3266505 60.398047, 5.326648 60.3981165, 5.326633 60.3981968, 5.3265825 60.3982808, 5.3265538 60.3983339, 5.3265297 60.3983891, 5.326518 60.3984226, 5.3265082 60.3984554)",,,,,
194859585,False,Allehelgens gate,primary,30,True,38.173,"LINESTRING (5.3280975 60.3930483, 5.3282485 60.3930095, 5.3283718 60.3929744, 5.328554 60.3929092, 5.3286839 60.3928653)",585,3,,,
"[496877410, 482675395]",True,Allehelgens gate,primary,30,False,53.053999999999995,"LINESTRING (5.3280975 60.3930483, 5.3276979 60.393136, 5.3275341 60.3931523, 5.327415 60.3931578, 5.327305 60.3931567, 5.3271733 60.3931588)",585,2,,,
4691438,True,Domkirkegaten,unclassified,,False,57.239,"LINESTRING (5.3292794 60.3934868, 5.3294797 60.3936788, 5.3296174 60.3938122, 5.3297297 60.3938828, 5.329828 60.3939167)",,,,,
"[192165244, 25942574]",False,"['Østre Skostredet', 'Skostredet']",living_street,,"[False, True]",104.03299999999999,"LINESTRING (5.3292794 60.3934868, 5.328232 60.3937503, 5.32768 60.3938891, 5.3277188 60.3939341)",,,,,
4343093,False,Olav Kyrres gate,unclassified,,False,48.297000000000004,"LINESTRING (5.3263714 60.3937564, 5.32633 60.3937116, 5.3262013 60.3935738, 5.3260498 60.3934241, 5.3260042 60.3933621)",,,,,
4071394,True,Kong Oscars gate,tertiary,30,False,28.362,"LINESTRING (5.329828 60.3939167, 5.3301352 60.3937117)",,,,,
4071392,True,Domkirkeplassen,unclassified,,False,31.450000000000003,"LINESTRING (5.329828 60.3939167, 5.3299675 60.3939472, 5.3300215 60.3939656, 5.3300755 60.393984, 5.3301548 60.3940159, 5.3302667 60.3940896)",,,,,
"[481208688, 13887060]",True,"['Lille Øvregaten', 'Domkirkeplassen']",unclassified,20,False,134.699,"LINESTRING (5.3303733 60.394168, 5.3304003 60.3942015, 5.3304151 60.3942405, 5.3304105 60.3943457, 5.3303965 60.3944763, 5.3303549 60.3945464, 5.3302729 60.394664, 5.3301771 60.3947854, 5.3301019 60.3948683, 5.3299573 60.3950015, 5.3296759 60.3953007)",,,,,
391281032,False,Halvardskirkeplassen,living_street,,True,42.575,"LINESTRING (5.3287159 60.395748, 5.3286109 60.3957195, 5.3284144 60.3956699, 5.3282703 60.3957886, 5.3281946 60.3958551)",,,,,
445007265,False,Nedre Hamburgersmauet,living_street,,False,35.237,"LINESTRING (5.3281946 60.3958551, 5.3287549 60.3960094)",,,,,
391281032,False,Halvardskirkeplassen,living_street,,False,42.575,"LINESTRING (5.3281946 60.3958551, 5.3282703 60.3957886, 5.3284144 60.3956699, 5.3286109 60.3957195, 5.3287159 60.395748)",,,,,
"[445007265, 4713102]",False,Nedre Hamburgersmauet,living_street,,True,30.596999999999998,"LINESTRING (5.3281946 60.3958551, 5.3279229 60.3957714, 5.3277271 60.3957056)",,,,,
