osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,access
"[1072534217, 30624871]",2,,Louis-Petermann-Straße,residential,30,"['5.5', '5.3']",False,False,132.35199999999998,"LINESTRING (12.6924629 51.0576155, 12.6920336 51.0575491, 12.6919713 51.0575395, 12.6914567 51.05746, 12.6912453 51.0574326, 12.6912268 51.0574302, 12.690997 51.0574132, 12.6907935 51.0574098, 12.6906057 51.0574073)",,
243315283,1,,Louis-Petermann-Straße,residential,30,3.5,False,False,111.472,"LINESTRING (12.6924629 51.0576155, 12.6924365 51.0573779, 12.6924225 51.0573396, 12.6923942 51.0571003, 12.692365 51.056818, 12.6923434 51.0566163)",,
30624875,2,,Heinrich-Heine-Straße,residential,30,4.0,False,False,121.658,"LINESTRING (12.6939066 51.0587091, 12.6939096 51.0583035, 12.6939122 51.0578969, 12.693901 51.0576151)",,
107589263,1,,Schillerstraße,residential,30,4.0,False,False,97.08400000000002,"LINESTRING (12.6939066 51.0587091, 12.6938024 51.0587055, 12.6937031 51.0587021, 12.6935396 51.0587022, 12.6931811 51.0587025, 12.6928928 51.0587049, 12.6928141 51.0587054, 12.6926406 51.0587051, 12.6925189 51.0586949)",,
30624871,2,,Louis-Petermann-Straße,residential,30,5.5,False,False,98.55099999999999,"LINESTRING (12.693901 51.0576151, 12.6937054 51.0576147, 12.6936362 51.0576159, 12.6932681 51.0576242, 12.6930032 51.0576284, 12.6928417 51.0576293, 12.692585 51.0576277, 12.6924924 51.0576187)",,
"[1107409683, 1107409684, 30624871]",2,,Louis-Petermann-Straße,residential,30,5.5,False,True,55.31399999999999,"LINESTRING (12.693901 51.0576151, 12.69413 51.0576204, 12.6942933 51.0576367, 12.6943881 51.0576537, 12.6945268 51.0576898, 12.6946627 51.057727)",,
30624875,2,,Heinrich-Heine-Straße,residential,30,4.0,False,True,121.658,"LINESTRING (12.693901 51.0576151, 12.6939122 51.0578969, 12.6939096 51.0583035, 12.6939066 51.0587091)",,
85937539,2,B 7,Grimmaische Straße,primary,50,6.0,False,False,119.538,"LINESTRING (12.6902381 51.057443, 12.690362 51.0576514, 12.6904012 51.0577286, 12.6904744 51.0579271, 12.6905268 51.058131, 12.6905486 51.0582573, 12.6905558 51.0583204, 12.6905622 51.058419, 12.6905589 51.0584912)",,
"[30742083, 85937539, 85937501]",2,B 7,"['Altenburger Straße', 'Grimmaische Straße']",primary,50,6.0,False,True,309.09799999999996,"LINESTRING (12.6902381 51.057443, 12.6902223 51.0574178, 12.6900447 51.0571477, 12.6898699 51.0568691, 12.6897917 51.0567489, 12.6896003 51.0564772, 12.6895956 51.0564721, 12.6895367 51.0564079, 12.6894418 51.0563005, 12.6893079 51.0561849, 12.6891588 51.0560695, 12.6889212 51.0558942, 12.6887165 51.05575, 12.6885795 51.0556456, 12.6885276 51.0556068, 12.6885196 51.0556011, 12.6884858 51.0555535, 12.6884707 51.0555203, 12.6884616 51.055472, 12.6884626 51.055402, 12.6884796 51.0553415, 12.688483 51.0553292, 12.6885151 51.0552544, 12.6885906 51.055107, 12.6885971 51.0550819, 12.6886008 51.0550537, 12.6885957 51.0550307, 12.6885698 51.0550011)",,
1072534217,2,,Louis-Petermann-Straße,residential,30,5.3,False,True,25.997,"LINESTRING (12.6902381 51.057443, 12.6902911 51.0574378, 12.6906057 51.0574073)",,
"[1072534216, 1072534215]",2,,Hospitalstraße,residential,30,5.0,False,True,197.51199999999997,"LINESTRING (12.6906057 51.0574073, 12.6906183 51.0572424, 12.6906585 51.0567144, 12.6906887 51.0566824, 12.6907274 51.0566711, 12.6907711 51.0566688, 12.6913955 51.0566623, 12.6917571 51.0566586, 12.691879 51.0566524, 12.6920502 51.0566438, 12.6921815 51.0566315, 12.6923434 51.0566163)",,
1072534217,2,,Louis-Petermann-Straße,residential,30,5.3,False,False,25.997,"LINESTRING (12.6906057 51.0574073, 12.6902911 51.0574378, 12.6902381 51.057443)",,
"[1072534217, 30624871]",2,,Louis-Petermann-Straße,residential,30,"['5.5', '5.3']",False,True,132.352,"LINESTRING (12.6906057 51.0574073, 12.6907935 51.0574098, 12.690997 51.0574132, 12.6912268 51.0574302, 12.6912453 51.0574326, 12.6914567 51.05746, 12.6919713 51.0575395, 12.6920336 51.0575491, 12.6924629 51.0576155)",,
"[1072758928, 30624881, 1072758929]",2,,Pestalozzistraße,unclassified,30,4.0,False,False,119.68799999999999,"LINESTRING (12.6925189 51.0586949, 12.6925057 51.0581813, 12.6924981 51.0579714, 12.6924918 51.0578242, 12.6924923 51.0576618, 12.6924924 51.0576187)",,
"[107589271, 107589263]",1,,Schillerstraße,residential,30,4.0,False,False,139.164,"LINESTRING (12.6925189 51.0586949, 12.6924067 51.0586853, 12.6923004 51.0586799, 12.6922151 51.058673, 12.6920785 51.0586585, 12.6918739 51.0586361, 12.6915868 51.0585981, 12.6913113 51.0585511, 12.6911878 51.0585302, 12.6910589 51.0585177, 12.6908954 51.0585057, 12.6907761 51.0584995, 12.6907292 51.0584979, 12.6905589 51.0584912)",,
107589263,1,,Schillerstraße,residential,30,4.0,False,True,97.08400000000002,"LINESTRING (12.6925189 51.0586949, 12.6926406 51.0587051, 12.6928141 51.0587054, 12.6928928 51.0587049, 12.6931811 51.0587025, 12.6935396 51.0587022, 12.6937031 51.0587021, 12.6938024 51.0587055, 12.6939066 51.0587091)",,
243315283,1,,Louis-Petermann-Straße,residential,30,3.5,False,True,111.47200000000001,"LINESTRING (12.6923434 51.0566163, 12.692365 51.056818, 12.6923942 51.0571003, 12.6924225 51.0573396, 12.6924365 51.0573779, 12.6924629 51.0576155)",,
"[1072534216, 1072534215]",2,,Hospitalstraße,residential,30,5.0,False,False,197.512,"LINESTRING (12.6923434 51.0566163, 12.6921815 51.0566315, 12.6920502 51.0566438, 12.691879 51.0566524, 12.6917571 51.0566586, 12.6913955 51.0566623, 12.6907711 51.0566688, 12.6907274 51.0566711, 12.6906887 51.0566824, 12.6906585 51.0567144, 12.6906183 51.0572424, 12.6906057 51.0574073)",,
"[1072920089, 30624883]",2,,Hospitalstraße,residential,30,5.0,False,True,177.905,"LINESTRING (12.6923434 51.0566163, 12.6931208 51.0565255, 12.6936203 51.0564644, 12.6938812 51.0564325, 12.6943467 51.0563713, 12.6945226 51.0563396, 12.6948254 51.0562717)",,
30624870,1,,Louis-Petermann-Straße,residential,30,4.0,False,True,162.40800000000002,"LINESTRING (12.6948254 51.0562717, 12.6948383 51.0563458, 12.6948166 51.0566014, 12.6947993 51.056748, 12.6947973 51.0567644, 12.6947744 51.0569522, 12.694741 51.0571987, 12.6947191 51.0573598, 12.6946749 51.0576908, 12.6946627 51.057727)",,
"[1072920089, 30624883]",2,,Hospitalstraße,residential,30,5.0,False,False,177.905,"LINESTRING (12.6948254 51.0562717, 12.6945226 51.0563396, 12.6943467 51.0563713, 12.6938812 51.0564325, 12.6936203 51.0564644, 12.6931208 51.0565255, 12.6923434 51.0566163)",,
30624883,2,,Hospitalstraße,residential,30,5.0,False,True,68.41799999999999,"LINESTRING (12.6948254 51.0562717, 12.6950433 51.0562128, 12.6952281 51.0561633, 12.6953827 51.0561368, 12.6956292 51.0561019, 12.6957539 51.056084)",,
30624870,1,,Louis-Petermann-Straße,residential,30,4.0,False,False,162.408,"LINESTRING (12.6946627 51.057727, 12.6946749 51.0576908, 12.6947191 51.0573598, 12.694741 51.0571987, 12.6947744 51.0569522, 12.6947973 51.0567644, 12.6947993 51.056748, 12.6948166 51.0566014, 12.6948383 51.0563458, 12.6948254 51.0562717)",,
"[1107409683, 1107409684, 30624871]",2,,Louis-Petermann-Straße,residential,30,5.5,False,False,55.314,"LINESTRING (12.6946627 51.057727, 12.6945268 51.0576898, 12.6943881 51.0576537, 12.6942933 51.0576367, 12.69413 51.0576204, 12.693901 51.0576151)",,
1107409684,2,,Louis-Petermann-Straße,residential,30,5.5,False,True,126.09300000000002,"LINESTRING (12.6946627 51.057727, 12.6948365 51.0577851, 12.6951062 51.0578488, 12.6953382 51.0578906, 12.6956033 51.0579322, 12.6959808 51.0579827, 12.696097 51.0579993, 12.6961732 51.0580101, 12.696262 51.0580112, 12.6963925 51.0579965)",,
"[78167729, 48231205, 31253981, 85937502]",1,,Leipziger Straße,residential,20,"['5.0', '4.0']",False,"[False, True]",114.72500000000001,"LINESTRING (12.6893993 51.0546915, 12.6894607 51.0546559, 12.6895727 51.0545964, 12.6896865 51.0545749, 12.6897708 51.0545642, 12.6900575 51.0545575, 12.6903638 51.0545475, 12.6903804 51.0545471, 12.6905696 51.0545428, 12.6906713 51.0545478, 12.6909633 51.0545621, 12.6909752 51.0545627)",,
493938833,1,,Rosental,living_street,,2.5,False,False,29.205,"LINESTRING (12.6975004 51.0516123, 12.6971795 51.0517805)",,
"[855489603, 855489604, 102672069]",2,K 7943,Bruchheimer Straße,tertiary,50,5.5,False,False,103.357,"LINESTRING (12.6975004 51.0516123, 12.6975744 51.0516701, 12.6976088 51.0516969, 12.697779 51.0518146, 12.6980422 51.0519852, 12.698195 51.0520798, 12.698523 51.0522828)",,
102672069,2,K 7943,Bruchheimer Straße,tertiary,50,5.5,False,True,57.06400000000001,"LINESTRING (12.6975004 51.0516123, 12.697389 51.0515056, 12.6972366 51.0513602, 12.6972252 51.0513493, 12.6971409 51.0512752, 12.6970415 51.051188)",,
30624868,1,,August-Bebel-Straße,residential,30,4.0,False,True,10.132,"LINESTRING (12.6983407 51.0572781, 12.6983687 51.0573675)",,
78144436,1,,August-Bebel-Straße,residential,30,4.0,True,False,164.721,"LINESTRING (12.6983407 51.0572781, 12.6983381 51.0572586, 12.6983214 51.0571203, 12.6983138 51.0570252, 12.6983105 51.0569841, 12.6983062 51.0569354, 12.6982917 51.0567718, 12.6982853 51.0567002, 12.6982822 51.056665, 12.6982754 51.0565963, 12.6982664 51.0565, 12.6982553 51.0563947, 12.6982386 51.0562362, 12.6982283 51.0561032, 12.6982219 51.0560329, 12.6982011 51.0557994)",,
340291913,3,B 7,Colditzer Straße,primary,50,9.5,False,False,24.835,"LINESTRING (12.6998534 51.0553703, 12.6998739 51.0554606, 12.6998964 51.0555379, 12.6999238 51.0555886)",,
1099498271,1,B 7,Colditzer Straße,primary,50,3.5,True,False,48.967999999999996,"LINESTRING (12.6998534 51.0553703, 12.6998044 51.055322, 12.6997896 51.0552601, 12.6997662 51.0551622, 12.6997447 51.0550202, 12.6997596 51.0549419)",,
"[584846246, 25836087, 827299142, 584846247]","['2', '3']",B 7,Colditzer Straße,primary,50,7.0,False,True,288.62700000000007,"LINESTRING (12.6997596 51.0549419, 12.6997618 51.0548629, 12.6997678 51.0547966, 12.6997751 51.0547131, 12.6997886 51.0546443, 12.6998152 51.0545804, 12.6998376 51.054542, 12.6998795 51.0544961, 12.7000573 51.0543831, 12.7003545 51.0542025, 12.7005737 51.0540539, 12.7006427 51.0539804, 12.7007015 51.0539085, 12.70072 51.0538708, 12.7007343 51.0538246, 12.7007368 51.0537808, 12.7007348 51.0537333, 12.7007075 51.0536835, 12.7006275 51.0535931, 12.7003629 51.0533347, 12.7001674 51.0531325, 12.6999814 51.0529288, 12.6998903 51.0528278, 12.6998642 51.0527831, 12.6998613 51.0527423, 12.6998733 51.0527107)",,
1099498270,1,B 7,Colditzer Straße,primary,50,3.5,True,False,48.957,"LINESTRING (12.6997596 51.0549419, 12.699808 51.055019, 12.6998439 51.055169, 12.6998637 51.0552549, 12.6998795 51.0553237, 12.6998534 51.0553703)",,
30624871,2,,Louis-Petermann-Straße,residential,30,5.5,False,False,2.092,"LINESTRING (12.6924924 51.0576187, 12.6924629 51.0576155)",,
30624871,2,,Louis-Petermann-Straße,residential,30,5.5,False,True,98.55099999999999,"LINESTRING (12.6924924 51.0576187, 12.692585 51.0576277, 12.6928417 51.0576293, 12.6930032 51.0576284, 12.6932681 51.0576242, 12.6936362 51.0576159, 12.6937054 51.0576147, 12.693901 51.0576151)",,
"[1072758928, 1072758929, 30624881]",2,,Pestalozzistraße,unclassified,30,4.0,False,True,119.68799999999999,"LINESTRING (12.6924924 51.0576187, 12.6924923 51.0576618, 12.6924918 51.0578242, 12.6924981 51.0579714, 12.6925057 51.0581813, 12.6925189 51.0586949)",,
30621399,2,,Paul-Guenther-Platz,living_street,,5.0,False,True,45.894000000000005,"LINESTRING (12.6929515 51.0525535, 12.692573 51.0525972, 12.6923057 51.052628)",,
"[106413370, 106413371]",2,,Paul-Guenther-Platz,living_street,,4.5,False,False,327.124,"LINESTRING (12.6929515 51.0525535, 12.6931792 51.0525173, 12.6932233 51.0525103, 12.6933483 51.0524836, 12.6934628 51.0524495, 12.6935862 51.0524015, 12.6940314 51.0522046, 12.6940981 51.0521751, 12.6944553 51.0520089, 12.6946704 51.0519088, 12.6949691 51.0517699, 12.6953176 51.0516044, 12.6954298 51.0515529, 12.6956217 51.0514561, 12.6956785 51.0514129, 12.6957241 51.0513671, 12.6958964 51.0511607, 12.6961129 51.0509009, 12.696225 51.050779, 12.6963476 51.0506581)",,
"[550601827, 86545389, 48627054, 1123074398, 1123074399]",1,,"['Badergasse', 'Paul-Guenther-Platz']",living_street,,"['2.5', '3.5', '3']",False,True,122.97399999999999,"LINESTRING (12.6929515 51.0525535, 12.692979 51.0526257, 12.6929894 51.0526573, 12.6930304 51.0527749, 12.693048 51.0528226, 12.6930577 51.0528514, 12.6930804 51.052919, 12.6931659 51.0531864, 12.6932587 51.0535055, 12.6932965 51.0536378)",yes,
493938833,1,,Rosental,living_street,,2.5,False,True,29.205,"LINESTRING (12.6971795 51.0517805, 12.6975004 51.0516123)",,
30662646,1,,Rosental,living_street,,3.0,False,False,131.021,"LINESTRING (12.6963426 51.0522277, 12.6963673 51.0522024, 12.6964572 51.0521347, 12.6965719 51.0520449, 12.6966527 51.0519834, 12.6967316 51.0519141, 12.69678 51.0518724, 12.6968006 51.0518439, 12.6968435 51.0517711, 12.6968827 51.0516496, 12.6968894 51.0516256, 12.6968949 51.0514944, 12.696893 51.0514009, 12.6969057 51.0513037, 12.6969289 51.0512522, 12.6970415 51.051188)",,destination
"[286755657, 87282701, 25836086]",2,S 44,Colditzer Straße,secondary,50,"['5.5', '6.0']",False,True,83.847,"LINESTRING (12.7016674 51.0567128, 12.7015646 51.0566623, 12.7012483 51.0565074, 12.7011923 51.0564785, 12.7010497 51.0564047, 12.7009624 51.0563596, 12.7007215 51.0562493)",,
"[206148099, 836869771, 1139167533, 274658583, 274658584]",2,B 7,Eisenbahnstraße,primary,50,6.0,False,False,131.46599999999998,"LINESTRING (12.6968288 51.0580463, 12.6969158 51.0580086, 12.6970076 51.0579655, 12.6971204 51.0579146, 12.6974412 51.0577728, 12.6974834 51.0577535, 12.69757 51.057714, 12.6978501 51.0575908, 12.6980753 51.0574918, 12.6981404 51.0574632, 12.6981703 51.05745, 12.6983687 51.0573675)",,
"[806463305, 1250838510]",2,B 7,Eisenbahnstraße,primary,50,6.0,False,True,27.235,"LINESTRING (12.6968288 51.0580463, 12.6966364 51.0581322, 12.6965114 51.0581884)",,
