osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,access,width
160648498,Donaustraße,residential,False,False,15.454,,,"LINESTRING (9.2954164 48.0722618, 9.2956078 48.0723162)",,,
160648498,Donaustraße,residential,False,True,57.243,,,"LINESTRING (9.2954164 48.0722618, 9.2947075 48.0720602)",,,
160654170,Grabenstraße,residential,False,True,126.161,,,"LINESTRING (9.2954164 48.0722618, 9.2953 48.0724195, 9.2952755 48.0725727, 9.2948255 48.0733191)",,,
160656889,Hirschstraße,residential,False,False,16.965,,,"LINESTRING (9.2936839 48.073851, 9.2937865 48.0737147)",,,
160656889,Hirschstraße,residential,False,True,75.235,,,"LINESTRING (9.2936839 48.073851, 9.2932176 48.0744516)",,,
160654681,Schloßsteige,residential,False,False,80.4,,,"LINESTRING (9.2936839 48.073851, 9.293489 48.0737903, 9.2933269 48.0737053, 9.2932326 48.0736299, 9.2931893 48.073569, 9.2931477 48.0733784, 9.2931372 48.0732953)",,,
160654681,Schloßsteige,residential,False,True,73.328,,,"LINESTRING (9.2930343 48.0726419, 9.2930266 48.0727501, 9.2930489 48.0728355, 9.2930521 48.072872, 9.2931109 48.0730884, 9.293133 48.0731979, 9.2931372 48.0732953)",,,
167291414,Kirchberg,residential,False,True,21.484,,,"LINESTRING (9.2926411 48.074286, 9.2925218 48.074462)",,,
167291414,Kirchberg,residential,False,False,125.747,,,"LINESTRING (9.2926411 48.074286, 9.2926904 48.0740758, 9.2926621 48.0739733, 9.2926137 48.0738542, 9.2926242 48.0737669, 9.2926746 48.0736941, 9.2927504 48.0736538, 9.2929417 48.0735719, 9.2930171 48.0734789, 9.2931372 48.0732953)",,,
428937071,Kirchberg,residential,False,False,46.669,,,"LINESTRING (9.2926411 48.074286, 9.2929206 48.0743765, 9.2932176 48.0744516)",,,
160654681,Schloßsteige,residential,False,False,73.328,,,"LINESTRING (9.2931372 48.0732953, 9.293133 48.0731979, 9.2931109 48.0730884, 9.2930521 48.072872, 9.2930489 48.0728355, 9.2930266 48.0727501, 9.2930343 48.0726419)",,,
160654681,Schloßsteige,residential,False,True,80.4,,,"LINESTRING (9.2931372 48.0732953, 9.2931477 48.0733784, 9.2931893 48.073569, 9.2932326 48.0736299, 9.2933269 48.0737053, 9.293489 48.0737903, 9.2936839 48.073851)",,,
167291414,Kirchberg,residential,False,True,125.747,,,"LINESTRING (9.2931372 48.0732953, 9.2930171 48.0734789, 9.2929417 48.0735719, 9.2927504 48.0736538, 9.2926746 48.0736941, 9.2926242 48.0737669, 9.2926137 48.0738542, 9.2926621 48.0739733, 9.2926904 48.0740758, 9.2926411 48.074286)",,,
160656751,Hindenburgplatz,residential,False,False,22.142,,,"LINESTRING (9.2936954 48.0724949, 9.2939827 48.0725478)",,,
160655888,Hauptstraße,residential,False,False,4.853,,,"LINESTRING (9.293594 48.073005, 9.2935812 48.0730478)",,,
160655888,Hauptstraße,residential,False,False,29.71,,,"LINESTRING (9.2935812 48.0730478, 9.2939584 48.0731365)",,,
160655890,Hauptstraße,residential,False,True,65.25399999999999,,,"LINESTRING (9.2935812 48.0730478, 9.2935073 48.0732057, 9.2938864 48.0732849, 9.2939584 48.0731365)",,,
160655888,Hauptstraße,residential,False,True,4.853,,,"LINESTRING (9.2935812 48.0730478, 9.293594 48.073005)",,,
160655888,Hauptstraße,residential,False,False,6.747,,,"LINESTRING (9.2939584 48.0731365, 9.2940445 48.0731172)",,,
160655888,Hauptstraße,residential,False,True,29.71,,,"LINESTRING (9.2939584 48.0731365, 9.2935812 48.0730478)",,,
160655890,Hauptstraße,residential,False,False,65.254,,,"LINESTRING (9.2939584 48.0731365, 9.2938864 48.0732849, 9.2935073 48.0732057, 9.2935812 48.0730478)",,,
160656751,Hindenburgplatz,residential,False,True,22.142,,,"LINESTRING (9.2939827 48.0725478, 9.2936954 48.0724949)",,,
329515060,Hindenburgplatz,residential,False,False,25.049,,,"LINESTRING (9.2939827 48.0725478, 9.2943021 48.0726199)",,,
160656751,Hindenburgplatz,residential,False,False,34.293,,,"LINESTRING (9.2939827 48.0725478, 9.2939308 48.0726379, 9.2942331 48.0727018)",,,
428892714,Hauptstraße,primary,False,False,26.364,B 32,30,"LINESTRING (9.2944869 48.0732482, 9.2948255 48.0733191)",,,
428892714,Hauptstraße,primary,False,True,20.366,B 32,30,"LINESTRING (9.2944869 48.0732482, 9.2942253 48.0731935)",,,
252947629,An der Stadtmauer,residential,False,True,70.09,,,"LINESTRING (9.2944869 48.0732482, 9.2942964 48.0734639, 9.2941348 48.0738281)",,,
329515060,Hindenburgplatz,residential,False,True,25.049,,,"LINESTRING (9.2943021 48.0726199, 9.2939827 48.0725478)",,,
1252376542,Mengener Straße,primary,False,False,10.547,B 32,30,"LINESTRING (9.2943021 48.0726199, 9.2942584 48.0726588, 9.2942331 48.0727018)",,,
1252376542,Mengener Straße,primary,False,True,69.62700000000001,B 32,30,"LINESTRING (9.2943021 48.0726199, 9.2944117 48.072522, 9.2945631 48.0723357, 9.2947075 48.0720602)",,,
160656889,Hirschstraße,residential,False,False,75.235,,,"LINESTRING (9.2932176 48.0744516, 9.2936839 48.073851)",,,
"[160656889, 461683436]","['Hirschstraße', 'Kirchberg']",residential,False,True,67.348,,,"LINESTRING (9.2932176 48.0744516, 9.2930819 48.0746264, 9.2925218 48.074462)",,,
428937071,Kirchberg,residential,False,True,46.669,,,"LINESTRING (9.2932176 48.0744516, 9.2929206 48.0743765, 9.2926411 48.074286)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,5.317,,,"LINESTRING (9.2993474 48.0728316, 9.2993155 48.0728744)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,135.948,,,"LINESTRING (9.2993474 48.0728316, 9.3001414 48.0717301)",,,
252428950,Graf-Andreas-Straße,residential,False,False,80.097,,,"LINESTRING (9.2993474 48.0728316, 9.2994507 48.0728361, 9.2998879 48.0728307, 9.3001574 48.0728325, 9.3004093 48.0728931)",,,
