osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,maxspeed
89795650,,Uhlandstraße,residential,False,False,115.567,"LINESTRING (9.1113453 47.9898335, 9.1100826 47.9904385)",,,,30
108127264,,Feuerbachstraße,residential,False,True,74.655,"LINESTRING (9.1113453 47.9898335, 9.1118314 47.9904208)",,,,30
100455592,,Carl-Hauser-Straße,residential,False,True,70.743,"LINESTRING (9.1148641 47.9897142, 9.115098 47.9899956, 9.1155256 47.9901253)",,,,
89795676,,Carl-Hauser-Straße,residential,False,False,46.940999999999995,"LINESTRING (9.1155256 47.9901253, 9.1155781 47.9901153, 9.1156483 47.9901213, 9.115718 47.9901449, 9.115777 47.9901942, 9.1157877 47.9902465, 9.1157587 47.9903012, 9.1157208 47.9903577, 9.1156917 47.9904038)",,,,
89795676,,Carl-Hauser-Straße,residential,False,True,40.144,"LINESTRING (9.1155256 47.9901253, 9.115471 47.9901983, 9.1154656 47.9902516, 9.1154824 47.990293, 9.1155256 47.9903353, 9.1155825 47.9903692, 9.1156917 47.9904038)",,,,
100455592,,Carl-Hauser-Straße,residential,False,False,70.743,"LINESTRING (9.1155256 47.9901253, 9.115098 47.9899956, 9.1148641 47.9897142)",,,,
100553247,,Am Stachus,residential,False,False,406.36699999999996,"LINESTRING (9.1181097 47.9962039, 9.1178082 47.9958582, 9.1177301 47.9957722, 9.1175675 47.9955914, 9.1173023 47.9953005, 9.1165804 47.9944988, 9.1162678 47.9941303, 9.1161353 47.9940516, 9.1155664 47.9937901, 9.1154091 47.993727, 9.1152659 47.9936679, 9.1151672 47.9936132, 9.1149837 47.9934431, 9.1149507 47.993406, 9.1148837 47.9933307)",,,,
100553252,,Am Stachus,residential,False,False,61.188,"LINESTRING (9.1181097 47.9962039, 9.1178227 47.9963226, 9.117714 47.9963675, 9.1174102 47.9964932)",,,,
100553252,,Am Stachus,residential,False,True,61.188,"LINESTRING (9.1174102 47.9964932, 9.117714 47.9963675, 9.1178227 47.9963226, 9.1181097 47.9962039)",,,,
113150084,,Brühlstraße,residential,False,False,98.749,"LINESTRING (9.1156511 47.9969303, 9.1168176 47.9965068)",,,,
"[1257593680, 1257593681, 1258368476]",,Conradin-Kreutzer-Straße,residential,False,True,140.995,"LINESTRING (9.1156511 47.9969303, 9.1154136 47.9966323, 9.1150571 47.9960632, 9.1149187 47.9958108, 9.1149214 47.9957665)",,,,
1257593686,,Conradin-Kreutzer-Straße,residential,False,False,152.09900000000002,"LINESTRING (9.1156511 47.9969303, 9.1166011 47.9978477, 9.116711 47.9979596, 9.1168081 47.9980579)",,,,
110143006,,Abraham-a-Sancta-Clara-Straße,residential,False,True,38.914,"LINESTRING (9.1083613 47.9907777, 9.1087687 47.9905583)",,,,
113137233,,Abraham-a-Sancta-Clara-Straße,residential,False,False,46.648,"LINESTRING (9.1083613 47.9907777, 9.1078577 47.9910275)",,,,
113137232,,Raiffeisenstraße,residential,False,True,141.26500000000001,"LINESTRING (9.1083613 47.9907777, 9.108199 47.9906309, 9.1076428 47.9898967, 9.1075524 47.989789, 9.1075536 47.9896479)",,,,30
113150084,,Brühlstraße,residential,False,True,98.749,"LINESTRING (9.1168176 47.9965068, 9.1156511 47.9969303)",,,,
1257593662,,Bahnhofstraße,residential,False,False,142.642,"LINESTRING (9.1168176 47.9965068, 9.1164024 47.9960303, 9.1162042 47.9958263, 9.1158337 47.9954061)",2,,,
115791101,,Wallstraße,residential,False,False,29.721,"LINESTRING (9.113251 47.9932848, 9.1134977 47.993495)",,,,
115791101,,Wallstraße,residential,False,True,19.424,"LINESTRING (9.113251 47.9932848, 9.1130947 47.9931449)",,,,
141122909,,Kanalgasse,residential,False,False,34.108,"LINESTRING (9.113251 47.9932848, 9.1129818 47.9934443, 9.1128995 47.9934809)",,,,
115791101,,Wallstraße,residential,False,False,19.424,"LINESTRING (9.1130947 47.9931449, 9.113251 47.9932848)",,,,
115791101,,Wallstraße,residential,False,True,32.636,"LINESTRING (9.1130947 47.9931449, 9.1127608 47.9929546)",,,,
141122909,,Kanalgasse,residential,False,True,36.910000000000004,"LINESTRING (9.1130947 47.9931449, 9.1129175 47.9932504, 9.1128185 47.9932939, 9.1127078 47.9933517)",,,,
89795681,,Fuchsgasse,residential,False,True,36.075,"LINESTRING (9.1127608 47.9929546, 9.1130696 47.9927045)",,,,
115791101,,Wallstraße,residential,False,False,32.636,"LINESTRING (9.1127608 47.9929546, 9.1130947 47.9931449)",,,,
89795681,,Fuchsgasse,residential,False,False,60.241,"LINESTRING (9.1127608 47.9929546, 9.1125087 47.993135, 9.1121925 47.9933402)",,,,
115791101,,Wallstraße,residential,False,True,29.721,"LINESTRING (9.1134977 47.993495, 9.113251 47.9932848)",,,,
79299384,,Hauptstraße,residential,True,False,39.822,"LINESTRING (9.1134977 47.993495, 9.1134313 47.9935221, 9.1132885 47.9935815, 9.1130462 47.9936872)",,,,
108127826,,Dr.-Conrad-Gröber-Straße,residential,False,False,2.409,"LINESTRING (9.1098197 47.9917042, 9.1097913 47.9916938)",,,,
143299736,,,residential,False,True,46.368,"LINESTRING (9.1098197 47.9917042, 9.1095964 47.9920935)",,,,
108127826,,Dr.-Conrad-Gröber-Straße,residential,False,True,106.202,"LINESTRING (9.1098197 47.9917042, 9.1105647 47.9919773, 9.1109349 47.9922741)",,,,
143299736,,,residential,False,False,46.368,"LINESTRING (9.1095964 47.9920935, 9.1098197 47.9917042)",,,,
141122914,,Kirchstraße,residential,False,False,30.231,"LINESTRING (9.1110809 47.9936986, 9.1110714 47.9939704)",,,,
141122914,,Kirchstraße,residential,False,True,30.231,"LINESTRING (9.1110714 47.9939704, 9.1110809 47.9936986)",,,,
89795659,,Schloßstraße,residential,False,False,246.882,"LINESTRING (9.1110714 47.9939704, 9.1108667 47.993948, 9.1106846 47.9939281, 9.1105129 47.9938839, 9.1098671 47.9937177, 9.1094472 47.9935996, 9.1093462 47.9935845, 9.109287 47.9935756, 9.1090591 47.9935495, 9.1089418 47.9935669, 9.1088734 47.9936127, 9.1088362 47.9936713, 9.1086316 47.9939687, 9.1084833 47.9942157)",,,,
89795659,,Schloßstraße,residential,False,True,77.898,"LINESTRING (9.1110714 47.9939704, 9.1113928 47.9939761, 9.1116364 47.9939352, 9.1117462 47.9938837, 9.1119882 47.9939467, 9.1120631 47.9939663)",,,,
89795659,,Schloßstraße,residential,False,True,246.88199999999998,"LINESTRING (9.1084833 47.9942157, 9.1086316 47.9939687, 9.1088362 47.9936713, 9.1088734 47.9936127, 9.1089418 47.9935669, 9.1090591 47.9935495, 9.109287 47.9935756, 9.1093462 47.9935845, 9.1094472 47.9935996, 9.1098671 47.9937177, 9.1105129 47.9938839, 9.1106846 47.9939281, 9.1108667 47.993948, 9.1110714 47.9939704)",,,,
"[129017176, 116522851]",K 8218,Stockacher Straße,tertiary,False,False,172.633,"LINESTRING (9.1084833 47.9942157, 9.1086152 47.9942596, 9.109368 47.9944927, 9.1101943 47.9947526, 9.1103811 47.9947828, 9.1104891 47.9948002, 9.1106106 47.9948247)",,,,
129017176,K 8218,Stockacher Straße,tertiary,False,True,161.00699999999998,"LINESTRING (9.1084833 47.9942157, 9.10816 47.99412, 9.1071571 47.9939552, 9.1068402 47.993913, 9.106719 47.9939074, 9.1063862 47.9939018)",,,,
428741520,,Conradin-Kreutzer-Straße,residential,False,True,41.492,"LINESTRING (9.1139811 47.9947234, 9.1135356 47.994499)",,,,
89795667,,Julius-Bender-Straße,residential,True,False,299.456,"LINESTRING (9.1139811 47.9947234, 9.1138831 47.9948212, 9.1136534 47.9949135, 9.1134345 47.9950015, 9.1131341 47.9951379, 9.1129927 47.9952716, 9.112924 47.9953941, 9.1127381 47.9955571, 9.112498 47.995601, 9.1119501 47.9956548, 9.1111672 47.9957459, 9.1105614 47.9958279)",,,,
"[1257593682, 1257593683, 1257593684, 1257593685]",,Conradin-Kreutzer-Straße,residential,False,False,137.32500000000002,"LINESTRING (9.1139811 47.9947234, 9.1143005 47.994936, 9.1143619 47.9949769, 9.1144879 47.9951148, 9.1146038 47.995268, 9.1146696 47.9953549, 9.1148717 47.9956878, 9.1149011 47.9957344, 9.1149214 47.9957665)",,,,
141122904,,Schulstraße,residential,False,True,78.831,"LINESTRING (9.1158337 47.9954061, 9.1149214 47.9957665)",,,,
"[1257593660, 1257593661]",,Bahnhofstraße,residential,False,False,138.82299999999998,"LINESTRING (9.1158337 47.9954061, 9.1155477 47.995064, 9.1155062 47.9950143, 9.1151607 47.9945963, 9.1151423 47.9945751, 9.11504 47.9944572, 9.1149386 47.9943112)",2,,,
1257593662,,Bahnhofstraße,residential,False,True,142.642,"LINESTRING (9.1158337 47.9954061, 9.1162042 47.9958263, 9.1164024 47.9960303, 9.1168176 47.9965068)",2,,,
141122917,,Karlstraße,residential,True,False,85.15599999999999,"LINESTRING (9.1149386 47.9943112, 9.1148498 47.9943248, 9.1139811 47.9947234)",,,,
"[320307162, 1257593659, 320307163]",,Bahnhofstraße,residential,False,False,72.28,"LINESTRING (9.1149386 47.9943112, 9.1148018 47.9940819, 9.1147155 47.9939109, 9.114681 47.9938279, 9.1146686 47.993798, 9.1146047 47.993734, 9.1145811 47.9937103)",2,,,
"[1257593660, 1257593661]",,Bahnhofstraße,residential,False,True,138.823,"LINESTRING (9.1149386 47.9943112, 9.11504 47.9944572, 9.1151423 47.9945751, 9.1151607 47.9945963, 9.1155062 47.9950143, 9.1155477 47.995064, 9.1158337 47.9954061)",2,,,
116522831,,Grabenstraße,residential,False,False,9.237,"LINESTRING (9.111859 47.9931336, 9.1117995 47.9930607)",,,,
116522831,,Grabenstraße,residential,False,True,34.1,"LINESTRING (9.111859 47.9931336, 9.112103 47.9932596, 9.1121925 47.9933402)",,,,
141122907,,Kolpingstraße,residential,False,False,165.232,"LINESTRING (9.111859 47.9931336, 9.1116497 47.9930794, 9.111559 47.9930401, 9.1114724 47.9930058, 9.1111043 47.9928699, 9.1106984 47.9927467, 9.1104796 47.9926503, 9.1103211 47.9925252, 9.1100956 47.9924759, 9.1100088 47.9925791)",,,,
141122909,,Kanalgasse,residential,False,False,36.910000000000004,"LINESTRING (9.1127078 47.9933517, 9.1128185 47.9932939, 9.1129175 47.9932504, 9.1130947 47.9931449)",,,,
141122909,,Kanalgasse,residential,False,True,20.317,"LINESTRING (9.1127078 47.9933517, 9.1127628 47.9933951, 9.1127762 47.9934055, 9.1128392 47.9934495, 9.1128995 47.9934809)",,,,
241974378,,Kanalgasse,residential,False,True,39.338,"LINESTRING (9.1127078 47.9933517, 9.1125804 47.99334, 9.1124087 47.9934082, 9.1122412 47.9934818)",,,,
79299354,,Conradin-Kreutzer-Straße,residential,True,False,25.445,"LINESTRING (9.1128578 47.9942282, 9.1131514 47.9943455)",,,,
141122920,,Museumstraße,residential,True,False,112.075,"LINESTRING (9.1128578 47.9942282, 9.1130063 47.9941416, 9.1133895 47.9939181, 9.1136453 47.9937814, 9.1136627 47.9936849, 9.1134977 47.993495)",,,,
141125605,,Hinter dem Rathaus,residential,False,False,34.998,"LINESTRING (9.1128578 47.9942282, 9.1126923 47.9943502, 9.1124915 47.9944168)",,,,
141122909,,Kanalgasse,residential,False,False,20.317,"LINESTRING (9.1128995 47.9934809, 9.1128392 47.9934495, 9.1127762 47.9934055, 9.1127628 47.9933951, 9.1127078 47.9933517)",,,,
141122909,,Kanalgasse,residential,False,True,34.108,"LINESTRING (9.1128995 47.9934809, 9.1129818 47.9934443, 9.113251 47.9932848)",,,,
241974380,,,residential,False,True,26.016,"LINESTRING (9.1128995 47.9934809, 9.1128948 47.9935145, 9.1130462 47.9936872)",,,,
141122904,,Schulstraße,residential,False,False,78.831,"LINESTRING (9.1149214 47.9957665, 9.1158337 47.9954061)",,,,
"[1257593680, 1257593681, 1258368476]",,Conradin-Kreutzer-Straße,residential,False,False,140.995,"LINESTRING (9.1149214 47.9957665, 9.1149187 47.9958108, 9.1150571 47.9960632, 9.1154136 47.9966323, 9.1156511 47.9969303)",,,,
"[1257593682, 1257593683, 1257593684, 1257593685]",,Conradin-Kreutzer-Straße,residential,False,True,137.325,"LINESTRING (9.1149214 47.9957665, 9.1149011 47.9957344, 9.1148717 47.9956878, 9.1146696 47.9953549, 9.1146038 47.995268, 9.1144879 47.9951148, 9.1143619 47.9949769, 9.1143005 47.994936, 9.1139811 47.9947234)",,,,
141125605,,Hinter dem Rathaus,residential,False,False,21.756,"LINESTRING (9.1124915 47.9944168, 9.1123915 47.9944619, 9.1123012 47.9945597)",,,,
141125605,,Hinter dem Rathaus,residential,False,True,34.998,"LINESTRING (9.1124915 47.9944168, 9.1126923 47.9943502, 9.1128578 47.9942282)",,,,
141125613,,Hinter dem Rathaus,residential,True,False,46.079,"LINESTRING (9.1124915 47.9944168, 9.1122127 47.9943139, 9.1120351 47.9942436, 9.1119647 47.9942014)",,,,
89795665,,Hauptstraße,residential,True,False,25.929000000000002,"LINESTRING (9.1119647 47.9942014, 9.1117928 47.994236, 9.1116421 47.9942871)",,,,
89795665,,Hauptstraße,residential,True,False,46.614000000000004,"LINESTRING (9.1116421 47.9942871, 9.1113613 47.9943596, 9.1111878 47.9944301, 9.1111091 47.9944929)",,,,
141125605,,Hinter dem Rathaus,residential,False,True,21.756,"LINESTRING (9.1123012 47.9945597, 9.1123915 47.9944619, 9.1124915 47.9944168)",,,,
142539204,,Kronengasse,residential,True,False,61.281000000000006,"LINESTRING (9.1123012 47.9945597, 9.1119012 47.9944554, 9.1117204 47.9944065, 9.1116907 47.9943886, 9.1116421 47.9942871)",,,,
141416705,,Ablachstraße,residential,False,False,360.53000000000003,"LINESTRING (9.1123912 47.9905562, 9.1127452 47.9910516, 9.1134319 47.9918414, 9.1139254 47.9924015, 9.1144189 47.9928969, 9.1145685 47.9930355, 9.1146979 47.9931554, 9.1148107 47.9932618, 9.1148837 47.9933307)",,,,
100553247,,Am Stachus,residential,False,True,406.36699999999996,"LINESTRING (9.1148837 47.9933307, 9.1149507 47.993406, 9.1149837 47.9934431, 9.1151672 47.9936132, 9.1152659 47.9936679, 9.1154091 47.993727, 9.1155664 47.9937901, 9.1161353 47.9940516, 9.1162678 47.9941303, 9.1165804 47.9944988, 9.1173023 47.9953005, 9.1175675 47.9955914, 9.1177301 47.9957722, 9.1178082 47.9958582, 9.1181097 47.9962039)",,,,
141416705,,Ablachstraße,residential,False,True,360.53000000000003,"LINESTRING (9.1148837 47.9933307, 9.1148107 47.9932618, 9.1146979 47.9931554, 9.1145685 47.9930355, 9.1144189 47.9928969, 9.1139254 47.9924015, 9.1134319 47.9918414, 9.1127452 47.9910516, 9.1123912 47.9905562)",,,,
"[35337096, 320307169, 1018398601, 35337095]",,Mengener Straße,tertiary,False,False,123.34200000000001,"LINESTRING (9.1148837 47.9933307, 9.1153665 47.9931459, 9.1154376 47.9931179, 9.1156689 47.9930043, 9.1158479 47.9928939, 9.1159788 47.9928049, 9.1159896 47.9927976, 9.1160741 47.9927401, 9.116199 47.9926669)",2,,yes,
"[320307168, 1018398602, 40021366]",,Mengener Straße,tertiary,False,True,29.279000000000003,"LINESTRING (9.1148837 47.9933307, 9.1148131 47.9933734, 9.1147805 47.9933931, 9.1147441 47.9934151, 9.1147161 47.9934326, 9.1146943 47.9934463, 9.1146343 47.9934787, 9.1145907 47.9935063)","['2', '3']",,,
142820023,,Am Gerbertürle,residential,False,True,64.446,"LINESTRING (9.1119267 47.9925388, 9.1117079 47.9923862, 9.1113045 47.9926364)",,,,
116522831,,Grabenstraße,residential,False,False,48.782,"LINESTRING (9.1113045 47.9926364, 9.1112528 47.9925889, 9.1109349 47.9922741)",,,,
116522831,,Grabenstraße,residential,False,True,62.78399999999999,"LINESTRING (9.1113045 47.9926364, 9.1113682 47.9927846, 9.1114144 47.9928543, 9.1115244 47.9929441, 9.1115803 47.9929715, 9.1117995 47.9930607)",,,,
142820023,,Am Gerbertürle,residential,False,False,64.446,"LINESTRING (9.1113045 47.9926364, 9.1117079 47.9923862, 9.1119267 47.9925388)",,,,
116522831,,Grabenstraße,residential,False,False,16.191,"LINESTRING (9.1122412 47.9934818, 9.1122136 47.9933823, 9.1121925 47.9933402)",,,,
116522831,,Grabenstraße,residential,False,True,56.642,"LINESTRING (9.1122412 47.9934818, 9.1122606 47.9935882, 9.1122244 47.9937085, 9.1121448 47.9938341, 9.1120631 47.9939663)",,,,
241974378,,Kanalgasse,residential,False,False,39.338,"LINESTRING (9.1122412 47.9934818, 9.1124087 47.9934082, 9.1125804 47.99334, 9.1127078 47.9933517)",,,,
79299384,,Hauptstraße,residential,True,False,70.915,"LINESTRING (9.1130462 47.9936872, 9.1128175 47.9937464, 9.1127842 47.9937596, 9.112705 47.993787, 9.1125616 47.993835, 9.1123928 47.9939011, 9.1123537 47.9939311, 9.1122454 47.994014)",,,,
241974380,,,residential,False,False,26.016,"LINESTRING (9.1130462 47.9936872, 9.1128948 47.9935145, 9.1128995 47.9934809)",,,,
1257593686,,Conradin-Kreutzer-Straße,residential,False,True,152.099,"LINESTRING (9.1168081 47.9980579, 9.116711 47.9979596, 9.1166011 47.9978477, 9.1156511 47.9969303)",,,,
42239271,,,residential,False,True,66.629,"LINESTRING (9.1075393 47.9976685, 9.1084228 47.9977661)",,,,
89795684,,Badenwerkstraße,residential,False,False,8.258,"LINESTRING (9.1075393 47.9976685, 9.1075115 47.9977404)",,,,
89795684,,Badenwerkstraße,residential,False,True,59.19,"LINESTRING (9.1075393 47.9976685, 9.1077388 47.9971532)",,,,
89795659,,Schloßstraße,residential,False,True,14.565,"LINESTRING (9.1120631 47.9939663, 9.1122454 47.994014)",,,,
89795659,,Schloßstraße,residential,False,False,77.898,"LINESTRING (9.1120631 47.9939663, 9.1119882 47.9939467, 9.1117462 47.9938837, 9.1116364 47.9939352, 9.1113928 47.9939761, 9.1110714 47.9939704)",,,,
116522831,,Grabenstraße,residential,False,False,56.641999999999996,"LINESTRING (9.1120631 47.9939663, 9.1121448 47.9938341, 9.1122244 47.9937085, 9.1122606 47.9935882, 9.1122412 47.9934818)",,,,
141122907,,Kolpingstraße,residential,False,True,165.23199999999997,"LINESTRING (9.1100088 47.9925791, 9.1100956 47.9924759, 9.1103211 47.9925252, 9.1104796 47.9926503, 9.1106984 47.9927467, 9.1111043 47.9928699, 9.1114724 47.9930058, 9.111559 47.9930401, 9.1116497 47.9930794, 9.111859 47.9931336)",,,,
79299354,,Conradin-Kreutzer-Straße,residential,True,False,33.297,"LINESTRING (9.1131514 47.9943455, 9.1135356 47.994499)",,,,
602709832,,,unclassified,True,False,30.492,"LINESTRING (9.1131514 47.9943455, 9.1134327 47.9941461)",,,,
602709834,,,unclassified,False,True,31.233,"LINESTRING (9.1134327 47.9941461, 9.1135274 47.9941557, 9.1136145 47.9941646, 9.1138264 47.9942339)",,,,
"[320307164, 320307165, 116522823]",,Grabenbachstraße,tertiary,False,False,68.981,"LINESTRING (9.1138264 47.9942339, 9.1140141 47.9940557, 9.1140856 47.9939869, 9.1141001 47.993973, 9.1141113 47.9939622, 9.1141393 47.9939286, 9.1142308 47.993819, 9.1142634 47.9937882, 9.1143207 47.993734, 9.1143381 47.9937174)",2,,,
116522823,,Grabenbachstraße,tertiary,False,True,36.569,"LINESTRING (9.1138264 47.9942339, 9.1137695 47.9942879, 9.1135356 47.994499)",2,,,
602709834,,,unclassified,False,False,31.233,"LINESTRING (9.1138264 47.9942339, 9.1136145 47.9941646, 9.1135274 47.9941557, 9.1134327 47.9941461)",,,,
