osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge,access,junction
132064504,,tertiary,True,False,5.747,"LINESTRING (14.6741796 51.0914267, 14.6741742 51.0914531, 14.6741563 51.0914755)",,K 8681,,,,yes,roundabout
132064504,,tertiary,True,False,14.820999999999998,"LINESTRING (14.6740268 51.0913594, 14.6740676 51.0913568, 14.6740938 51.091359, 14.6741302 51.0913708, 14.6741648 51.0913968, 14.6741796 51.0914267)",,K 8681,,,,yes,roundabout
"[25709101, 560205893]",Beethovenstraße,residential,False,True,132.453,"LINESTRING (14.6741563 51.0914755, 14.6744241 51.0916049, 14.6748838 51.0918104, 14.675232 51.0920093, 14.6754535 51.092114, 14.6756742 51.092183)",,,30,,,,
1160216321,,tertiary,True,False,11.529,"LINESTRING (14.6741563 51.0914755, 14.6741259 51.0914927, 14.6740839 51.091504, 14.674043 51.091505, 14.6740077 51.091497)",,K 8681,,,,yes,roundabout
132064502,Herwigsdorfer Straße,residential,False,False,293.78499999999997,"LINESTRING (14.6740077 51.091497, 14.6738636 51.0915831, 14.6737401 51.0916533, 14.6735661 51.0917288, 14.6733582 51.0917671, 14.6727616 51.0917904, 14.6725489 51.0918191, 14.6723414 51.0918708, 14.6715813 51.0922637, 14.670922 51.0925243, 14.6704682 51.0926714, 14.6703852 51.0927069)",,,50,,,,
1160216321,,tertiary,True,False,19.660999999999998,"LINESTRING (14.6740077 51.091497, 14.6739755 51.0914829, 14.6739486 51.091455, 14.673942 51.0914299, 14.6739492 51.091404, 14.6739623 51.09139, 14.67399 51.0913712, 14.6740268 51.0913594)",,K 8681,,,,yes,roundabout
30747007,Pestalozzistraße,residential,True,False,97.655,"LINESTRING (14.6630558 51.0956258, 14.6630452 51.0956791, 14.6630399 51.0957072, 14.6625047 51.096429)",,,50,,,,
1258296897,Neusalzaer Straße,tertiary,False,True,58.356,"LINESTRING (14.6630558 51.0956258, 14.6629096 51.0956183, 14.6627551 51.0955935, 14.6625907 51.0955471, 14.6624427 51.0955006, 14.6622823 51.0954443)",2,K 8681,50,,,,
1258296898,Neumarkt,tertiary,False,False,19.869,"LINESTRING (14.6630558 51.0956258, 14.6632171 51.0956343, 14.6633322 51.0956609)",2,K 8681,50,7.5,,,
24232111,Handwerkerstraße,residential,False,False,37.83,"LINESTRING (14.6650465 51.0946743, 14.6646241 51.0944613)",,,,7.5,,,
"[151689224, 1258296881]",Teichpromenade,secondary,False,False,143.05900000000003,"LINESTRING (14.6650465 51.0946743, 14.6650881 51.094642, 14.6653391 51.0944466, 14.665849 51.0940277, 14.6660025 51.0939136, 14.6661571 51.0938257, 14.6663905 51.0937107)",2,S 115,50,,,,
482434313,Teichpromenade,secondary,False,True,95.868,"LINESTRING (14.6650465 51.0946743, 14.6645539 51.0950718, 14.6643627 51.0952783, 14.6643042 51.0953921)",2,S 115,50,8,,,
29224477,Theaterplatz,residential,False,True,61.45,"LINESTRING (14.6666395 51.0935759, 14.6667188 51.0936371, 14.6668146 51.0936601, 14.6671339 51.0936788, 14.6674621 51.0936516)",,,20,8,,,
"[151690570, 1233326679]","['Straße der Jugend', 'Teichpromenade']",secondary,False,True,22.975,"LINESTRING (14.6666395 51.0935759, 14.6665672 51.09362, 14.6663905 51.0937107)",2,S 115,50,,,,
"[55625899, 232029279]",Äußere Zittauer Straße,residential,False,True,245.063,"LINESTRING (14.6666395 51.0935759, 14.6665743 51.0935104, 14.6665415 51.0934403, 14.6665249 51.0933856, 14.6665126 51.0932686, 14.6665235 51.0931792, 14.6666559 51.0929105, 14.6667122 51.0927777, 14.6667921 51.0925288, 14.6668097 51.0924113, 14.6667558 51.0919472, 14.6667839 51.0918232, 14.6668325 51.0917446, 14.6668966 51.0916791, 14.6670024 51.091609, 14.6672129 51.091534)",2,,,5.5,,,
151690811,Promenadenring,secondary,False,False,64.95100000000001,"LINESTRING (14.6647642 51.0967805, 14.6648684 51.0968363, 14.6649883 51.0968887, 14.6652855 51.096982, 14.6654373 51.0970107, 14.6655935 51.0970144)",2,S 115,50,7.5,,,
151690811,Promenadenring,secondary,False,True,73.73799999999999,"LINESTRING (14.6647642 51.0967805, 14.664729 51.0967576, 14.6645857 51.0966647, 14.6644027 51.0964864, 14.6643468 51.096412, 14.6642786 51.0962951, 14.6642331 51.0962171)",2,S 115,50,7.5,,,
56040495,Robert-Schumann-Straße,residential,False,False,44.664,"LINESTRING (14.6754572 51.0909917, 14.6751574 51.0906369)",,,,,,,
366517363,Herwigsdorfer Straße,tertiary,False,False,101.494,"LINESTRING (14.6754572 51.0909917, 14.6741796 51.0914267)",2,K 8681,50,,,,
167005466,Vorwerkstraße,residential,False,False,50.011,"LINESTRING (14.6731212 51.0962649, 14.6731699 51.0962006, 14.6732199 51.0961125, 14.6732722 51.0959522, 14.6732731 51.0958308)",,,,,,,
25149072,Rittergasse,living_street,False,True,40.194,"LINESTRING (14.6663116 51.096218, 14.6657654 51.096332)",,,,,,,
25149072,Rittergasse,living_street,False,False,10.402999999999999,"LINESTRING (14.6663116 51.096218, 14.6664085 51.0962022, 14.6664558 51.0961945)",,,,,,,
176036813,Bankgäßchen,living_street,False,False,72.885,"LINESTRING (14.6663116 51.096218, 14.6660393 51.095586, 14.6660389 51.0955853)",,,,,,,
"[560205893, 25709101]",Beethovenstraße,residential,False,False,132.453,"LINESTRING (14.6756742 51.092183, 14.6754535 51.092114, 14.675232 51.0920093, 14.6748838 51.0918104, 14.6744241 51.0916049, 14.6741563 51.0914755)",,,30,,,,
30819333,Franz-Schubert-Straße,residential,False,True,28.658,"LINESTRING (14.6756742 51.092183, 14.6756864 51.0922703, 14.6756774 51.0923449, 14.6755786 51.0924172)",,,30,,,,
"[660102425, 1258296899, 219000435, 1258296901]","['Böttchergasse', 'Neumarkt']",residential,False,True,118.689,"LINESTRING (14.6638072 51.0950449, 14.6641133 51.0952852, 14.6641664 51.0953205, 14.6641696 51.0953499, 14.6641637 51.0953917, 14.6641398 51.0954676, 14.6641033 51.0955033, 14.6640115 51.0955201, 14.6638688 51.0955386, 14.6634578 51.095592, 14.6633322 51.0956609)",,,,,,,
24467737,Pestalozzistraße,residential,True,False,12.971,"LINESTRING (14.6637035 51.0984163, 14.6636361 51.0983076)",,,50,,,no,
19825015,August-Bebel-Straße,secondary,False,True,88.896,"LINESTRING (14.6637035 51.0984163, 14.6640597 51.0983346, 14.6642879 51.0982823, 14.664904 51.0981504)",2,S 115,50,,,,
"[24510713, 1258296882, 1258296876, 1235207007]",Badergasse,living_street,False,True,70.872,"LINESTRING (14.6653176 51.0953605, 14.6653157 51.0953606, 14.6648676 51.0953781, 14.6644719 51.0953916, 14.6643777 51.0953912, 14.6643042 51.0953921)",,,,,,,
"[24557195, 1258296878]",Innere Zittauer Straße,living_street,True,False,132.197,"LINESTRING (14.6665009 51.0948775, 14.6664921 51.0946394, 14.6664876 51.0943386, 14.6665043 51.0939485, 14.666503 51.0938257, 14.6664845 51.0937872, 14.6663905 51.0937107)",,,,4.3,,,
238361748,Eichelgasse,living_street,False,False,87.74499999999999,"LINESTRING (14.6665009 51.0948775, 14.6665455 51.0948721, 14.6677327 51.0947219)",,,,,,,
238361748,Eichelgasse,living_street,False,True,87.74499999999999,"LINESTRING (14.6677327 51.0947219, 14.6665455 51.0948721, 14.6665009 51.0948775)",,,,,,,
268718081,Johannisstraße,living_street,True,False,114.28399999999999,"LINESTRING (14.6677327 51.0947219, 14.6675128 51.0938632, 14.6674788 51.0937066)",,,,,,,
53024106,Theaterplatz,residential,False,False,13.513,"LINESTRING (14.6678815 51.0935355, 14.6679699 51.0936436)",,,20,,,,
"[53024138, 455518253]","['Am Alten Friedhof', 'Theaterplatz']",residential,False,False,46.009,"LINESTRING (14.6678815 51.0935355, 14.6678573 51.0935, 14.6684057 51.0933513)",,,20,4,,,
"[53024106, 455518253]",Theaterplatz,residential,False,True,38.489000000000004,"LINESTRING (14.6678815 51.0935355, 14.6674506 51.0935801, 14.6674621 51.0936516)",,,20,,,,
53024106,Theaterplatz,residential,False,True,6.226,"LINESTRING (14.6674621 51.0936516, 14.6674788 51.0937066)",,,20,,,,
29224477,Theaterplatz,residential,False,False,61.449999999999996,"LINESTRING (14.6674621 51.0936516, 14.6671339 51.0936788, 14.6668146 51.0936601, 14.6667188 51.0936371, 14.6666395 51.0935759)",,,20,8,,,
"[53024106, 455518253]",Theaterplatz,residential,False,False,38.489000000000004,"LINESTRING (14.6674621 51.0936516, 14.6674506 51.0935801, 14.6678815 51.0935355)",,,20,,,,
24162638,Promenadenring,living_street,False,True,63.723,"LINESTRING (14.6658793 51.0970158, 14.6660476 51.097008, 14.6662085 51.0970002, 14.6667229 51.0969809, 14.6667898 51.0969779)",,,,8,,,
621204252,Promenadenring,secondary,True,False,13.799000000000001,"LINESTRING (14.6658793 51.0970158, 14.6658718 51.0970465, 14.6658481 51.0970737, 14.6658111 51.0970942, 14.6657652 51.0971057)",2,S 115,,,,,roundabout
151690811,Promenadenring,secondary,False,False,73.738,"LINESTRING (14.6642331 51.0962171, 14.6642786 51.0962951, 14.6643468 51.096412, 14.6644027 51.0964864, 14.6645857 51.0966647, 14.664729 51.0967576, 14.6647642 51.0967805)",2,S 115,50,7.5,,,
609176455,Neumarkt,secondary,True,False,9.774,"LINESTRING (14.6642331 51.0962171, 14.6641874 51.0962228, 14.6641409 51.0962207, 14.6640969 51.0962108)",2,S 115,50,,,,roundabout
"[709872411, 24178059]",Poststraße,secondary,False,False,91.877,"LINESTRING (14.6657652 51.0971057, 14.6657881 51.0971763, 14.6658386 51.097327, 14.6660586 51.0979111)","['2', '3']",S 115,50,9.75,,,
621204252,Promenadenring,secondary,True,False,18.014,"LINESTRING (14.6657652 51.0971057, 14.6657223 51.0971071, 14.6656806 51.0971004, 14.665644 51.0970863, 14.6656157 51.0970659, 14.6655983 51.0970412, 14.6655935 51.0970144)",2,S 115,,,,,roundabout
151690811,Promenadenring,secondary,False,True,64.951,"LINESTRING (14.6655935 51.0970144, 14.6654373 51.0970107, 14.6652855 51.096982, 14.6649883 51.0968887, 14.6648684 51.0968363, 14.6647642 51.0967805)",2,S 115,50,7.5,,,
621204252,Promenadenring,secondary,True,False,30.631999999999998,"LINESTRING (14.6655935 51.0970144, 14.6656035 51.0969844, 14.6656291 51.0969584, 14.6656481 51.0969488, 14.665667 51.0969392, 14.6657131 51.0969291, 14.6657618 51.0969294, 14.6658076 51.0969399, 14.6658451 51.0969594, 14.66587 51.0969858, 14.6658793 51.0970158)",2,S 115,,,,,roundabout
609176455,Neumarkt,secondary,True,False,8.146999999999998,"LINESTRING (14.664277 51.0960247, 14.6643182 51.0960506, 14.6643436 51.0960836)",2,S 115,50,,,,roundabout
"[24178058, 1258296875, 1258296874, 1258296877]","['Teichpromenade', 'Neumarkt']",secondary,False,False,70.577,"LINESTRING (14.664277 51.0960247, 14.6642849 51.0959767, 14.6642927 51.0959287, 14.6642719 51.0956277, 14.6642831 51.0954886, 14.6642933 51.0954332, 14.6642961 51.0954096, 14.6643042 51.0953921)",2,S 115,50,8,,,
609176455,Neumarkt,secondary,True,False,18.383,"LINESTRING (14.6643436 51.0960836, 14.6643503 51.0961164, 14.6643412 51.0961489, 14.6643169 51.0961783, 14.6642797 51.0962017, 14.6642331 51.0962171)",2,S 115,50,,,,roundabout
609176455,Neumarkt,secondary,True,False,17.514,"LINESTRING (14.6640969 51.0962108, 14.6640561 51.0961925, 14.6640254 51.0961676, 14.6640072 51.0961382, 14.6640032 51.0961068, 14.6640136 51.096076)",2,S 115,50,,,,roundabout
1232196015,Johannisstraße,living_street,False,False,31.973999999999997,"LINESTRING (14.668301 51.0953465, 14.6682367 51.0952943, 14.6679534 51.0953225, 14.667893 51.0953059)",,,,,,,
482434313,Teichpromenade,secondary,False,False,95.868,"LINESTRING (14.6643042 51.0953921, 14.6643627 51.0952783, 14.6645539 51.0950718, 14.6650465 51.0946743)",2,S 115,50,8,,,
"[1258296874, 1258296875, 1258296877, 24178058]","['Teichpromenade', 'Neumarkt']",secondary,False,True,70.577,"LINESTRING (14.6643042 51.0953921, 14.6642961 51.0954096, 14.6642933 51.0954332, 14.6642831 51.0954886, 14.6642719 51.0956277, 14.6642927 51.0959287, 14.6642849 51.0959767, 14.664277 51.0960247)",2,S 115,50,8,,,
"[24510713, 1258296882, 1258296876, 1235207007]",Badergasse,living_street,False,False,70.872,"LINESTRING (14.6643042 51.0953921, 14.6643777 51.0953912, 14.6644719 51.0953916, 14.6648676 51.0953781, 14.6653157 51.0953606, 14.6653176 51.0953605)",,,,,,,
24232107,Neumarkt,tertiary,False,True,66.749,"LINESTRING (14.6640136 51.096076, 14.6638863 51.0960176, 14.6637926 51.0959646, 14.6636923 51.0958855, 14.663613 51.095824, 14.6634521 51.0957121, 14.6633322 51.0956609)",2,K 8681,50,7.5,,,
609176455,Neumarkt,secondary,True,False,22.151,"LINESTRING (14.6640136 51.096076, 14.6640393 51.096047, 14.6640776 51.0960241, 14.6641252 51.0960096, 14.6641774 51.0960047, 14.6642297 51.0960099, 14.664277 51.0960247)",2,S 115,50,,,,roundabout
1235212386,Schulgasse,living_street,True,False,2.6,"LINESTRING (14.667893 51.0953059, 14.6678585 51.0952971)",,,,,,,
1232196015,Johannisstraße,living_street,False,True,31.973999999999997,"LINESTRING (14.667893 51.0953059, 14.6679534 51.0953225, 14.6682367 51.0952943, 14.668301 51.0953465)",,,,,,,
653713843,Altmarkt,living_street,False,True,25.322,"LINESTRING (14.6665275 51.0951859, 14.6665584 51.0954128)",,,,,,,
1258296887,Altmarkt,living_street,False,True,0.087,"LINESTRING (14.6665275 51.0951859, 14.6665263 51.0951861)",,,,,,,
1258296892,Altmarkt,living_street,False,False,9.832,"LINESTRING (14.6665275 51.0951859, 14.6665155 51.0950978)",,,,,,,
653713843,Altmarkt,living_street,False,False,25.322,"LINESTRING (14.6665584 51.0954128, 14.6665275 51.0951859)",,,,,,,
1258296886,Altmarkt,living_street,False,False,0.167,"LINESTRING (14.6665584 51.0954128, 14.6665561 51.0954132)",,,,,,,
1258296896,Altmarkt,living_street,False,True,5.123,"LINESTRING (14.6665584 51.0954128, 14.6665647 51.0954587)",,,,,,,
1258296886,Altmarkt,living_street,False,True,0.167,"LINESTRING (14.6665561 51.0954132, 14.6665584 51.0954128)",,,,,,,
1258296887,Altmarkt,living_street,False,False,0.087,"LINESTRING (14.6665263 51.0951861, 14.6665275 51.0951859)",,,,,,,
