osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,est_width,bridge,width,junction
39757422,,Römerstraße,residential,,False,False,64.192,"LINESTRING (6.9240107 50.3815447, 6.9249049 50.3816349)",,,,,
39757420,,Johanniterstraße,residential,,False,False,259.241,"LINESTRING (6.9240107 50.3815447, 6.9240973 50.381117, 6.9242343 50.3804878, 6.9243421 50.3800502, 6.924444 50.3798914, 6.9245701 50.3797228, 6.9247555 50.3795143, 6.9249604 50.3793325)",,,,,
39757420,,Johanniterstraße,residential,,False,True,72.61399999999999,"LINESTRING (6.9240107 50.3815447, 6.9239554 50.3818152, 6.9239518 50.382168, 6.9239496 50.3821954)",,,,,
39757422,,Römerstraße,residential,,False,False,38.324,"LINESTRING (6.9249049 50.3816349, 6.9247785 50.38197)",,,,,
39757422,,Römerstraße,residential,,False,True,64.192,"LINESTRING (6.9249049 50.3816349, 6.9240107 50.3815447)",,,,,
39757424,,Römerstraße,residential,,False,False,14.412,"LINESTRING (6.9249049 50.3816349, 6.9249447 50.3815078)",,,,,
39757422,,Römerstraße,residential,,False,True,38.324,"LINESTRING (6.9247785 50.38197, 6.9249049 50.3816349)",,,,,
39757424,,Römerstraße,residential,,False,True,14.412,"LINESTRING (6.9249447 50.3815078, 6.9249049 50.3816349)",,,,,
397143869,,,residential,,False,False,63.244,"LINESTRING (6.9249447 50.3815078, 6.9258084 50.3816498)",,,,,
39757424,,Römerstraße,residential,,False,False,219.73099999999997,"LINESTRING (6.9249447 50.3815078, 6.925032 50.3812693, 6.9250863 50.381056, 6.9251125 50.3808116, 6.9251134 50.3806331, 6.925126 50.3805032, 6.9251716 50.3803645, 6.9252909 50.3801599, 6.925383 50.3800309, 6.9255304 50.3798757, 6.9256837 50.3797108, 6.9257655 50.3796417)",,,,,
39757416,1,Hirzensteinstraße,residential,30,False,False,67.642,"LINESTRING (6.9257655 50.3796417, 6.9254984 50.3795662, 6.9252884 50.3795067, 6.925143 50.379451, 6.9250477 50.3794032, 6.9249604 50.3793325)",,,,,
39757416,1,Hirzensteinstraße,residential,30,False,True,59.966,"LINESTRING (6.9257655 50.3796417, 6.9258916 50.3796999, 6.9260857 50.3798347, 6.9263583 50.380024)",,,,,
39757424,,Römerstraße,residential,,False,True,219.73099999999997,"LINESTRING (6.9257655 50.3796417, 6.9256837 50.3797108, 6.9255304 50.3798757, 6.925383 50.3800309, 6.9252909 50.3801599, 6.9251716 50.3803645, 6.925126 50.3805032, 6.9251134 50.3806331, 6.9251125 50.3808116, 6.9250863 50.381056, 6.925032 50.3812693, 6.9249447 50.3815078)",,,,,
39757420,,Johanniterstraße,residential,,False,False,72.614,"LINESTRING (6.9239496 50.3821954, 6.9239518 50.382168, 6.9239554 50.3818152, 6.9240107 50.3815447)",,,,,
39757420,,Johanniterstraße,residential,,False,True,72.11200000000001,"LINESTRING (6.9239496 50.3821954, 6.9239433 50.3822674, 6.923913 50.3824286, 6.9238572 50.3825268, 6.9237554 50.382642, 6.9236207 50.3827972)",,,,,
39757431,,Kallenbachstraße,residential,,False,True,58.669000000000004,"LINESTRING (6.9333883 50.3786447, 6.9334154 50.3790404, 6.9334029 50.3791717)",,4,,,
39757432,,Ahornweg,residential,,False,True,64.98400000000001,"LINESTRING (6.9301584 50.378678, 6.9302266 50.378759, 6.9304723 50.3790508, 6.9307094 50.3791069)",,,,,
39757432,,Ahornweg,residential,,False,False,78.682,"LINESTRING (6.9311712 50.3797223, 6.9306868 50.3792464, 6.9307094 50.3791069)",,,,,
39757434,,Auf dem Birgel,residential,,False,False,166.50099999999998,"LINESTRING (6.9311712 50.3797223, 6.9321103 50.3793727, 6.9319568 50.3791848, 6.9312133 50.3788302)",,,,,
39757434,,Auf dem Birgel,residential,,False,True,72.585,"LINESTRING (6.9311712 50.3797223, 6.9311855 50.3798353, 6.9316115 50.3803013)",,,,,
103880915,,Zum Eckernbaum,residential,,False,False,324.9069999999999,"LINESTRING (6.9368964 50.3800046, 6.9367427 50.3800101, 6.9365954 50.380002, 6.9364227 50.3799758, 6.9362705 50.3799351, 6.9360338 50.3798381, 6.9358428 50.3797479, 6.9357313 50.3796422, 6.9354995 50.3793884, 6.9352057 50.3790958, 6.9350825 50.3789663, 6.9349613 50.3788769, 6.9348352 50.378783, 6.9345694 50.37862, 6.9343109 50.3784929, 6.9340409 50.3784047, 6.9338207 50.3783727, 6.9336442 50.3783873, 6.9334607 50.3784281)",,,,,
39761628,,Schulstraße,residential,,True,False,102.06899999999999,"LINESTRING (6.9326931 50.3832475, 6.9327125 50.3832159, 6.9326931 50.382988, 6.9326494 50.3828511, 6.9326021 50.3827613, 6.9325784 50.3827295, 6.9325343 50.3826704, 6.9322967 50.3824159, 6.9322735 50.3823964)",,,,,
107949764,2,Hauptstraße,primary,50,False,True,281.411,"LINESTRING (6.931922 50.3820706, 6.9322284 50.3819744, 6.9327747 50.3818357, 6.932945 50.3817847, 6.9331209 50.381732, 6.9334525 50.3816597, 6.9337416 50.3815967, 6.9339326 50.381574, 6.9340712 50.3815801, 6.9342023 50.3815859, 6.9346922 50.381655, 6.9349471 50.3816873, 6.9352143 50.3816903, 6.9355644 50.381675, 6.9357207 50.3816714)",B 257,,,,
833474671,2,Hauptstraße,primary,50,False,False,42.14,"LINESTRING (6.931922 50.3820706, 6.9317462 50.3821142, 6.9315828 50.3821556, 6.9315276 50.3821686, 6.9314983 50.3821755, 6.9314256 50.3821864, 6.9313625 50.3821966)",B 257,,,,
39761629,1,Kirchbergstraße,residential,30,False,True,311.185,"LINESTRING (6.9312552 50.3848896, 6.9310139 50.3848152, 6.9308983 50.3847942, 6.9307493 50.3847872, 6.9306997 50.3847942, 6.9305894 50.3848066, 6.9305442 50.3847961, 6.930566 50.3847662, 6.930619 50.38475, 6.9307106 50.3847189, 6.9310015 50.3846864, 6.9313087 50.3846491, 6.9314414 50.3845739, 6.9315081 50.3845188, 6.9315911 50.3845033, 6.9317075 50.3844994, 6.9318503 50.3845428, 6.9319434 50.3845653, 6.932023 50.3845732, 6.9320473 50.3845273, 6.9320233 50.3843533, 6.9320148 50.3842915, 6.9320095 50.3842665, 6.9319898 50.3841737, 6.9318875 50.3840975, 6.9316703 50.3840494, 6.9316028 50.3840114, 6.9316575 50.3839628, 6.9320878 50.383888, 6.9321205 50.383854, 6.9322321 50.3836925)",,,,,
305769417,,Grabenstraße,residential,,False,True,83.695,"LINESTRING (6.9289277 50.3833274, 6.9287619 50.3832919, 6.9283142 50.3827178)",,,,,
"[397145596, 397145599]",,"['Steinweg', 'Kollengasse']",residential,,False,False,85.545,"LINESTRING (6.9289277 50.3833274, 6.9288542 50.3836091, 6.9288193 50.3836484, 6.9284911 50.3838121, 6.9284588 50.3838282, 6.9282775 50.3839186)",,,,,
"[827920288, 832299507, 39761630]",1,Kollengasse,residential,30,True,False,76.254,"LINESTRING (6.9289277 50.3833274, 6.928998 50.382947, 6.9290027 50.3829082, 6.9289919 50.3828335, 6.9289428 50.3826473)",,,,,
397145597,,Steinweg,residential,,False,True,64.712,"LINESTRING (6.9282775 50.3839186, 6.927629 50.3835091)",,,,,
397145599,,Steinweg,residential,,False,False,174.483,"LINESTRING (6.9282775 50.3839186, 6.9282488 50.3839402, 6.9279664 50.384153, 6.9277785 50.3843672, 6.9276269 50.3845272, 6.9272177 50.3848856, 6.9269489 50.3851717, 6.9269201 50.3852213)",,,,,
"[397145596, 397145599]",,"['Steinweg', 'Kollengasse']",residential,,False,True,85.545,"LINESTRING (6.9282775 50.3839186, 6.9284588 50.3838282, 6.9284911 50.3838121, 6.9288193 50.3836484, 6.9288542 50.3836091, 6.9289277 50.3833274)",,,,,
"[123146493, 831157294]",2,Am Friedhof,residential,30,False,False,201.94500000000002,"LINESTRING (6.9250144 50.3857111, 6.9249668 50.3857311, 6.9244732 50.3859389, 6.9242894 50.3860522, 6.9240794 50.3863069, 6.924095 50.3863608, 6.9241229 50.3863748, 6.9241531 50.3863899, 6.9242113 50.3863474, 6.9242816 50.386265, 6.9243689 50.3861971, 6.9245081 50.3861301, 6.924602 50.3861434, 6.9247562 50.3861652, 6.9247267 50.3862399, 6.9248084 50.386279, 6.9248274 50.3863136, 6.9248153 50.3863721, 6.9247461 50.3864628)",,,,,
"[829126457, 245166660, 828135509]",1,Mühlenstraße,residential,30,False,"[False, True]",50.666999999999994,"LINESTRING (6.9250144 50.3857111, 6.9248545 50.385598, 6.9247015 50.3854898, 6.9246235 50.3854381, 6.9245614 50.3854095, 6.9245036 50.3854051)",,,yes,2.5,
"[245166662, 1050469286, 245166663, 35883981, 829126457]",,Mühlenstraße,residential,30,False,True,257.863,"LINESTRING (6.9250144 50.3857111, 6.9255206 50.385531, 6.9255424 50.3855233, 6.9256477 50.3854824, 6.9257904 50.3854271, 6.9259567 50.3853625, 6.9261776 50.3852761, 6.9262642 50.3852422, 6.9262797 50.3852302, 6.9262978 50.385211, 6.9263649 50.3850827, 6.9264246 50.3849481, 6.926444 50.3848916, 6.9262193 50.3849143, 6.9261104 50.3849256, 6.9259864 50.3849371, 6.9259488 50.3849397, 6.9259146 50.3849395, 6.9258814 50.3849357, 6.9256708 50.3848906, 6.9255825 50.3848712, 6.9255229 50.3848584, 6.925335 50.384818, 6.9251654 50.3847841, 6.9249031 50.384719)",,,yes,,
86350736,,Dr.-Klausener-Straße,residential,30,True,False,16.874,"LINESTRING (6.9324553 50.3832535, 6.9326931 50.3832475)",,,,,
35884319,1,Schwallenberg,residential,30,False,False,27.486,"LINESTRING (6.9324553 50.3832535, 6.9324566 50.3834066, 6.932395 50.3834921)",,,,,
87289919,,Dr.-Creutz-Platz,residential,,False,True,34.367000000000004,"LINESTRING (6.9324553 50.3832535, 6.9320852 50.3832749, 6.9319806 50.3832475)",,,,,
87289922,,Dr.-Creutz-Platz,residential,,True,False,90.636,"LINESTRING (6.9316008 50.382473, 6.9317133 50.3826063, 6.9317204 50.3826147, 6.9319806 50.3832475)",,,,,
89743151,,Dr.-Creutz-Platz,residential,,False,True,35.119,"LINESTRING (6.9316008 50.382473, 6.9313408 50.3825606, 6.9312209 50.382601, 6.9311629 50.3826206)",,,,,
"[828135513, 89743153]",3,Dr.-Creutz-Platz,residential,50,False,False,35.131,"LINESTRING (6.9316008 50.382473, 6.931531 50.382402, 6.9314683 50.382336, 6.9314203 50.3822796, 6.9313954 50.3822441, 6.9313625 50.3821966)",,,,,
107898795,2,Am Alten Wehr,residential,30,False,True,22.400000000000002,"LINESTRING (6.9242028 50.3850894, 6.9242954 50.3851479, 6.9243304 50.38517, 6.9244163 50.3852375)",,,,,
123145227,2,Bahnhofstraße,primary,,False,False,64.024,"LINESTRING (6.9242028 50.3850894, 6.924361 50.3849728, 6.9244967 50.3848656, 6.9246583 50.3847415, 6.9247059 50.3846954, 6.9247582 50.3846369)",B 257,,,,
105029485,2,Hauptstraße,primary,50,False,False,311.395,"LINESTRING (6.9248312 50.3843538, 6.924895 50.3842959, 6.9249765 50.3842401, 6.9252752 50.384045, 6.9252829 50.38404, 6.9253703 50.3839863, 6.9255286 50.383889, 6.9257048 50.3837822, 6.9257836 50.3837344, 6.9259509 50.3836343, 6.9260864 50.3835532, 6.9261092 50.3835396, 6.9261396 50.3835214, 6.9264043 50.3833711, 6.9264921 50.3833213, 6.9266198 50.3832487, 6.9267351 50.3832175, 6.9270078 50.3831436, 6.9274222 50.3830418, 6.9276793 50.3829806, 6.9278591 50.3828941, 6.927929 50.3828605, 6.9283142 50.3827178)",B 257,,,,
123145232,1,,primary,,True,False,26.004,"LINESTRING (6.9248312 50.3843538, 6.9248821 50.3843875, 6.9249018 50.3844325, 6.9248855 50.3844781, 6.9248371 50.3845133, 6.9247683 50.3845295)",B 257,,,,roundabout
123145230,2,Blankenheimer Straße,secondary,50,False,False,20.579,"LINESTRING (6.9246056 50.3844524, 6.9244929 50.3844858, 6.9243583 50.3845477)",L 10,,,,
926187096,1,,primary,,True,False,24.273,"LINESTRING (6.9246056 50.3844524, 6.9246087 50.3844088, 6.924642 50.3843706, 6.9246985 50.384346, 6.9247663 50.3843399, 6.9248312 50.3843538)",B 257,,,,roundabout
123145227,2,Bahnhofstraße,primary,,False,True,11.985,"LINESTRING (6.9247683 50.3845295, 6.9247683 50.3845819, 6.9247582 50.3846369)",B 257,,,,
1134347527,1,,primary,,True,False,15.634,"LINESTRING (6.9247683 50.3845295, 6.9246956 50.3845229, 6.9246366 50.3844949, 6.9246056 50.3844524)",B 257,,,,roundabout
354907818,1,Schwallenberg,residential,30,False,True,126.79999999999998,"LINESTRING (6.9340958 50.3852977, 6.9341888 50.3851989, 6.9344617 50.3850119, 6.9348775 50.3849217, 6.935285 50.3849323, 6.9356088 50.3850327)",,,,,
397145222,,Birkenweg,residential,,False,False,53.762,"LINESTRING (6.9323518 50.3801969, 6.9320243 50.3802431, 6.9316115 50.3803013)",,,,,
397145597,,Steinweg,residential,,False,False,64.712,"LINESTRING (6.927629 50.3835091, 6.9282775 50.3839186)",,,,,
827920289,2,Kirchstraße,residential,30,False,False,145.83700000000002,"LINESTRING (6.9296573 50.3829389, 6.9296546 50.3829705, 6.9296573 50.383009, 6.9296667 50.3830518, 6.9296975 50.3830937, 6.9298536 50.3831208, 6.9299041 50.3831296, 6.9300677 50.3831501, 6.9301441 50.3831493, 6.9302259 50.383139, 6.9303118 50.3831168, 6.9303252 50.3831116, 6.9303735 50.3830928, 6.9304271 50.3830697, 6.9304767 50.3830304, 6.9305478 50.3829526, 6.930584 50.3829124, 6.9305947 50.3829036, 6.9306524 50.382856, 6.9307449 50.3828055, 6.9307978 50.3827774, 6.9308541 50.3827475, 6.9311629 50.3826206)",,,,,
107898795,2,Am Alten Wehr,residential,30,False,False,20.006,"LINESTRING (6.9245036 50.3854051, 6.9245048 50.3853846, 6.9244914 50.385335, 6.9244592 50.385282, 6.9244163 50.3852375)",,,,,
"[829126457, 245166660, 828135509]",1,Mühlenstraße,residential,30,False,"[False, True]",50.667,"LINESTRING (6.9245036 50.3854051, 6.9245614 50.3854095, 6.9246235 50.3854381, 6.9247015 50.3854898, 6.9248545 50.385598, 6.9250144 50.3857111)",,,yes,2.5,
107898795,2,Am Alten Wehr,residential,30,False,False,22.400000000000002,"LINESTRING (6.9244163 50.3852375, 6.9243304 50.38517, 6.9242954 50.3851479, 6.9242028 50.3850894)",,,,,
107898795,2,Am Alten Wehr,residential,30,False,True,20.006,"LINESTRING (6.9244163 50.3852375, 6.9244592 50.385282, 6.9244914 50.385335, 6.9245048 50.3853846, 6.9245036 50.3854051)",,,,,
346981522,,Mühlenstraße,residential,,False,True,68.26899999999999,"LINESTRING (6.9244163 50.3852375, 6.9244703 50.385213, 6.9245142 50.3851931, 6.9245383 50.3851756, 6.9245629 50.3851578, 6.9245732 50.3851503, 6.9245894 50.3851323, 6.924651 50.3850639, 6.9246767 50.3850251, 6.9247262 50.3849504, 6.9247564 50.3849047, 6.92478 50.3848748, 6.9248414 50.3847971, 6.9248859 50.3847407, 6.9249031 50.384719)",,,,,
756088209,,,residential,,False,True,113.88299999999998,"LINESTRING (6.9346797 50.3832707, 6.9344638 50.3833348, 6.9343364 50.3834033, 6.9340362 50.3834732, 6.9337498 50.3835019, 6.9335126 50.3835303, 6.9333076 50.3835666, 6.9331767 50.383594)",,,,,
827917852,,Schulstraße,residential,,False,True,40.507,"LINESTRING (6.9327865 50.3822361, 6.9322735 50.3823964)",,,,,
827917852,,Schulstraße,residential,,False,False,40.507,"LINESTRING (6.9322735 50.3823964, 6.9327865 50.3822361)",,,,,
39761628,,Schulstraße,residential,,True,False,44.054,"LINESTRING (6.9322735 50.3823964, 6.9320081 50.3821696, 6.931922 50.3820706)",,,,,
"[828135512, 828135511]",3,Hauptstraße,primary,50,False,False,84.362,"LINESTRING (6.9313625 50.3821966, 6.9312881 50.3822047, 6.9312217 50.3822094, 6.9311426 50.3822146, 6.9310628 50.3822142, 6.930987 50.3822103, 6.9309255 50.3822026, 6.9308958 50.3821988, 6.9308388 50.3821889, 6.9307698 50.3821787, 6.930692 50.3821701, 6.9306283 50.3821654, 6.9305599 50.382168, 6.9304915 50.3821727, 6.9304291 50.3821812, 6.930354 50.3821928, 6.9302789 50.3822069, 6.930199 50.3822326)",B 257,,,,
"[828135513, 89743153]",3,Dr.-Creutz-Platz,residential,50,False,True,35.13099999999999,"LINESTRING (6.9313625 50.3821966, 6.9313954 50.3822441, 6.9314203 50.3822796, 6.9314683 50.382336, 6.931531 50.382402, 6.9316008 50.382473)",,,,,
833474671,2,Hauptstraße,primary,50,False,True,42.14,"LINESTRING (6.9313625 50.3821966, 6.9314256 50.3821864, 6.9314983 50.3821755, 6.9315276 50.3821686, 6.9315828 50.3821556, 6.9317462 50.3821142, 6.931922 50.3820706)",B 257,,,,
1110729983,,Dr.-Creutz-Platz,residential,,False,False,10.727,"LINESTRING (6.9312064 50.382713, 6.9311629 50.3826206)",,,,,
