osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,tunnel,access
43071520,False,Lehmgasse,residential,,False,90.839,"LINESTRING (14.5557549 52.3374101, 14.5552498 52.337406, 14.5551821 52.3374055, 14.5544181 52.3373956)",,,,
58073493,False,Fischerstraße,residential,,True,114.762,"LINESTRING (14.5557549 52.3374101, 14.5557587 52.3374516, 14.555821 52.33812, 14.5558285 52.3382195, 14.5558352 52.3383413, 14.5558406 52.3384408)",,,,
45849514,False,Gubener Straße,residential,50,True,10.578999999999999,"LINESTRING (14.5509286 52.3401238, 14.5509722 52.3401306, 14.5510502 52.3401472, 14.5510768 52.3401528)",,,,
"[1186304937, 1097024526]",True,Gubener Straße,residential,30,False,129.654,"LINESTRING (14.5509286 52.3401238, 14.5509796 52.3397554, 14.5510039 52.3395795, 14.5510523 52.3390491, 14.5510604 52.3389607)",,,,
22537668,True,Logenstraße,residential,50,False,93.406,"LINESTRING (14.5536227 52.3417009, 14.5547614 52.3416487, 14.5549926 52.3416309)",,,,
122220629,False,Große Scharrnstraße,residential,30,True,5.996,"LINESTRING (14.5536227 52.3417009, 14.5536241 52.3417241, 14.5536271 52.3417443, 14.5536285 52.3417547)",,,,
122220630,True,Heinrich-von-Stephan-Straße,residential,30,False,88.376,"LINESTRING (14.5536227 52.3417009, 14.553582 52.3412631, 14.5535504 52.341099, 14.5535075 52.3410135, 14.5534693 52.3409146)",,,,
51504973,False,Gartenstraße,residential,30,True,114.87,"LINESTRING (14.5549926 52.3416309, 14.5550264 52.3413514, 14.5550091 52.3412757, 14.5549537 52.3411462, 14.5549185 52.3410638, 14.5547638 52.3407844, 14.5547138 52.3407119, 14.5546834 52.3406759, 14.5546648 52.3406342)",,,,
195647269,False,Gartenstraße,residential,,False,5.354,"LINESTRING (14.5549926 52.3416309, 14.5549874 52.3416669, 14.5549869 52.3416789)",,,,
195647270,True,Logenstraße,residential,,False,104.90899999999999,"LINESTRING (14.5549926 52.3416309, 14.5557049 52.3415883, 14.5560711 52.3415695, 14.5563928 52.3415608, 14.556461 52.3415629, 14.5565304 52.3415714)",,,,
226310294,False,Große Oderstraße,residential,30,False,32.678,"LINESTRING (14.5550975 52.3434707, 14.5549918 52.3437574)",,,,
216385284,False,Große Oderstraße,residential,30,True,92.07000000000001,"LINESTRING (14.5550975 52.3434707, 14.5552295 52.3430797, 14.555238 52.3429913, 14.5552007 52.3429172, 14.5551633 52.342882, 14.5551033 52.3428494, 14.5549829 52.3428212, 14.5548324 52.3428079)",,,,
"[226310296, 332173306, 30057046]",False,Oberkirchplatz,"['unclassified', 'residential']",30,True,159.841,"LINESTRING (14.5550975 52.3434707, 14.5544695 52.343422, 14.5543971 52.3434164, 14.5537398 52.3433653, 14.5539118 52.3427732)",,,,permissive
226310294,False,Große Oderstraße,residential,30,True,32.678,"LINESTRING (14.5549918 52.3437574, 14.5550975 52.3434707)",,,,
226310295,False,Große Oderstraße,residential,30,False,8.792,"LINESTRING (14.5549918 52.3437574, 14.5549617 52.3438343)",,,,
54227265,False,Bahnhofstraße,residential,50,False,100.36800000000001,"LINESTRING (14.5456432 52.3389093, 14.5456275 52.3388134, 14.5455189 52.338389, 14.5455095 52.3382961, 14.5455514 52.3382042, 14.5455984 52.3381465, 14.5456808 52.3380657, 14.5457076 52.3380423)",2,,,
54227267,True,Bahnhofstraße,residential,50,False,22.971,"LINESTRING (14.5456432 52.3389093, 14.5456637 52.3389342, 14.5457985 52.3390928)",2,,,
58075973,False,Promenadengasse,living_street,,False,69.909,"LINESTRING (14.5502761 52.3450755, 14.5495818 52.3450267, 14.5495054 52.3450215, 14.5492537 52.3450037)",,,,
94715453,False,Wollenweberstraße,living_street,20,False,149.448,"LINESTRING (14.5502761 52.3450755, 14.5503201 52.3448142, 14.5503596 52.3445802, 14.5504283 52.3441565, 14.5504434 52.3440288, 14.5504624 52.3439102, 14.5504712 52.343826, 14.5504817 52.3437375)",,,,
94715453,False,Wollenweberstraße,living_street,20,True,55.019999999999996,"LINESTRING (14.5502761 52.3450755, 14.550226 52.3453727, 14.5501931 52.3455677)",,,,
28301046,False,Rudolf-Breitscheid-Straße,residential,,True,52.669000000000004,"LINESTRING (14.5456198 52.3431968, 14.5461732 52.3432444, 14.5462661 52.3432525, 14.5463871 52.3432646)",,,,
25802698,True,Ernst-Thälmann-Straße,tertiary,,False,33.89,"LINESTRING (14.5428153 52.3422153, 14.5427112 52.3422247, 14.5425411 52.3422461, 14.5423349 52.3422929)",1,,,
195646074,True,Heilbronner Straße,tertiary,,False,38.434,"LINESTRING (14.5428153 52.3422153, 14.5426959 52.342212, 14.5425654 52.3421979, 14.5424363 52.3421775, 14.5422738 52.3421297)",1,,,
22533969,True,Logenstraße,residential,,False,92.667,"LINESTRING (14.5549869 52.3416789, 14.5536285 52.3417547)",1,,,
29712842,True,Priestergasse,residential,30,False,125.982,"LINESTRING (14.5549869 52.3416789, 14.5548606 52.3425515, 14.5548424 52.3427165, 14.5548324 52.3428079)",,,,
195647269,False,Gartenstraße,residential,,True,5.354,"LINESTRING (14.5549869 52.3416789, 14.5549874 52.3416669, 14.5549926 52.3416309)",,,,
87028581,False,Bardelebenstraße,residential,,True,119.89099999999999,"LINESTRING (14.5440525 52.3409684, 14.5440657 52.3410317, 14.5441781 52.3415724, 14.5442107 52.3417291, 14.5442325 52.3418335, 14.5442604 52.3419675, 14.544275 52.342038)",,,,
87028581,False,Bardelebenstraße,residential,,False,119.891,"LINESTRING (14.544275 52.342038, 14.5442604 52.3419675, 14.5442325 52.3418335, 14.5442107 52.3417291, 14.5441781 52.3415724, 14.5440657 52.3410317, 14.5440525 52.3409684)",,,,
"[779389536, 195646076]",True,Heilbronner Straße,tertiary,30,False,133.749,"LINESTRING (14.544275 52.342038, 14.5445803 52.3420152, 14.5453353 52.3419612, 14.5458576 52.3419217, 14.5459013 52.3419197, 14.5460123 52.3419146, 14.5460638 52.3419128, 14.546122 52.3419107, 14.5462312 52.341904)",2,,,
335986072,True,Bahnhofsplatz,residential,30,False,79.527,"LINESTRING (14.547194 52.3379595, 14.5470094 52.3378809, 14.5466898 52.3377424, 14.5465237 52.3376725, 14.5464401 52.3376599, 14.5463517 52.3376672, 14.5462761 52.3376854, 14.5461961 52.3377172)",,,,
195646076,True,Heilbronner Straße,tertiary,30,False,136.69199999999998,"LINESTRING (14.5422738 52.3421297, 14.5424612 52.3421304, 14.5426676 52.3421423, 14.5428911 52.3421394, 14.5432872 52.3421075, 14.5438625 52.3420664, 14.544275 52.342038)",2,,,
257236521,True,Ernst-Thälmann-Straße,tertiary,,False,21.094,"LINESTRING (14.5422738 52.3421297, 14.5423505 52.3421759, 14.5423757 52.3422276, 14.5423613 52.3422547, 14.5423349 52.3422929)",1,,,
121521623,False,Klenksberg,living_street,7,True,69.414,"LINESTRING (14.5496234 52.3378167, 14.5495426 52.3381383, 14.5495087 52.338149, 14.5490585 52.3381323)",1,,,
362091149,False,Klenksberg,residential,30,True,7.681,"LINESTRING (14.5490585 52.3381323, 14.5490452 52.3382009)",,,,
121521623,False,Klenksberg,living_street,7,False,69.414,"LINESTRING (14.5490585 52.3381323, 14.5495087 52.338149, 14.5495426 52.3381383, 14.5496234 52.3378167)",1,,,
158329837,False,Spiekerstraße,residential,50,True,165.041,"LINESTRING (14.5482057 52.3389723, 14.547892 52.33896, 14.5474213 52.3389416, 14.5473296 52.3389442, 14.5468221 52.3389862, 14.5463884 52.3390184, 14.545963 52.3390746, 14.5458483 52.3390865, 14.5457985 52.3390928)",,,,
174418723,False,Dr.-Hermann-Neumark-Straße,residential,,False,41.567,"LINESTRING (14.5498698 52.3437376, 14.550055 52.3437376, 14.5504817 52.3437375)",,,,
28270054,True,Ernst-Thälmann-Straße,tertiary,,False,16.616,"LINESTRING (14.5421381 52.342253, 14.5422067 52.3422048, 14.5422738 52.3421297)",1,,,
58075973,False,Promenadengasse,living_street,,True,69.909,"LINESTRING (14.5492537 52.3450037, 14.5495054 52.3450215, 14.5495818 52.3450267, 14.5502761 52.3450755)",,,,
"[346017440, 81081297, 81081298, 461049027]",True,Zehmeplatz,unclassified,"['50', '30']",False,167.298,"LINESTRING (14.5500625 52.3417834, 14.5502132 52.3417367, 14.5502845 52.3416987, 14.5503428 52.3415339, 14.5504128 52.3412788, 14.5505328 52.3408861, 14.550572 52.3407579, 14.5506277 52.3405681, 14.5506816 52.340525, 14.5507225 52.3404969, 14.5508649 52.3404443)",1,,,
"[480741280, 778140225, 778140226, 615327040]",True,Heilbronner Straße,tertiary,50,False,56.98600000000001,"LINESTRING (14.5500625 52.3417834, 14.5503844 52.34178, 14.5505104 52.3417787, 14.5506465 52.3417742, 14.5507181 52.3417719, 14.5507939 52.3417694, 14.5508129 52.34177, 14.5509006 52.3417659)",2,,,
28352956,False,Dr.-Martin-Luther-Straße,tertiary,30,True,42.461,"LINESTRING (14.5521443 52.3391843, 14.5522125 52.3391458, 14.5524108 52.3390745, 14.5524732 52.3390488, 14.5526612 52.3389713)",,,,
"[29778218, 210588799]",False,Lindenstraße,tertiary,30,False,130.00699999999998,"LINESTRING (14.5521443 52.3391843, 14.5521111 52.3392092, 14.5518354 52.3394468, 14.5517803 52.3394943, 14.5514476 52.3397811, 14.5513428 52.3398692, 14.5512654 52.3399428, 14.5511924 52.3400162, 14.5510768 52.3401528)",,,,
"[216386139, 765898503]",True,Karl-Marx-Straße,tertiary,30,False,210.737,"LINESTRING (14.550778 52.3456234, 14.5508654 52.3454233, 14.5508891 52.3453015, 14.5508961 52.3450537, 14.5509173 52.3448748, 14.5509245 52.3448188, 14.5509699 52.3443105, 14.5509717 52.3437375)",,,,
1101919547,True,,residential,,False,22.843,"LINESTRING (14.550778 52.3456234, 14.5508431 52.3455856, 14.5508855 52.3455751, 14.5509056 52.3455749, 14.5509308 52.3455776, 14.5509773 52.3455825, 14.5510229 52.3456033, 14.5510516 52.345629)",1,,,
