osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,bridge,junction
31413315,False,,Franz-Schubert-Straße,residential,30,False,146.334,"LINESTRING (8.5409726 50.3334995, 8.5415006 50.3335713, 8.5427364 50.3337114, 8.5430011 50.3337322)",,,,
31748995,False,,Mozartstraße,residential,,True,38.796,"LINESTRING (8.5409726 50.3334995, 8.540913 50.3337265, 8.5408822 50.3338436)",,,,
31413315,False,,Franz-Schubert-Straße,residential,30,True,146.334,"LINESTRING (8.5430011 50.3337322, 8.5427364 50.3337114, 8.5415006 50.3335713, 8.5409726 50.3334995)",,,,
24954853,False,,Mozartstraße,residential,30,False,106.478,"LINESTRING (8.5422652 50.3344604, 8.5418213 50.3343692, 8.5413056 50.3342461, 8.5410258 50.3341824, 8.5408792 50.3341091)",,,,
24954853,False,,Mozartstraße,residential,30,True,110.379,"LINESTRING (8.5422652 50.3344604, 8.5428201 50.3346258, 8.5436567 50.3349032)",,,,
31413865,False,,Mozartstraße,residential,30,False,131.7,"LINESTRING (8.5422652 50.3344604, 8.5426714 50.3342615, 8.5429141 50.3341685, 8.5433152 50.3340935, 8.543682 50.3341133, 8.5438342 50.3341244, 8.5439254 50.3341754)",,,,
31413865,False,,Mozartstraße,residential,30,True,131.7,"LINESTRING (8.5439254 50.3341754, 8.5438342 50.3341244, 8.543682 50.3341133, 8.5433152 50.3340935, 8.5429141 50.3341685, 8.5426714 50.3342615, 8.5422652 50.3344604)",,,,
24954853,False,,Mozartstraße,residential,30,False,110.379,"LINESTRING (8.5436567 50.3349032, 8.5428201 50.3346258, 8.5422652 50.3344604)",,,,
31414710,False,,Joseph-Haydn-Straße,residential,30,False,153.35500000000002,"LINESTRING (8.5436567 50.3349032, 8.5429472 50.3350324, 8.5422219 50.3351641, 8.5415602 50.3351021)",,,,
520044577,True,,Klapperfeld,residential,30,False,38.523,"LINESTRING (8.5358325 50.3360867, 8.5352986 50.3361491)",,,,
48174856,False,,Walradstraße,residential,,True,126.16100000000003,"LINESTRING (8.530134 50.329998, 8.5297009 50.3303371, 8.5296895 50.3303848, 8.5298082 50.3307155, 8.5298239 50.3307348, 8.5298511 50.3307532, 8.5298914 50.3307617, 8.5302592 50.3307788)",,,,
48174856,False,,Walradstraße,residential,,False,126.161,"LINESTRING (8.5302592 50.3307788, 8.5298914 50.3307617, 8.5298511 50.3307532, 8.5298239 50.3307348, 8.5298082 50.3307155, 8.5296895 50.3303848, 8.5297009 50.3303371, 8.530134 50.329998)",,,,
198745086,False,,Walradstraße,residential,30,False,86.33500000000001,"LINESTRING (8.5302592 50.3307788, 8.5303609 50.3306388, 8.5305017 50.3304671, 8.5306157 50.3303623, 8.5307331 50.3302807, 8.530851 50.3302184, 8.5309777 50.3301741)",,,,
198745086,False,,Walradstraße,residential,30,True,113.519,"LINESTRING (8.5302592 50.3307788, 8.5301987 50.3308912, 8.5301052 50.3311139, 8.5300697 50.331252, 8.5300772 50.3313789, 8.5302112 50.3317743)",,,,
28942871,False,,Am Marstall,residential,30,True,80.818,"LINESTRING (8.5408822 50.3338436, 8.539927 50.3337406, 8.5397587 50.3337257)",,,,
31748995,False,,Mozartstraße,residential,,False,38.796,"LINESTRING (8.5408822 50.3338436, 8.540913 50.3337265, 8.5409726 50.3334995)",,,,
31748995,False,,Mozartstraße,residential,,True,29.951,"LINESTRING (8.5408822 50.3338436, 8.5408461 50.3340131, 8.5408792 50.3341091)",,,,
"[28942856, 28286977, 498254788, 31242180]",False,,Neuer Marktplatz,residential,"['50', '30']",True,249.371,"LINESTRING (8.5313561 50.3341456, 8.5318907 50.3345814, 8.5319695 50.3345484, 8.532075 50.3345248, 8.5328707 50.3344339, 8.5329536 50.3344225, 8.5330354 50.3344083, 8.5331304 50.3343881, 8.5332232 50.3343642, 8.5334065 50.3343124, 8.5336451 50.3342449, 8.5340963 50.334131, 8.5341658 50.3341057, 8.5342454 50.3340445, 8.5343172 50.3339906)",2,,,
57986071,False,,Johann-Sebastian-Bach-Straße,residential,30,False,84.379,"LINESTRING (8.5409783 50.3356938, 8.5412823 50.335712, 8.5414336 50.335778, 8.5418865 50.3359757, 8.5418996 50.3360721)",,,,
57986071,False,,Johann-Sebastian-Bach-Straße,residential,30,True,84.37899999999999,"LINESTRING (8.5418996 50.3360721, 8.5418865 50.3359757, 8.5414336 50.335778, 8.5412823 50.335712, 8.5409783 50.3356938)",,,,
503626111,False,,Johann-Sebastian-Bach-Straße,residential,30,False,149.713,"LINESTRING (8.5418996 50.3360721, 8.5422861 50.3361023, 8.5430238 50.3361949, 8.5433541 50.3362363, 8.5434777 50.3362508, 8.5439748 50.3363109)",,,,
503626111,False,,Johann-Sebastian-Bach-Straße,residential,30,True,141.84099999999998,"LINESTRING (8.5418996 50.3360721, 8.5417244 50.3360751, 8.5415306 50.3360843, 8.5413092 50.3361165, 8.5411835 50.3361513, 8.5410371 50.3362158, 8.5408259 50.3363752, 8.5406974 50.3364888, 8.5405662 50.3366167, 8.5405137 50.3367116, 8.5404856 50.3368012)",,,,
31414710,False,,Joseph-Haydn-Straße,residential,30,True,153.35500000000002,"LINESTRING (8.5415602 50.3351021, 8.5422219 50.3351641, 8.5429472 50.3350324, 8.5436567 50.3349032)",,,,
73694310,False,L 3270,,secondary,,False,163.036,"LINESTRING (8.5374059 50.3297491, 8.5376471 50.3298286, 8.5379382 50.3299532, 8.5382745 50.3301071, 8.5385074 50.3302177, 8.5386408 50.3302811, 8.5389216 50.3304416, 8.5390845 50.3305541, 8.5391952 50.3306508)",2,,,
690413948,True,,Löwenzahnstraße,residential,,False,27.426000000000002,"LINESTRING (8.5374059 50.3297491, 8.5373323 50.3298125, 8.5371505 50.3299336)",,,,
146927475,False,,Schulhofstraße,residential,,False,28.176,"LINESTRING (8.5333107 50.3358372, 8.5332263 50.3355896)",,,,
77146147,False,,Löwenzahnstraße,residential,,True,116.777,"LINESTRING (8.5356636 50.3299576, 8.536813 50.3300906, 8.5369621 50.3301038, 8.536996 50.3300714, 8.5371505 50.3299336)",,,,
23820575,False,B 275;B 456,Obergasse,primary,30,True,109.752,"LINESTRING (8.5368543 50.3343122, 8.5370909 50.3352876)",2,,,
31748994,False,B 275;B 456,Untergasse,primary,30,False,29.302000000000003,"LINESTRING (8.5368543 50.3343122, 8.5368412 50.3342542, 8.5368334 50.3341958, 8.5368321 50.3341032, 8.5368374 50.3340496)",2,,,
28942871,False,,Am Marstall,residential,30,False,80.818,"LINESTRING (8.5397587 50.3337257, 8.539927 50.3337406, 8.5408822 50.3338436)",,,,
"[331877417, 48133326, 139828687]",False,B 456,Frankfurter Straße,primary,50,True,156.20600000000002,"LINESTRING (8.5398108 50.3324981, 8.5397819 50.3324198, 8.5397458 50.3323266, 8.539701 50.3322312, 8.539632 50.3321112, 8.5395445 50.3319716, 8.5393532 50.3317023, 8.5392438 50.3315407, 8.5391599 50.3313919, 8.5390993 50.3312603, 8.5390753 50.3311782)","['2', '3']",,,
331877421,True,B 456,Frankfurter Straße,primary,50,False,39.814,"LINESTRING (8.5398108 50.3324981, 8.5399265 50.3327185, 8.5399559 50.3328427)",2,,,
31748994,False,B 275;B 456,Untergasse,primary,30,True,29.302,"LINESTRING (8.5368374 50.3340496, 8.5368321 50.3341032, 8.5368334 50.3341958, 8.5368412 50.3342542, 8.5368543 50.3343122)",2,,,
690291220,False,B 275;B 456,Untergasse,primary,30,False,16.219,"LINESTRING (8.5368374 50.3340496, 8.5368883 50.3339488, 8.5369161 50.333913)",2,,,
438321644,False,B 456,Obergasse,primary,30,False,58.043,"LINESTRING (8.5374999 50.3370276, 8.5373784 50.3365114)",2,,,
24954757,False,,Schlagweg,residential,30,True,101.49199999999999,"LINESTRING (8.5374999 50.3370276, 8.536931 50.337111, 8.5361062 50.337232)",,,,
"[173267417, 24954774]",False,,Friedhofsweg,residential,,False,56.56,"LINESTRING (8.5374999 50.3370276, 8.5378037 50.3370012, 8.5382908 50.3369653)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,False,88.75399999999999,"LINESTRING (8.5315024 50.3357919, 8.5316168 50.3361261, 8.5316503 50.3362237, 8.5317571 50.3365733)",,,,
503593634,False,B 275,Neutorstraße,primary,30,False,124.404,"LINESTRING (8.5315024 50.3357919, 8.5323572 50.3356916, 8.5324321 50.3356828, 8.5332263 50.3355896)",2,,,
176380563,False,,Mozartstraße,residential,30,True,62.252,"LINESTRING (8.5411083 50.3329464, 8.5409726 50.3334995)",,,,
"[127288098, 331877431]",False,B 275,Nauheimer Straße,primary,50,True,83.128,"LINESTRING (8.5411083 50.3329464, 8.5406527 50.3328721, 8.5405102 50.3328548, 8.5403329 50.3328417, 8.5401479 50.3328368, 8.5399559 50.3328427)",3,,,
198744792,False,,Westerfelder Weg,residential,,False,63.004999999999995,"LINESTRING (8.5335139 50.3323221, 8.5333454 50.3324618, 8.5330562 50.3326715, 8.5329262 50.3327451)",,,,
38419674,False,,Bahnhofstraße,residential,30,True,138.30599999999998,"LINESTRING (8.5334335 50.3335624, 8.5331355 50.3334203, 8.5330228 50.3333666, 8.5328664 50.333292, 8.5326753 50.333201, 8.5324882 50.3331118, 8.5323389 50.3330406, 8.5318722 50.3328182)",,,,
49804543,False,,Westerfelder Weg,residential,30,True,106.283,"LINESTRING (8.5334335 50.3335624, 8.5335244 50.3334863, 8.5335432 50.3334481, 8.5335472 50.3334061, 8.5335408 50.3333666, 8.5335177 50.333324, 8.5334854 50.3332777, 8.5334373 50.3332332, 8.5333088 50.333132, 8.5332428 50.3330757, 8.5331731 50.3330107, 8.5330475 50.3328835, 8.532992 50.3328275, 8.5329262 50.3327451)",,,,
"[503539449, 47202610, 47202612]",False,,Bahnhofstraße,residential,30,False,78.747,"LINESTRING (8.5334335 50.3335624, 8.5335377 50.3336129, 8.533567 50.333627, 8.5337849 50.3337327, 8.5343172 50.3339906)",,,yes,
246442793,False,,Augasse,residential,,False,46.069,"LINESTRING (8.5343423 50.3350375, 8.5344716 50.3354435)",,,,
28941461,True,,Wirthstraße,residential,30,False,65.818,"LINESTRING (8.5343569 50.3368824, 8.5343672 50.3369154, 8.5344582 50.3372351, 8.5345267 50.3374643)",,,,
"[321577927, 28976191]",False,,Gartenfeldgasse,residential,30,False,117.355,"LINESTRING (8.5343569 50.3368824, 8.5350223 50.3368, 8.5351079 50.3367901, 8.5359806 50.3366829)",,,,
28941614,False,,Dreihäusergasse,residential,30,True,79.523,"LINESTRING (8.5352772 50.3360761, 8.5350791 50.3353722)",,,,
687762256,True,,Dreihäusergasse,living_street,,False,8.258,"LINESTRING (8.5352772 50.3360761, 8.5352986 50.3361491)",,,,
28941460,False,,Hospitalgasse,residential,30,True,79.304,"LINESTRING (8.5346617 50.3361463, 8.5344716 50.3354435)",,,,
687762257,True,,Hospitalgasse,living_street,,False,8.44,"LINESTRING (8.5346617 50.3361463, 8.5346836 50.3362209)",,,,
1052430837,True,B 456,Frankfurter Straße,primary,50,False,11.591,"LINESTRING (8.5397692 50.3325989, 8.5398108 50.3324981)",1,,,
77146147,False,,Löwenzahnstraße,residential,,False,116.777,"LINESTRING (8.5371505 50.3299336, 8.536996 50.3300714, 8.5369621 50.3301038, 8.536813 50.3300906, 8.5356636 50.3299576)",,,,
198745086,False,,Walradstraße,residential,30,True,86.335,"LINESTRING (8.5309777 50.3301741, 8.530851 50.3302184, 8.5307331 50.3302807, 8.5306157 50.3303623, 8.5305017 50.3304671, 8.5303609 50.3306388, 8.5302592 50.3307788)",,,,
714603895,True,,Walradstraße,residential,30,False,32.43,"LINESTRING (8.5309777 50.3301741, 8.5311265 50.3301327, 8.5314043 50.3300702)",,,,
24954718,False,,Hattsteiner Allee,residential,30,False,30.706,"LINESTRING (8.5332847 50.3377349, 8.5328792 50.3378312)",,,,
24954718,False,,Hattsteiner Allee,residential,30,True,93.148,"LINESTRING (8.5332847 50.3377349, 8.5334104 50.337705, 8.5343861 50.3374928, 8.5345267 50.3374643)",,,,
1044295023,False,,Friederike-Walter-Straße,residential,,False,141.684,"LINESTRING (8.5332847 50.3377349, 8.5331265 50.3374242, 8.5330681 50.3373094, 8.5329751 50.3371268, 8.5324478 50.3372376, 8.5320117 50.337272)",,,,
73694310,False,L 3270,,secondary,,True,163.036,"LINESTRING (8.5391952 50.3306508, 8.5390845 50.3305541, 8.5389216 50.3304416, 8.5386408 50.3302811, 8.5385074 50.3302177, 8.5382745 50.3301071, 8.5379382 50.3299532, 8.5376471 50.3298286, 8.5374059 50.3297491)",2,,,
1097978836,True,B 456,Frankfurter Straße,primary,50,False,11.968,"LINESTRING (8.5391952 50.3306508, 8.5392166 50.3306392, 8.5392418 50.3306312, 8.5392692 50.3306272, 8.5392973 50.3306275, 8.5393245 50.330632, 8.5393492 50.3306405)",2,,,roundabout
48133326,False,B 456,Frankfurter Straße,primary,50,False,48.159,"LINESTRING (8.5392143 50.3307635, 8.5391772 50.3308012, 8.5391409 50.3308512, 8.539113 50.3308999, 8.5390886 50.3309579, 8.5390728 50.3310167, 8.5390654 50.3311015, 8.5390753 50.3311782)",2,,,
1097978836,True,B 456,Frankfurter Straße,primary,50,False,14.239,"LINESTRING (8.5392143 50.3307635, 8.5391898 50.330749, 8.5391728 50.3307306, 8.5391645 50.3307099, 8.5391656 50.3306886, 8.5391762 50.3306683, 8.5391952 50.3306508)",2,,,roundabout
1097978836,True,B 456,Frankfurter Straße,primary,50,False,26.058000000000003,"LINESTRING (8.5393492 50.3306405, 8.5393755 50.3306568, 8.5393927 50.3306776, 8.539399 50.3307006, 8.5393938 50.3307239, 8.5393777 50.3307449, 8.5393522 50.3307618, 8.5393198 50.3307728, 8.5392837 50.3307769, 8.5392473 50.3307737, 8.5392143 50.3307635)",2,,,roundabout
24954706,False,,Fritz-Born-Straße,residential,30,True,4.638,"LINESTRING (8.5320117 50.337272, 8.5319967 50.3372314)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,False,79.33,"LINESTRING (8.5320117 50.337272, 8.5320421 50.3373541, 8.5321096 50.3375799, 8.5322364 50.3379708)",,,,
1044295023,False,,Friederike-Walter-Straße,residential,,True,141.684,"LINESTRING (8.5320117 50.337272, 8.5324478 50.3372376, 8.5329751 50.3371268, 8.5330681 50.3373094, 8.5331265 50.3374242, 8.5332847 50.3377349)",,,,
