osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes,bridge,access,width,tunnel
40365375,False,,Pfauenstraße,residential,False,175.14499999999998,,"LINESTRING (9.5845986 49.2020929, 9.5845335 49.2020878, 9.5843528 49.2020729, 9.5838973 49.2020353, 9.5833438 49.2019566, 9.5831375 49.2019223, 9.5827873 49.2018619, 9.582269 49.2017194)",,,,,
40365375,False,,Pfauenstraße,residential,True,30.745,,"LINESTRING (9.5845986 49.2020929, 9.5847194 49.2020881, 9.5848499 49.2020984, 9.5849428 49.2021152, 9.585008 49.2021385)",,,,,
40365374,False,,Finkenstraße,residential,False,68.678,,"LINESTRING (9.582269 49.2017194, 9.582036 49.2019611, 9.5818149 49.20226)",,,,,
40365374,False,,Finkenstraße,residential,True,32.457,,"LINESTRING (9.582269 49.2017194, 9.5823226 49.2016379, 9.5824639 49.2014569)",,,,,
40365375,False,,Pfauenstraße,residential,True,175.145,,"LINESTRING (9.582269 49.2017194, 9.5827873 49.2018619, 9.5831375 49.2019223, 9.5833438 49.2019566, 9.5838973 49.2020353, 9.5843528 49.2020729, 9.5845335 49.2020878, 9.5845986 49.2020929)",,,,,
40125670,False,K 2354,Eschelbacher Straße,tertiary,False,106.255,,"LINESTRING (9.5803802 49.2028547, 9.5805729 49.2026963, 9.5807557 49.2025338, 9.5810494 49.2021931, 9.5811715 49.2020538)",,,,,
40125670,False,K 2354,Eschelbacher Straße,tertiary,True,75.263,,"LINESTRING (9.5803802 49.2028547, 9.5803152 49.2028902, 9.5802253 49.2029196, 9.5801174 49.2029372, 9.5793845 49.2030014)",,,,,
40365377,False,,Mühlweg,residential,False,136.105,,"LINESTRING (9.5803802 49.2028547, 9.5807209 49.2029827, 9.5811447 49.2031246, 9.5813861 49.2032228, 9.5817053 49.2033524, 9.5818903 49.2034261, 9.5820025 49.2034654)",,,,,
40365377,False,,Mühlweg,residential,True,136.105,,"LINESTRING (9.5820025 49.2034654, 9.5818903 49.2034261, 9.5817053 49.2033524, 9.5813861 49.2032228, 9.5811447 49.2031246, 9.5807209 49.2029827, 9.5803802 49.2028547)",,,,,
"[32030412, 30979165]",False,L 1051,Öhringer Straße,secondary,True,132.507,50,"LINESTRING (9.5787747 49.2052108, 9.5789477 49.2052499, 9.5790712 49.205307, 9.5791669 49.205379, 9.579328 49.2055767, 9.5794773 49.2057645, 9.5795571 49.2058644, 9.5796275 49.2059525, 9.57966 49.2059897, 9.5798119 49.2061486)",,,,,
40551953,True,,Mauerweg,residential,False,153.26199999999997,,"LINESTRING (9.5787747 49.2052108, 9.5787571 49.2053709, 9.5787719 49.2054347, 9.5787939 49.2054923, 9.5789101 49.2056533, 9.578962 49.2057297, 9.5790014 49.2057877, 9.5791868 49.2060228, 9.5792347 49.2060625, 9.5793473 49.2061396, 9.5794017 49.2061698, 9.5794838 49.2062075, 9.5795431 49.2062219, 9.5796067 49.2062205, 9.5796996 49.2061859, 9.5798119 49.2061486)",,,,,
40125695,False,,Schloßstraße,residential,False,67.354,,"LINESTRING (9.5787747 49.2052108, 9.5788166 49.2051077, 9.5788703 49.2050452, 9.5790596 49.2049192, 9.5792655 49.2047267, 9.5792795 49.2047136)",,,,,
342499411,False,L 1051,Öhringer Straße,secondary,False,29.562,50,"LINESTRING (9.5787747 49.2052108, 9.5786478 49.205206, 9.578368 49.2052058)",,,,,
40125676,False,,Schloßstraße,residential,False,21.257,30,"LINESTRING (9.5813514 49.2049221, 9.5815768 49.205044)",,,,,
40551954,True,,Hintere Straße,residential,False,2.827,30,"LINESTRING (9.5813514 49.2049221, 9.5813259 49.2049413)",,,,,
40125676,False,,Schloßstraße,residential,True,19.298,30,"LINESTRING (9.5813514 49.2049221, 9.5813089 49.2048928, 9.5811795 49.2047899)",,,,,
40125676,False,,Schloßstraße,residential,False,32.694,30,"LINESTRING (9.5793591 49.2046405, 9.5796248 49.2044032)",,,,,
40125676,False,,Schloßstraße,residential,True,9.976,30,"LINESTRING (9.5793591 49.2046405, 9.5792795 49.2047136)",,,,,
"[40551960, 40551954]",True,,Hintere Straße,residential,False,45.053000000000004,30,"LINESTRING (9.5807921 49.2051499, 9.5806822 49.2051534, 9.5805145 49.205142, 9.5803655 49.2051154, 9.5802029 49.20508, 9.5801885 49.205076)",,,,,
40551955,False,,Erbsenberg,residential,False,108.49,30,"LINESTRING (9.5807921 49.2051499, 9.5807471 49.2052733, 9.5807195 49.2053079, 9.5806906 49.2053441, 9.5806567 49.2053874, 9.5805937 49.2054298, 9.5805357 49.2054433, 9.5803767 49.2054429, 9.58023 49.20544, 9.5801529 49.2054325, 9.5801261 49.2054046, 9.5801026 49.2053485, 9.5801228 49.2052285, 9.580167 49.2051189, 9.5801885 49.205076)",,,,,
40551955,False,,Erbsenberg,residential,True,108.49,30,"LINESTRING (9.5801885 49.205076, 9.580167 49.2051189, 9.5801228 49.2052285, 9.5801026 49.2053485, 9.5801261 49.2054046, 9.5801529 49.2054325, 9.58023 49.20544, 9.5803767 49.2054429, 9.5805357 49.2054433, 9.5805937 49.2054298, 9.5806567 49.2053874, 9.5806906 49.2053441, 9.5807195 49.2053079, 9.5807471 49.2052733, 9.5807921 49.2051499)",,,,,
40551960,True,,Hintere Straße,residential,False,79.737,30,"LINESTRING (9.5801885 49.205076, 9.579982 49.2050363, 9.5797807 49.204961, 9.5795913 49.2048489, 9.5794754 49.2047526, 9.5793591 49.2046405)",,,,,
40551954,True,,Hintere Straße,residential,False,46.961,30,"LINESTRING (9.5813259 49.2049413, 9.5812588 49.2049904, 9.5811636 49.2050658, 9.5810644 49.2051017, 9.5809998 49.205115, 9.580882 49.2051394, 9.5807921 49.2051499)",,,,,
40551956,False,,Kurze Gasse,residential,False,45.118,30,"LINESTRING (9.5813259 49.2049413, 9.581425 49.2050401, 9.5814381 49.2050903, 9.5813888 49.2053248)",,,,,
40551956,False,,Kurze Gasse,residential,True,45.118,30,"LINESTRING (9.5813888 49.2053248, 9.5814381 49.2050903, 9.581425 49.2050401, 9.5813259 49.2049413)",,,,,
40125676,False,,Schloßstraße,residential,True,32.694,30,"LINESTRING (9.5796248 49.2044032, 9.5793591 49.2046405)",,,,,
40125676,False,,Schloßstraße,residential,False,56.29600000000001,30,"LINESTRING (9.5796248 49.2044032, 9.5798929 49.2043911, 9.5801692 49.2044086, 9.5803295 49.2044219, 9.5803511 49.2044239, 9.5803943 49.2044325)",,,,,
40551957,False,,Pfarrgasse,residential,False,81.728,30,"LINESTRING (9.5796248 49.2044032, 9.5796862 49.2044792, 9.5798585 49.2045895, 9.580024 49.2045752, 9.5801574 49.2045852, 9.5802638 49.2046146, 9.5805454 49.2047337)",,,,,
40551959,False,,Pfarrgasse,residential,False,11.409,30,"LINESTRING (9.5805454 49.2047337, 9.5804379 49.2048085)",,,,,
40551957,False,,Pfarrgasse,residential,False,27.246,30,"LINESTRING (9.5805454 49.2047337, 9.5806272 49.204696, 9.5808101 49.2045619)",,,,,
40551957,False,,Pfarrgasse,residential,True,81.728,30,"LINESTRING (9.5805454 49.2047337, 9.5802638 49.2046146, 9.5801574 49.2045852, 9.580024 49.2045752, 9.5798585 49.2045895, 9.5796862 49.2044792, 9.5796248 49.2044032)",,,,,
40125676,False,,Schloßstraße,residential,False,36.918,30,"LINESTRING (9.5808101 49.2045619, 9.5811795 49.2047899)",,,,,
40125676,False,,Schloßstraße,residential,True,33.738,30,"LINESTRING (9.5808101 49.2045619, 9.5806887 49.204504, 9.5803943 49.2044325)",,,,,
40551957,False,,Pfarrgasse,residential,True,27.246,30,"LINESTRING (9.5808101 49.2045619, 9.5806272 49.204696, 9.5805454 49.2047337)",,,,,
40551959,False,,Pfarrgasse,residential,True,11.409,30,"LINESTRING (9.5804379 49.2048085, 9.5805454 49.2047337)",,,,,
40125676,False,,Schloßstraße,residential,True,36.918,30,"LINESTRING (9.5811795 49.2047899, 9.5808101 49.2045619)",,,,,
40125676,False,,Schloßstraße,residential,False,19.298,30,"LINESTRING (9.5811795 49.2047899, 9.5813089 49.2048928, 9.5813514 49.2049221)",,,,,
40551961,False,,Spitalgasse,residential,False,39.248,30,"LINESTRING (9.5811795 49.2047899, 9.5813643 49.2045897, 9.5814055 49.2044736)",,,,,
40551962,False,,Spitalgasse,residential,False,22.801,30,"LINESTRING (9.5814055 49.2044736, 9.581714 49.2045113)",,,,,
40551961,False,,Spitalgasse,residential,False,76.93599999999999,30,"LINESTRING (9.5814055 49.2044736, 9.5813417 49.2043886, 9.5812723 49.2043115, 9.5812183 49.2042905, 9.5809657 49.2041878, 9.5809139 49.204172, 9.5805838 49.2040787)",,,,,
40551961,False,,Spitalgasse,residential,True,39.248,30,"LINESTRING (9.5814055 49.2044736, 9.5813643 49.2045897, 9.5811795 49.2047899)",,,,,
40551962,False,,Spitalgasse,residential,True,22.801,30,"LINESTRING (9.581714 49.2045113, 9.5814055 49.2044736)",,,,,
33072132,False,,Steige,residential,False,23.731,,"LINESTRING (9.5833304 49.2055242, 9.5833932 49.2053799, 9.5834162 49.2053183)",,,,,
40551987,False,,Bahnhofstraße,residential,False,108.08800000000001,,"LINESTRING (9.5833304 49.2055242, 9.5835495 49.2055481, 9.5836513 49.2055599, 9.5839133 49.2056027, 9.5842408 49.205655, 9.5843973 49.2056907, 9.5844131 49.2056957, 9.5845337 49.2057335, 9.5846922 49.2058495)",,,,6,
40551987,False,,Bahnhofstraße,residential,True,35.193,,"LINESTRING (9.5833304 49.2055242, 9.5829017 49.2054898, 9.5828496 49.2054856)",,,,6,
265497810,False,,Querstraße,residential,False,81.288,,"LINESTRING (9.5855222 49.2045157, 9.5854711 49.2046453, 9.5854204 49.2047882, 9.5853504 49.2050141, 9.5853057 49.2051581, 9.5853045 49.2052312)",,,,6,
40551968,False,,Schraderstraße,residential,False,155.05499999999998,,"LINESTRING (9.5853045 49.2052312, 9.5852126 49.205211, 9.584948 49.205136, 9.5844805 49.2050496, 9.5840502 49.2050044, 9.5839297 49.2050179, 9.5838369 49.2050536, 9.583755 49.2051201, 9.5836677 49.2052152, 9.5834162 49.2053183)",,,,,
265497810,False,,Querstraße,residential,False,41.664,,"LINESTRING (9.5853045 49.2052312, 9.5853152 49.205311, 9.5853199 49.2053465, 9.5854192 49.2055972)",,,,6,
265497810,False,,Querstraße,residential,True,81.28800000000001,,"LINESTRING (9.5853045 49.2052312, 9.5853057 49.2051581, 9.5853504 49.2050141, 9.5854204 49.2047882, 9.5854711 49.2046453, 9.5855222 49.2045157)",,,,6,
33072132,False,,Steige,residential,False,75.012,,"LINESTRING (9.5834162 49.2053183, 9.583511 49.2051322, 9.5837485 49.2046796)",,,,,
33072132,False,,Steige,residential,True,23.731,,"LINESTRING (9.5834162 49.2053183, 9.5833932 49.2053799, 9.5833304 49.2055242)",,,,,
40551968,False,,Schraderstraße,residential,True,155.055,,"LINESTRING (9.5834162 49.2053183, 9.5836677 49.2052152, 9.583755 49.2051201, 9.5838369 49.2050536, 9.5839297 49.2050179, 9.5840502 49.2050044, 9.5844805 49.2050496, 9.584948 49.205136, 9.5852126 49.205211, 9.5853045 49.2052312)",,,,,
40551969,False,,Schanzstraße,residential,False,45.358000000000004,,"LINESTRING (9.5831417 49.2045857, 9.5833705 49.2046215, 9.5834494 49.2046285, 9.5836533 49.2046592, 9.5837485 49.2046796)",,,,,
33072132,False,,Steige,residential,False,22.088,,"LINESTRING (9.5837485 49.2046796, 9.5838321 49.204549, 9.5838482 49.2044929)",,,,,
33072132,False,,Steige,residential,True,75.012,,"LINESTRING (9.5837485 49.2046796, 9.583511 49.2051322, 9.5834162 49.2053183)",,,,,
40551969,False,,Schanzstraße,residential,True,45.358000000000004,,"LINESTRING (9.5837485 49.2046796, 9.5836533 49.2046592, 9.5834494 49.2046285, 9.5833705 49.2046215, 9.5831417 49.2045857)",,,,,
40125676,False,,Schloßstraße,residential,True,52.714,30,"LINESTRING (9.5825578 49.2054034, 9.5821182 49.205262, 9.5819134 49.2051859)",,,,,
40551974,False,,Schafgasse,residential,False,96.24600000000001,30,"LINESTRING (9.5825578 49.2054034, 9.5825879 49.2053439, 9.5826537 49.2052279, 9.5826884 49.2051736, 9.5828028 49.2049896, 9.5827907 49.2049399, 9.5826678 49.2048782, 9.5826249 49.2048326, 9.5825755 49.2046184)",,,,,
40551975,False,,Mauerweg,residential,True,62.83200000000001,30,"LINESTRING (9.5825578 49.2054034, 9.5824061 49.2055991, 9.5823181 49.2057084, 9.5820539 49.2058483)",,,destination,,
126109288,False,,Schloßstraße,residential,False,23.218,30,"LINESTRING (9.5825578 49.2054034, 9.5826541 49.2054421, 9.5828496 49.2054856)",,,,5.5,
40551974,False,,Schafgasse,residential,True,96.24600000000001,30,"LINESTRING (9.5825755 49.2046184, 9.5826249 49.2048326, 9.5826678 49.2048782, 9.5827907 49.2049399, 9.5828028 49.2049896, 9.5826884 49.2051736, 9.5826537 49.2052279, 9.5825879 49.2053439, 9.5825578 49.2054034)",,,,,
40551975,False,,Mauerweg,residential,False,62.832,30,"LINESTRING (9.5820539 49.2058483, 9.5823181 49.2057084, 9.5824061 49.2055991, 9.5825578 49.2054034)",,,destination,,
40551978,False,,Vorstadt,residential,False,53.67700000000001,,"LINESTRING (9.5828496 49.2054856, 9.5828096 49.205636, 9.582851 49.2058391, 9.5828926 49.2059613)",,,,,
40551987,False,,Bahnhofstraße,residential,False,35.193,,"LINESTRING (9.5828496 49.2054856, 9.5829017 49.2054898, 9.5833304 49.2055242)",,,,6,
126109288,False,,Schloßstraße,residential,True,23.218,30,"LINESTRING (9.5828496 49.2054856, 9.5826541 49.2054421, 9.5825578 49.2054034)",,,,5.5,
40551978,False,,Vorstadt,residential,True,53.67700000000001,,"LINESTRING (9.5828926 49.2059613, 9.582851 49.2058391, 9.5828096 49.205636, 9.5828496 49.2054856)",,,,,
40125676,False,,Schloßstraße,residential,False,52.714,30,"LINESTRING (9.5819134 49.2051859, 9.5821182 49.205262, 9.5825578 49.2054034)",,,,,
40125676,False,,Schloßstraße,residential,True,29.17,30,"LINESTRING (9.5819134 49.2051859, 9.5817333 49.2051206, 9.5815768 49.205044)",,,,,
"[381346594, 381346586, 40551980]",False,,Bogengasse,residential,False,49.498,30,"LINESTRING (9.5819134 49.2051859, 9.5819561 49.2051495, 9.5819921 49.2051201, 9.5820481 49.2050663, 9.5820741 49.2050493, 9.5820691 49.2050217, 9.5820698 49.2050104, 9.5820475 49.204952, 9.5819854 49.2048837, 9.5819295 49.2048433, 9.5818853 49.2048166)",,,,,building_passage
40125676,False,,Schloßstraße,residential,True,21.257,30,"LINESTRING (9.5815768 49.205044, 9.5813514 49.2049221)",,,,,
40125676,False,,Schloßstraße,residential,False,29.17,30,"LINESTRING (9.5815768 49.205044, 9.5817333 49.2051206, 9.5819134 49.2051859)",,,,,
381346586,False,,Bogengasse,residential,True,33.789,30,"LINESTRING (9.5815768 49.205044, 9.5818235 49.2048635, 9.5818853 49.2048166)",,,,,
171613411,False,,Kirchensaller Straße,residential,False,266.235,,"LINESTRING (9.5859093 49.2084007, 9.5857172 49.2082855, 9.5853748 49.2080811, 9.5852848 49.2080346, 9.5847467 49.2076476, 9.5845777 49.2075069, 9.5844481 49.2073991, 9.5840981 49.2071078, 9.5836739 49.2067201, 9.5835312 49.2065897)",,,,,
723894191,True,K 2356,Südtangente,tertiary_link,False,25.201,50,"LINESTRING (9.5802272 49.2061617, 9.5800648 49.20619, 9.5799916 49.206227, 9.5799292 49.2062659)",,,,,
"[723894192, 40125694]",False,K 2356,"['Bahnhofstraße', 'Südtangente']",tertiary,True,330.98299999999995,50,"LINESTRING (9.5802272 49.2061617, 9.5805888 49.2062071, 9.5810302 49.2062352, 9.5814312 49.2062501, 9.5816752 49.2062483, 9.5819233 49.2062376, 9.5821922 49.2062213, 9.5825221 49.2061933, 9.5831666 49.2061117, 9.5832296 49.2061046, 9.5838207 49.2060277, 9.5843156 49.2059617, 9.5843852 49.2059524, 9.5845653 49.2059085, 9.5846922 49.2058495)",,,,,
40551961,False,,Spitalgasse,residential,False,41.925,30,"LINESTRING (9.5805838 49.2040787, 9.5804551 49.2042575, 9.5803943 49.2044325)",,,,,
40551961,False,,Spitalgasse,residential,True,76.93599999999999,30,"LINESTRING (9.5805838 49.2040787, 9.5809139 49.204172, 9.5809657 49.2041878, 9.5812183 49.2042905, 9.5812723 49.2043115, 9.5813417 49.2043886, 9.5814055 49.2044736)",,,,,
639151243,False,,Gerbergasse,residential,True,30.675,,"LINESTRING (9.5805838 49.2040787, 9.580569 49.2040147, 9.5802927 49.2039052)",,,,,
727605176,False,L 1051,Öhringer Straße,secondary,True,13.988,50,"LINESTRING (9.578187 49.2051629, 9.578368 49.2052058)",,,,,
4720226,False,L 1051,Öhringer Straße,secondary,False,115.804,50,"LINESTRING (9.578187 49.2051629, 9.5780619 49.2051112, 9.5776741 49.204899, 9.5775814 49.2048463, 9.5772644 49.2046309, 9.5770367 49.2044488)",2,,,,
"[126109266, 171613411]",False,,Kirchensaller Straße,residential,False,28.722,,"LINESTRING (9.5835312 49.2065897, 9.5834965 49.206558, 9.5834197 49.2063987, 9.5834075 49.206347)",,,,,
171613411,False,,Kirchensaller Straße,residential,True,266.235,,"LINESTRING (9.5835312 49.2065897, 9.5836739 49.2067201, 9.5840981 49.2071078, 9.5844481 49.2073991, 9.5845777 49.2075069, 9.5847467 49.2076476, 9.5852848 49.2080346, 9.5853748 49.2080811, 9.5857172 49.2082855, 9.5859093 49.2084007)",,,,,
318316740,False,,Kreuzfeldweg,residential,False,142.877,,"LINESTRING (9.5835312 49.2065897, 9.5832956 49.2073907, 9.5830998 49.2077141, 9.5830242 49.2078251)",,,,,
40125676,False,,Schloßstraße,residential,False,9.976,30,"LINESTRING (9.5792795 49.2047136, 9.5793591 49.2046405)",,,,,
40125695,False,,Schloßstraße,residential,True,67.354,,"LINESTRING (9.5792795 49.2047136, 9.5792655 49.2047267, 9.5790596 49.2049192, 9.5788703 49.2050452, 9.5788166 49.2051077, 9.5787747 49.2052108)",,,,,
"[319190073, 319190074, 319190075]",False,,Eschelbacher Straße,residential,True,197.22299999999998,,"LINESTRING (9.5792795 49.2047136, 9.5792041 49.2045903, 9.5792912 49.204476, 9.5793779 49.204382, 9.5794616 49.2042911, 9.5794551 49.2041615, 9.5794321 49.2037066, 9.5793985 49.2035708, 9.5794026 49.2034753, 9.5794388 49.2031318, 9.5793845 49.2030014)",,,,,building_passage
300890778,True,K 2354,Friedrichsruher Straße,tertiary,False,21.587,,"LINESTRING (9.5781135 49.205351, 9.578187 49.2051629)",,,,,
639137899,False,,Seewiese,residential,True,83.257,,"LINESTRING (9.5781135 49.205351, 9.5786726 49.2060046)",,,,,
170280984,False,K 2354,Friedrichsruher Straße,tertiary,True,39.644,,"LINESTRING (9.5781135 49.205351, 9.5778532 49.2054841, 9.5776789 49.2055665)",,,,,
40125676,False,,Schloßstraße,residential,False,33.738,30,"LINESTRING (9.5803943 49.2044325, 9.5806887 49.204504, 9.5808101 49.2045619)",,,,,
40125676,False,,Schloßstraße,residential,True,56.29600000000001,30,"LINESTRING (9.5803943 49.2044325, 9.5803511 49.2044239, 9.5803295 49.2044219, 9.5801692 49.2044086, 9.5798929 49.2043911, 9.5796248 49.2044032)",,,,,
40551961,False,,Spitalgasse,residential,True,41.925,30,"LINESTRING (9.5803943 49.2044325, 9.5804551 49.2042575, 9.5805838 49.2040787)",,,,,
34830025,False,,Uhlandstraße,residential,False,9.366,,"LINESTRING (9.5770078 49.20892, 9.5771367 49.2089219)",,,,,
34830010,False,,Eichendorffstraße,residential,True,62.324000000000005,,"LINESTRING (9.5770078 49.20892, 9.5769877 49.2088579, 9.5769633 49.2087399, 9.5768975 49.2083644)",,,,,
35138666,False,L 1051,Öhringer Straße,secondary,True,38.734,50,"LINESTRING (9.5806212 49.2071856, 9.5807199 49.2074103, 9.5807615 49.2075216)",3,,,,
337794274,True,,,tertiary_link,False,40.576,,"LINESTRING (9.5806212 49.2071856, 9.5808018 49.2073255, 9.5808876 49.2073623, 9.5810566 49.2073939)",,,,,
"[487000480, 30978903]",False,L 1051,Öhringer Straße,secondary,False,114.25500000000001,50,"LINESTRING (9.5806212 49.2071856, 9.5805551 49.2070797, 9.5805104 49.2070039, 9.5802292 49.2065848, 9.5799292 49.2062659)",,,,,
487000479,True,,,tertiary_link,False,21.769,,"LINESTRING (9.5810566 49.2073939, 9.581172 49.2073921, 9.5813555 49.2073815)",,,,,
32030174,False,K 2356,Nordtangente,tertiary,False,196.464,,"LINESTRING (9.5813555 49.2073815, 9.5814111 49.2073645, 9.5815194 49.2073246, 9.5816194 49.2072805, 9.5817473 49.2072017, 9.5819167 49.2070874, 9.5819933 49.2070204, 9.5820584 49.206948, 9.5821707 49.2068352, 9.5822798 49.2067267, 9.5823596 49.2066586, 9.5824427 49.2066055, 9.5825241 49.2065544, 9.5826133 49.2065045, 9.5827293 49.2064554, 9.5828571 49.2064191, 9.5830941 49.2063811, 9.5831619 49.2063698, 9.5834075 49.206347)",2,,,,
487000481,True,K 2356,Nordtangente,tertiary,False,46.05800000000001,,"LINESTRING (9.5813555 49.2073815, 9.5811317 49.2074499, 9.5809306 49.2074973, 9.5807615 49.2075216)",,,,,
339246471,False,,Schubertweg,residential,False,79.574,,"LINESTRING (9.5776789 49.2055665, 9.5782124 49.2061915)",,,,,
170280984,False,K 2354,Friedrichsruher Straße,tertiary,False,39.644,,"LINESTRING (9.5776789 49.2055665, 9.5778532 49.2054841, 9.5781135 49.205351)",,,,,
170280984,False,K 2354,Friedrichsruher Straße,tertiary,True,96.679,,"LINESTRING (9.5776789 49.2055665, 9.5774348 49.2056944, 9.5772417 49.2057978, 9.5770727 49.2058854, 9.576665 49.206129)",,,,,
339246471,False,,Schubertweg,residential,True,79.574,,"LINESTRING (9.5782124 49.2061915, 9.5776789 49.2055665)",,,,,
32703737,False,K 2354,Eschelbacher Straße,tertiary,True,60.301,,"LINESTRING (9.5855418 49.2017642, 9.5854754 49.2017907, 9.5854097 49.2018113, 9.5853335 49.2018252, 9.5852517 49.2018311, 9.5851406 49.2018306, 9.5849842 49.2018191, 9.5848283 49.2017956, 9.5847414 49.2017819)",,,,,
40363182,False,,Falkenstraße,residential,False,47.341,,"LINESTRING (9.5855418 49.2017642, 9.5856255 49.2018309, 9.5856376 49.2018403, 9.5857156 49.2018846, 9.585863 49.2019536, 9.5860376 49.2020368)",,,,,
639151233,False,,Bogengasse,residential,False,11.423,30,"LINESTRING (9.5818853 49.2048166, 9.5817652 49.2047503)",,,,,
381346586,False,,Bogengasse,residential,False,33.789,30,"LINESTRING (9.5818853 49.2048166, 9.5818235 49.2048635, 9.5815768 49.205044)",,,,,
"[381346586, 381346594, 40551980]",False,,Bogengasse,residential,True,49.49799999999999,30,"LINESTRING (9.5818853 49.2048166, 9.5819295 49.2048433, 9.5819854 49.2048837, 9.5820475 49.204952, 9.5820698 49.2050104, 9.5820691 49.2050217, 9.5820741 49.2050493, 9.5820481 49.2050663, 9.5819921 49.2051201, 9.5819561 49.2051495, 9.5819134 49.2051859)",,,,,building_passage
638211229,False,,Steinstraße,residential,True,42.19,,"LINESTRING (9.5748808 49.2019099, 9.574796 49.2018238, 9.5746492 49.2017578, 9.5744486 49.201665)",,,,,
40363171,False,,Öhringer Straße,residential,False,71.64699999999999,,"LINESTRING (9.5736261 49.2010705, 9.5735428 49.2012238, 9.573506 49.2013385, 9.5736187 49.2014671, 9.5738615 49.2016141)",,,,,
639137899,False,,Seewiese,residential,False,83.257,,"LINESTRING (9.5786726 49.2060046, 9.5781135 49.205351)",,,,,
639151233,False,,Bogengasse,residential,True,11.423,30,"LINESTRING (9.5817652 49.2047503, 9.5818853 49.2048166)",,,,,
639151243,False,,Gerbergasse,residential,False,30.675,,"LINESTRING (9.5802927 49.2039052, 9.580569 49.2040147, 9.5805838 49.2040787)",,,,,
1088831400,False,L 1051,Öhringer Straße,secondary,False,15.58,50,"LINESTRING (9.5799292 49.2062659, 9.5798119 49.2061486)",,,,,
"[487000480, 30978903]",False,L 1051,Öhringer Straße,secondary,True,114.255,50,"LINESTRING (9.5799292 49.2062659, 9.5802292 49.2065848, 9.5805104 49.2070039, 9.5805551 49.2070797, 9.5806212 49.2071856)",,,,,
318316740,False,,Kreuzfeldweg,residential,True,142.877,,"LINESTRING (9.5830242 49.2078251, 9.5830998 49.2077141, 9.5832956 49.2073907, 9.5835312 49.2065897)",,,,,
