osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width,lanes
156643993,,Fidelisstraße,residential,30,False,True,164.476,"LINESTRING (9.1118936 48.2901475, 9.1113955 48.2901683, 9.1111483 48.290189, 9.1109067 48.2902296, 9.110583 48.2902931, 9.1102185 48.2903776, 9.1097427 48.2904846)",,,,
73520134,,Kloster-Lorsch-Weg,residential,,False,True,85.36,"LINESTRING (9.1185787 48.2912535, 9.119717 48.2913788)",,,,
73520134,,Kloster-Lorsch-Weg,residential,,False,False,42.957,"LINESTRING (9.1197226 48.2909925, 9.119717 48.2913788)",,,,
156643993,,Fidelisstraße,residential,30,False,True,163.258,"LINESTRING (9.1197226 48.2909925, 9.1175608 48.2906979)",,,,
622904349,,Bahnhofstraße,residential,30,False,False,83.582,"LINESTRING (9.1141264 48.2899044, 9.1142482 48.2899143, 9.1146894 48.289962, 9.1152422 48.2900217)",,,,
"[751235059, 622904349]",,Bahnhofstraße,residential,30,False,True,79.162,"LINESTRING (9.1141264 48.2899044, 9.1138787 48.2898822, 9.1136447 48.2898555, 9.11327 48.2898381, 9.1130635 48.2898285)",,,,
73520134,,Kloster-Lorsch-Weg,residential,,False,False,85.36,"LINESTRING (9.119717 48.2913788, 9.1185787 48.2912535)",,,,
73520134,,Kloster-Lorsch-Weg,residential,,False,True,42.957,"LINESTRING (9.119717 48.2913788, 9.1197226 48.2909925)",,,,
108537461,,Kirchweg,residential,30,False,False,16.833,"LINESTRING (9.1152138 48.2901719, 9.1152422 48.2900217)",,,,
23484338,,Kirchweg,residential,,False,True,64.252,"LINESTRING (9.1151515 48.2903853, 9.115043 48.2909586)",,,,
156643993,,Fidelisstraße,residential,30,False,False,181.61599999999999,"LINESTRING (9.1151515 48.2903853, 9.1154555 48.29043, 9.1175608 48.2906979)",,,,
156643993,,Fidelisstraße,residential,30,False,True,78.739,"LINESTRING (9.1151515 48.2903853, 9.1146344 48.2902998, 9.1141137 48.2902291)",,,,
149914258,,Rathausplatz,residential,30,False,False,100.027,"LINESTRING (9.1130635 48.2898285, 9.1130966 48.2895113, 9.1131313 48.2892964, 9.1131538 48.2891567, 9.1132599 48.2889431)",,,,
"[620861962, 363264815]",,Bahnhofstraße,residential,30,False,True,258.446,"LINESTRING (9.1130635 48.2898285, 9.1129446 48.289828, 9.1126947 48.2898271, 9.1126386 48.2898282, 9.1123417 48.2898343, 9.1120022 48.2898523, 9.1115617 48.2898917, 9.1111014 48.2899449, 9.1107987 48.2899884, 9.1098256 48.2901618, 9.1096436 48.29022)",,,,
"[751235059, 622904349]",,Bahnhofstraße,residential,30,False,False,79.162,"LINESTRING (9.1130635 48.2898285, 9.11327 48.2898381, 9.1136447 48.2898555, 9.1138787 48.2898822, 9.1141264 48.2899044)",,,,
149914258,,Rathausplatz,residential,30,False,True,100.02699999999999,"LINESTRING (9.1132599 48.2889431, 9.1131538 48.2891567, 9.1131313 48.2892964, 9.1130966 48.2895113, 9.1130635 48.2898285)",,,,
622904352,B 32,Hauptstraße,primary,50,False,False,78.52699999999999,"LINESTRING (9.1132599 48.2889431, 9.1133998 48.2889761, 9.1135028 48.2889944, 9.1135898 48.2890109, 9.1136899 48.2890298, 9.1142971 48.2890797)",,,,
751235060,B 32,Hauptstraße,primary,50,False,True,28.8,"LINESTRING (9.1132599 48.2889431, 9.1130496 48.2888948, 9.1128853 48.2888757)",,,,
151832825,,Parkweg,residential,30,False,True,110.737,"LINESTRING (9.1067645 48.2896861, 9.1071022 48.2906563)",,,,
622904336,B 32,Josef-Mayer-Straße,primary,50,False,False,194.314,"LINESTRING (9.1067645 48.2896861, 9.1070411 48.2896385, 9.1071872 48.2896081, 9.1077048 48.2895173, 9.1083228 48.2894459, 9.108373 48.2894413, 9.1089423 48.2893886, 9.1092147 48.2893711, 9.1093351 48.2893957)",,,,
151832825,,Parkweg,residential,30,False,False,110.737,"LINESTRING (9.1071022 48.2906563, 9.1067645 48.2896861)",,,,
149914960,,Parkweg,residential,30,False,False,68.485,"LINESTRING (9.1071022 48.2906563, 9.1076499 48.2905771, 9.1077559 48.2905629, 9.1078109 48.2905556, 9.1080117 48.2905501)",,,,
620861963,K 7161,Ambrosius-Heim-Straße,tertiary,50,False,False,59.368,"LINESTRING (9.1097427 48.2904846, 9.1099316 48.2910035)",,,,
156643993,,Fidelisstraße,residential,30,False,False,164.476,"LINESTRING (9.1097427 48.2904846, 9.1102185 48.2903776, 9.110583 48.2902931, 9.1109067 48.2902296, 9.1111483 48.290189, 9.1113955 48.2901683, 9.1118936 48.2901475)",,,,
156644017,,Staufenstraße,residential,30,False,False,168.272,"LINESTRING (9.1097427 48.2904846, 9.1096957 48.2904935, 9.1093895 48.2905512, 9.1076961 48.2909499, 9.1075914 48.2909745)",,,,
620861963,K 7161,Ambrosius-Heim-Straße,tertiary,50,False,True,30.324,"LINESTRING (9.1097427 48.2904846, 9.109715 48.2904157, 9.1096436 48.29022)",,,,
125540722,,Zollernstraße,residential,50,False,True,44.412,"LINESTRING (9.1075914 48.2909745, 9.1073333 48.2913351)",,,,
156644017,,Staufenstraße,residential,30,False,True,168.272,"LINESTRING (9.1075914 48.2909745, 9.1076961 48.2909499, 9.1093895 48.2905512, 9.1096957 48.2904935, 9.1097427 48.2904846)",,,,
1081805415,,Zollernstraße,residential,50,False,False,56.81699999999999,"LINESTRING (9.1075914 48.2909745, 9.1076589 48.2908823, 9.1078341 48.2906858, 9.1080117 48.2905501)",,,,
622904351,,Josengasse,residential,,False,False,8.759,"LINESTRING (9.111775 48.2873176, 9.1116587 48.2873323)",,,,
247080115,,Schäfergasse,residential,30,False,True,139.56,"LINESTRING (9.111775 48.2873176, 9.1117829 48.2874058, 9.1118315 48.2876156, 9.1118248 48.2880019, 9.1119499 48.2885639)",,,,
"[751235061, 622904351]",,Josengasse,"['residential', 'living_street']",,False,True,150.25900000000001,"LINESTRING (9.111775 48.2873176, 9.1119777 48.2873233, 9.1122553 48.2873488, 9.1124321 48.2874315, 9.1124747 48.2874637, 9.1125473 48.2875186, 9.1127931 48.2878085, 9.112877 48.2880109, 9.1128804 48.2882381)",,,,
247080096,,Am Steig,residential,50,False,True,139.431,"LINESTRING (9.118649 48.287354, 9.1177994 48.2873006, 9.1175304 48.2872831, 9.1175431 48.2874516, 9.1175557 48.2877478, 9.1175574 48.287789)",,,,
27683227,,Ledergasse,residential,30,False,False,29.625,"LINESTRING (9.1143171 48.2883413, 9.1143294 48.288075)",,,,
27683227,,Ledergasse,residential,30,False,True,63.447,"LINESTRING (9.1143171 48.2883413, 9.1143016 48.2889118)",,,,
23484341,,Im Gäßle,residential,30,False,True,115.13799999999999,"LINESTRING (9.1143171 48.2883413, 9.1152118 48.2883733, 9.1153318 48.2883902, 9.1154712 48.2884312, 9.1156839 48.2885036, 9.1158103 48.2885525)",,,,
247080115,,Schäfergasse,residential,30,False,True,39.15,"LINESTRING (9.1119499 48.2885639, 9.112035 48.2889114)",,,,
247080115,,Schäfergasse,residential,30,False,False,139.56,"LINESTRING (9.1119499 48.2885639, 9.1118248 48.2880019, 9.1118315 48.2876156, 9.1117829 48.2874058, 9.111775 48.2873176)",,,,
247080122,,Wolflehen,residential,,False,False,207.652,"LINESTRING (9.1119499 48.2885639, 9.1106521 48.2886716, 9.1091578 48.2887484)",,,,
247080105,,Im Wasen,residential,,False,False,68.53,"LINESTRING (9.1091578 48.2887484, 9.1092691 48.2891696, 9.1093119 48.2892591, 9.1093788 48.2893427)",,,,
247080105,,Im Wasen,residential,,False,True,215.84500000000003,"LINESTRING (9.1091578 48.2887484, 9.1091202 48.2886402, 9.109091 48.288458, 9.1091202 48.2883268, 9.109193 48.2882321, 9.109909 48.2880422, 9.110382 48.2878744, 9.1106372 48.2877621, 9.1107748 48.2876564, 9.1109564 48.2875035)",,,,
247080122,,Wolflehen,residential,,False,True,207.652,"LINESTRING (9.1091578 48.2887484, 9.1106521 48.2886716, 9.1119499 48.2885639)",,,,
247080115,,Schäfergasse,residential,30,False,False,39.15,"LINESTRING (9.112035 48.2889114, 9.1119499 48.2885639)",,,,
27683187,B 32,Hauptstraße,primary,50,False,False,47.875,"LINESTRING (9.112035 48.2889114, 9.1122078 48.2888846, 9.112388 48.2888675, 9.1125045 48.2888555, 9.1126741 48.2888511)",,,,
27683187,B 32,Hauptstraße,primary,50,False,True,185.20600000000002,"LINESTRING (9.112035 48.2889114, 9.1108367 48.2891733, 9.1105369 48.2892444, 9.1102873 48.2892817, 9.1100043 48.2893091, 9.1097658 48.2893309, 9.1096374 48.2893699)",,,,
247080111,,Pfarrgasse,residential,30,False,True,110.864,"LINESTRING (9.1169118 48.2897699, 9.1169543 48.2897263, 9.1172509 48.289422, 9.1178446 48.2889941)",,,,
620861960,B 32,Hauptstraße,primary,50,False,False,89.464,"LINESTRING (9.1169118 48.2897699, 9.1174821 48.2899576, 9.1179989 48.2901222)",,,,
620861960,B 32,Hauptstraße,primary,50,False,True,118.832,"LINESTRING (9.1169118 48.2897699, 9.1163019 48.2895471, 9.1155037 48.2892558)",,,,
928776917,,Friedhofweg,residential,30,False,True,54.007000000000005,"LINESTRING (9.1139652 48.2907027, 9.1139868 48.2906298, 9.1140065 48.2904768, 9.114055 48.2903538, 9.1141137 48.2902291)",,,,
156643993,,Fidelisstraße,residential,30,False,False,163.258,"LINESTRING (9.1175608 48.2906979, 9.1197226 48.2909925)",,,,
156643993,,Fidelisstraße,residential,30,False,True,181.61599999999999,"LINESTRING (9.1175608 48.2906979, 9.1154555 48.29043, 9.1151515 48.2903853)",,,,
247080113,,Scheibenbühl,residential,,False,False,132.77100000000002,"LINESTRING (9.1175608 48.2906979, 9.1174856 48.2909297, 9.1174802 48.2910921, 9.1174116 48.2911299, 9.1163087 48.2910849)",,,,
23484338,,Kirchweg,residential,,False,False,64.252,"LINESTRING (9.115043 48.2909586, 9.1151515 48.2903853)",,,,
247080097,,Ambrosius-Heim-Straße,residential,,False,True,152.063,"LINESTRING (9.1120601 48.2910293, 9.1100771 48.291389)",,,,
73520095,,Eichhalde,residential,,False,False,98.82300000000001,"LINESTRING (9.1120601 48.2910293, 9.111975 48.2905785, 9.1118936 48.2901475)",,,,
73520095,,Eichhalde,residential,,False,True,94.033,"LINESTRING (9.1120601 48.2910293, 9.1121256 48.2913598, 9.1122263 48.2918677)",,,,
247080097,,Ambrosius-Heim-Straße,residential,,False,False,152.063,"LINESTRING (9.1100771 48.291389, 9.1120601 48.2910293)",,,,
"[261520936, 620861963, 603882751]",K 7161,Ambrosius-Heim-Straße,tertiary,50,False,False,64.394,"LINESTRING (9.1100771 48.291389, 9.1101358 48.291548, 9.1101865 48.2916853, 9.1102135 48.2917641, 9.1102267 48.2918, 9.1102827 48.2919517)",,,,
620861963,K 7161,Ambrosius-Heim-Straße,tertiary,50,False,True,44.197,"LINESTRING (9.1100771 48.291389, 9.1100038 48.2911948, 9.1099387 48.2910222, 9.1099316 48.2910035)",,,,
247080100,,Eichhalde,residential,,False,True,148.869,"LINESTRING (9.1140682 48.2914571, 9.1140194 48.2915383, 9.1139375 48.2915954, 9.1138312 48.2916289, 9.1122263 48.2918677)",,,,
73520095,,Eichhalde,residential,,False,True,66.525,"LINESTRING (9.1122263 48.2918677, 9.1123797 48.2924572)",,,,
73520095,,Eichhalde,residential,,False,False,94.033,"LINESTRING (9.1122263 48.2918677, 9.1121256 48.2913598, 9.1120601 48.2910293)",,,,
247080100,,Eichhalde,residential,,False,False,148.869,"LINESTRING (9.1122263 48.2918677, 9.1138312 48.2916289, 9.1139375 48.2915954, 9.1140194 48.2915383, 9.1140682 48.2914571)",,,,
319374383,,Hochsteig,residential,,False,False,89.686,"LINESTRING (9.1113987 48.2934637, 9.1106834 48.2928125)",,,,
319374383,,Hochsteig,residential,,False,True,28.15,"LINESTRING (9.1113987 48.2934637, 9.1117206 48.2935987)",,,,
319374383,,Hochsteig,residential,,False,False,28.15,"LINESTRING (9.1117206 48.2935987, 9.1113987 48.2934637)",,,,
247080113,,Scheibenbühl,residential,,False,True,132.77100000000002,"LINESTRING (9.1163087 48.2910849, 9.1174116 48.2911299, 9.1174802 48.2910921, 9.1174856 48.2909297, 9.1175608 48.2906979)",,,,
558876196,,Im Zinken,residential,50,False,True,85.043,"LINESTRING (9.1192344 48.2885651, 9.1192305 48.2878278, 9.1192304 48.2878003)",,,,
42681500,K 7102,Hermannsdorfer Straße,tertiary,50,False,True,74.642,"LINESTRING (9.1192304 48.2878003, 9.1185853 48.2877541, 9.1182254 48.287748)",,,,
558876196,,Im Zinken,residential,50,False,False,85.043,"LINESTRING (9.1192304 48.2878003, 9.1192305 48.2878278, 9.1192344 48.2885651)",,,,
559605030,,Im Gäßle,residential,30,False,True,41.58,"LINESTRING (9.1165134 48.2891371, 9.1164811 48.2888889, 9.1163848 48.2887818)",,,,
622904334,B 32,Hauptstraße,primary,50,False,True,15.864,"LINESTRING (9.1128853 48.2888757, 9.1126741 48.2888511)",,,,
751235060,B 32,Hauptstraße,primary,50,False,False,28.8,"LINESTRING (9.1128853 48.2888757, 9.1130496 48.2888948, 9.1132599 48.2889431)",,,,
156643993,,Fidelisstraße,residential,30,False,False,3.404,"LINESTRING (9.1140688 48.2902224, 9.1141137 48.2902291)",,,,
73520101,,Friedhofweg,residential,30,True,False,35.617999999999995,"LINESTRING (9.1140688 48.2902224, 9.1140804 48.2901595, 9.1140812 48.2901498, 9.1141264 48.2899044)",,,,1
156643993,,Fidelisstraße,residential,30,False,True,162.536,"LINESTRING (9.1140688 48.2902224, 9.113819 48.2901856, 9.1135734 48.2901414, 9.1132398 48.2901077, 9.1129535 48.2900982, 9.1126222 48.2901105, 9.1118936 48.2901475)",,,,
27683227,,Ledergasse,residential,30,False,False,63.447,"LINESTRING (9.1143016 48.2889118, 9.1143171 48.2883413)",,,,
23484341,,Im Gäßle,residential,30,False,False,115.138,"LINESTRING (9.1158103 48.2885525, 9.1156839 48.2885036, 9.1154712 48.2884312, 9.1153318 48.2883902, 9.1152118 48.2883733, 9.1143171 48.2883413)",,,,
