osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes
363096155,,residential,,False,True,110.91199999999999,"LINESTRING (16.6078252 49.6288303, 16.6076838 49.6288431, 16.6075684 49.6288605, 16.6073365 49.6289658, 16.6072267 49.6290325, 16.6068739 49.6293604, 16.6067814 49.6294953)",
259324912,,living_street,,False,True,39.128,"LINESTRING (16.6078369 49.6291821, 16.6078252 49.6288303)",
259324912,,living_street,,False,False,48.065,"LINESTRING (16.6078369 49.6291821, 16.6078439 49.6293939, 16.607867 49.6296138)",
363096153,,residential,,False,True,36.56,"LINESTRING (16.6078369 49.6291821, 16.6079185 49.6291787, 16.608028 49.6291896, 16.6082976 49.6292952)",
9588071,368,secondary,50,False,True,10.181,"LINESTRING (16.6082976 49.6292952, 16.6082045 49.6293641)",
363096153,,residential,,False,False,36.56,"LINESTRING (16.6082976 49.6292952, 16.608028 49.6291896, 16.6079185 49.6291787, 16.6078369 49.6291821)",
9588071,368,secondary,50,False,False,10.181,"LINESTRING (16.6082045 49.6293641, 16.6082976 49.6292952)",
9588071,368,secondary,50,False,True,36.974,"LINESTRING (16.6082045 49.6293641, 16.6080113 49.629494, 16.6079304 49.629555, 16.607867 49.6296138)",
363096158,,residential,,False,False,203.659,"LINESTRING (16.6082045 49.6293641, 16.6083389 49.6294787, 16.6084121 49.6295276, 16.6084904 49.6295533, 16.6086172 49.6295762, 16.6094131 49.6296319, 16.6095375 49.6296425, 16.6096292 49.6296544, 16.6097844 49.6296996, 16.6100171 49.6297305, 16.6107557 49.6297169, 16.6108704 49.6297147)",
363096155,,residential,,False,False,110.912,"LINESTRING (16.6067814 49.6294953, 16.6068739 49.6293604, 16.6072267 49.6290325, 16.6073365 49.6289658, 16.6075684 49.6288605, 16.6076838 49.6288431, 16.6078252 49.6288303)",
689497687,,residential,,False,False,75.551,"LINESTRING (16.6067814 49.6294953, 16.6062747 49.6294337, 16.6061586 49.6294709, 16.6058752 49.6296573)",
"[689504424, 689497687]",,residential,,False,True,79.465,"LINESTRING (16.6067814 49.6294953, 16.6071821 49.6295723, 16.6074884 49.6296404, 16.6076483 49.6296753, 16.6077552 49.6296932, 16.6078372 49.6296983)",
363096158,,residential,,False,True,203.65900000000005,"LINESTRING (16.6108704 49.6297147, 16.6107557 49.6297169, 16.6100171 49.6297305, 16.6097844 49.6296996, 16.6096292 49.6296544, 16.6095375 49.6296425, 16.6094131 49.6296319, 16.6086172 49.6295762, 16.6084904 49.6295533, 16.6084121 49.6295276, 16.6083389 49.6294787, 16.6082045 49.6293641)",
363096156,,residential,,False,True,71.952,"LINESTRING (16.6085836 49.6316561, 16.6085604 49.631746, 16.608491 49.631806, 16.6084023 49.631816, 16.6077507 49.6317932)",
363096156,,residential,,False,False,71.952,"LINESTRING (16.6077507 49.6317932, 16.6084023 49.631816, 16.608491 49.631806, 16.6085604 49.631746, 16.6085836 49.6316561)",
444961490,368,secondary,50,False,False,120.213,"LINESTRING (16.6077507 49.6317932, 16.6077848 49.6312824, 16.6078025 49.6307127)",2
444961490,368,secondary,50,False,True,93.34700000000001,"LINESTRING (16.6077507 49.6317932, 16.6077385 49.6320099, 16.6077239 49.632402, 16.6077309 49.6325104, 16.6077453 49.6325724, 16.6077679 49.6326298)",2
363096154,,residential,,False,True,77.34899999999999,"LINESTRING (16.6076923 49.6333178, 16.6077089 49.6327456, 16.6077199 49.6326952, 16.6077679 49.6326298)",
689497687,,residential,,False,True,75.55099999999999,"LINESTRING (16.6058752 49.6296573, 16.6061586 49.6294709, 16.6062747 49.6294337, 16.6067814 49.6294953)",
