osmid,lanes,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge,ref,junction
25961643,,Fischerstraße,residential,30,,False,True,104.11099999999999,"LINESTRING (10.5391385 52.1617064, 10.5390109 52.1611606, 10.5389352 52.1607785)",,,
25961643,,Fischerstraße,residential,30,,False,True,6.3,"LINESTRING (10.5391502 52.1617626, 10.5391385 52.1617064)",,,
25961643,,Fischerstraße,residential,30,,False,False,65.812,"LINESTRING (10.5391502 52.1617626, 10.5391828 52.1619747, 10.5391617 52.162201, 10.5391677 52.1623531)",,,
26314023,,Kannengießerstraße,residential,30,,True,False,65.48400000000001,"LINESTRING (10.5391502 52.1617626, 10.5399594 52.161674, 10.54001 52.1616685, 10.5400953 52.1616592)",,,
26314024,,Kannengießerstraße,residential,30,,False,False,52.613,"LINESTRING (10.5400953 52.1616592, 10.5402219 52.1616457, 10.5408553 52.1615784)",,,
32352942,2,Lange Straße,tertiary,50,,False,True,107.58500000000001,"LINESTRING (10.5400953 52.1616592, 10.5400486 52.161419, 10.5399589 52.1609581, 10.5399386 52.1608537, 10.5399068 52.1606986)",,K 88,
"[478653200, 625282954]",2,Lange Straße,tertiary,50,,False,False,65.467,"LINESTRING (10.5400953 52.1616592, 10.5401467 52.162037, 10.5401493 52.1620615, 10.540155 52.1621164, 10.5401622 52.1622464)",,K 88,
122482142,1,,tertiary,50,,True,False,26.762,"LINESTRING (10.5402493 52.1658597, 10.5402401 52.1658224, 10.5402495 52.1657839, 10.5402782 52.165748, 10.5403249 52.1657186, 10.540385 52.1656996, 10.5404519 52.1656933)",,,roundabout
388537019,,Rosenwall,tertiary,50,,False,True,260.476,"LINESTRING (10.5402493 52.1658597, 10.5401538 52.1658731, 10.5398696 52.1659339, 10.5396473 52.1659981, 10.539348 52.1661309, 10.5391889 52.1662015, 10.5390352 52.1662567, 10.5387877 52.1663006, 10.5386704 52.1662991, 10.538624 52.1662985, 10.5384637 52.1662785, 10.5382082 52.1662066, 10.5379766 52.1661067, 10.5377394 52.1659805, 10.5375335 52.1658366, 10.5372793 52.1655836, 10.5371777 52.1654995)",,,
20889486,1,Harzstraße,residential,30,yes,True,False,42.563,"LINESTRING (10.5367868 52.1608994, 10.5374091 52.1608713)",,,
29021957,,Echternstraße,residential,30,,True,False,50.714,"LINESTRING (10.5368891 52.1604692, 10.5376323 52.1604813)",,,
28552352,,Lustgarten,residential,30,,True,False,48.587,"LINESTRING (10.5368891 52.1604692, 10.5367917 52.1607315, 10.5367868 52.1608994)",,,
28552352,,Lustgarten,residential,30,,True,False,71.59700000000001,"LINESTRING (10.536694 52.1598396, 10.5368913 52.1603455, 10.5368891 52.1604692)",,,
20889480,,Maurenstraße,residential,30,,True,False,43.778,"LINESTRING (10.5376323 52.1604813, 10.5375275 52.160796, 10.5375291 52.1608685)",,,
29068773,,Landeshuter Platz,residential,,,False,True,52.51,"LINESTRING (10.5411771 52.162317, 10.5413916 52.1622914, 10.5417459 52.1622402, 10.5419282 52.1622138)",,,
122482142,1,,tertiary,50,,True,False,18.847,"LINESTRING (10.5404605 52.1659503, 10.5403941 52.1659459, 10.5403324 52.1659285, 10.540282 52.1658991, 10.5402493 52.1658597)",,,roundabout
122482142,1,,tertiary,50,,True,False,19.594,"LINESTRING (10.5406573 52.1658401, 10.5406392 52.1658769, 10.540595 52.1659146, 10.5405329 52.1659399, 10.5404605 52.1659503)",,,roundabout
28816251,2,Am Herzogtore,tertiary,50,,False,True,136.33500000000004,"LINESTRING (10.5404519 52.1656933, 10.5404435 52.1656452, 10.5404381 52.165605, 10.540425 52.1655084, 10.5404078 52.1653814, 10.5403547 52.1649885, 10.5403642 52.1649013, 10.5404187 52.1648262, 10.5404724 52.1647698, 10.5405121 52.1647252, 10.5405276 52.1646654, 10.5405005 52.1646027, 10.5404187 52.1645075)",,K 88,
122482142,1,,tertiary,50,,True,False,24.226,"LINESTRING (10.5404519 52.1656933, 10.540526 52.1657021, 10.5405887 52.1657256, 10.5406332 52.1657597, 10.5406561 52.1657994, 10.5406573 52.1658401)",,,roundabout
23346954,,Karlstraße,residential,,,False,True,11.45,"LINESTRING (10.5408234 52.1614773, 10.5408553 52.1615784)",,,
106789184,,Karlstraße,residential,30,,True,False,169.848,"LINESTRING (10.5408234 52.1614773, 10.540787 52.1613896, 10.5407434 52.161296, 10.5405846 52.1609554, 10.5404554 52.1606517, 10.5403163 52.1603249, 10.5402655 52.160283, 10.5401778 52.1602548, 10.5398205 52.1602814)",,,
32352944,3,Holzmarkt,residential,30,,False,False,69.108,"LINESTRING (10.5401622 52.1622464, 10.5399924 52.1622608, 10.539311 52.1623188, 10.5391677 52.1623531)",,,
"[706356737, 148670031]",2,"['Breite Herzogstraße', 'Lange Straße']",tertiary,"['50', '30']",,False,False,70.739,"LINESTRING (10.5401622 52.1622464, 10.5401661 52.1623713, 10.54017 52.1624183, 10.540208 52.1628819)",,K 88,
"[478653200, 625282954]",2,Lange Straße,tertiary,50,,False,True,65.467,"LINESTRING (10.5401622 52.1622464, 10.540155 52.1621164, 10.5401493 52.1620615, 10.5401467 52.162037, 10.5400953 52.1616592)",,K 88,
28607602,1,Harzstraße,residential,30,,True,False,8.191,"LINESTRING (10.5374091 52.1608713, 10.5375291 52.1608685)",,,
"[660427897, 23345885]",2,Schloßplatz,tertiary,30,,False,True,91.191,"LINESTRING (10.5323018 52.1622916, 10.5322189 52.1623989, 10.5321517 52.1624714, 10.5321228 52.1625154, 10.5321025 52.1625709, 10.5320893 52.1626273, 10.5320933 52.1627005, 10.5321336 52.1629473, 10.5321228 52.1630057, 10.5320947 52.163037, 10.5320724 52.1630491, 10.5320448 52.1630641)",,,
23345886,,Schloßplatz,living_street,,,False,True,132.311,"LINESTRING (10.5323018 52.1622916, 10.5322251 52.1622825, 10.5322103 52.1622807, 10.5320546 52.1622675, 10.5318178 52.1622609, 10.531414 52.1622791, 10.5312999 52.1622926, 10.5310722 52.1623194, 10.5307487 52.1623614, 10.5306922 52.1623934, 10.5306621 52.1624407, 10.5306568 52.1624961, 10.5306194 52.162542, 10.5305919 52.1625552)",,,
"[44630303, 162362196, 44630299, 44630300, 675381662, 44630302]",2,Schulwall,tertiary,30,,False,False,269.53400000000005,"LINESTRING (10.5323018 52.1622916, 10.5323574 52.162219, 10.5324143 52.1620729, 10.5324489 52.1618961, 10.5324597 52.1617465, 10.5324615 52.1616495, 10.5324695 52.1615652, 10.5324849 52.1614821, 10.5325158 52.1613805, 10.532552 52.1612925, 10.5325958 52.1612025, 10.5327023 52.1610498, 10.5327384 52.1610115, 10.5328222 52.1609519, 10.5329221 52.1608922, 10.5331039 52.1608021, 10.5332869 52.1607298, 10.533631 52.1606092, 10.5338549 52.1605437, 10.5340447 52.1604882, 10.5341199 52.1604696, 10.5342371 52.1604204)",yes,,
33426361,,Breite Herzogstraße,tertiary,30,,False,False,3.974,"LINESTRING (10.5403897 52.1644765, 10.5404187 52.1645075)",,K 88,
23346945,,Ziegenmarkt,residential,30,yes,False,False,165.06099999999998,"LINESTRING (10.5403897 52.1644765, 10.540876 52.1643428, 10.5412595 52.1642373, 10.5413192 52.1641949, 10.5413292 52.1641535, 10.5413213 52.1641125, 10.5413161 52.1640563, 10.5413319 52.1639957, 10.5413843 52.1639551, 10.5414865 52.1639081, 10.5415829 52.1638645, 10.541615 52.1638285, 10.5416188 52.1637881, 10.5414684 52.1634424)",,,
"[33426361, 51326463]",,Breite Herzogstraße,tertiary,30,,False,True,110.02000000000001,"LINESTRING (10.5403897 52.1644765, 10.5403434 52.1643916, 10.5403117 52.1643027, 10.5403033 52.1641557, 10.5402533 52.1634946)",,K 88,
51326463,,Breite Herzogstraße,tertiary,30,,False,True,4.013,"LINESTRING (10.5402533 52.1634946, 10.5402492 52.1634586)",,K 88,
"[33426361, 51326463]",,Breite Herzogstraße,tertiary,30,,False,False,110.02,"LINESTRING (10.5402533 52.1634946, 10.5403033 52.1641557, 10.5403117 52.1643027, 10.5403434 52.1643916, 10.5403897 52.1644765)",,K 88,
25961674,,Kleine Kirchstraße,residential,30,,True,False,70.289,"LINESTRING (10.5371048 52.1614714, 10.5373667 52.1610596, 10.5374091 52.1608713)",,,
402189420,,Kleine Kirchstraße,residential,30,,False,False,28.308,"LINESTRING (10.5371048 52.1614714, 10.5370361 52.1615626, 10.5369307 52.1617025)",,,
388537017,,Okerstraße,residential,30,,True,False,22.538,"LINESTRING (10.5373093 52.1652994, 10.5371151 52.1654008, 10.5370577 52.1654308)",,,
388537018,,Okerstraße,residential,30,,True,False,23.992,"LINESTRING (10.5373093 52.1652994, 10.5372057 52.165457, 10.5371777 52.1654995)",,,
388537021,,Rosenwall,tertiary,50,,False,False,11.196,"LINESTRING (10.5370577 52.1654308, 10.5371777 52.1654995)",,,
28383651,,Rosenwall,tertiary,50,,False,True,227.30200000000002,"LINESTRING (10.5370577 52.1654308, 10.5368672 52.1653311, 10.5367501 52.1652732, 10.5366546 52.1652333, 10.5363023 52.1650967, 10.5361457 52.1650539, 10.5358895 52.1649877, 10.5356412 52.1649277, 10.5347141 52.1647106, 10.5344354 52.1646454, 10.5342612 52.1645814, 10.5341204 52.1645037)",,,
29068947,,Landeshuter Platz,residential,,,False,True,7.683,"LINESTRING (10.5410411 52.1620107, 10.5411483 52.1619895)",,,
25961756,,Michael-Praetorius-Platz,residential,30,,True,False,112.243,"LINESTRING (10.5387174 52.1616722, 10.537575 52.1615333, 10.5371048 52.1614714)",,,
28607601,,Große Kirchstraße,residential,30,,True,False,97.18,"LINESTRING (10.5387174 52.1616722, 10.5386044 52.1611952, 10.5385022 52.1608083)",,,
402189420,,Kleine Kirchstraße,residential,30,,False,True,28.308,"LINESTRING (10.5369307 52.1617025, 10.5370361 52.1615626, 10.5371048 52.1614714)",,,
99220812,,Reichsstraße,residential,30,,False,False,127.414,"LINESTRING (10.536777 52.1620922, 10.5368802 52.1621166, 10.5370805 52.162143, 10.5385868 52.1623736)",,,
23345891,,Schloßplatz,tertiary,30,,False,True,86.42299999999999,"LINESTRING (10.5320448 52.1630641, 10.5320874 52.1630897, 10.5321072 52.1631015, 10.532151 52.1631423, 10.5321698 52.1631834, 10.5322006 52.1633331, 10.5322127 52.1634285, 10.5322122 52.1634379, 10.5322075 52.1635195, 10.5321986 52.1636087, 10.5321725 52.1636782, 10.5321066 52.1638058)",,,
"[660427897, 23345885]",2,Schloßplatz,tertiary,30,,False,False,91.191,"LINESTRING (10.5320448 52.1630641, 10.5320724 52.1630491, 10.5320947 52.163037, 10.5321228 52.1630057, 10.5321336 52.1629473, 10.5320933 52.1627005, 10.5320893 52.1626273, 10.5321025 52.1625709, 10.5321228 52.1625154, 10.5321517 52.1624714, 10.5322189 52.1623989, 10.5323018 52.1622916)",,,
"[33262882, 23345883, 123203901, 123203902, 910544031]","['2', '3']","['Lessingplatz', 'Schloßplatz']",tertiary,"['50', '30']",,False,True,215.123,"LINESTRING (10.5320448 52.1630641, 10.5319794 52.1630822, 10.5318942 52.1630908, 10.5315162 52.1630974, 10.5312289 52.1631026, 10.5310308 52.1631157, 10.5308806 52.1631336, 10.5308493 52.1631373, 10.5306391 52.1631663, 10.5306279 52.1631678, 10.5305421 52.1631807, 10.5304005 52.163201, 10.5301342 52.1632366, 10.5291937 52.163334, 10.5290155 52.1633511, 10.5289371 52.1633551)",yes,,
42813372,,Enge Straße,living_street,,,False,True,48.487,"LINESTRING (10.5410364 52.1623984, 10.5411764 52.1627445, 10.5412042 52.1628221)",,,
23345911,,Schützenstraße,residential,30,,False,False,83.977,"LINESTRING (10.5275473 52.1649302, 10.5275976 52.1649241, 10.5276244 52.1649213, 10.5282017 52.1648608, 10.5287607 52.1648022)",,,
"[1117841416, 1117841417, 1117841415]",,Friedrich-Ebert-Straße,secondary,,,True,False,145.162,"LINESTRING (10.5275473 52.1649302, 10.5276418 52.1651808, 10.5276901 52.1653486, 10.5277706 52.1655328, 10.5281534 52.1661786)",yes,,
