osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,access,tunnel,junction
37585970,Hoher Weg,residential,False,True,259.701,,30,"LINESTRING (6.511658 51.1877294, 6.5109323 51.1871284, 6.5108529 51.1870656, 6.5107686 51.1870027, 6.5106928 51.1869489, 6.5106073 51.1868952, 6.5103091 51.1867226, 6.509987 51.1865379, 6.5098425 51.1864551, 6.5093707 51.1861876, 6.5091018 51.1860425)",,,,
24581133,Borrenstraße,secondary,False,False,146.475,,30,"LINESTRING (6.5143721 51.1878111, 6.5142774 51.1878377, 6.5141837 51.1878668, 6.5140984 51.1878958, 6.513581 51.1880869, 6.5134409 51.1881381, 6.5130859 51.1882678, 6.512826 51.1883637, 6.5126849 51.1884177, 6.5125541 51.1884707)",,,,
24581133,Borrenstraße,secondary,False,True,78.441,,30,"LINESTRING (6.5143721 51.1878111, 6.514554 51.1877665, 6.5147402 51.1877233, 6.5149137 51.1876853, 6.5151083 51.1876446, 6.5152294 51.1876199, 6.5152693 51.1876118, 6.5154346 51.187579)",,,,
37236411,Adlerstraße,residential,False,True,175.851,,30,"LINESTRING (6.5143721 51.1878111, 6.5140191 51.1872959, 6.5140065 51.187279, 6.5139926 51.1872638, 6.513976 51.187249, 6.5139555 51.1872342, 6.513298 51.1868305, 6.5132906 51.1868274, 6.5132828 51.1868252, 6.5132732 51.1868241, 6.5132613 51.1868235, 6.5132504 51.186824, 6.513237 51.1868253, 6.5132255 51.1868286, 6.5132158 51.1868331, 6.5128702 51.1870613)",,,,
24582296,Am Kuhlenhof,residential,True,False,53.209,,30,"LINESTRING (6.5096889 51.1903831, 6.509772 51.1904416, 6.5101966 51.1907405)",,,,
35809328,Am Kuhlenhof,living_street,False,False,166.38600000000002,,,"LINESTRING (6.5096889 51.1903831, 6.5098026 51.190317, 6.5098995 51.1902639, 6.5100129 51.1902018, 6.5100441 51.1901847, 6.5110046 51.1896685, 6.5110275 51.1896548, 6.5110638 51.1896321, 6.5110823 51.1896183, 6.5110912 51.1896083, 6.5110991 51.1895954, 6.5111022 51.1895856, 6.5111031 51.1895744, 6.5111007 51.1895634, 6.511095 51.1895524, 6.5110861 51.189542, 6.5110773 51.1895329, 6.5110539 51.1895123, 6.5110395 51.1895018, 6.5108269 51.1893468)",,,,
35809329,Am Kuhlenhof,living_street,False,True,87.869,,,"LINESTRING (6.5096889 51.1903831, 6.5092326 51.1906436, 6.5091677 51.190715, 6.5090792 51.1907237, 6.50876 51.1908976)",,,,
1020085688,An der Sandkuhle,secondary,False,True,44.324,,30,"LINESTRING (6.5108269 51.1893468, 6.5112961 51.1890777)",2,,,
24581147,An der Sandkuhle,secondary,False,False,131.098,,30,"LINESTRING (6.5108269 51.1893468, 6.5105451 51.1895003, 6.5098776 51.1898808, 6.5097733 51.1899406, 6.5094308 51.1901369)",2,,,
35809328,Am Kuhlenhof,living_street,False,True,166.386,,,"LINESTRING (6.5108269 51.1893468, 6.5110395 51.1895018, 6.5110539 51.1895123, 6.5110773 51.1895329, 6.5110861 51.189542, 6.511095 51.1895524, 6.5111007 51.1895634, 6.5111031 51.1895744, 6.5111022 51.1895856, 6.5110991 51.1895954, 6.5110912 51.1896083, 6.5110823 51.1896183, 6.5110638 51.1896321, 6.5110275 51.1896548, 6.5110046 51.1896685, 6.5100441 51.1901847, 6.5100129 51.1902018, 6.5098995 51.1902639, 6.5098026 51.190317, 6.5096889 51.1903831)",,,,
35809329,Am Kuhlenhof,living_street,False,False,87.869,,,"LINESTRING (6.50876 51.1908976, 6.5090792 51.1907237, 6.5091677 51.190715, 6.5092326 51.1906436, 6.5096889 51.1903831)",,,,
24581147,An der Sandkuhle,secondary,False,False,4.824,,30,"LINESTRING (6.5094308 51.1901369, 6.5093796 51.1901661)",2,,,
24581147,An der Sandkuhle,secondary,False,True,131.098,,30,"LINESTRING (6.5094308 51.1901369, 6.5097733 51.1899406, 6.5098776 51.1898808, 6.5105451 51.1895003, 6.5108269 51.1893468)",2,,,
"[34298332, 37228734]",An der Sandkuhle,residential,False,False,198.841,,,"LINESTRING (6.5094308 51.1901369, 6.5092797 51.1900196, 6.5091298 51.1899035, 6.5091159 51.1898925, 6.508941 51.1897537, 6.5089223 51.1897374, 6.5089087 51.1897216, 6.5088969 51.1897038, 6.5088822 51.1896751, 6.5087841 51.1894839, 6.5080347 51.1889407, 6.5080097 51.18892, 6.507988 51.1888996, 6.5079724 51.1888802, 6.5079588 51.1888577, 6.5078637 51.1886725)",,no,,
24576275,Am Brauhaus,residential,False,True,97.261,,,"LINESTRING (6.5124211 51.1924656, 6.5124643 51.1924264, 6.5125241 51.1923761, 6.5126071 51.1923102, 6.5126922 51.1922461, 6.5127497 51.1922028, 6.5128096 51.1921577, 6.512853 51.1921254, 6.5128838 51.1921029, 6.5129389 51.1920616, 6.5133055 51.1917893)",,,,
"[24576276, 987283582]","['Brauereistraße', 'Therese-von-Wüllenweber-Platz']",living_street,False,False,125.08600000000001,,,"LINESTRING (6.5124211 51.1924656, 6.5119192 51.1921272, 6.5119021 51.1921103, 6.5118873 51.1920905, 6.5118773 51.1920673, 6.5118719 51.1920471, 6.5118712 51.1920252, 6.5118775 51.1919975, 6.5118972 51.1919515, 6.5119784 51.1918157, 6.5121075 51.1916034, 6.5121726 51.1915047)",,,,
37936246,Am Brauhaus,residential,False,False,43.254000000000005,,,"LINESTRING (6.5124211 51.1924656, 6.5123349 51.1925497, 6.5123079 51.1925761, 6.5122755 51.1926077, 6.5120857 51.1927929)",,,,
24581146,Willi-Hannen-Straße,residential,False,True,8.676,,30,"LINESTRING (6.5102953 51.1921992, 6.5101856 51.1921623)",,,,
24581146,Willi-Hannen-Straße,residential,False,False,101.952,,30,"LINESTRING (6.5102953 51.1921992, 6.5105016 51.1922714, 6.5105977 51.192305, 6.5106848 51.1923361, 6.5110437 51.1924615, 6.5111671 51.192505, 6.5115715 51.1926475)",,,,
"[1128072600, 339813222, 35818566]",Johann-Hövel-Weg,living_street,False,False,130.87400000000002,,,"LINESTRING (6.5102953 51.1921992, 6.5109493 51.19144, 6.5109997 51.1913897, 6.5110723 51.1913198, 6.5111385 51.191259, 6.5112305 51.19118)",,,building_passage,
35818242,An der Synagoge,living_street,False,True,7.517,,,"LINESTRING (6.5112305 51.19118, 6.5111432 51.1911403)",,,,
"[35818242, 987283581]","['Therese-von-Wüllenweber-Platz', 'An der Synagoge']",living_street,False,False,75.3,,,"LINESTRING (6.5112305 51.19118, 6.5116518 51.191359, 6.5116849 51.1913723, 6.5117194 51.1913852, 6.5117577 51.1913979, 6.5117945 51.1914079, 6.5120183 51.191469, 6.5121726 51.1915047)",,,,
"[1128072600, 35818566, 339813222]",Johann-Hövel-Weg,living_street,False,True,130.87400000000002,,,"LINESTRING (6.5112305 51.19118, 6.5111385 51.191259, 6.5110723 51.1913198, 6.5109997 51.1913897, 6.5109493 51.19144, 6.5102953 51.1921992)",,,building_passage,
36725493,Mühlenstraße,residential,False,False,55.663,,30,"LINESTRING (6.5114835 51.1900922, 6.5120993 51.1897734)",,,,
36725493,Mühlenstraße,residential,False,True,115.064,,30,"LINESTRING (6.5114835 51.1900922, 6.5101966 51.1907405)",,,,
36725775,Hannengasse,living_street,False,False,106.07900000000001,,,"LINESTRING (6.5114835 51.1900922, 6.5115939 51.1901689, 6.5116269 51.1901901, 6.5116619 51.1902076, 6.5119836 51.1903504, 6.5120346 51.1903755, 6.5120856 51.1904016, 6.5121358 51.1904283, 6.5121592 51.1904416, 6.5121827 51.190458, 6.5122787 51.190531, 6.5123104 51.1905532, 6.5125997 51.1907347)",,,,
37605442,Clara-Viebig-Straße,living_street,False,True,43.061,,,"LINESTRING (6.5075345 51.1906229, 6.5077817 51.1907928, 6.5079054 51.1909297)",,,,
36725775,Hannengasse,living_street,False,False,35.458,,,"LINESTRING (6.5125997 51.1907347, 6.5124747 51.1908152, 6.5126982 51.190967)",,,,
36725775,Hannengasse,living_street,False,True,106.07900000000002,,,"LINESTRING (6.5125997 51.1907347, 6.5123104 51.1905532, 6.5122787 51.190531, 6.5121827 51.190458, 6.5121592 51.1904416, 6.5121358 51.1904283, 6.5120856 51.1904016, 6.5120346 51.1903755, 6.5119836 51.1903504, 6.5116619 51.1902076, 6.5116269 51.1901901, 6.5115939 51.1901689, 6.5114835 51.1900922)",,,,
50815137,Hannenplatz,living_street,False,True,19.506,,,"LINESTRING (6.5125997 51.1907347, 6.5126463 51.1907254, 6.5127438 51.1907369, 6.5128567 51.1907795)",,,,
100731991,,residential,True,False,7.042,L 382,,"LINESTRING (6.513719 51.1914825, 6.5137027 51.1914704, 6.5136941 51.1914555, 6.513694 51.1914397, 6.5137026 51.1914248)",,,,roundabout
919184573,Hindenburgstraße,residential,False,True,42.439,L 382,50,"LINESTRING (6.513719 51.1914825, 6.5136697 51.1915418, 6.5135341 51.1917068, 6.5135145 51.1917375, 6.5134988 51.1917693, 6.5134774 51.1918307)",,,,
10363641,Hindenburgstraße,living_street,False,False,60.467999999999996,,,"LINESTRING (6.5137797 51.1914026, 6.5140533 51.1910375, 6.5140621 51.1910235, 6.5140693 51.19101, 6.5140742 51.1909962, 6.5140778 51.190976, 6.5140838 51.1908994)",,,,
100731991,,residential,True,False,8.211,L 382,,"LINESTRING (6.5137797 51.1914026, 6.5138018 51.1914077, 6.5138201 51.191417, 6.5138328 51.1914294, 6.5138385 51.1914437, 6.5138366 51.1914585)",,,,roundabout
50815142,Hannengasse,living_street,False,True,93.935,,,"LINESTRING (6.5137026 51.1914248, 6.513621 51.1914062, 6.5133522 51.191241, 6.5132865 51.1911981, 6.512823 51.1909188, 6.5127873 51.1909349, 6.5126982 51.190967)",,,,
100731991,,residential,True,False,6.285,L 382,,"LINESTRING (6.5137026 51.1914248, 6.5137166 51.1914138, 6.5137354 51.191406, 6.5137571 51.1914021, 6.5137797 51.1914026)",,,,roundabout
100731991,,residential,True,False,10.22,L 382,,"LINESTRING (6.5138366 51.1914585, 6.513824 51.1914751, 6.5138019 51.1914872, 6.513774 51.1914929, 6.5137448 51.1914912, 6.513719 51.1914825)",,,,roundabout
173269799,Arndtstraße,residential,False,True,42.36,L 382,,"LINESTRING (6.5138366 51.1914585, 6.5139698 51.1914661, 6.514019 51.1914706, 6.5140653 51.1914778, 6.5141169 51.1914874, 6.5141695 51.1915006, 6.5143061 51.1915488, 6.5144015 51.1915824)",,,,
473832302,Am Rüttersweg,residential,False,True,5.885,,50,"LINESTRING (6.5081715 51.191145, 6.5082253 51.1911042)",,,,
24581150,Willi-Hannen-Straße,residential,True,False,31.049,,30,"LINESTRING (6.5081715 51.191145, 6.5080301 51.1910718, 6.5080057 51.191056, 6.5079812 51.1910363, 6.5079628 51.1910195, 6.5079477 51.1910028, 6.5079054 51.1909297)",,,,
299211937,Regentenstraße,residential,False,True,7.124,,30,"LINESTRING (6.5175556 51.1921196, 6.5174784 51.1920776)",,,,
173269800,St.-Andreas-Straße,residential,False,False,154.63299999999998,,30,"LINESTRING (6.5175556 51.1921196, 6.5183417 51.1916143, 6.5184475 51.1915461, 6.5185375 51.1914827, 6.5190706 51.1911041)",,,,
"[299211937, 24548998]",Regentenstraße,residential,False,False,118.46100000000001,,30,"LINESTRING (6.5175556 51.1921196, 6.5176159 51.1921506, 6.5176806 51.1921803, 6.5178882 51.1922695, 6.5182721 51.1924343, 6.5187409 51.1926313, 6.5188679 51.1926854, 6.5189575 51.1927217)",,,,
987611462,St.-Katharina-Platz,residential,False,True,72.99199999999999,,,"LINESTRING (6.5149741 51.1910455, 6.5149485 51.1910618, 6.5148325 51.1911359, 6.5147071 51.191216, 6.5146674 51.1912413, 6.5146203 51.1912714, 6.5144015 51.1915824)",,,,
1020085688,An der Sandkuhle,secondary,False,False,44.324,,30,"LINESTRING (6.5112961 51.1890777, 6.5108269 51.1893468)",2,,,
"[35818243, 917784799]",Sebastianusstraße,residential,False,True,95.487,,"['50', '30']","LINESTRING (6.5112961 51.1890777, 6.5117668 51.1894831, 6.5118381 51.1895454, 6.5119617 51.1896532, 6.5120993 51.1897734)",,,,
37567610,Rheydter Straße,residential,False,False,213.118,,30,"LINESTRING (6.5112961 51.1890777, 6.5111264 51.1889362, 6.5109895 51.1888281, 6.5108958 51.1887519, 6.5108155 51.1886854, 6.5107853 51.1886634, 6.5107472 51.1886392, 6.5104691 51.1884836, 6.5103783 51.1884328, 6.510272 51.1883733, 6.510153 51.188313, 6.5100251 51.1882492, 6.5098434 51.1881584, 6.5097272 51.1881004, 6.5090749 51.1877749)",,,,
963667365,Borrenstraße,secondary,False,True,110.70400000000001,,30,"LINESTRING (6.5112961 51.1890777, 6.5115655 51.188937, 6.5116876 51.1888735, 6.5118059 51.1888147, 6.5119282 51.1887549, 6.5119392 51.1887496, 6.5120467 51.1886982, 6.512164 51.1886428, 6.5122004 51.188626, 6.5122825 51.1885882, 6.5124106 51.1885318, 6.5125541 51.1884707)",,,,
36726210,Adolph-Kolping-Straße,living_street,False,True,99.62100000000001,,,"LINESTRING (6.5148505 51.1902642, 6.5148264 51.190265, 6.5148078 51.1902683, 6.5147882 51.1902735, 6.5147699 51.1902803, 6.5147358 51.1902946, 6.5146543 51.1903347, 6.5145307 51.1903954, 6.514502 51.1904095, 6.5144739 51.1904233, 6.5142735 51.1905293, 6.5142339 51.1905529, 6.5141854 51.1905817, 6.5141162 51.190623, 6.5140027 51.1907029, 6.5139923 51.1907093, 6.5139824 51.1907146, 6.5139704 51.1907197, 6.5139565 51.1907246, 6.5137228 51.1907984)",,,,
50815137,Hannenplatz,living_street,False,False,19.506,,,"LINESTRING (6.5128567 51.1907795, 6.5127438 51.1907369, 6.5126463 51.1907254, 6.5125997 51.1907347)",,,,
"[24576285, 987283581]","['Therese-von-Wüllenweber-Platz', 'An der Alten Post']",living_street,False,False,85.06599999999999,,,"LINESTRING (6.5121726 51.1915047, 6.5123352 51.1915424, 6.5126581 51.1916238, 6.5127892 51.1916551, 6.5129874 51.1917079, 6.5130209 51.1917164, 6.5133055 51.1917893)",,,,
"[35818242, 987283581]","['Therese-von-Wüllenweber-Platz', 'An der Synagoge']",living_street,False,True,75.3,,,"LINESTRING (6.5121726 51.1915047, 6.5120183 51.191469, 6.5117945 51.1914079, 6.5117577 51.1913979, 6.5117194 51.1913852, 6.5116849 51.1913723, 6.5116518 51.191359, 6.5112305 51.19118)",,,,
"[24576284, 987283582]","['Brauereistraße', 'Therese-von-Wüllenweber-Platz']",living_street,False,False,73.21600000000001,,,"LINESTRING (6.5121726 51.1915047, 6.512241 51.191407, 6.5123161 51.19128, 6.5123367 51.1912489, 6.5123602 51.1912178, 6.5123811 51.1911915, 6.5124021 51.191167, 6.512479 51.1910835, 6.5126214 51.1909673, 6.5126982 51.190967)",,,,
"[24576276, 987283582]","['Brauereistraße', 'Therese-von-Wüllenweber-Platz']",living_street,False,True,125.08599999999998,,,"LINESTRING (6.5121726 51.1915047, 6.5121075 51.1916034, 6.5119784 51.1918157, 6.5118972 51.1919515, 6.5118775 51.1919975, 6.5118712 51.1920252, 6.5118719 51.1920471, 6.5118773 51.1920673, 6.5118873 51.1920905, 6.5119021 51.1921103, 6.5119192 51.1921272, 6.5124211 51.1924656)",,,,
