osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,junction
295080355,False,,Moorkoppel,residential,,False,89.979,"LINESTRING (10.7246084 53.2877382, 10.7246803 53.2876546, 10.7240525 53.2871799, 10.7239013 53.2871171)",,,
295080355,False,,Moorkoppel,residential,,True,89.979,"LINESTRING (10.7239013 53.2871171, 10.7240525 53.2871799, 10.7246803 53.2876546, 10.7246084 53.2877382)",,,
295080715,False,,Moorweg,unclassified,30,False,126.32499999999999,"LINESTRING (10.7239013 53.2871171, 10.7243809 53.2866637, 10.7248466 53.2862234, 10.7249198 53.286158)",,3,
"[168977362, 303508884]",False,,Moorweide,"['living_street', 'residential']",,"[False, True]",250.977,"LINESTRING (10.7263978 53.2883385, 10.7260961 53.2881284, 10.7258981 53.2879691, 10.7255369 53.2881146, 10.7252746 53.2882184, 10.7252278 53.2882591, 10.7252278 53.2882884, 10.7252371 53.288321, 10.7262444 53.289009, 10.7263215 53.2890359, 10.7263982 53.2890437, 10.7264846 53.2890364, 10.7266812 53.288935)",,,
421599513,True,,,secondary,50,False,19.186,"LINESTRING (10.7322845 53.2914203, 10.7322541 53.2913981, 10.7322369 53.2913712, 10.7322344 53.2913425, 10.7322471 53.2913147, 10.7322735 53.2912907, 10.7323112 53.2912728)",,,roundabout
421599513,True,,,secondary,50,False,11.888,"LINESTRING (10.7325291 53.2913847, 10.7325073 53.291408, 10.7324751 53.2914266, 10.7324353 53.2914388, 10.7323913 53.2914435)",,,roundabout
421599513,True,,,secondary,50,False,7.723000000000001,"LINESTRING (10.7323913 53.2914435, 10.7323528 53.2914414, 10.7323164 53.2914335, 10.7322845 53.2914203)",,,roundabout
421599515,True,L 219,Breite Straße,secondary,50,False,14.82,"LINESTRING (10.7323913 53.2914435, 10.7323061 53.2914927, 10.7322713 53.2915143, 10.7322336 53.2915377)",,,
421599513,True,,,secondary,50,False,11.395999999999999,"LINESTRING (10.7324164 53.2912628, 10.7324491 53.291269, 10.7324785 53.2912795, 10.7325034 53.2912936, 10.7325223 53.2913107, 10.7325344 53.2913299)",,,roundabout
421599513,True,,,secondary,50,False,7.218,"LINESTRING (10.7323112 53.2912728, 10.7323446 53.2912644, 10.7323804 53.291261, 10.7324164 53.2912628)",,,roundabout
421599517,True,L 221,Lüneburger Straße,secondary,50,False,22.752000000000002,"LINESTRING (10.7323112 53.2912728, 10.732321 53.2912117, 10.7323235 53.2911963, 10.7323198 53.291162, 10.7323008 53.2910693)",1,,
421599518,False,L 222,Fritz-von-dem-Berge-Straße,secondary,50,False,3.678,"LINESTRING (10.7327639 53.2913388, 10.732815 53.2913261)",,,
421599520,True,,Fritz-von-dem-Berge-Straße,secondary,50,False,16.42,"LINESTRING (10.7327639 53.2913388, 10.7327049 53.2913503, 10.7326902 53.2913532, 10.7325291 53.2913847)",,,
421599519,True,,Fritz-von-dem-Berge-Straße,secondary,50,False,15.286,"LINESTRING (10.7325344 53.2913299, 10.7327639 53.2913388)",,,
421599513,True,,,secondary,50,False,6.175000000000001,"LINESTRING (10.7325344 53.2913299, 10.7325388 53.2913575, 10.7325291 53.2913847)",,,roundabout
