osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,tunnel,access
"[51718608, 1106757500]",,Rot-Kreuz-Platz,residential,False,False,102.13,,,"LINESTRING (10.4664201 49.6661493, 10.4665399 49.665907, 10.4665872 49.6656831, 10.466765 49.6652604)",,,
1106757502,,Adi-Dassler-Straße,residential,False,False,64.69,,,"LINESTRING (10.4664201 49.6661493, 10.4661444 49.6661187, 10.4658364 49.6660578, 10.4655523 49.6660016)",,,
315261280,2,Nürnberger Straße,secondary,False,False,82.975,St 2421,50,"LINESTRING (10.4603051 49.662735, 10.4607045 49.662035)",,,
37761371,2,Nürnberger Straße,secondary,False,True,89.002,St 2421,50,"LINESTRING (10.4603051 49.662735, 10.460011 49.6632211, 10.4599277 49.663358, 10.4598542 49.6634803)",,,
"[992253069, 76608775]",,"['Am Kühwasen', 'Nürnberger Straße']",residential,False,False,201.063,,,"LINESTRING (10.4603051 49.662735, 10.4601839 49.6627121, 10.4591933 49.6625251, 10.4588008 49.6624522, 10.4586726 49.662461, 10.4585936 49.6625369, 10.4583304 49.6631323)",,,
315261280,2,Nürnberger Straße,secondary,False,True,117.603,St 2421,50,"LINESTRING (10.4613835 49.6609145, 10.4607869 49.6618991)",,,
315261280,2,Nürnberger Straße,secondary,False,False,16.234,St 2421,50,"LINESTRING (10.4607045 49.662035, 10.4607869 49.6618991)",,,
315261280,2,Nürnberger Straße,secondary,False,True,82.975,St 2421,50,"LINESTRING (10.4607045 49.662035, 10.4603051 49.662735)",,,
235474275,,Am Kühwasen,residential,False,False,281.2,,,"LINESTRING (10.4607045 49.662035, 10.4605813 49.6620278, 10.4602943 49.6620197, 10.4592772 49.6619455, 10.4586197 49.6619624, 10.458005 49.6620029, 10.4568373 49.6618342)",,,
76741780,,Herrensteig,residential,False,True,117.346,,,"LINESTRING (10.4656426 49.6658538, 10.4654949 49.6657432, 10.464674 49.6650055)",,,
315261301,2,Südring,secondary,False,False,18.036,St 2261,50,"LINESTRING (10.4656426 49.6658538, 10.4655675 49.6659332, 10.4655523 49.6660016)",,,
315261301,2,Südring,secondary,False,True,124.405,St 2261,50,"LINESTRING (10.4656426 49.6658538, 10.4657577 49.6657538, 10.4659073 49.6655626, 10.4661448 49.6651716, 10.466274 49.6648878, 10.4662951 49.6648255)",,,
76741780,,Herrensteig,residential,False,False,117.346,,,"LINESTRING (10.464674 49.6650055, 10.4654949 49.6657432, 10.4656426 49.6658538)",,,
76741777,,,residential,False,True,25.956,,,"LINESTRING (10.4662951 49.6648255, 10.4659523 49.664753)",,,
315261297,3,Südring,secondary,False,True,37.79,St 2261,50,"LINESTRING (10.4662951 49.6648255, 10.4663789 49.66449)",,,
315261301,2,Südring,secondary,False,False,124.405,St 2261,50,"LINESTRING (10.4662951 49.6648255, 10.466274 49.6648878, 10.4661448 49.6651716, 10.4659073 49.6655626, 10.4657577 49.6657538, 10.4656426 49.6658538)",,,
76741777,,,residential,False,False,25.956,,,"LINESTRING (10.4659523 49.664753, 10.4662951 49.6648255)",,,
235474275,,Am Kühwasen,residential,False,True,281.2,,,"LINESTRING (10.4568373 49.6618342, 10.458005 49.6620029, 10.4586197 49.6619624, 10.4592772 49.6619455, 10.4602943 49.6620197, 10.4605813 49.6620278, 10.4607045 49.662035)",,,
404451591,,Bauhofstraße,residential,False,True,115.64999999999999,,,"LINESTRING (10.4568373 49.6618342, 10.4566409 49.6622368, 10.456353 49.6628259)",,,
51718608,,Rot-Kreuz-Platz,residential,False,False,29.242,,,"LINESTRING (10.466765 49.6652604, 10.4668925 49.6650107)",,,
"[51718608, 1106757500]",,Rot-Kreuz-Platz,residential,False,True,102.13000000000001,,,"LINESTRING (10.466765 49.6652604, 10.4665872 49.6656831, 10.4665399 49.665907, 10.4664201 49.6661493)",,,
"[1106757501, 158496925]",,Rot-Kreuz-Platz,residential,False,True,146.33599999999998,,,"LINESTRING (10.466765 49.6652604, 10.4671581 49.665312, 10.4673858 49.665378, 10.4674841 49.6654455, 10.4675129 49.6655321, 10.4674851 49.6656557, 10.4673058 49.6660107, 10.4672032 49.6662154)",,,
1107776326,,Adi-Dassler-Straße,residential,False,False,48.004,,,"LINESTRING (10.4672032 49.6662154, 10.4665425 49.6661562)",,,
158496846,,Adi-Dassler-Straße,residential,False,True,66.155,,,"LINESTRING (10.4672032 49.6662154, 10.467273 49.6662252, 10.4681016 49.6663413)",,,
"[1106757501, 158496925]",,Rot-Kreuz-Platz,residential,False,False,146.336,,,"LINESTRING (10.4672032 49.6662154, 10.4673058 49.6660107, 10.4674851 49.6656557, 10.4675129 49.6655321, 10.4674841 49.6654455, 10.4673858 49.665378, 10.4671581 49.665312, 10.466765 49.6652604)",,,
35697231,2,Würzburger Straße,residential,False,False,146.542,,,"LINESTRING (10.4583304 49.6631323, 10.4579886 49.6630853, 10.4577139 49.6630487, 10.457442 49.6630124, 10.4566733 49.6629016, 10.456353 49.6628259)",,,
35697231,2,Würzburger Straße,residential,False,True,116.62800000000001,,,"LINESTRING (10.4583304 49.6631323, 10.4587798 49.663209, 10.4588684 49.6632264, 10.4592061 49.6632924, 10.4593657 49.6633341, 10.4598542 49.6634803)",,,
"[992253069, 76608775]",,"['Am Kühwasen', 'Nürnberger Straße']",residential,False,True,201.063,,,"LINESTRING (10.4583304 49.6631323, 10.4585936 49.6625369, 10.4586726 49.662461, 10.4588008 49.6624522, 10.4591933 49.6625251, 10.4601839 49.6627121, 10.4603051 49.662735)",,,
235142615,,,residential,False,True,46.376000000000005,,,"LINESTRING (10.4645226 49.6654531, 10.4643649 49.6653069, 10.4641538 49.6651111)",,,
315261280,2,Nürnberger Straße,secondary,False,False,117.603,St 2421,50,"LINESTRING (10.4607869 49.6618991, 10.4613835 49.6609145)",,,
315261280,2,Nürnberger Straße,secondary,False,True,16.234,St 2421,50,"LINESTRING (10.4607869 49.6618991, 10.4607045 49.662035)",,,
76608782,,Nürnberger Straße,residential,False,True,93.069,,,"LINESTRING (10.4607869 49.6618991, 10.4611102 49.6619762, 10.461393 49.6620464, 10.461722 49.6620864, 10.4618157 49.6620931, 10.4618573 49.6621281, 10.4618011 49.662217)",,,
76608782,,Nürnberger Straße,residential,False,False,93.06899999999999,,,"LINESTRING (10.4618011 49.662217, 10.4618573 49.6621281, 10.4618157 49.6620931, 10.461722 49.6620864, 10.461393 49.6620464, 10.4611102 49.6619762, 10.4607869 49.6618991)",,,
35704712,,Landwehrstraße,residential,False,True,61.835,,,"LINESTRING (10.4685411 49.6695856, 10.4679418 49.6691871)",,,
26206439,2,Schwarzenberger Straße,secondary,False,False,7.787,St 2261,50,"LINESTRING (10.4663866 49.666695, 10.4664589 49.6667471)",,,
26206439,2,Schwarzenberger Straße,secondary,False,True,43.158,St 2261,50,"LINESTRING (10.4663866 49.666695, 10.4662327 49.6665875, 10.4659777 49.6664111)",,,
35702361,,,residential,False,True,136.00599999999997,,,"LINESTRING (10.4663866 49.666695, 10.4665896 49.6665983, 10.4667354 49.6665838, 10.4674488 49.666546, 10.467894 49.666499, 10.4679443 49.6664777, 10.4679964 49.6664265, 10.4681016 49.6663413)",,,
328547974,,Herzoggäßchen,residential,False,True,108.379,,,"LINESTRING (10.4621955 49.6644551, 10.462405 49.6644563, 10.4627056 49.6644805, 10.462944 49.6645136, 10.4629853 49.6645254, 10.4631621 49.664586, 10.4633848 49.6646494, 10.4636142 49.6647301)",,,
35697231,2,Würzburger Straße,residential,False,True,146.542,,,"LINESTRING (10.456353 49.6628259, 10.4566733 49.6629016, 10.457442 49.6630124, 10.4577139 49.6630487, 10.4579886 49.6630853, 10.4583304 49.6631323)",,,
404451591,,Bauhofstraße,residential,False,False,115.64999999999999,,,"LINESTRING (10.456353 49.6628259, 10.4566409 49.6622368, 10.4568373 49.6618342)",,,
24263854,2,Kirchstraße,tertiary,False,False,32.038,,,"LINESTRING (10.462516 49.6652555, 10.4623468 49.665522)",,,
"[39351296, 44508189, 39351311]",2,Würzburger Straße,tertiary,False,False,277.66,,,"LINESTRING (10.462516 49.6652555, 10.4624684 49.6652154, 10.4623923 49.6651525, 10.4621795 49.6649218, 10.4617845 49.6645952, 10.4616361 49.6644733, 10.461459 49.6643439, 10.46144 49.6643318, 10.4613129 49.6642554, 10.4604766 49.663759, 10.4603408 49.6636802, 10.460194 49.6636199, 10.4598542 49.6634803)",yes,,
289390635,2,Hauptstraße,tertiary,False,True,47.516,,,"LINESTRING (10.462516 49.6652555, 10.4625652 49.6652791, 10.462625 49.6653018, 10.4631376 49.6653881)",,,
