osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,access,bridge
655340063,True,,,Sternstraße,residential,30,False,25.439999999999998,"LINESTRING (9.9412866 51.5288126, 9.9412712 51.528762, 9.9412645 51.5286764, 9.9412861 51.5285858)",7.5,,
"[313630130, 70905475, 259034847]",False,"['4', '5']",L 564,Reinhäuser Landstraße,secondary,50,False,74.395,"LINESTRING (9.938957 51.5283402, 9.938928 51.5284735, 9.9389132 51.5285267, 9.9389013 51.5285696, 9.9388853 51.5286315, 9.9388427 51.5287965, 9.9388108 51.5289234, 9.9387921 51.5290013)",,,
29064215,True,3,L 569,Bürgerstraße,secondary,50,False,2.754,"LINESTRING (9.9386919 51.5293013, 9.9387316 51.5293031)",,,
28520509,True,1,L 564,Reinhäuser Landstraße,secondary,50,False,34.223,"LINESTRING (9.9386919 51.5293013, 9.9387068 51.5292242, 9.9387198 51.5291658, 9.938734 51.5291073, 9.9387921 51.5290013)",4.7,,
49428458,True,,,Angerstraße,residential,30,False,7.927,"LINESTRING (9.9294024 51.5300311, 9.9293807 51.5299611)",7,,
49428457,True,2,L 569,Bürgerstraße,secondary,50,False,18.615000000000002,"LINESTRING (9.9294024 51.5300311, 9.9293105 51.5300502, 9.9291471 51.530084)",,,
"[342447114, 20171947, 114092790]",False,,,Neustadt,residential,30,"[False, True]",226.885,"LINESTRING (9.9291812 51.5333124, 9.9294279 51.5332704, 9.9296088 51.5332396, 9.9296318 51.5332355, 9.9298362 51.533199, 9.9298829 51.5333002, 9.9298912 51.5333284, 9.9299072 51.5333957, 9.9298992 51.5334474, 9.9298864 51.5334775, 9.9298505 51.5335278, 9.9298194 51.533575, 9.9297995 51.5336278, 9.9297858 51.5337052, 9.9297805 51.5338197, 9.9297874 51.5338982, 9.9298032 51.53397, 9.9298278 51.5340553, 9.9298553 51.5341223, 9.9298629 51.5341409, 9.9299431 51.5343162, 9.9301223 51.5347077, 9.9301454 51.5347704)","['6.4', '7.2', '7.4']",,
952487057,False,,,Am Leinekanal,living_street,,False,57.847,"LINESTRING (9.9328464 51.535756, 9.9327111 51.5356748, 9.9326315 51.5355542, 9.9325399 51.5352873)",7,,
205506700,True,3,L 569,Bürgerstraße,secondary,50,False,113.321,"LINESTRING (9.9328822 51.5291171, 9.9326983 51.529186, 9.9323248 51.5293022, 9.9320339 51.5293829, 9.931838 51.5294365, 9.9317854 51.5294509, 9.9316743 51.5294813, 9.9314499 51.5295428, 9.9314045 51.5295548)",,,
"[263672611, 406258087, 406258091, 322767795, 28681310]",False,"['6', '5']",L 569,Bürgerstraße,secondary,50,False,93.317,"LINESTRING (9.9328822 51.5291171, 9.9330666 51.5290758, 9.933227 51.5290517, 9.9333921 51.5290279, 9.9334664 51.5290182, 9.9335102 51.5290153, 9.9336944 51.5290031, 9.9339165 51.5289894, 9.9342066 51.5289884)",,,
49428468,True,1,,Keplerstraße,residential,50,False,7.85,"LINESTRING (9.9397707 51.5293259, 9.9398835 51.5293336)",,,
49428467,True,1,L 569,Geismar Landstraße,secondary,50,False,21.985,"LINESTRING (9.9397707 51.5293259, 9.9398606 51.5292747, 9.9399043 51.5292503, 9.939931 51.5292354, 9.9399436 51.5292283, 9.9399698 51.5292137, 9.9400098 51.5291959)",,,
49428456,True,2,L 569,Bürgerstraße,secondary,50,False,55.09,"LINESTRING (9.931164 51.5295289, 9.9313502 51.5294772, 9.9318933 51.5293299)",,,
"[297501601, 49428461]",True,1,,Wiesenstraße,secondary_link,50,False,57.971000000000004,"LINESTRING (9.931164 51.5295289, 9.9310992 51.5295137, 9.9310597 51.529503, 9.9310126 51.529486, 9.9309442 51.529451, 9.9307176 51.5293563, 9.9304604 51.529249)",,,
49428462,True,2,,Wiesenstraße,secondary,50,False,13.672,"LINESTRING (9.931164 51.5295289, 9.9311534 51.5295637, 9.9311317 51.5296062, 9.9310961 51.529643)",,,
"[810847504, 20171956]",True,,,Untere-Masch-Straße,residential,30,False,211.49999999999997,"LINESTRING (9.9312963 51.5365268, 9.9312557 51.5365227, 9.9311293 51.5364921, 9.9309148 51.5364266, 9.9307277 51.5363653, 9.93052 51.5362904, 9.930408 51.5362408, 9.930363 51.5362209, 9.9301344 51.5360794, 9.9300181 51.5359858, 9.9299621 51.5359267, 9.9298786 51.5358386, 9.9295858 51.535502, 9.9292968 51.5351783)","['5.7', '5.8']",,
400555712,False,3,,Obere-Masch-Straße,residential,30,True,11.454,"LINESTRING (9.9312963 51.5365268, 9.9313306 51.5365246, 9.931359 51.5365119, 9.9313713 51.5364958, 9.9313858 51.5364548)",,,
4532408,True,1,,Kurze-Geismar-Straße,secondary_link,50,False,5.808,"LINESTRING (9.938686 51.5293534, 9.9386919 51.5293013)",,,
8093147,True,2,L 569,Bürgerstraße,secondary,50,False,61.394999999999996,"LINESTRING (9.938686 51.5293534, 9.93848 51.5293346, 9.9382473 51.5293195, 9.9378104 51.5292658)",,,
23584695,False,2,,Goethe-Allee,residential,30,True,61.828,"LINESTRING (9.928225 51.5350037, 9.9284057 51.5349847, 9.929103 51.5348995)",,,
"[810847507, 810847508, 502849869, 19888559]",True,1,,Obere Karspüle,residential,30,False,140.839,"LINESTRING (9.9407548 51.5332973, 9.9407013 51.5333292, 9.9406772 51.5333714, 9.9405649 51.5335678, 9.9404881 51.5337021, 9.9404312 51.5338006, 9.9403838 51.5339088, 9.9402249 51.534285, 9.9400334 51.5344687)","['4', '4.4', '4.2']",,
"[9499226, 14808068, 502849870]",True,1,,"['Lange-Geismar-Straße', 'Kurze-Geismar-Straße']",residential,30,False,344.3769999999999,"LINESTRING (9.9407548 51.5332973, 9.9407797 51.5332606, 9.9407928 51.5332413, 9.940799 51.5332277, 9.9408035 51.5332062, 9.9408026 51.5331944, 9.9407996 51.5331787, 9.9407959 51.5331711, 9.94079 51.5331589, 9.9407713 51.5331405, 9.9407225 51.5331078, 9.9406586 51.5330605, 9.9404561 51.5329358, 9.9403833 51.5328933, 9.9401338 51.5327475, 9.9397792 51.5325374, 9.9395699 51.5324121, 9.9394271 51.5323264, 9.9393074 51.5322592, 9.9392039 51.5322062, 9.9391069 51.5321641, 9.939001 51.5321205, 9.9389044 51.5320842, 9.9388049 51.5320502, 9.9387294 51.5320264, 9.9386543 51.5320058, 9.9384147 51.5319516, 9.9381452 51.531895, 9.9376826 51.5317955, 9.9373476 51.5322959)",3.6,,
"[549794113, 31896519, 19888555, 1157986700, 502849871]",False,2,,"['Albaniplatz', 'Albanikirchhof']",residential,30,True,207.419,"LINESTRING (9.9407548 51.5332973, 9.9409922 51.5333643, 9.9412194 51.5334284, 9.9416159 51.5335471, 9.9416582 51.533566, 9.9419332 51.5336886, 9.9420636 51.5337701, 9.9421044 51.5338205, 9.9421267 51.5338893, 9.9421266 51.5339319, 9.9421188 51.534002, 9.9421122 51.534074, 9.9421044 51.5341599, 9.9420909 51.5343088, 9.942073 51.5345254, 9.9420515 51.5346776)",,,
28052794,True,,,Nikolaistraße,residential,50,False,26.310999999999996,"LINESTRING (9.9347495 51.5292206, 9.934792 51.5291932, 9.9348266 51.5291575, 9.9348766 51.5291195, 9.9349214 51.5290872, 9.9349501 51.5290691, 9.9349941 51.5290404)",5.8,,
205506702,True,,,Nikolaistraße,residential,50,False,29.017000000000003,"LINESTRING (9.9347495 51.5292206, 9.9347155 51.5291874, 9.9346948 51.5291479, 9.9346582 51.5291076, 9.934615 51.5290733, 9.9345127 51.5290094)",5.8,,
"[502849889, 991715338, 176133774, 21328206]",False,2,,Goethe-Allee,residential,20,False,91.14600000000002,"LINESTRING (9.9320001 51.5344666, 9.9319462 51.5344794, 9.9318382 51.5345149, 9.9318111 51.5345229, 9.9316742 51.5345696, 9.9316332 51.5345792, 9.9314585 51.5346025, 9.9312736 51.5346272, 9.9307455 51.5346978)",,,yes
"[502849888, 20181658, 502849877]",False,2,,Prinzenstraße,residential,20,True,66.92999999999999,"LINESTRING (9.9320001 51.5344666, 9.9321359 51.5344368, 9.9321847 51.5344316, 9.9324191 51.5344067, 9.9326265 51.5343872, 9.9328274 51.5343776, 9.9329524 51.5343747)",,,
25408065,False,,K 6,Theaterplatz,tertiary,30,True,94.83399999999999,"LINESTRING (9.9410025 51.5355474, 9.9410797 51.5353267, 9.9411252 51.5351966, 9.9411652 51.5350822, 9.9412243 51.5349223, 9.9412471 51.5348607, 9.9412853 51.5347573, 9.9413009 51.534715)",,,
28538985,False,,,Theaterplatz,residential,30,False,35.852000000000004,"LINESTRING (9.9410025 51.5355474, 9.9408683 51.5356117, 9.9407793 51.5356456, 9.9406606 51.5356741, 9.9405461 51.5356901)",,,
230248925,False,,K 6,Theaterplatz,tertiary,30,False,63.825,"LINESTRING (9.9410025 51.5355474, 9.9409484 51.5357195, 9.94089 51.5359054, 9.9408303 51.5361113)",,,
"[264858945, 307640870, 8576456, 1225627828, 1225627829]",False,2,K 6,"['Bühlstraße', 'Theaterplatz']",tertiary,30,True,147.86200000000002,"LINESTRING (9.9408303 51.5361113, 9.9408444 51.5361963, 9.9408777 51.5362326, 9.9409506 51.5362604, 9.9410601 51.5362799, 9.9412229 51.5363051, 9.9415704 51.5363618, 9.9416228 51.5363746, 9.9416758 51.5363956, 9.9417093 51.5364162, 9.9417223 51.5364242, 9.9417443 51.5364376, 9.9417748 51.5364815, 9.941782 51.5365211, 9.9418018 51.536716, 9.9418059 51.5367564, 9.9418271 51.5369149, 9.9418461 51.5369818, 9.9418778 51.5370451)",,,
28727920,False,,,Theaterplatz,residential,30,False,50.793,"LINESTRING (9.9408303 51.5361113, 9.9406063 51.5357793, 9.9405461 51.5356901)",,,
230248925,False,,K 6,Theaterplatz,tertiary,30,True,63.825,"LINESTRING (9.9408303 51.5361113, 9.94089 51.5359054, 9.9409484 51.5357195, 9.9410025 51.5355474)",,,
"[1268109618, 353430367]",False,2,,Gartenstraße,residential,30,True,122.588,"LINESTRING (9.9282019 51.5314955, 9.9282452 51.5315092, 9.9285708 51.5316097, 9.9286866 51.5316393, 9.9287508 51.5316459, 9.9288566 51.5316438, 9.9296243 51.5315941, 9.9298112 51.5315856, 9.92991 51.5315639)",,destination,
"[350201826, 256039965, 108811671]",False,"['4', '3']",,Kurze-Geismar-Straße,residential,30,False,78.95400000000001,"LINESTRING (9.9386513 51.529597, 9.9386106 51.5297234, 9.9385783 51.5298191, 9.9385514 51.5298966, 9.9384932 51.5301036, 9.9384692 51.5302262, 9.9384554 51.5302961)",,,
108811682,True,2,,Kurze-Geismar-Straße,residential,30,False,27.203,"LINESTRING (9.9386513 51.529597, 9.9386568 51.5295378, 9.9386598 51.5295055, 9.9386668 51.5294721, 9.9386759 51.5294158, 9.938686 51.5293534)",,,
"[502849888, 20181658, 502849877]",False,2,,Prinzenstraße,residential,20,False,66.92999999999999,"LINESTRING (9.9329524 51.5343747, 9.9328274 51.5343776, 9.9326265 51.5343872, 9.9324191 51.5344067, 9.9321847 51.5344316, 9.9321359 51.5344368, 9.9320001 51.5344666)",,,
19888575,True,,,Angerstraße,residential,50,False,26.307000000000002,"LINESTRING (9.929458 51.5302106, 9.9294118 51.5301779, 9.9293752 51.5301524, 9.9293275 51.5301291, 9.9292624 51.5301093, 9.9291471 51.530084)",5,,
19888576,True,,,Angerstraße,residential,30,False,20.327,"LINESTRING (9.929458 51.5302106, 9.929431 51.5301234, 9.9294215 51.5300929, 9.9294024 51.5300311)",4.5,,
"[14966291, 114255009, 114255011, 353430365]",False,"['2', '3']",,Angerstraße,residential,30,True,154.365,"LINESTRING (9.929458 51.5302106, 9.9295061 51.5303987, 9.9295186 51.5304482, 9.9295338 51.5305084, 9.9295686 51.530583, 9.9298198 51.5311552, 9.9298976 51.531339, 9.9299066 51.5313781, 9.9299155 51.5314571, 9.9299195 51.5314854, 9.92991 51.5315639)",,destination,
"[114255009, 14966291, 353430365, 114255011]",False,"['2', '3']",,Angerstraße,residential,30,False,154.365,"LINESTRING (9.92991 51.5315639, 9.9299195 51.5314854, 9.9299155 51.5314571, 9.9299066 51.5313781, 9.9298976 51.531339, 9.9298198 51.5311552, 9.9295686 51.530583, 9.9295338 51.5305084, 9.9295186 51.5304482, 9.9295061 51.5303987, 9.929458 51.5302106)",,destination,
"[22467425, 14965809, 14807409, 353430365, 22467423]",False,"['2', '1']",,"['Angerstraße', 'Groner-Tor-Straße']",residential,30,True,165.96800000000002,"LINESTRING (9.92991 51.5315639, 9.929903 51.5316381, 9.9298999 51.5316585, 9.9298864 51.5317509, 9.9298798 51.5317942, 9.9298562 51.5319629, 9.9298498 51.5320407, 9.9298503 51.5320645, 9.9298724 51.5321961, 9.9299507 51.5324832, 9.930293 51.5324627, 9.9303047 51.5324622, 9.9304038 51.5324566, 9.930424 51.5324545, 9.9308539 51.5324102)",6,destination,yes
"[1268109618, 353430367]",False,2,,Gartenstraße,residential,30,False,122.58800000000001,"LINESTRING (9.92991 51.5315639, 9.9298112 51.5315856, 9.9296243 51.5315941, 9.9288566 51.5316438, 9.9287508 51.5316459, 9.9286866 51.5316393, 9.9285708 51.5316097, 9.9282452 51.5315092, 9.9282019 51.5314955)",,destination,
"[19888544, 479344556, 22476592, 22476593, 353430366, 353430367]",False,2,,Gartenstraße,residential,30,True,276.05800000000005,"LINESTRING (9.92991 51.5315639, 9.9300475 51.5315338, 9.9304232 51.5314652, 9.9305118 51.5314359, 9.9306106 51.531389, 9.9308074 51.5312827, 9.9309215 51.5312211, 9.9309779 51.5311906, 9.9310999 51.5311229, 9.9312252 51.5310533, 9.9313211 51.5309983, 9.9314098 51.5309495, 9.9314559 51.5309241, 9.9315468 51.530874, 9.9316049 51.530842, 9.9316928 51.5307936, 9.9317512 51.5307614, 9.9318482 51.530708, 9.9320664 51.5305878, 9.9321987 51.5305149, 9.9322129 51.5305071, 9.9323424 51.5304322, 9.9328444 51.5301446, 9.9329858 51.530073, 9.9330228 51.5300542)",6,destination,yes
49428478,True,1,L 569,Geismar Landstraße,secondary,50,False,17.665,"LINESTRING (9.9400098 51.5291959, 9.9399774 51.5292406, 9.9399637 51.5292537, 9.9399397 51.5292766, 9.9398835 51.5293336)",5,,
"[562245105, 261401588]",False,2,L 569,Geismar Landstraße,secondary,50,True,100.246,"LINESTRING (9.9400098 51.5291959, 9.9401051 51.5291102, 9.9401655 51.5290739, 9.9402578 51.5290463, 9.9406962 51.5289467, 9.9412866 51.5288126)",,,
400328383,False,,,Untere-Masch-Straße,residential,30,False,33.812,"LINESTRING (9.9292968 51.5351783, 9.9292201 51.5350849, 9.929103 51.5348995)",5.8,,
