osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,access,junction
24560576,Carl-Blos-Straße,residential,30,False,False,162.696,"LINESTRING (7.9491831 48.4748955, 7.9479642 48.4751247, 7.9471927 48.4752517, 7.9470563 48.4752846)",,,,,,
24554439,Sofienstraße,living_street,,False,False,148.422,"LINESTRING (7.949572 48.4735911, 7.9495338 48.4736277, 7.9494957 48.4736922, 7.9491831 48.4748955)",,,,,,
814471365,Schillerplatz,residential,30,True,False,16.159,"LINESTRING (7.949572 48.4735911, 7.9495255 48.4735537, 7.9494965 48.4735093, 7.9494874 48.4734612)",,,,,,roundabout
24554442,Scheffelstraße,residential,30,False,False,113.743,"LINESTRING (7.9509746 48.4746046, 7.9509835 48.4756275)",,,,,,
24560576,Carl-Blos-Straße,residential,30,False,False,135.967,"LINESTRING (7.9509746 48.4746046, 7.9491831 48.4748955)",,,,,,
24554442,Scheffelstraße,residential,30,False,True,113.743,"LINESTRING (7.9509835 48.4756275, 7.9509746 48.4746046)",,,,,,
251825986,Goethestraße,residential,30,False,False,141.203,"LINESTRING (7.9509835 48.4756275, 7.9490897 48.4758182)",,,,,,
251825986,Goethestraße,residential,30,False,True,125.05499999999999,"LINESTRING (7.9474127 48.4759776, 7.947541 48.4759494, 7.9490897 48.4758182)",,,,,,
"[620647505, 348403431]",Rammersweierstraße,tertiary,30,False,False,81.414,"LINESTRING (7.9474127 48.4759776, 7.9473896 48.4759326, 7.94734 48.4758359, 7.9471261 48.4754191, 7.9470563 48.4752846)",2,K 5369,,,,
4437768,Wilhelmstraße,tertiary,50,False,True,40.675,"LINESTRING (7.9490318 48.4681929, 7.9492358 48.4681069, 7.9492833 48.4680872, 7.9495016 48.4680012)",3,,,,,
24596782,Wilhelmstraße,tertiary,,True,False,37.476,"LINESTRING (7.9490318 48.4681929, 7.9490861 48.4680922, 7.9491103 48.4680233, 7.9491146 48.4679839, 7.9491008 48.4679137, 7.9490812 48.4678664)",1,,,,,
314860243,Wilhelmstraße,tertiary,50,False,False,109.033,"LINESTRING (7.9490318 48.4681929, 7.9487497 48.4686285, 7.948462 48.4690977)",2,,,,,
814471365,Schillerplatz,residential,30,True,False,22.378999999999998,"LINESTRING (7.9494874 48.4734612, 7.9494995 48.4734115, 7.9495328 48.4733663, 7.9495844 48.4733294, 7.9496498 48.4733039)",,,,,,roundabout
"[871676610, 24220462]",Zeller Straße,residential,30,True,False,146.49,"LINESTRING (7.9494874 48.4734612, 7.949421 48.4734571, 7.9478614 48.4736849, 7.9475455 48.473731)",,,,,,
24512926,Augustastraße,living_street,30,False,False,132.888,"LINESTRING (7.948462 48.4690977, 7.9501328 48.4695461)",,,,,,
314860243,Wilhelmstraße,tertiary,50,False,False,130.555,"LINESTRING (7.948462 48.4690977, 7.9479452 48.469931, 7.9479257 48.4699624, 7.9477946 48.4701852)",2,,,,,
314860243,Wilhelmstraße,tertiary,50,False,True,109.033,"LINESTRING (7.948462 48.4690977, 7.9487497 48.4686285, 7.9490318 48.4681929)",2,,,,,
820267258,Am Unteren Mühlbach,residential,30,False,False,91.093,"LINESTRING (7.9379225 48.4752174, 7.9376424 48.4760153)",,,,,,
"[182044012, 325386279]",Freiburger Straße,secondary,50,False,True,46.06399999999999,"LINESTRING (7.9379225 48.4752174, 7.9379751 48.4752255, 7.9382532 48.4752685, 7.9385317 48.4753096)",2,,yes,,,
189029766,Am Unteren Mühlbach,residential,30,False,True,104.577,"LINESTRING (7.9379225 48.4752174, 7.9379799 48.4750549, 7.9381183 48.4746532, 7.9382402 48.4743008)",,,,,,
"[28080313, 26161173, 705400069, 26161174]",Wasserstraße,residential,30,False,False,55.141999999999996,"LINESTRING (7.939779 48.4719383, 7.9394631 48.4719489, 7.9394026 48.4719468, 7.9391669 48.4719353, 7.9391048 48.4719306, 7.939033 48.4719252)",2,,yes,,,
101997259,Gaswerkstraße,residential,30,True,False,82.806,"LINESTRING (7.939779 48.4719383, 7.9398953 48.4725733, 7.9399371 48.4726746)",,,,,,
621249687,Wasserstraße,residential,30,False,True,83.61500000000001,"LINESTRING (7.939779 48.4719383, 7.9402708 48.4719601, 7.9405557 48.4719904, 7.9407895 48.4720228, 7.9408501 48.4720375, 7.9408892 48.4720575)",,,,,,
26150646,Wilhelm-Bauer-Straße,residential,,False,False,9.835,"LINESTRING (7.9386341 48.4675353, 7.9385957 48.46762)",,,,,,
"[314860240, 30858182]",Hauptstraße,secondary,50,True,False,186.937,"LINESTRING (7.9386341 48.4675353, 7.9397738 48.4674597, 7.9401052 48.4674141, 7.9403366 48.4673911, 7.9408186 48.4673733, 7.9409896 48.4673902, 7.9410459 48.4674018, 7.941138 48.4674325)","['2', '1']",L 99,,,,
871505178,Kronenstraße,residential,50,False,False,28.862000000000002,"LINESTRING (7.9386341 48.4675353, 7.9386384 48.46749, 7.9386548 48.4672761)",,,,,,
320209339,Wilhelm-Bauer-Straße,living_street,,False,False,56.864000000000004,"LINESTRING (7.9385735 48.4689057, 7.9386316 48.4689477, 7.9388761 48.4689959, 7.9392891 48.4690759)",,,,,,
500643669,Kronenplatz,residential,,False,True,143.44899999999998,"LINESTRING (7.9385735 48.4689057, 7.9386033 48.4688404, 7.9385909 48.4680408, 7.9385724 48.467721, 7.9385957 48.46762)",,,,,,
"[500643670, 26161158]","['Amalie-Tonoli-Straße', 'Kronenplatz']",residential,,False,False,169.5,"LINESTRING (7.9385735 48.4689057, 7.9385206 48.4689148, 7.9384538 48.468918, 7.9383374 48.4689082, 7.938088 48.4688697, 7.9380278 48.4688628, 7.9380267 48.4688822, 7.9380165 48.4689138, 7.9379361 48.4691603, 7.9377914 48.4696109, 7.9377595 48.4696918, 7.9376424 48.4699892)",,,,,,
314682967,Gaswerkstraße,residential,30,False,True,10.108,"LINESTRING (7.9409989 48.4747652, 7.9410459 48.4748506)",,,,,,
314682967,Gaswerkstraße,residential,30,False,False,245.322,"LINESTRING (7.9409989 48.4747652, 7.940778 48.4743124, 7.9404453 48.4736303, 7.9403125 48.4733603, 7.9399371 48.4726746)",,,,,,
26133750,Gaswerkstraße,residential,30,False,True,39.246,"LINESTRING (7.9419247 48.4755803, 7.9421223 48.4757522, 7.9421389 48.4758188, 7.942121 48.4758871)",3,,,,,
314682967,Gaswerkstraße,residential,30,False,False,103.96600000000001,"LINESTRING (7.9419247 48.4755803, 7.9418314 48.4754976, 7.9410902 48.4749057, 7.9410459 48.4748506)",,,,,,
679120900,Gaswerkstraße,residential,,False,True,28.641999999999996,"LINESTRING (7.9419247 48.4755803, 7.9418891 48.4756876, 7.9417177 48.475782)",,,,,,
315582897,Hauptstraße,secondary_link,50,True,False,11.455,"LINESTRING (7.9411995 48.4675271, 7.941138 48.4674325)",,,,,,
33067566,Hauptstraße,secondary,50,True,False,50.897,"LINESTRING (7.9411995 48.4675271, 7.9408037 48.4674477, 7.940528 48.4674312)",1,L 99,,,,
34940393,Hauptstraße,secondary,50,True,False,40.478,"LINESTRING (7.941138 48.4674325, 7.9414636 48.4675896, 7.9415164 48.4676182, 7.9415638 48.4676594)",2,L 99,,,,
315582896,Hauptstraße,secondary_link,50,True,False,45.289,"LINESTRING (7.941138 48.4674325, 7.9409197 48.4674173, 7.9407574 48.4674085, 7.940528 48.4674312)",,,,,,
"[39370833, 310478988]",Gustav-Rée-Anlage,residential,50,False,False,167.256,"LINESTRING (7.9455345 48.4718702, 7.945618 48.4718936, 7.945706 48.4719325, 7.9457874 48.4719821, 7.9458295 48.4720321, 7.9458421 48.4720739, 7.9458416 48.4721147, 7.9458349 48.4721485, 7.9458174 48.4721885, 7.9457591 48.4722993, 7.9455438 48.4727085, 7.9454418 48.472986, 7.9454174 48.4730809, 7.9454226 48.4731662, 7.9454302 48.4732062, 7.9454351 48.4732319)",,,,,no,
22914337,Unionrampe,tertiary,50,True,False,51.52799999999999,"LINESTRING (7.9447736 48.4743759, 7.9450001 48.4743032, 7.9452335 48.4740502)",2,,,,,
32117384,,tertiary,,True,False,34.84,"LINESTRING (7.9447736 48.4743759, 7.944914 48.4744135, 7.9449949 48.4744723, 7.9450629 48.4745978)",1,,,,,
189029766,Am Unteren Mühlbach,residential,30,False,False,104.577,"LINESTRING (7.9382402 48.4743008, 7.9381183 48.4746532, 7.9379799 48.4750549, 7.9379225 48.4752174)",,,,,,
189029766,Am Unteren Mühlbach,residential,30,False,True,270.54499999999996,"LINESTRING (7.9382402 48.4743008, 7.9385248 48.4734289, 7.939033 48.4719252)",,,,,,
26377558,Wasserstraße,residential,30,False,True,29.286,"LINESTRING (7.9408892 48.4720575, 7.9412796 48.4720088)",,,,,,
37280053,Zwingerplatz,residential,30,False,False,53.517,"LINESTRING (7.9408892 48.4720575, 7.9410666 48.4725242)",,,,,,
621249687,Wasserstraße,residential,30,False,False,83.61500000000001,"LINESTRING (7.9408892 48.4720575, 7.9408501 48.4720375, 7.9407895 48.4720228, 7.9405557 48.4719904, 7.9402708 48.4719601, 7.939779 48.4719383)",,,,,,
101997265,Seestraße,residential,30,False,False,84.929,"LINESTRING (7.9399371 48.4726746, 7.9410666 48.4725242)",,,,,,
314682967,Gaswerkstraße,residential,30,False,True,245.322,"LINESTRING (7.9399371 48.4726746, 7.9403125 48.4733603, 7.9404453 48.4736303, 7.940778 48.4743124, 7.9409989 48.4747652)",,,,,,
55787530,Ochsensteg,residential,,True,False,118.67,"LINESTRING (7.9425183 48.4744126, 7.9409989 48.4747652)",,,,,,
314682981,Okenstraße,tertiary,,True,False,178.42,"LINESTRING (7.9425183 48.4744126, 7.9422209 48.4738818, 7.9418834 48.4732795, 7.9417889 48.4730237, 7.9417849 48.4729609, 7.9418292 48.4728978)",2,,,,,
57154382,Vogesenstraße,residential,30,False,True,163.97899999999998,"LINESTRING (7.939448 48.4754416, 7.9394815 48.4753701, 7.9399113 48.4749505, 7.9401929 48.4747571, 7.9403385 48.474697, 7.9404195 48.4746978, 7.9404545 48.4746982, 7.940763 48.4748201, 7.9408488 48.4748453, 7.9409187 48.4748584, 7.9409815 48.474856, 7.9410459 48.4748506)",,,,,,
314682982,Freiburger Straße,secondary,50,False,False,25.299,"LINESTRING (7.939448 48.4754416, 7.9393242 48.4754247, 7.9392326 48.4754135, 7.939111 48.4753986)",2,,,,,
"[314682985, 314682982]",Freiburger Straße,secondary,50,False,True,171.654,"LINESTRING (7.939448 48.4754416, 7.9402748 48.4755421, 7.9409779 48.4756482, 7.9413431 48.4757109, 7.94154 48.4757463, 7.9417177 48.475782)","['2', '3']",,,,,
56299541,Elsässer Straße,residential,,False,True,58.638,"LINESTRING (7.9387185 48.474797, 7.9385317 48.4753096)",,,,,,
314682982,Freiburger Straße,secondary,50,False,True,25.299,"LINESTRING (7.939111 48.4753986, 7.9392326 48.4754135, 7.9393242 48.4754247, 7.939448 48.4754416)",2,,,,,
325386279,Freiburger Straße,secondary,50,False,False,43.836,"LINESTRING (7.939111 48.4753986, 7.9388701 48.4753616, 7.9385317 48.4753096)",2,,,,,
37280053,Zwingerplatz,residential,30,False,True,53.517,"LINESTRING (7.9410666 48.4725242, 7.9408892 48.4720575)",,,,,,
101997265,Seestraße,residential,30,False,True,84.929,"LINESTRING (7.9410666 48.4725242, 7.9399371 48.4726746)",,,,,,
"[621249688, 101998197]",Seestraße,residential,30,False,False,86.929,"LINESTRING (7.9410666 48.4725242, 7.9413735 48.4724961, 7.9415207 48.4724863, 7.9416219 48.4727282, 7.9416419 48.4727625, 7.9416598 48.4727913, 7.941699 48.4728324, 7.9417368 48.4728653, 7.9418292 48.4728978)",,,,,,
68314008,Im Pfählerpark,residential,30,False,False,64.00200000000001,"LINESTRING (7.944795 48.4751447, 7.9446651 48.475178, 7.9443174 48.4752678, 7.9439821 48.4753467)",,,,,,
89063509,Angelgasse,living_street,,False,False,177.991,"LINESTRING (7.9392891 48.4690759, 7.9396152 48.4683085, 7.9397041 48.4681216, 7.9397413 48.4679966, 7.9397769 48.4678768, 7.9398813 48.4675256)",,,,,,
"[320209339, 33067567]",Wilhelm-Bauer-Straße,living_street,,False,False,282.249,"LINESTRING (7.9392891 48.4690759, 7.9395664 48.4691357, 7.9401538 48.4692421, 7.9402667 48.4692514, 7.9403359 48.4692363, 7.9403955 48.4691851, 7.9405986 48.468664, 7.9406507 48.4685279, 7.9407646 48.468348, 7.940852 48.4682275, 7.9409052 48.4681671, 7.9409235 48.4681463, 7.9409636 48.4681008, 7.9410262 48.4680298, 7.94119 48.4678922, 7.9414013 48.4677748, 7.9415179 48.4677001, 7.9415638 48.4676594)",,,,,,
320209339,Wilhelm-Bauer-Straße,living_street,,False,True,56.864000000000004,"LINESTRING (7.9392891 48.4690759, 7.9388761 48.4689959, 7.9386316 48.4689477, 7.9385735 48.4689057)",,,,,,
"[22914377, 22914406]","['Glaserstraße', 'Klosterstraße']",residential,30,True,False,179.94299999999998,"LINESTRING (7.9437698 48.4700184, 7.9437596 48.4696952, 7.9438233 48.4696839, 7.9443769 48.4696992, 7.9446937 48.4697448, 7.9448903 48.4697773, 7.9451713 48.4698273, 7.9456636 48.4699285)",,,,4,,
89220481,Strohgasse,residential,30,False,True,127.467,"LINESTRING (7.9437698 48.4700184, 7.9445024 48.4700395, 7.9450341 48.4701154, 7.9454677 48.4701996)",,,,6,,
27159951,Lange Straße,living_street,,False,False,20.658,"LINESTRING (7.9454677 48.4701996, 7.9453271 48.4703603)",,,,,,
27159951,Lange Straße,living_street,,False,True,33.426,"LINESTRING (7.9454677 48.4701996, 7.9455936 48.4700254, 7.9456636 48.4699285)",,,,,,
89220481,Strohgasse,residential,30,False,False,127.46700000000001,"LINESTRING (7.9454677 48.4701996, 7.9450341 48.4701154, 7.9445024 48.4700395, 7.9437698 48.4700184)",,,,6,,
26133750,Gaswerkstraße,residential,30,False,False,39.246,"LINESTRING (7.942121 48.4758871, 7.9421389 48.4758188, 7.9421223 48.4757522, 7.9419247 48.4755803)",3,,,,,
314682985,Freiburger Straße,secondary,50,False,False,31.953,"LINESTRING (7.942121 48.4758871, 7.9418154 48.4758042, 7.9417177 48.475782)",3,,,,,
"[660182912, 88602028]",Lange Straße,living_street,,False,False,47.705,"LINESTRING (7.9449724 48.470719, 7.9452267 48.4704544, 7.9453271 48.4703603)",,,,,,
88602028,Lange Straße,living_street,,False,True,72.26599999999999,"LINESTRING (7.9449724 48.470719, 7.9447911 48.4709253, 7.944477 48.4712798)",,,,,,
89375025,Ringelgasse,residential,30,False,False,84.466,"LINESTRING (7.9449724 48.470719, 7.9447384 48.4706215, 7.9439177 48.4704314)",,,,,,
22914377,Klosterstraße,residential,30,True,False,47.312,"LINESTRING (7.9439177 48.4704314, 7.9438589 48.4703233, 7.9437698 48.4700184)",,,,,,
89375025,Ringelgasse,residential,30,False,True,84.466,"LINESTRING (7.9439177 48.4704314, 7.9447384 48.4706215, 7.9449724 48.470719)",,,,,,
24278739,Poststraße,residential,30,False,False,151.26,"LINESTRING (7.9428758 48.4732119, 7.9428934 48.4732442, 7.9429084 48.4732718, 7.9433838 48.4741775, 7.9435512 48.4744964)",,,,,,
24278739,Poststraße,residential,30,False,True,33.065,"LINESTRING (7.9428758 48.4732119, 7.9428341 48.4731353, 7.9427957 48.4730626, 7.9427252 48.4729318)",,,,,,
24278740,Kirchplatz,residential,30,False,True,69.03,"LINESTRING (7.9428758 48.4732119, 7.943293 48.4731042, 7.9437484 48.4729867)",,,,,,
26377558,Wasserstraße,residential,30,False,False,29.286,"LINESTRING (7.9412796 48.4720088, 7.9408892 48.4720575)",,,,,,
199827390,Wasserstraße,residential,30,False,False,89.152,"LINESTRING (7.9412796 48.4720088, 7.9414915 48.4720115, 7.9417007 48.4719902, 7.9424486 48.4718305)",,,,,,
"[199827392, 22914173, 715690350]","['Pfarrstraße', 'Prädikaturstraße']",residential,30,False,True,198.065,"LINESTRING (7.9412796 48.4720088, 7.9408501 48.4713182, 7.9408591 48.4712832, 7.9409118 48.471263, 7.9411391 48.4712205, 7.9420592 48.4710354, 7.942307 48.4710363)",,,,,,
95225601,Wasserstraße,living_street,,False,False,46.805,"LINESTRING (7.9430637 48.4717262, 7.9429525 48.471745, 7.9424486 48.4718305)",,,,,,
28991744,Hauptstraße,residential,30,False,True,29.435000000000002,"LINESTRING (7.9428364 48.4688226, 7.9428154 48.4687295, 7.9427906 48.4685906, 7.9427852 48.4685601)",,,,,,
314860232,Hauptstraße,secondary,50,True,False,34.285,"LINESTRING (7.9381691 48.4675324, 7.9386341 48.4675353)",2,L 99,,,,
314860241,,secondary_link,,True,False,47.504000000000005,"LINESTRING (7.9381691 48.4675324, 7.9383733 48.4674826, 7.9384385 48.4674617, 7.9385041 48.4674152, 7.9386548 48.4672761)",,,,,,
324716590,Wasserstraße,residential,30,False,False,63.456,"LINESTRING (7.939033 48.4719252, 7.9381781 48.4718587)",,,,,,
"[28080313, 705400069, 26161173, 26161174]",Wasserstraße,residential,30,False,True,55.141999999999996,"LINESTRING (7.939033 48.4719252, 7.9391048 48.4719306, 7.9391669 48.4719353, 7.9394026 48.4719468, 7.9394631 48.4719489, 7.939779 48.4719383)",2,,yes,,,
189029766,Am Unteren Mühlbach,residential,30,False,False,270.54499999999996,"LINESTRING (7.939033 48.4719252, 7.9385248 48.4734289, 7.9382402 48.4743008)",,,,,,
314860234,Grabenallee,secondary,50,False,False,2.632,"LINESTRING (7.9490812 48.4678664, 7.9491137 48.4678762)",4,L 99,,,,
"[4437771, 28991742]",Grabenallee,secondary,50,False,True,108.92999999999999,"LINESTRING (7.9490812 48.4678664, 7.9485976 48.4677353, 7.9477498 48.4675038, 7.9477149 48.4674936)","['4', '5']",L 99,yes,,,
871505178,Kronenstraße,residential,50,False,True,28.862000000000002,"LINESTRING (7.9386548 48.4672761, 7.9386384 48.46749, 7.9386341 48.4675353)",,,,,,
24278739,Poststraße,residential,30,False,False,33.065,"LINESTRING (7.9427252 48.4729318, 7.9427957 48.4730626, 7.9428341 48.4731353, 7.9428758 48.4732119)",,,,,,
22913943,Gerberstraße,residential,,True,False,41.391,"LINESTRING (7.9435192 48.468222, 7.9440802 48.4682077)",,,,,,
"[22913961, 22913966]","['Gymnasiumstraße', 'Schlossergasse']",residential,,False,"[False, True]",226.018,"LINESTRING (7.9435192 48.468222, 7.9436088 48.4679036, 7.9436975 48.4677414, 7.9438882 48.4674436, 7.9440521 48.4673911, 7.9442616 48.4673663, 7.9444027 48.4673817, 7.9441097 48.4680165, 7.9440802 48.4682077)",,,,,,
22913991,Spitalstraße,living_street,,False,True,63.71,"LINESTRING (7.9435192 48.468222, 7.9436455 48.4687888)",,,,,,
22913943,Gerberstraße,residential,,True,False,127.215,"LINESTRING (7.9450468 48.4682719, 7.9451227 48.4682833, 7.9452977 48.4683125, 7.9460516 48.4684586, 7.946694 48.46861)",,,,,,
22913955,Kesselstraße,residential,,False,False,79.48599999999999,"LINESTRING (7.9450468 48.4682719, 7.9451623 48.4679971, 7.9452335 48.4678557, 7.9452469 48.4678455, 7.9452678 48.4678415, 7.9456432 48.4678842)",,,,,,
22920904,Goldgasse,living_street,,False,False,92.699,"LINESTRING (7.9471916 48.4694535, 7.94768 48.4686853)",,,,,,
580821229,Zunftgasse,living_street,,False,False,40.682,"LINESTRING (7.9471916 48.4694535, 7.9466924 48.4692976)",,,,,,
22920904,Goldgasse,living_street,,False,True,60.689,"LINESTRING (7.9471916 48.4694535, 7.9469284 48.4698441, 7.9468233 48.4699393)",,,,,,
22920918,Zunftgasse,living_street,,False,True,27.273,"LINESTRING (7.9466924 48.4692976, 7.9465122 48.4695118)",,,,,,
580821229,Zunftgasse,living_street,,False,True,40.682,"LINESTRING (7.9466924 48.4692976, 7.9471916 48.4694535)",,,,,,
22920918,Zunftgasse,living_street,,False,False,92.937,"LINESTRING (7.9466924 48.4692976, 7.9469762 48.4689073, 7.947272 48.4685558)",,,,,,
22920918,Zunftgasse,living_street,,False,False,27.273,"LINESTRING (7.9465122 48.4695118, 7.9466924 48.4692976)",,,,,,
626477262,Alte Spinnerei,living_street,,False,False,33.935,"LINESTRING (7.9386088 48.4711089, 7.9390574 48.4711773)",,,,,,
626477262,Alte Spinnerei,living_street,,False,True,16.112,"LINESTRING (7.9386088 48.4711089, 7.9383965 48.4710745)",,,,,,
626477266,Am Kesselhaus,living_street,,False,False,56.968,"LINESTRING (7.9386088 48.4711089, 7.9387732 48.4706083)",,,,,,
626477261,Am Kesselhaus,living_street,,False,False,31.837,"LINESTRING (7.938954 48.4701672, 7.9393759 48.4702283)",,,,,,
626477261,Am Kesselhaus,living_street,,False,True,98.729,"LINESTRING (7.938954 48.4701672, 7.9380269 48.4700315, 7.937769 48.4700039, 7.9376424 48.4699892)",,,,,,
626477266,Am Kesselhaus,living_street,,False,True,50.873,"LINESTRING (7.938954 48.4701672, 7.9388776 48.4703905, 7.9387732 48.4706083)",,,,,,
324716590,Wasserstraße,residential,30,False,True,63.456,"LINESTRING (7.9381781 48.4718587, 7.939033 48.4719252)",,,,,,
626477267,Alte Spinnerei,living_street,,False,True,88.69900000000001,"LINESTRING (7.9381781 48.4718587, 7.93826 48.4715114, 7.9383965 48.4710745)",,,,,,
626477262,Alte Spinnerei,living_street,,False,False,16.112,"LINESTRING (7.9383965 48.4710745, 7.9386088 48.4711089)",,,,,,
626477267,Alte Spinnerei,living_street,,False,False,88.69900000000001,"LINESTRING (7.9383965 48.4710745, 7.93826 48.4715114, 7.9381781 48.4718587)",,,,,,
626477285,Am Kesselhaus,living_street,,False,False,57.016999999999996,"LINESTRING (7.9383965 48.4710745, 7.9384942 48.4708045, 7.938577 48.4705759)",,,,,,
667219418,Am Kesselhaus,living_street,,False,False,14.906,"LINESTRING (7.938577 48.4705759, 7.9387732 48.4706083)",,,,,,
626477285,Am Kesselhaus,living_street,,False,True,57.016999999999996,"LINESTRING (7.938577 48.4705759, 7.9384942 48.4708045, 7.9383965 48.4710745)",,,,,,
626477266,Am Kesselhaus,living_street,,False,True,56.968,"LINESTRING (7.9387732 48.4706083, 7.9386088 48.4711089)",,,,,,
667219416,Am Kesselhaus,living_street,,False,False,35.038,"LINESTRING (7.9387732 48.4706083, 7.9392359 48.4706803)",,,,,,
667219418,Am Kesselhaus,living_street,,False,True,14.906,"LINESTRING (7.9387732 48.4706083, 7.938577 48.4705759)",,,,,,
626477266,Am Kesselhaus,living_street,,False,False,50.873,"LINESTRING (7.9387732 48.4706083, 7.9388776 48.4703905, 7.938954 48.4701672)",,,,,,
626477261,Am Kesselhaus,living_street,,False,True,31.837,"LINESTRING (7.9393759 48.4702283, 7.938954 48.4701672)",,,,,,
667219414,Am Kesselhaus,living_street,,False,False,51.309,"LINESTRING (7.9393759 48.4702283, 7.9392359 48.4706803)",,,,,,
626477261,Am Kesselhaus,living_street,,False,False,42.239000000000004,"LINESTRING (7.9393759 48.4702283, 7.9398772 48.4703112, 7.9399259 48.4703299)",,,,,,
626477262,Alte Spinnerei,living_street,,False,True,33.935,"LINESTRING (7.9390574 48.4711773, 7.9386088 48.4711089)",,,,,,
667219414,Am Kesselhaus,living_street,,False,True,56.809,"LINESTRING (7.9390574 48.4711773, 7.9392359 48.4706803)",,,,,,
626477262,Alte Spinnerei,living_street,,False,False,23.317,"LINESTRING (7.9390574 48.4711773, 7.9392754 48.4712088, 7.9393669 48.4712204)",,,,,,
667219414,Am Kesselhaus,living_street,,False,False,56.809,"LINESTRING (7.9392359 48.4706803, 7.9390574 48.4711773)",,,,,,
667219414,Am Kesselhaus,living_street,,False,True,51.309,"LINESTRING (7.9392359 48.4706803, 7.9393759 48.4702283)",,,,,,
667219416,Am Kesselhaus,living_street,,False,True,35.038,"LINESTRING (7.9392359 48.4706803, 7.9387732 48.4706083)",,,,,,
626477261,Am Kesselhaus,living_street,,False,True,42.239000000000004,"LINESTRING (7.9399259 48.4703299, 7.9398772 48.4703112, 7.9393759 48.4702283)",,,,,,
"[314682985, 314682982]",Freiburger Straße,secondary,50,False,False,171.654,"LINESTRING (7.9417177 48.475782, 7.94154 48.4757463, 7.9413431 48.4757109, 7.9409779 48.4756482, 7.9402748 48.4755421, 7.939448 48.4754416)","['2', '3']",,,,,
314682985,Freiburger Straße,secondary,50,False,True,31.953,"LINESTRING (7.9417177 48.475782, 7.9418154 48.4758042, 7.942121 48.4758871)",3,,,,,
679120900,Gaswerkstraße,residential,,False,False,28.641999999999996,"LINESTRING (7.9417177 48.475782, 7.9418891 48.4756876, 7.9419247 48.4755803)",,,,,,
626477262,Alte Spinnerei,living_street,,False,True,23.317,"LINESTRING (7.9393669 48.4712204, 7.9392754 48.4712088, 7.9390574 48.4711773)",,,,,,
26150646,Wilhelm-Bauer-Straße,residential,,False,True,9.835,"LINESTRING (7.9385957 48.46762, 7.9386341 48.4675353)",,,,,,
500643669,Kronenplatz,residential,,False,False,143.449,"LINESTRING (7.9385957 48.46762, 7.9385724 48.467721, 7.9385909 48.4680408, 7.9386033 48.4688404, 7.9385735 48.4689057)",,,,,,
820267258,Am Unteren Mühlbach,residential,30,False,True,91.093,"LINESTRING (7.9376424 48.4760153, 7.9379225 48.4752174)",,,,,,
"[500643670, 26161158]","['Amalie-Tonoli-Straße', 'Kronenplatz']",residential,,False,True,169.5,"LINESTRING (7.9376424 48.4699892, 7.9377595 48.4696918, 7.9377914 48.4696109, 7.9379361 48.4691603, 7.9380165 48.4689138, 7.9380267 48.4688822, 7.9380278 48.4688628, 7.938088 48.4688697, 7.9383374 48.4689082, 7.9384538 48.468918, 7.9385206 48.4689148, 7.9385735 48.4689057)",,,,,,
626477261,Am Kesselhaus,living_street,,False,False,98.72900000000001,"LINESTRING (7.9376424 48.4699892, 7.937769 48.4700039, 7.9380269 48.4700315, 7.938954 48.4701672)",,,,,,
314682967,Gaswerkstraße,residential,30,False,False,10.108,"LINESTRING (7.9410459 48.4748506, 7.9409989 48.4747652)",,,,,,
57154382,Vogesenstraße,residential,30,False,False,163.97899999999998,"LINESTRING (7.9410459 48.4748506, 7.9409815 48.474856, 7.9409187 48.4748584, 7.9408488 48.4748453, 7.940763 48.4748201, 7.9404545 48.4746982, 7.9404195 48.4746978, 7.9403385 48.474697, 7.9401929 48.4747571, 7.9399113 48.4749505, 7.9394815 48.4753701, 7.939448 48.4754416)",,,,,,
314682967,Gaswerkstraße,residential,30,False,True,103.96600000000001,"LINESTRING (7.9410459 48.4748506, 7.9410902 48.4749057, 7.9418314 48.4754976, 7.9419247 48.4755803)",,,,,,
