osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
37555768,,living_street,False,False,39.157,"LINESTRING (6.6636372 53.5869668, 6.6637518 53.5870865, 6.6637895 53.5871285, 6.6639025 53.5872813)",,
37555768,,living_street,False,True,39.157,"LINESTRING (6.6639025 53.5872813, 6.6637895 53.5871285, 6.6637518 53.5870865, 6.6636372 53.5869668)",,
121244696,Neue Straße,living_street,True,False,13.628,"LINESTRING (6.6661655 53.586385, 6.6661962 53.5865062)",,
36908181,Gartenstraße,living_street,False,False,209.53300000000002,"LINESTRING (6.6661655 53.586385, 6.666679 53.5863325, 6.6671841 53.5863589, 6.6677521 53.5863318, 6.6684411 53.5862553, 6.6689635 53.5861979, 6.6692323 53.5861623, 6.6693006 53.5861572)",,2
"[644440980, 27446750, 261197007]",Boeddinghausstraße,living_street,False,True,140.189,"LINESTRING (6.6654166 53.59474, 6.6654856 53.5945244, 6.6655244 53.594415, 6.6655363 53.5943791, 6.6655441 53.5943539, 6.6656959 53.5938621, 6.6657093 53.5938036, 6.6657563 53.5934966)",,
"[231338086, 231338087]",Kaapdelle,living_street,False,True,135.191,"LINESTRING (6.6619459 53.5936368, 6.6620191 53.5936098, 6.6622138 53.5935146, 6.662554 53.5934428, 6.6630704 53.5934325, 6.6639026 53.5934252)",,
638567636,Hindenburgstraße,residential,False,True,170.434,"LINESTRING (6.675724 53.5938411, 6.6756877 53.593802, 6.6753482 53.5934341, 6.6753185 53.5933998, 6.6751692 53.5932631, 6.6751362 53.5932312, 6.6750425 53.5931546, 6.6749451 53.5930877, 6.6747764 53.5929843, 6.6746712 53.5929275, 6.6746126 53.5929014, 6.674204 53.5927668, 6.6740593 53.5927207)",30,5
4913388,Oppermannspad,residential,False,False,40.333,"LINESTRING (6.6632739 53.5914882, 6.6627321 53.591656)",30,
"[4913379, 4913388]","['Hindenburgstraße', 'Oppermannspad']",residential,False,"[False, True]",117.17399999999998,"LINESTRING (6.6632739 53.5914882, 6.6633879 53.5914544, 6.6633946 53.5914954, 6.6634211 53.5915474, 6.6635111 53.5915989, 6.6636217 53.5916519, 6.6640757 53.5917955, 6.6647027 53.5919874)",30,5
"[277250702, 977021311]",Engel'se Pad,"['residential', 'living_street']",False,False,220.53799999999998,"LINESTRING (6.6632739 53.5914882, 6.6632476 53.5916323, 6.6632571 53.591725, 6.6632747 53.5918957, 6.6638092 53.5931521, 6.6639026 53.5934252)",30,
4913386,Riffstraße,living_street,False,True,60.741,"LINESTRING (6.6622697 53.5911837, 6.6627321 53.591656)",,
359414724,Hindenburgstraße,residential,False,True,4.945,"LINESTRING (6.663699 53.5893826, 6.6636925 53.5893383)",30,
25103950,Lange Fenne,living_street,False,True,47.103,"LINESTRING (6.665547 53.5907193, 6.6648378 53.5907667)",,2
"[1195984713, 638812166]",Oppermannspad,residential,False,True,100.16499999999999,"LINESTRING (6.6614018 53.592075, 6.6614317 53.5920821, 6.6616027 53.5920298, 6.6627321 53.591656)",30,5
612158533,Blumenstraße,living_street,False,True,8.124,"LINESTRING (6.6702474 53.5876819, 6.6701896 53.5877464)",,
39065700,Roelof-Gerritz-Meyer-Straße,living_street,False,True,68.584,"LINESTRING (6.6702474 53.5876819, 6.6703427 53.5876758, 6.6703851 53.587673, 6.6706165 53.5876639, 6.6707627 53.5876575, 6.6708397 53.5876462, 6.6710244 53.5875977, 6.6712484 53.5875453)",,
39216861,Blumenstraße,living_street,False,False,73.555,"LINESTRING (6.6702474 53.5876819, 6.6702949 53.587586, 6.6703686 53.5874622, 6.6704621 53.5874177, 6.6708299 53.587336, 6.6710297 53.5872935)",,
612158533,Blumenstraße,living_street,False,False,8.124,"LINESTRING (6.6701896 53.5877464, 6.6702474 53.5876819)",,
4913353,Wilhelm-Bakker-Straße,living_street,False,False,164.279,"LINESTRING (6.6701896 53.5877464, 6.6700265 53.5877802, 6.6697734 53.5877882, 6.6693367 53.5878152, 6.6681801 53.5880142, 6.6677882 53.5881029)",,
"[4911808, 24898750]",Kirchstraße,living_street,False,True,217.93900000000002,"LINESTRING (6.6701896 53.5877464, 6.6702491 53.5877627, 6.670302 53.5877874, 6.6703126 53.5880171, 6.6703062 53.5880467, 6.6700171 53.5881414, 6.6698621 53.5881822, 6.6697037 53.5882294, 6.6695136 53.5883041, 6.6694041 53.5883402, 6.669113 53.5884114, 6.6689776 53.5884303, 6.6677356 53.5885001)",,
4911808,Kirchstraße,living_street,False,False,8.176,"LINESTRING (6.6649908 53.5891112, 6.665092 53.5890688)",,
4911808,Kirchstraße,living_street,False,True,28.307,"LINESTRING (6.6649908 53.5891112, 6.6646192 53.5892383)",,
25103948,Norderreihe,living_street,False,True,209.582,"LINESTRING (6.6649908 53.5891112, 6.66548 53.589527, 6.6648797 53.5900029, 6.6647837 53.5900809, 6.6648378 53.5907667)",,5
4911808,Kirchstraße,living_street,False,True,8.176,"LINESTRING (6.665092 53.5890688, 6.6649908 53.5891112)",,
4911808,Kirchstraße,living_street,False,False,186.85999999999999,"LINESTRING (6.665092 53.5890688, 6.6659174 53.5887996, 6.6660049 53.5887796, 6.6660613 53.588769, 6.6661983 53.5887374, 6.6668429 53.5886213, 6.6677356 53.5885001)",,
359414724,Hindenburgstraße,residential,False,False,4.945,"LINESTRING (6.6636925 53.5893383, 6.663699 53.5893826)",30,
4911808,Kirchstraße,living_street,False,False,62.166999999999994,"LINESTRING (6.6636925 53.5893383, 6.6637818 53.5893289, 6.6646192 53.5892383)",,
"[1053653496, 359414724, 4911806]",Hindenburgstraße,residential,False,True,69.653,"LINESTRING (6.6636925 53.5893383, 6.663686 53.589311, 6.6636774 53.5892534, 6.663568 53.5887692, 6.6635562 53.5887172)",30,
