osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,junction,lanes,access
116298403,Goethestraße,residential,30,False,True,193.59,,"LINESTRING (9.9376711 48.7947538, 9.9378469 48.7946842, 9.9380601 48.7946957, 9.93829 48.7948224, 9.938917 48.7952243, 9.9395089 48.7955897, 9.9395839 48.7956659, 9.9396144 48.7957288)",,,,
23139383,Bahnhofstraße,residential,30,False,True,79.564,,"LINESTRING (9.9381939 48.795381, 9.9376711 48.7947538)",,,,
23500877,Goethestraße,residential,30,False,False,116.854,,"LINESTRING (9.9362911 48.795281, 9.9376711 48.7947538)",,,,
"[1097455344, 993828234]",Mögglinger Straße,secondary,50,False,False,81.813,L 1161,"LINESTRING (9.9362911 48.795281, 9.9361255 48.7950852, 9.9357474 48.7946383)",,,3,
1097455344,Mögglinger Straße,secondary,50,False,False,9.323,L 1161,"LINESTRING (9.9357474 48.7946383, 9.935687 48.7945645)",,,,
23500882,Friedrichstraße,residential,30,False,True,74.881,,"LINESTRING (9.9357474 48.7946383, 9.9356869 48.7946587, 9.9355904 48.7946687, 9.9355076 48.7946834, 9.9354101 48.7947124, 9.9352105 48.7947919, 9.9349066 48.7949328, 9.9348584 48.7949552)",,,,
"[1097455344, 993828234]",Mögglinger Straße,secondary,50,False,True,81.813,L 1161,"LINESTRING (9.9357474 48.7946383, 9.9361255 48.7950852, 9.9362911 48.795281)",,,3,
345706795,Adlerstraße,residential,30,False,False,44.95,,"LINESTRING (9.930891 48.7919091, 9.9313305 48.791627)",,,,
164211157,Adlerstraße,residential,,False,True,67.03,,"LINESTRING (9.930891 48.7919091, 9.9309748 48.7920218, 9.9309647 48.7921035, 9.9308699 48.792214, 9.9305656 48.7923925)",,,,
24329065,Beurener Straße,residential,30,False,False,133.58499999999998,,"LINESTRING (9.9359189 48.7877676, 9.9358034 48.7875254, 9.935651 48.7873913, 9.9356114 48.7873503, 9.9355934 48.7873421, 9.9352241 48.7872144, 9.9347123 48.7869284)",,,,
43571424,Hauptstraße,secondary,30,False,True,28.229999999999997,L 1162,"LINESTRING (9.9359189 48.7877676, 9.9358055 48.7878248, 9.9356129 48.7879219)",,,,
75838914,Hauptstraße,secondary,30,False,False,46.032,L 1162,"LINESTRING (9.9359189 48.7877676, 9.9362997 48.7875897, 9.9364313 48.787528)",,,,
24434536,Gottfried-Schneider-Straße,residential,30,False,True,52.211,,"LINESTRING (9.9302966 48.7942724, 9.9301153 48.7938183)",,,,
43571286,Schloßstraße,residential,,False,False,50.429,,"LINESTRING (9.9382358 48.790089, 9.9389114 48.790176)",,,,
43571286,Schloßstraße,residential,,False,True,42.013,,"LINESTRING (9.9382358 48.790089, 9.9377091 48.7899395)",,,,
43571300,Franz-Keller-Straße,residential,,False,False,185.088,,"LINESTRING (9.9382358 48.790089, 9.9383736 48.7902682, 9.9385349 48.7904163, 9.9390295 48.7908003, 9.9397582 48.7914122)",,,,permissive
23139382,Lauterner Straße,tertiary,,False,True,254.583,K 3281,"LINESTRING (9.9403673 48.7952696, 9.9402595 48.795224, 9.9399377 48.7950761, 9.9395797 48.794884, 9.9392662 48.7946887, 9.9390629 48.7945382, 9.9388863 48.7943883, 9.9387451 48.794239, 9.9380625 48.7935881)",,,,
45942352,Franz-Schubert-Straße,residential,,False,False,176.35899999999998,,"LINESTRING (9.9403673 48.7952696, 9.9414646 48.794719, 9.9416676 48.7944405, 9.9417081 48.7944193, 9.9421056 48.7942114)",,,,
43571297,Alte Steige,residential,,False,False,114.12200000000001,,"LINESTRING (9.9364313 48.787528, 9.9368171 48.7879852, 9.936984 48.7880229, 9.9375016 48.78784)",,,,
43571420,Hauptstraße,secondary,30,False,False,58.214,L 1162,"LINESTRING (9.9364313 48.787528, 9.936773 48.7873477, 9.9370237 48.7871804)",,,2,
75838914,Hauptstraße,secondary,30,False,True,46.032,L 1162,"LINESTRING (9.9364313 48.787528, 9.9362997 48.7875897, 9.9359189 48.7877676)",,,,
43571297,Alte Steige,residential,,False,True,275.505,,"LINESTRING (9.9411725 48.7873609, 9.9406972 48.7873996, 9.9400958 48.7874925, 9.939726 48.7875142, 9.9393327 48.7875327, 9.9389201 48.7875522, 9.9382458 48.7876756, 9.9375016 48.78784)",,,,
43571299,Franz-Keller-Straße,residential,,False,False,406.355,,"LINESTRING (9.9411725 48.7873609, 9.9402297 48.7876729, 9.9400882 48.7877323, 9.9396062 48.7879348, 9.9393287 48.7880766, 9.939206 48.7881393, 9.938751 48.7883655, 9.9386028 48.7884579, 9.9383693 48.7886193, 9.9381422 48.788863, 9.9380172 48.7890398, 9.9379203 48.7892451, 9.9377672 48.7896401, 9.9377091 48.7899395)",,,,
45562671,Franz-Keller-Straße,residential,30,False,False,64.248,,"LINESTRING (9.9411725 48.7873609, 9.9416394 48.7873146, 9.9420333 48.7872531)",,,,
43571300,Franz-Keller-Straße,residential,,False,True,185.088,,"LINESTRING (9.9397582 48.7914122, 9.9390295 48.7908003, 9.9385349 48.7904163, 9.9383736 48.7902682, 9.9382358 48.790089)",,,,permissive
43571286,Schloßstraße,residential,,False,False,42.013,,"LINESTRING (9.9377091 48.7899395, 9.9382358 48.790089)",,,,
28862074,Schloßstraße,residential,30,False,True,155.921,,"LINESTRING (9.9377091 48.7899395, 9.9370074 48.7897125, 9.9356952 48.7895131)",,,,
43571299,Franz-Keller-Straße,residential,,False,True,406.35499999999996,,"LINESTRING (9.9377091 48.7899395, 9.9377672 48.7896401, 9.9379203 48.7892451, 9.9380172 48.7890398, 9.9381422 48.788863, 9.9383693 48.7886193, 9.9386028 48.7884579, 9.938751 48.7883655, 9.939206 48.7881393, 9.9393287 48.7880766, 9.9396062 48.7879348, 9.9400882 48.7877323, 9.9402297 48.7876729, 9.9411725 48.7873609)",,,,
43571297,Alte Steige,residential,,False,False,275.505,,"LINESTRING (9.9375016 48.78784, 9.9382458 48.7876756, 9.9389201 48.7875522, 9.9393327 48.7875327, 9.939726 48.7875142, 9.9400958 48.7874925, 9.9406972 48.7873996, 9.9411725 48.7873609)",,,,
43571297,Alte Steige,residential,,False,True,114.12200000000001,,"LINESTRING (9.9375016 48.78784, 9.936984 48.7880229, 9.9368171 48.7879852, 9.9364313 48.787528)",,,,
45393270,Fuchsberg,residential,,False,False,82.163,,"LINESTRING (9.9375016 48.78784, 9.9372986 48.7875163, 9.9372585 48.7873951, 9.9370237 48.7871804)",,,,
43571420,Hauptstraße,secondary,30,False,True,58.214,L 1162,"LINESTRING (9.9370237 48.7871804, 9.936773 48.7873477, 9.9364313 48.787528)",,,2,
45393270,Fuchsberg,residential,,False,True,82.16300000000001,,"LINESTRING (9.9370237 48.7871804, 9.9372585 48.7873951, 9.9372986 48.7875163, 9.9375016 48.78784)",,,,
640579016,Böbinger Straße,residential,50,False,False,9.338,,"LINESTRING (9.9337735 48.7934997, 9.9337244 48.7935772)",,,,
45439735,Gartenstraße,residential,30,False,False,186.837,,"LINESTRING (9.9337735 48.7934997, 9.9339535 48.7935526, 9.933975 48.7937558, 9.9342995 48.7944149, 9.9348584 48.7949552)",,,,
640579016,Böbinger Straße,residential,50,False,True,76.036,,"LINESTRING (9.9337735 48.7934997, 9.933877 48.7933026, 9.9339638 48.7931481, 9.9340367 48.7930564, 9.9341246 48.7930012, 9.934291 48.7929371)",,,,
23500882,Friedrichstraße,residential,30,False,False,74.881,,"LINESTRING (9.9348584 48.7949552, 9.9349066 48.7949328, 9.9352105 48.7947919, 9.9354101 48.7947124, 9.9355076 48.7946834, 9.9355904 48.7946687, 9.9356869 48.7946587, 9.9357474 48.7946383)",,,,
23500882,Friedrichstraße,residential,30,False,True,50.464999999999996,,"LINESTRING (9.9348584 48.7949552, 9.9346025 48.7949985, 9.9344132 48.7950319, 9.9342222 48.7950684, 9.9341935 48.7950739)",,,,
45439735,Gartenstraße,residential,30,False,True,186.837,,"LINESTRING (9.9348584 48.7949552, 9.9342995 48.7944149, 9.933975 48.7937558, 9.9339535 48.7935526, 9.9337735 48.7934997)",,,,
45562671,Franz-Keller-Straße,residential,30,False,True,64.248,,"LINESTRING (9.9420333 48.7872531, 9.9416394 48.7873146, 9.9411725 48.7873609)",,,,
45942355,Friedhofstraße,residential,30,False,True,63.984,,"LINESTRING (9.9380625 48.7935881, 9.938813 48.7932937)",,,,
23139382,Lauterner Straße,tertiary,,False,False,254.58299999999997,K 3281,"LINESTRING (9.9380625 48.7935881, 9.9387451 48.794239, 9.9388863 48.7943883, 9.9390629 48.7945382, 9.9392662 48.7946887, 9.9395797 48.794884, 9.9399377 48.7950761, 9.9402595 48.795224, 9.9403673 48.7952696)",,,,
23139382,Lauterner Straße,tertiary,,False,True,205.528,K 3281,"LINESTRING (9.9380625 48.7935881, 9.9375094 48.793017, 9.9374518 48.7929514, 9.9367314 48.7921699, 9.9365169 48.7920571)",,,,
23887308,Helmut-Hörmann-Straße,residential,30,False,False,43.363,,"LINESTRING (9.9354819 48.79032, 9.9353235 48.7901625, 9.935256 48.7900844, 9.9351964 48.7899804)",,,,
23887308,Helmut-Hörmann-Straße,residential,30,False,True,207.862,,"LINESTRING (9.9354819 48.79032, 9.9359618 48.791275, 9.9365169 48.7920571)",,,,
46036049,Jägerstraße,residential,30,False,True,96.458,,"LINESTRING (9.9354819 48.79032, 9.935822 48.7903373, 9.9358458 48.79034, 9.9358721 48.790344, 9.935897 48.7903495, 9.9359227 48.7903596, 9.9359462 48.7903709, 9.9359846 48.7903934, 9.9361726 48.7905036, 9.9364661 48.7907992)",,,,
45942355,Friedhofstraße,residential,30,False,False,63.235,,"LINESTRING (9.9395586 48.7930071, 9.938813 48.7932937)",,,,
46036049,Jägerstraße,residential,30,False,True,31.478,,"LINESTRING (9.9395586 48.7930071, 9.9398235 48.79323)",,,,
46036049,Jägerstraße,residential,30,False,False,205.888,,"LINESTRING (9.9395586 48.7930071, 9.9390678 48.7925854, 9.9386283 48.7921744, 9.9385465 48.7921002, 9.9380147 48.7916194, 9.9378579 48.7915391)",,,,
45857889,Mozartstraße,residential,30,False,True,56.374,,"LINESTRING (9.9398235 48.79323, 9.9404209 48.7929104)",,,,
46036049,Jägerstraße,residential,30,False,False,31.478,,"LINESTRING (9.9398235 48.79323, 9.9395586 48.7930071)",,,,
45942354,Richard-Wagner-Straße,residential,,False,True,148.793,,"LINESTRING (9.9398235 48.79323, 9.9405101 48.793877, 9.9405866 48.7938869, 9.9410117 48.7942979)",,,,
45942343,Richard-Wagner-Straße,residential,30,False,False,165.5,,"LINESTRING (9.9401629 48.7944872, 9.938813 48.7932937)",,,,
45942343,Richard-Wagner-Straße,residential,30,False,True,165.5,,"LINESTRING (9.938813 48.7932937, 9.9401629 48.7944872)",,,,
45942355,Friedhofstraße,residential,30,False,False,63.984,,"LINESTRING (9.938813 48.7932937, 9.9380625 48.7935881)",,,,
45942355,Friedhofstraße,residential,30,False,True,63.235,,"LINESTRING (9.938813 48.7932937, 9.9395586 48.7930071)",,,,
45857889,Mozartstraße,residential,30,False,False,49.098,,"LINESTRING (9.9409717 48.7926588, 9.9404209 48.7929104)",,,,
46101060,Clara-Schumann-Straße,residential,,False,True,143.782,,"LINESTRING (9.9409717 48.7926588, 9.9397463 48.7916487)",,,,
45857889,Mozartstraße,residential,30,False,False,56.374,,"LINESTRING (9.9404209 48.7929104, 9.9398235 48.79323)",,,,
45857889,Mozartstraße,residential,30,False,True,49.098,,"LINESTRING (9.9404209 48.7929104, 9.9409717 48.7926588)",,,,
45942352,Franz-Schubert-Straße,residential,,False,False,106.356,,"LINESTRING (9.9404209 48.7929104, 9.9395486 48.7921458)",,,,
45942352,Franz-Schubert-Straße,residential,,False,True,193.447,,"LINESTRING (9.9404209 48.7929104, 9.9411416 48.7935333, 9.9414817 48.7938426, 9.9415576 48.793917, 9.9418226 48.7939752, 9.9421056 48.7942114)",,,,
284312413,Franz-Schubert-Straße,residential,30,False,True,33.211,,"LINESTRING (9.9421056 48.7942114, 9.9424245 48.7944237)",,,,
45942352,Franz-Schubert-Straße,residential,,False,False,193.447,,"LINESTRING (9.9421056 48.7942114, 9.9418226 48.7939752, 9.9415576 48.793917, 9.9414817 48.7938426, 9.9411416 48.7935333, 9.9404209 48.7929104)",,,,
45942352,Franz-Schubert-Straße,residential,,False,True,176.35899999999998,,"LINESTRING (9.9421056 48.7942114, 9.9417081 48.7944193, 9.9416676 48.7944405, 9.9414646 48.794719, 9.9403673 48.7952696)",,,,
45942354,Richard-Wagner-Straße,residential,,False,False,148.793,,"LINESTRING (9.9410117 48.7942979, 9.9405866 48.7938869, 9.9405101 48.793877, 9.9398235 48.79323)",,,,
46101060,Clara-Schumann-Straße,residential,,False,False,143.782,,"LINESTRING (9.9397463 48.7916487, 9.9409717 48.7926588)",,,,
45942352,Franz-Schubert-Straße,residential,,False,True,106.356,,"LINESTRING (9.9395486 48.7921458, 9.9404209 48.7929104)",,,,
43571286,Schloßstraße,residential,,False,True,50.429,,"LINESTRING (9.9389114 48.790176, 9.9382358 48.790089)",,,,
46837700,Schloßstraße,residential,,False,True,61.299,,"LINESTRING (9.9389114 48.790176, 9.9393089 48.7906611)",,,,
46837700,Schloßstraße,residential,,False,False,61.299,,"LINESTRING (9.9393089 48.7906611, 9.9389114 48.790176)",,,,
46838737,Scheuelbergstraße,residential,30,False,False,29.811,,"LINESTRING (9.9325369 48.7884596, 9.9328424 48.7882825)",,,,
"[26220964, 45395871]",Scheuelbergstraße,"['residential', 'living_street']",30,False,False,43.174,,"LINESTRING (9.9325369 48.7884596, 9.9327262 48.7885858, 9.9329784 48.7887156)",,,,
26220964,Scheuelbergstraße,residential,30,False,True,52.061,,"LINESTRING (9.9325369 48.7884596, 9.9323952 48.7882923, 9.9322665 48.788029)",,,,
46838737,Scheuelbergstraße,residential,30,False,True,68.101,,"LINESTRING (9.9325369 48.7884596, 9.9323645 48.7885926, 9.9321633 48.7886451, 9.9318181 48.7886993, 9.9317266 48.7887097)",,,,
23139383,Bahnhofstraße,residential,30,False,False,26.352,,"LINESTRING (9.9368878 48.7941016, 9.9371202 48.7942825)",,,,
47202446,Friedrichstraße,residential,30,False,False,101.914,,"LINESTRING (9.9368878 48.7941016, 9.935687 48.7945645)",,,,
23139383,Bahnhofstraße,residential,30,False,True,225.37800000000001,,"LINESTRING (9.9368878 48.7941016, 9.9361888 48.7935344, 9.9358347 48.793264, 9.935324 48.7928882, 9.9350062 48.7926628, 9.9349387 48.7925437)",,,,
47202446,Friedrichstraße,residential,30,False,True,101.914,,"LINESTRING (9.935687 48.7945645, 9.9368878 48.7941016)",,,,
1097455344,Mögglinger Straße,secondary,50,False,True,9.323,L 1161,"LINESTRING (9.935687 48.7945645, 9.9357474 48.7946383)",,,,
"[1097455344, 164738596]",Mögglinger Straße,secondary,50,False,False,208.11700000000002,L 1161,"LINESTRING (9.935687 48.7945645, 9.9356736 48.7945484, 9.935636 48.7945032, 9.9355786 48.7944341, 9.9351696 48.793942, 9.934521 48.7931403, 9.934291 48.7929371)",,,,
116298403,Goethestraße,residential,30,False,False,193.58999999999997,,"LINESTRING (9.9396144 48.7957288, 9.9395839 48.7956659, 9.9395089 48.7955897, 9.938917 48.7952243, 9.93829 48.7948224, 9.9380601 48.7946957, 9.9378469 48.7946842, 9.9376711 48.7947538)",,,,
116298665,Wilhelmstraße,residential,30,False,False,91.359,,"LINESTRING (9.9364252 48.7929997, 9.9356437 48.7923594)",,,,
116298665,Wilhelmstraße,residential,30,False,True,91.359,,"LINESTRING (9.9356437 48.7923594, 9.9364252 48.7929997)",,,,
23887307,Poststraße,tertiary,,False,False,72.816,K 3281,"LINESTRING (9.9356437 48.7923594, 9.9363224 48.792088, 9.9365169 48.7920571)",,,,
23887307,Poststraße,tertiary,,False,True,55.909,K 3281,"LINESTRING (9.9356437 48.7923594, 9.935268 48.7924824, 9.9351095 48.7925228, 9.9349387 48.7925437)",,,,
164211157,Adlerstraße,residential,,False,False,67.03,,"LINESTRING (9.9305656 48.7923925, 9.9308699 48.792214, 9.9309647 48.7921035, 9.9309748 48.7920218, 9.930891 48.7919091)",,,,
46838736,Scheuelbergstraße,residential,30,False,False,53.609,,"LINESTRING (9.9316086 48.7882396, 9.9316375 48.788227, 9.9322665 48.788029)",,,,
46838737,Scheuelbergstraße,residential,30,False,False,68.101,,"LINESTRING (9.9317266 48.7887097, 9.9318181 48.7886993, 9.9321633 48.7886451, 9.9323645 48.7885926, 9.9325369 48.7884596)",,,,
23500882,Friedrichstraße,residential,30,False,True,30.563,,"LINESTRING (9.9341935 48.7950739, 9.9338 48.7951653)",,,,
23500882,Friedrichstraße,residential,30,False,False,50.465,,"LINESTRING (9.9341935 48.7950739, 9.9342222 48.7950684, 9.9344132 48.7950319, 9.9346025 48.7949985, 9.9348584 48.7949552)",,,,
116298400,Wilhelmstraße,residential,,False,False,139.645,,"LINESTRING (9.9368577 48.7932857, 9.9373062 48.7936602, 9.9375439 48.7939203, 9.9375381 48.7940033, 9.9371825 48.794244, 9.9371202 48.7942825)",,,,
46838737,Scheuelbergstraße,residential,30,False,False,17.735,,"LINESTRING (9.9328424 48.7882825, 9.9330334 48.7881845)",,,,
46838737,Scheuelbergstraße,residential,30,False,True,29.811,,"LINESTRING (9.9328424 48.7882825, 9.9325369 48.7884596)",,,,
262079624,Scheuelbergstraße,residential,30,False,True,6.417,,"LINESTRING (9.9328424 48.7882825, 9.932802 48.7882313)",,,,
46838737,Scheuelbergstraße,residential,30,False,True,17.735,,"LINESTRING (9.9330334 48.7881845, 9.9328424 48.7882825)",,,,
46838737,Scheuelbergstraße,residential,30,False,False,115.61500000000001,,"LINESTRING (9.9330334 48.7881845, 9.9333055 48.7880331, 9.9333699 48.7879801, 9.9333699 48.787943, 9.9332813 48.7878759, 9.9331526 48.7878246, 9.9330802 48.7878334, 9.9328415 48.7879695, 9.9328549 48.7880314, 9.9330334 48.7881845)",,,,
46838737,Scheuelbergstraße,residential,30,False,True,115.615,,"LINESTRING (9.9330334 48.7881845, 9.9328549 48.7880314, 9.9328415 48.7879695, 9.9330802 48.7878334, 9.9331526 48.7878246, 9.9332813 48.7878759, 9.9333699 48.787943, 9.9333699 48.7879801, 9.9333055 48.7880331, 9.9330334 48.7881845)",,,,
262079624,Scheuelbergstraße,residential,30,False,False,6.417,,"LINESTRING (9.932802 48.7882313, 9.9328424 48.7882825)",,,,
"[23139593, 218801494]",In den Schloßgärten,residential,,False,True,162.345,,"LINESTRING (9.9370313 48.7889731, 9.9369938 48.7888547, 9.9366451 48.7887735, 9.9365303 48.7887206, 9.9362647 48.7885263, 9.9362303 48.7884961, 9.9360945 48.7883767, 9.9360567 48.7883435, 9.935982 48.7882778, 9.9356129 48.7879219)",,,,
284312413,Franz-Schubert-Straße,residential,30,False,False,33.211,,"LINESTRING (9.9424245 48.7944237, 9.9421056 48.7942114)",,,,
640575806,Fanny-Hensel-Straße,residential,,False,True,32.306,,"LINESTRING (9.9378579 48.7915391, 9.9382061 48.7913608)",,,,
46036049,Jägerstraße,residential,30,False,False,131.719,,"LINESTRING (9.9378579 48.7915391, 9.937776 48.7914971, 9.9376529 48.7914362, 9.9365647 48.7908984, 9.9364661 48.7907992)",,,,
46036049,Jägerstraße,residential,30,False,True,205.88799999999998,,"LINESTRING (9.9378579 48.7915391, 9.9380147 48.7916194, 9.9385465 48.7921002, 9.9386283 48.7921744, 9.9390678 48.7925854, 9.9395586 48.7930071)",,,,
640575806,Fanny-Hensel-Straße,residential,,False,False,32.306,,"LINESTRING (9.9382061 48.7913608, 9.9378579 48.7915391)",,,,
640575807,Fanny-Hensel-Straße,residential,,False,False,61.927,,"LINESTRING (9.9382061 48.7913608, 9.938719 48.7918035)",,,,
640575807,Fanny-Hensel-Straße,residential,,False,True,179.73399999999998,,"LINESTRING (9.9382061 48.7913608, 9.937638 48.790814, 9.9374771 48.7906037, 9.9373886 48.7905684, 9.9364661 48.7907992)",,,,
640575807,Fanny-Hensel-Straße,residential,,False,True,61.927,,"LINESTRING (9.938719 48.7918035, 9.9382061 48.7913608)",,,,
46036049,Jägerstraße,residential,30,False,False,96.45800000000003,,"LINESTRING (9.9364661 48.7907992, 9.9361726 48.7905036, 9.9359846 48.7903934, 9.9359462 48.7903709, 9.9359227 48.7903596, 9.935897 48.7903495, 9.9358721 48.790344, 9.9358458 48.79034, 9.935822 48.7903373, 9.9354819 48.79032)",,,,
46036049,Jägerstraße,residential,30,False,True,131.719,,"LINESTRING (9.9364661 48.7907992, 9.9365647 48.7908984, 9.9376529 48.7914362, 9.937776 48.7914971, 9.9378579 48.7915391)",,,,
640575807,Fanny-Hensel-Straße,residential,,False,False,179.73399999999998,,"LINESTRING (9.9364661 48.7907992, 9.9373886 48.7905684, 9.9374771 48.7906037, 9.937638 48.790814, 9.9382061 48.7913608)",,,,
23139378,Klotzbachstraße,residential,30,False,False,40.384,,"LINESTRING (9.9327229 48.7939531, 9.9327111 48.79359)",,,,
