osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,ref,access,bridge
173161050,Neuer Weg,residential,,False,False,32.115,,"LINESTRING (14.243365 51.3826619, 14.243748 51.382824)",,,,
173161050,Neuer Weg,residential,,False,True,52.004,,"LINESTRING (14.243365 51.3826619, 14.242719 51.3824249)",,,,
173161056,Neuer Weg,residential,,False,True,120.545,,"LINESTRING (14.243365 51.3826619, 14.2440639 51.3819187, 14.2441599 51.38187, 14.2443752 51.3818152)",,,,
173161050,Neuer Weg,residential,,False,True,32.115,,"LINESTRING (14.243748 51.382824, 14.243365 51.3826619)",,,,
173161049,Am Stadtgraben,residential,,False,True,52.628,,"LINESTRING (14.2442527 51.3834516, 14.2443043 51.3839238)",,,,
173161046,Haschkestraße,residential,,False,False,183.77400000000003,,"LINESTRING (14.2442527 51.3834516, 14.2432878 51.3834934, 14.2428547 51.3835122, 14.2426519 51.383521, 14.2417384 51.3836475, 14.2416405 51.3836756)",,,,
173161046,Haschkestraße,residential,,False,True,102.34800000000001,,"LINESTRING (14.2442527 51.3834516, 14.2444703 51.3834422, 14.2448624 51.3834252, 14.2454454 51.3833741, 14.2455205 51.383356, 14.2456813 51.3832878)",,,,
31023108,Am Stadtgraben,residential,,False,False,60.434,,"LINESTRING (14.2443043 51.3839238, 14.2451698 51.3838637)",,,,
173161049,Am Stadtgraben,residential,,False,False,52.628,,"LINESTRING (14.2443043 51.3839238, 14.2442527 51.3834516)",,,,
31023108,Am Stadtgraben,residential,,False,True,200.315,,"LINESTRING (14.2443043 51.3839238, 14.2440243 51.3839432, 14.2437905 51.3839589, 14.2434506 51.3839814, 14.2431942 51.3839978, 14.2429997 51.3840113, 14.2425303 51.3840126, 14.2423579 51.3840333, 14.2421896 51.3840852, 14.2420505 51.3841617, 14.2417951 51.3843652, 14.2417202 51.3844406)",,,,
29432355,Kamenzer Straße,residential,50,False,True,50.576,,"LINESTRING (14.2417202 51.3844406, 14.2410465 51.3842671)",,,,
"[29432355, 485904259]","['Markt', 'Kamenzer Straße']",residential,50,False,False,160.916,,"LINESTRING (14.2417202 51.3844406, 14.2420199 51.3845333, 14.2426697 51.3848006, 14.2432173 51.3850589, 14.2434629 51.385169, 14.2435667 51.3852156, 14.243607 51.3852654)",2,,,
31023108,Am Stadtgraben,residential,,False,False,200.315,,"LINESTRING (14.2417202 51.3844406, 14.2417951 51.3843652, 14.2420505 51.3841617, 14.2421896 51.3840852, 14.2423579 51.3840333, 14.2425303 51.3840126, 14.2429997 51.3840113, 14.2431942 51.3839978, 14.2434506 51.3839814, 14.2437905 51.3839589, 14.2440243 51.3839432, 14.2443043 51.3839238)",,,,
158517287,Bad Honnefer Straße,living_street,,False,False,59.968,,"LINESTRING (14.241205 51.3813504, 14.2416571 51.3808908)",,,,
158517287,Bad Honnefer Straße,living_street,,False,True,107.72800000000001,,"LINESTRING (14.241205 51.3813504, 14.2407533 51.3817615, 14.2403482 51.3821581)",,,,
173161084,Am Wiesengrund,living_street,,False,False,61.997,,"LINESTRING (14.241205 51.3813504, 14.2408371 51.3812091, 14.2406354 51.3811316, 14.2404457 51.3810567)",,,,
183472850,Kamenzer Straße,tertiary,50,False,False,53.354,,"LINESTRING (14.2365414 51.3834155, 14.237303 51.3834811)",,K 9222,,
371781250,Hoyerswerdaer Straße,tertiary,50,False,False,58.751,,"LINESTRING (14.2436458 51.3869565, 14.2435436 51.386432)",,,,
371781250,Hoyerswerdaer Straße,tertiary,50,False,True,3.307,,"LINESTRING (14.2436458 51.3869565, 14.2436484 51.3869862)",,,,
173081540,Schlossareckplatz,residential,,False,False,238.621,,"LINESTRING (14.2436458 51.3869565, 14.2443316 51.3869279, 14.2447215 51.3869066, 14.2462929 51.3868019, 14.2464017 51.3867806, 14.2465038 51.3867329, 14.2468028 51.3864537)",,,,
