osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
171047644,False,,,Kastanienallee,residential,,False,390.684,,"LINESTRING (14.3026634 51.9829788, 14.3028839 51.986392, 14.3028379 51.9864854)"
"[241698593, 241698594, 975711047, 316708231, 1130872873]",False,2,K 6102,Münchhofer Straße,tertiary,,False,216.64100000000002,yes,"LINESTRING (14.3026634 51.9829788, 14.3021466 51.9830615, 14.3016426 51.9831346, 14.3015517 51.9831478, 14.3007465 51.9832672, 14.3006587 51.9832802, 14.3006197 51.9832864, 14.3005463 51.9832981, 14.3005103 51.9833029, 14.3001456 51.983364, 14.299989 51.9833711, 14.2995797 51.9833431)"
"[219245975, 1124943901, 38235943]",False,,,Schloßpark,residential,,"[False, True]",189.608,,"LINESTRING (14.3028379 51.9864854, 14.3026447 51.9864802, 14.3020131 51.9866237, 14.3019903 51.9866627, 14.302093 51.9869998, 14.3014446 51.9870666, 14.3012637 51.9870872, 14.3011771 51.9871418, 14.3011456 51.9872109, 14.301002 51.9872932)"
171047644,False,,,Kastanienallee,residential,,True,390.684,,"LINESTRING (14.3028379 51.9864854, 14.3028839 51.986392, 14.3026634 51.9829788)"
35062588,False,,,Hinterm Graben,residential,,False,85.985,,"LINESTRING (14.3021766 51.9888696, 14.301754 51.9882673, 14.3016857 51.9882045, 14.301649 51.9881696)"
219245969,False,,,Schloßhof,residential,,False,30.362,,"LINESTRING (14.3021766 51.9888696, 14.3021169 51.9889131, 14.301899 51.9890404, 14.3018644 51.9890631)"
219245969,False,,,Schloßhof,residential,,True,35.515,,"LINESTRING (14.3021766 51.9888696, 14.3023191 51.9887649, 14.3025239 51.9886326)"
35062588,False,,,Hinterm Graben,residential,,False,107.186,,"LINESTRING (14.301649 51.9881696, 14.3016032 51.9881252, 14.3013456 51.9877252, 14.301002 51.9872932)"
35062588,False,,,Hinterm Graben,residential,,True,85.98499999999999,,"LINESTRING (14.301649 51.9881696, 14.3016857 51.9882045, 14.301754 51.9882673, 14.3021766 51.9888696)"
35062609,False,,,Schloßhof,residential,,False,45.189,,"LINESTRING (14.301649 51.9881696, 14.3017317 51.9881513, 14.3022802 51.9880513)"
35062609,False,,,Schloßhof,residential,,True,68.61800000000001,,"LINESTRING (14.301649 51.9881696, 14.3015064 51.9882004, 14.3011804 51.9882709, 14.3011544 51.9882765, 14.3008091 51.9883506, 14.3007577 51.9883616, 14.3007035 51.988374)"
38235757,False,,,Badergasse,residential,,False,149.163,,"LINESTRING (14.2983178 51.9874635, 14.2984741 51.9877515, 14.2999822 51.9874509, 14.3000131 51.9874447, 14.3000774 51.9874319)"
168982991,False,,,Badergasse,residential,,False,187.25199999999998,,"LINESTRING (14.2983178 51.9874635, 14.2977292 51.9876111, 14.2975158 51.9877028, 14.2974383 51.9877798, 14.2974218 51.9878678, 14.2974471 51.9879618, 14.2977431 51.9885804, 14.297785 51.9887711, 14.2977895 51.9887915)"
168982991,False,,,Badergasse,residential,,True,119.835,,"LINESTRING (14.2983178 51.9874635, 14.2985633 51.9873926, 14.2990092 51.9873275, 14.2993659 51.9872778, 14.2997334 51.987248, 14.2999094 51.9872252, 14.2999407 51.9872212, 14.3000115 51.987212)"
38139020,False,2,K 6105,Gander,tertiary,,True,7.975,,"LINESTRING (14.2977895 51.9887915, 14.2979036 51.9887771)"
168982991,False,,,Badergasse,residential,,True,187.25199999999998,,"LINESTRING (14.2977895 51.9887915, 14.297785 51.9887711, 14.2977431 51.9885804, 14.2974471 51.9879618, 14.2974218 51.9878678, 14.2974383 51.9877798, 14.2975158 51.9877028, 14.2977292 51.9876111, 14.2983178 51.9874635)"
38139111,False,,,Mühlenstraße,residential,,False,101.108,,"LINESTRING (14.3019262 51.9901464, 14.3026329 51.9898571, 14.3030529 51.9895696)"
38235703,True,,,Cottbuser Straße,residential,,False,100.449,,"LINESTRING (14.2996783 51.9855616, 14.2997659 51.9858074, 14.2997914 51.9860486, 14.2997815 51.9860995, 14.2997699 51.9861589, 14.2997227 51.9863336, 14.2996279 51.9864405)"
38235704,False,,,,residential,,False,20.240000000000002,,"LINESTRING (14.2996783 51.9855616, 14.2994721 51.9855575, 14.2993829 51.9855557)"
38235705,False,,,,residential,,False,14.665,,"LINESTRING (14.2996723 51.9849492, 14.2994582 51.984952)"
1130873279,True,,,Cottbuser Straße,living_street,,False,68.097,,"LINESTRING (14.2996723 51.9849492, 14.2996783 51.9855616)"
1130872872,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,54.054,,"LINESTRING (14.299547 51.9838288, 14.2995797 51.9833431)"
1247659478,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,40.709,,"LINESTRING (14.299547 51.9838288, 14.2995229 51.9841946)"
219245964,True,,,Cottbuser Straße,residential,,False,131.066,,"LINESTRING (14.299547 51.9838288, 14.2996805 51.9838757, 14.2997244 51.9839071, 14.2997065 51.9841935, 14.2996723 51.9849492)"
"[337181952, 38235995]",False,,,Schloßhof,residential,,False,93.165,,"LINESTRING (14.3037951 51.9883634, 14.3036583 51.9883745, 14.3034829 51.9883856, 14.3032841 51.9884088, 14.3032136 51.9884207, 14.3028745 51.9885269, 14.3025239 51.9886326)"
219245969,False,,,Schloßhof,residential,,False,35.515,,"LINESTRING (14.3025239 51.9886326, 14.3023191 51.9887649, 14.3021766 51.9888696)"
219245969,False,,,Schloßhof,residential,,True,66.965,,"LINESTRING (14.3025239 51.9886326, 14.3025023 51.9885608, 14.3024346 51.9883734, 14.3023479 51.9881432, 14.3022802 51.9880513)"
"[337181952, 38235995]",False,,,Schloßhof,residential,,True,93.16499999999999,,"LINESTRING (14.3025239 51.9886326, 14.3028745 51.9885269, 14.3032136 51.9884207, 14.3032841 51.9884088, 14.3034829 51.9883856, 14.3036583 51.9883745, 14.3037951 51.9883634)"
849284535,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,22.51,,"LINESTRING (14.300564 51.9881907, 14.3007035 51.988374)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,90.863,,"LINESTRING (14.300564 51.9881907, 14.3004948 51.9880941, 14.3002019 51.9876852, 14.3000774 51.9874319)"
849284536,False,2,B 168,Mühlenstraße,primary,30,True,10.15,,"LINESTRING (14.3007813 51.9884517, 14.3007035 51.988374)"
"[153454899, 1068864679]",True,,K 6101,Markt,tertiary,50,False,117.407,,"LINESTRING (14.3007813 51.9884517, 14.3007204 51.9884707, 14.3006246 51.9885006, 14.3004475 51.9885559, 14.3003548 51.9885848, 14.3001753 51.9886408, 14.2999125 51.9887025, 14.2996283 51.9887399, 14.2993241 51.9887666, 14.2991683 51.9887723)"
"[38139027, 1130878479]",False,2,B 168,Mühlenstraße,primary,30,False,101.06099999999999,,"LINESTRING (14.3007813 51.9884517, 14.3010963 51.9886814, 14.3014702 51.9888814, 14.3018644 51.9890631)"
38139020,False,2,K 6105,Gander,tertiary,,False,3.485,,"LINESTRING (14.2979525 51.9887684, 14.2979036 51.9887771)"
153454898,True,,K 6101,Markt,tertiary,50,False,86.338,,"LINESTRING (14.2979525 51.9887684, 14.2989436 51.9885479, 14.2991387 51.9885052)"
38139020,False,2,K 6105,Gander,tertiary,,False,7.975,,"LINESTRING (14.2979036 51.9887771, 14.2977895 51.9887915)"
38139020,False,2,K 6105,Gander,tertiary,,True,3.485,,"LINESTRING (14.2979036 51.9887771, 14.2979525 51.9887684)"
38139001,False,,,Hinterm Graben,residential,,False,107.09100000000001,,"LINESTRING (14.2979036 51.9887771, 14.297908 51.9888214, 14.2979274 51.9890158, 14.2980632 51.9893113, 14.2982539 51.9893677, 14.2985788 51.989366, 14.2987191 51.9893622)"
35062609,False,,,Schloßhof,residential,,True,45.189,,"LINESTRING (14.3022802 51.9880513, 14.3017317 51.9881513, 14.301649 51.9881696)"
219245969,False,,,Schloßhof,residential,,False,66.965,,"LINESTRING (14.3022802 51.9880513, 14.3023479 51.9881432, 14.3024346 51.9883734, 14.3025023 51.9885608, 14.3025239 51.9886326)"
219245969,False,,,Schloßhof,residential,,True,82.48599999999999,,"LINESTRING (14.3022802 51.9880513, 14.3022712 51.9878562, 14.3022273 51.9876741, 14.3021526 51.9873145)"
"[284707784, 35062588]",False,,,Hinterm Graben,residential,,False,78.24100000000001,,"LINESTRING (14.301002 51.9872932, 14.3009662 51.9872482, 14.300817 51.9871605, 14.3007043 51.9871249, 14.3006132 51.9871101, 14.3005363 51.9871034, 14.3004576 51.987101, 14.3003429 51.9871142, 14.3001035 51.987153, 14.3000728 51.9871584, 14.2999954 51.987174)"
35062588,False,,,Hinterm Graben,residential,,True,107.18599999999999,,"LINESTRING (14.301002 51.9872932, 14.3013456 51.9877252, 14.3016032 51.9881252, 14.301649 51.9881696)"
"[38235943, 1124943901, 219245975]",False,,,Schloßpark,residential,,"[False, True]",189.608,,"LINESTRING (14.301002 51.9872932, 14.3011456 51.9872109, 14.3011771 51.9871418, 14.3012637 51.9870872, 14.3014446 51.9870666, 14.302093 51.9869998, 14.3019903 51.9866627, 14.3020131 51.9866237, 14.3026447 51.9864802, 14.3028379 51.9864854)"
219245969,False,,,Schloßhof,residential,,False,82.486,,"LINESTRING (14.3021526 51.9873145, 14.3022273 51.9876741, 14.3022712 51.9878562, 14.3022802 51.9880513)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,4.367,,"LINESTRING (14.3000115 51.987212, 14.2999954 51.987174)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,24.865,,"LINESTRING (14.3000115 51.987212, 14.3000774 51.9874319)"
168982991,False,,,Badergasse,residential,,False,119.835,,"LINESTRING (14.3000115 51.987212, 14.2999407 51.9872212, 14.2999094 51.9872252, 14.2997334 51.987248, 14.2993659 51.9872778, 14.2990092 51.9873275, 14.2985633 51.9873926, 14.2983178 51.9874635)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,4.367,,"LINESTRING (14.2999954 51.987174, 14.3000115 51.987212)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,85.50800000000001,,"LINESTRING (14.2999954 51.987174, 14.2999257 51.9869692, 14.2997862 51.9867032, 14.2996279 51.9864405)"
"[284707784, 35062588]",False,,,Hinterm Graben,residential,,True,78.241,,"LINESTRING (14.2999954 51.987174, 14.3000728 51.9871584, 14.3001035 51.987153, 14.3003429 51.9871142, 14.3004576 51.987101, 14.3005363 51.9871034, 14.3006132 51.9871101, 14.3007043 51.9871249, 14.300817 51.9871605, 14.3009662 51.9872482, 14.301002 51.9872932)"
"[153454898, 1068864678]",True,,K 6101,Markt,tertiary,50,False,103.676,,"LINESTRING (14.2991387 51.9885052, 14.2999479 51.988328, 14.300162 51.9882812, 14.3001948 51.988274, 14.3002389 51.9882643, 14.3004131 51.9882245, 14.3004548 51.9882152, 14.3004984 51.9882054, 14.300564 51.9881907)"
38139001,False,,,Hinterm Graben,residential,,False,243.59,,"LINESTRING (14.2987191 51.9893622, 14.2990573 51.989353, 14.2996272 51.989343, 14.300153 51.9892648, 14.3003413 51.989251, 14.3004925 51.9892517, 14.3006208 51.9892673, 14.3008495 51.9893361, 14.3012564 51.9894353, 14.3014361 51.9894515, 14.3018307 51.9890937, 14.3018644 51.9890631)"
38139001,False,,,Hinterm Graben,residential,,True,107.091,,"LINESTRING (14.2987191 51.9893622, 14.2985788 51.989366, 14.2982539 51.9893677, 14.2980632 51.9893113, 14.2979274 51.9890158, 14.297908 51.9888214, 14.2979036 51.9887771)"
326595480,False,,,,residential,,False,65.283,,"LINESTRING (14.2987191 51.9893622, 14.2987044 51.9891159, 14.298687 51.9888566, 14.2986862 51.9888321, 14.2986843 51.9887755)"
153454899,True,,K 6101,Markt,tertiary,50,False,50.117,,"LINESTRING (14.2986843 51.9887755, 14.2979525 51.9887684)"
326595480,False,,,,residential,,True,65.28299999999999,,"LINESTRING (14.2986843 51.9887755, 14.2986862 51.9888321, 14.298687 51.9888566, 14.2987044 51.9891159, 14.2987191 51.9893622)"
13216057,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,20.133,,"LINESTRING (14.2995247 51.986271, 14.29956 51.9863338, 14.2996279 51.9864405)"
382968356,True,1,B 168;B 320,Cottbuser Straße,primary,30,False,63.267,,"LINESTRING (14.2995247 51.986271, 14.2994721 51.9862162, 14.2994144 51.9861543, 14.2993595 51.9860403, 14.2993326 51.985833, 14.2993548 51.9857268)"
382968355,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,19.123,,"LINESTRING (14.2993548 51.9857268, 14.2993829 51.9855557)"
382968354,True,1,B 168;B 320,Cottbuser Straße,primary,30,False,62.196,,"LINESTRING (14.2993548 51.9857268, 14.2994252 51.9859173, 14.299444 51.9860131, 14.2995115 51.9861316, 14.2995338 51.9861708, 14.2995247 51.986271)"
466524095,False,,,Gartenstraße,residential,,False,29.605,,"LINESTRING (14.3032546 51.9898051, 14.3030529 51.9895696)"
466524095,False,,,Gartenstraße,residential,,True,29.605,,"LINESTRING (14.3030529 51.9895696, 14.3032546 51.9898051)"
38139111,False,,,Mühlenstraße,residential,,False,11.327,,"LINESTRING (14.3030529 51.9895696, 14.3031171 51.9895257, 14.3031636 51.9894939)"
38139111,False,,,Mühlenstraße,residential,,True,101.108,,"LINESTRING (14.3030529 51.9895696, 14.3026329 51.9898571, 14.3019262 51.9901464)"
1247659478,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,39.914,,"LINESTRING (14.2994136 51.9853099, 14.2994582 51.984952)"
1247659478,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,27.412,,"LINESTRING (14.2994136 51.9853099, 14.2993829 51.9855557)"
541721246,True,,,Cottbuser Straße,living_street,,False,135.544,,"LINESTRING (14.2994136 51.9853099, 14.299378 51.9852891, 14.2993256 51.9852584, 14.2992961 51.985156, 14.2992961 51.9847166, 14.2993149 51.9844886, 14.2993444 51.9842524, 14.29939 51.9842078, 14.2994785 51.9841996, 14.2995229 51.9841946)"
1247659478,False,2,B 168;B 320,Cottbuser Straße,primary,30,False,40.709,,"LINESTRING (14.2995229 51.9841946, 14.299547 51.9838288)"
1247659478,False,2,B 168;B 320,Cottbuser Straße,primary,30,True,84.338,,"LINESTRING (14.2995229 51.9841946, 14.2995099 51.9843916, 14.2994582 51.984952)"
323897738,True,,,,residential,,False,29.769,,"LINESTRING (14.2991683 51.9887723, 14.2991387 51.9885052)"
153454899,True,,K 6101,Markt,tertiary,50,False,33.165,,"LINESTRING (14.2991683 51.9887723, 14.2989973 51.9887785, 14.2986843 51.9887755)"
