osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
"[43018051, 391468203]",3,Schwalbacher Straße,secondary,50,True,False,44.92400000000001,"LINESTRING (8.2358302 50.0832479, 8.2358233 50.083149, 8.2358239 50.0830028, 8.2358327 50.082894, 8.2358367 50.0828442)",,
145333341,,Herrnmühlgasse,residential,,False,True,64.20599999999999,"LINESTRING (8.2436626 50.0833942, 8.243665 50.0833639, 8.2436818 50.0831542, 8.2436459 50.0830486, 8.2434852 50.0828593, 8.243468 50.0828516)",,
1194828674,,Coulinstraße,tertiary,50,False,False,23.63,"LINESTRING (8.2388525 50.0844951, 8.2389064 50.0845785, 8.2389469 50.0846521, 8.2389696 50.0846938)",K 647,
"[1194828674, 255066900, 255066895]","['2', '3']",Coulinstraße,tertiary,50,False,True,106.887,"LINESTRING (8.2388525 50.0844951, 8.2388044 50.084429, 8.2387815 50.0843975, 8.2387722 50.0843842, 8.238722 50.0843164, 8.238699 50.0842812, 8.2386754 50.0842326, 8.238657 50.0841722, 8.2386264 50.0840508, 8.2386056 50.0839928, 8.2385763 50.0839343, 8.2385286 50.0838606, 8.2384695 50.0837799, 8.2383836 50.0836906, 8.2382947 50.0836141)",K 647,
"[1193839448, 1193839509]",2,Platter Straße,secondary,50,False,False,73.795,"LINESTRING (8.2349983 50.0845935, 8.2352408 50.0843889, 8.2356212 50.0840637)",K 651,
"[1258696760, 111265265, 1194828861, 1194828857]",,Coulinstraße,tertiary,50,False,False,125.625,"LINESTRING (8.2389696 50.0846938, 8.2390045 50.0847519, 8.2390571 50.08482, 8.2391778 50.0849475, 8.2392189 50.0849875, 8.2392766 50.0850257, 8.2393756 50.0850744, 8.2398481 50.085241, 8.2399956 50.085293, 8.2401266 50.0853322, 8.240195 50.0853487, 8.2402467 50.0853598, 8.2402971 50.0853641)",K 647,
1194828674,,Coulinstraße,tertiary,50,False,True,23.630000000000003,"LINESTRING (8.2389696 50.0846938, 8.2389469 50.0846521, 8.2389064 50.0845785, 8.2388525 50.0844951)",K 647,
"[1258996177, 1194828967, 34239801]",,Büdingenstraße,residential,30,True,False,125.27300000000001,"LINESTRING (8.2389696 50.0846938, 8.2389209 50.0847287, 8.2389156 50.0847325, 8.2388874 50.0847631, 8.2388681 50.0848057, 8.2388773 50.084917, 8.2389169 50.0850653, 8.2389304 50.0851037, 8.2389431 50.0851223, 8.2389786 50.0851609, 8.238994 50.0851868, 8.239007 50.0852343, 8.2390352 50.0854036, 8.2390478 50.0855322, 8.2390537 50.0856545, 8.2390545 50.0857854)",,
"[1194829729, 146369458]",,Schulberg,residential,30,False,True,124.927,"LINESTRING (8.2373803 50.0847935, 8.2369636 50.0849313, 8.2358196 50.0853028)",,
"[46860976, 144889300]",2,"['Langgasse', 'Kranzplatz']",tertiary,50,False,"[False, True]",100.299,"LINESTRING (8.2409804 50.0851126, 8.2411153 50.0852244, 8.2411688 50.0852687, 8.2412446 50.0853315, 8.2413997 50.08544, 8.2414641 50.0854888, 8.2415928 50.0855686, 8.2419395 50.0857686)",,
144889324,3,Webergasse,tertiary,50,False,True,57.331,"LINESTRING (8.2409804 50.0851126, 8.2408604 50.0851755, 8.2408085 50.0852043, 8.2407123 50.0852522, 8.2406153 50.0852948, 8.2405406 50.0853219, 8.2404711 50.0853401, 8.2404033 50.0853565, 8.2403684 50.0853614, 8.2403364 50.0853641, 8.2402971 50.0853641)",K 647,
144889325,2,Webergasse,tertiary,50,False,False,84.07499999999999,"LINESTRING (8.2409804 50.0851126, 8.2410574 50.0850717, 8.2410691 50.0850663, 8.2411989 50.0850066, 8.2414103 50.0849242, 8.2418198 50.0847645, 8.2418466 50.0847553, 8.2418866 50.0847414, 8.2419762 50.0847103)",K 647,
25774140,,Hirschgraben,living_street,,True,False,85.707,"LINESTRING (8.2381456 50.0853066, 8.2382489 50.0853569, 8.2385504 50.0855576, 8.2385827 50.0855781, 8.2387272 50.085674, 8.2388266 50.0857399, 8.2388433 50.0857454, 8.2389031 50.0857635, 8.2389362 50.0857727, 8.2390545 50.0857854)",,
597051291,,Hirschgraben,living_street,,True,False,79.11999999999999,"LINESTRING (8.2381456 50.0853066, 8.2380564 50.0852655, 8.2373803 50.0847935)",,
"[1258996176, 597051292, 25786198]",,"['Am Kaiser-Friedrich-Bad', 'Adlerstraße']",residential,30,True,False,108.07000000000001,"LINESTRING (8.2381456 50.0853066, 8.238313 50.0852116, 8.2384041 50.0851598, 8.2384649 50.085124, 8.2385468 50.0850788, 8.2385699 50.0850657, 8.2386048 50.0850431, 8.2386333 50.0850182, 8.2386565 50.0849902, 8.2386734 50.0849588, 8.2386868 50.0849182, 8.2387883 50.0845752, 8.2388136 50.0845437, 8.2388525 50.0844951)",,
144889324,3,Webergasse,tertiary,50,False,False,57.331,"LINESTRING (8.2402971 50.0853641, 8.2403364 50.0853641, 8.2403684 50.0853614, 8.2404033 50.0853565, 8.2404711 50.0853401, 8.2405406 50.0853219, 8.2406153 50.0852948, 8.2407123 50.0852522, 8.2408085 50.0852043, 8.2408604 50.0851755, 8.2409804 50.0851126)",K 647,
"[1258696760, 1194828857, 111265265, 1194828861]",,Coulinstraße,tertiary,50,False,True,125.625,"LINESTRING (8.2402971 50.0853641, 8.2402467 50.0853598, 8.240195 50.0853487, 8.2401266 50.0853322, 8.2399956 50.085293, 8.2398481 50.085241, 8.2393756 50.0850744, 8.2392766 50.0850257, 8.2392189 50.0849875, 8.2391778 50.0849475, 8.2390571 50.08482, 8.2390045 50.0847519, 8.2389696 50.0846938)",K 647,
108035017,1,Adlerstraße,residential,30,True,False,116.18599999999999,"LINESTRING (8.2369335 50.0860044, 8.2371155 50.0858996, 8.2372018 50.0858499, 8.2372744 50.0858081, 8.2373298 50.0857763, 8.2375542 50.0856475, 8.2376181 50.08561, 8.237667 50.0855821, 8.2377682 50.0855239, 8.2378259 50.0854907, 8.2378798 50.0854596, 8.2381456 50.0853066)",,
144889319,,Steingasse,residential,30,False,True,34.542,"LINESTRING (8.2396262 50.0862469, 8.2399705 50.0860285)",,
"[64764363, 1031459132, 64764380]",,Paulinenstraße,residential,30,False,True,160.75,"LINESTRING (8.2473407 50.0836084, 8.2473724 50.08334, 8.247384 50.0832525, 8.2474057 50.0830634, 8.2474692 50.0825874, 8.2475334 50.0821681)",,
924811257,,Paulinenstraße,residential,30,False,False,61.114000000000004,"LINESTRING (8.2473407 50.0836084, 8.2473172 50.0837508, 8.2472645 50.0841558)",,
323314589,2,Bleichstraße,tertiary,50,True,False,18.795,"LINESTRING (8.2363267 50.0807718, 8.2362555 50.0808181, 8.2362121 50.0808364, 8.236102 50.0808359)",,
"[1238531142, 1254105820, 323314598, 999987342]","['2', '3']",Schwalbacher Straße,secondary,50,True,False,193.147,"LINESTRING (8.2363267 50.0807718, 8.2363143 50.0809251, 8.2363105 50.080961, 8.236289 50.0812126, 8.2362333 50.0818283, 8.236129 50.0825038)",,
1194829445,,Hirschgraben,living_street,,True,False,56.762,"LINESTRING (8.2390552 50.0858915, 8.2391754 50.0859663, 8.2392783 50.0860304, 8.239389 50.0860976, 8.2395048 50.086173, 8.2396262 50.0862469)",,
144889319,,Steingasse,residential,30,False,False,34.542,"LINESTRING (8.2399705 50.0860285, 8.2396262 50.0862469)",,
1238022048,2,Friedrichstraße,residential,,False,False,5.595,"LINESTRING (8.2437071 50.0805641, 8.243629 50.0805596)",,
390543094,,De-Laspée-Straße,living_street,,True,False,32.522999999999996,"LINESTRING (8.2437071 50.0805641, 8.2436929 50.0806694, 8.2436679 50.0808555)",,
"[1238022048, 145333338]","['4', '2']",Friedrichstraße,residential,,False,True,84.78500000000001,"LINESTRING (8.2437071 50.0805641, 8.2437743 50.0805669, 8.2446915 50.0806178, 8.2447581 50.0806214, 8.244891 50.0806289)",,
1035996037,3,Bierstadter Straße,secondary,50,False,False,13.78,"LINESTRING (8.2476836 50.0801732, 8.2478621 50.0802205)",K 659,
145309266,,Gustav-Freytag-Straße,residential,30,False,True,35.221999999999994,"LINESTRING (8.2476836 50.0801732, 8.2477323 50.0801034, 8.2477809 50.0800648, 8.2480296 50.0799605)",,
"[1255397800, 1035996037, 1035996038]",3,Bierstadter Straße,secondary,50,False,True,65.592,"LINESTRING (8.2476836 50.0801732, 8.2473847 50.080095, 8.2470258 50.0800007, 8.2469455 50.0799714, 8.2468556 50.0799241)",K 659,
1202498063,2,Bleichstraße,tertiary,50,True,False,102.712,"LINESTRING (8.236102 50.0808359, 8.2359276 50.0808297, 8.2356305 50.0808132, 8.2354324 50.0808041, 8.2351203 50.0807874, 8.2348057 50.080772, 8.2347308 50.0807804, 8.2346949 50.0807848, 8.2346687 50.0807881)",,
"[31675677, 1238531143]",4,Schwalbacher Straße,secondary,50,True,False,74.56,"LINESTRING (8.236102 50.0808359, 8.2361354 50.0805446, 8.2361782 50.0802266, 8.2361868 50.0801676)",,
"[1211191597, 1258996175, 146369455, 146369460, 1194828470]",,"['Schulberg', 'An der Alten Synagoge']",residential,30,False,"[False, True]",191.59199999999998,"LINESTRING (8.237316 50.0842387, 8.2369273 50.0836843, 8.237163 50.0836172, 8.2371922 50.0836171, 8.2372178 50.0836262, 8.2372887 50.0837239, 8.2373992 50.0838677, 8.2374359 50.0838818, 8.2374852 50.083883, 8.2381178 50.0836756, 8.2382947 50.0836141)",,
"[175330658, 391468204, 255066900]",3,Coulinstraße,tertiary,50,False,False,118.35600000000001,"LINESTRING (8.2368743 50.0831484, 8.2370005 50.0831496, 8.237152 50.0831592, 8.2372598 50.0831719, 8.2373659 50.0831895, 8.2374698 50.0832118, 8.237571 50.0832388, 8.237669 50.0832702, 8.2378018 50.0833174, 8.2379276 50.0833719, 8.2380454 50.0834335, 8.2381541 50.0835014, 8.2382142 50.0835448, 8.2382713 50.0835939, 8.2382947 50.0836141)",K 647,
"[175330659, 391468206]",2,Coulinstraße,tertiary,50,True,False,61.427,"LINESTRING (8.2368743 50.0831484, 8.2366911 50.0831794, 8.2365696 50.0832023, 8.2362564 50.0832647, 8.2362122 50.0832738, 8.2360493 50.083306)",,
108035016,,Schachtstraße,residential,30,True,False,111.366,"LINESTRING (8.2358196 50.0853028, 8.2369335 50.0860044)",,
"[1194829729, 146369458]",,Schulberg,residential,30,False,False,124.927,"LINESTRING (8.2358196 50.0853028, 8.2369636 50.0849313, 8.2373803 50.0847935)",,
"[1193986606, 1256002983]",2,Schwalbacher Straße,tertiary,50,False,False,122.948,"LINESTRING (8.2358196 50.0853028, 8.2358596 50.0850444, 8.235886 50.0848304, 8.2359482 50.0842003)",,
"[391468203, 323314597, 1000284870, 1254105819]","['4', '3']",Schwalbacher Straße,secondary,50,True,False,185.061,"LINESTRING (8.2358837 50.0824928, 8.2359401 50.0820048, 8.2359624 50.0817791, 8.2359883 50.0814607, 8.2360337 50.0813013, 8.2360678 50.0811678, 8.2360837 50.0810047, 8.2360912 50.0809178, 8.236102 50.0808359)",,
175330663,1,,residential,,True,False,21.294000000000004,"LINESTRING (8.236129 50.0825038, 8.2361046 50.082522, 8.2360735 50.0825355, 8.2360379 50.0825432, 8.2360005 50.0825446, 8.2359642 50.0825397, 8.2359312 50.0825289, 8.2359037 50.0825129, 8.2358837 50.0824928)",,
255066948,3,Schwalbacher Straße,secondary,50,True,False,27.647999999999996,"LINESTRING (8.236129 50.0825038, 8.2361189 50.0825776, 8.2360975 50.0827351, 8.2360953 50.0827515)",,
175330664,1,Schwalbacher Straße,tertiary_link,50,True,False,31.132,"LINESTRING (8.2360821 50.0829857, 8.2361192 50.0830259, 8.2361643 50.0830625, 8.2362166 50.0830949, 8.23626 50.0831161, 8.2363065 50.0831344, 8.2363557 50.0831496, 8.2364069 50.0831614)",,
"[1238531141, 255066967]",2,Schwalbacher Straße,secondary,50,True,False,24.089,"LINESTRING (8.2360821 50.0829857, 8.2360722 50.0830972, 8.2360698 50.083128, 8.236059 50.0832018)",,
"[144889282, 391468205]",2,Coulinstraße,tertiary,50,True,False,33.381,"LINESTRING (8.2364069 50.0831614, 8.2366761 50.0831545, 8.2368743 50.0831484)",K 647,
323314590,2,Coulinstraße,tertiary,50,True,False,16.018,"LINESTRING (8.2360493 50.083306, 8.2358349 50.0833487)",,
255066960,2,Schwalbacher Straße,secondary,50,True,False,55.97,"LINESTRING (8.2360493 50.083306, 8.2360353 50.0834262, 8.2359898 50.0838079)",,
255066937,3,Schwalbacher Straße,secondary,50,True,False,11.213,"LINESTRING (8.2358349 50.0833487, 8.2358302 50.0832479)",,
"[255066921, 1255406258]",1,Emser Straße,tertiary,50,True,False,18.171,"LINESTRING (8.2358349 50.0833487, 8.2357044 50.0833747, 8.2355917 50.0833972)",,5
"[1258984241, 175330662]",1,Schwalbacher Straße,tertiary_link,50,True,False,24.719,"LINESTRING (8.2358626 50.0835336, 8.2357976 50.083492, 8.2357536 50.0834665, 8.2357249 50.0834499, 8.2356704 50.0834251, 8.2355917 50.0833972)",,
255066957,3,Schwalbacher Straße,secondary,50,True,False,20.656,"LINESTRING (8.2358626 50.0835336, 8.2358478 50.0834235, 8.2358349 50.0833487)",,
255066928,1,Platter Straße,secondary,,True,False,9.485000000000001,"LINESTRING (8.2359898 50.0838079, 8.23596 50.0838304, 8.2359467 50.0838406, 8.2359342 50.08385, 8.235903 50.0838725)",K 651,
"[255066971, 1258996165, 1258996171]",2,Schwalbacher Straße,tertiary,,True,False,43.736,"LINESTRING (8.2359898 50.0838079, 8.2359709 50.083978, 8.2359676 50.0840063, 8.2359562 50.0841036, 8.2359482 50.0842003)",,
"[255066953, 1258996170]",2,Schwalbacher Straße,tertiary,,True,False,36.593,"LINESTRING (8.2359482 50.0842003, 8.2359258 50.084039, 8.2359216 50.0840085, 8.235903 50.0838725)",,
"[1193986606, 1256002983]",2,Schwalbacher Straße,tertiary,50,False,True,122.948,"LINESTRING (8.2359482 50.0842003, 8.235886 50.0848304, 8.2358596 50.0850444, 8.2358196 50.0853028)",,
144889325,2,Webergasse,tertiary,50,False,True,1.917,"LINESTRING (8.2419994 50.0847016, 8.2419762 50.0847103)",K 647,
"[46049901, 1211651822]",2,"['An den Quellen', 'Webergasse']",tertiary,50,False,False,144.775,"LINESTRING (8.2419994 50.0847016, 8.2420577 50.0846812, 8.2423138 50.0845909, 8.2424782 50.0845263, 8.2425868 50.0844741, 8.2426326 50.0844441, 8.242672 50.084413, 8.2427069 50.0843744, 8.2427268 50.084335, 8.2427412 50.0842892, 8.2427724 50.0841485, 8.2428257 50.0838399, 8.2428454 50.0837977, 8.2428696 50.0837677, 8.2429044 50.0837419, 8.2429513 50.0837182, 8.2430112 50.083698)",K 647,
"[25786196, 1255407422]",,An der Drei-Lilien-Quelle,residential,,True,False,70.935,"LINESTRING (8.2419994 50.0847016, 8.2420514 50.0847643, 8.2421711 50.0849089, 8.2422864 50.0849905, 8.2424469 50.0851139, 8.2425111 50.0851762, 8.2425383 50.0852311)",,
351963747,,Spiegelgasse,residential,,False,True,33.571,"LINESTRING (8.2425383 50.0852311, 8.2426362 50.0849358)",,
"[1255407426, 351963374]",,Spiegelgasse,residential,,True,False,75.27100000000002,"LINESTRING (8.2425383 50.0852311, 8.2425253 50.0853116, 8.2425092 50.0853497, 8.2424795 50.0853809, 8.242343 50.0854791, 8.242034 50.0857008, 8.2419395 50.0857686)",,
55974684,2,Wilhelmstraße,tertiary,50,True,False,3.298,"LINESTRING (8.2443836 50.0859321, 8.2443732 50.085961)",K 647,
175765847,,K 647 Sonnenberger Straße,secondary,50,True,False,4.903,"LINESTRING (8.2443836 50.0859321, 8.2443976 50.0859467, 8.2444066 50.0859535, 8.2444323 50.0859608)",,
"[1031459129, 222542442]",2,Sonnenberger Straße,secondary,50,True,False,30.224,"LINESTRING (8.2448827 50.0859724, 8.2446553 50.0860345, 8.2445255 50.0860562, 8.2444838 50.0860609)",K 647,
"[1238022050, 1238022051]",3,Sonnenberger Straße,secondary,50,False,False,128.788,"LINESTRING (8.2448827 50.0859724, 8.245273 50.085913, 8.2454267 50.0858876, 8.2455788 50.0858668, 8.2466407 50.0857098)",K 647,
"[236735256, 929119613]",,Sonnenberger Straße,secondary,50,True,False,32.354,"LINESTRING (8.2444323 50.0859608, 8.2445218 50.0859651, 8.2446397 50.0859807, 8.2448827 50.0859724)",K 647,
"[1252334349, 31675661]",3,Luisenstraße,residential,50,False,True,64.616,"LINESTRING (8.237523 50.0789523, 8.2374079 50.0789485, 8.2367412 50.0789254, 8.2366191 50.0789182)",,
"[61842944, 1210801093, 1238328360, 1238328361, 562232335, 390321149]","['2', '1']",Luisenstraße,residential,50,True,False,195.637,"LINESTRING (8.237523 50.0789523, 8.2376518 50.078958, 8.238045 50.0789901, 8.2381211 50.0789953, 8.2385483 50.0790189, 8.2392323 50.079057, 8.2393419 50.0790626, 8.2393902 50.0790644, 8.2394138 50.0790656, 8.2394816 50.0790696, 8.23966 50.0790791, 8.2397955 50.0790853, 8.2399106 50.0790909, 8.2400459 50.0790973, 8.2401013 50.0791005, 8.2402538 50.0791045)",,
205323856,,Sonnenberger Straße,secondary,50,True,False,12.238,"LINESTRING (8.2444838 50.0860609, 8.2443471 50.0860163, 8.2443332 50.0860088)",,
236735255,,Sonnenberger Straße,tertiary,50,True,False,19.811,"LINESTRING (8.2444838 50.0860609, 8.2443561 50.0860831, 8.2442139 50.0861025)",K 647,
222542447,2,Wilhelmstraße,secondary,50,True,False,39.405,"LINESTRING (8.2443696 50.0855782, 8.2443909 50.0858193, 8.2443895 50.0858412, 8.2443836 50.0859321)",K 647,
"[492417864, 285775397, 492417862, 492417863]","['4', '5', '3']",Wilhelmstraße,secondary,50,False,True,148.56500000000003,"LINESTRING (8.2443696 50.0855782, 8.2443929 50.0853616, 8.244429 50.0850265, 8.2444536 50.0847785, 8.2444817 50.084494, 8.2444857 50.0844539, 8.2444995 50.0843149, 8.2445064 50.084245)",K 647,
222542441,,Sonnenberger Straße,tertiary,50,True,False,4.217,"LINESTRING (8.2443732 50.085961, 8.2444323 50.0859608)",K 647,
222542445,2,Wilhelmstraße,tertiary,50,True,False,6.033,"LINESTRING (8.2443732 50.085961, 8.2443332 50.0860088)",K 647,
145334818,,Sonnenberger Straße,tertiary,50,True,False,5.682,"LINESTRING (8.2442963 50.0859743, 8.2443732 50.085961)",K 647,
222542448,,Wilhelmstraße,secondary,50,True,False,44.941,"LINESTRING (8.2442963 50.0859743, 8.2442771 50.0859127, 8.2442795 50.0858444, 8.2442839 50.0857994, 8.2443696 50.0855782)",K 647,
222542440,,Sonnenberger Straße,secondary,50,True,False,4.653,"LINESTRING (8.2443332 50.0860088, 8.2442963 50.0859743)",,
222542446,2,Wilhelmstraße,tertiary,50,True,False,13.501000000000001,"LINESTRING (8.2443332 50.0860088, 8.2443065 50.0860369, 8.2442139 50.0861025)",K 647,
222542444,2,Taunusstraße,tertiary,50,True,False,39.865,"LINESTRING (8.2439229 50.0862402, 8.2441357 50.0860777, 8.2441834 50.0860412, 8.2442389 50.0860069, 8.2442963 50.0859743)",,
"[1193839448, 1193839509]",2,Platter Straße,secondary,50,False,True,73.795,"LINESTRING (8.2356212 50.0840637, 8.2352408 50.0843889, 8.2349983 50.0845935)",K 651,
"[1258996169, 1258996167]",2,Platter Straße,secondary,50,True,False,33.541,"LINESTRING (8.2356212 50.0840637, 8.2357119 50.0839696, 8.2357502 50.0839343, 8.2358965 50.0838199)",K 651,
255066916,3,Emser Straße,tertiary,50,True,False,10.235,"LINESTRING (8.2359222 50.0832295, 8.236059 50.0832018)",K 647,
255066973,1,Schwalbacher Straße,tertiary,50,True,False,14.894,"LINESTRING (8.2359222 50.0832295, 8.2359183 50.0832453, 8.2359125 50.0832608, 8.2359049 50.083276, 8.2358955 50.0832908, 8.2358832 50.0833065, 8.235869 50.0833214, 8.2358528 50.0833355, 8.2358349 50.0833487)",,
144909169,3,Schwalbacher Straße,secondary,50,True,False,5.867,"LINESTRING (8.235903 50.0838725, 8.2358965 50.0838199)",,
"[1258996168, 1258996166]",1,Platter Straße,secondary,50,True,False,29.305,"LINESTRING (8.235903 50.0838725, 8.2357712 50.0839723, 8.2356212 50.0840637)",K 651,
351963747,,Spiegelgasse,residential,,False,False,33.571,"LINESTRING (8.2426362 50.0849358, 8.2425383 50.0852311)",,
"[1252334347, 62745351]",5,Schwalbacher Straße,secondary,50,True,False,27.66,"LINESTRING (8.2363313 50.079148, 8.2363375 50.0790786, 8.2363417 50.0790316, 8.2363546 50.0788997)",,
362629955,1,,residential,,True,False,24.001000000000005,"LINESTRING (8.2363313 50.079148, 8.2363585 50.0791166, 8.2364037 50.0790955, 8.2364586 50.0790885, 8.236513 50.079097, 8.2365568 50.0791193, 8.2365833 50.0791514)",,
"[31675665, 323314596]",3,Schwalbacher Straße,secondary,50,True,False,114.80199999999999,"LINESTRING (8.2365833 50.0791514, 8.2365798 50.0791781, 8.2365392 50.0794711, 8.2365299 50.0795485, 8.2364595 50.0801072, 8.2364539 50.0801473, 8.2364503 50.0801803)",,
33796557,3,Friedrichstraße,residential,50,False,False,177.861,"LINESTRING (8.2420294 50.0804832, 8.2417909 50.080471, 8.2417758 50.0804702, 8.2395447 50.0803558)",,
"[1245937800, 492338325, 145343150]","['2', '3']",Bahnhofstraße,residential,,False,False,141.52499999999998,"LINESTRING (8.2420294 50.0804832, 8.2420434 50.0803957, 8.2420501 50.0803609, 8.2421001 50.080042, 8.2421043 50.0800045, 8.242116 50.0798953, 8.2421815 50.0793688, 8.242187 50.0793287, 8.2422027 50.0792154)",,
"[39954616, 1000276658, 1238022047]",3,Friedrichstraße,residential,,False,True,114.456,"LINESTRING (8.2420294 50.0804832, 8.2423089 50.0804948, 8.2423163 50.0804951, 8.2423298 50.0804957, 8.242827 50.0805199, 8.2432439 50.0805402, 8.243629 50.0805596)",,
"[445937113, 40780827, 145333342, 1072024550]",,"['De-Laspée-Straße', 'Marktplatz']",living_street,,False,True,223.03400000000005,"LINESTRING (8.2436679 50.0808555, 8.2436117 50.081274, 8.2435269 50.0819213, 8.2435023 50.0821095, 8.2434923 50.0821708, 8.2434782 50.0822857, 8.243471 50.082384, 8.2434697 50.0824014, 8.2434802 50.0825832, 8.2435051 50.0827651, 8.2434979 50.0827937, 8.2434884 50.0828171, 8.243468 50.0828516)",,
390543093,,De-Laspée-Straße,residential,,True,False,34.516999999999996,"LINESTRING (8.2436679 50.0808555, 8.2435979 50.0807884, 8.2436146 50.0806652, 8.243629 50.0805596)",,
78378070,3,Wilhelmstraße,secondary,50,True,False,73.695,"LINESTRING (8.2451269 50.0788081, 8.2451297 50.0782595, 8.2451322 50.0782073, 8.2451352 50.0781454)",,
492291780,5,Wilhelmstraße,secondary,50,False,False,60.995999999999995,"LINESTRING (8.2451269 50.0788081, 8.2450647 50.0792338, 8.2450612 50.0792622, 8.2450497 50.0793544)",,
674520340,3,Wilhelmstraße,secondary,50,True,False,25.162,"LINESTRING (8.2452887 50.0779273, 8.2452787 50.0781535)",,
"[64754816, 1256599468]",2,Rheinstraße,secondary,50,True,False,89.215,"LINESTRING (8.2452887 50.0779273, 8.2453265 50.0779443, 8.2453617 50.0779588, 8.2454149 50.0779722, 8.2455101 50.0779862, 8.2465112 50.0780586)",L 3037,
208046960,3,Rheinstraße,secondary,50,True,False,10.279,"LINESTRING (8.2452787 50.0781535, 8.2451352 50.0781454)",L 3037,
674520339,2,Wilhelmstraße,secondary,50,True,False,73.656,"LINESTRING (8.2452787 50.0781535, 8.2452732 50.0782151, 8.2452459 50.0783765, 8.2452153 50.0785001, 8.2451573 50.0786909, 8.2451269 50.0788081)",,
102840749,,Paulinenstraße,residential,30,True,False,44.857,"LINESTRING (8.2472645 50.0841558, 8.2472536 50.0843067, 8.2472208 50.0843667, 8.2472056 50.084376, 8.2471704 50.0843798, 8.2471278 50.0843745, 8.2471094 50.0843619, 8.2471078 50.0843465, 8.2471189 50.0843298, 8.2471677 50.0842631)",,
924811257,,Paulinenstraße,residential,30,False,True,61.114000000000004,"LINESTRING (8.2472645 50.0841558, 8.2473172 50.0837508, 8.2473407 50.0836084)",,
"[1194828674, 255066900, 255066895]","['2', '3']",Coulinstraße,tertiary,50,False,False,106.88699999999999,"LINESTRING (8.2382947 50.0836141, 8.2383836 50.0836906, 8.2384695 50.0837799, 8.2385286 50.0838606, 8.2385763 50.0839343, 8.2386056 50.0839928, 8.2386264 50.0840508, 8.238657 50.0841722, 8.2386754 50.0842326, 8.238699 50.0842812, 8.238722 50.0843164, 8.2387722 50.0843842, 8.2387815 50.0843975, 8.2388044 50.084429, 8.2388525 50.0844951)",K 647,
"[391468204, 255066900, 175330658]",3,Coulinstraße,tertiary,50,False,True,118.356,"LINESTRING (8.2382947 50.0836141, 8.2382713 50.0835939, 8.2382142 50.0835448, 8.2381541 50.0835014, 8.2380454 50.0834335, 8.2379276 50.0833719, 8.2378018 50.0833174, 8.237669 50.0832702, 8.237571 50.0832388, 8.2374698 50.0832118, 8.2373659 50.0831895, 8.2372598 50.0831719, 8.237152 50.0831592, 8.2370005 50.0831496, 8.2368743 50.0831484)",K 647,
"[1211191597, 146369455, 1258996175, 146369460, 1194828470]",,"['Schulberg', 'An der Alten Synagoge']",residential,30,False,"[False, True]",191.59199999999998,"LINESTRING (8.2382947 50.0836141, 8.2381178 50.0836756, 8.2374852 50.083883, 8.2374359 50.0838818, 8.2373992 50.0838677, 8.2372887 50.0837239, 8.2372178 50.0836262, 8.2371922 50.0836171, 8.237163 50.0836172, 8.2369273 50.0836843, 8.237316 50.0842387)",,
1194828967,,Büdingenstraße,residential,30,True,False,11.798,"LINESTRING (8.2390545 50.0857854, 8.2390552 50.0858915)",,
1266425140,3,Schwalbacher Straße,secondary,50,True,False,31.927,"LINESTRING (8.2358965 50.0838199, 8.2358626 50.0835336)",,
