osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,width,junction
1194960022,True,2,,Stuttgarter Straße,secondary,40,False,56.689,,"LINESTRING (9.1942627 48.8955085, 9.1942211 48.895922, 9.1942115 48.8960172)",,
"[38273601, 982786759]",True,1,,Stuttgarter Straße,secondary,40,False,152.736,,"LINESTRING (9.1939588 48.8955548, 9.1939602 48.8955277, 9.1940296 48.894182)",,
147731404,False,2,,Abelstraße,tertiary,50,True,186.94899999999998,,"LINESTRING (9.1844073 48.8997358, 9.1842422 48.8996006, 9.1839535 48.8992456, 9.183207 48.8984003, 9.1831311 48.8982825)",7,
"[147710008, 642111870]",False,,,Alleenstraße,residential,30,True,141.803,,"LINESTRING (9.1904429 48.8931727, 9.1902979 48.8931715, 9.1894988 48.8931585, 9.1885883 48.8931436, 9.1885647 48.8931433, 9.1885038 48.8931423)",6.9,
"[481034043, 160978220, 481020470]",True,,,Alleenstraße,residential,30,False,268.71000000000004,,"LINESTRING (9.1904429 48.8931727, 9.191714 48.8931912, 9.1920553 48.8931968, 9.192507 48.8932035, 9.1939485 48.893223, 9.1939859 48.8932235, 9.1940152 48.8932239, 9.1941176 48.8932254)",,
152263619,True,3,B 27,Stuttgarter Straße,primary,40,False,83.676,,"LINESTRING (9.1943869 48.8910312, 9.1943488 48.8917833)",,
23719742,True,,,Karlstraße,residential,40,False,20.342,,"LINESTRING (9.1943488 48.8917833, 9.1942454 48.8918741, 9.19421 48.8918956, 9.194174 48.8919251)",,
152263619,True,3,B 27,Stuttgarter Straße,primary,40,False,159.712,,"LINESTRING (9.1943488 48.8917833, 9.1943428 48.8919794, 9.1943065 48.8927765, 9.1942977 48.8930521, 9.1942957 48.8930998, 9.1942905 48.8932191)",,
547952018,False,,,Bogenstraße,residential,30,False,2.219,,"LINESTRING (9.1853198 48.8993175, 9.1852969 48.8993044)",,
188833697,False,,,Schmiedgässle,residential,30,True,83.034,,"LINESTRING (9.1925214 48.8990834, 9.1924744 48.8998295)",,
160978256,False,,,Schützenstraße,residential,30,True,76.267,,"LINESTRING (9.1855471 48.8980734, 9.1845159 48.8981777)",,
186652919,False,,,Gartenstraße,residential,30,True,86.153,,"LINESTRING (9.1855471 48.8980734, 9.1857661 48.8973121)",,
"[188833699, 24161494]",False,,,"['Lindenstraße', 'Gartenstraße']",residential,30,False,79.612,,"LINESTRING (9.1855471 48.8980734, 9.1860133 48.8984409, 9.186171 48.8985231, 9.1863178 48.8985648)",,
386604755,True,1,,Schillerplatz,tertiary,50,False,13.487,,"LINESTRING (9.1883517 48.8947479, 9.188324 48.8947619, 9.1883017 48.8947706, 9.1882834 48.8947738, 9.1882549 48.8947734, 9.1882239 48.8947681, 9.1881833 48.8947567)",,
"[386604756, 386604757]",True,"['2', '1']",,Schillerplatz,tertiary,50,False,16.716,,"LINESTRING (9.1883517 48.8947479, 9.1883396 48.8948226, 9.1883263 48.8948973)",,
266635181,True,3,B 27,Schlossstraße,primary,40,False,15.133,,"LINESTRING (9.1938198 48.8987577, 9.1938213 48.8986949, 9.1938395 48.8986226)",,
"[772952745, 23370822]",False,,,Kaffeeberg,residential,30,True,76.929,,"LINESTRING (9.1938198 48.8987577, 9.1937367 48.8987567, 9.1936558 48.8987557, 9.193598 48.898755, 9.1927678 48.8987393)",10,
23915282,True,,,Gartenstraße,residential,30,False,116.84100000000001,,"LINESTRING (9.1859396 48.8951515, 9.1859326 48.8952306, 9.1858466 48.8962005)",,
27295097,True,,,Blumenstraße,residential,30,False,154.2,,"LINESTRING (9.1859396 48.8951515, 9.1850089 48.8951546, 9.1838303 48.8951564)",,
753732215,False,4,,Schillerplatz,tertiary,50,False,18.807,,"LINESTRING (9.1881833 48.8947567, 9.1883263 48.8948973)",,
37659289,False,4,,Schillerplatz,tertiary,50,True,83.413,,"LINESTRING (9.1881833 48.8947567, 9.188137 48.894714, 9.1880423 48.8946196, 9.1876763 48.8942546, 9.1876374 48.894217, 9.1875501 48.8941327)",,
753732215,False,4,,Schillerplatz,tertiary,50,True,18.807,,"LINESTRING (9.1883263 48.8948973, 9.1881833 48.8947567)",,
"[388672537, 34380723, 446909193, 23896103]",False,"['4', '2', '3']",,"['Arsenalstraße', 'Schillerplatz']",tertiary,50,"[False, True]",141.751,,"LINESTRING (9.1883263 48.8948973, 9.188368 48.8949782, 9.1883844 48.8950396, 9.1883855 48.8950963, 9.1883884 48.8952355, 9.1883867 48.8953647, 9.1883831 48.8955085, 9.1883759 48.8957228, 9.1883673 48.8960385, 9.1883698 48.8960752, 9.1883864 48.8961035, 9.1884021 48.8961276, 9.1884347 48.8961549)",8,
"[1017243617, 48358626]",True,,,Schulgasse,residential,30,False,173.145,,"LINESTRING (9.1883263 48.8948973, 9.1881539 48.8949209, 9.1875369 48.8949159, 9.1865431 48.8949077, 9.1859617 48.894903)",,
390061665,True,2,,Schorndorfer Straße,secondary,50,False,114.709,,"LINESTRING (9.194266 48.8960582, 9.1944893 48.8960554, 9.1949813 48.8960493, 9.195475 48.8960562, 9.1958331 48.8960799)",,
1194960019,True,1,,,secondary,50,False,9.849,,"LINESTRING (9.194266 48.8960582, 9.1942849 48.8960735, 9.1943082 48.8961134, 9.19431 48.8961395)",,roundabout
390061667,True,3,,Schorndorfer Straße,secondary,50,False,111.738,,"LINESTRING (9.1958331 48.8960799, 9.195428 48.8961223, 9.1943989 48.8961382, 9.19431 48.8961395)",,
416174762,True,2,,Schlossstraße,secondary,40,False,23.732,,"LINESTRING (9.1942353 48.8962436, 9.1942361 48.8962839, 9.1942396 48.896457)",,
1194960019,True,1,,,secondary,50,False,26.181,,"LINESTRING (9.1942353 48.8962436, 9.1942009 48.8962606, 9.1941335 48.8962742, 9.1940632 48.896272, 9.1939982 48.8962542, 9.1939461 48.896223, 9.1939306 48.8962036)",,roundabout
843437146,True,1,,Schlossstraße,secondary,40,False,31.019999999999996,,"LINESTRING (9.1939 48.8964607, 9.1939229 48.8964418, 9.193956 48.8964218, 9.1939841 48.8964083, 9.1940194 48.8963941, 9.1940472 48.8963877, 9.1940811 48.8963842, 9.1941276 48.8963883, 9.1941571 48.8963988, 9.1941786 48.8964083, 9.1942126 48.8964312, 9.1942396 48.896457)",,
1194960020,True,2,,Schlossstraße,secondary,40,False,28.676000000000002,,"LINESTRING (9.1939 48.8964607, 9.1939211 48.8962835, 9.1939306 48.8962036)",,
416174762,True,2,,Schlossstraße,secondary,40,False,234.144,,"LINESTRING (9.1942396 48.896457, 9.1942382 48.8964917, 9.1942203 48.896757, 9.1941981 48.8973012, 9.1941408 48.8982077, 9.1940944 48.898405, 9.1940641 48.8984604, 9.1940129 48.8985495)",,
160978314,False,4,,Wilhelmstraße,tertiary,50,True,72.566,,"LINESTRING (9.1939036 48.8961362, 9.192911 48.896143)",,
1194960019,True,1,,,secondary,50,False,9.906,,"LINESTRING (9.1939036 48.8961362, 9.1939181 48.8960909, 9.1939516 48.8960542)",,roundabout
1194960019,True,1,,,secondary,50,False,13.361,,"LINESTRING (9.19431 48.8961395, 9.1943111 48.8961561, 9.1942935 48.8961973, 9.1942572 48.8962327, 9.1942353 48.8962436)",,roundabout
1194960019,True,1,,,secondary,50,False,20.627,,"LINESTRING (9.1939516 48.8960542, 9.1940009 48.8960263, 9.194061 48.89601, 9.1941259 48.8960069, 9.1942115 48.8960172)",,roundabout
1194960021,True,1,,Stuttgarter Straße,secondary,40,False,55.534000000000006,,"LINESTRING (9.1939516 48.8960542, 9.1939534 48.8959287, 9.1939588 48.8955548)",,
1194960019,True,1,,,secondary,50,False,6.057,,"LINESTRING (9.1942115 48.8960172, 9.1942438 48.8960403, 9.194266 48.8960582)",,roundabout
1194960019,True,1,,,secondary,50,False,7.856,,"LINESTRING (9.1939306 48.8962036, 9.1939133 48.896182, 9.1939036 48.8961362)",,roundabout
