osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,tunnel,width,junction
31529942,True,Schillerstraße,residential,False,125.10000000000001,"LINESTRING (12.7317088 54.3676548, 12.7318411 54.3680053, 12.7319102 54.3681885, 12.7319641 54.3683312, 12.7319779 54.3683678, 12.7320985 54.3686874, 12.7321235 54.3687536)",,30,,,
31556927,False,Am Westhafen,living_street,True,36.676,"LINESTRING (12.7249712 54.3711016, 12.7254335 54.371137, 12.7255258 54.3711593)",,,,,
31557454,False,Gertrudenstraße,residential,True,33.588,"LINESTRING (12.7189871 54.3690481, 12.7195051 54.3690347)",,,,,
28264824,False,Wendestraße,living_street,True,21.458,"LINESTRING (12.7280159 54.3673015, 12.7277047 54.3673676)",,,,,
28264824,False,Wendestraße,living_street,False,39.845,"LINESTRING (12.7280159 54.3673015, 12.7284702 54.3672254, 12.7285274 54.3672149, 12.7286059 54.3672003)",,,,,
52101461,True,Wallstraße,living_street,False,126.92999999999999,"LINESTRING (12.7280159 54.3673015, 12.728155 54.367519, 12.7283322 54.3678256, 12.7284567 54.3681274, 12.7285307 54.3683995)",,,,,
24654434,False,Teergang,residential,True,73.60300000000001,"LINESTRING (12.732425 54.3658165, 12.7323711 54.3657675, 12.7321122 54.3655529, 12.7320045 54.3654566, 12.7319891 54.3654429, 12.7317753 54.3652737)",,30,,,
236874278,True,Teergang,residential,False,194.25900000000001,"LINESTRING (12.732425 54.3658165, 12.7327635 54.3661469, 12.7328607 54.3663015, 12.7329156 54.366499, 12.7329961 54.3672793, 12.7330127 54.3674402, 12.7329644 54.367487)",,30,,,
28264804,True,Badstüberstraße,living_street,False,102.006,"LINESTRING (12.7265708 54.3683399, 12.726629 54.3679021, 12.7266907 54.3674252)",,,,,
123946763,False,Wieckstraße,living_street,False,74.472,"LINESTRING (12.7265708 54.3683399, 12.7270284 54.3683657, 12.727582 54.3683956, 12.7277103 54.368418)",,,,,
24655932,False,Hafenstraße,tertiary,False,29.156,"LINESTRING (12.7297104 54.3692374, 12.7296018 54.3693528, 12.7294865 54.3694648)",2,50,,,
31529943,False,Platz der Freiheit,living_street,False,104.343,"LINESTRING (12.7297104 54.3692374, 12.7295446 54.3691446, 12.7294529 54.36905, 12.7294131 54.368969, 12.7293843 54.3689146, 12.7293732 54.368892, 12.7293621 54.3688721, 12.7292052 54.3685487, 12.7291124 54.3683832)",,,,,
"[24654438, 314267734]",False,Platz der Freiheit,tertiary,True,40.974000000000004,"LINESTRING (12.7297104 54.3692374, 12.7298318 54.3690764, 12.729886 54.3689883, 12.7299179 54.368891)",3,50,,,
24654441,False,Wieckstraße,living_street,True,53.185,"LINESTRING (12.7277103 54.368418, 12.7285307 54.3683995)",,,,,
295394542,True,Hunnenstraße,living_street,False,109.127,"LINESTRING (12.7277103 54.368418, 12.7277049 54.3674366)",,,,,
123946763,False,Wieckstraße,living_street,True,74.47200000000001,"LINESTRING (12.7277103 54.368418, 12.727582 54.3683956, 12.7270284 54.3683657, 12.7265708 54.3683399)",,,,,
26441923,False,Hafenstraße,tertiary,False,73.94,"LINESTRING (12.7243531 54.3703309, 12.7242824 54.3703201, 12.7240269 54.3702812, 12.7237737 54.3702427, 12.7234915 54.3701998, 12.7232516 54.3701569)",2,50,,,
26441923,False,Hafenstraße,tertiary,True,80.273,"LINESTRING (12.7243531 54.3703309, 12.7250322 54.3703806, 12.7255827 54.3704208)",2,50,,,
241918238,True,Hafenstraße,living_street,False,72.46,"LINESTRING (12.7243531 54.3703309, 12.724294 54.3705954, 12.7242466 54.3708074, 12.7242272 54.3708944, 12.7242087 54.3709771)",,,,,
28244056,True,Gartenstraße,living_street,False,29.851,"LINESTRING (12.7260167 54.3700628, 12.7255569 54.3700448)",,,,3,
24655941,False,Gartenstraße,living_street,True,47.564,"LINESTRING (12.7260167 54.3700628, 12.7261595 54.3700676, 12.7267501 54.3700515)",,,,,
172517392,False,Hafenstraße,tertiary,True,32.893,"LINESTRING (12.7221505 54.3697914, 12.7219324 54.3697367, 12.7216665 54.3697083)",2,50,,,
"[26441923, 332682158]",False,Hafenstraße,tertiary,"[False, True]",82.457,"LINESTRING (12.7221505 54.3697914, 12.7224665 54.36992, 12.7225531 54.369961, 12.7226801 54.3700006, 12.722951 54.3700826, 12.7232516 54.3701569)",2,50,,,
28244073,False,Am Osthafen,living_street,True,168.79100000000003,"LINESTRING (12.7300495 54.3702275, 12.7286277 54.3705856, 12.7283306 54.3706598, 12.7282538 54.3705523, 12.7281122 54.3703585, 12.7280833 54.3703169, 12.7280467 54.3702658)",,,,,
"[116687891, 24656510]",False,"['Am Osthafen', 'Platz der Freiheit']","['living_street', 'residential']",True,95.447,"LINESTRING (12.7300495 54.3702275, 12.7298966 54.3699238, 12.7298423 54.3698228, 12.7296914 54.3695516, 12.7296169 54.3695061, 12.7295881 54.3694885, 12.7294865 54.3694648)",,,,,
116687890,True,Papenstraße,living_street,False,76.106,"LINESTRING (12.7240074 54.3694227, 12.7239103 54.3693901, 12.7238357 54.3693095, 12.7238462 54.3691995, 12.7238644 54.3690079, 12.723922 54.3687849)",,,,,
370713941,False,,living_street,True,56.804,"LINESTRING (12.7240074 54.3694227, 12.723968 54.3694668, 12.7239564 54.3694799, 12.7236559 54.369817, 12.7235975 54.3698742)",,,,,
28244056,True,Gartenstraße,living_street,False,1.199,"LINESTRING (12.7235975 54.3698742, 12.7235812 54.3698691)",,,,3,
370713941,False,,living_street,False,56.804,"LINESTRING (12.7235975 54.3698742, 12.7236559 54.369817, 12.7239564 54.3694799, 12.723968 54.3694668, 12.7240074 54.3694227)",,,,,
373796624,True,,tertiary,False,7.631,"LINESTRING (12.7259208 54.3646407, 12.7259468 54.3646327, 12.7259761 54.3646311, 12.7260042 54.3646361, 12.7260279 54.3646464)",1,50,,,roundabout
373796624,True,,tertiary,False,6.779,"LINESTRING (12.7260279 54.3646464, 12.7260406 54.3646622, 12.7260433 54.3646792, 12.7260347 54.3646956, 12.726026 54.3647034)",1,50,,,roundabout
"[314267736, 24654428, 314267735]",False,Reifergang,tertiary,False,228.28799999999995,"LINESTRING (12.726026 54.3647034, 12.7260931 54.3647518, 12.7265143 54.3649717, 12.7266367 54.3650336, 12.7273267 54.3653826, 12.7273529 54.3653958, 12.7277494 54.3656173, 12.7278553 54.3656841, 12.7279558 54.3657507, 12.7281361 54.3658672, 12.7285251 54.3661441)","['2', '3']",50,,,
373796624,True,,tertiary,False,7.426000000000001,"LINESTRING (12.726026 54.3647034, 12.726016 54.3647088, 12.72599 54.3647168, 12.7259607 54.3647184, 12.7259326 54.3647134, 12.7259209 54.3647104)",1,50,,,roundabout
373796624,True,,tertiary,False,8.747,"LINESTRING (12.7259209 54.3647104, 12.72591 54.3647025, 12.7258962 54.3646873, 12.7258935 54.3646703, 12.7259021 54.3646539, 12.7259208 54.3646407)",1,50,,,roundabout
403886797,False,Lange Straße,residential,True,26.387999999999998,"LINESTRING (12.7259209 54.3647104, 12.7258566 54.3648321, 12.7258024 54.3649288, 12.7257983 54.3649367)",,,,,
403886797,False,Lange Straße,residential,False,26.387999999999998,"LINESTRING (12.7257983 54.3649367, 12.7258024 54.3649288, 12.7258566 54.3648321, 12.7259209 54.3647104)",,,,,
24655932,False,Hafenstraße,tertiary,False,129.897,"LINESTRING (12.7294865 54.3694648, 12.7293593 54.3695593, 12.7291307 54.3697262, 12.7289812 54.3698312, 12.7288481 54.3699101, 12.7285497 54.3700581, 12.7284243 54.370114, 12.7280467 54.3702658)",2,50,,,
24655932,False,Hafenstraße,tertiary,True,29.156,"LINESTRING (12.7294865 54.3694648, 12.7296018 54.3693528, 12.7297104 54.3692374)",2,50,,,
"[116687891, 24656510]",False,"['Am Osthafen', 'Platz der Freiheit']","['residential', 'living_street']",False,95.447,"LINESTRING (12.7294865 54.3694648, 12.7295881 54.3694885, 12.7296169 54.3695061, 12.7296914 54.3695516, 12.7298423 54.3698228, 12.7298966 54.3699238, 12.7300495 54.3702275)",,,,,
24654441,False,Wieckstraße,living_street,False,37.739999999999995,"LINESTRING (12.7291124 54.3683832, 12.7290805 54.3683861, 12.7289025 54.3683923, 12.7285307 54.3683995)",,,,,
24654445,False,Stadtwall,residential,False,138.668,"LINESTRING (12.7291124 54.3683832, 12.7291813 54.3683332, 12.729165 54.3682935, 12.7290514 54.3680172, 12.7290126 54.3679228, 12.7289478 54.3677882, 12.7288574 54.3676003, 12.7287842 54.3674797, 12.7286059 54.3672003)",,,,,
31529943,False,Platz der Freiheit,living_street,True,104.343,"LINESTRING (12.7291124 54.3683832, 12.7292052 54.3685487, 12.7293621 54.3688721, 12.7293732 54.368892, 12.7293843 54.3689146, 12.7294131 54.368969, 12.7294529 54.36905, 12.7295446 54.3691446, 12.7297104 54.3692374)",,,,,
24654441,False,Wieckstraße,living_street,False,53.185,"LINESTRING (12.7285307 54.3683995, 12.7277103 54.368418)",,,,,
24654441,False,Wieckstraße,living_street,True,37.74,"LINESTRING (12.7285307 54.3683995, 12.7289025 54.3683923, 12.7290805 54.3683861, 12.7291124 54.3683832)",,,,,
24655936,False,Markt,living_street,False,73.77599999999998,"LINESTRING (12.7263044 54.3688619, 12.7256854 54.3688568, 12.72529 54.3688509, 12.7252404 54.3687845)",,,,,
24655937,True,Badstüberstraße,living_street,False,68.517,"LINESTRING (12.7263044 54.3688619, 12.726431 54.368868, 12.7265094 54.368792, 12.7265329 54.3686249, 12.726551 54.3684888, 12.7265708 54.3683399)",,,,,
"[29985388, 487840500]",False,"['Holzreiterwall', 'Bleicherwall']",residential,False,336.55600000000004,"LINESTRING (12.7222255 54.3656532, 12.7221801 54.3656895, 12.7220531 54.3658658, 12.7219119 54.3660631, 12.7216828 54.3664007, 12.7214006 54.3669159, 12.7212763 54.3673143, 12.7212695 54.3673365, 12.7212123 54.3675833, 12.7211972 54.3677684, 12.7212703 54.3679053, 12.7214188 54.3681135, 12.7214419 54.3681469, 12.7214642 54.3682836, 12.7214628 54.3683881, 12.7214408 54.3684865, 12.7213793 54.3685411)",,50,,,
759439593,False,Holzreiterwall,residential,True,21.354,"LINESTRING (12.7222255 54.3656532, 12.7221709 54.3656328, 12.7220798 54.365604, 12.7219668 54.3655371)",,50,,,
