osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,access
"[484270189, 4775678]",2,Am Galgensberg,residential,50,False,True,187.157,"LINESTRING (10.343051 51.8089518, 10.3426558 51.8090133, 10.3418682 51.8092562, 10.3410398 51.8095037, 10.340768 51.8095551, 10.3405395 51.8095371)",,,
54253377,2,Bauhofstraße,primary,50,False,True,89.187,"LINESTRING (10.33986 51.8097961, 10.3399219 51.8100179, 10.3399431 51.8100924, 10.34001 51.8103281, 10.3400319 51.8105898)",B 241,,
"[590381408, 590381409]",1,Bauhofstraße,primary,50,True,False,42.433,"LINESTRING (10.33986 51.8097961, 10.3398192 51.8097126, 10.3398099 51.8096364, 10.3398112 51.8095961, 10.3398487 51.8095124, 10.3399303 51.8094369)",B 241,,
480200207,2,Berliner Straße,residential,50,False,False,34.033,"LINESTRING (10.3375838 51.8112711, 10.3371147 51.8113689)",,,
480200207,2,Berliner Straße,residential,50,False,True,9.508,"LINESTRING (10.3375838 51.8112711, 10.3377211 51.8112608)",,,
4779948,1,Zellbach,living_street,,False,False,313.29999999999995,"LINESTRING (10.3375838 51.8112711, 10.3375104 51.8108787, 10.3375234 51.8107295, 10.3375172 51.8106766, 10.3374693 51.8104356, 10.3372689 51.809656, 10.3371317 51.8090761, 10.3370381 51.808741, 10.3369935 51.8085986, 10.3370817 51.8084954)",,,
542127902,2,Schulstraße,residential,30,False,False,71.288,"LINESTRING (10.3369362 51.8031948, 10.3376597 51.8027356)",,,
4800830,,Hartlebenweg,residential,30,False,True,96.554,"LINESTRING (10.3369362 51.8031948, 10.3377249 51.8037184, 10.3376362 51.803861)",,,
"[485183881, 172332917]",2,Schulstraße,residential,"['50', '30']",False,True,73.836,"LINESTRING (10.3369362 51.8031948, 10.3362629 51.8035885, 10.3362167 51.8036143, 10.3361544 51.80365)",,,
540663095,2,Hartlebenweg,residential,30,False,False,92.90199999999999,"LINESTRING (10.3369362 51.8031948, 10.336809 51.8031065, 10.3365996 51.8029613, 10.3360372 51.8025711)",,,
376650866,2,Rollstraße,primary,50,False,False,56.42,"LINESTRING (10.3360372 51.8025711, 10.3354419 51.8029203)",B 242,,
540663095,2,Hartlebenweg,residential,30,False,True,92.902,"LINESTRING (10.3360372 51.8025711, 10.3365996 51.8029613, 10.336809 51.8031065, 10.3369362 51.8031948)",,,
173596243,,Teichdamm,residential,30,False,False,155.233,"LINESTRING (10.3292026 51.8031073, 10.3292383 51.8032126, 10.3294671 51.8035276, 10.3295735 51.8039059, 10.3296152 51.8041319, 10.3296409 51.8044176, 10.3296318 51.8044628)",,,
4800830,,Hartlebenweg,residential,30,False,False,96.554,"LINESTRING (10.3376362 51.803861, 10.3377249 51.8037184, 10.3369362 51.8031948)",,,
"[484270189, 4775678]",2,Am Galgensberg,residential,50,False,False,187.15699999999998,"LINESTRING (10.3405395 51.8095371, 10.340768 51.8095551, 10.3410398 51.8095037, 10.3418682 51.8092562, 10.3426558 51.8090133, 10.343051 51.8089518)",,,
"[4775678, 480439310]",2,Am Galgensberg,residential,50,False,True,43.527,"LINESTRING (10.3405395 51.8095371, 10.3404373 51.8095288, 10.3401144 51.8094835, 10.3399303 51.8094369)",,,
4872063,,Am Galgensberg,residential,50,False,False,66.75999999999999,"LINESTRING (10.3405395 51.8095371, 10.3406184 51.8096001, 10.3412539 51.8099418)",,,
4872063,,Am Galgensberg,residential,50,False,True,66.75999999999999,"LINESTRING (10.3412539 51.8099418, 10.3406184 51.8096001, 10.3405395 51.8095371)",,,
109381255,2,Rollstraße,primary,50,False,True,13.471,"LINESTRING (10.3352998 51.8030037, 10.3354419 51.8029203)",B 242,,
109381255,2,Rollstraße,primary,50,False,False,85.0,"LINESTRING (10.3352998 51.8030037, 10.3349041 51.803202, 10.334636 51.8033373, 10.334325 51.8034732)",B 242,,
"[485183880, 485183878]",2,Burgstätter Straße,tertiary,50,False,True,92.845,"LINESTRING (10.3352998 51.8030037, 10.3353346 51.8030288, 10.3360818 51.8035885, 10.3361544 51.80365)",,,
"[496017481, 828428051, 190948318, 540676590]",2,Erzstraße,tertiary,50,False,False,151.96099999999998,"LINESTRING (10.3382161 51.805386, 10.3379707 51.8054634, 10.3375341 51.8056762, 10.3373215 51.8058007, 10.3371058 51.8059152, 10.3368393 51.8060566, 10.336597 51.8061778, 10.3364926 51.8062344)",,6.5,
540676590,2,Erzstraße,tertiary,50,False,True,9.318,"LINESTRING (10.3382161 51.805386, 10.3382571 51.8053728, 10.3383364 51.8053474)",,,
"[620006259, 594760523]",,Paul-Ernst-Straße,residential,"['50', '30']",False,True,139.715,"LINESTRING (10.3382161 51.805386, 10.3382447 51.8054575, 10.3382481 51.8055716, 10.3382703 51.8058664, 10.3382881 51.8061034, 10.3383762 51.8064564, 10.3384432 51.8066307)",,,
4417860,2,Silberstraße,primary,50,True,False,33.381,"LINESTRING (10.3326291 51.8038818, 10.3328543 51.8038485, 10.3329029 51.8038426, 10.333107 51.8038496)",B 242,,
28329142,1,Silberstraße,tertiary,50,True,False,41.81,"LINESTRING (10.3326291 51.8038818, 10.3326442 51.8038303, 10.3327262 51.8037933, 10.3327759 51.8037479, 10.3328006 51.8036717, 10.3327717 51.8035446)",,,
"[61882890, 540657380]",3,Osteröder Straße,tertiary,50,False,False,41.041,"LINESTRING (10.3327717 51.8035446, 10.3329206 51.8036684, 10.3329596 51.8037029, 10.3330004 51.8037435, 10.333107 51.8038496)",,,
"[543253088, 543253091, 543253094, 543253067, 543253070, 543253073, 543253076, 543253079, 543253082, 543253085, 80342014]",2,Aulastraße,residential,30,False,True,112.32600000000001,"LINESTRING (10.3416694 51.8059223, 10.3415593 51.8059374, 10.3415231 51.8059424, 10.3414359 51.8059542, 10.341261 51.8059778, 10.3412431 51.8059799, 10.3412123 51.8059834, 10.3411696 51.8059901, 10.3411382 51.8060021, 10.341116 51.806021, 10.3411142 51.8060386, 10.3411677 51.8062107, 10.3411734 51.806231, 10.3412451 51.8064474, 10.3412496 51.8064617, 10.3412552 51.8064814, 10.3412994 51.806614, 10.3413041 51.8066271, 10.341316 51.806656)",,,
"[543253096, 543253100, 543253103, 543253105, 543253106, 543253107, 543253108, 543253109, 543253110, 543253111, 543253113]",2,Aulastraße,residential,30,False,False,111.81200000000001,"LINESTRING (10.3416694 51.8059223, 10.3417698 51.805909, 10.3417987 51.8059049, 10.3420853 51.8058721, 10.3421152 51.8058698, 10.3421588 51.8058698, 10.3421903 51.8058729, 10.3422201 51.8058817, 10.3422512 51.805894, 10.342268 51.8059067, 10.3422759 51.8059175, 10.3422815 51.8059347, 10.3423961 51.8062623, 10.3424038 51.8062836, 10.3424183 51.8063236, 10.3424665 51.8064675, 10.3424699 51.8064814, 10.3424757 51.8065113)",,,
"[543253112, 4748859]","['2', '1']",Aulastraße,residential,30,False,True,90.411,"LINESTRING (10.3416694 51.8059223, 10.3416202 51.8057832, 10.3416129 51.8057627, 10.3415798 51.8056639, 10.3415558 51.8055922, 10.3414235 51.8051975, 10.3414061 51.8051258)",,,
"[172166906, 504847299]",,Am Silbersegen,residential,30,False,False,264.00100000000003,"LINESTRING (10.3359304 51.8095785, 10.3357528 51.8096068, 10.3355228 51.8096435, 10.3352772 51.8097032, 10.3348516 51.8097927, 10.3348083 51.8098018, 10.3346921 51.8098262, 10.3343363 51.809896, 10.3343037 51.8099024, 10.3341733 51.8099154, 10.3340821 51.8099245, 10.3339671 51.8099328, 10.3338584 51.8099303, 10.3333851 51.809892, 10.333117 51.809852, 10.3324369 51.8097504, 10.332209 51.8097521)",,,
172166910,,Bremerstieg,residential,30,True,False,115.10000000000001,"LINESTRING (10.3359304 51.8095785, 10.3361632 51.8102479, 10.3362823 51.8105905)",,,
173911046,,An der Tillyschanze,residential,30,True,False,194.452,"LINESTRING (10.3317336 51.8088298, 10.331969 51.8088514, 10.332304 51.8089292, 10.3325108 51.8089667, 10.3327307 51.8090065, 10.3328779 51.809023, 10.3331296 51.8090375, 10.3332953 51.8090471, 10.3335712 51.8090292, 10.3336507 51.809014, 10.3338894 51.8089683, 10.3341433 51.8088832, 10.3343938 51.8087603)",,,
"[480200208, 504451558]",2,Berliner Straße,residential,50,False,False,182.86499999999998,"LINESTRING (10.3317336 51.8088298, 10.3311529 51.8076839, 10.3310812 51.8076333, 10.3309689 51.8076054, 10.3308049 51.8075952, 10.3306256 51.8075991, 10.3304821 51.8076016)",,,
591012387,2,Berliner Straße,residential,50,False,True,107.666,"LINESTRING (10.3317336 51.8088298, 10.3318451 51.8090492, 10.3320196 51.8093925, 10.3320663 51.809493, 10.3321068 51.80958, 10.332209 51.8097521)",,,
"[172166906, 504847299]",,Am Silbersegen,residential,30,False,True,264.001,"LINESTRING (10.332209 51.8097521, 10.3324369 51.8097504, 10.333117 51.809852, 10.3333851 51.809892, 10.3338584 51.8099303, 10.3339671 51.8099328, 10.3340821 51.8099245, 10.3341733 51.8099154, 10.3343037 51.8099024, 10.3343363 51.809896, 10.3346921 51.8098262, 10.3348083 51.8098018, 10.3348516 51.8097927, 10.3352772 51.8097032, 10.3355228 51.8096435, 10.3357528 51.8096068, 10.3359304 51.8095785)",,,
590864345,2,Berliner Straße,residential,50,False,True,110.209,"LINESTRING (10.332209 51.8097521, 10.3322527 51.8098393, 10.3324726 51.8102779, 10.332511 51.8103466, 10.3327053 51.8106944)",,,
591012387,2,Berliner Straße,residential,50,False,False,107.666,"LINESTRING (10.332209 51.8097521, 10.3321068 51.80958, 10.3320663 51.809493, 10.3320196 51.8093925, 10.3318451 51.8090492, 10.3317336 51.8088298)",,,
"[436992144, 172166910]",,Bremerstieg,residential,30,True,False,156.40499999999997,"LINESTRING (10.3347312 51.8085634, 10.3349461 51.8085869, 10.3352385 51.8086457, 10.3353861 51.8086929, 10.3355059 51.8087539, 10.3356443 51.8088477, 10.3357059 51.8089115, 10.3357495 51.8090075, 10.3358879 51.8094444, 10.3359304 51.8095785)",,,
"[436992145, 4775723, 504847300, 4776791]",2,"[""L'Aigler Platz"", 'Windmühlenstraße']",residential,30,False,"[False, True]",220.891,"LINESTRING (10.3347312 51.8085634, 10.3347068 51.8084218, 10.3346575 51.8083219, 10.3344579 51.8080481, 10.3343267 51.8078573, 10.3342945 51.8077859, 10.3342898 51.8077099, 10.3343173 51.80763, 10.3344316 51.8075184, 10.3346798 51.8073371, 10.3347107 51.8073142, 10.3347563 51.8072774, 10.334862 51.8071914, 10.3349736 51.8070884, 10.3350795 51.8069781, 10.3352192 51.8068043)",,,
504847302,,An der Tillyschanze,residential,30,False,True,32.001,"LINESTRING (10.3347312 51.8085634, 10.3346069 51.8086516, 10.3344787 51.808717, 10.3343938 51.8087603)",,,
172169492,2,Am Ehrenhain,residential,50,False,False,133.531,"LINESTRING (10.3304821 51.8076016, 10.3304942 51.8073483, 10.3304923 51.8071258, 10.330513 51.8070146, 10.3306064 51.8066084, 10.3305535 51.806511, 10.3305813 51.8064125)",,,
"[480200208, 504451558]",2,Berliner Straße,residential,50,False,True,182.86499999999998,"LINESTRING (10.3304821 51.8076016, 10.3306256 51.8075991, 10.3308049 51.8075952, 10.3309689 51.8076054, 10.3310812 51.8076333, 10.3311529 51.8076839, 10.3317336 51.8088298)",,,
172169492,2,Am Ehrenhain,residential,50,False,True,133.531,"LINESTRING (10.3305813 51.8064125, 10.3305535 51.806511, 10.3306064 51.8066084, 10.330513 51.8070146, 10.3304923 51.8071258, 10.3304942 51.8073483, 10.3304821 51.8076016)",,,
4756667,2,Zipser Weg,tertiary,30,False,True,249.846,"LINESTRING (10.3326266 51.8046077, 10.33303 51.8052668, 10.3330716 51.8053269, 10.3331368 51.8053888, 10.3332609 51.8054744, 10.3333751 51.8055283, 10.3335848 51.8056326, 10.3336486 51.8056676, 10.3336993 51.8057016, 10.3337558 51.8057464, 10.3338052 51.8057926, 10.3342164 51.8062276, 10.3342393 51.8062647, 10.3342497 51.8063028, 10.3342459 51.806339, 10.3342303 51.806378, 10.3341502 51.8065332)",,,
"[172777275, 485593492]",2,Baderstraße,tertiary,"['50', '30']",False,False,66.54,"LINESTRING (10.3326266 51.8046077, 10.3328115 51.8045681, 10.3328961 51.8045498, 10.3332608 51.804471, 10.3333984 51.8044431, 10.3334583 51.8044263, 10.3334863 51.8044059, 10.3335027 51.8043818)",,,
"[504858913, 4756668]",2,Baderstraße,residential,30,False,False,120.316,"LINESTRING (10.3326266 51.8046077, 10.3323792 51.8046873, 10.3322104 51.8047638, 10.3320571 51.8048351, 10.3313001 51.8053026)",,,
4855391,,Seilerstraße,residential,30,False,False,49.009,"LINESTRING (10.3381673 51.8030449, 10.3380645 51.8029869, 10.3379002 51.8028849, 10.3376597 51.8027356)",,,
480439316,,Robert-Koch-Straße,residential,30,False,True,5.738,"LINESTRING (10.3389713 51.8105607, 10.3389708 51.8106123)",,,
"[482244983, 482244982, 5010727]",2,Robert-Koch-Straße,residential,30,False,False,170.367,"LINESTRING (10.3389713 51.8105607, 10.3389754 51.8104331, 10.3389872 51.8101924, 10.3388695 51.8092399, 10.338868 51.8091859, 10.3389611 51.8090426)",,,
"[484928943, 294649503]",,Graupenstraße,residential,30,False,False,31.965000000000003,"LINESTRING (10.3362725 51.8042415, 10.3364864 51.8041453, 10.3365818 51.8041035, 10.3366502 51.8040739)",,,
"[172777275, 485593492]",2,Baderstraße,tertiary,"['50', '30']",False,True,66.53999999999999,"LINESTRING (10.3335027 51.8043818, 10.3334863 51.8044059, 10.3334583 51.8044263, 10.3333984 51.8044431, 10.3332608 51.804471, 10.3328961 51.8045498, 10.3328115 51.8045681, 10.3326266 51.8046077)",,,
"[192150416, 504858915]",2,An der Marktkirche,tertiary,50,False,False,65.903,"LINESTRING (10.3335027 51.8043818, 10.333483 51.804345, 10.3334481 51.8042861, 10.3333672 51.8041494, 10.3333313 51.8040887, 10.333262 51.8039716, 10.3332371 51.8039391, 10.333107 51.8038496)",,,
"[436737294, 436737295]",2,Adolph-Roemer-Straße,residential,10,False,True,89.739,"LINESTRING (10.3335027 51.8043818, 10.3335501 51.8044415, 10.3336716 51.8045993, 10.3338572 51.8047786, 10.3339671 51.8048877, 10.334007 51.8049249, 10.3341653 51.8050756)",,,
479950859,1,Birckenbachstraße,residential,30,True,False,109.692,"LINESTRING (10.3369956 51.8065469, 10.3370672 51.8065911, 10.337161 51.806649, 10.3371819 51.8066599, 10.3372845 51.8066953, 10.337369 51.8067184, 10.3374536 51.8067349, 10.3376183 51.8067626, 10.3377673 51.8067706, 10.3380105 51.8067398, 10.3384432 51.8066307)",,,
"[484601152, 4750429, 484601151]",1,Birckenbachstraße,residential,30,False,False,49.042,"LINESTRING (10.3369956 51.8065469, 10.3369553 51.806524, 10.3368409 51.8064519, 10.336773 51.8064072, 10.3366768 51.8063507, 10.3366163 51.8063152, 10.3364926 51.8062344)",,,
504847302,,An der Tillyschanze,residential,30,False,False,32.001,"LINESTRING (10.3343938 51.8087603, 10.3344787 51.808717, 10.3346069 51.8086516, 10.3347312 51.8085634)",,,
61882896,3,Silberstraße,primary,50,True,False,9.735,"LINESTRING (10.3325276 51.8039412, 10.3325692 51.8039072, 10.3326291 51.8038818)",B 242,,
"[589823197, 192150422]","['2', '3']",Silberstraße,primary,50,False,"[False, True]",190.695,"LINESTRING (10.3325276 51.8039412, 10.3321576 51.8040102, 10.331841 51.8040971, 10.3305633 51.8044918, 10.3303853 51.8045301, 10.3302553 51.8045424, 10.3301119 51.8045457, 10.3299639 51.8045359)",B 242,,
"[4744065, 592746044]",2,Am Klepperberg,residential,30,False,False,143.338,"LINESTRING (10.3369681 51.8077688, 10.3370108 51.8078087, 10.3373132 51.8080726, 10.3374781 51.8082045, 10.3377821 51.8084216, 10.3381111 51.8086254, 10.3383313 51.8087369)",,,
