osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,ref,tunnel,lanes
987876590,residential,30,,False,True,6.683,"LINESTRING (10.2625555 49.7061284, 10.2625448 49.7061881)",Manegoldstraße,,,,
45185446,tertiary,,,False,False,308.56700000000006,"LINESTRING (10.2625555 49.7061284, 10.2631167 49.7061187, 10.2632744 49.7061332, 10.2634375 49.7061561, 10.2636687 49.7062207, 10.2637791 49.70625, 10.2644738 49.7064584, 10.264751 49.7065019, 10.2653262 49.7065509, 10.2660696 49.7065771, 10.2665104 49.7065858, 10.2667253 49.7065962)",Schützenstraße,,,,
45185446,tertiary,,,False,True,201.62,"LINESTRING (10.2625555 49.7061284, 10.2612047 49.7061637, 10.2604666 49.7061823, 10.2598857 49.7061996, 10.2598151 49.7062054, 10.2597582 49.7062187)",Schützenstraße,,,,
26638107,residential,30,,False,False,108.298,"LINESTRING (10.2568212 49.7075764, 10.2582385 49.7079058)",Neubergstraße,,,,
26637230,residential,30,,False,False,88.459,"LINESTRING (10.2568212 49.7075764, 10.2568417 49.7075063, 10.2569575 49.706786)",Neubergstraße,,,,
26637230,residential,30,,False,True,259.29599999999994,"LINESTRING (10.2568212 49.7075764, 10.2567498 49.7076593, 10.2566416 49.7080487, 10.2564242 49.7086342, 10.2564334 49.7086874, 10.2564685 49.7087207, 10.2565304 49.7087462, 10.2566863 49.7087949, 10.2568081 49.7088267, 10.2569092 49.7088328, 10.2569861 49.7088252, 10.2570547 49.7087876, 10.2573455 49.7085079, 10.2574757 49.7084024, 10.2577414 49.7082141)",Neubergstraße,,,,
26637230,residential,30,,False,False,49.527,"LINESTRING (10.2582385 49.7079058, 10.2577414 49.7082141)",Neubergstraße,,,,
26638107,residential,30,,False,True,108.298,"LINESTRING (10.2582385 49.7079058, 10.2568212 49.7075764)",Neubergstraße,,,,
26637230,residential,30,,False,True,99.938,"LINESTRING (10.2582385 49.7079058, 10.2586054 49.7077065, 10.2586635 49.707677, 10.2587727 49.7075882, 10.2590485 49.7071995)",Neubergstraße,,,,
26637230,residential,30,,False,True,88.459,"LINESTRING (10.2569575 49.706786, 10.2568417 49.7075063, 10.2568212 49.7075764)",Neubergstraße,,,,
26647673,residential,30,,False,False,157.27200000000002,"LINESTRING (10.2569575 49.706786, 10.2574043 49.7068657, 10.257454 49.7068795, 10.2588796 49.7071656, 10.2590485 49.7071995)",Mühlenweg,,,,
26647673,residential,30,,False,True,87.38300000000001,"LINESTRING (10.2569575 49.706786, 10.2565406 49.7067273, 10.2561141 49.7067049, 10.255892 49.7066975, 10.2557538 49.706698)",Mühlenweg,,,,
26637230,residential,30,,False,True,49.527,"LINESTRING (10.2577414 49.7082141, 10.2582385 49.7079058)",Neubergstraße,,,,
26638111,residential,,,False,False,100.459,"LINESTRING (10.2577414 49.7082141, 10.2590501 49.7085303)",,,,,
26637230,residential,30,,False,False,259.29599999999994,"LINESTRING (10.2577414 49.7082141, 10.2574757 49.7084024, 10.2573455 49.7085079, 10.2570547 49.7087876, 10.2569861 49.7088252, 10.2569092 49.7088328, 10.2568081 49.7088267, 10.2566863 49.7087949, 10.2565304 49.7087462, 10.2564685 49.7087207, 10.2564334 49.7086874, 10.2564242 49.7086342, 10.2566416 49.7080487, 10.2567498 49.7076593, 10.2568212 49.7075764)",Neubergstraße,,,,
26638111,residential,,,False,True,100.459,"LINESTRING (10.2590501 49.7085303, 10.2577414 49.7082141)",,,,,
45185445,tertiary,50,,False,True,13.09,"LINESTRING (10.2590501 49.7085303, 10.2589648 49.7086343)",Rödelseer Straße,,,,
45185445,tertiary,50,,False,False,143.059,"LINESTRING (10.2590501 49.7085303, 10.259358 49.7080517, 10.2595109 49.7072899)",Rödelseer Straße,,,,
987876589,residential,30,,False,True,65.923,"LINESTRING (10.2619943 49.7074231, 10.2613731 49.7078591)",Manegoldstraße,,,,
26637150,residential,30,,False,False,162.91000000000003,"LINESTRING (10.2619943 49.7074231, 10.262162 49.7075128, 10.2628056 49.7076608, 10.2628555 49.7076827, 10.26289 49.7077214, 10.2628939 49.707757, 10.2625893 49.7084944)",Valentin-Arnold-Straße,,,,
987876589,residential,30,,False,False,37.841,"LINESTRING (10.2619943 49.7074231, 10.2622697 49.7072356, 10.2623442 49.7071696)",Manegoldstraße,,,,
26647673,residential,30,,False,False,99.634,"LINESTRING (10.2543746 49.7066464, 10.2544701 49.7066465, 10.2546792 49.7066697, 10.2549657 49.7066956, 10.2552112 49.7067045, 10.2553992 49.7067017, 10.2557538 49.706698)",Mühlenweg,,,,
1104862404,residential,30,roundabout,True,False,12.456999999999999,"LINESTRING (10.2543746 49.7066464, 10.2543615 49.7066702, 10.2543514 49.7066805, 10.2543291 49.7066956, 10.2542974 49.7067079, 10.2542533 49.7067165)",,,,,
26648278,living_street,,,False,False,38.387,"LINESTRING (10.2550239 49.7074884, 10.2553072 49.7071958)",Am Hündlein,,,,
26648278,living_street,,,False,True,64.676,"LINESTRING (10.2550239 49.7074884, 10.2549794 49.7075301, 10.2546414 49.708014)",Am Hündlein,,,,
26648279,living_street,,,False,True,81.411,"LINESTRING (10.2550239 49.7074884, 10.2555437 49.7076273, 10.2560891 49.7077338)",Am Hündlein,,,,
26648278,living_street,,,False,False,26.936,"LINESTRING (10.2553072 49.7071958, 10.2555158 49.7069946)",Am Hündlein,,,,
26648278,living_street,,,False,True,38.387,"LINESTRING (10.2553072 49.7071958, 10.2550239 49.7074884)",Am Hündlein,,,,
"[70762568, 26648280]",living_street,,,False,True,82.244,"LINESTRING (10.2553072 49.7071958, 10.2549646 49.7070838, 10.2548626 49.707058, 10.2545886 49.707014, 10.2543388 49.7069947, 10.2542238 49.7069831)","['Pfaffensteig', 'Am Hündlein']",,,,
26648281,living_street,,,False,False,85.848,"LINESTRING (10.2557801 49.7082374, 10.2552668 49.7081592, 10.2546999 49.7080384, 10.2546414 49.708014)",Am Hündlein,,,,
26648286,living_street,,,False,False,62.984,"LINESTRING (10.2563526 49.707158, 10.2562248 49.7071428, 10.2559028 49.7070874, 10.2555158 49.7069946)",Am Hündlein,,,,
26648977,residential,,,False,False,35.937,"LINESTRING (10.2618247 49.7079937, 10.2614495 49.7078958, 10.2613731 49.7078591)",Manegoldstraße,,,,
26637660,tertiary,60,,False,False,114.47200000000001,"LINESTRING (10.2652739 49.7025298, 10.2653118 49.7025079, 10.2657739 49.7022416, 10.266275 49.7019528, 10.2664567 49.701841)",Einersheimer Straße,,,,
"[1102776529, 91856422]",residential,,,False,True,121.81700000000001,"LINESTRING (10.2652739 49.7025298, 10.2652375 49.702554, 10.2651078 49.7026401, 10.2650482 49.7026797, 10.2650115 49.702704, 10.2645532 49.7030339, 10.2641183 49.7033306)",Einersheimer Straße,,,,
"[4599456, 1104862402, 1102776530]",tertiary,,,False,True,441.3049999999999,"LINESTRING (10.2652739 49.7025298, 10.2647214 49.7022926, 10.2644337 49.7021768, 10.2642607 49.7021143, 10.2640347 49.7020375, 10.2638268 49.7019634, 10.2634815 49.7018498, 10.2631543 49.7017409, 10.2628674 49.7016559, 10.2619607 49.7013441, 10.2612907 49.7010452, 10.2611704 49.7010064, 10.2610518 49.7009803, 10.2609881 49.7009662, 10.2605702 49.700893, 10.260409 49.7008647, 10.2599917 49.7007917, 10.2598703 49.7007705, 10.2598294 49.7007561)",Birklinger Straße,,KT 19,,
1104566105,tertiary,,,False,False,166.151,"LINESTRING (10.2652739 49.7025298, 10.2654315 49.7026108, 10.2656246 49.70271, 10.2661466 49.7030222, 10.2670099 49.703515)",Birklinger Straße,,KT 19,,
26637617,residential,,,False,False,106.41600000000001,"LINESTRING (10.2615868 49.7045829, 10.261589 49.7047905, 10.2616087 49.7048766, 10.2617078 49.7050979, 10.2617187 49.7051609, 10.261684 49.7055288)",Mittelgasse,,,,
"[26638011, 991326139]",residential,,,False,False,65.436,"LINESTRING (10.2615868 49.7045829, 10.2610298 49.7046025, 10.2607235 49.7046031, 10.2606783 49.7046079)","['Geräthengasse', 'Marktplatz']",,,,
26638011,residential,,,False,True,47.001999999999995,"LINESTRING (10.2615868 49.7045829, 10.2618029 49.7045533, 10.2619833 49.7045116, 10.2622103 49.704459)",Geräthengasse,,,,
26637538,residential,30,,False,True,38.881,"LINESTRING (10.2583212 49.7029186, 10.2583276 49.7028932, 10.2583468 49.7028086, 10.2584078 49.7027035, 10.25848 49.7025863)",Bahnhofstraße,,,,
31291168,residential,,,False,True,35.227000000000004,"LINESTRING (10.2583212 49.7029186, 10.2582286 49.7029212, 10.2578323 49.702938)",Julius-Echter-Platz,,,,
92005568,residential,,,False,False,43.569,"LINESTRING (10.2583212 49.7029186, 10.2583264 49.7030004, 10.2583326 49.7032222, 10.2583475 49.7033098)",Julius-Echter-Platz,,,,
91856419,residential,,,False,False,15.964,"LINESTRING (10.2620351 49.7033804, 10.2619887 49.70324)",Lange Gasse,,,,
"[26637656, 1104566104, 91856413]",residential,30,,False,"[False, True]",151.55299999999997,"LINESTRING (10.2620351 49.7033804, 10.2632201 49.7034146, 10.2632532 49.7034149, 10.2635613 49.7034169, 10.2636427 49.7034156, 10.2636894 49.7034148, 10.2637975 49.7034048, 10.2638498 49.7033953, 10.2640127 49.7033658, 10.2640661 49.7033513, 10.2641183 49.7033306)","['Einersheimer Straße', 'Lange Gasse']",,,building_passage,
91856413,residential,,,False,True,77.157,"LINESTRING (10.2620351 49.7033804, 10.2619368 49.7036546, 10.2618255 49.7040347, 10.2617979 49.704053)",Lange Gasse,,,,
26637604,residential,,,False,False,76.27,"LINESTRING (10.261684 49.7055288, 10.2622466 49.705533, 10.2626855 49.705527, 10.2627122 49.7055214, 10.2627338 49.7055071)",Kirchgasse,,,,
26637604,residential,,,False,True,89.55799999999999,"LINESTRING (10.261684 49.7055288, 10.2606756 49.7054941, 10.2605725 49.7054905, 10.2604402 49.7054915)",Kirchgasse,,,,
26637617,residential,,,False,True,106.416,"LINESTRING (10.261684 49.7055288, 10.2617187 49.7051609, 10.2617078 49.7050979, 10.2616087 49.7048766, 10.261589 49.7047905, 10.2615868 49.7045829)",Mittelgasse,,,,
26637671,residential,30,,False,False,40.969,"LINESTRING (10.2667011 49.7018886, 10.267268 49.7018523)",Kalbweg,,,,
26648992,residential,30,,False,True,230.754,"LINESTRING (10.2667011 49.7018886, 10.2666989 49.7019402, 10.2666777 49.70243, 10.2666168 49.70272, 10.2671857 49.7027186, 10.2672593 49.7025523, 10.267268 49.7018523)",Kalbweg,,,,
26637671,residential,30,,False,True,18.812,"LINESTRING (10.2667011 49.7018886, 10.2666006 49.7018828, 10.2665601 49.7018804, 10.2664567 49.701841)",Kalbweg,,,,
"[31291168, 92005563, 92005575]",residential,,,False,"[False, True]",77.241,"LINESTRING (10.256768 49.7028627, 10.257156 49.7029014, 10.257305 49.702925, 10.2574161 49.702933, 10.2576411 49.7029363, 10.2578323 49.702938)",Julius-Echter-Platz,,,yes,
129822669,residential,,,False,False,284.404,"LINESTRING (10.256768 49.7028627, 10.2568329 49.7024013, 10.2568787 49.7020198, 10.2569642 49.7017943, 10.2572267 49.7013731, 10.2572575 49.7013217, 10.2573717 49.7011313, 10.2575152 49.7009712, 10.2577282 49.7008036, 10.2579106 49.7006879, 10.2579332 49.7006774, 10.2580767 49.7006109, 10.2581682 49.7005802)",Am Stadtgraben West,,,,
148337933,residential,30,,False,True,98.789,"LINESTRING (10.256768 49.7028627, 10.2567184 49.7029949, 10.2566583 49.7031975, 10.2566141 49.7033912, 10.2565885 49.7036177, 10.256583 49.7036669, 10.2565755 49.7037406)",Am Stadtgraben West,,,,
91856430,residential,,,False,False,83.29,"LINESTRING (10.258555 49.7041402, 10.25887 49.7042323, 10.2589182 49.7042145, 10.2589418 49.7041942, 10.2589682 49.7041637, 10.2590432 49.7040201, 10.2591057 49.703853, 10.2591324 49.7037487)",Maxstraße,,,,
26648278,living_street,,,False,False,75.848,"LINESTRING (10.2544751 49.7086819, 10.2544715 49.708519, 10.2544872 49.7083966, 10.2545246 49.7082586, 10.2545676 49.7081486, 10.2546414 49.708014)",Am Hündlein,,,,
26647666,living_street,,,False,False,22.546,"LINESTRING (10.2542533 49.7067165, 10.2542604 49.7067597, 10.2542577 49.706835, 10.2542488 49.7069188)",Pfaffensteig,,,,
1104862403,residential,30,roundabout,True,False,13.793,"LINESTRING (10.2542533 49.7067165, 10.2541977 49.7067082, 10.2541689 49.7066976, 10.2541315 49.7066688, 10.2541184 49.706642)",,,,,
26647666,living_street,,,False,False,7.372,"LINESTRING (10.2542488 49.7069188, 10.2542238 49.7069831)",Pfaffensteig,,,,
70791900,living_street,,,False,True,30.57,"LINESTRING (10.2542488 49.7069188, 10.2538796 49.7067825)",Pfaffensteig,,,,
26647666,living_street,,,False,True,22.546,"LINESTRING (10.2542488 49.7069188, 10.2542577 49.706835, 10.2542604 49.7067597, 10.2542533 49.7067165)",Pfaffensteig,,,,
70791900,living_street,,,False,False,30.57,"LINESTRING (10.2538796 49.7067825, 10.2542488 49.7069188)",Pfaffensteig,,,,
26637601,residential,,,False,True,21.061,"LINESTRING (10.2601643 49.7055481, 10.260289 49.7055375, 10.2604402 49.7054915)",Kirchplatz,,,,
26637604,residential,,,False,True,76.27000000000001,"LINESTRING (10.2627338 49.7055071, 10.2627122 49.7055214, 10.2626855 49.705527, 10.2622466 49.705533, 10.261684 49.7055288)",Kirchgasse,,,,
26647677,residential,,,False,True,83.553,"LINESTRING (10.2589671 49.6999844, 10.2587775 49.7000445, 10.2582979 49.7001416, 10.257915 49.7002921)",Dr.-Karlheinz-Spielmann-Straße,,,,
26637049,residential,,,False,False,96.087,"LINESTRING (10.2553011 49.7056562, 10.2555423 49.7054783, 10.2560047 49.7050982, 10.2560632 49.705027, 10.2560973 49.7049677)",Am Stadtgraben West,,,,
26637049,residential,,,False,True,127.525,"LINESTRING (10.2553011 49.7056562, 10.2550322 49.7058486, 10.2548292 49.7059937, 10.2547219 49.7060804, 10.2543434 49.7063496, 10.2542928 49.7063856, 10.254224 49.7065479)",Am Stadtgraben West,,,,
987876590,residential,30,,False,False,6.683,"LINESTRING (10.2625448 49.7061881, 10.2625555 49.7061284)",Manegoldstraße,,,,
"[991326140, 26637574]",residential,,,False,"[False, True]",31.467,"LINESTRING (10.2607964 49.7040413, 10.260756 49.7040393, 10.260654 49.7040333, 10.2603775 49.7039675)",Marktplatz,,,,
"[328677034, 991326140, 91856413]",residential,,,False,"[False, True]",72.484,"LINESTRING (10.2607964 49.7040413, 10.2609676 49.7040499, 10.261188 49.7040565, 10.2612084 49.7040586, 10.2613866 49.7040662, 10.261755 49.7040668, 10.2617979 49.704053)","['Lange Gasse', 'Marktplatz']",,,,
991326141,residential,,,False,False,63.574,"LINESTRING (10.2607964 49.7040413, 10.2607811 49.7041144, 10.2607578 49.7042161, 10.2606783 49.7046079)",Marktplatz,,,,
"[328677033, 991326139]",residential,,,False,False,14.963999999999999,"LINESTRING (10.2606783 49.7046079, 10.2606315 49.7046128, 10.2604718 49.7046243)",Marktplatz,,,,
"[991326139, 26638011]",residential,,,False,True,65.436,"LINESTRING (10.2606783 49.7046079, 10.2607235 49.7046031, 10.2610298 49.7046025, 10.2615868 49.7045829)","['Geräthengasse', 'Marktplatz']",,,,
991326141,residential,,,False,True,63.574,"LINESTRING (10.2606783 49.7046079, 10.2607578 49.7042161, 10.2607811 49.7041144, 10.2607964 49.7040413)",Marktplatz,,,,
