osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,access,width
24877532,Am Brink,residential,30,False,True,125.822,"LINESTRING (10.0360342 51.8662198, 10.0357274 51.866552, 10.0356159 51.8667942, 10.0355583 51.8669909, 10.0355343 51.8671447, 10.0355474 51.8672082, 10.0355531 51.8672212, 10.0355845 51.8672837)",,,,
345998320,Am Brink,living_street,,False,True,56.541000000000004,"LINESTRING (10.0360342 51.8662198, 10.0359635 51.8661973, 10.035891 51.8661791, 10.0352956 51.8663629)",,,,
29214946,Am Plan,secondary,30,False,False,70.05900000000001,"LINESTRING (10.0268437 51.8710061, 10.0270856 51.8710207, 10.0271652 51.8710274, 10.0271989 51.8710303, 10.0274987 51.8710593, 10.0276762 51.8710941, 10.027823 51.871151)",,,,
32047966,Am Plan,residential,,False,False,51.926,"LINESTRING (10.0268437 51.8710061, 10.0268521 51.8710692, 10.0268835 51.8714724)",,,,
"[918803992, 32047969, 918864726]",Burgstraße,secondary,30,False,True,88.448,"LINESTRING (10.0268437 51.8710061, 10.0267019 51.8710092, 10.0261954 51.8710486, 10.0258097 51.8711114, 10.0256265 51.8711129, 10.0255729 51.8711157)",,,,
14865010,Bismarckstraße,residential,30,False,False,46.87,"LINESTRING (10.0293243 51.8691105, 10.0292368 51.8691472, 10.0287508 51.8693391)",,,,
14865010,Bismarckstraße,residential,30,False,True,39.544,"LINESTRING (10.0293243 51.8691105, 10.0295401 51.8690109, 10.0297754 51.8688896)",,,,
32047954,Marienstraße,residential,30,True,False,108.76500000000001,"LINESTRING (10.0293243 51.8691105, 10.0291145 51.8687398, 10.0290329 51.8685899, 10.0289581 51.868374, 10.0290263 51.8681718)",,,,
1115568681,Hildesheimer Straße,secondary,30,False,True,212.47299999999998,"LINESTRING (10.0325958 51.8745825, 10.0324401 51.8745336, 10.0320742 51.8743875, 10.0315481 51.8741621, 10.0313064 51.8740273, 10.0309874 51.8738047, 10.0305509 51.873457, 10.0303845 51.873285)",,,,
"[24878944, 24878945, 32047923, 1190463167]","['Roswithastraße', 'Lohmühlenweg']",tertiary,50,False,True,211.783,"LINESTRING (10.0303845 51.873285, 10.0305005 51.8732487, 10.0305914 51.8732414, 10.0306684 51.8732459, 10.0311653 51.8732957, 10.0320269 51.8733954, 10.0324895 51.8734341, 10.032629 51.8734312, 10.0327527 51.8733979, 10.0328579 51.873338, 10.0328692 51.8733269, 10.0329765 51.8731928, 10.0329881 51.8731791, 10.0331007 51.8730533)",,yes,,
"[176763675, 116639820, 29214947]",Hildesheimer Straße,secondary,30,False,True,111.48799999999999,"LINESTRING (10.0303845 51.873285, 10.0301819 51.8730344, 10.0298883 51.8726842, 10.0297284 51.8724935, 10.0296377 51.8723948)",,,,
1115568681,Hildesheimer Straße,secondary,30,False,False,212.47299999999998,"LINESTRING (10.0303845 51.873285, 10.0305509 51.873457, 10.0309874 51.8738047, 10.0313064 51.8740273, 10.0315481 51.8741621, 10.0320742 51.8743875, 10.0324401 51.8745336, 10.0325958 51.8745825)",,,,
"[176763675, 29214947, 116639820]",Hildesheimer Straße,secondary,30,False,False,111.488,"LINESTRING (10.0296377 51.8723948, 10.0297284 51.8724935, 10.0298883 51.8726842, 10.0301819 51.8730344, 10.0303845 51.873285)",,,,
"[1115688000, 24878943]",Albert-Rohloff-Straße,residential,,False,False,155.25,"LINESTRING (10.0296377 51.8723948, 10.0295134 51.8724213, 10.0294083 51.8724362, 10.0286687 51.8725472, 10.0284038 51.8726284, 10.0281993 51.8727936, 10.0280613 51.8731721)",,,,
"[1190463168, 32048093, 32048094]",Neustadt,secondary,30,False,True,37.472,"LINESTRING (10.0296377 51.8723948, 10.0296059 51.8723586, 10.029434 51.8721624, 10.0293834 51.8720967)",,yes,,
"[32047948, 32047949, 116639823, 143955538, 40931669]",Am Osterbergsee,residential,,False,False,377.81399999999996,"LINESTRING (10.0369068 51.8721949, 10.036611 51.8722108, 10.0364191 51.8722441, 10.036123 51.8723587, 10.0359085 51.872389, 10.0353531 51.8725292, 10.0352782 51.8725583, 10.0352561 51.8725975, 10.0351688 51.8730044, 10.035124 51.873162, 10.0350741 51.8733373, 10.035047 51.8735016, 10.0348869 51.8735104, 10.0347465 51.8735147, 10.0345154 51.8735135, 10.0342736 51.8734925, 10.0340274 51.8734627, 10.0337581 51.8734014, 10.0336965 51.8733689, 10.033637 51.873322, 10.0334606 51.8731699, 10.0332716 51.8731013, 10.0331007 51.8730533)",,,,
