osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,lanes,width,junction
54436604,Von-Teuffel-Straße,residential,,False,True,123.215,,"LINESTRING (7.6652748 47.7130137, 7.6647965 47.7129386, 7.6641588 47.7129006, 7.6636443 47.7129226)",,,,
54436605,Deckemattstraße,residential,,False,False,155.65400000000002,,"LINESTRING (7.6633626 47.7124117, 7.663712 47.7123634, 7.6654357 47.7123712)",,,,
54436626,August-Macke-Straße,residential,,False,False,106.669,,"LINESTRING (7.6633626 47.7124117, 7.6631822 47.7122784, 7.6627106 47.7120175, 7.6622829 47.7117878)",,,,
54436626,August-Macke-Straße,residential,,False,True,61.169,,"LINESTRING (7.6633626 47.7124117, 7.6634695 47.7125362, 7.6635543 47.7126636, 7.6636145 47.7127931, 7.6636443 47.7129226)",,,,
54436605,Deckemattstraße,residential,,False,True,176.34,,"LINESTRING (7.667671 47.7127612, 7.6675476 47.7126661, 7.667281 47.712586, 7.6661867 47.7124146, 7.6661278 47.7124112, 7.6654357 47.7123712)",,,,
54436607,Johann-August-Sutter-Straße,residential,,False,True,190.305,,"LINESTRING (7.667671 47.7127612, 7.6674796 47.712891, 7.6672409 47.7130865, 7.6670343 47.7132086, 7.6667327 47.7132975, 7.6664219 47.7133225, 7.6661478 47.7133828, 7.6659374 47.7134544, 7.6658947 47.7134787, 7.6658419 47.7135087, 7.6657831 47.7135719, 7.6657519 47.7136326, 7.6657236 47.7137132)",,,,
149907568,Waldeckstraße,secondary,,False,False,30.503,L 135,"LINESTRING (7.6657236 47.7137132, 7.6661274 47.7137511)",,2,,
54436607,Johann-August-Sutter-Straße,residential,,False,False,190.305,,"LINESTRING (7.6657236 47.7137132, 7.6657519 47.7136326, 7.6657831 47.7135719, 7.6658419 47.7135087, 7.6658947 47.7134787, 7.6659374 47.7134544, 7.6661478 47.7133828, 7.6664219 47.7133225, 7.6667327 47.7132975, 7.6670343 47.7132086, 7.6672409 47.7130865, 7.6674796 47.712891, 7.667671 47.7127612)",,,,
149907568,Waldeckstraße,secondary,,False,True,45.119,L 135,"LINESTRING (7.6657236 47.7137132, 7.6655345 47.7136939, 7.6651258 47.71366)",,2,,
54436610,Friedrich-Hecker-Straße,residential,,False,False,101.19599999999998,,"LINESTRING (7.66226 47.7122785, 7.6624745 47.7124001, 7.6626557 47.7126312, 7.6626834 47.7128248, 7.6626465 47.7128788, 7.6626231 47.7129132, 7.6624886 47.7130551)",,,,
54436611,Staiggasse,residential,,False,False,57.468,,"LINESTRING (7.66226 47.7122785, 7.6623487 47.7121933, 7.6623728 47.7120863, 7.662315 47.7118949, 7.6622829 47.7117878)",,,,
54436611,Staiggasse,residential,,False,False,79.107,,"LINESTRING (7.6622829 47.7117878, 7.6623153 47.711681, 7.6624481 47.7114569, 7.6627279 47.7111487)",,,,
54436611,Staiggasse,residential,,False,True,57.467999999999996,,"LINESTRING (7.6622829 47.7117878, 7.662315 47.7118949, 7.6623728 47.7120863, 7.6623487 47.7121933, 7.66226 47.7122785)",,,,
"[854209065, 54436626]",August-Macke-Straße,residential,,False,False,159.717,,"LINESTRING (7.6622829 47.7117878, 7.6617723 47.7115097, 7.6614981 47.7113521, 7.6613676 47.7112526, 7.6612594 47.7111269, 7.6610916 47.7109211, 7.6610741 47.7108081, 7.6610298 47.7106863)",,,,
54436626,August-Macke-Straße,residential,,False,True,106.669,,"LINESTRING (7.6622829 47.7117878, 7.6627106 47.7120175, 7.6631822 47.7122784, 7.6633626 47.7124117)",,,,
"[854209065, 54436626]",August-Macke-Straße,residential,,False,True,159.717,,"LINESTRING (7.6610298 47.7106863, 7.6610741 47.7108081, 7.6610916 47.7109211, 7.6612594 47.7111269, 7.6613676 47.7112526, 7.6614981 47.7113521, 7.6617723 47.7115097, 7.6622829 47.7117878)",,,,
54436635,Staiggasse,residential,,True,False,204.56500000000003,,"LINESTRING (7.6598162 47.7117451, 7.6599257 47.7116941, 7.6602305 47.7116523, 7.6604825 47.711673, 7.6611656 47.7119092, 7.6616625 47.7121723, 7.661855 47.7122449, 7.6621053 47.7122905, 7.66226 47.7122785)",,,,
854209063,Waldeckstraße,secondary,,False,False,302.13599999999997,L 135,"LINESTRING (7.6598162 47.7117451, 7.6604064 47.712059, 7.6611752 47.7124665, 7.6614113 47.7125896, 7.6624245 47.7131149, 7.6630035 47.7134135)",,,,
"[911054044, 854209063]",Waldeckstraße,secondary,,False,True,31.689,L 135,"LINESTRING (7.6598162 47.7117451, 7.6597376 47.7117072, 7.6595974 47.7116476, 7.6594522 47.7116008)",,2,,
29431221,Hammersteiner Straße,secondary,50,False,True,151.632,L 134,"LINESTRING (7.6592815 47.7102702, 7.6595598 47.7110254, 7.6595733 47.7111372, 7.6595789 47.7112059, 7.6595572 47.711321, 7.6594522 47.7116008)",,,,
54436611,Staiggasse,residential,,False,True,32.057,,"LINESTRING (7.6629496 47.710902, 7.6627279 47.7111487)",,,,
54436610,Friedrich-Hecker-Straße,residential,,False,True,101.196,,"LINESTRING (7.6624886 47.7130551, 7.6626231 47.7129132, 7.6626465 47.7128788, 7.6626834 47.7128248, 7.6626557 47.7126312, 7.6624745 47.7124001, 7.66226 47.7122785)",,,,
89598935,Gartenstraße,residential,,False,False,67.613,,"LINESTRING (7.6651207 47.7155972, 7.6660236 47.7156236)",,,,
27379498,Heinrich-Bösiger-Straße,residential,,False,False,92.363,,"LINESTRING (7.6660236 47.7156236, 7.6660758 47.7147937)",,,,
27379498,Heinrich-Bösiger-Straße,residential,,False,True,68.894,,"LINESTRING (7.6660236 47.7156236, 7.6659873 47.7162427)",,,,
89598935,Gartenstraße,residential,,False,False,130.112,,"LINESTRING (7.6660236 47.7156236, 7.6677614 47.7156699)",,,,
89598935,Gartenstraße,residential,,False,True,67.613,,"LINESTRING (7.6660236 47.7156236, 7.6651207 47.7155972)",,,,
115513369,Am Häßler,residential,,False,False,59.642,,"LINESTRING (7.6646436 47.7167959, 7.6652865 47.7167326, 7.6654131 47.7166817)",,,,
4662768,Blauenstraße,residential,30,False,False,121.404,,"LINESTRING (7.6581941 47.7149888, 7.657753 47.7139381)",,,,
4662768,Blauenstraße,residential,30,False,True,55.287,,"LINESTRING (7.6581941 47.7149888, 7.6583614 47.7154731)",,,,
510873963,Blauenstraße,residential,,False,True,70.47800000000001,,"LINESTRING (7.6581941 47.7149888, 7.6579199 47.7150456, 7.6572856 47.7151559)",,,,
32043449,Am Häßler,residential,30,False,False,71.394,,"LINESTRING (7.6654131 47.7166817, 7.6653042 47.716609, 7.6648435 47.7163501, 7.6647589 47.7162277)",,,,
32043449,Am Häßler,residential,30,False,True,49.72,,"LINESTRING (7.6654131 47.7166817, 7.6657219 47.7169526, 7.6658419 47.7170209)",,,,
115513369,Am Häßler,residential,,False,True,59.642,,"LINESTRING (7.6654131 47.7166817, 7.6652865 47.7167326, 7.6646436 47.7167959)",,,,
89598935,Gartenstraße,residential,,False,True,130.112,,"LINESTRING (7.6677614 47.7156699, 7.6660236 47.7156236)",,,,
127567392,Waldeckstraße,residential,,False,False,66.122,,"LINESTRING (7.6669056 47.714454, 7.666573 47.7144179, 7.666027 47.7143967)",,,,
127567392,Waldeckstraße,residential,,False,True,66.122,,"LINESTRING (7.666027 47.7143967, 7.666573 47.7144179, 7.6669056 47.714454)",,,,
"[547979473, 127567385]",,residential,,False,True,46.096000000000004,,"LINESTRING (7.666027 47.7143967, 7.6660162 47.714637, 7.6660606 47.7146546, 7.6660758 47.7147937)",yes,,,
547979474,Waldeckstraße,residential,,False,False,72.571,,"LINESTRING (7.666027 47.7143967, 7.6660122 47.7143411, 7.6660323 47.7141985, 7.6660727 47.7140967, 7.6661274 47.7137511)",,,,
"[132623289, 276120826]","['Blumenplatz', 'An der Fischermühle']",residential,,False,True,88.81299999999999,,"LINESTRING (7.6617595 47.7144821, 7.6617788 47.7144232, 7.6618613 47.7141549, 7.6616216 47.7141099, 7.6614231 47.714071, 7.6612025 47.7140172)",,,,
911054034,Hauptstraße,unclassified,,False,False,48.663,,"LINESTRING (7.6617595 47.7144821, 7.6611845 47.7143785, 7.661131 47.7143694)",,,,
"[911054035, 54269150]",Hauptstraße,unclassified,30,False,True,57.550999999999995,,"LINESTRING (7.6617595 47.7144821, 7.6618768 47.7145052, 7.6619562 47.7145209, 7.6620202 47.7145336, 7.6620825 47.7145459, 7.6622134 47.7145741, 7.6624911 47.7146414)",,2,,
132623291,Zielstraße,residential,30,False,False,229.46499999999997,,"LINESTRING (7.6608406 47.7175916, 7.6608336 47.7172538, 7.6608094 47.7170197, 7.6606835 47.7165416, 7.6605628 47.7160255, 7.6610055 47.7157576, 7.6610929 47.7156997)",,,,
131192029,Hauptstraße,unclassified,,False,True,49.311,,"LINESTRING (7.6597057 47.7139821, 7.6603004 47.7141733)",,,,
131192029,Hauptstraße,unclassified,,False,False,56.15899999999999,,"LINESTRING (7.6597057 47.7139821, 7.6595593 47.7138919, 7.6594095 47.7137525, 7.659398 47.7137381, 7.6592675 47.7135774)",,,,
763502492,Feuerbacher Straße,unclassified,30,False,True,120.303,,"LINESTRING (7.6597057 47.7139821, 7.6596433 47.7141126, 7.6596512 47.7142703, 7.6596819 47.7146652, 7.6596427 47.7148115, 7.6596188 47.7148759, 7.6595552 47.7150472)",,,4,
131192029,Hauptstraße,unclassified,,False,False,39.712999999999994,,"LINESTRING (7.6607986 47.7142965, 7.6607547 47.7142866, 7.6604536 47.7142115, 7.6603833 47.714194, 7.6603004 47.7141733)",,,,
131192029,Hauptstraße,unclassified,,False,True,19.75,,"LINESTRING (7.6607986 47.7142965, 7.6610051 47.7143414, 7.6610498 47.7143511)",,,,
181251847,An der Fischermühle,residential,,False,False,48.249,,"LINESTRING (7.6607986 47.7142965, 7.6610185 47.713971, 7.661107 47.7139232)",,,,
29431223,,residential,,False,True,38.846,,"LINESTRING (7.6612025 47.7140172, 7.6610498 47.7143511)",,,,
187086971,An der Fischermühle,residential,,False,True,12.661,,"LINESTRING (7.6612025 47.7140172, 7.661107 47.7139232)",,,,
"[132623289, 276120826]","['Blumenplatz', 'An der Fischermühle']",residential,,False,False,88.81299999999999,,"LINESTRING (7.6612025 47.7140172, 7.6614231 47.714071, 7.6616216 47.7141099, 7.6618613 47.7141549, 7.6617788 47.7144232, 7.6617595 47.7144821)",,,,
29431222,Hammersteiner Straße,residential,30,False,True,119.334,,"LINESTRING (7.6596287 47.713002, 7.6597771 47.7129985, 7.6598702 47.7130076, 7.6600057 47.7130531, 7.6604945 47.7133267, 7.6606199 47.7133884, 7.66072 47.7134467, 7.6608178 47.7135012, 7.6609515 47.7135476)",,,,
148092246,Hammersteiner Straße,secondary,30,False,False,126.864,L 134,"LINESTRING (7.6596287 47.713002, 7.6596136 47.712976, 7.6595777 47.7129281, 7.6594613 47.7128207, 7.6592159 47.7126083, 7.6591007 47.7124858, 7.6590933 47.7124486, 7.6590997 47.7124033, 7.6591667 47.7122324, 7.6592625 47.7119881)",,2,,
"[180469946, 54269108, 224417271]",An der Schwemme,secondary,30,False,True,36.544,L 134,"LINESTRING (7.6596287 47.713002, 7.6596429 47.7130295, 7.6596577 47.7131085, 7.6596595 47.7131858, 7.659637 47.7132648, 7.6596049 47.7133231)",yes,,,
5121859,Hebelstraße,residential,30,False,False,65.975,,"LINESTRING (7.6574302 47.7161007, 7.6578771 47.7166122)",,,,
5121859,Hebelstraße,residential,30,False,True,164.44899999999998,,"LINESTRING (7.6574302 47.7161007, 7.6572873 47.715919, 7.6570151 47.7155593, 7.6568024 47.7152784, 7.6564253 47.7147854)",,,,
148092210,Feuerbacher Straße,unclassified,30,False,False,102.209,,"LINESTRING (7.6574302 47.7161007, 7.6575656 47.7159714, 7.6576913 47.7158304, 7.6578171 47.7156894, 7.6579548 47.7155968, 7.6581643 47.7155202, 7.6583043 47.7154867, 7.6583614 47.7154731)",,,4,
148092210,Feuerbacher Straße,unclassified,30,False,True,64.089,,"LINESTRING (7.6574302 47.7161007, 7.65738 47.7161205, 7.6571165 47.7162776, 7.6567606 47.7164589)",,,4,
"[28771154, 27379499, 131192030]","['Max-Laeuger-Straße', 'Karl-Berner-Straße', 'Franz-von-Sales-Weg']",residential,30,False,True,327.93899999999996,,"LINESTRING (7.6658419 47.7170209, 7.6655429 47.717306, 7.6652911 47.7175461, 7.6651152 47.7178439, 7.6650163 47.7179024, 7.6646653 47.7175268, 7.6642534 47.7170549, 7.6641373 47.7167901, 7.6640282 47.7164912, 7.6639895 47.7163674, 7.6639733 47.7162602, 7.6640332 47.7161816)",,,,
32043449,Am Häßler,residential,30,False,False,49.72,,"LINESTRING (7.6658419 47.7170209, 7.6657219 47.7169526, 7.6654131 47.7166817)",,,,
32043449,Am Häßler,residential,30,False,True,77.811,,"LINESTRING (7.6658419 47.7170209, 7.665969 47.7170996, 7.6662686 47.7172208, 7.6664743 47.7172721, 7.6667665 47.7173128)",,,,
5121859,Hebelstraße,residential,30,False,True,65.975,,"LINESTRING (7.6578771 47.7166122, 7.6574302 47.7161007)",,,,
276413782,Kuttelgasse,residential,,False,True,67.535,,"LINESTRING (7.6615092 47.7130331, 7.6614358 47.7131607, 7.6613765 47.7132181, 7.6613292 47.7132627, 7.6611918 47.7133711, 7.661135 47.7134114, 7.6611188 47.7134257, 7.6611056 47.7134669, 7.6610849 47.7135535)",,,,
149907564,Hammersteiner Straße,residential,,False,False,10.019,,"LINESTRING (7.6610849 47.7135535, 7.6609794 47.713551, 7.6609515 47.7135476)",,,,
149907564,Hammersteiner Straße,residential,,False,True,146.434,,"LINESTRING (7.6610849 47.7135535, 7.661521 47.7135462, 7.662174 47.713482, 7.6623438 47.7134825, 7.6628851 47.713468, 7.6629755 47.7134427, 7.6630035 47.7134135)",,,,
276413782,Kuttelgasse,residential,,False,False,67.535,,"LINESTRING (7.6610849 47.7135535, 7.6611056 47.7134669, 7.6611188 47.7134257, 7.661135 47.7134114, 7.6611918 47.7133711, 7.6613292 47.7132627, 7.6613765 47.7132181, 7.6614358 47.7131607, 7.6615092 47.7130331)",,,,
5065308,Ziegelstraße,residential,30,False,True,5.303,,"LINESTRING (7.6611623 47.71569, 7.6610929 47.7156997)",,,,
276413795,,residential,30,False,True,38.901,,"LINESTRING (7.6611623 47.71569, 7.6614462 47.7159831)",,,,
5065308,Ziegelstraße,residential,30,False,False,68.705,,"LINESTRING (7.6611623 47.71569, 7.6614396 47.7155107, 7.6618245 47.7152619)",,,,
276413795,,residential,30,False,False,38.901,,"LINESTRING (7.6614462 47.7159831, 7.6611623 47.71569)",,,,
32043449,Am Häßler,residential,30,False,False,77.811,,"LINESTRING (7.6667665 47.7173128, 7.6664743 47.7172721, 7.6662686 47.7172208, 7.665969 47.7170996, 7.6658419 47.7170209)",,,,
276413788,Richard-Bampi-Straße,residential,,False,True,58.705999999999996,,"LINESTRING (7.6667665 47.7173128, 7.6667634 47.7173481, 7.6667634 47.7173801, 7.6667799 47.717412, 7.6668026 47.7174398, 7.6668356 47.7174703, 7.6669739 47.7175731, 7.6670957 47.7177452, 7.6671018 47.717773)",,,,
276413789,Richard-Bampi-Straße,residential,,False,True,48.536,,"LINESTRING (7.6677416 47.7177439, 7.6675641 47.7177328, 7.6674506 47.7177341, 7.6673536 47.717748, 7.6672546 47.7177661, 7.6671638 47.7177786, 7.6671018 47.717773)",,,,
276413788,Richard-Bampi-Straße,residential,,False,False,58.706,,"LINESTRING (7.6671018 47.717773, 7.6670957 47.7177452, 7.6669739 47.7175731, 7.6668356 47.7174703, 7.6668026 47.7174398, 7.6667799 47.717412, 7.6667634 47.7173801, 7.6667634 47.7173481, 7.6667665 47.7173128)",,,,
276413788,Richard-Bampi-Straße,residential,,False,True,48.831,,"LINESTRING (7.6671018 47.717773, 7.6670771 47.7177994, 7.6670131 47.7178299, 7.6669615 47.7178438, 7.6666292 47.7179146, 7.6665054 47.7179146)",,,,
276413789,Richard-Bampi-Straße,residential,,False,False,48.536,,"LINESTRING (7.6671018 47.717773, 7.6671638 47.7177786, 7.6672546 47.7177661, 7.6673536 47.717748, 7.6674506 47.7177341, 7.6675641 47.7177328, 7.6677416 47.7177439)",,,,
276413788,Richard-Bampi-Straße,residential,,False,False,48.831,,"LINESTRING (7.6665054 47.7179146, 7.6666292 47.7179146, 7.6669615 47.7178438, 7.6670131 47.7178299, 7.6670771 47.7177994, 7.6671018 47.717773)",,,,
54436626,August-Macke-Straße,residential,,False,False,67.455,,"LINESTRING (7.663564 47.713524, 7.6635896 47.7134152, 7.6636518 47.7131681, 7.6636571 47.7130437, 7.6636443 47.7129226)",,,,
149907568,Waldeckstraße,secondary,,False,False,117.825,L 135,"LINESTRING (7.663564 47.713524, 7.6636834 47.7135349, 7.6638303 47.7135466, 7.6646442 47.7136155, 7.6646678 47.7136177, 7.6651258 47.71366)",,2,,
911054043,Waldeckstraße,secondary,,False,True,44.115,L 135,"LINESTRING (7.663564 47.713524, 7.6632596 47.7134892, 7.6631331 47.7134612, 7.6630035 47.7134135)",,,,
"[368731800, 276120827]",Flühweg,residential,,False,"[False, True]",218.855,,"LINESTRING (7.6579722 47.7176878, 7.6573905 47.7179697, 7.6565738 47.7172247, 7.6560844 47.7167715)",,,,
510873963,Blauenstraße,residential,,False,False,70.47800000000001,,"LINESTRING (7.6572856 47.7151559, 7.6579199 47.7150456, 7.6581941 47.7149888)",,,,
"[28771154, 27379499, 131192030]","['Max-Laeuger-Straße', 'Karl-Berner-Straße', 'Franz-von-Sales-Weg']",residential,30,False,False,327.93899999999996,,"LINESTRING (7.6640332 47.7161816, 7.6639733 47.7162602, 7.6639895 47.7163674, 7.6640282 47.7164912, 7.6641373 47.7167901, 7.6642534 47.7170549, 7.6646653 47.7175268, 7.6650163 47.7179024, 7.6651152 47.7178439, 7.6652911 47.7175461, 7.6655429 47.717306, 7.6658419 47.7170209)",,,,
331192414,Karl-Berner-Straße,residential,30,False,True,54.901,,"LINESTRING (7.6640332 47.7161816, 7.6641409 47.7162081, 7.66428 47.7162194, 7.6647589 47.7162277)",,,,
911054036,Hauptstraße,secondary,,False,False,48.021,L 132,"LINESTRING (7.6642462 47.7147302, 7.6636051 47.7147514)",,,,
"[61888380, 61888381, 60678126]",Bibelisgasse,residential,,True,False,91.15,,"LINESTRING (7.6642462 47.7147302, 7.664248 47.7146298, 7.6642648 47.7145397, 7.6644752 47.7143897, 7.6647705 47.7140171)",yes,,,
911054036,Hauptstraße,secondary,,False,True,137.488,L 132,"LINESTRING (7.6642462 47.7147302, 7.6647139 47.714712, 7.6651904 47.7147172, 7.6660758 47.7147937)",,,,
131192028,Hauptstraße,secondary,,False,False,36.56,L 132,"LINESTRING (7.6636051 47.7147514, 7.6631167 47.7147405)",,,,
911054036,Hauptstraße,secondary,,False,True,48.021,L 132,"LINESTRING (7.6636051 47.7147514, 7.6642462 47.7147302)",,,,
149907555,Ochsengasse,residential,,True,False,156.603,,"LINESTRING (7.6636051 47.7147514, 7.6635158 47.7152704, 7.6634978 47.7155253, 7.663491 47.7156223, 7.6635001 47.7157691, 7.6635489 47.7158752, 7.663819 47.7160824)",,,,
