osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,tunnel,junction
244753763,,,Egerländer Straße,residential,,False,True,65.99799999999999,"LINESTRING (10.922711 49.1716873, 10.9227463 49.1719938, 10.9227613 49.1722798)",,,,
34960358,,,Böhmerwaldstraße,residential,,False,True,166.007,"LINESTRING (10.9223637 49.1708681, 10.9219955 49.1708663, 10.9218622 49.170885, 10.921748 49.1709316, 10.921695 49.1710192, 10.9217074 49.171088, 10.9219399 49.1713117, 10.9222382 49.1715322, 10.9224768 49.1716243, 10.922711 49.1716873)",,,,
221325426,,,Egerländer Straße,residential,,False,True,71.912,"LINESTRING (10.9223637 49.1708681, 10.922486 49.1709402, 10.9225477 49.1710189, 10.9226115 49.171148, 10.9227084 49.1714565)",,,,
221754071,,,Weingarter Straße,residential,50,False,False,23.959,"LINESTRING (10.9285196 49.1726818, 10.9282364 49.172792)",5.6,,,
34960397,,,Pleinfelder Weg,residential,30,False,True,83.839,"LINESTRING (10.9285196 49.1726818, 10.9287161 49.172428, 10.9289542 49.1721681, 10.9290891 49.1720268)",,,,
"[972669844, 221754071]",,,Weingarter Straße,residential,50,False,True,214.373,"LINESTRING (10.9285196 49.1726818, 10.9288887 49.1725631, 10.9292397 49.1724167, 10.9293978 49.1722715, 10.9295186 49.1721032, 10.9296901 49.1719565, 10.9298521 49.1718762, 10.9302458 49.1718069, 10.9307184 49.1717368, 10.9308917 49.1716924)",5.6,,,
34960367,,,Dr.-Meyer-Straße,residential,,False,True,100.109,"LINESTRING (10.9307205 49.1755166, 10.9310134 49.1746369)",,,,
34960382,,,Spalatinstraße,residential,,False,False,57.109,"LINESTRING (10.9315958 49.1754461, 10.9314334 49.1759486)",,,,
34960382,,,Spalatinstraße,residential,,False,True,79.87,"LINESTRING (10.9315958 49.1754461, 10.9318146 49.1747422)",,,,
34960382,,,Spalatinstraße,residential,,False,False,79.87,"LINESTRING (10.9318146 49.1747422, 10.9315958 49.1754461)",,,,
226718378,2,St 2223,Bahnhofstraße,secondary,50,False,False,59.408,"LINESTRING (10.9318146 49.1747422, 10.9314716 49.1746969, 10.9310134 49.1746369)",,,,
34960384,,,Spalatinstraße,residential,,False,False,35.974,"LINESTRING (10.9322858 49.1762481, 10.9321723 49.176563)",,,,
34960382,,,Spalatinstraße,residential,,False,True,70.387,"LINESTRING (10.9322858 49.1762481, 10.9315572 49.176001, 10.9314334 49.1759486)",,,,
34960382,,,Spalatinstraße,residential,,False,True,57.109,"LINESTRING (10.9314334 49.1759486, 10.9315958 49.1754461)",,,,
34960382,,,Spalatinstraße,residential,,False,False,70.387,"LINESTRING (10.9314334 49.1759486, 10.9315572 49.176001, 10.9322858 49.1762481)",,,,
34960383,,,Dr.-von-Bangold-Straße,residential,,False,False,101.762,"LINESTRING (10.9314334 49.1759486, 10.9312572 49.1758908, 10.9310894 49.1761339, 10.9317157 49.1764538)",,,,
34960383,,,Dr.-von-Bangold-Straße,residential,,False,True,101.762,"LINESTRING (10.9317157 49.1764538, 10.9310894 49.1761339, 10.9312572 49.1758908, 10.9314334 49.1759486)",,,,
34960384,,,Spalatinstraße,residential,,False,True,35.974,"LINESTRING (10.9321723 49.176563, 10.9322858 49.1762481)",,,,
34960367,,,Dr.-Meyer-Straße,residential,,False,False,100.109,"LINESTRING (10.9310134 49.1746369, 10.9307205 49.1755166)",,,,
244753765,2,St 2223,Bahnhofstraße,secondary,50,False,False,67.54,"LINESTRING (10.9310134 49.1746369, 10.930118 49.1744748)",,,,
"[34960385, 34960386, 244033919]",,,Industriestraße,"['unclassified', 'residential']",30,False,"[False, True]",332.18899999999996,"LINESTRING (10.9310134 49.1746369, 10.9312103 49.1741383, 10.9312165 49.1741223, 10.9312676 49.1739903, 10.9307205 49.1738701, 10.930135 49.1737415, 10.9294318 49.1736046, 10.9291651 49.1734976, 10.928591 49.1732559, 10.9283763 49.1731768, 10.9281909 49.1731617, 10.9280001 49.1731628)",,,,
226718378,2,St 2223,Bahnhofstraße,secondary,50,False,True,59.408,"LINESTRING (10.9310134 49.1746369, 10.9314716 49.1746969, 10.9318146 49.1747422)",,,,
34960392,,,Pleinfelder Weg,residential,30,False,False,64.96799999999999,"LINESTRING (10.9303245 49.1712717, 10.9300395 49.1709966, 10.9297412 49.1711562)",,,,
34960397,,,Pleinfelder Weg,residential,30,False,False,126.719,"LINESTRING (10.9303245 49.1712717, 10.9300351 49.1713641, 10.9295952 49.171551, 10.9294178 49.1716623, 10.9293117 49.1717656, 10.9292114 49.1719174, 10.9290891 49.1720268)",,,,
34960392,,,Pleinfelder Weg,residential,30,False,True,64.96799999999999,"LINESTRING (10.9297412 49.1711562, 10.9300395 49.1709966, 10.9303245 49.1712717)",,,,
34960409,,,Im Schellen,residential,30,False,False,72.175,"LINESTRING (10.9290891 49.1720268, 10.9288715 49.1713935)",,,,
34960397,,,Pleinfelder Weg,residential,30,False,False,83.839,"LINESTRING (10.9290891 49.1720268, 10.9289542 49.1721681, 10.9287161 49.172428, 10.9285196 49.1726818)",,,,
34960397,,,Pleinfelder Weg,residential,30,False,True,126.719,"LINESTRING (10.9290891 49.1720268, 10.9292114 49.1719174, 10.9293117 49.1717656, 10.9294178 49.1716623, 10.9295952 49.171551, 10.9300351 49.1713641, 10.9303245 49.1712717)",,,,
34960409,,,Im Schellen,residential,30,False,True,72.175,"LINESTRING (10.9288715 49.1713935, 10.9290891 49.1720268)",,,,
34960409,,,Im Schellen,residential,30,False,False,77.489,"LINESTRING (10.9288715 49.1713935, 10.9287418 49.1713012, 10.9283422 49.1711405, 10.9280639 49.1709481)",,,,
34960409,,,Im Schellen,residential,30,False,False,47.389,"LINESTRING (10.9280639 49.1709481, 10.9279401 49.170876, 10.927942 49.170811, 10.9280229 49.170791, 10.9280892 49.1708047, 10.9281108 49.1708711, 10.9280639 49.1709481)",,,,
34960409,,,Im Schellen,residential,30,False,True,47.388999999999996,"LINESTRING (10.9280639 49.1709481, 10.9281108 49.1708711, 10.9280892 49.1708047, 10.9280229 49.170791, 10.927942 49.170811, 10.9279401 49.170876, 10.9280639 49.1709481)",,,,
34960409,,,Im Schellen,residential,30,False,True,77.489,"LINESTRING (10.9280639 49.1709481, 10.9283422 49.1711405, 10.9287418 49.1713012, 10.9288715 49.1713935)",,,,
"[972669844, 221754071]",,,Weingarter Straße,residential,50,False,False,214.37299999999996,"LINESTRING (10.9308917 49.1716924, 10.9307184 49.1717368, 10.9302458 49.1718069, 10.9298521 49.1718762, 10.9296901 49.1719565, 10.9295186 49.1721032, 10.9293978 49.1722715, 10.9292397 49.1724167, 10.9288887 49.1725631, 10.9285196 49.1726818)",5.6,,,
34960419,,,Am Kirchplatz,residential,30,False,True,77.882,"LINESTRING (10.9262444 49.1751149, 10.9259691 49.1751015, 10.9256878 49.1750461, 10.9256839 49.1749481, 10.9256839 49.1748218, 10.925588 49.1747394)",7,,,
244962110,,,Stiftsgasse,residential,,False,False,17.797,"LINESTRING (10.9256341 49.1757949, 10.9257295 49.1756475)",,,,
"[598218745, 28811197]",,,"['Josefsplatz', 'Stiftsgasse']",residential,50,False,True,105.774,"LINESTRING (10.9256341 49.1757949, 10.9255195 49.1759924, 10.9254117 49.1762353, 10.9253626 49.1762828, 10.9253094 49.1763507, 10.925111 49.1764868, 10.9248895 49.1765669)",,,,
34960423,,,Stiftsgasse,residential,,False,False,48.993,"LINESTRING (10.9256341 49.1757949, 10.9252465 49.1757795, 10.9249634 49.1757546)",,,,
34960424,,,Alte Rathausgasse,residential,,False,False,59.974000000000004,"LINESTRING (10.9241803 49.175636, 10.9239406 49.1756222, 10.9237941 49.1755882, 10.9237639 49.1754045, 10.9236376 49.1753562)",,,,
34960424,,,Alte Rathausgasse,residential,,False,True,58.712,"LINESTRING (10.9241803 49.175636, 10.9246895 49.1757381, 10.9249634 49.1757546)",,,,
"[1190188249, 34960426]",,,"['Alte Rathausgasse', 'Webergasse']",residential,,False,True,33.571,"LINESTRING (10.9241803 49.175636, 10.9241827 49.1754658, 10.9241833 49.1754255, 10.9241846 49.1753341)",,,,
34960425,,,Webergasse,residential,,False,False,33.034,"LINESTRING (10.9241846 49.1753341, 10.9237862 49.1751912)",,,,
34960425,,,Webergasse,residential,,False,True,55.32000000000001,"LINESTRING (10.9241846 49.1753341, 10.9247132 49.1750913, 10.9248229 49.1750688)",,,,
"[1190188249, 34960426]",,,"['Alte Rathausgasse', 'Webergasse']",residential,,False,False,33.571,"LINESTRING (10.9241846 49.1753341, 10.9241833 49.1754255, 10.9241827 49.1754658, 10.9241803 49.175636)",,,,
34960427,,,Saazer Straße,residential,,False,False,23.081,"LINESTRING (10.9253129 49.17279, 10.9256029 49.1728745)",,,,
34960428,,,Saazer Straße,residential,,False,False,24.997,"LINESTRING (10.9253129 49.17279, 10.9253142 49.1730148)",,,,
34960427,,,Saazer Straße,residential,,False,True,258.21700000000004,"LINESTRING (10.9253129 49.17279, 10.9250555 49.1726289, 10.9247404 49.1724084, 10.9244917 49.17219, 10.9240952 49.1718551, 10.9239496 49.1717263, 10.9237601 49.1716751, 10.923641 49.171662, 10.9233881 49.1717106, 10.923238 49.1717265, 10.9230917 49.171695, 10.9229054 49.171573, 10.9227084 49.1714565)",,,,
34960427,,,Saazer Straße,residential,,False,True,24.795,"LINESTRING (10.9259106 49.1729707, 10.9256029 49.1728745)",,,,
34913364,,,Albrecht-Achilles-Straße,residential,30,False,True,134.88299999999998,"LINESTRING (10.9259106 49.1729707, 10.9261799 49.1730225, 10.9264421 49.1731132, 10.9267745 49.1733094, 10.9273845 49.1736776)",,,,
221325423,,,Albrecht-Achilles-Straße,residential,,False,False,31.441000000000003,"LINESTRING (10.9259106 49.1729707, 10.9257378 49.1729708, 10.9254853 49.1730105)",,,,
34913368,,,Hans-Gruber-Straße,residential,,False,True,12.448,"LINESTRING (10.9253142 49.1730148, 10.9254853 49.1730105)",,,,
34960428,,,Saazer Straße,residential,,False,True,24.997,"LINESTRING (10.9253142 49.1730148, 10.9253129 49.17279)",,,,
34913368,,,Hans-Gruber-Straße,residential,,False,False,39.132,"LINESTRING (10.9253142 49.1730148, 10.9251558 49.1730558, 10.9248247 49.1731607)",,,,
34960427,,,Saazer Straße,residential,,False,False,24.795,"LINESTRING (10.9256029 49.1728745, 10.9259106 49.1729707)",,,,
34960427,,,Saazer Straße,residential,,False,True,23.081,"LINESTRING (10.9256029 49.1728745, 10.9253129 49.17279)",,,,
34960429,,,Wallfahrter Weg,residential,,False,False,239.60899999999998,"LINESTRING (10.9256029 49.1728745, 10.9257793 49.1726207, 10.9257227 49.1725296, 10.9256162 49.1724103, 10.9251964 49.1721089, 10.9250404 49.1719963, 10.9249086 49.1718871, 10.9248487 49.1717907, 10.9247939 49.1716327, 10.9243781 49.171015)",,,,
34960429,,,Wallfahrter Weg,residential,,False,True,239.609,"LINESTRING (10.9243781 49.171015, 10.9247939 49.1716327, 10.9248487 49.1717907, 10.9249086 49.1718871, 10.9250404 49.1719963, 10.9251964 49.1721089, 10.9256162 49.1724103, 10.9257227 49.1725296, 10.9257793 49.1726207, 10.9256029 49.1728745)",,,,
34997306,,,Trautenfurter Weg,unclassified,,False,False,308.541,"LINESTRING (10.9221231 49.1763534, 10.9218535 49.176604, 10.9215747 49.1767599, 10.9211555 49.1771355, 10.9209183 49.1773014, 10.9206962 49.1773845, 10.9205246 49.1774097, 10.9201058 49.1774019, 10.9194543 49.1774515, 10.9193188 49.1774613, 10.9192727 49.1774646, 10.9190207 49.1774828, 10.9189389 49.1774887, 10.9186439 49.1775185, 10.9186189 49.1775247)",,,,
"[259917491, 972669846]",2,St 2223,Windsbacher Straße,secondary,50,False,False,239.49200000000002,"LINESTRING (10.9221231 49.1763534, 10.9214803 49.1761603, 10.9212093 49.176107, 10.9209571 49.1760741, 10.9206237 49.1760644, 10.9203454 49.1760847, 10.920095 49.1761331, 10.919947 49.176189, 10.9194875 49.1763907, 10.9191525 49.1765849)",,,,
"[48174460, 259917492, 972669846]",2,St 2223,Windsbacher Straße,secondary,50,False,True,139.755,"LINESTRING (10.9221231 49.1763534, 10.9225025 49.1764664, 10.9229099 49.1765656, 10.9233327 49.1766566, 10.9239388 49.1767584)",,,,
"[598415451, 34997317]",,,Lange Gasse,residential,,False,True,242.446,"LINESTRING (10.9221486 49.1795278, 10.9229427 49.1787783, 10.9236252 49.1782533, 10.9240476 49.1779699, 10.9242708 49.1778578)",,,,
34997326,,,Lerchenbuck,residential,,False,False,40.63,"LINESTRING (10.9246163 49.1793447, 10.9251639 49.1792714)",,,,
34997349,,,Lerchenbuck,residential,,False,False,65.616,"LINESTRING (10.9246163 49.1793447, 10.9246811 49.1791722, 10.9246401 49.1791257, 10.9245438 49.179114, 10.9241039 49.1791788)",,,,
34997349,,,Lerchenbuck,residential,,False,True,65.616,"LINESTRING (10.9241039 49.1791788, 10.9245438 49.179114, 10.9246401 49.1791257, 10.9246811 49.1791722, 10.9246163 49.1793447)",,,,
34997326,,,Lerchenbuck,residential,,False,True,40.63,"LINESTRING (10.9251639 49.1792714, 10.9246163 49.1793447)",,,,
179091762,,RH 6,Güsseldorfer Straße,tertiary,,False,False,19.858,"LINESTRING (10.9251639 49.1792714, 10.9252818 49.1794325)",,,,
179091762,,RH 6,Güsseldorfer Straße,tertiary,,False,True,134.512,"LINESTRING (10.9251639 49.1792714, 10.9248655 49.1788571, 10.92454 49.1784322, 10.9243837 49.1781752)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,False,168.851,"LINESTRING (10.9243837 49.1781752, 10.9246123 49.1781721, 10.9248764 49.1781682, 10.9252684 49.1781003, 10.9258715 49.1779579, 10.9263903 49.1778147, 10.926605 49.1777828)",,,,
82512887,,RH 6,Güsseldorfer Straße,tertiary,,False,True,36.253,"LINESTRING (10.9243837 49.1781752, 10.9243158 49.1780074, 10.9242708 49.1778578)",,,,
179091762,,RH 6,Güsseldorfer Straße,tertiary,,False,False,134.512,"LINESTRING (10.9243837 49.1781752, 10.92454 49.1784322, 10.9248655 49.1788571, 10.9251639 49.1792714)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,False,218.90999999999997,"LINESTRING (10.926605 49.1777828, 10.9268242 49.1777751, 10.9271766 49.1778252, 10.9275334 49.1779078, 10.9279228 49.1780322, 10.9285938 49.1782769, 10.9286882 49.178347, 10.9287471 49.1784366, 10.928734 49.1785411, 10.9286095 49.1787887)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,True,168.851,"LINESTRING (10.926605 49.1777828, 10.9263903 49.1778147, 10.9258715 49.1779579, 10.9252684 49.1781003, 10.9248764 49.1781682, 10.9246123 49.1781721, 10.9243837 49.1781752)",,,,
34997431,,,Ritter-von-Kastner-Straße,residential,,False,False,101.381,"LINESTRING (10.926605 49.1777828, 10.9267452 49.1782844, 10.9268363 49.1786818)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,False,42.083,"LINESTRING (10.9286095 49.1787887, 10.928592 49.1789348, 10.9286147 49.1790624, 10.9286733 49.1791585)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,True,218.91,"LINESTRING (10.9286095 49.1787887, 10.928734 49.1785411, 10.9287471 49.1784366, 10.9286882 49.178347, 10.9285938 49.1782769, 10.9279228 49.1780322, 10.9275334 49.1779078, 10.9271766 49.1778252, 10.9268242 49.1777751, 10.926605 49.1777828)",,,,
34997434,,,Rogallaweg,residential,,False,False,129.84,"LINESTRING (10.9286095 49.1787887, 10.9283362 49.1787909, 10.928119 49.1787501, 10.9268363 49.1786818)",,,,
34997366,,,Dr.-Merkenschlager-Straße,unclassified,30,False,True,42.083,"LINESTRING (10.9286733 49.1791585, 10.9286147 49.1790624, 10.928592 49.1789348, 10.9286095 49.1787887)",,,,
34997433,,,Gobelweg,residential,,False,True,131.432,"LINESTRING (10.9286733 49.1791585, 10.9280927 49.1791501, 10.9268653 49.1791453)",,,,
108227342,,,Dr.-Merkenschlager-Straße,unclassified,30,False,False,96.844,"LINESTRING (10.9286733 49.1791585, 10.9288085 49.1792772, 10.9294324 49.1795358, 10.9296409 49.1795919, 10.9297758 49.1796203)",,,,
108227342,,,Dr.-Merkenschlager-Straße,unclassified,30,False,True,96.84400000000001,"LINESTRING (10.9297758 49.1796203, 10.9296409 49.1795919, 10.9294324 49.1795358, 10.9288085 49.1792772, 10.9286733 49.1791585)",,,,
"[108227338, 232861455]",,,Dr.-Merkenschlager-Straße,unclassified,,False,False,58.838,"LINESTRING (10.9297758 49.1796203, 10.9299541 49.179635, 10.9302641 49.1796422, 10.9305797 49.179675)",,,,
"[108227338, 232861455]",,,Dr.-Merkenschlager-Straße,unclassified,,False,True,58.83800000000001,"LINESTRING (10.9305797 49.179675, 10.9302641 49.1796422, 10.9299541 49.179635, 10.9297758 49.1796203)",,,,
34997431,,,Ritter-von-Kastner-Straße,residential,,False,False,51.582,"LINESTRING (10.9268363 49.1786818, 10.9268383 49.1787139, 10.9268653 49.1791453)",,,,
34997431,,,Ritter-von-Kastner-Straße,residential,,False,True,101.381,"LINESTRING (10.9268363 49.1786818, 10.9267452 49.1782844, 10.926605 49.1777828)",,,,
34997434,,,Rogallaweg,residential,,False,True,129.84,"LINESTRING (10.9268363 49.1786818, 10.928119 49.1787501, 10.9283362 49.1787909, 10.9286095 49.1787887)",,,,
34997431,,,Ritter-von-Kastner-Straße,residential,,False,True,51.582,"LINESTRING (10.9268653 49.1791453, 10.9268383 49.1787139, 10.9268363 49.1786818)",,,,
34997433,,,Gobelweg,residential,,False,False,131.432,"LINESTRING (10.9268653 49.1791453, 10.9280927 49.1791501, 10.9286733 49.1791585)",,,,
"[108227081, 108227073]",,,Ritter-von-Kastner-Straße,residential,,False,False,57.537,"LINESTRING (10.9268653 49.1791453, 10.926879 49.1792644, 10.926795 49.1796586)",,,,
"[108227073, 108227081]",,,Ritter-von-Kastner-Straße,residential,,False,True,57.537,"LINESTRING (10.926795 49.1796586, 10.926879 49.1792644, 10.9268653 49.1791453)",,,,
537472185,,,,residential,,False,True,54.841,"LINESTRING (10.9249966 49.1754666, 10.925751 49.1754699)",,,,
227642094,,St 2223,Hauptstraße,secondary,30,False,True,20.372999999999998,"LINESTRING (10.9249966 49.1754666, 10.9250144 49.1753116, 10.9250176 49.1752839)",,,,
537515389,2,St 2223,Hauptstraße,secondary,30,False,False,32.114999999999995,"LINESTRING (10.9249966 49.1754666, 10.9249938 49.1754912, 10.9249686 49.1757096, 10.9249634 49.1757546)",,,,
537472184,,,Stiftsgasse,residential,,False,True,19.81,"LINESTRING (10.925751 49.1754699, 10.9257295 49.1756475)",,,,
537472185,,,,residential,,False,False,54.841,"LINESTRING (10.925751 49.1754699, 10.9249966 49.1754666)",,,,
"[227642099, 1191464863]",1,,Stiftsgasse,residential,30,False,False,75.15899999999999,"LINESTRING (10.925751 49.1754699, 10.9257669 49.1753392, 10.9259143 49.1752995, 10.9261225 49.175219, 10.926185 49.1752214, 10.9262188 49.1752227, 10.926554 49.1752122)","['4', '2']",,,
"[972669845, 34913406]",2,St 2223,Hauptstraße,secondary,"['50', '30']",False,False,29.895,"LINESTRING (10.9273719 49.1738385, 10.9271601 49.1739605, 10.9271509 49.1739658, 10.9270648 49.1740173)",,,,
"[1196830980, 1195627197]",,St 2223,Hauptstraße,secondary,50,True,False,19.740000000000002,"LINESTRING (10.9273719 49.1738385, 10.9273428 49.1738085, 10.927329 49.1737742, 10.9273318 49.1737387, 10.9273509 49.1737055, 10.9273845 49.1736776)",5,,,roundabout
34913364,,,Albrecht-Achilles-Straße,residential,30,False,False,134.883,"LINESTRING (10.9273845 49.1736776, 10.9267745 49.1733094, 10.9264421 49.1731132, 10.9261799 49.1730225, 10.9259106 49.1729707)",,,,
1195626324,,St 2223,Hauptstraße,secondary,50,True,False,14.747,"LINESTRING (10.9273845 49.1736776, 10.9274262 49.1736588, 10.9274745 49.1736485, 10.9275252 49.1736475, 10.9275742 49.173656)",5,,,roundabout
"[82512867, 28151053]",2,St 2223,Bahnhofstraße,secondary,50,False,True,193.984,"LINESTRING (10.927646 49.1738318, 10.9277862 49.1738897, 10.9279827 49.1739709, 10.9288598 49.1741753, 10.930118 49.1744748)",,,,
1195626323,,St 2223,Hauptstraße,secondary,50,True,False,22.759999999999998,"LINESTRING (10.927646 49.1738318, 10.9276148 49.1738527, 10.9275765 49.1738679, 10.9275337 49.1738763, 10.9274889 49.1738774, 10.9274453 49.1738711, 10.9274054 49.1738578, 10.9273719 49.1738385)",5,,,roundabout
42866420,2,RH 13,Weingarter Straße,tertiary,50,False,True,62.992999999999995,"LINESTRING (10.9275742 49.173656, 10.9277668 49.1734456, 10.927808 49.1733956, 10.9279358 49.1732407, 10.9280001 49.1731628)",,,,
559890135,,St 2223,Hauptstraße,secondary,50,True,False,23.226,"LINESTRING (10.9275742 49.173656, 10.9276135 49.1736712, 10.9276456 49.1736924, 10.9276682 49.1737183, 10.92768 49.1737472, 10.9276801 49.173777, 10.9276685 49.1738058, 10.927646 49.1738318)",5,,,roundabout
34997306,,,Trautenfurter Weg,unclassified,,False,True,308.541,"LINESTRING (10.9186189 49.1775247, 10.9186439 49.1775185, 10.9189389 49.1774887, 10.9190207 49.1774828, 10.9192727 49.1774646, 10.9193188 49.1774613, 10.9194543 49.1774515, 10.9201058 49.1774019, 10.9205246 49.1774097, 10.9206962 49.1773845, 10.9209183 49.1773014, 10.9211555 49.1771355, 10.9215747 49.1767599, 10.9218535 49.176604, 10.9221231 49.1763534)",,,,
