osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,width,bridge,access
"[23317450, 42176906, 299068656, 111113206, 111113213]","['Silberne-Kranz-Gasse', 'Scheugäßchen', 'Baumhackergasse']",living_street,,False,True,180.714,"LINESTRING (12.0928115 49.0208049, 12.0932117 49.0208036, 12.0934171 49.0207587, 12.0934327 49.0205758, 12.0936141 49.0205601, 12.0937573 49.0205478, 12.0938539 49.0206203, 12.0939183 49.0206519, 12.0939896 49.0206649, 12.0940817 49.0206627, 12.0942347 49.0206485, 12.0942669 49.0206448, 12.0944165 49.0210759)",,,,,destination
22921302,Trothengasse,living_street,,False,False,56.323,"LINESTRING (12.1030915 49.019366, 12.1029048 49.0188745)",,,,,
144116990,Ostengasse,residential,30,False,False,42.322,"LINESTRING (12.1030915 49.019366, 12.1036161 49.0192032)",2,,,,
886194361,Ostengasse,residential,30,False,False,37.399,"LINESTRING (12.1030915 49.019366, 12.1026281 49.0195101)",,,,,
25651817,Klostermeyergasse,living_street,,False,False,93.379,"LINESTRING (12.1030915 49.019366, 12.1033258 49.0199195, 12.1034311 49.0201757)",,,,,
"[23139272, 960819143]",Wöhrdstraße,living_street,,False,False,132.256,"LINESTRING (12.0989033 49.0221001, 12.0991253 49.0220987, 12.0993241 49.022075, 12.0993515 49.0220707, 12.099486 49.0220496, 12.0997343 49.0220107, 12.0999941 49.02197, 12.1000764 49.0219571, 12.1004132 49.0219043, 12.1006757 49.0218631)",,,,,permit
22921099,Am Römling,living_street,5,False,False,77.538,"LINESTRING (12.0918447 49.0204145, 12.0917527 49.0197198)",,,,,
22921099,Am Römling,living_street,5,False,True,24.197,"LINESTRING (12.0918447 49.0204145, 12.0918714 49.0206314)",,,,,
"[766240724, 101377351]",Einhorngäßchen,living_street,,False,True,49.346999999999994,"LINESTRING (12.0918447 49.0204145, 12.092174 49.0203875, 12.0923524 49.0203853, 12.0925125 49.0204151)",,,,,
105614335,Am Römling,living_street,5,False,False,11.054,"LINESTRING (12.0917224 49.0206497, 12.0918714 49.0206314)",,,,,
8115420,Glockengasse,living_street,,True,False,88.22200000000001,"LINESTRING (12.0915671 49.0189634, 12.091834 49.0196744, 12.0918563 49.0197338)",,,,,
"[110892997, 27412999]","['Steinergasse', 'Krebsgasse']",living_street,,False,False,130.899,"LINESTRING (12.0915671 49.0189634, 12.0920898 49.0189683, 12.0921802 49.019176, 12.0922876 49.019159, 12.0924781 49.0196306, 12.0925003 49.0196868)",,,,,
138106164,Minoritenweg,residential,30,False,True,9.729,"LINESTRING (12.1017368 49.0173781, 12.1018702 49.0173794)",,,,,
"[1084224858, 1084224859, 34235013, 898365239]",D.-Martin-Luther-Straße,tertiary,50,True,False,105.476,"LINESTRING (12.1017368 49.0173781, 12.1017283 49.0172767, 12.1017271 49.0172626, 12.1017145 49.0170851, 12.1017106 49.0170307, 12.101727 49.016828, 12.1017477 49.016753, 12.1018093 49.0165532, 12.1018326 49.0164365)",2,,,,
"[8082563, 28953421]","['Weiße-Lamm-Gasse', 'Goldene-Bären-Straße']",residential,30,False,True,88.443,"LINESTRING (12.0976884 49.0208425, 12.097195 49.020901, 12.0969081 49.0209513, 12.0965006 49.0210011)",,,,,
"[59385120, 37802473, 425929610]",Thundorferstraße,residential,30,True,False,294.702,"LINESTRING (12.0976884 49.0208425, 12.0978383 49.0208307, 12.0987909 49.020756, 12.0994509 49.0207141, 12.0999987 49.0206647, 12.1002076 49.0206455, 12.1010121 49.0205656, 12.1014529 49.0205081, 12.1015048 49.0205005, 12.1016882 49.020474)",,,,,
"[809677224, 144116988]",Dachauplatz,residential,,True,False,34.5,"LINESTRING (12.1016172 49.0178701, 12.1015324 49.0178708, 12.1011447 49.0178567)",2,,,,
"[469685012, 144116989, 1084224860]",Dachauplatz,tertiary,50,True,False,55.463,"LINESTRING (12.1016172 49.0178701, 12.1016383 49.0177517, 12.1016882 49.0176145, 12.1017269 49.0174263, 12.1017368 49.0173781)","['2', '3']",,,,
85386565,Weingasse,living_street,,False,False,18.236,"LINESTRING (12.0928099 49.0206409, 12.0928115 49.0208049)",,,,,
23317451,Baumhackergasse,living_street,,False,False,33.726,"LINESTRING (12.0941583 49.0210926, 12.094044 49.0207987)",,,,,
105499217,Keplerstraße,residential,30,False,False,18.919,"LINESTRING (12.0941583 49.0210926, 12.0944165 49.0210759)",,,,,
105499217,Keplerstraße,residential,30,False,True,144.584,"LINESTRING (12.0941583 49.0210926, 12.0938622 49.0211233, 12.0937935 49.0211441, 12.0935418 49.0212498, 12.0935045 49.0212594, 12.093461 49.0212667, 12.092957 49.021317, 12.0922627 49.0214253)",,,,,
"[10420269, 10420087]","['Ortnergasse', 'Hinter der Pfannenschmiede']",living_street,,False,"[False, True]",33.02,"LINESTRING (12.0925768 49.0178765, 12.0925895 49.017949, 12.0929296 49.0179286)",,,,,
10420087,Ortnergasse,living_street,,False,True,49.033,"LINESTRING (12.0925768 49.0178765, 12.0925703 49.0177677, 12.0925466 49.017627, 12.092441 49.0174495)",,,,,
10420088,Dänzergasse,living_street,,False,True,96.911,"LINESTRING (12.0925768 49.0178765, 12.0917391 49.0179176, 12.0912545 49.01796)",,,,,
43300345,Landshuter Straße,tertiary,50,True,False,54.998,"LINESTRING (12.1024191 49.0151732, 12.1021428 49.0152032, 12.1019782 49.0152253, 12.1019007 49.0152466, 12.1018132 49.0152849, 12.1017381 49.0153436)",1,,,,
"[898365240, 1148595866, 43300346]",D.-Martin-Luther-Straße,tertiary,"['50', '30']",False,False,89.28299999999999,"LINESTRING (12.1017381 49.0153436, 12.1017529 49.0155155, 12.1017786 49.0158133, 12.1017804 49.015834, 12.1018113 49.0161451)",3,,,,
99454289,Residenzstraße,living_street,,False,False,82.976,"LINESTRING (12.0969124 49.018765, 12.0971041 49.0193206, 12.097165 49.0194926)",,,,,
21632213,Donaulände,living_street,,False,True,9.868,"LINESTRING (12.1042348 49.020082, 12.1041869 49.019999)",,,,,
282069246,Donaulände,living_street,,False,False,13.261000000000001,"LINESTRING (12.1042348 49.020082, 12.104269 49.0201557, 12.1042877 49.0201961)",,,,,
23317455,Zandtengasse,living_street,,False,True,30.487,"LINESTRING (12.0928776 49.0210743, 12.0928137 49.0208922, 12.0928115 49.0208049)",,,,,
1154665069,Haidplatz,living_street,,True,False,7.713,"LINESTRING (12.0918563 49.0197338, 12.0917527 49.0197198)",,,,,
"[111409639, 22992490, 111409643, 22992305, 9934129]","['Domstraße', 'Alter Kornmarkt', 'Domplatz']","['living_street', 'residential']","['20', '50']",False,"[False, True]",260.66499999999996,"LINESTRING (12.097165 49.0194926, 12.0977089 49.0192067, 12.097766 49.0191883, 12.0979744 49.0191612, 12.0982543 49.0191419, 12.0988158 49.0191083, 12.0990916 49.0190705, 12.0991526 49.0190685, 12.0996212 49.0190517, 12.0996648 49.0190502, 12.0997249 49.0190454, 12.0998304 49.0190343, 12.099927 49.0190081, 12.1001739 49.0189258, 12.100473 49.0188048)",,building_passage,,,
"[5484149, 42121573, 42441230]","['Unter den Schwibbögen', 'Krauterermarkt', 'Domplatz']",living_street,"['20', '50']",True,False,99.794,"LINESTRING (12.097165 49.0194926, 12.0971992 49.0196995, 12.0972695 49.0199803, 12.0972838 49.0200372, 12.0973199 49.020185, 12.0973351 49.0202421, 12.0975465 49.0202267)",,,,,
99454289,Residenzstraße,living_street,,False,True,82.976,"LINESTRING (12.097165 49.0194926, 12.0971041 49.0193206, 12.0969124 49.018765)",,,,,
100538647,Am Peterstor,residential,,False,False,26.942999999999998,"LINESTRING (12.0982624 49.0151791, 12.0981594 49.0151815, 12.0980347 49.0151844, 12.0979064 49.0151451)",,,,,
388945369,Sankt-Peters-Weg,residential,50,False,True,10.916,"LINESTRING (12.0979064 49.0151451, 12.0978737 49.0152409)",2,,,,
100538647,Am Peterstor,residential,,False,True,26.942999999999998,"LINESTRING (12.0979064 49.0151451, 12.0980347 49.0151844, 12.0981594 49.0151815, 12.0982624 49.0151791)",,,,,
"[766240724, 101377351]",Einhorngäßchen,living_street,,False,False,49.346999999999994,"LINESTRING (12.0925125 49.0204151, 12.0923524 49.0203853, 12.092174 49.0203875, 12.0918447 49.0204145)",,,,,
34282815,Wahlenstraße,living_street,,True,False,218.87899999999996,"LINESTRING (12.0955491 49.0202827, 12.0955645 49.0199554, 12.0955527 49.0198191, 12.0954857 49.0192263, 12.0954287 49.0187541, 12.0954231 49.0187073, 12.0953916 49.0183803, 12.0953685 49.0183426, 12.0953565 49.018323)",,,,,
"[8115326, 110892999]",Haidplatz,living_street,,True,False,47.353,"LINESTRING (12.0925003 49.0196868, 12.0921914 49.0197234, 12.0918563 49.0197338)",,,,,
"[110892997, 27412999]","['Steinergasse', 'Krebsgasse']",living_street,,False,True,130.899,"LINESTRING (12.0925003 49.0196868, 12.0924781 49.0196306, 12.0922876 49.019159, 12.0921802 49.019176, 12.0920898 49.0189683, 12.0915671 49.0189634)",,,,,
"[22992429, 42440319]",Neupfarrplatz,living_street,,True,False,180.28599999999997,"LINESTRING (12.0953565 49.018323, 12.09601 49.0181869, 12.0961254 49.0181629, 12.0963104 49.0181243, 12.0966483 49.0180535, 12.0968206 49.0185006, 12.0968966 49.0187194, 12.0969124 49.018765)",,,,,
"[10419715, 42195036]","['Rote-Stern-Gasse', 'Blaue-Stern-Gasse']",living_street,30,False,False,77.185,"LINESTRING (12.0950799 49.0172113, 12.094648 49.0172473, 12.0942461 49.0172948, 12.0941958 49.0173865, 12.0941388 49.0174084)",,,,,
10419715,Rote-Stern-Gasse,living_street,,False,True,56.358999999999995,"LINESTRING (12.0950799 49.0172113, 12.0951405 49.0171464, 12.0957785 49.0170441)",,,,,
"[116909432, 116909433]","['Augustinerplatz', 'Augustinergasse']",living_street,,False,False,103.815,"LINESTRING (12.0950799 49.0172113, 12.0951019 49.0173809, 12.0950376 49.0175218, 12.0950558 49.0177039, 12.095127 49.0179192, 12.0948104 49.0179691)",,,,,
23317337,Am Wiedfang,living_street,,False,True,126.566,"LINESTRING (12.0965006 49.0210011, 12.0965679 49.0212443, 12.0962003 49.0212992, 12.095925 49.0213262, 12.0957198 49.02134, 12.0956843 49.0213374, 12.0956561 49.0213254, 12.0956406 49.0213055, 12.0955933 49.0211704, 12.0955648 49.0210523)",,,,,
28953421,Goldene-Bären-Straße,residential,30,False,True,68.731,"LINESTRING (12.0965006 49.0210011, 12.0964369 49.0210078, 12.0958285 49.0210618, 12.0955648 49.0210523)",,,,,
"[8082563, 28953421]","['Weiße-Lamm-Gasse', 'Goldene-Bären-Straße']",residential,30,False,False,88.443,"LINESTRING (12.0965006 49.0210011, 12.0969081 49.0209513, 12.097195 49.020901, 12.0976884 49.0208425)",,,,,
133432893,Sankt-Peters-Weg,residential,,True,False,15.653,"LINESTRING (12.0933489 49.0160584, 12.0933881 49.0161968)",,,,,
388945369,Sankt-Peters-Weg,residential,50,False,False,365.366,"LINESTRING (12.0933489 49.0160584, 12.093582 49.015962, 12.0938043 49.0158948, 12.0939854 49.0158251, 12.0941001 49.0157505, 12.0942736 49.0155701, 12.09457 49.0153735, 12.0949457 49.0152299, 12.0952874 49.0152067, 12.0956715 49.0151822, 12.0960065 49.0151716, 12.0963924 49.0151682, 12.0965623 49.0151723, 12.0971181 49.015198, 12.097196 49.0152033, 12.097507 49.0152193, 12.0977471 49.0152312, 12.0978737 49.0152409)",2,,,,
1008283208,Emmeramsplatz,residential,,True,False,8.947,"LINESTRING (12.0933881 49.0161968, 12.0932664 49.016207)",,,,,
388945368,Emmeramsplatz,residential,,False,False,75.682,"LINESTRING (12.0933881 49.0161968, 12.094067 49.0161525, 12.0944196 49.0161226)",,,,,
155813207,Emmeramsplatz,residential,,True,False,14.431,"LINESTRING (12.092797 49.0162412, 12.0927376 49.0161174)",,,,,
"[385559700, 42195037, 385559701]",Emmeramsplatz,residential,,False,True,54.507,"LINESTRING (12.092797 49.0162412, 12.0927774 49.0163094, 12.09275 49.0164044, 12.0926676 49.0165655, 12.0926254 49.0166332, 12.0925885 49.0166924, 12.0925786 49.0167082)",,building_passage,,,
"[1101198993, 231496433]",Obermünsterplatz,residential,30,False,True,62.111000000000004,"LINESTRING (12.0960994 49.015962, 12.096189 49.0163087, 12.0962634 49.0165098)",,,,,
231496430,Obermünsterplatz,residential,30,False,False,27.546,"LINESTRING (12.0955667 49.0166512, 12.0954846 49.0164094)",,,,,
"[1101199016, 9933830]",Obermünsterstraße,residential,30,False,False,53.209,"LINESTRING (12.0955667 49.0166512, 12.0956285 49.0166429, 12.0962125 49.0165203, 12.0962634 49.0165098)",,,,,
9933830,Obermünsterstraße,residential,30,False,True,39.808,"LINESTRING (12.0955667 49.0166512, 12.0952225 49.0166922, 12.0950276 49.016706)",,,,,
282069246,Donaulände,living_street,,False,True,13.261000000000001,"LINESTRING (12.1042877 49.0201961, 12.104269 49.0201557, 12.1042348 49.020082)",,,,,
23317451,Baumhackergasse,living_street,,False,True,33.726,"LINESTRING (12.094044 49.0207987, 12.0941583 49.0210926)",,,,,
9933750,Eck zum Vaulschink,residential,,True,False,74.602,"LINESTRING (12.0913078 49.0157517, 12.0919307 49.0159602, 12.0919446 49.0159835, 12.0919875 49.0161686)",,,,,
22921302,Trothengasse,living_street,,False,True,56.323,"LINESTRING (12.1029048 49.0188745, 12.1030915 49.019366)",,,,,
10799818,Trunzergasse,living_street,,False,True,88.104,"LINESTRING (12.1029861 49.0202668, 12.1028712 49.0200094, 12.1028059 49.0198758, 12.1026281 49.0195101)",,,,,
25651817,Klostermeyergasse,living_street,,False,True,93.379,"LINESTRING (12.1034311 49.0201757, 12.1033258 49.0199195, 12.1030915 49.019366)",,,,,
708973549,Gichtlgasse,living_street,,False,False,35.346999999999994,"LINESTRING (12.1040364 49.0200407, 12.104013 49.0199707, 12.1039586 49.0198086, 12.103957 49.0197663, 12.1039743 49.0197301)",,,,,
5365110,Ostengasse,living_street,,False,True,17.459,"LINESTRING (12.1021997 49.0196766, 12.1024007 49.0195913)",,,,,
"[270595227, 10799821]",Gichtlgasse,living_street,,False,False,33.959,"LINESTRING (12.1039743 49.0197301, 12.1040193 49.0197962, 12.1040661 49.0198262, 12.1041327 49.01992, 12.1041869 49.019999)",,,,,
10799821,Gichtlgasse,living_street,,False,True,64.157,"LINESTRING (12.1039743 49.0197301, 12.1038529 49.0195629, 12.1036161 49.0192032)",,,,,
708973549,Gichtlgasse,living_street,,False,True,35.346999999999994,"LINESTRING (12.1039743 49.0197301, 12.103957 49.0197663, 12.1039586 49.0198086, 12.104013 49.0199707, 12.1040364 49.0200407)",,,,,
34004031,Sankt-Georgen-Platz,tertiary,50,True,False,49.827,"LINESTRING (12.1016882 49.020474, 12.1016646 49.0204011, 12.1016523 49.020363, 12.10163 49.0202662, 12.101627 49.0202535, 12.1016238 49.0202197, 12.1016274 49.0201555, 12.1016383 49.0200952, 12.1016683 49.0200332)",2,,,,
"[708973546, 34009813, 21632215, 954244508, 287674143]",Eiserne Brücke,tertiary,50,False,False,131.14600000000002,"LINESTRING (12.1016882 49.020474, 12.1017089 49.0205416, 12.1017249 49.0205821, 12.1017291 49.0205926, 12.1017507 49.0206457, 12.1019928 49.0213687, 12.1020002 49.0213876, 12.102008 49.0214074, 12.1020275 49.0214519, 12.1020686 49.0215174, 12.1021082 49.021559, 12.1021608 49.0216037)",2,,,yes,
1237102200,,living_street,,False,False,4.181,"LINESTRING (12.1041348 49.0200147, 12.1041869 49.019999)",,,,,
