osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,tunnel,bridge
531756002,,residential,,False,False,55.68899999999999,"LINESTRING (6.8569392 51.8427478, 6.8569799 51.842719, 6.8570403 51.8427045, 6.857622 51.8426659, 6.8577202 51.8426587)",,Johanniterstraße,30,,
148377829,1,residential,,False,True,41.227999999999994,"LINESTRING (6.8609423 51.8486408, 6.8610065 51.8485099, 6.8611088 51.8482846)",,Bischof-Dietrich-Straße,30,,
19742587,2,residential,,False,True,6.026,"LINESTRING (6.8593005 51.8452104, 6.859217 51.8451938)",,Wilbecke,30,,
12877301,,residential,,False,False,94.469,"LINESTRING (6.8593005 51.8452104, 6.8593536 51.8450559, 6.8593752 51.8447628, 6.8593862 51.8445738, 6.8594385 51.8443672)",,Blumenstraße,20,,
19742587,2,residential,,False,False,50.053,"LINESTRING (6.8593005 51.8452104, 6.8593714 51.8452234, 6.8600009 51.8453345)",,Wilbecke,30,,
23427821,,tertiary,,False,True,7.927,"LINESTRING (6.8514805 51.8440686, 6.8513663 51.8440584)",,Bocholter Straße,50,,
19798190,1,residential,,False,True,103.65100000000001,"LINESTRING (6.8514805 51.8440686, 6.8515009 51.8439832, 6.8517308 51.843544, 6.8518619 51.8431684)",,Lütke Esch,30,,
23427821,,tertiary,,False,False,226.13400000000001,"LINESTRING (6.8514805 51.8440686, 6.8520391 51.8441236, 6.8524011 51.8441584, 6.852679 51.844185, 6.8528844 51.844207, 6.8530736 51.8442229, 6.8532398 51.8442393, 6.8533726 51.8442504, 6.8535138 51.8442643, 6.8546069 51.844369, 6.8547244 51.8443999)",,Bocholter Straße,50,,
"[537004040, 94877321]","['2', '3']",secondary,,False,False,117.13,"LINESTRING (6.8581682 51.848915, 6.8584466 51.8488995, 6.8588751 51.848874, 6.8592442 51.8488536, 6.8595319 51.8488354, 6.8598665 51.848821)",L 581,Nordring,50,,
"[530869632, 32204956, 1112755229]",1,residential,,False,True,263.002,"LINESTRING (6.8578347 51.8461804, 6.8577797 51.846421, 6.8577489 51.8464535, 6.8576948 51.8464837, 6.8576098 51.8465226, 6.8575717 51.8465401, 6.8574599 51.846616, 6.8573941 51.846714, 6.8573198 51.8468175, 6.857227 51.847004, 6.8572023 51.8471269, 6.8572062 51.8472181, 6.8572172 51.8472967, 6.8563962 51.8473576, 6.8563728 51.847359, 6.8563126 51.8473629, 6.8561457 51.8473761, 6.8560731 51.8474131, 6.8561897 51.8478157)",,"['Am Replingsfunder', 'Im Piepershagen']",30,,
541128095,1,residential,,False,False,105.78999999999999,"LINESTRING (6.8578347 51.8461804, 6.8580149 51.8461972, 6.85821 51.8462154, 6.858872 51.8462722, 6.8592765 51.8463173, 6.8593563 51.8463262)",,Im Piepershagen,50,,
"[11804394, 1112755228]",1,residential,,False,True,112.78,"LINESTRING (6.8578347 51.8461804, 6.8573948 51.8461375, 6.8570437 51.8460961, 6.8567821 51.8460528, 6.8566577 51.8460322, 6.8562426 51.8459432)",,Im Piepershagen,50,,
13862801,,secondary,,False,False,25.133,"LINESTRING (6.854664 51.8481327, 6.8546244 51.847908)",K 7,Butenwall,50,,
37061610,1,residential,,False,False,112.911,"LINESTRING (6.854664 51.8481327, 6.8545651 51.84814, 6.8538819 51.8481829, 6.8534474 51.8481763, 6.853032 51.8481276)",,Jahnstraße,30,,
30789659,1,residential,,False,False,148.38299999999998,"LINESTRING (6.8527808 51.8470846, 6.8528453 51.8468413, 6.8529419 51.8464857, 6.8530766 51.8459221, 6.8530565 51.8458623, 6.8529792 51.8457784)",,Realschulstraße,30,,
30789659,1,residential,,False,True,110.066,"LINESTRING (6.8527808 51.8470846, 6.8525257 51.8480243, 6.8525098 51.84806)",,Realschulstraße,30,,
5055345,1,secondary,roundabout,True,False,26.143,"LINESTRING (6.8634136 51.8461642, 6.8633503 51.8461436, 6.8633062 51.8461168, 6.8632749 51.8460839, 6.8632586 51.8460471, 6.8632584 51.8460089, 6.8632743 51.845972)",,,50,,
47197344,2,secondary,,False,True,166.266,"LINESTRING (6.8634136 51.8461642, 6.8633915 51.8462063, 6.8633802 51.8462455, 6.8632393 51.8472114, 6.863176 51.8476345, 6.8631734 51.8476509)",L 600,Heidener Straße,50,,
19742589,,residential,,False,False,176.202,"LINESTRING (6.8638383 51.8462565, 6.864021 51.8464913, 6.8642539 51.8467662, 6.8643093 51.846833, 6.8643993 51.8469414, 6.8647547 51.8473198, 6.865063 51.847648)",,Bahnhofstraße,50,,
19742589,,residential,,False,True,18.83,"LINESTRING (6.8638383 51.8462565, 6.8637573 51.8461956, 6.863665 51.8461253)",,Bahnhofstraße,50,,
37814957,,residential,,True,False,139.91400000000002,"LINESTRING (6.8638383 51.8462565, 6.8639234 51.8462346, 6.86397 51.8462213, 6.8640062 51.8461099, 6.8655923 51.8457162)",,Thielkeskamp,30,,
148377837,1,residential,,False,True,28.519000000000002,"LINESTRING (6.8619814 51.8487105, 6.862081 51.8484944, 6.8620541 51.8484673)",,Kolpingstraße,30,,
148377829,1,residential,,False,False,44.291,"LINESTRING (6.8609309 51.8474615, 6.8610739 51.8478499)",,Bischof-Dietrich-Straße,30,,
50170735,1,residential,,False,False,156.69199999999998,"LINESTRING (6.8609309 51.8474615, 6.8621172 51.8474766, 6.8630377 51.8476398, 6.8631734 51.8476509)",,Bischof-Dietrich-Straße,30,,
"[148377829, 53848191]",1,residential,,False,True,172.02900000000002,"LINESTRING (6.8609309 51.8474615, 6.8608183 51.8471112, 6.860665 51.8467045, 6.860037 51.8467796, 6.859597 51.8468412, 6.8594379 51.8468477)",,"['Bischof-Dietrich-Straße', 'An der Kanonenbrücke']",30,,
47197344,2,secondary,,False,False,166.266,"LINESTRING (6.8631734 51.8476509, 6.863176 51.8476345, 6.8632393 51.8472114, 6.8633802 51.8462455, 6.8633915 51.8462063, 6.8634136 51.8461642)",L 600,Heidener Straße,50,,
47197344,2,secondary,,False,True,39.372,"LINESTRING (6.8631734 51.8476509, 6.8631591 51.8477772, 6.8631379 51.8480043)",L 600,Heidener Straße,50,,
50170735,1,residential,,False,True,156.692,"LINESTRING (6.8631734 51.8476509, 6.8630377 51.8476398, 6.8621172 51.8474766, 6.8609309 51.8474615)",,Bischof-Dietrich-Straße,30,,
50808168,1,residential,,False,True,216.125,"LINESTRING (6.8533995 51.8417397, 6.8523226 51.8413735, 6.8522143 51.8413444, 6.8521163 51.8413523, 6.8520351 51.8413895, 6.8518998 51.8415702, 6.8518511 51.841694, 6.8518097 51.8419894, 6.8518182 51.842269, 6.8518611 51.8423498)",,Lütke Esch,,,
13862801,,secondary,,False,True,25.133,"LINESTRING (6.8546244 51.847908, 6.854664 51.8481327)",K 7,Butenwall,50,,
51179262,1,residential,,False,False,108.011,"LINESTRING (6.8546244 51.847908, 6.8561897 51.8478157)",,Bauvereinstraße,30,,
13862801,,secondary,,False,False,56.92999999999999,"LINESTRING (6.8546244 51.847908, 6.8545993 51.8477572, 6.8545823 51.8476553, 6.8545747 51.8476076, 6.8545653 51.8475456, 6.8545431 51.8473985)",K 7,Butenwall,50,,
12877282,2,residential,,False,False,88.199,"LINESTRING (6.8555585 51.8444911, 6.8561214 51.8445775, 6.8568141 51.8446547)",,Brinkstraße,30,,
12877282,2,residential,,False,True,39.152,"LINESTRING (6.8555585 51.8444911, 6.8553295 51.8444625, 6.8551499 51.8444486, 6.8549947 51.8444454)",,Brinkstraße,30,,
51179265,,residential,,True,False,217.96399999999997,"LINESTRING (6.8555585 51.8444911, 6.8555718 51.8444614, 6.8557426 51.8441597, 6.8558348 51.8440069, 6.8559565 51.8438186, 6.8559779 51.8437549, 6.8560874 51.8435883, 6.8562089 51.843412, 6.8563859 51.8431353, 6.8565192 51.8429474, 6.8566673 51.8427881, 6.8567668 51.8426838)",,Wallstraße,30,,
51179273,,living_street,,False,False,196.30700000000002,"LINESTRING (6.8555585 51.8444911, 6.8555349 51.8445669, 6.8555358 51.8449284, 6.8555314 51.8450913, 6.8555473 51.8451565, 6.8556081 51.8452087, 6.8557494 51.84527, 6.8560567 51.8453581, 6.856237 51.8453985, 6.8564999 51.8454574, 6.8571503 51.8456)",,Turmstraße,,,
51179262,1,residential,,False,True,108.011,"LINESTRING (6.8561897 51.8478157, 6.8546244 51.847908)",,Bauvereinstraße,30,,
"[530869632, 32204956, 1112755229]",1,residential,,False,False,263.002,"LINESTRING (6.8561897 51.8478157, 6.8560731 51.8474131, 6.8561457 51.8473761, 6.8563126 51.8473629, 6.8563728 51.847359, 6.8563962 51.8473576, 6.8572172 51.8472967, 6.8572062 51.8472181, 6.8572023 51.8471269, 6.857227 51.847004, 6.8573198 51.8468175, 6.8573941 51.846714, 6.8574599 51.846616, 6.8575717 51.8465401, 6.8576098 51.8465226, 6.8576948 51.8464837, 6.8577489 51.8464535, 6.8577797 51.846421, 6.8578347 51.8461804)",,"['Am Replingsfunder', 'Im Piepershagen']",30,,
"[844814673, 531498397]",1,residential,,False,True,39.666,"LINESTRING (6.8619502 51.8445707, 6.8622198 51.8445262, 6.862503 51.8444682)",,Mühlenstraße,"['50', '30']",,
11822598,,secondary,,False,True,53.797,"LINESTRING (6.8588204 51.8402731, 6.858902 51.8404793, 6.8589744 51.8406757, 6.8590078 51.8407427)",K 7,Raesfelder Straße,50,,
53848164,,residential,,False,False,93.214,"LINESTRING (6.8643663 51.8422582, 6.8646998 51.8424969, 6.864744 51.8425285, 6.8648056 51.8426392, 6.8648274 51.8428921, 6.8649826 51.8429478)",,Stöke,50,,
5055347,2,secondary,,False,True,38.236,"LINESTRING (6.8649826 51.8429478, 6.8646825 51.8432374)",L 600,Heidener Straße,50,,
53848164,,residential,,False,True,93.214,"LINESTRING (6.8649826 51.8429478, 6.8648274 51.8428921, 6.8648056 51.8426392, 6.864744 51.8425285, 6.8646998 51.8424969, 6.8643663 51.8422582)",,Stöke,50,,
12877294,,living_street,,False,False,38.887,"LINESTRING (6.8573155 51.8452655, 6.8571503 51.8456)",,De-Wynen-Gasse,,,
53848184,,living_street,,False,False,30.464,"LINESTRING (6.8573155 51.8452655, 6.8577392 51.8453464)",,De-Wynen-Gasse,,,
12877294,,living_street,,False,True,56.882000000000005,"LINESTRING (6.8573155 51.8452655, 6.8573725 51.8451501, 6.8574466 51.845, 6.8575571 51.8447762)",,De-Wynen-Gasse,,,
53848184,,living_street,,False,True,30.464,"LINESTRING (6.8577392 51.8453464, 6.8573155 51.8452655)",,De-Wynen-Gasse,,,
20461272,,residential,,False,False,88.061,"LINESTRING (6.8600009 51.8453345, 6.8602993 51.8445643)",,Marienstraße,20,,
19742587,2,residential,,False,False,71.561,"LINESTRING (6.8600009 51.8453345, 6.8606374 51.8453872, 6.8610335 51.8454195)",,Wilbecke,30,,
19742587,2,residential,,False,True,50.053,"LINESTRING (6.8600009 51.8453345, 6.8593714 51.8452234, 6.8593005 51.8452104)",,Wilbecke,30,,
53848173,,residential,,False,False,44.321000000000005,"LINESTRING (6.8581854 51.8465446, 6.8581884 51.8465745, 6.8582648 51.8469401)",,Heinrich-Leifels-Straße,30,,
53848175,1,residential,,False,True,39.836,"LINESTRING (6.8590113 51.8472351, 6.8589233 51.8472036, 6.858452 51.8472537)",,Kock-und-Hunger-Weg,30,,
30805321,1,residential,,False,False,145.732,"LINESTRING (6.8580383 51.8480361, 6.8580208 51.8479189, 6.8578963 51.8470875, 6.8578787 51.8469705, 6.8582648 51.8469401)",,Heinrich-Leifels-Straße,30,,
532315605,1,residential,,False,True,26.574,"LINESTRING (6.8585188 51.8474891, 6.858452 51.8472537)",,Kock-und-Hunger-Weg,30,,
532315605,1,residential,,False,False,26.574,"LINESTRING (6.858452 51.8472537, 6.8585188 51.8474891)",,Kock-und-Hunger-Weg,30,,
53848175,1,residential,,False,False,39.836,"LINESTRING (6.858452 51.8472537, 6.8589233 51.8472036, 6.8590113 51.8472351)",,Kock-und-Hunger-Weg,30,,
532315605,1,residential,,False,True,36.249,"LINESTRING (6.858452 51.8472537, 6.858396 51.8470517, 6.8583627 51.8469324)",,Kock-und-Hunger-Weg,30,,
"[51048472, 30616922]",,residential,,False,True,131.349,"LINESTRING (6.8628629 51.845415, 6.8627605 51.845388, 6.8625756 51.8453467, 6.8624258 51.8453145, 6.8623521 51.8452818, 6.862353 51.8452366, 6.8625645 51.8448498, 6.862503 51.8444682)",,Am Geelen Graben,30,,
54044954,1,residential,,False,True,85.29500000000002,"LINESTRING (6.85201 51.8454597, 6.8525036 51.8455123, 6.8527764 51.8455455, 6.8528917 51.8455668, 6.8529845 51.8456039, 6.8531101 51.8457243)",,Burloer Straße,,,
5009337,,secondary,,False,False,10.819,"LINESTRING (6.8531101 51.8457243, 6.8529792 51.8457784)",,Burloer Straße,50,,
5009337,,secondary,,False,True,87.16699999999999,"LINESTRING (6.8531101 51.8457243, 6.8533035 51.8456481, 6.8534825 51.84559, 6.8535872 51.8455691, 6.8536997 51.8455566, 6.8539046 51.845547, 6.8540891 51.8455617, 6.8541838 51.8455815, 6.8542923 51.8456153)",,Burloer Straße,50,,
54044954,1,residential,,False,False,85.295,"LINESTRING (6.8531101 51.8457243, 6.8529845 51.8456039, 6.8528917 51.8455668, 6.8527764 51.8455455, 6.8525036 51.8455123, 6.85201 51.8454597)",,Burloer Straße,,,
"[11804394, 1112755228]",1,residential,,False,False,112.78,"LINESTRING (6.8562426 51.8459432, 6.8566577 51.8460322, 6.8567821 51.8460528, 6.8570437 51.8460961, 6.8573948 51.8461375, 6.8578347 51.8461804)",,Im Piepershagen,50,,
11804394,,residential,,False,True,114.972,"LINESTRING (6.8562426 51.8459432, 6.8557102 51.8458371, 6.8552901 51.8457585, 6.8548069 51.8456681, 6.8546371 51.8456589)",,Im Piepershagen,50,,
54044975,,unclassified,,True,False,87.605,"LINESTRING (6.8562426 51.8459432, 6.8562054 51.8460055, 6.8558326 51.8466892)",,,30,,
54044952,1,residential,,False,False,25.84,"LINESTRING (6.8558326 51.8466892, 6.8561827 51.8467742)",,Butenwall,30,,
54044952,1,residential,,False,True,101.6,"LINESTRING (6.8558326 51.8466892, 6.855586 51.8466404, 6.854758 51.8464765, 6.8544086 51.8464584)",,Butenwall,30,,
54044952,1,residential,,False,True,25.84,"LINESTRING (6.8561827 51.8467742, 6.8558326 51.8466892)",,Butenwall,30,,
629290019,,residential,,False,True,96.60000000000001,"LINESTRING (6.8649693 51.8446041, 6.8637888 51.844856, 6.8636317 51.8448515)",,Bucholtzstiege,50,,
54178499,,residential,,False,False,45.69,"LINESTRING (6.8545431 51.8473985, 6.8552062 51.8473663)",,Butenwall,,,
13862801,,secondary,,False,False,104.99699999999999,"LINESTRING (6.8545431 51.8473985, 6.8544811 51.8470364, 6.8544655 51.8469502, 6.8544307 51.8467605, 6.8544115 51.8465716, 6.8544086 51.8464584)",K 7,Butenwall,50,,
13862801,,secondary,,False,True,56.93,"LINESTRING (6.8545431 51.8473985, 6.8545653 51.8475456, 6.8545747 51.8476076, 6.8545823 51.8476553, 6.8545993 51.8477572, 6.8546244 51.847908)",K 7,Butenwall,50,,
54178499,,residential,,False,True,45.69,"LINESTRING (6.8552062 51.8473663, 6.8545431 51.8473985)",,Butenwall,,,
19798190,1,residential,,False,False,103.651,"LINESTRING (6.8518619 51.8431684, 6.8517308 51.843544, 6.8515009 51.8439832, 6.8514805 51.8440686)",,Lütke Esch,30,,
19798190,1,residential,,False,True,91.411,"LINESTRING (6.8518619 51.8431684, 6.8518967 51.842992, 6.8519109 51.8428345, 6.8518886 51.8424344, 6.8518611 51.8423498)",,Lütke Esch,30,,
54181456,,residential,,False,False,92.423,"LINESTRING (6.8518619 51.8431684, 6.8520097 51.8431931, 6.8526219 51.8432587, 6.8531844 51.843319)",,An der Seilerei,30,,
54181456,,residential,,False,False,48.436,"LINESTRING (6.853294 51.8428887, 6.8531844 51.843319)",,An der Seilerei,30,,
516999826,,residential,,False,False,16.896,"LINESTRING (6.853294 51.8428887, 6.8530503 51.8428682)",,,,,
54181456,,residential,,False,True,172.31500000000003,"LINESTRING (6.853294 51.8428887, 6.8537928 51.8429204, 6.8542799 51.842948, 6.8541485 51.843396, 6.853714 51.8433438, 6.8534879 51.8433167, 6.8533885 51.8433425)",,An der Seilerei,30,,
54181455,,residential,,False,False,48.317,"LINESTRING (6.8533885 51.8433425, 6.8532918 51.8437729)",,An der Seilerei,30,,
54181456,,residential,,False,True,14.263,"LINESTRING (6.8533885 51.8433425, 6.8531844 51.843319)",,An der Seilerei,30,,
54181456,,residential,,False,False,172.31500000000003,"LINESTRING (6.8533885 51.8433425, 6.8534879 51.8433167, 6.853714 51.8433438, 6.8541485 51.843396, 6.8542799 51.842948, 6.8537928 51.8429204, 6.853294 51.8428887)",,An der Seilerei,30,,
54181455,,residential,,False,True,48.317,"LINESTRING (6.8532918 51.8437729, 6.8533885 51.8433425)",,An der Seilerei,30,,
54181456,,residential,,False,False,14.263,"LINESTRING (6.8531844 51.843319, 6.8533885 51.8433425)",,An der Seilerei,30,,
54181456,,residential,,False,True,48.436,"LINESTRING (6.8531844 51.843319, 6.853294 51.8428887)",,An der Seilerei,30,,
54181456,,residential,,False,True,92.423,"LINESTRING (6.8531844 51.843319, 6.8526219 51.8432587, 6.8520097 51.8431931, 6.8518619 51.8431684)",,An der Seilerei,30,,
32070274,1,residential,,False,False,135.942,"LINESTRING (6.8510985 51.8452697, 6.8512209 51.8447075, 6.8512752 51.8444584, 6.8513481 51.8441385, 6.8513663 51.8440584)",,Am Armenkamp,30,,
"[36460624, 186553608]",,residential,,False,False,104.384,"LINESTRING (6.8561586 51.8408426, 6.8567007 51.8414457, 6.856737 51.8414874, 6.856763 51.8415173, 6.8568245 51.8415878, 6.8569036 51.8416604)",,Nünningsweg,30,,
53923748,1,residential,,False,False,22.102,"LINESTRING (6.8593758 51.8465246, 6.8593563 51.8463262)",,Johann-Walling-Straße,50,,
"[13862802, 53923748, 53923750]",1,residential,,False,True,36.203,"LINESTRING (6.8593758 51.8465246, 6.8593791 51.8465555, 6.8594025 51.8466571, 6.8594036 51.8466867, 6.8594379 51.8468477)",,Johann-Walling-Straße,50,,yes
"[56159048, 56159049]",1,residential,,False,"[False, True]",135.71400000000003,"LINESTRING (6.8593758 51.8465246, 6.8594567 51.8465183, 6.8598895 51.8465645, 6.8600986 51.8465755, 6.8601763 51.8465698, 6.860262 51.8465603, 6.859995 51.8459475, 6.8599814 51.8459162)",,Gustav-Mettin-Straße,30,,
"[56159048, 56159049]",1,residential,,False,"[False, True]",135.714,"LINESTRING (6.8599814 51.8459162, 6.859995 51.8459475, 6.860262 51.8465603, 6.8601763 51.8465698, 6.8600986 51.8465755, 6.8598895 51.8465645, 6.8594567 51.8465183, 6.8593758 51.8465246)",,Gustav-Mettin-Straße,30,,
356978112,1,residential,,True,False,37.057,"LINESTRING (6.8599814 51.8459162, 6.8595711 51.8459735, 6.8594523 51.8459738)",,Am Kuhm,30,,
11822594,1,secondary,roundabout,True,False,28.776,"LINESTRING (6.8587934 51.8409317, 6.8587878 51.8408887, 6.8588014 51.8408463, 6.8588332 51.840808, 6.8588808 51.8407764, 6.8589405 51.8407541, 6.8590078 51.8407427)",,,50,,
"[11822596, 952662108, 575446901]",2,secondary,,False,True,154.211,"LINESTRING (6.8587934 51.8409317, 6.8586731 51.8409651, 6.8583652 51.841042, 6.8581835 51.8410891, 6.8579962 51.8411479, 6.8576404 51.8412934, 6.857412 51.8413982, 6.8573289 51.8414375, 6.8569036 51.8416604)",K 7,Butenwall,50,,
30789820,2,residential,,False,False,45.456999999999994,"LINESTRING (6.8565286 51.8426194, 6.8562298 51.8425012, 6.8561632 51.8424702, 6.8561081 51.8424322, 6.8560228 51.8423629)",,Neutor,30,,
30789820,2,residential,,False,True,17.863,"LINESTRING (6.8565286 51.8426194, 6.8566205 51.8426451, 6.8567668 51.8426838)",,Neutor,30,,
137710454,1,residential,,True,False,50.382,"LINESTRING (6.8565286 51.8426194, 6.8563482 51.8425938, 6.8562352 51.8425768, 6.8561768 51.8425676, 6.8561115 51.8425713, 6.8560469 51.8425858, 6.8559892 51.8426118, 6.8559029 51.8426994)",,Neutor,,,
30789820,2,residential,,False,False,4.236,"LINESTRING (6.8568284 51.8426854, 6.8567668 51.8426838)",,Neutor,30,,
30789820,2,residential,,False,True,10.3,"LINESTRING (6.8568284 51.8426854, 6.8569392 51.8427478)",,Neutor,30,,
27453914,,residential,,True,False,215.38500000000005,"LINESTRING (6.8568284 51.8426854, 6.8569279 51.8426011, 6.8571072 51.8424395, 6.8571757 51.8423813, 6.8573336 51.8422474, 6.8575187 51.8421066, 6.857628 51.842031, 6.8577419 51.8419563, 6.857914 51.8418197, 6.8581521 51.8416835, 6.8584078 51.8415937, 6.8586346 51.8415548, 6.8588747 51.8415335, 6.8591375 51.8415178)",,An der Alten Windmühle,30,,
30789820,2,residential,,False,True,4.236,"LINESTRING (6.8567668 51.8426838, 6.8568284 51.8426854)",,Neutor,30,,
30789820,2,residential,,False,False,17.863,"LINESTRING (6.8567668 51.8426838, 6.8566205 51.8426451, 6.8565286 51.8426194)",,Neutor,30,,
11822594,1,secondary,roundabout,True,False,25.711,"LINESTRING (6.8590739 51.8410527, 6.8589991 51.8410519, 6.8589278 51.8410378, 6.8588665 51.8410112, 6.8588203 51.8409749, 6.8587934 51.8409317)",,,50,,
11822600,2,residential,,False,True,52.005,"LINESTRING (6.8590739 51.8410527, 6.8590683 51.8411339, 6.8591032 51.8413605, 6.8591114 51.8414113, 6.8591139 51.8414264, 6.8591375 51.8415178)",,Vennestraße,30,,
5055345,1,secondary,roundabout,True,False,36.022,"LINESTRING (6.8635073 51.8458828, 6.86359 51.8458958, 6.8636508 51.845921, 6.8636961 51.8459564, 6.8637216 51.8459988, 6.8637248 51.846044, 6.8637053 51.8460875, 6.863665 51.8461253)",,,50,,
"[506010756, 506010751]","['2', '3']",secondary,,False,False,115.16900000000001,"LINESTRING (6.8635073 51.8458828, 6.8635191 51.8457994, 6.8635079 51.8456717, 6.8635094 51.8455937, 6.8635627 51.8452187, 6.8636066 51.8449767, 6.8636147 51.8449311, 6.8636317 51.8448515)",L 600,Heidener Straße,50,,
5009336,1,secondary,roundabout,True,False,17.969,"LINESTRING (6.8542923 51.8456153, 6.8543126 51.8455928, 6.8543407 51.8455738, 6.8543751 51.8455594, 6.854414 51.8455502, 6.8544553 51.8455469, 6.8545082 51.8455513)",,,,,
5009337,,secondary,,False,False,87.167,"LINESTRING (6.8542923 51.8456153, 6.8541838 51.8455815, 6.8540891 51.8455617, 6.8539046 51.845547, 6.8536997 51.8455566, 6.8535872 51.8455691, 6.8534825 51.84559, 6.8533035 51.8456481, 6.8531101 51.8457243)",,Burloer Straße,50,,
148377836,,residential,,False,True,29.708000000000002,"LINESTRING (6.8616297 51.8481088, 6.8616095 51.8481507, 6.8614886 51.8483613)",,Kolpingstraße,30,,
244076908,1,residential,,False,True,26.353,"LINESTRING (6.8621588 51.8482393, 6.8620541 51.8484673)",,Kolpingstraße,30,,
148377837,1,residential,,False,False,27.447,"LINESTRING (6.8611088 51.8482846, 6.8614886 51.8483613)",,Kolpingstraße,30,,
148377829,1,residential,,False,False,41.227999999999994,"LINESTRING (6.8611088 51.8482846, 6.8610065 51.8485099, 6.8609423 51.8486408)",,Bischof-Dietrich-Straße,30,,
148377829,1,residential,,False,True,48.699,"LINESTRING (6.8611088 51.8482846, 6.8611322 51.8482105, 6.8611035 51.8479977, 6.8610739 51.8478499)",,Bischof-Dietrich-Straße,30,,
148377837,1,residential,,False,True,27.447,"LINESTRING (6.8614886 51.8483613, 6.8611088 51.8482846)",,Kolpingstraße,30,,
148377836,,residential,,False,False,29.708000000000002,"LINESTRING (6.8614886 51.8483613, 6.8616095 51.8481507, 6.8616297 51.8481088)",,Kolpingstraße,30,,
148377837,1,residential,,False,False,40.597,"LINESTRING (6.8614886 51.8483613, 6.8616203 51.8483884, 6.8620541 51.8484673)",,Kolpingstraße,30,,
531756004,,residential,,True,False,87.86599999999999,"LINESTRING (6.8573577 51.8434803, 6.8573008 51.843442, 6.8572585 51.8433924, 6.8571985 51.843256, 6.8571677 51.8430616, 6.8570689 51.8429069, 6.8570035 51.842806, 6.8569392 51.8427478)",,Neutor,30,,
5055345,1,secondary,roundabout,True,False,18.833000000000002,"LINESTRING (6.863665 51.8461253, 6.863622 51.8461482, 6.8635713 51.846164, 6.8635159 51.8461719, 6.8634591 51.8461713, 6.8634136 51.8461642)",,,50,,
19742589,,residential,,False,False,18.83,"LINESTRING (6.863665 51.8461253, 6.8637573 51.8461956, 6.8638383 51.8462565)",,Bahnhofstraße,50,,
244076908,1,residential,,False,False,26.353,"LINESTRING (6.8620541 51.8484673, 6.8621588 51.8482393)",,Kolpingstraße,30,,
148377837,1,residential,,False,False,28.519000000000002,"LINESTRING (6.8620541 51.8484673, 6.862081 51.8484944, 6.8619814 51.8487105)",,Kolpingstraße,30,,
148377837,1,residential,,False,True,40.597,"LINESTRING (6.8620541 51.8484673, 6.8616203 51.8483884, 6.8614886 51.8483613)",,Kolpingstraße,30,,
245694232,1,residential,,False,True,66.39,"LINESTRING (6.8535394 51.8400037, 6.8528456 51.8404193)",,Weseler Landstraße,30,,
245694232,1,residential,,False,False,66.39,"LINESTRING (6.8528456 51.8404193, 6.8535394 51.8400037)",,Weseler Landstraße,30,,
12877279,,tertiary,,False,True,282.192,"LINESTRING (6.8528456 51.8404193, 6.8534882 51.8408456, 6.8540197 51.8411903, 6.8541249 51.8412586, 6.8547265 51.8416507, 6.8551331 51.8419484, 6.8553284 51.8420843, 6.8555869 51.8421847, 6.8557074 51.8422251)",,Weseler Landstraße,50,,
756417147,,residential,,True,False,15.691,"LINESTRING (6.8594385 51.8443672, 6.8592388 51.8442987)",,Mühlenstraße,20,,
12877301,,residential,,False,True,94.46900000000001,"LINESTRING (6.8594385 51.8443672, 6.8593862 51.8445738, 6.8593752 51.8447628, 6.8593536 51.8450559, 6.8593005 51.8452104)",,Blumenstraße,20,,
"[47197345, 387681075]",,residential,,False,True,66.90400000000001,"LINESTRING (6.8649922 51.8482449, 6.8649987 51.8481623, 6.8650145 51.848078, 6.8650465 51.8479567, 6.8650723 51.8478489, 6.8650858 51.8477449, 6.865063 51.847648)",,Bahnhofstraße,30,,
575248235,,residential,,False,False,50.781,"LINESTRING (6.8632027 51.8443209, 6.862503 51.8444682)",,Mühlenstraße,50,,
186751061,,residential,,False,True,40.223,"LINESTRING (6.8632027 51.8443209, 6.8632798 51.8443058, 6.8635392 51.8442682, 6.8637773 51.8442642)",,Mühlenstraße,50,,
506010751,3,secondary,,False,True,10.767,"LINESTRING (6.8636522 51.8447555, 6.8636317 51.8448515)",L 600,Heidener Straße,50,,
506010750,,secondary_link,,True,False,64.512,"LINESTRING (6.8636522 51.8447555, 6.8636173 51.8445923, 6.8635677 51.8444829, 6.8635489 51.8444373, 6.8634698 51.844376, 6.8633451 51.8443346, 6.8632027 51.8443209)",,,50,,
506010752,3,secondary,,False,False,55.36099999999999,"LINESTRING (6.8636522 51.8447555, 6.8636819 51.8445811, 6.8637206 51.8444233, 6.8637773 51.8442642)",L 600,Heidener Straße,50,,
5055348,3,residential,,False,True,7.066,"LINESTRING (6.8642565 51.8442296, 6.8643587 51.8442224)",,Von-Basse-Straße,50,,
5055348,3,residential,,False,False,33.150999999999996,"LINESTRING (6.8642565 51.8442296, 6.8641055 51.8442435, 6.8637773 51.8442642)",,Von-Basse-Straße,50,,
506010753,1,secondary_link,,True,False,42.136,"LINESTRING (6.8640424 51.8439005, 6.8640397 51.8439916, 6.8640438 51.8440529, 6.864076 51.8441084, 6.8641081 51.8441465, 6.864147 51.8441772, 6.8642565 51.8442296)",,,50,,
