osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,bridge,geometry
28534833,,,Rosengasse,residential,,,False,False,149.442,,"LINESTRING (12.3938957 48.8261663, 12.3937186 48.8263778, 12.3935562 48.8265458, 12.393147 48.8268866, 12.3929199 48.8270283, 12.3926584 48.827227)"
28496007,,,Viehmarktplatz,residential,30,,False,False,69.807,,"LINESTRING (12.3926584 48.827227, 12.393347 48.827543, 12.3934407 48.827586)"
28496007,,,Viehmarktplatz,residential,30,,False,True,76.982,,"LINESTRING (12.3926584 48.827227, 12.3925396 48.8271858, 12.3917144 48.826922)"
28534833,,,Rosengasse,residential,,,False,True,149.442,,"LINESTRING (12.3926584 48.827227, 12.3929199 48.8270283, 12.393147 48.8268866, 12.3935562 48.8265458, 12.3937186 48.8263778, 12.3938957 48.8261663)"
816099056,,,Pfarrplatz,residential,50,,False,False,36.772,,"LINESTRING (12.3948741 48.8265389, 12.3945906 48.8268119)"
27080118,2,St 2142,Stadtplatz,secondary,50,,False,True,82.743,,"LINESTRING (12.3948741 48.8265389, 12.3946637 48.8264588, 12.3938957 48.8261663)"
177444077,2,St 2142,Straubinger Straße,secondary,50,,False,False,121.588,,"LINESTRING (12.3948741 48.8265389, 12.3955457 48.8267973, 12.3958373 48.826934, 12.3962407 48.8271553)"
816099056,,,Pfarrplatz,residential,50,,False,True,36.772,,"LINESTRING (12.3945906 48.8268119, 12.3948741 48.8265389)"
28534909,,,Pfarrplatz,residential,30,,True,False,112.66,,"LINESTRING (12.3945906 48.8268119, 12.3942131 48.8269552, 12.3938549 48.8271443, 12.3935775 48.8274495, 12.393563 48.8275172)"
28534911,,,Pfarrplatz,residential,,,False,False,34.785,,"LINESTRING (12.3945906 48.8268119, 12.394529 48.82692, 12.3943475 48.8270771)"
28534911,,,Pfarrplatz,residential,,,False,True,34.785,,"LINESTRING (12.3943475 48.8270771, 12.394529 48.82692, 12.3945906 48.8268119)"
28534985,,,Herderstraße,residential,,,False,False,93.988,,"LINESTRING (12.3983842 48.823811, 12.3985126 48.8239264, 12.3989313 48.8241465, 12.3993742 48.8243391)"
366257596,,St 2142,Dingolfinger Straße,secondary,50,,False,True,92.101,,"LINESTRING (12.3983842 48.823811, 12.3982348 48.8238342, 12.3978567 48.8239021, 12.3977946 48.8239132, 12.3976014 48.8239488, 12.3971703 48.8240283)"
177444077,2,St 2142,Straubinger Straße,secondary,50,,False,True,33.023,,"LINESTRING (12.3965746 48.827355, 12.3962407 48.8271553)"
"[366282425, 327077231]",2,St 2142,Straubinger Straße,secondary,50,,False,False,21.787,,"LINESTRING (12.3965746 48.827355, 12.3967001 48.8274342, 12.3967917 48.827489)"
584239807,,,Haindlinger Weg,residential,30,,False,False,32.257000000000005,,"LINESTRING (12.3965746 48.827355, 12.3967466 48.82727, 12.396942 48.8271958)"
28764711,,,Frühlingstraße,residential,30,,False,False,204.01000000000002,,"LINESTRING (12.396778 48.8241632, 12.3968664 48.8242055, 12.3977928 48.8246737, 12.3983542 48.8250052, 12.3989043 48.8253461)"
560564273,,St 2142,Dingolfinger Straße,secondary,50,,False,False,32.458,,"LINESTRING (12.396778 48.8241632, 12.3969088 48.8241089, 12.3971703 48.8240283)"
560564273,,St 2142,Dingolfinger Straße,secondary,50,,False,True,25.633000000000003,,"LINESTRING (12.396778 48.8241632, 12.3966513 48.8242235, 12.3965379 48.8242826, 12.3965049 48.8243066)"
26629181,,St 2142,Dingolfinger Straße,secondary,50,,False,True,77.173,,"LINESTRING (12.3965049 48.8243066, 12.3962861 48.8244653, 12.3961556 48.8246043, 12.396027 48.8246931, 12.3958301 48.8248369)"
28765186,,,Alfred-Heindl-Straße,residential,30,,False,True,162.721,,"LINESTRING (12.3965049 48.8243066, 12.3963815 48.824234, 12.3957539 48.8240298, 12.39456 48.8236049)"
560564273,,St 2142,Dingolfinger Straße,secondary,50,,False,False,25.633,,"LINESTRING (12.3965049 48.8243066, 12.3965379 48.8242826, 12.3966513 48.8242235, 12.396778 48.8241632)"
"[28765243, 1083524827]",,,Wittelsbacherstraße,residential,,,False,True,259.92400000000004,,"LINESTRING (12.39804 48.8266168, 12.3977415 48.8264822, 12.3972339 48.8263062, 12.3971954 48.8262895, 12.396837 48.8261206, 12.3966453 48.8260157, 12.3965894 48.8259852, 12.395622 48.8254548, 12.3955933 48.8254365, 12.3954437 48.825341, 12.3952543 48.8251886)"
584239807,,,Haindlinger Weg,residential,30,,False,True,102.997,,"LINESTRING (12.39804 48.8266168, 12.3970652 48.8271366, 12.396942 48.8271958)"
28765186,,,Alfred-Heindl-Straße,residential,30,,False,True,54.582,,"LINESTRING (12.39456 48.8236049, 12.3939028 48.8233731)"
28765186,,,Alfred-Heindl-Straße,residential,30,,False,False,162.721,,"LINESTRING (12.39456 48.8236049, 12.3957539 48.8240298, 12.3963815 48.824234, 12.3965049 48.8243066)"
28765244,,,Sonnenstraße,residential,,4,False,False,203.30400000000003,,"LINESTRING (12.39456 48.8236049, 12.3942757 48.8238698, 12.3938814 48.8241082, 12.393732 48.8241814, 12.3930123 48.8245338, 12.3925496 48.8242185)"
28765244,,,Sonnenstraße,residential,,4,False,False,108.426,,"LINESTRING (12.3925496 48.8242185, 12.3914185 48.824848)"
28765262,,,Mondgässchen,residential,,4,False,False,25.367,,"LINESTRING (12.3925496 48.8242185, 12.3928037 48.8240634)"
28765244,,,Sonnenstraße,residential,,4,False,True,203.304,,"LINESTRING (12.3925496 48.8242185, 12.3930123 48.8245338, 12.393732 48.8241814, 12.3938814 48.8241082, 12.3942757 48.8238698, 12.39456 48.8236049)"
28765244,,,Sonnenstraße,residential,,4,False,True,108.426,,"LINESTRING (12.3914185 48.824848, 12.3925496 48.8242185)"
177444075,,,Bahnhofstraße,residential,50,,False,False,118.879,,"LINESTRING (12.3914185 48.824848, 12.3916106 48.8237864)"
177444075,,,Bahnhofstraße,residential,50,,False,True,7.976,,"LINESTRING (12.3914185 48.824848, 12.3914081 48.8249194)"
28765186,,,Alfred-Heindl-Straße,residential,30,,False,False,54.582,,"LINESTRING (12.3939028 48.8233731, 12.39456 48.8236049)"
"[1083524832, 28765186, 1077142098]",,,Alfred-Heindl-Straße,residential,30,,False,True,162.22299999999998,,"LINESTRING (12.3939028 48.8233731, 12.3930426 48.8230735, 12.3926164 48.8229183, 12.3925729 48.8229025, 12.3923931 48.8228369, 12.3922898 48.8227993, 12.3920778 48.8227221, 12.3919551 48.8226775)"
30189694,,,Mondgässchen,residential,,4,False,True,60.622,,"LINESTRING (12.3939028 48.8233731, 12.393747 48.8235342, 12.3933393 48.8237653)"
29566705,,,Lindenstraße,residential,,,False,False,131.704,,"LINESTRING (12.3900448 48.8232448, 12.390416 48.8234429, 12.3908092 48.8236074, 12.3912142 48.8237409, 12.3916106 48.8237864)"
28388410,,,Dettenkofener Weg,residential,30,,False,False,226.787,,"LINESTRING (12.3887134 48.8231489, 12.3889122 48.8233692, 12.389169 48.8235947, 12.3891854 48.8236067, 12.3900872 48.8242668, 12.3906643 48.8247279)"
28388410,,,Dettenkofener Weg,residential,30,,False,True,111.073,,"LINESTRING (12.3887134 48.8231489, 12.3884777 48.822986, 12.3881279 48.8227406, 12.3876702 48.8224236)"
29566909,,,Am Rain,residential,30,3,False,True,102.987,,"LINESTRING (12.3887134 48.8231489, 12.3879647 48.8236654, 12.3876942 48.8237808)"
28348593,,,Am Lins,residential,30,,False,False,40.063,,"LINESTRING (12.3913836 48.8252762, 12.3913713 48.8252463, 12.39136 48.8252053, 12.3914081 48.8249194)"
28348593,,,Am Lins,residential,30,,False,True,12.364999999999998,,"LINESTRING (12.3913836 48.8252762, 12.3914125 48.8253327, 12.3914731 48.8253654)"
29567515,,,Am Lins,residential,,3,False,False,60.498999999999995,,"LINESTRING (12.3913836 48.8252762, 12.390802 48.8253808, 12.3907747 48.8253857, 12.3906133 48.8253134)"
29567515,,,Am Lins,residential,,3,False,True,60.499,,"LINESTRING (12.3906133 48.8253134, 12.3907747 48.8253857, 12.390802 48.8253808, 12.3913836 48.8252762)"
29865154,,,,residential,,,False,False,63.494,,"LINESTRING (12.3898765 48.8252397, 12.3892119 48.8256066)"
29865154,,,,residential,,,False,True,63.494,,"LINESTRING (12.3892119 48.8256066, 12.3898765 48.8252397)"
28388965,,St 2111,Landshuter Straße,secondary,50,6,False,False,121.519,,"LINESTRING (12.3892119 48.8256066, 12.3895603 48.825896, 12.3895792 48.8259059, 12.390118 48.8263334, 12.3902834 48.8264397)"
28388965,,St 2111,Landshuter Straße,secondary,50,6,False,True,202.292,,"LINESTRING (12.3892119 48.8256066, 12.3887397 48.8252367, 12.3882639 48.8249612, 12.3870873 48.8244669)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,True,180.312,,"LINESTRING (12.3959136 48.8217321, 12.3958893 48.8218342, 12.3958714 48.8219615, 12.3957674 48.8233502)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,False,63.37500000000001,,"LINESTRING (12.3971703 48.8240283, 12.396932 48.8239035, 12.3968282 48.823867, 12.3966368 48.8238286, 12.396512 48.8237848, 12.3964258 48.8237489)"
366257596,,St 2142,Dingolfinger Straße,secondary,50,,False,False,92.10099999999998,,"LINESTRING (12.3971703 48.8240283, 12.3976014 48.8239488, 12.3977946 48.8239132, 12.3978567 48.8239021, 12.3982348 48.8238342, 12.3983842 48.823811)"
560564273,,St 2142,Dingolfinger Straße,secondary,50,,False,True,32.458,,"LINESTRING (12.3971703 48.8240283, 12.3969088 48.8241089, 12.396778 48.8241632)"
584239807,,,Haindlinger Weg,residential,30,,False,False,102.997,,"LINESTRING (12.396942 48.8271958, 12.3970652 48.8271366, 12.39804 48.8266168)"
584239807,,,Haindlinger Weg,residential,30,,False,True,32.257000000000005,,"LINESTRING (12.396942 48.8271958, 12.3967466 48.82727, 12.3965746 48.827355)"
30119091,,,Schulgasse,residential,,3,False,True,28.984,,"LINESTRING (12.3964982 48.8269573, 12.3962407 48.8271553)"
