osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge
"[120058987, 120058988, 334189270]",Am Schwaken Hofe,unclassified,False,False,351.857,,,"LINESTRING (8.3120825 52.3666993, 8.3119111 52.3667459, 8.311764 52.3668126, 8.3116163 52.3669141, 8.3113951 52.3671671, 8.3112897 52.3672833, 8.3110745 52.3675283, 8.310869 52.3677615, 8.3107579 52.3678535, 8.3105955 52.3679409, 8.310396 52.3679999, 8.3101242 52.3680281, 8.3093722 52.3680238, 8.3080126 52.3680084)",,yes
334189283,Raiffeisenstraße,residential,False,False,112.798,,,"LINESTRING (8.3120825 52.3666993, 8.3120082 52.3665974, 8.3118681 52.3665352, 8.3117162 52.3664866, 8.3106625 52.3662308)",,
25781051,An der Brauke,residential,False,True,12.408,,,"LINESTRING (8.3165388 52.3710508, 8.3165236 52.371162)",,
25781051,An der Brauke,residential,False,False,105.401,,,"LINESTRING (8.3165388 52.3710508, 8.3165483 52.3709812, 8.3171151 52.3707376, 8.3176834 52.3704435)",,
225410558,Bremer Straße,residential,False,True,91.29,,,"LINESTRING (8.3165388 52.3710508, 8.3158176 52.3708699, 8.3156312 52.3708576, 8.3154388 52.3708749, 8.3152707 52.3709191)",,
334189283,Raiffeisenstraße,residential,False,True,21.193,,,"LINESTRING (8.3101532 52.3662148, 8.3104649 52.3662248)",,
334189283,Raiffeisenstraße,residential,False,False,21.193,,,"LINESTRING (8.3104649 52.3662248, 8.3101532 52.3662148)",,
334189271,An der Mühle,residential,False,True,116.656,,,"LINESTRING (8.3104649 52.3662248, 8.3105317 52.3664287, 8.3105629 52.3665683, 8.3105369 52.3667572, 8.3104069 52.3672617)",,
334189283,Raiffeisenstraße,residential,False,True,13.433,,,"LINESTRING (8.3104649 52.3662248, 8.310517 52.3662264, 8.3106625 52.3662308)",,
334189283,Raiffeisenstraße,residential,False,False,13.433,,,"LINESTRING (8.3106625 52.3662308, 8.310517 52.3662264, 8.3104649 52.3662248)",,
334189283,Raiffeisenstraße,residential,False,True,112.798,,,"LINESTRING (8.3106625 52.3662308, 8.3117162 52.3664866, 8.3118681 52.3665352, 8.3120082 52.3665974, 8.3120825 52.3666993)",,
334189285,Raiffeisenstraße,residential,False,False,164.80999999999997,,,"LINESTRING (8.3106625 52.3662308, 8.31068 52.3658831, 8.3106673 52.3656272, 8.3106927 52.3655341, 8.3107994 52.3654907, 8.3113424 52.3653418, 8.3115633 52.3652561, 8.3116231 52.3651863, 8.3116684 52.3650865)",,
334189271,An der Mühle,residential,False,False,116.65599999999999,,,"LINESTRING (8.3104069 52.3672617, 8.3105369 52.3667572, 8.3105629 52.3665683, 8.3105317 52.3664287, 8.3104649 52.3662248)",,
226097747,Bremer Straße,secondary,False,True,49.181,L 81,50,"LINESTRING (8.3109227 52.3631016, 8.3104967 52.3627439)",,
226097747,Bremer Straße,secondary,False,False,171.339,L 81,50,"LINESTRING (8.3109227 52.3631016, 8.31111 52.3632589, 8.3119945 52.3640034, 8.3123082 52.3642675, 8.3124034 52.3643493)",,
"[25825954, 370864462]","['An der Müggenburg', 'Raiffeisenstraße']",residential,False,"[False, True]",296.844,,,"LINESTRING (8.3109227 52.3631016, 8.3103646 52.3633117, 8.3102949 52.3633547, 8.3101132 52.3634817, 8.3100984 52.363505, 8.3101105 52.3635214, 8.3102265 52.3636504, 8.3102775 52.363781, 8.3105116 52.3644671, 8.3105782 52.3644874, 8.3108763 52.364484, 8.3109823 52.3645168, 8.3110497 52.3645529, 8.3115166 52.3650149, 8.3116684 52.3650865)",,
"[226097744, 25782796]","['Eisenbahnstraße', 'Schulstraße']",residential,False,False,170.625,,,"LINESTRING (8.3124184 52.3709498, 8.3120309 52.3711312, 8.3116914 52.3712637, 8.3110956 52.3713931, 8.3110718 52.3713969, 8.3108827 52.3708191)",,
"[226097744, 25478411]",Schulstraße,residential,False,True,47.936,,,"LINESTRING (8.3124184 52.3709498, 8.3124932 52.3708473, 8.312715 52.3705586)",,
25982541,Mozartstraße,residential,False,False,70.142,,,"LINESTRING (8.3189695 52.3692818, 8.3191311 52.368709, 8.3191462 52.3686603)",,
25982541,Mozartstraße,residential,False,True,132.82600000000002,,,"LINESTRING (8.3189695 52.3692818, 8.3189224 52.3694486, 8.3188025 52.3698586, 8.3186272 52.3704579)",,
"[475461060, 475461061]","['Schubertstraße', 'Beethovenstraße']",residential,False,False,211.502,,,"LINESTRING (8.3189695 52.3692818, 8.3198153 52.369407, 8.3204822 52.3695931, 8.3202924 52.3705088)",,
26872787,Alter Postweg,residential,False,False,113.193,,,"LINESTRING (8.3202924 52.3705088, 8.3186272 52.3704579)",,
"[475461060, 475461061]","['Schubertstraße', 'Beethovenstraße']",residential,False,True,211.502,,,"LINESTRING (8.3202924 52.3705088, 8.3204822 52.3695931, 8.3198153 52.369407, 8.3189695 52.3692818)",,
25782261,An der Egge,residential,False,False,92.087,,,"LINESTRING (8.3153085 52.3646205, 8.3155493 52.3638055)",,
475461072,Am Luftschacht,residential,False,False,156.945,,,"LINESTRING (8.3153085 52.3646205, 8.3176199 52.3646275)",,
25782261,An der Egge,residential,False,True,108.178,,,"LINESTRING (8.3153085 52.3646205, 8.3151353 52.3651993, 8.3150858 52.3655826)",,
23795775,Eschstraße,residential,False,False,87.603,,,"LINESTRING (8.3176199 52.3646275, 8.3177931 52.3638468)",,
23795775,Eschstraße,residential,False,True,87.215,,,"LINESTRING (8.3176199 52.3646275, 8.3173966 52.3653999)",,
475461072,Am Luftschacht,residential,False,True,156.945,,,"LINESTRING (8.3176199 52.3646275, 8.3153085 52.3646205)",,
26244065,Am Hügel,residential,False,False,104.934,,,"LINESTRING (8.31549 52.3672581, 8.315159 52.3671595, 8.3149612 52.3670078, 8.3148408 52.3667913, 8.314781 52.3664973)",,
26244065,Am Hügel,residential,False,True,99.429,,,"LINESTRING (8.31549 52.3672581, 8.3155595 52.3672665, 8.315769 52.3672928, 8.3161156 52.3672969, 8.3165614 52.3672302, 8.3168941 52.3671258)",,
490111622,,living_street,False,False,68.924,,,"LINESTRING (8.31549 52.3672581, 8.3157054 52.3669498, 8.3159629 52.3667125)",,
490111622,,living_street,False,True,68.924,,,"LINESTRING (8.3159629 52.3667125, 8.3157054 52.3669498, 8.31549 52.3672581)",,
