osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,ref
35152554,2,Donzdorfer Straße,secondary,50,False,False,51.741,"LINESTRING (9.762812 48.6835292, 9.7629973 48.6835007, 9.7631775 48.6834688, 9.7633353 48.6834364, 9.763411 48.6834152, 9.7634793 48.6833871)",,,K 1403
35152554,2,Donzdorfer Straße,secondary,50,False,True,58.114999999999995,"LINESTRING (9.762812 48.6835292, 9.7625945 48.683562, 9.7625407 48.6835701, 9.762209 48.6836202, 9.7620403 48.6836457)",,,K 1403
61117650,,Kapellenstraße,residential,30,False,True,84.304,"LINESTRING (9.762812 48.6835292, 9.7628408 48.6836572, 9.7628605 48.6837483, 9.762978 48.6842794)",,,
"[35152552, 35152553]",,"['Kapellenstraße', 'Dammstraße']",residential,30,False,True,136.921,"LINESTRING (9.7634381 48.6827426, 9.7630834 48.6827644, 9.7626765 48.6828113, 9.762812 48.6835292)",,,
36064323,,Schillerstraße,residential,,False,True,39.819,"LINESTRING (9.7635816 48.6838564, 9.7636583 48.6842109)",,,
36064324,,Goethestraße,residential,,False,False,106.298,"LINESTRING (9.7635816 48.6838564, 9.7650147 48.6837198)",,,
35152554,2,Donzdorfer Straße,secondary,50,False,True,51.741,"LINESTRING (9.7634793 48.6833871, 9.763411 48.6834152, 9.7633353 48.6834364, 9.7631775 48.6834688, 9.7629973 48.6835007, 9.762812 48.6835292)",,,K 1403
1126329612,2,Donzdorfer Straße,secondary,50,False,False,40.735,"LINESTRING (9.7634793 48.6833871, 9.7635999 48.683316, 9.763672 48.6832686, 9.7637254 48.683223, 9.7638471 48.6831148)",,,K 1403
"[1126361544, 61117652]",,Schillerstraße,residential,,True,False,52.723,"LINESTRING (9.7634793 48.6833871, 9.7634946 48.6834668, 9.7635816 48.6838564)",,,
36064323,,Schillerstraße,residential,,False,False,57.888999999999996,"LINESTRING (9.7637401 48.6847287, 9.7637352 48.6846978, 9.7636583 48.6842109)",,,
36774541,,Lange Straße,living_street,,False,False,72.78699999999999,"LINESTRING (9.75871 48.6821666, 9.7586242 48.682201, 9.7583276 48.6823198, 9.7582709 48.6823423, 9.7582374 48.6823556, 9.7580023 48.682449, 9.7578696 48.6825132)",,,
61210341,,Lange Straße,living_street,,False,True,41.731,"LINESTRING (9.75871 48.6821666, 9.7586823 48.6821036, 9.7587099 48.682039, 9.7587569 48.6820054, 9.758816 48.6819864, 9.7588631 48.681982, 9.7588983 48.6819849, 9.7589124 48.681986, 9.7589703 48.6820038, 9.7590196 48.6820378)",,,
"[824815509, 1110114423]",,Lange Straße,living_street,,False,False,41.948,"LINESTRING (9.75871 48.6821666, 9.7587581 48.6822006, 9.7588162 48.6822192, 9.7588594 48.6822235, 9.7589282 48.6822147, 9.758992 48.68219, 9.7590203 48.682167, 9.7590483 48.6821024, 9.7590196 48.6820378)",,,
10372312,,Lange Straße,living_street,,False,False,80.45400000000001,"LINESTRING (9.7599192 48.6816272, 9.7598384 48.6816812, 9.7590223 48.6820367, 9.7590196 48.6820378)",,,
10476273,,Lange Straße,residential,,False,True,102.453,"LINESTRING (9.7599192 48.6816272, 9.7600756 48.6814923, 9.7601722 48.6814194, 9.7604938 48.6812307, 9.7606003 48.6811934, 9.7609372 48.6810926, 9.7610017 48.6810733)",,,
568977961,2,Heidenheimer Straße,secondary,50,False,False,154.98499999999999,"LINESTRING (9.7599192 48.6816272, 9.7602637 48.6818088, 9.7603704 48.681872, 9.7604136 48.6819041, 9.7604942 48.6819641, 9.7605247 48.6819889, 9.7606215 48.6820674, 9.7608151 48.6822696, 9.7609653 48.6824264, 9.7609963 48.6824587, 9.7610552 48.6825486, 9.761091 48.6826075, 9.7611299 48.6826413, 9.761178 48.6826693, 9.7612339 48.6826906)",,,
824815515,2,Heidenheimer Straße,secondary,50,False,True,60.135,"LINESTRING (9.7599192 48.6816272, 9.7598404 48.6815825, 9.7596809 48.68149, 9.7595848 48.6814386, 9.7594393 48.6813502, 9.7593174 48.6812614)",,,
"[23876833, 23876834, 824815518]",2,Heidenheimer Straße,secondary,50,False,True,69.37499999999999,"LINESTRING (9.7584037 48.6804718, 9.7582773 48.6803648, 9.7579582 48.6800844, 9.7579136 48.6800585, 9.7578429 48.6800345, 9.7577752 48.6800247)",,yes,
611830946,,Filsstraße,residential,30,False,True,135.539,"LINESTRING (9.7584037 48.6804718, 9.7581242 48.6806191, 9.7580174 48.6806753, 9.756896 48.6811739)",,,
824815515,2,Heidenheimer Straße,secondary,50,False,False,110.494,"LINESTRING (9.7584037 48.6804718, 9.7585578 48.6806053, 9.758674 48.6807049, 9.7588716 48.6808772, 9.7589639 48.6809575, 9.759129 48.6811006, 9.7593174 48.6812614)",,,
"[10476268, 1110874991]",,Bühlstraße,residential,,False,False,153.447,"LINESTRING (9.7584037 48.6804718, 9.7585397 48.6804048, 9.7588057 48.6802427, 9.7590714 48.6800962, 9.7593276 48.6799578, 9.759626 48.6798174, 9.7600639 48.6796387)",,,
32638290,,Küblerstraße,residential,30,False,False,73.644,"LINESTRING (9.7564091 48.681966, 9.7572649 48.6819509, 9.7574095 48.6819334)",,,
"[46412617, 611830947, 170161269]",,"['Filsstraße', 'Ottstraße']",residential,30,False,False,106.786,"LINESTRING (9.7564091 48.681966, 9.7563999 48.6817357, 9.7563887 48.6814532, 9.7564566 48.6813621, 9.7566149 48.6812915, 9.756896 48.6811739)",,,
170161269,,Ottstraße,residential,30,False,True,47.859,"LINESTRING (9.7564091 48.681966, 9.7564103 48.6820013, 9.7564238 48.6823963)",,,
36064323,,Schillerstraße,residential,,False,False,39.819,"LINESTRING (9.7636583 48.6842109, 9.7635816 48.6838564)",,,
61117648,,Zeppelinstraße,residential,30,False,True,39.204,"LINESTRING (9.7636583 48.6842109, 9.763131 48.6842667)",,,
36064323,,Schillerstraße,residential,,False,True,57.888999999999996,"LINESTRING (9.7636583 48.6842109, 9.7637352 48.6846978, 9.7637401 48.6847287)",,,
35152554,2,Donzdorfer Straße,secondary,50,False,False,44.108,"LINESTRING (9.7614522 48.6837269, 9.7620403 48.6836457)",,,K 1403
60616465,,Eduardstraße,residential,,False,True,77.276,"LINESTRING (9.7614522 48.6837269, 9.761607 48.6844143)",,,
"[35152554, 1126451826]",2,Donzdorfer Straße,secondary,50,False,True,36.173,"LINESTRING (9.7614522 48.6837269, 9.7611809 48.6837717, 9.7610722 48.6837987, 9.7610091 48.6838144, 9.7609815 48.6838213)",,,K 1403
60616459,,Donzdorfer Straße,secondary_link,50,True,False,59.337,"LINESTRING (9.7642764 48.6833055, 9.7640825 48.6833135, 9.7639047 48.6833277, 9.7637092 48.6833524, 9.7634793 48.6833871)",,,K 1403
824815510,,Donzdorfer Straße,secondary,50,False,False,47.742000000000004,"LINESTRING (9.7642764 48.6833055, 9.7644144 48.683319, 9.7645611 48.6833152, 9.7649219 48.6832834)",,,K 1403
824815510,,Donzdorfer Straße,secondary,50,False,True,38.506,"LINESTRING (9.7642764 48.6833055, 9.7641468 48.6832732, 9.7640385 48.6832278, 9.7639647 48.6831912, 9.7639352 48.6831765, 9.7638471 48.6831148)",,,K 1403
60616456,,Kurze Straße,residential,,False,False,100.92,"LINESTRING (9.7617012 48.6847723, 9.7630611 48.6846394)",,,
60616465,,Eduardstraße,residential,,False,False,40.404,"LINESTRING (9.7617012 48.6847723, 9.761607 48.6844143)",,,
60616465,,Eduardstraße,residential,,False,True,40.406000000000006,"LINESTRING (9.7617012 48.6847723, 9.7617356 48.6849263, 9.7617814 48.6851318)",,,
10891241,,Ramsbergstraße,residential,,False,False,31.439,"LINESTRING (9.7652261 48.6846364, 9.7652822 48.6849167)",,,
10891241,,Ramsbergstraße,residential,,False,True,65.10199999999999,"LINESTRING (9.7652261 48.6846364, 9.7652198 48.6846073, 9.7651717 48.6843925, 9.765108 48.6841079, 9.7650966 48.6840572)",,,
35152546,,Zeppelinstraße,residential,30,False,False,50.123,"LINESTRING (9.761607 48.6844143, 9.7622815 48.6843444)",,,
35152546,,Zeppelinstraße,residential,30,False,True,31.906,"LINESTRING (9.761607 48.6844143, 9.7611764 48.6844532)",,,
60616465,,Eduardstraße,residential,,False,False,77.276,"LINESTRING (9.761607 48.6844143, 9.7614522 48.6837269)",,,
60616465,,Eduardstraße,residential,,False,True,40.404,"LINESTRING (9.761607 48.6844143, 9.7617012 48.6847723)",,,
10891238,,Kuntzestraße,residential,,False,False,156.66000000000003,"LINESTRING (9.7631609 48.6850609, 9.763808 48.6850259, 9.7639682 48.6850145, 9.7644713 48.6849736, 9.7649693 48.6849241, 9.7652822 48.6849167)",,,
10891238,,Kuntzestraße,residential,,False,True,101.58200000000001,"LINESTRING (9.7631609 48.6850609, 9.762869 48.685074, 9.7625739 48.6850878, 9.7622386 48.6851085, 9.7621751 48.6851124, 9.7617814 48.6851318)",,,
5083585,,Staufenecker Straße,residential,30,False,False,87.568,"LINESTRING (9.7613395 48.6860227, 9.7614106 48.6863984, 9.7614234 48.6864659, 9.7614278 48.6864976, 9.7614446 48.686586, 9.7614523 48.686634, 9.7614719 48.6867347, 9.7614874 48.6868041)",,,
5083585,,Staufenecker Straße,residential,30,False,True,100.97000000000001,"LINESTRING (9.7613395 48.6860227, 9.7612639 48.6857637, 9.7611873 48.6855011, 9.7611456 48.6853582, 9.7611366 48.6853057, 9.7611339 48.6852402, 9.7611541 48.6851897, 9.7611944 48.6851351)",,,
60616464,,Gößweinweg,residential,,False,False,74.167,"LINESTRING (9.7613395 48.6860227, 9.7621995 48.6859908, 9.762348 48.6859831)",,,
10891238,,Kuntzestraße,residential,,False,False,101.582,"LINESTRING (9.7617814 48.6851318, 9.7621751 48.6851124, 9.7622386 48.6851085, 9.7625739 48.6850878, 9.762869 48.685074, 9.7631609 48.6850609)",,,
10891238,,Kuntzestraße,residential,,False,True,43.093,"LINESTRING (9.7617814 48.6851318, 9.761505 48.6851333, 9.7611944 48.6851351)",,,
60616465,,Eduardstraße,residential,,False,False,40.406000000000006,"LINESTRING (9.7617814 48.6851318, 9.7617356 48.6849263, 9.7617012 48.6847723)",,,
60616456,,Kurze Straße,residential,,False,True,100.92,"LINESTRING (9.7630611 48.6846394, 9.7617012 48.6847723)",,,
61117650,,Kapellenstraße,residential,30,False,False,40.492,"LINESTRING (9.7630611 48.6846394, 9.762978 48.6842794)",,,
61117650,,Kapellenstraße,residential,30,False,True,39.237,"LINESTRING (9.7630611 48.6846394, 9.7631449 48.6849879)",,,
5083585,,Staufenecker Straße,residential,30,False,False,100.97,"LINESTRING (9.7611944 48.6851351, 9.7611541 48.6851897, 9.7611339 48.6852402, 9.7611366 48.6853057, 9.7611456 48.6853582, 9.7611873 48.6855011, 9.7612639 48.6857637, 9.7613395 48.6860227)",,,
5083585,,Staufenecker Straße,residential,30,False,True,77.02,"LINESTRING (9.7611944 48.6851351, 9.7612116 48.6851021, 9.7612318 48.6850631, 9.761256 48.6849879, 9.7612654 48.6848843, 9.7612605 48.6847883, 9.7612265 48.6846222, 9.7611764 48.6844532)",,,
10891238,,Kuntzestraße,residential,,False,False,43.093,"LINESTRING (9.7611944 48.6851351, 9.761505 48.6851333, 9.7617814 48.6851318)",,,
61000732,,Weidenstraße,residential,,False,True,47.854,"LINESTRING (9.7533663 48.6842362, 9.7538717 48.6839644)",,,
61000734,,Marktstraße,living_street,,False,True,79.396,"LINESTRING (9.7558929 48.6788853, 9.7556069 48.6781967)",,,
"[61000739, 220751597, 220751599]",,Kirchstraße,living_street,,False,False,119.03899999999999,"LINESTRING (9.7558929 48.6788853, 9.7561659 48.678835, 9.7563925 48.6787932, 9.7566175 48.6787517, 9.7567741 48.678711, 9.7573912 48.6784918)",,yes,
"[62510537, 611850514]",,Marktstraße,living_street,,False,False,84.691,"LINESTRING (9.7558929 48.6788853, 9.7559117 48.6791296, 9.7558903 48.6792725, 9.755856 48.679346, 9.7558111 48.6794069, 9.7557424 48.6794615, 9.7556158 48.6795367, 9.7555481 48.6795444)",,,
61000732,,Weidenstraße,residential,,False,False,47.854,"LINESTRING (9.7538717 48.6839644, 9.7533663 48.6842362)",,,
61000729,,Greinerstraße,residential,,False,False,86.16199999999999,"LINESTRING (9.7538717 48.6839644, 9.753349 48.6834318, 9.7532335 48.6833141)",,,
61000732,,Weidenstraße,residential,,False,True,50.459,"LINESTRING (9.7538717 48.6839644, 9.7541149 48.6838353, 9.7544073 48.68368)",,,
61000736,,Hohenstaufenstraße,residential,,False,True,40.686,"LINESTRING (9.7574217 48.6831731, 9.7571616 48.68285)",,,
62510530,,Bachstraße,residential,50,False,True,12.959,"LINESTRING (9.7554385 48.6782316, 9.7556069 48.6781967)",,,
62510530,,Bachstraße,residential,50,False,False,134.727,"LINESTRING (9.7554385 48.6782316, 9.7552832 48.6782771, 9.7549318 48.6784263, 9.7548648 48.6784548, 9.7548262 48.6784679, 9.7544996 48.6785791, 9.7544208 48.6785941, 9.7539934 48.6786753, 9.7538732 48.6786951, 9.753799 48.6787452)",,,
4057170,3,Heidenheimer Straße,secondary,50,False,False,61.32899999999999,"LINESTRING (9.7526932 48.6781644, 9.7529443 48.6783342, 9.7532768 48.678559)",,,
32638290,,Küblerstraße,residential,30,False,True,46.626,"LINESTRING (9.7579826 48.6817527, 9.7574095 48.6819334)",,,
32638290,,Küblerstraße,residential,30,False,False,70.492,"LINESTRING (9.7579826 48.6817527, 9.7582253 48.6816753, 9.7584218 48.6816126, 9.758454 48.681602, 9.7588446 48.6814735)",,,
61000716,,Rosenstraße,residential,,False,False,54.228,"LINESTRING (9.7579826 48.6817527, 9.7578626 48.6815816, 9.7576721 48.6813102)",,,
61000736,,Hohenstaufenstraße,residential,,False,False,40.686,"LINESTRING (9.7571616 48.68285, 9.7574217 48.6831731)",,,
46411304,,Lange Straße,residential,,False,False,62.775999999999996,"LINESTRING (9.7571616 48.68285, 9.7570007 48.6829161, 9.7569552 48.6829348, 9.7567521 48.6830168, 9.756433 48.6831455)",,,
46411304,,Lange Straße,residential,,False,True,64.064,"LINESTRING (9.7571616 48.68285, 9.7573164 48.6827764, 9.7575176 48.6826807, 9.7578696 48.6825132)",,,
"[61000739, 220751597, 220751599]",,Kirchstraße,living_street,,False,True,119.039,"LINESTRING (9.7573912 48.6784918, 9.7567741 48.678711, 9.7566175 48.6787517, 9.7563925 48.6787932, 9.7561659 48.678835, 9.7558929 48.6788853)",,yes,
824815519,,Johann-Georg-Fischer-Straße,residential,,False,False,31.969,"LINESTRING (9.7573912 48.6784918, 9.7575416 48.6787141, 9.7575688 48.6787543)",,,
61000729,,Greinerstraße,residential,,False,True,86.16199999999999,"LINESTRING (9.7532335 48.6833141, 9.753349 48.6834318, 9.7538717 48.6839644)",,,
32638224,,Jünglingstraße,residential,,False,True,73.435,"LINESTRING (9.7531759 48.6822702, 9.7532287 48.6824439, 9.7532676 48.6824921, 9.7533125 48.6825477, 9.7536095 48.6828563)",,,
61000734,,Marktstraße,living_street,,False,False,79.396,"LINESTRING (9.7556069 48.6781967, 9.7558929 48.6788853)",,,
62510530,,Bachstraße,residential,50,False,False,12.959,"LINESTRING (9.7556069 48.6781967, 9.7554385 48.6782316)",,,
61000716,,Rosenstraße,residential,,False,True,54.228,"LINESTRING (9.7576721 48.6813102, 9.7578626 48.6815816, 9.7579826 48.6817527)",,,
"[62510537, 611850514]",,Marktstraße,living_street,,False,True,84.691,"LINESTRING (9.7555481 48.6795444, 9.7556158 48.6795367, 9.7557424 48.6794615, 9.7558111 48.6794069, 9.755856 48.679346, 9.7558903 48.6792725, 9.7559117 48.6791296, 9.7558929 48.6788853)",,,
35152546,,Zeppelinstraße,residential,30,False,True,41.239,"LINESTRING (9.7628381 48.6842943, 9.7622815 48.6843444)",,,
61117651,,Zeppelinstraße,residential,30,True,False,10.403,"LINESTRING (9.7628381 48.6842943, 9.762978 48.6842794)",,,
61117648,,Zeppelinstraße,residential,30,False,False,39.204,"LINESTRING (9.763131 48.6842667, 9.7636583 48.6842109)",,,
61117653,,Zeppelinstraße,residential,30,True,False,11.32,"LINESTRING (9.763131 48.6842667, 9.762978 48.6842794)",,,
35152548,,Kapellenstraße,residential,30,True,False,8.202,"LINESTRING (9.7631449 48.6849879, 9.7631609 48.6850609)",,,
61117650,,Kapellenstraße,residential,30,False,False,39.237,"LINESTRING (9.7631449 48.6849879, 9.7630611 48.6846394)",,,
61117654,,Zeppelinstraße,residential,30,True,False,15.491,"LINESTRING (9.7638665 48.6841882, 9.7636583 48.6842109)",,,
61117649,,Zeppelinstraße,residential,30,False,False,91.471,"LINESTRING (9.7638665 48.6841882, 9.7640811 48.6841654, 9.7646581 48.6841039, 9.7650966 48.6840572)",,,
61210316,,Behringerstraße,residential,,False,True,87.32499999999999,"LINESTRING (9.7553181 48.6816261, 9.7553351 48.6818053, 9.7553671 48.6821423, 9.7553925 48.6824099)",,,
61210324,,Küblerstraße,living_street,,False,True,57.190000000000005,"LINESTRING (9.7584309 48.6810377, 9.7584613 48.6810697, 9.7588446 48.6814735)",,,
61210334,,Teilweg,residential,,False,True,88.06700000000001,"LINESTRING (9.7589045 48.6784917, 9.7585958 48.6785783, 9.7578611 48.6788786)",,,
23774436,,Vordere Stelle,living_street,,False,False,5.54,"LINESTRING (9.7569357 48.6795473, 9.757006 48.6795654)",,,
61210323,,Vordere Stelle,living_street,,False,True,77.071,"LINESTRING (9.7569357 48.6795473, 9.7568629 48.6795657, 9.7565674 48.6796406, 9.7562326 48.6797711, 9.7560061 48.6798638)",,,
61210339,,Hintere Stelle,living_street,,False,False,91.89600000000002,"LINESTRING (9.7569357 48.6795473, 9.7569228 48.6794773, 9.7569338 48.6794194, 9.7569567 48.6793807, 9.7570044 48.6793362, 9.757195 48.6791474, 9.7572675 48.6790855, 9.7573806 48.6790159, 9.7576494 48.6789369)",,,
10741053,,Bauschstraße,residential,,True,False,60.34,"LINESTRING (9.7576494 48.6789369, 9.7577222 48.6792396, 9.7577858 48.679472)",,,
61210339,,Hintere Stelle,living_street,,False,True,91.896,"LINESTRING (9.7576494 48.6789369, 9.7573806 48.6790159, 9.7572675 48.6790855, 9.757195 48.6791474, 9.7570044 48.6793362, 9.7569567 48.6793807, 9.7569338 48.6794194, 9.7569228 48.6794773, 9.7569357 48.6795473)",,,
61210323,,Vordere Stelle,living_street,,False,False,77.071,"LINESTRING (9.7560061 48.6798638, 9.7562326 48.6797711, 9.7565674 48.6796406, 9.7568629 48.6795657, 9.7569357 48.6795473)",,,
"[611850512, 611850513, 220751602, 220751600, 611850515]",2,Heidenheimer Straße,secondary,50,False,True,232.65800000000004,"LINESTRING (9.7577752 48.6800247, 9.7576522 48.6800205, 9.7575876 48.6800207, 9.7568815 48.6800239, 9.756803 48.6800223, 9.7564958 48.6800142, 9.7562935 48.6800079, 9.756256 48.6800065, 9.7559801 48.6799907, 9.7557996 48.6799802, 9.755683 48.6799675, 9.7555881 48.6799551, 9.7555073 48.6799391, 9.7554422 48.6799214, 9.7553825 48.6799053, 9.7553015 48.6798726, 9.7552622 48.6798565, 9.7550276 48.6797558, 9.7547541 48.6796273)",,yes,
"[23876833, 23876834, 824815518]",2,Heidenheimer Straße,secondary,50,False,False,69.375,"LINESTRING (9.7577752 48.6800247, 9.7578429 48.6800345, 9.7579136 48.6800585, 9.7579582 48.6800844, 9.7582773 48.6803648, 9.7584037 48.6804718)",,yes,
10372314,,Hochstraße,residential,30,False,False,51.55200000000001,"LINESTRING (9.7553925 48.6824099, 9.7554402 48.6824084, 9.7559546 48.6823922, 9.7560931 48.682403)",,,
10372314,,Hochstraße,residential,30,False,True,57.377,"LINESTRING (9.7553925 48.6824099, 9.7551777 48.6824165, 9.7546118 48.6824338)",,,
61210316,,Behringerstraße,residential,,False,False,87.325,"LINESTRING (9.7553925 48.6824099, 9.7553671 48.6821423, 9.7553351 48.6818053, 9.7553181 48.6816261)",,,
32638290,,Küblerstraße,residential,30,False,False,42.016,"LINESTRING (9.7588446 48.6814735, 9.7589021 48.6814488, 9.7590122 48.6814066, 9.7591572 48.6813429, 9.7593174 48.6812614)",,,
32638290,,Küblerstraße,residential,30,False,True,70.492,"LINESTRING (9.7588446 48.6814735, 9.758454 48.681602, 9.7584218 48.6816126, 9.7582253 48.6816753, 9.7579826 48.6817527)",,,
61210324,,Küblerstraße,living_street,,False,False,57.190000000000005,"LINESTRING (9.7588446 48.6814735, 9.7584613 48.6810697, 9.7584309 48.6810377)",,,
10372312,,Lange Straße,living_street,,False,True,80.45400000000001,"LINESTRING (9.7590196 48.6820378, 9.7590223 48.6820367, 9.7598384 48.6816812, 9.7599192 48.6816272)",,,
61210341,,Lange Straße,living_street,,False,False,41.730999999999995,"LINESTRING (9.7590196 48.6820378, 9.7589703 48.6820038, 9.7589124 48.681986, 9.7588983 48.6819849, 9.7588631 48.681982, 9.758816 48.6819864, 9.7587569 48.6820054, 9.7587099 48.682039, 9.7586823 48.6821036, 9.75871 48.6821666)",,,
"[824815509, 1110114423]",,Lange Straße,living_street,,False,True,41.948,"LINESTRING (9.7590196 48.6820378, 9.7590483 48.6821024, 9.7590203 48.682167, 9.758992 48.68219, 9.7589282 48.6822147, 9.7588594 48.6822235, 9.7588162 48.6822192, 9.7587581 48.6822006, 9.75871 48.6821666)",,,
10476278,,Schulstraße,living_street,,False,False,25.473,"LINESTRING (9.7625414 48.6809127, 9.7624495 48.6806918)",4,,
10476273,,Lange Straße,residential,,False,True,52.548,"LINESTRING (9.7631374 48.6805428, 9.7638191 48.6803988)",,,
61295824,,Max-Eyth-Straße,residential,30,False,False,104.981,"LINESTRING (9.7631374 48.6805428, 9.7628556 48.6796172)",,,
10476273,,Lange Straße,residential,,False,False,53.151,"LINESTRING (9.7631374 48.6805428, 9.7624941 48.6806821, 9.7624495 48.6806918)",,,
66764581,,Jahnstraße,residential,,False,False,204.63700000000003,"LINESTRING (9.7608497 48.6785204, 9.7604949 48.6786051, 9.7599874 48.6787702, 9.7593649 48.6790118, 9.7590571 48.6791755, 9.7589159 48.6792506, 9.7585883 48.6794155, 9.7584547 48.6794168)",,,
10476269,,Richthofenstraße,residential,,False,True,31.243,"LINESTRING (9.7610966 48.6813472, 9.7610017 48.6810733)",,,
61295837,,Mühlstraße,residential,,False,True,95.29499999999999,"LINESTRING (9.7535759 48.6804062, 9.7537284 48.6803765, 9.7538839 48.680342, 9.7540489 48.6803004, 9.7541915 48.6802533, 9.754204 48.6801354, 9.7542132 48.6800486, 9.7542361 48.6798325)",,,
61295828,,Kronenweg,residential,,False,True,63.312,"LINESTRING (9.7597577 48.6804638, 9.7598725 48.6804293, 9.7601401 48.6803597, 9.7605675 48.6802697)",,,
10476269,,Richthofenstraße,residential,,False,True,10.529,"LINESTRING (9.7605675 48.6802697, 9.7605116 48.6801825)",,,
10476269,,Richthofenstraße,residential,,False,False,95.00699999999999,"LINESTRING (9.7605675 48.6802697, 9.7607097 48.6804935, 9.7607953 48.680655, 9.7609641 48.6809626, 9.7610017 48.6810733)",,,
61295828,,Kronenweg,residential,,False,False,63.312,"LINESTRING (9.7605675 48.6802697, 9.7601401 48.6803597, 9.7598725 48.6804293, 9.7597577 48.6804638)",,,
10476274,,Bubenhofenstraße,residential,,False,False,57.824,"LINESTRING (9.7628556 48.6796172, 9.7636124 48.6794732)",,,
61295824,,Max-Eyth-Straße,residential,30,False,True,104.981,"LINESTRING (9.7628556 48.6796172, 9.7631374 48.6805428)",,,
10476274,,Bubenhofenstraße,residential,,False,True,61.408,"LINESTRING (9.7628556 48.6796172, 9.7625925 48.6796646, 9.7620487 48.6797626)",,,
61295837,,Mühlstraße,residential,,False,False,95.295,"LINESTRING (9.7542361 48.6798325, 9.7542132 48.6800486, 9.754204 48.6801354, 9.7541915 48.6802533, 9.7540489 48.6803004, 9.7538839 48.680342, 9.7537284 48.6803765, 9.7535759 48.6804062)",,,
66764579,,Barbarossastraße,residential,30,False,False,136.212,"LINESTRING (9.7542361 48.6798325, 9.7539321 48.679894, 9.7534934 48.6799858, 9.7531955 48.6800493, 9.7524683 48.6802042)",,,
"[10372321, 66764579]",,Barbarossastraße,residential,30,False,True,46.016999999999996,"LINESTRING (9.7542361 48.6798325, 9.754498 48.6797823, 9.754561 48.6797651, 9.754651 48.6797151, 9.7547541 48.6796273)",,,
224349848,,Lauterstraße,unclassified,,False,True,127.172,"LINESTRING (9.7650288 48.6797805, 9.7649682 48.6796398, 9.7648478 48.6790728, 9.7648257 48.6789584, 9.7647522 48.6788599, 9.7645822 48.6786947)",,,
10372317,,Silcherstraße,residential,,False,True,104.987,"LINESTRING (9.7538617 48.681945, 9.7540516 48.6819392, 9.7541347 48.6819367, 9.7544914 48.6819414, 9.7545865 48.6819792, 9.7546118 48.6824338)",,,
10372314,,Hochstraße,residential,30,False,True,51.55200000000001,"LINESTRING (9.7560931 48.682403, 9.7559546 48.6823922, 9.7554402 48.6824084, 9.7553925 48.6824099)",,,
61000732,,Weidenstraße,residential,,False,False,96.41000000000001,"LINESTRING (9.7560931 48.682403, 9.7560793 48.6824609, 9.7560463 48.6825121, 9.7559827 48.6825682, 9.7558102 48.6826711, 9.7553606 48.6829087, 9.755335 48.6829222, 9.755186 48.6830031)",,,
607752893,,Hochstraße,residential,30,False,False,24.349,"LINESTRING (9.7560931 48.682403, 9.7561611 48.6824078, 9.7564238 48.6823963)",,,
"[10476272, 824815516]",,"['Querstraße', 'Bizetstraße']",residential,30,False,"[False, True]",291.346,"LINESTRING (9.761872 48.682203, 9.7620008 48.6820657, 9.7621508 48.6819531, 9.7622164 48.6819189, 9.7623545 48.6818512, 9.7626551 48.6817931, 9.7628937 48.6817703, 9.763091 48.6817663, 9.7631885 48.6817516, 9.7632802 48.6817238, 9.7633736 48.6816844, 9.7634607 48.6816367, 9.7638621 48.6813537, 9.7639536 48.6812464, 9.7638191 48.6803988)",4,,
"[10476268, 66764583]",,Bühlstraße,residential,,False,False,230.366,"LINESTRING (9.7605236 48.6795, 9.7611583 48.6793208, 9.7613887 48.6792488, 9.7616895 48.6791648, 9.7617893 48.6791379, 9.7625057 48.678945, 9.7628855 48.6788346, 9.7632232 48.6787413, 9.7633312 48.6787255, 9.7634235 48.6787195)",,,
10476268,,Bühlstraße,residential,,False,True,37.134,"LINESTRING (9.7605236 48.6795, 9.7602609 48.6795724, 9.7600639 48.6796387)",,,
591353651,,Bühlstraße,residential,,False,False,62.244,"LINESTRING (9.7605236 48.6795, 9.7603718 48.6792618, 9.7603472 48.6792232, 9.760708 48.6791204)",,,
591353651,,Bühlstraße,residential,,False,True,62.244,"LINESTRING (9.760708 48.6791204, 9.7603472 48.6792232, 9.7603718 48.6792618, 9.7605236 48.6795)",,,
60616464,,Gößweinweg,residential,,False,True,74.167,"LINESTRING (9.762348 48.6859831, 9.7621995 48.6859908, 9.7613395 48.6860227)",,,
35152550,,Eckstraße,residential,30,False,False,6.763,"LINESTRING (9.7614357 48.6833747, 9.761354 48.6833466)",,,
35152550,,Eckstraße,residential,30,False,True,55.253,"LINESTRING (9.7614357 48.6833747, 9.7617057 48.6834801, 9.761939 48.6835411, 9.7620403 48.6836457)",,,
35152551,,Dammstraße,residential,30,False,False,55.43,"LINESTRING (9.7614357 48.6833747, 9.7614832 48.6833347, 9.7619061 48.6831241, 9.7620245 48.6830651)",,,
627859356,,Stiegelwiesenstraße,residential,,False,False,42.632999999999996,"LINESTRING (9.7531307 48.6830732, 9.7531772 48.6830541, 9.7532736 48.68301, 9.7536095 48.6828563)",,,
631221472,,Mittlere Stelle,living_street,,False,True,39.571,"LINESTRING (9.7574016 48.6793237, 9.757006 48.6795654)",,,
23774436,,Vordere Stelle,living_street,,False,True,5.54,"LINESTRING (9.757006 48.6795654, 9.7569357 48.6795473)",,,
