osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,junction
"[145794227, 5037967]",,Unterer Nackenweg,residential,30,False,True,98.983,"LINESTRING (7.4285288 51.4044978, 7.4284951 51.4044597, 7.428744 51.4040609, 7.4286526 51.4036461)",,,,
1059886572,,Hauptstraße,tertiary,30,False,True,31.041,"LINESTRING (7.4332974 51.403487, 7.4332775 51.4034177, 7.4332495 51.4033225, 7.4332271 51.4032114)",,,,
25016070,,An der Walkmühle,residential,,False,True,55.881,"LINESTRING (7.4340283 51.4031591, 7.4332271 51.4032114)",,,,
"[199009416, 25016070]",,An der Walkmühle,"['residential', 'living_street']",,False,"[False, True]",37.891999999999996,"LINESTRING (7.4340283 51.4031591, 7.4342201 51.4031473, 7.434256 51.4029279)",,,,
149533463,,An der Walkmühle,residential,,False,False,110.167,"LINESTRING (7.4340283 51.4031591, 7.4340848 51.4033161, 7.4340714 51.4034567, 7.4340508 51.4035428, 7.4340669 51.4036349, 7.4341017 51.4037051, 7.4341814 51.4037645, 7.4343135 51.4038942, 7.4344986 51.4040632)",,,,
149533463,,An der Walkmühle,residential,,False,True,110.167,"LINESTRING (7.4344986 51.4040632, 7.4343135 51.4038942, 7.4341814 51.4037645, 7.4341017 51.4037051, 7.4340669 51.4036349, 7.4340508 51.4035428, 7.4340714 51.4034567, 7.4340848 51.4033161, 7.4340283 51.4031591)",,,,
233236647,1,,secondary,50,True,False,7.894,"LINESTRING (7.4316515 51.3971808, 7.4316742 51.3971998, 7.4316888 51.3972216, 7.4316945 51.397245)",,,,roundabout
"[242448429, 239061191]","['2', '1']",Hengsteyseestraße,secondary,50,True,False,60.038,"LINESTRING (7.4316515 51.3971808, 7.4317761 51.3971685, 7.432025 51.3971624, 7.4322673 51.3971697, 7.4325107 51.3971979)",L 675,,,
5057744,,Zeppelinstraße,residential,,False,False,35.301,"LINESTRING (7.4394359 51.4024661, 7.4390701 51.4022454)",,,,
151733342,,Heinrich-Heine-Platz,residential,,False,False,15.73,"LINESTRING (7.4394359 51.4024661, 7.4395207 51.4024338, 7.4396332 51.4023965)",,,,
151733342,,Heinrich-Heine-Platz,residential,,False,True,15.73,"LINESTRING (7.4396332 51.4023965, 7.4395207 51.4024338, 7.4394359 51.4024661)",,,,
"[8500737, 151733158, 1039272783]",,"['Oststraße', 'Heinrich-Heine-Platz']",residential,,False,"[False, True]",266.436,"LINESTRING (7.4396332 51.4023965, 7.4397111 51.4024981, 7.440227 51.4023901, 7.4404797 51.4023867, 7.4402413 51.4019883, 7.4401698 51.401825, 7.4400265 51.4016045, 7.4399564 51.4016226, 7.4399038 51.4016361, 7.4396096 51.4017098, 7.4392658 51.4017967, 7.4389283 51.4018834, 7.4386194 51.4019768)",,,,
1039272783,,Heinrich-Heine-Platz,residential,,False,True,49.533,"LINESTRING (7.4396332 51.4023965, 7.4395573 51.4022976, 7.4400501 51.4021625)",,,,
145794164,,Gerberstraße,living_street,,False,True,12.116,"LINESTRING (7.4326145 51.3975431, 7.4325877 51.3976279, 7.4325807 51.39765)",,,,
"[135417136, 154554624, 154554622]",,Mühlenstraße,residential,10,False,False,140.38199999999998,"LINESTRING (7.4282972 51.3968681, 7.4283434 51.3969126, 7.4284368 51.3970083, 7.4284788 51.3970549, 7.428526 51.397096, 7.4285807 51.3971157, 7.4286259 51.3971256, 7.4287928 51.3971622, 7.4291143 51.3972168, 7.4293034 51.3972478, 7.4293487 51.3972721, 7.429392 51.3973341, 7.4294368 51.3974726, 7.429451 51.3975101, 7.4295016 51.3976478, 7.4295037 51.3976597, 7.4295202 51.3977044)",,,,
"[151734018, 233236643]",,Wienbergweg,unclassified,,False,False,333.78200000000015,"LINESTRING (7.4343596 51.3982786, 7.4344712 51.3984064, 7.4348675 51.3986871, 7.4352291 51.3989419, 7.4354883 51.3991405, 7.4355747 51.3992092, 7.4357651 51.3994128, 7.435824 51.3995115, 7.4358884 51.3995692, 7.4359732 51.3996121, 7.4367893 51.4000674, 7.4369507 51.4001434, 7.4370315 51.4001767, 7.4371645 51.4002214, 7.4376373 51.4004191)",,,,
5037991,,Breddestraße,residential,30,False,True,73.392,"LINESTRING (7.4296986 51.4035204, 7.4307517 51.403584)",,,,
5037969,,Breddestraße,residential,30,False,False,75.624,"LINESTRING (7.4296986 51.4035204, 7.4291278 51.4035154, 7.4286526 51.4036461)",,,,
"[44171713, 7990052, 7990055]",,Goethestraße,residential,30,False,True,130.44199999999998,"LINESTRING (7.4296986 51.4035204, 7.4297466 51.4033551, 7.4297668 51.4033078, 7.4298467 51.4031985, 7.4300009 51.4029712, 7.4300947 51.4027888, 7.4302762 51.4024878, 7.4302843 51.4024684, 7.4302863 51.4024124)",,yes,,
7233757,2,Ruhrstraße,secondary,50,False,True,16.857000000000003,"LINESTRING (7.4278161 51.399701, 7.4278852 51.399742, 7.4279485 51.3997857, 7.4279916 51.3998052)",,,,
473901236,2,Ruhrstraße,secondary,50,False,False,94.41300000000001,"LINESTRING (7.4278161 51.399701, 7.4277016 51.3996147, 7.4270608 51.3989955)",,,,
239060923,1,Mühlenstraße,secondary,50,True,False,16.079,"LINESTRING (7.4269007 51.3986349, 7.4269027 51.3986808, 7.4268811 51.3987126, 7.4268469 51.3987357, 7.4268005 51.3987509)",,,,roundabout
"[302065827, 248990547, 239061146, 239061147, 239061148, 239061150, 204537439]","['2', '3']",Mühlenstraße,secondary,50,False,True,210.54899999999998,"LINESTRING (7.4269007 51.3986349, 7.4269466 51.3986283, 7.427048 51.3986113, 7.4272557 51.3985624, 7.4274163 51.3984954, 7.4274941 51.3984589, 7.4275487 51.3984356, 7.427616 51.3984094, 7.4278924 51.398297, 7.4280249 51.3982376, 7.4281091 51.3981973, 7.4282671 51.3981335, 7.4283956 51.3980844, 7.4285401 51.3980221, 7.428593 51.3980004, 7.4286541 51.3979754, 7.4287034 51.3979543, 7.4291121 51.3977999, 7.4293287 51.3977382, 7.4295202 51.3977044)",,,,
239060923,1,Mühlenstraße,secondary,50,True,False,38.152,"LINESTRING (7.4266422 51.3987252, 7.4266155 51.3987005, 7.4266033 51.3986758, 7.426602 51.3986514, 7.4266088 51.3986308, 7.426623 51.3986114, 7.4266529 51.398589, 7.4266923 51.3985733, 7.4267465 51.3985653, 7.4267966 51.398569, 7.4268414 51.3985825, 7.4268775 51.3986047, 7.4269007 51.3986349)",,,,roundabout
239060923,1,Mühlenstraße,secondary,50,True,False,11.902999999999999,"LINESTRING (7.4268005 51.3987509, 7.426741 51.3987551, 7.4266858 51.3987455, 7.4266422 51.3987252)",,,,roundabout
"[473901235, 254822814]",2,Ruhrstraße,secondary,50,False,True,32.889,"LINESTRING (7.4268005 51.3987509, 7.4268196 51.398778, 7.4268598 51.3988357, 7.4269029 51.3988727, 7.4269688 51.3989281, 7.4270608 51.3989955)",,,,
1068430849,,Neue Bachstraße,residential,,False,True,59.944,"LINESTRING (7.4347186 51.4022972, 7.4344765 51.4021952, 7.4345049 51.4018388)",,,,
145794166,,Gerberstraße,living_street,,False,True,6.785,"LINESTRING (7.4325889 51.3977108, 7.4325807 51.39765)",,,,
4982496,2,Stiftsstraße,tertiary,30,False,False,35.1,"LINESTRING (7.4310975 51.3999226, 7.4311109 51.3999462, 7.4312282 51.4001443, 7.4312887 51.4002142)",,,,
4982496,2,Stiftsstraße,tertiary,30,False,True,79.491,"LINESTRING (7.4310975 51.3999226, 7.4310828 51.3998954, 7.4309088 51.3995555, 7.4308087 51.3994454, 7.4307348 51.3993769, 7.4306842 51.3993438, 7.4306032 51.3992891)",,,,
"[138206138, 42022811, 33836053]",,Alte Stiftsstraße,unclassified,,False,False,75.33500000000001,"LINESTRING (7.4310975 51.3999226, 7.4312187 51.3998573, 7.4313787 51.3997517, 7.4314417 51.3996954, 7.4315301 51.3996109, 7.4315742 51.3995103, 7.4316282 51.3993555)",,,,
"[473901235, 254822814]",2,Ruhrstraße,secondary,50,False,False,32.889,"LINESTRING (7.4270608 51.3989955, 7.4269688 51.3989281, 7.4269029 51.3988727, 7.4268598 51.3988357, 7.4268196 51.398778, 7.4268005 51.3987509)",,,,
473901236,2,Ruhrstraße,secondary,50,False,True,94.41300000000001,"LINESTRING (7.4270608 51.3989955, 7.4277016 51.3996147, 7.4278161 51.399701)",,,,
5037966,,Goethestraße,residential,30,True,False,153.646,"LINESTRING (7.4302863 51.4024124, 7.4301993 51.4024069, 7.4299575 51.402348, 7.4298919 51.4023363, 7.4298111 51.4023218, 7.429394 51.4022566, 7.4291762 51.4022098, 7.4291093 51.402168, 7.4290939 51.402059, 7.4290914 51.4018541, 7.4292135 51.4016975, 7.4293211 51.4016094)",,,,
"[145794168, 44171713]",,Goethestraße,residential,30,False,"[False, True]",115.154,"LINESTRING (7.4302863 51.4024124, 7.4302741 51.4023096, 7.4302341 51.4022475, 7.4301955 51.402193, 7.4299905 51.4020596, 7.4298546 51.4019923, 7.4294923 51.4017891, 7.4294064 51.4016989, 7.4293622 51.4016526, 7.4293211 51.4016094)",,,,
"[44171713, 7990052, 7990055]",,Goethestraße,residential,30,False,False,130.442,"LINESTRING (7.4302863 51.4024124, 7.4302843 51.4024684, 7.4302762 51.4024878, 7.4300947 51.4027888, 7.4300009 51.4029712, 7.4298467 51.4031985, 7.4297668 51.4033078, 7.4297466 51.4033551, 7.4296986 51.4035204)",,yes,,
"[25686493, 1230513090, 5057748, 5057749]",3,Hagener Straße,primary,100,False,True,330.293,"LINESTRING (7.4329643 51.3968003, 7.4331125 51.397103, 7.4333823 51.397551, 7.43362 51.3978637, 7.4338626 51.3981358, 7.4340509 51.3983075, 7.4342528 51.3984837, 7.4346003 51.3987589, 7.4350361 51.3991031, 7.4353154 51.3993525)",B 54,yes,,
239041513,2,Hagener Straße,primary,50,False,False,86.17,"LINESTRING (7.4329643 51.3968003, 7.4327574 51.3962975, 7.4326632 51.3960485)",B 54,,,
823466757,,Zeppelinstraße,residential,30,False,True,11.597,"LINESTRING (7.4376195 51.4003154, 7.4376373 51.4004191)",,,,
"[21051700, 353668406]",,Vinkenbergstraße,residential,,False,False,137.514,"LINESTRING (7.4376195 51.4003154, 7.4376778 51.4003008, 7.4379418 51.4002359, 7.4384067 51.400158, 7.4385242 51.4001901, 7.43878 51.4006599, 7.4385999 51.4007499)",,,,
823466758,,Zeppelinstraße,residential,30,False,False,418.565,"LINESTRING (7.4376195 51.4003154, 7.4376121 51.4002372, 7.437614 51.4001884, 7.4376545 51.3997945, 7.4376704 51.3995869, 7.4376541 51.3994107, 7.4376114 51.3992877, 7.437529 51.3991158, 7.4372899 51.3987734, 7.4370317 51.398396, 7.436761 51.3980278, 7.4366441 51.3979035, 7.436437 51.3976832, 7.4364089 51.3976534, 7.4361965 51.3974275, 7.4361372 51.3973843, 7.4359779 51.3972845, 7.4355725 51.3970915, 7.4353972 51.396986)",,,,
1068430849,,Neue Bachstraße,residential,,False,False,6.812,"LINESTRING (7.435199 51.4020199, 7.4352329 51.4019624)",,,,
199009416,,An der Walkmühle,living_street,,False,False,61.926,"LINESTRING (7.4335022 51.402913, 7.4335401 51.4029112, 7.4342951 51.4028757, 7.4342609 51.4028982, 7.434256 51.4029279)",,,,
1213239893,,,living_street,,False,False,37.828,"LINESTRING (7.4347303 51.4027601, 7.4343602 51.4028935, 7.434256 51.4029279)",,,,
"[199009416, 25016070]",,An der Walkmühle,"['living_street', 'residential']",,False,"[False, True]",37.891999999999996,"LINESTRING (7.434256 51.4029279, 7.4342201 51.4031473, 7.4340283 51.4031591)",,,,
199009416,,An der Walkmühle,living_street,,False,True,61.926,"LINESTRING (7.434256 51.4029279, 7.4342609 51.4028982, 7.4342951 51.4028757, 7.4335401 51.4029112, 7.4335022 51.402913)",,,,
1213239893,,,living_street,,False,True,37.828,"LINESTRING (7.434256 51.4029279, 7.4343602 51.4028935, 7.4347303 51.4027601)",,,,
233236642,,Friedhofstraße,living_street,,False,True,68.034,"LINESTRING (7.4343463 51.3988607, 7.4337499 51.398375)",,,,
1217385072,,Friedhofstraße,living_street,,False,False,11.743,"LINESTRING (7.4343463 51.3988607, 7.4342152 51.3989275)",,,,
233236642,,Friedhofstraße,living_street,,False,False,10.844000000000001,"LINESTRING (7.4343463 51.3988607, 7.4344088 51.3989116, 7.4344319 51.3989029, 7.4344546 51.3988943)",,,,
1217385072,,Friedhofstraße,living_street,,False,True,11.743,"LINESTRING (7.4342152 51.3989275, 7.4343463 51.3988607)",,,,
