osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,bridge,access,width,tunnel
24585222,False,Zum Hammergrund,residential,,True,335.6449999999999,"LINESTRING (8.3180965 50.1617124, 8.3181833 50.1616279, 8.3181935 50.1616163, 8.3182284 50.1615785, 8.3183668 50.1614192, 8.3184285 50.1613875, 8.3188948 50.1612081, 8.3194596 50.1608694, 8.3195008 50.1608497, 8.319992 50.160615, 8.3203485 50.1604618, 8.3206153 50.1603727, 8.3208843 50.1603106, 8.3210198 50.1603008, 8.3211797 50.1603036, 8.3213355 50.1603262, 8.3214355 50.1603666, 8.3216182 50.1604724, 8.3218278 50.1605937)",,,,,,
39545183,False,Feldbergstraße,secondary,50,False,129.534,"LINESTRING (8.3180965 50.1617124, 8.3182191 50.1617729, 8.318537 50.161918, 8.3186097 50.1619533, 8.3186652 50.1619802, 8.3189488 50.1621178, 8.3189709 50.1621315, 8.3194916 50.1624556)",L 3027,,,,,
"[1228940385, 49800764, 254356222]",False,Lenzhahner Weg,residential,30,True,102.71799999999999,"LINESTRING (8.3180965 50.1617124, 8.3179624 50.1618245, 8.3178744 50.1618884, 8.3177704 50.161964, 8.3176522 50.1620513, 8.3176036 50.162087, 8.317523 50.162146, 8.3174945 50.1621675, 8.3174909 50.1621709, 8.3174066 50.1622451, 8.3173609 50.1622897, 8.3173259 50.1623413, 8.3173059 50.1623945, 8.3172919 50.1624607)",,,,,,
264335199,False,Feldbergstraße,secondary,50,True,22.358999999999998,"LINESTRING (8.3180965 50.1617124, 8.3179966 50.1616578, 8.3179183 50.1616101, 8.3178678 50.161575)",L 3027,4,,,,
38366529,True,Austraße,residential,30,False,39.95,"LINESTRING (8.3155423 50.1627443, 8.3159509 50.1629904)",,,,,,
49800776,False,Austraße,residential,,False,48.143,"LINESTRING (8.3155423 50.1627443, 8.3150651 50.1630509)",,,,,,
49800776,False,Austraße,residential,,True,48.143,"LINESTRING (8.3150651 50.1630509, 8.3155423 50.1627443)",,,,,,
136060370,False,Herrnackerweg,residential,,True,88.983,"LINESTRING (8.3227477 50.1603912, 8.3223101 50.1607259, 8.3222715 50.1607438, 8.3222277 50.1607507, 8.322191 50.160748, 8.3221317 50.1607344, 8.3218278 50.1605937)",,,,,,
125088098,False,,residential,,False,55.167,"LINESTRING (8.3204296 50.1613748, 8.3210222 50.1616942)",,,,,4,
109574424,False,Herrnackerweg,residential,,False,139.269,"LINESTRING (8.3204296 50.1613748, 8.320229 50.1615318, 8.320031 50.1616864, 8.3198374 50.1618671, 8.3197616 50.161978, 8.3195879 50.1623109, 8.3195516 50.162389, 8.3194916 50.1624556)",,,,,,
109574424,False,Herrnackerweg,residential,,True,132.219,"LINESTRING (8.3204296 50.1613748, 8.3207367 50.1611828, 8.3208891 50.1611021, 8.3212931 50.1608881, 8.3218278 50.1605937)",,,,,,
264335197,True,,secondary,50,False,30.811,"LINESTRING (8.3174922 50.1610458, 8.3175396 50.1611476, 8.3175581 50.1611873, 8.3176448 50.1613042)",L 3027,2,,,,
857435730,False,Wiesbadener Straße,secondary,50,False,29.293,"LINESTRING (8.3174922 50.1610458, 8.3174713 50.1609091, 8.3174666 50.1608724, 8.3174681 50.1608317, 8.3174805 50.1608029, 8.3174929 50.160786)",L 3027,,,,,
198636972,False,Martinstraße,residential,30,False,34.361999999999995,"LINESTRING (8.3172275 50.1599156, 8.3171953 50.160017, 8.317072 50.1600892, 8.316934 50.1601327)",,,,,,
24574829,True,Herteberg,residential,30,False,104.504,"LINESTRING (8.3157582 50.1601771, 8.3158044 50.1600074, 8.3158778 50.1598647, 8.3159898 50.1597759, 8.3161199 50.1597259, 8.31645 50.1596611, 8.3167275 50.1596108)",,,,,,
393896109,False,Bahnhofstraße,residential,30,True,57.012,"LINESTRING (8.3157582 50.1601771, 8.3156396 50.1601881, 8.3155236 50.1602018, 8.3154091 50.1602205, 8.3152613 50.1602515, 8.3151885 50.1602641, 8.3151269 50.160267, 8.3150847 50.1602684, 8.3150328 50.1602641, 8.3149763 50.1602589)",,,,,,
264106271,False,Platter Straße,residential,30,False,74.378,"LINESTRING (8.311013 50.1584273, 8.3111858 50.1584373, 8.3112877 50.158445, 8.3114139 50.158461, 8.3115739 50.158488, 8.3116779 50.1585099, 8.3118803 50.1585701, 8.3120072 50.1586098)",,,,,,
264335199,False,Feldbergstraße,secondary,50,False,22.358999999999998,"LINESTRING (8.3178678 50.161575, 8.3179183 50.1616101, 8.3179966 50.1616578, 8.3180965 50.1617124)",L 3027,4,,,,
264335201,True,,secondary,50,False,34.732,"LINESTRING (8.3178678 50.161575, 8.3177815 50.1615248, 8.3177255 50.1614887, 8.3176919 50.161465, 8.317667 50.1614417, 8.3175575 50.1613364)",L 3027,2,,,,
264776285,True,,secondary,50,False,12.181,"LINESTRING (8.3177956 50.1614757, 8.3178678 50.161575)",L 3027,2,,,,
39545183,False,Feldbergstraße,secondary,50,True,129.534,"LINESTRING (8.3194916 50.1624556, 8.3189709 50.1621315, 8.3189488 50.1621178, 8.3186652 50.1619802, 8.3186097 50.1619533, 8.318537 50.161918, 8.3182191 50.1617729, 8.3180965 50.1617124)",L 3027,,,,,
109574424,False,Herrnackerweg,residential,,True,139.269,"LINESTRING (8.3194916 50.1624556, 8.3195516 50.162389, 8.3195879 50.1623109, 8.3197616 50.161978, 8.3198374 50.1618671, 8.320031 50.1616864, 8.320229 50.1615318, 8.3204296 50.1613748)",,,,,,
"[498083377, 395760802, 23086539, 1073634599]",False,Oberjosbacher Straße,unclassified,"['50', '30']",True,137.09900000000002,"LINESTRING (8.3234502 50.1587254, 8.3233212 50.1587417, 8.3231929 50.1587485, 8.3230902 50.1587462, 8.3229897 50.1587371, 8.3228897 50.1587231, 8.3227897 50.1586994, 8.3226049 50.1586467, 8.3224828 50.1586011, 8.3224341 50.1585829, 8.3224158 50.1585761, 8.3220973 50.1584573, 8.3216969 50.1583105)",,2,yes,,,
24585051,False,Am Schäfersberg,residential,30,False,153.856,"LINESTRING (8.3234502 50.1587254, 8.3234705 50.1587745, 8.3235271 50.1590813, 8.3236225 50.1595986, 8.3236717 50.1598869, 8.3236832 50.1599956, 8.3236777 50.1600996)",,,,,,
264335208,False,,secondary,,False,7.176,"LINESTRING (8.3175575 50.1613364, 8.3176448 50.1613042)",,,,,,
264335653,True,,secondary,50,False,33.086,"LINESTRING (8.3175575 50.1613364, 8.3175323 50.1613021, 8.3175133 50.1612679, 8.3174949 50.1612114, 8.317493 50.1611353, 8.3174929 50.1611198, 8.3174922 50.1610458)",L 3027,1,,,,
"[39956499, 764000675]",False,Idsteiner Straße,secondary,50,True,134.762,"LINESTRING (8.3175575 50.1613364, 8.3173272 50.1614159, 8.317258 50.1614396, 8.3169625 50.1615407, 8.3168889 50.1615659, 8.3166546 50.1616516, 8.3163914 50.1617575, 8.3162615 50.1618097, 8.3161665 50.1618479, 8.3160712 50.1618898, 8.3159325 50.1619545)",L 3026,"['2', '3']",,,,
264335208,False,,secondary,,True,7.176,"LINESTRING (8.3176448 50.1613042, 8.3175575 50.1613364)",,,,,,
4086857,False,Frankfurter Straße,secondary,50,False,27.078000000000003,"LINESTRING (8.3176448 50.1613042, 8.3177929 50.161255, 8.3178157 50.1612471, 8.3179807 50.1611902)",L 3026,3,,,,
264627558,True,,secondary,50,False,21.891,"LINESTRING (8.3176448 50.1613042, 8.317729 50.1614035, 8.3177956 50.1614757)",L 3027,1,,,,
4086857,False,Frankfurter Straße,secondary,50,True,27.078000000000003,"LINESTRING (8.3179807 50.1611902, 8.3178157 50.1612471, 8.3177929 50.161255, 8.3176448 50.1613042)",L 3026,3,,,,
264291310,True,,secondary_link,50,False,34.668000000000006,"LINESTRING (8.3179807 50.1611902, 8.3179295 50.1612465, 8.3179004 50.1612776, 8.3178653 50.161322, 8.3178402 50.1613591, 8.3178246 50.1613906, 8.3177956 50.1614757)",,,,,,
"[4086886, 764000676, 947726975, 264776284]",False,Frankfurter Straße,secondary,"['50', '60']",False,419.35299999999995,"LINESTRING (8.3179807 50.1611902, 8.3183324 50.1610663, 8.3185271 50.1609871, 8.3186972 50.1609069, 8.318889 50.1608012, 8.3190614 50.1606921, 8.319202 50.1605876, 8.3193893 50.1604476, 8.3195154 50.1603379, 8.3196678 50.1601904, 8.3198324 50.160033, 8.3201386 50.1596935, 8.3208801 50.1588313, 8.3213705 50.1582892, 8.3214367 50.1582146)",L 3026,"['2', '3']",,,,
"[4208704, 4208705, 264106271, 39700575, 867112063]",False,Platter Straße,residential,30,"[False, True]",286.934,"LINESTRING (8.3149763 50.1602589, 8.3149803 50.1602397, 8.3149781 50.1602171, 8.3149644 50.1601967, 8.3149393 50.1601766, 8.3142365 50.159788, 8.3140522 50.1596685, 8.3139922 50.1596178, 8.3133989 50.1591079, 8.3133716 50.1590868, 8.3133056 50.159042, 8.3132179 50.1590011, 8.3131079 50.1589556, 8.3130487 50.158935, 8.3124967 50.1587745, 8.3121898 50.1586718, 8.3120072 50.1586098)",,,,,,yes
393896109,False,Bahnhofstraße,residential,30,False,57.012,"LINESTRING (8.3149763 50.1602589, 8.3150328 50.1602641, 8.3150847 50.1602684, 8.3151269 50.160267, 8.3151885 50.1602641, 8.3152613 50.1602515, 8.3154091 50.1602205, 8.3155236 50.1602018, 8.3156396 50.1601881, 8.3157582 50.1601771)",,,,,,
"[39051016, 478150696, 867112062]",False,"['Bahnhofstraße', 'Platter Straße']",residential,30,True,140.67800000000003,"LINESTRING (8.3149763 50.1602589, 8.3149581 50.1602752, 8.3149395 50.160284, 8.3149147 50.1602913, 8.3146037 50.1603343, 8.3145555 50.160341, 8.3143019 50.1603925, 8.3140283 50.1604658, 8.3138073 50.1605411, 8.3137761 50.1605517, 8.3134322 50.1606962, 8.3133951 50.1607147, 8.3133691 50.1607344, 8.3133473 50.1607585, 8.313326 50.1607898, 8.3132996 50.1608396)",,,,,,
24585225,False,Quarzweg,residential,,False,119.687,"LINESTRING (8.3238947 50.164257, 8.3225903 50.1635785)",,,,,,
24585225,False,Quarzweg,residential,,False,44.617999999999995,"LINESTRING (8.3238947 50.164257, 8.3238884 50.164378, 8.3239451 50.1644095, 8.3239913 50.1644069, 8.3240351 50.1643842, 8.3240271 50.1643301, 8.3238947 50.164257)",,,,,,
24585225,False,Quarzweg,residential,,True,44.617999999999995,"LINESTRING (8.3238947 50.164257, 8.3240271 50.1643301, 8.3240351 50.1643842, 8.3239913 50.1644069, 8.3239451 50.1644095, 8.3238884 50.164378, 8.3238947 50.164257)",,,,,,
24585224,False,Basaltweg,residential,30,False,40.93,"LINESTRING (8.3238417 50.1628121, 8.3239286 50.1629002, 8.3239324 50.1629177, 8.3239255 50.1629347, 8.3239089 50.1629488, 8.3238852 50.1629577, 8.3238579 50.1629601, 8.3238313 50.1629557, 8.3238094 50.162945, 8.3237955 50.1629298, 8.3237917 50.1629124, 8.3238417 50.1628121)",,,,,,
24585224,False,Basaltweg,residential,30,True,40.93,"LINESTRING (8.3238417 50.1628121, 8.3237917 50.1629124, 8.3237955 50.1629298, 8.3238094 50.162945, 8.3238313 50.1629557, 8.3238579 50.1629601, 8.3238852 50.1629577, 8.3239089 50.1629488, 8.3239255 50.1629347, 8.3239324 50.1629177, 8.3239286 50.1629002, 8.3238417 50.1628121)",,,,,,
24585224,False,Basaltweg,residential,30,False,56.882000000000005,"LINESTRING (8.3238417 50.1628121, 8.3239178 50.1626595, 8.3241399 50.162533, 8.3241569 50.1624557, 8.3240754 50.1623913)",,,,,,
161614369,False,Am Schäfersberg,residential,,False,30.72,"LINESTRING (8.322554 50.1621366, 8.3228477 50.1619343)",,,,,,
161614369,False,Am Schäfersberg,residential,,False,30.058000000000003,"LINESTRING (8.322554 50.1621366, 8.3225542 50.1621858, 8.3225499 50.1622007, 8.322537 50.1622133, 8.3225176 50.1622219, 8.3224945 50.162225, 8.3224713 50.1622222, 8.3224516 50.162214, 8.3224382 50.1622015, 8.3224334 50.1621867, 8.3224377 50.1621719, 8.3224506 50.1621592, 8.322554 50.1621366)",,,,,,
161614369,False,Am Schäfersberg,residential,,True,30.057999999999996,"LINESTRING (8.322554 50.1621366, 8.3224506 50.1621592, 8.3224377 50.1621719, 8.3224334 50.1621867, 8.3224382 50.1622015, 8.3224516 50.162214, 8.3224713 50.1622222, 8.3224945 50.162225, 8.3225176 50.1622219, 8.322537 50.1622133, 8.3225499 50.1622007, 8.3225542 50.1621858, 8.322554 50.1621366)",,,,,,
"[38114362, 39956498]",False,Ilfelder Platz,residential,30,True,58.218,"LINESTRING (8.3130831 50.160213, 8.3130309 50.1602598, 8.3129907 50.1602863, 8.3128201 50.1603547, 8.3124802 50.1604767, 8.3124116 50.1605017)",,,,,,
125088098,False,,residential,,True,55.167,"LINESTRING (8.3210222 50.1616942, 8.3204296 50.1613748)",,,,,4,
9894602,False,Frankfurter Straße,secondary,60,True,19.93,"LINESTRING (8.3215566 50.1580527, 8.3215033 50.1581288, 8.3214367 50.1582146)",L 3026,2,,,,
1073634597,True,Oberjosbacher Straße,unclassified,30,False,30.412,"LINESTRING (8.3215566 50.1580527, 8.3215921 50.1581403, 8.3216303 50.1582065, 8.3216969 50.1583105)",,1,,,,
395760803,False,Oberjosbacher Straße,unclassified,30,True,21.388,"LINESTRING (8.3216969 50.1583105, 8.3215431 50.1582557, 8.3214367 50.1582146)",,2,,,,
"[498083377, 395760802, 23086539, 1073634599]",False,Oberjosbacher Straße,unclassified,"['50', '30']",False,137.099,"LINESTRING (8.3216969 50.1583105, 8.3220973 50.1584573, 8.3224158 50.1585761, 8.3224341 50.1585829, 8.3224828 50.1586011, 8.3226049 50.1586467, 8.3227897 50.1586994, 8.3228897 50.1587231, 8.3229897 50.1587371, 8.3230902 50.1587462, 8.3231929 50.1587485, 8.3233212 50.1587417, 8.3234502 50.1587254)",,2,yes,,,
"[4208704, 4208705, 264106271, 39700575, 867112063]",False,Platter Straße,residential,30,"[False, True]",286.93399999999997,"LINESTRING (8.3120072 50.1586098, 8.3121898 50.1586718, 8.3124967 50.1587745, 8.3130487 50.158935, 8.3131079 50.1589556, 8.3132179 50.1590011, 8.3133056 50.159042, 8.3133716 50.1590868, 8.3133989 50.1591079, 8.3139922 50.1596178, 8.3140522 50.1596685, 8.3142365 50.159788, 8.3149393 50.1601766, 8.3149644 50.1601967, 8.3149781 50.1602171, 8.3149803 50.1602397, 8.3149763 50.1602589)",,,,,,yes
264106271,False,Platter Straße,residential,30,True,74.378,"LINESTRING (8.3120072 50.1586098, 8.3118803 50.1585701, 8.3116779 50.1585099, 8.3115739 50.158488, 8.3114139 50.158461, 8.3112877 50.158445, 8.3111858 50.1584373, 8.311013 50.1584273)",,,,,,
