osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,access,tunnel
"[54739568, 443266188]",False,"['Drususstraße', 'Nordeinfahrt']",residential,True,141.571,2,,"['50', '30']","LINESTRING (7.2256976 50.5794373, 7.2256089 50.5794907, 7.2251788 50.5797563, 7.2250301 50.5798461, 7.2249464 50.5799137, 7.2248712 50.5800127, 7.2247772 50.5801572, 7.2247193 50.5802286, 7.2246714 50.5802665, 7.2246277 50.5802895, 7.2245788 50.5803093, 7.2245244 50.5803239, 7.2244675 50.5803369, 7.2243831 50.5803459)",,yes,,
54739577,False,Am Spich,residential,False,241.37699999999995,,,30,"LINESTRING (7.2256976 50.5794373, 7.2257778 50.5795023, 7.2257894 50.5795134, 7.225798 50.5795275, 7.2257978 50.5795437, 7.2257916 50.579559, 7.2257818 50.5795717, 7.2257704 50.5795835, 7.2257379 50.5796027, 7.2255696 50.5796772, 7.2254177 50.5797475, 7.2253964 50.5797638, 7.2251828 50.5799721, 7.2251627 50.57999, 7.2251398 50.5800042, 7.2251146 50.580018, 7.2250818 50.5800327, 7.22504 50.5800474, 7.2249334 50.5800818, 7.2246801 50.5801581, 7.2245348 50.5802061, 7.2245055 50.5802183, 7.2244026 50.5802758, 7.2243459 50.5803102, 7.2239728 50.5805224, 7.223366 50.5808376)",,,,
1125173327,False,Drususstraße,residential,True,18.91,2,,30,"LINESTRING (7.2262308 50.579117, 7.2260363 50.5792339)",,,,
"[123935038, 837326215]",False,,living_street,True,34.263000000000005,,,,"LINESTRING (7.2262308 50.579117, 7.2262498 50.5791523, 7.2263254 50.5792923, 7.2263195 50.5793077, 7.2263123 50.5793264, 7.2262085 50.5793843)",,,destination,
"[868308188, 1125173327]",False,Drususstraße,residential,False,72.35900000000001,2,,30,"LINESTRING (7.2262308 50.579117, 7.2265262 50.5789512, 7.2267335 50.5788424, 7.2269572 50.5787284, 7.2270142 50.5786977)",,,,
162384121,False,Bergstraße,secondary,False,152.067,,L 79,30,"LINESTRING (7.2224664 50.5790234, 7.2224355 50.5790743, 7.2223895 50.5791498, 7.2223079 50.5792991, 7.2222801 50.5793684, 7.222272 50.57943, 7.2222735 50.5795408, 7.2222826 50.5796458, 7.2223095 50.5798752, 7.2223229 50.5800162, 7.2223185 50.5801323, 7.2223093 50.5801782, 7.2222819 50.5802202, 7.2222514 50.5802538, 7.2222117 50.5802855, 7.2221343 50.58033)",6,,,
162384121,False,Bergstraße,secondary,True,127.84100000000002,,L 79,30,"LINESTRING (7.2224664 50.5790234, 7.2225254 50.5789172, 7.22264 50.5786991, 7.2226947 50.578599, 7.2227219 50.5785599, 7.2227688 50.5785209, 7.2228459 50.5784609, 7.2230672 50.5783355, 7.2233099 50.5781877, 7.2233786 50.5781401, 7.2234443 50.5780896)",6,,,
223667661,False,Hinterhausen,living_street,False,11.793,,,,"LINESTRING (7.2260828 50.5779458, 7.2259767 50.5780277)",,,,
42808676,False,Hinterhausen,living_street,True,473.15,,,,"LINESTRING (7.2260828 50.5779458, 7.2267181 50.5777536, 7.227002 50.5776664, 7.2271132 50.5776314, 7.2272504 50.5775823, 7.2273502 50.5775438, 7.2275275 50.5774726, 7.2279603 50.5772964, 7.2287016 50.5769472, 7.2291353 50.5767244, 7.2299496 50.5762719, 7.2304698 50.5759564, 7.2309331 50.5756454, 7.2313925 50.5753975)",,,,
54739574,False,Viktoriabergweg,living_street,False,149.444,,,,"LINESTRING (7.2260828 50.5779458, 7.2259008 50.5776799, 7.2257273 50.5774683, 7.2257052 50.5774474, 7.2255976 50.5773617, 7.2254509 50.5772445, 7.2254215 50.5772176, 7.2253934 50.5771843, 7.2253791 50.5771578, 7.2253444 50.5770777, 7.2253388 50.5770611, 7.2252645 50.5768275, 7.2252308 50.5767359)",,,,
59388083,True,Kirchstraße,living_street,False,24.814,,,,"LINESTRING (7.2274011 50.579601, 7.2273308 50.5794861, 7.227323 50.5794725, 7.2272767 50.5793923)",,,,
807817599,True,Kirchstraße,living_street,False,41.76,,,,"LINESTRING (7.2274011 50.579601, 7.2273164 50.5795619, 7.2272654 50.5795383, 7.2271226 50.5795203, 7.2271109 50.5795002, 7.2271195 50.5794784, 7.2271967 50.5794457, 7.2272767 50.5793923)",,,,
51392516,False,Frongasse,living_street,False,34.779,,,,"LINESTRING (7.2354718 50.5784228, 7.2352256 50.5781519)",,,,
123965615,False,Frongasse,living_street,False,50.436,,,,"LINESTRING (7.2354718 50.5784228, 7.2354472 50.5785035, 7.2353912 50.5786114, 7.2352749 50.5787237, 7.2352964 50.5788463)",,,,
55313564,False,Deichweg,residential,False,20.677,,,30,"LINESTRING (7.2262085 50.5793843, 7.2260363 50.5792339)",,,,
"[926849551, 122863280, 25398929, 807875737, 807875738, 55313564]",False,"['Pintgasse', 'Deichweg', 'Rheinpromenade']","['residential', 'living_street']","[False, True]",364.5129999999999,1,,30,"LINESTRING (7.2262085 50.5793843, 7.226454 50.5797068, 7.2264803 50.5797328, 7.2265143 50.5797563, 7.2265784 50.5797993, 7.2266422 50.5798363, 7.2267311 50.5798878, 7.226783 50.5799182, 7.2268285 50.5799482, 7.2268596 50.5799701, 7.2271147 50.5801894, 7.2271742 50.5802353, 7.2272119 50.5802543, 7.227249 50.5802704, 7.2273119 50.5802874, 7.2273431 50.5802959, 7.2273767 50.580302, 7.2274181 50.5803069, 7.2274531 50.5803105, 7.2274928 50.5803129, 7.2275333 50.580315, 7.2275798 50.5803147, 7.2276276 50.5803125, 7.2282576 50.5802259, 7.2287903 50.5801511, 7.2291988 50.5800863, 7.2293297 50.5800454, 7.2293377 50.5800099, 7.2293333 50.5799653, 7.2293167 50.5799163, 7.2293116 50.5799016, 7.229148 50.5796408, 7.2289175 50.5794094, 7.2288825 50.5793743, 7.2288368 50.5793283)",,,,building_passage
"[123935038, 837326215]",False,,living_street,False,34.263000000000005,,,,"LINESTRING (7.2262085 50.5793843, 7.2263123 50.5793264, 7.2263195 50.5793077, 7.2263254 50.5792923, 7.2262498 50.5791523, 7.2262308 50.579117)",,,destination,
123965615,False,Frongasse,living_street,True,50.436,,,,"LINESTRING (7.2352964 50.5788463, 7.2352749 50.5787237, 7.2353912 50.5786114, 7.2354472 50.5785035, 7.2354718 50.5784228)",,,,
"[808449040, 808449041, 123965618]",False,Frongasse,living_street,False,39.351,,,,"LINESTRING (7.2347469 50.5783331, 7.2349556 50.5782542, 7.2350625 50.5782137, 7.2352256 50.5781519)",,,,building_passage
51392516,False,Frongasse,living_street,False,11.701,,,,"LINESTRING (7.2352256 50.5781519, 7.23514 50.5780618)",,,,
51392516,False,Frongasse,living_street,True,34.779,,,,"LINESTRING (7.2352256 50.5781519, 7.2354718 50.5784228)",,,,
"[808449040, 808449041, 123965618]",False,Frongasse,living_street,True,39.351,,,,"LINESTRING (7.2352256 50.5781519, 7.2350625 50.5782137, 7.2349556 50.5782542, 7.2347469 50.5783331)",,,,building_passage
374711423,False,Frongasse,residential,True,35.171,,,10,"LINESTRING (7.2355335 50.5780213, 7.2354664 50.5779517, 7.23514 50.5780618)",,,,
"[23542683, 891559572, 807817598, 277110255]",True,Kirchstraße,living_street,False,124.051,,,,"LINESTRING (7.2288368 50.5793283, 7.2288048 50.5793414, 7.2285247 50.5794561, 7.2284976 50.5794672, 7.2284156 50.5795035, 7.2280302 50.5796671, 7.2278137 50.579752, 7.2277212 50.5797814, 7.2276955 50.5797776, 7.2276736 50.5797682, 7.2275931 50.5797159, 7.2274628 50.5796381, 7.2274011 50.579601)",,,,
"[926849551, 122863280, 25398929, 807875737, 807875738, 55313564]",False,"['Pintgasse', 'Deichweg', 'Rheinpromenade']","['living_street', 'residential']","[False, True]",364.5129999999999,1,,30,"LINESTRING (7.2288368 50.5793283, 7.2288825 50.5793743, 7.2289175 50.5794094, 7.229148 50.5796408, 7.2293116 50.5799016, 7.2293167 50.5799163, 7.2293333 50.5799653, 7.2293377 50.5800099, 7.2293297 50.5800454, 7.2291988 50.5800863, 7.2287903 50.5801511, 7.2282576 50.5802259, 7.2276276 50.5803125, 7.2275798 50.5803147, 7.2275333 50.580315, 7.2274928 50.5803129, 7.2274531 50.5803105, 7.2274181 50.5803069, 7.2273767 50.580302, 7.2273431 50.5802959, 7.2273119 50.5802874, 7.227249 50.5802704, 7.2272119 50.5802543, 7.2271742 50.5802353, 7.2271147 50.5801894, 7.2268596 50.5799701, 7.2268285 50.5799482, 7.226783 50.5799182, 7.2267311 50.5798878, 7.2266422 50.5798363, 7.2265784 50.5797993, 7.2265143 50.5797563, 7.2264803 50.5797328, 7.226454 50.5797068, 7.2262085 50.5793843)",,,,building_passage
603980872,False,Viktoriabergweg,living_street,True,25.466,,,,"LINESTRING (7.2249775 50.5765797, 7.225149 50.5766629, 7.2251882 50.5766822, 7.2252133 50.5767068, 7.2252308 50.5767359)",,,,
443266184,False,Am Güterbahnhof,primary,False,8.506,3,B 9,50,"LINESTRING (7.2266332 50.5783897, 7.2265552 50.578448)",,,,
"[443266176, 443266170, 443266180]",False,Am Güterbahnhof,primary,True,414.066,"['4', '2', '3']",B 9,50,"LINESTRING (7.2266332 50.5783897, 7.2270433 50.5781171, 7.2273003 50.57796, 7.2275218 50.5778284, 7.2279746 50.5775678, 7.229107 50.5769247, 7.2298271 50.5765006, 7.2304663 50.576116, 7.2309334 50.5758598)",,,,
"[19119289, 23542558]",False,"['Fährgasse', 'Rheinpromenade']",residential,"[False, True]",309.456,1,,"['30', '10']","LINESTRING (7.2321193 50.5796886, 7.2322028 50.5796899, 7.23274 50.5796069, 7.2327836 50.5796012, 7.2330185 50.5795704, 7.23334 50.5795196, 7.2335739 50.579483, 7.2339134 50.5794268, 7.2341412 50.5793902, 7.2341785 50.5793829, 7.234212 50.5793747, 7.2342348 50.5793657, 7.234248 50.5793555, 7.2342535 50.579344, 7.234252 50.5793328, 7.234075 50.5790938, 7.2339602 50.5789388, 7.2339344 50.5789033, 7.2338406 50.5787803, 7.2337487 50.5786589, 7.2337003 50.5785954, 7.2335845 50.5784431, 7.2333317 50.5781338, 7.2333072 50.5781107)",,,,
51392516,False,Frongasse,living_street,True,11.701,,,,"LINESTRING (7.23514 50.5780618, 7.2352256 50.5781519)",,,,
51392516,False,Frongasse,living_street,False,37.731,,,,"LINESTRING (7.23514 50.5780618, 7.2350933 50.578015, 7.2348762 50.5777668)",,,,
374711423,False,Frongasse,residential,False,35.171,,,10,"LINESTRING (7.23514 50.5780618, 7.2354664 50.5779517, 7.2355335 50.5780213)",,,,
23534542,True,Nordeinfahrt,residential,False,33.598000000000006,1,,50,"LINESTRING (7.2240297 50.5801575, 7.2241152 50.5802375, 7.2241495 50.5802601, 7.2241812 50.5802795, 7.224226 50.5803014, 7.2242657 50.5803184, 7.2243372 50.580339, 7.2243831 50.5803459)",,yes,,
"[47288892, 807875741]",False,Postgasse,living_street,True,76.14699999999999,,,,"LINESTRING (7.2318981 50.5796903, 7.2318872 50.57964, 7.2318375 50.5795183, 7.2317965 50.5794526, 7.2317685 50.5794037, 7.2317381 50.5793533, 7.2315323 50.5790485)",,,,
54739577,False,Am Spich,residential,True,241.37699999999992,,,30,"LINESTRING (7.223366 50.5808376, 7.2239728 50.5805224, 7.2243459 50.5803102, 7.2244026 50.5802758, 7.2245055 50.5802183, 7.2245348 50.5802061, 7.2246801 50.5801581, 7.2249334 50.5800818, 7.22504 50.5800474, 7.2250818 50.5800327, 7.2251146 50.580018, 7.2251398 50.5800042, 7.2251627 50.57999, 7.2251828 50.5799721, 7.2253964 50.5797638, 7.2254177 50.5797475, 7.2255696 50.5796772, 7.2257379 50.5796027, 7.2257704 50.5795835, 7.2257818 50.5795717, 7.2257916 50.579559, 7.2257978 50.5795437, 7.225798 50.5795275, 7.2257894 50.5795134, 7.2257778 50.5795023, 7.2256976 50.5794373)",,,,
133784916,False,Kölner Straße,primary,True,12.357,3,B 9,70,"LINESTRING (7.2237485 50.5802144, 7.2238181 50.5801743, 7.22388 50.5801411)",,,,
1102624596,False,Kölner Straße,primary,False,14.472,3,B 9,70,"LINESTRING (7.2240344 50.5800555, 7.22388 50.5801411)",,,,
1102624599,True,Nordeinfahrt,residential,False,11.347,1,,50,"LINESTRING (7.2240344 50.5800555, 7.2240297 50.5801575)",,,,
"[443266182, 443266183, 4988682, 443266190, 233125175]",False,Kölner Straße,primary,True,252.80200000000002,"['4', '2', '3']",B 9,"['50', '70']","LINESTRING (7.2240344 50.5800555, 7.2245014 50.5797881, 7.2253713 50.5792931, 7.2254251 50.5792625, 7.2257235 50.5790705, 7.2258044 50.579015, 7.225901 50.5789543, 7.2260326 50.5788532, 7.2262228 50.5787071, 7.2265552 50.578448)",,,,
1102624597,True,Nordeinfahrt,residential,False,7.478,1,,50,"LINESTRING (7.2238758 50.5802083, 7.22388 50.5801411)",,,,
1102624598,True,Nordeinfahrt,residential,False,9.014,1,,50,"LINESTRING (7.2238758 50.5802083, 7.2237485 50.5802144)",,,,
