osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,access,tunnel
23953386,True,Karpfengasse,residential,False,39.374,,,30,"LINESTRING (9.7884381 48.0970497, 9.7879366 48.0969348)",,,,
103635774,True,Schrannenstraße,living_street,False,25.204,,,,"LINESTRING (9.7884381 48.0970497, 9.7883302 48.0972646)",,,,
23953386,True,Karpfengasse,residential,False,28.39,,,30,"LINESTRING (9.7879366 48.0969348, 9.7875709 48.0968604)",,,,
684786657,True,Karpfengasse,residential,False,26.321,,,30,"LINESTRING (9.7875709 48.0968604, 9.7872581 48.0967491)",,,,
61950422,False,Schwarzroßgäßle,living_street,True,39.056,,,,"LINESTRING (9.7875709 48.0968604, 9.787438 48.0971335, 9.7874598 48.0971959)",,,,
18383386,False,Holzmarkt,residential,True,18.679,,,30,"LINESTRING (9.7870901 48.0967973, 9.7868535 48.0968543)",,,,
23952694,False,Kappenzipfel,residential,False,83.04599999999999,,,,"LINESTRING (9.7870901 48.0967973, 9.7869168 48.0966257, 9.786817 48.096506, 9.7872406 48.0962192)",,,,
684786658,True,Holzmarkt,residential,False,13.578999999999999,,,,"LINESTRING (9.7870901 48.0967973, 9.7871463 48.0967806, 9.7872581 48.0967491)",,,,
23952694,False,Kappenzipfel,residential,True,83.04599999999999,,,,"LINESTRING (9.7872406 48.0962192, 9.786817 48.096506, 9.7869168 48.0966257, 9.7870901 48.0967973)",,,,
23952695,True,Salmannsweilergasse,residential,False,52.184000000000005,,,30,"LINESTRING (9.7880796 48.0964766, 9.7880686 48.0965819, 9.7879366 48.0969348)",,,,
684786656,True,Schulstraße,residential,False,110.753,,,30,"LINESTRING (9.7880796 48.0964766, 9.7881873 48.0964849, 9.7883815 48.0965105, 9.788869 48.0966041, 9.78952 48.09673)",,,,
"[23952696, 24255834, 684786655]",True,"['Marktplatz', 'Schrannenstraße']","['living_street', 'residential']",False,86.23,,,,"LINESTRING (9.7883302 48.0972646, 9.7880959 48.0976359, 9.7880105 48.0977819, 9.7879839 48.0978162, 9.7879291 48.0979053, 9.7878831 48.0979801)",,,,
103635772,True,Schwarzroßgäßle,living_street,False,78.31,,,,"LINESTRING (9.7883302 48.0972646, 9.78803 48.0971686, 9.7879457 48.0971494, 9.7878139 48.0972917, 9.7877121 48.0972642, 9.7874598 48.0971959)",,,,
61950422,False,Schwarzroßgäßle,living_street,False,39.056,,,,"LINESTRING (9.7874598 48.0971959, 9.787438 48.0971335, 9.7875709 48.0968604)",,,,
23953357,False,Schwanenstraße,residential,False,7.163,2,,30,"LINESTRING (9.7883065 48.1005228, 9.7883723 48.1004757)",,,,
23953357,False,Schwanenstraße,residential,True,52.502,2,,30,"LINESTRING (9.7883065 48.1005228, 9.7880004 48.1007708, 9.7878889 48.1009019)",,,,
23953374,False,Grabengasse,living_street,False,70.07,,,,"LINESTRING (9.7883065 48.1005228, 9.7885744 48.1006519, 9.7888365 48.1007764, 9.7890815 48.100882)",,,,
103336728,False,Schwanenstraße,residential,True,14.93,,,30,"LINESTRING (9.7893311 48.0999408, 9.7894929 48.1000205)",,,,
23953358,False,Pfluggasse,residential,True,53.724,,,30,"LINESTRING (9.7917445 48.0978982, 9.7922829 48.0975755)",4,,,
23953369,False,Viehmarktstraße,residential,True,49.315000000000005,,,30,"LINESTRING (9.7917445 48.0978982, 9.7921774 48.0981594, 9.7922215 48.0982045)",,,,
28494142,True,Pfluggasse,residential,False,92.946,,,30,"LINESTRING (9.7917445 48.0978982, 9.7916423 48.097978, 9.791106 48.0986151)",4,,,
99014021,False,Viehmarktstraße,residential,True,62.064,,,30,"LINESTRING (9.7917445 48.0978982, 9.7915866 48.0978267, 9.7915363 48.0977932, 9.7914931 48.0977566, 9.791433 48.0977171, 9.7912985 48.0976637, 9.7911497 48.0976124, 9.7910976 48.0976069, 9.7910598 48.0976208)",,,,
28494142,True,Pfluggasse,residential,False,4.096,,,30,"LINESTRING (9.791106 48.0986151, 9.7910812 48.098648)",4,,,
23953366,True,Obstmarkt,residential,False,40.632,,,30,"LINESTRING (9.7906898 48.0992611, 9.7901749 48.0991375)",,,,
332307051,True,Pfluggasse,residential,False,26.183,,,30,"LINESTRING (9.7906898 48.0992611, 9.7905649 48.0994813)",4,,,
29228616,False,Bürgerturmstraße,residential,False,35.973,,,30,"LINESTRING (9.7905649 48.0994813, 9.7902801 48.099743)",,,,
23953360,True,Ulmer-Tor-Straße,residential,False,73.204,,,30,"LINESTRING (9.7905649 48.0994813, 9.7912748 48.0996764, 9.791473 48.0997372)",,,,
29228616,False,Bürgerturmstraße,residential,False,28.749,,,30,"LINESTRING (9.7902801 48.099743, 9.790123 48.0999793)",,,,
29228616,False,Bürgerturmstraße,residential,True,35.973,,,30,"LINESTRING (9.7902801 48.099743, 9.7905649 48.0994813)",,,,
99014021,False,Viehmarktstraße,residential,False,62.064,,,30,"LINESTRING (9.7910598 48.0976208, 9.7910976 48.0976069, 9.7911497 48.0976124, 9.7912985 48.0976637, 9.791433 48.0977171, 9.7914931 48.0977566, 9.7915363 48.0977932, 9.7915866 48.0978267, 9.7917445 48.0978982)",,,,
23953367,False,Waaghausstraße,residential,True,33.387,,,,"LINESTRING (9.7906123 48.0984636, 9.7902977 48.0982491)",,,,
103491877,True,Waaghausstraße,residential,False,40.348,,,30,"LINESTRING (9.7906123 48.0984636, 9.791106 48.0986151)",,,,
103491879,True,Bachgasse,residential,False,101.169,,,30,"LINESTRING (9.7906123 48.0984636, 9.7907597 48.0983293, 9.7908462 48.0981776, 9.790987 48.0977648, 9.7910108 48.0976643, 9.7910373 48.097631, 9.7910598 48.0976208)",,,,
"[23953366, 103491879]",True,"['Bachgasse', 'Obstmarkt']",residential,False,94.06700000000001,,,30,"LINESTRING (9.7901749 48.0991375, 9.7900646 48.0990901, 9.7900276 48.0990499, 9.7900309 48.0990057, 9.7903875 48.0986833, 9.7906123 48.0984636)",,,,
23953379,False,Obstmarkt,residential,False,56.217,,,30,"LINESTRING (9.7901749 48.0991375, 9.7899121 48.0995628, 9.7898817 48.0996035)",,,,
23953369,False,Viehmarktstraße,residential,False,49.315000000000005,,,30,"LINESTRING (9.7922215 48.0982045, 9.7921774 48.0981594, 9.7917445 48.0978982)",,,,
23953369,False,Viehmarktstraße,residential,True,57.372,,,30,"LINESTRING (9.7922215 48.0982045, 9.7922468 48.0982459, 9.7922826 48.0982964, 9.7924005 48.0984212, 9.792439 48.0984442, 9.7924855 48.0984491, 9.7927877 48.0984533)",,,,
23953370,False,Neue Gasse,living_street,False,82.857,,,,"LINESTRING (9.7922215 48.0982045, 9.7920917 48.0982974, 9.7920214 48.0983634, 9.7917374 48.0986533, 9.7915908 48.0988169)",,,,
23953369,False,Viehmarktstraße,residential,False,57.372,,,30,"LINESTRING (9.7927877 48.0984533, 9.7924855 48.0984491, 9.792439 48.0984442, 9.7924005 48.0984212, 9.7922826 48.0982964, 9.7922468 48.0982459, 9.7922215 48.0982045)",,,,
320262138,False,Zeppelinring,secondary,False,99.351,,B 465,50,"LINESTRING (9.7927877 48.0984533, 9.7927806 48.0987441, 9.7927502 48.0993464)",,,,
320262138,False,Zeppelinring,secondary,True,20.988,,B 465,50,"LINESTRING (9.7927877 48.0984533, 9.7927898 48.0983624, 9.7927857 48.0982646)",,,,
1164483481,False,Zwingergasse,living_street,False,42.248,,,,"LINESTRING (9.7915908 48.0988169, 9.7910812 48.098648)",3,,,
23953370,False,Neue Gasse,living_street,True,82.857,,,,"LINESTRING (9.7915908 48.0988169, 9.7917374 48.0986533, 9.7920214 48.0983634, 9.7920917 48.0982974, 9.7922215 48.0982045)",,,,
"[23953371, 103491863]",False,Zwingergasse,"['living_street', 'residential']",True,151.966,,,30,"LINESTRING (9.7915908 48.0988169, 9.79213 48.0989946, 9.7921621 48.0990133, 9.7921883 48.0990369, 9.7921764 48.0990947, 9.7921832 48.0991144, 9.792205 48.0991273, 9.7922929 48.0991515, 9.7923166 48.0991764, 9.7923179 48.099381, 9.7922704 48.0995022, 9.7922088 48.0996302, 9.7920725 48.0998651)",3,,,
23953374,False,Grabengasse,living_street,True,70.07,,,,"LINESTRING (9.7890815 48.100882, 9.7888365 48.1007764, 9.7885744 48.1006519, 9.7883065 48.1005228)",,,,
39725005,True,Alter Postplatz,residential,False,35.183,2,,30,"LINESTRING (9.7890815 48.100882, 9.788953 48.1009924, 9.7888111 48.1011414)",,,,
103491876,False,Ehinger-Tor-Straße,residential,False,8.792,,,30,"LINESTRING (9.7891427 48.0997921, 9.7890404 48.0998319)",,,,
104119397,True,Schwanenstraße,residential,False,21.659,,,30,"LINESTRING (9.7891427 48.0997921, 9.7893311 48.0999408)",,,,
103491876,False,Ehinger-Tor-Straße,residential,True,37.993,,,30,"LINESTRING (9.7891427 48.0997921, 9.7894013 48.0996729, 9.789532 48.0995741)",,,,
23953376,True,Gymnasiumstraße,residential,False,95.605,,,30,"LINESTRING (9.7880518 48.0993024, 9.7881237 48.0993481, 9.788419 48.0994847, 9.7885751 48.0995468, 9.7888744 48.099666, 9.7890404 48.0998319)",,,,
23953390,True,Glockengasse,residential,False,38.643,,,,"LINESTRING (9.7880518 48.0993024, 9.7878121 48.0995647, 9.7877649 48.0995897)",,,,
23953393,True,Gymnasiumstraße,residential,False,41.906,,,,"LINESTRING (9.7868867 48.0989508, 9.7863253 48.0989126)",,,,
18383385,True,Consulentengasse,residential,False,52.873000000000005,,,30,"LINESTRING (9.7868867 48.0989508, 9.7869278 48.0987202, 9.7870329 48.098585, 9.7871114 48.0985107)",,,,
23953376,True,Gymnasiumstraße,residential,False,96.526,,,30,"LINESTRING (9.7868867 48.0989508, 9.7872535 48.099005, 9.7874715 48.09905, 9.7877163 48.0991554, 9.7880119 48.0992698, 9.7880518 48.0993024)",,,,
168221867,False,Wielandstraße,residential,True,48.06,,,30,"LINESTRING (9.7868867 48.0989508, 9.7869022 48.0990653, 9.7868326 48.0991998, 9.7867541 48.0993667)",,,,
23953357,False,Schwanenstraße,residential,True,7.163,2,,30,"LINESTRING (9.7883723 48.1004757, 9.7883065 48.1005228)",,,,
23953377,False,Ehinger-Tor-Platz,residential,False,29.117,,,30,"LINESTRING (9.7883723 48.1004757, 9.7881345 48.1002675)",,,,
103491874,True,Schwanenstraße,residential,False,48.893,,,30,"LINESTRING (9.7883723 48.1004757, 9.7886687 48.1002774, 9.7888476 48.1001717)",,,,
23953377,False,Ehinger-Tor-Platz,residential,True,29.117,,,30,"LINESTRING (9.7881345 48.1002675, 9.7883723 48.1004757)",,,,
23953377,False,Ehinger-Tor-Platz,residential,False,38.664,,,30,"LINESTRING (9.7881345 48.1002675, 9.7877851 48.1001673, 9.7876496 48.1001427)",,,,
23953373,True,Bürgerturmstraße,residential,False,5.24,,,30,"LINESTRING (9.7898176 48.0995838, 9.7898817 48.0996035)",,,,
103336728,False,Schwanenstraße,residential,False,54.294,,,30,"LINESTRING (9.7898176 48.0995838, 9.7896499 48.09978, 9.7894929 48.1000205)",,,,
23953367,False,Waaghausstraße,residential,False,33.387,,,,"LINESTRING (9.7902977 48.0982491, 9.7906123 48.0984636)",,,,
23953367,False,Waaghausstraße,residential,True,25.725,,,,"LINESTRING (9.7902977 48.0982491, 9.7899769 48.0981618)",,,,
23953385,False,Waaghausstraße,residential,False,31.387,,,,"LINESTRING (9.7902977 48.0982491, 9.79013 48.0985082)",,,,
23953388,False,Gießübelgasse,living_street,True,55.870999999999995,,,,"LINESTRING (9.7871066 48.0998015, 9.7871129 48.0997589, 9.7869683 48.0995947, 9.7867541 48.0993667)",,,,
23953389,False,Zeughausgasse,living_street,False,19.665,,,,"LINESTRING (9.7877649 48.0995897, 9.7879662 48.0997046)",,,,
23953389,False,Zeughausgasse,living_street,True,79.367,,,,"LINESTRING (9.7877649 48.0995897, 9.7873976 48.0994762, 9.7867541 48.0993667)",,,,
23953390,True,Glockengasse,residential,False,37.727000000000004,,,,"LINESTRING (9.7877649 48.0995897, 9.7875902 48.0997179, 9.7874662 48.0998617)",,,,
23953389,False,Zeughausgasse,living_street,True,19.665,,,,"LINESTRING (9.7879662 48.0997046, 9.7877649 48.0995897)",,,,
23953390,True,Glockengasse,residential,False,39.293,,,,"LINESTRING (9.7874662 48.0998617, 9.7874117 48.0999861, 9.7875861 48.1001112, 9.7876496 48.1001427)",,,,
105217324,True,Gießübelgasse,residential,False,27.532,,,,"LINESTRING (9.7874662 48.0998617, 9.787273 48.0998281, 9.7871066 48.0998015)",,,,
105217351,True,Weberberggasse,residential,False,59.766000000000005,,,,"LINESTRING (9.7863253 48.0989126, 9.7865413 48.0991656, 9.7867541 48.0993667)",,,,
105217298,False,Engelgasse,living_street,True,28.949,,,,"LINESTRING (9.7859874 48.0977229, 9.7863764 48.097706)",,,destination,
23953392,False,Weberberggasse,living_street,False,52.507999999999996,,,,"LINESTRING (9.7859874 48.0977229, 9.7859743 48.0977712, 9.7859625 48.0979671, 9.7860145 48.0981915)",,,destination,
23953392,False,Weberberggasse,living_street,True,65.102,,,,"LINESTRING (9.7859874 48.0977229, 9.785973 48.0976399, 9.7859002 48.0975461, 9.7857226 48.0972355, 9.7857121 48.0971721)",,,destination,
23953392,False,Weberberggasse,living_street,False,65.102,,,,"LINESTRING (9.7857121 48.0971721, 9.7857226 48.0972355, 9.7859002 48.0975461, 9.785973 48.0976399, 9.7859874 48.0977229)",,,destination,
18383385,True,Consulentengasse,residential,False,82.58,,,30,"LINESTRING (9.7871114 48.0985107, 9.7873459 48.098387, 9.787768 48.0980839, 9.7878831 48.0979801)",,,,
"[23953394, 840922478]",True,Emmingergasse,"['residential', 'living_street']",False,28.904000000000003,,,,"LINESTRING (9.7871114 48.0985107, 9.7869584 48.098387, 9.7868464 48.0983214)",,,,
23953392,False,Weberberggasse,living_street,True,52.507999999999996,,,,"LINESTRING (9.7860145 48.0981915, 9.7859625 48.0979671, 9.7859743 48.0977712, 9.7859874 48.0977229)",,,destination,
105217328,False,Emmingergasse,living_street,True,40.501,,,,"LINESTRING (9.7860145 48.0981915, 9.786392 48.0981748, 9.7865542 48.0982015)",,,,
"[840922480, 105217351]",True,Weberberggasse,"['living_street', 'residential']",False,89.749,,,,"LINESTRING (9.7860145 48.0981915, 9.785994 48.0983308, 9.7860038 48.0984697, 9.7860514 48.0987538, 9.7863253 48.0989126)",,,,
23953394,True,Emmingergasse,living_street,False,25.468,,,,"LINESTRING (9.7868464 48.0983214, 9.7865542 48.0982015)",,,,
23953395,False,Königgäßle,living_street,True,67.72200000000001,,,,"LINESTRING (9.7868464 48.0983214, 9.7870132 48.0981721, 9.7874337 48.0978561)",,,,
23953396,False,Engelgasse,living_street,False,52.941,,,,"LINESTRING (9.7870041 48.0974855, 9.7866021 48.0976524, 9.7863764 48.097706)",,,,
"[168221865, 319951187]",False,Marktplatz,residential,True,85.551,,,30,"LINESTRING (9.7870041 48.0974855, 9.7872061 48.0975742, 9.7874081 48.0976845, 9.7875502 48.0977686, 9.7878831 48.0979801)",,,,
684786659,True,Marktplatz,residential,False,59.878,,,30,"LINESTRING (9.7870041 48.0974855, 9.7868395 48.0973751, 9.7866756 48.097201, 9.7865397 48.097049)",,,,
105217298,False,Engelgasse,living_street,False,28.949,,,,"LINESTRING (9.7863764 48.097706, 9.7859874 48.0977229)",,,destination,
23953396,False,Engelgasse,living_street,True,52.941,,,,"LINESTRING (9.7863764 48.097706, 9.7866021 48.0976524, 9.7870041 48.0974855)",,,,
23953397,True,Justinus-Heinrich-Knecht-Straße,living_street,False,56.662,,,,"LINESTRING (9.7865542 48.0982015, 9.786522 48.0981221, 9.7863764 48.097706)",,,,
105217328,False,Emmingergasse,living_street,False,40.501,,,,"LINESTRING (9.7865542 48.0982015, 9.786392 48.0981748, 9.7860145 48.0981915)",,,,
23954932,False,Gigelbergstraße,residential,False,43.687999999999995,,,,"LINESTRING (9.7841697 48.0967709, 9.7842567 48.096694, 9.7845245 48.0964575)",,,,
23954932,False,Gigelbergstraße,residential,True,43.687999999999995,,,,"LINESTRING (9.7845245 48.0964575, 9.7842567 48.096694, 9.7841697 48.0967709)",,,,
215982213,True,Gigelbergstraße,residential,False,78.658,,,,"LINESTRING (9.7845245 48.0964575, 9.7848062 48.0962222, 9.7851478 48.0959454, 9.7851931 48.0959089)",,,,
23954945,False,Gartenstraße,residential,False,51.47,,,,"LINESTRING (9.783712 48.1024177, 9.7842524 48.1026268, 9.7843118 48.1026497)",,,,
23327376,True,Birkenharder Straße,secondary,False,26.957,,L 273,50,"LINESTRING (9.7838673 48.1010271, 9.7836941 48.1008795, 9.7836516 48.1008325)",,,,
23954948,False,Mondstraße,residential,False,160.599,,,30,"LINESTRING (9.7838673 48.1010271, 9.7839442 48.1010259, 9.7840077 48.1010315, 9.7843229 48.1010875, 9.7860035 48.1012377)",,,,
"[168647908, 1126701942]",False,Birkenharder Straße,secondary,False,198.612,,L 273,50,"LINESTRING (9.7838673 48.1010271, 9.7839706 48.1011277, 9.7839972 48.1011537, 9.7841947 48.1012961, 9.7844075 48.1014927, 9.7844878 48.1016217, 9.7845374 48.1017701, 9.7845291 48.1021502, 9.7844617 48.1024138, 9.7844014 48.1025279, 9.7843118 48.1026497)",,,,
208851202,True,Mondstraße,residential,False,109.277,,,30,"LINESTRING (9.7860035 48.1012377, 9.7874284 48.1014833)",,,,
18383381,False,Wielandstraße,residential,False,82.88499999999999,,,30,"LINESTRING (9.7860035 48.1012377, 9.7860702 48.1010483, 9.7862172 48.100631, 9.7862426 48.1005587, 9.786264 48.100513)",5,,,
18383381,False,Wielandstraße,residential,True,229.276,,,30,"LINESTRING (9.7860035 48.1012377, 9.7856068 48.1025817, 9.7865572 48.1026853, 9.7866296 48.1026932)",5,,,
23954948,False,Mondstraße,residential,True,160.599,,,30,"LINESTRING (9.7860035 48.1012377, 9.7843229 48.1010875, 9.7840077 48.1010315, 9.7839442 48.1010259, 9.7838673 48.1010271)",,,,
7837373,False,Ehinger Straße,primary,True,73.136,2,B 465,50,"LINESTRING (9.7874284 48.1014833, 9.7877941 48.1010229, 9.787855 48.1009462, 9.7878889 48.1009019)",,,,
"[210831706, 825919029, 825919030]",False,Ehinger Straße,primary,False,148.60999999999999,2,B 465,50,"LINESTRING (9.7874284 48.1014833, 9.7873053 48.1016372, 9.7869638 48.1020641, 9.7869123 48.1021285, 9.7868616 48.1021954, 9.7867268 48.1023688, 9.7867042 48.1024034, 9.7866863 48.1024308, 9.7866587 48.1024892, 9.7866314 48.1025829, 9.7866296 48.1026932)",,,,
23954953,False,Bleicherstraße,unclassified,True,147.66400000000002,,,50,"LINESTRING (9.788891 48.1024683, 9.7888553 48.1018896, 9.788821 48.1013098, 9.7888135 48.1011828, 9.7888111 48.1011414)",,,,
"[23954954, 373620194]",False,Wilhelmstraße,unclassified,False,117.05600000000001,,,,"LINESTRING (9.788891 48.1024683, 9.7874447 48.1025139, 9.7873249 48.1025449)",,yes,,
28405042,True,Adolf-Pirrung-Straße,residential,False,144.57199999999997,,,,"LINESTRING (9.7921477 48.1019763, 9.7921132 48.1019642, 9.7916087 48.1017915, 9.7913366 48.1015458, 9.7908835 48.1011366, 9.7908717 48.1011155, 9.7908464 48.1010595)",5,,,
210392711,False,Bismarckring,primary,False,151.432,2,B 465,50,"LINESTRING (9.7908464 48.1010595, 9.7907632 48.1010647, 9.7907085 48.1010682, 9.7905918 48.1010758, 9.7896608 48.1011136, 9.7891627 48.1011332, 9.7890834 48.101135, 9.7888111 48.1011414)",,,,
"[99091950, 210392711]",False,Bismarckring,primary,True,70.70100000000001,2,B 465,50,"LINESTRING (9.7908464 48.1010595, 9.7909462 48.1010499, 9.7910262 48.1010348, 9.7911268 48.1010041, 9.7912137 48.1009699, 9.7915179 48.1008322, 9.7916001 48.100795, 9.7916667 48.1007547)",,,,
23955038,False,Freiburger Straße,unclassified,True,66.889,,,50,"LINESTRING (9.794731 48.1006951, 9.7950461 48.1002168, 9.7950846 48.1001876, 9.7951404 48.1001728)",5,,,
23957724,False,Ulmer Straße,unclassified,True,61.018,,,50,"LINESTRING (9.794731 48.1006951, 9.7953455 48.1008828, 9.7954837 48.1009142)",,,,
23955038,False,Freiburger Straße,unclassified,False,66.889,,,50,"LINESTRING (9.7951404 48.1001728, 9.7950846 48.1001876, 9.7950461 48.1002168, 9.794731 48.1006951)",5,,,
26389955,False,Eisenbahnstraße,primary,True,86.506,2,B 465,50,"LINESTRING (9.7951404 48.1001728, 9.7953797 48.1007205, 9.7954193 48.1008327, 9.7954837 48.1009142)",,,,
"[18383400, 117562467, 18383399]",False,Eisenbahnstraße,primary,False,200.98899999999998,,B 465,50,"LINESTRING (9.7951404 48.1001728, 9.7949257 48.0996998, 9.7948832 48.0996644, 9.7947984 48.0996077, 9.7947061 48.099574, 9.794524 48.0995194, 9.7944139 48.099488, 9.7942844 48.0994856, 9.7941353 48.0995315, 9.7940687 48.0995943, 9.7940268 48.0996326, 9.7939796 48.0996805, 9.7939254 48.0997418, 9.7937111 48.1000889, 9.7936641 48.1001622)",,yes,,
103336728,False,Schwanenstraße,residential,False,14.93,,,30,"LINESTRING (9.7894929 48.1000205, 9.7893311 48.0999408)",,,,
103336728,False,Schwanenstraße,residential,True,54.294,,,30,"LINESTRING (9.7894929 48.1000205, 9.7896499 48.09978, 9.7898176 48.0995838)",,,,
105672556,False,Gerbergasse,living_street,True,42.352,,,,"LINESTRING (9.7894929 48.1000205, 9.7894357 48.1001169, 9.7891988 48.1003445)",,,,
"[23957564, 105217311]",True,Poststraße,residential,False,102.669,,,,"LINESTRING (9.7919296 48.1006109, 9.7920001 48.1006593, 9.7920286 48.1006789, 9.7924816 48.1009942, 9.7928875 48.1012767)",,,,
799568085,False,Bismarckring,primary,False,25.236,4,B 465,50,"LINESTRING (9.7919296 48.1006109, 9.7918807 48.1006377, 9.7916667 48.1007547)",,,,
"[799568085, 18383374]",False,Bismarckring,primary,True,76.732,"['4', '3']",B 465,50,"LINESTRING (9.7919296 48.1006109, 9.7921377 48.100483, 9.7922502 48.1003992, 9.7923385 48.1003245, 9.7924183 48.100233, 9.7924767 48.1001615, 9.7925562 48.1000696)",,,,
"[220031571, 319645403, 18383394]",True,"['Bahnhofstraße', 'Eisenbahnstraße']",primary,False,38.794000000000004,2,B 465,50,"LINESTRING (9.7928875 48.1012767, 9.7927987 48.1014081, 9.7927689 48.1014337, 9.7927228 48.1014633, 9.7926837 48.1014721, 9.7926317 48.1014731, 9.7925325 48.1014613)",,,,
"[28841746, 41937574]",False,Maliweg,residential,True,127.648,,,,"LINESTRING (9.7865397 48.0952884, 9.7867877 48.0954718, 9.7869663 48.0954482, 9.7870897 48.0954425, 9.7871555 48.0954394, 9.7873375 48.0954439, 9.7879884 48.0955742, 9.7881011 48.0955909)",3,,,
"[799750706, 799750707, 799750708, 53185559, 53185561, 29154012]",True,Kolpingstraße,primary,False,121.53999999999999,"['2', '1']",B 312,50,"LINESTRING (9.7865397 48.0952884, 9.7864097 48.0953458, 9.7859449 48.0955502, 9.785869 48.0955858, 9.7857978 48.0956163, 9.7857343 48.0956435, 9.78571 48.0956552, 9.7856275 48.0956957, 9.7854568 48.0957796, 9.7853163 48.0958485, 9.7851931 48.0959089)",,yes,,
28841745,False,Waldseer Straße,secondary,False,24.988,2,,50,"LINESTRING (9.7897871 48.0959101, 9.7898125 48.0958188, 9.7898534 48.0956898)",,,,
28841746,False,Maliweg,residential,False,130.149,,,,"LINESTRING (9.7897871 48.0959101, 9.7897314 48.0959012, 9.7881011 48.0955909)",3,,,
"[18380049, 29153819, 601395628, 18383372]",False,"['Zeppelinring', 'Waldseer Straße']",secondary,"[False, True]",29.844,2,B 465,50,"LINESTRING (9.7897871 48.0959101, 9.7897515 48.0960242, 9.7897298 48.0960986, 9.7897232 48.0961299, 9.7897198 48.096148, 9.7897198 48.0961742)",,yes,,
23950735,False,Karlstraße,residential,True,59.942,,,30,"LINESTRING (9.7869989 48.0943619, 9.7863931 48.0947181)",,,,
826966007,True,Ulmer Straße,secondary,False,15.477,2,L 267,50,"LINESTRING (9.7961832 48.1012988, 9.7962186 48.1012106, 9.7962422 48.1011654)",,,,
826966009,True,,primary_link,False,23.994999999999997,1,,,"LINESTRING (9.7961832 48.1012988, 9.7961421 48.101233, 9.796114 48.1011909, 9.7960871 48.1011541, 9.7960432 48.1011047)",,,,
29228615,False,Alter Postplatz,residential,True,87.39,,,30,"LINESTRING (9.7894207 48.1006086, 9.7895232 48.1005181, 9.7896399 48.1004196, 9.7897768 48.1003144, 9.7898963 48.1002048, 9.7899345 48.1001716, 9.7900222 48.1000902, 9.790123 48.0999793)",,,,
39725005,True,Alter Postplatz,residential,False,39.481,2,,30,"LINESTRING (9.7894207 48.1006086, 9.7892619 48.1007352, 9.7890815 48.100882)",,,,
42727731,True,,secondary_link,False,25.491999999999997,1,,50,"LINESTRING (9.7852239 48.0940577, 9.7852776 48.0941188, 9.785299 48.0941443, 9.7853935 48.094257)",3,,,
658911678,True,Saulgauer Straße,primary,False,19.062,2,B 312,30,"LINESTRING (9.7853935 48.094257, 9.7854614 48.0942882, 9.7856045 48.0943546)",,,,
105217381,True,Ulmer-Tor-Straße,residential,False,13.608,,,,"LINESTRING (9.7918898 48.0998746, 9.7920725 48.0998651)",,,,
"[332307064, 105217380, 105217365]",True,Ulmer-Tor-Straße,residential,False,54.275,,,30,"LINESTRING (9.7918898 48.0998746, 9.7920298 48.0999125, 9.7921802 48.0999639, 9.7924028 48.1000437, 9.7925562 48.1000696)",,,,building_passage
"[18383400, 117562467, 18383399]",False,Eisenbahnstraße,primary,True,200.989,,B 465,50,"LINESTRING (9.7936641 48.1001622, 9.7937111 48.1000889, 9.7939254 48.0997418, 9.7939796 48.0996805, 9.7940268 48.0996326, 9.7940687 48.0995943, 9.7941353 48.0995315, 9.7942844 48.0994856, 9.7944139 48.099488, 9.794524 48.0995194, 9.7947061 48.099574, 9.7947984 48.0996077, 9.7948832 48.0996644, 9.7949257 48.0996998, 9.7951404 48.1001728)",,yes,,
132411393,True,Eisenbahnstraße,primary,False,24.556,,B 465,50,"LINESTRING (9.7936641 48.1001622, 9.7935603 48.1003117, 9.7935272 48.1003632)",,,,
96716019,True,,primary_link,False,34.685,1,B 465,50,"LINESTRING (9.7932488 48.1002743, 9.7934141 48.1002636, 9.793488 48.1002545, 9.7935426 48.1002371, 9.7936641 48.1001622)",,,,
319645405,True,Ulmer-Tor-Straße,primary,False,22.919,1,B 465,50,"LINESTRING (9.7932488 48.1002743, 9.7934322 48.1003348, 9.7935272 48.1003632)",,,,
103635773,False,Holzmarkt,residential,True,51.312,,,,"LINESTRING (9.7864179 48.0964961, 9.7868535 48.0968543)",,,,
99014027,False,Waaghausstraße,residential,True,49.269999999999996,,,,"LINESTRING (9.7896119 48.0979483, 9.7895906 48.0980628, 9.7896495 48.0981645, 9.7899769 48.0981618)",,,,
103491876,False,Ehinger-Tor-Straße,residential,False,37.993,,,30,"LINESTRING (9.789532 48.0995741, 9.7894013 48.0996729, 9.7891427 48.0997921)",,,,
23953360,True,Ulmer-Tor-Straße,residential,False,34.517,,,30,"LINESTRING (9.791473 48.0997372, 9.7918898 48.0998746)",,,,
"[103600769, 103600771]",False,"['Pfluggasse', 'Ulmer-Tor-Straße']",living_street,True,121.493,,,,"LINESTRING (9.791473 48.0997372, 9.7917273 48.0993715, 9.7915104 48.0993046, 9.7907873 48.0990866)",,,,
28494142,True,Pfluggasse,residential,False,20.71,,,30,"LINESTRING (9.7907873 48.0990866, 9.7906898 48.0992611)",4,,,
"[103600769, 103600771]",False,"['Pfluggasse', 'Ulmer-Tor-Straße']",living_street,False,121.493,,,,"LINESTRING (9.7907873 48.0990866, 9.7915104 48.0993046, 9.7917273 48.0993715, 9.791473 48.0997372)",,,,
