osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,ref,bridge
"[621681273, 1202235882, 29492756, 50561183]",Bundesstraße,secondary,50,False,True,100.52799999999999,"LINESTRING (8.3979032 51.3613842, 8.3977877 51.3613942, 8.3975903 51.3614084, 8.3973155 51.3614162, 8.3971345 51.3614175, 8.3969841 51.3614114, 8.396853 51.3613997, 8.396709 51.3613808, 8.3964733 51.3613364)",,"['4', '2']",L 743,
"[1202235952, 127292401, 252940104, 1081217094]",Bundesstraße,secondary,50,False,False,106.26,"LINESTRING (8.3979032 51.3613842, 8.3983959 51.3613275, 8.3989172 51.3612675, 8.3990532 51.3612547, 8.3991807 51.3612513, 8.3994149 51.3612512)",,"['2', '3']",L 743,
1204928564,Bundesstraße,secondary,50,False,True,38.382,"LINESTRING (8.4072682 51.3638357, 8.4075501 51.3639792, 8.4076967 51.3640538)",,3,L 743,
"[1155184576, 29492757, 1204928565, 660993582]",Bundesstraße,secondary,50,False,"[False, True]",243.25099999999998,"LINESTRING (8.4072682 51.3638357, 8.4069322 51.3636723, 8.4068055 51.3636106, 8.4067096 51.36356, 8.4065957 51.3635048, 8.4064467 51.3634256, 8.4062704 51.3633251, 8.405948 51.3631455, 8.4058704 51.3631015, 8.4058043 51.3630654, 8.4056555 51.3629748, 8.4054884 51.3628819, 8.4054087 51.3628411, 8.4053269 51.3628013, 8.4052337 51.362762, 8.4051336 51.3627181, 8.4050638 51.3626931, 8.4049185 51.3626356, 8.4047373 51.3625735, 8.4045031 51.3625092)",,"['2', '3']",L 743,
136135838,Grimmestraße,residential,30,False,True,62.965,"LINESTRING (8.395389 51.3580706, 8.3951212 51.3586116)",,,,
136135838,Grimmestraße,residential,30,False,False,79.28099999999999,"LINESTRING (8.395389 51.3580706, 8.3954363 51.3579711, 8.395445 51.357941, 8.3954466 51.3579049, 8.3954419 51.3578748, 8.3954311 51.3578366, 8.3953296 51.3576504, 8.3951844 51.3573889)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,True,274.73400000000004,"LINESTRING (8.395389 51.3580706, 8.3959848 51.3582777, 8.3962638 51.3583756, 8.3965078 51.3584526, 8.3967559 51.3585305, 8.3970054 51.3586051, 8.3971676 51.3586519, 8.3973406 51.3586955, 8.3974613 51.3587198, 8.3975659 51.3587374, 8.3976745 51.3587517, 8.3977738 51.3587617, 8.3978811 51.3587642, 8.3980367 51.3587626, 8.3981922 51.3587575, 8.3983196 51.3587475, 8.3984524 51.3587349, 8.3985718 51.3587198, 8.3986844 51.3587022, 8.3988095 51.3586737, 8.3989339 51.3586415, 8.3990515 51.3586101)",,,,
27056629,Marienstraße,residential,,False,True,197.60599999999997,"LINESTRING (8.4033617 51.3584521, 8.4031601 51.3583893, 8.4031 51.3583706, 8.4030309 51.3583488, 8.4029029 51.3583187, 8.4028794 51.3583195, 8.4028613 51.3583233, 8.4028338 51.3583425, 8.4028155 51.3583618, 8.4026449 51.3585606, 8.4025448 51.3587001, 8.4024931 51.3587675, 8.4024301 51.3588446, 8.4021659 51.3590975, 8.4020969 51.3591637, 8.402009 51.3592415, 8.4018322 51.3593895, 8.4017964 51.3594149, 8.4017527 51.3594433, 8.401716 51.3594601, 8.4016054 51.3595076)",,,,
37573390,Am Bähnchen,residential,,False,False,101.96000000000001,"LINESTRING (8.4033617 51.3584521, 8.4035898 51.358175, 8.4040462 51.3576409)",,,,
"[27546813, 37573390]",Am Bähnchen,residential,,False,True,142.462,"LINESTRING (8.4033617 51.3584521, 8.4031328 51.3587301, 8.402972 51.3589102, 8.4024234 51.3595913)",,2,,
