osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,ref,bridge,lanes,junction,access
60178228,Hörberinger Straße,secondary,50,False,False,59.869,"LINESTRING (12.5148734 48.3624449, 12.5147502 48.3624012, 12.5145363 48.3623476, 12.5143882 48.3623239, 12.5142875 48.36232, 12.5141965 48.362329, 12.5141031 48.3623461)",,St 2086,,2,,
60169440,Mozartstraße,residential,,False,False,78.451,"LINESTRING (12.514862 48.3635064, 12.5145039 48.3641706)",,,,,,
24773884,Johann-Sebastian-Bach-Straße,residential,,False,True,37.93,"LINESTRING (12.5145039 48.3641706, 12.5140166 48.3640632)",,,,,,
60169440,Mozartstraße,residential,,False,True,78.451,"LINESTRING (12.5145039 48.3641706, 12.514862 48.3635064)",,,,,,
24773884,Johann-Sebastian-Bach-Straße,residential,,False,False,37.93,"LINESTRING (12.5140166 48.3640632, 12.5145039 48.3641706)",,,,,,
60169419,Wintermeierstraße,residential,30,False,False,190.758,"LINESTRING (12.5140166 48.3640632, 12.5141238 48.3638608, 12.5143759 48.3633912, 12.5145123 48.363129, 12.5146508 48.3628628, 12.5148734 48.3624449)",,,,,,
60172984,Rosengasse,residential,,False,False,38.312,"LINESTRING (12.5072517 48.3600846, 12.5067571 48.3599811)",,,,,,
232962702,Einmayrstraße,unclassified,,False,False,219.767,"LINESTRING (12.5072517 48.3600846, 12.5070006 48.3606182, 12.5069666 48.3607265, 12.5067348 48.3612602, 12.5066469 48.3617789, 12.506562 48.3620011)",,,,,,
232962702,Einmayrstraße,unclassified,,False,True,90.673,"LINESTRING (12.5072517 48.3600846, 12.5073821 48.3597994, 12.5076687 48.3594422, 12.5077552 48.3593454)",,,,,,
60172984,Rosengasse,residential,,False,True,38.312,"LINESTRING (12.5067571 48.3599811, 12.5072517 48.3600846)",,,,,,
60178230,Schulstraße,residential,,False,False,96.448,"LINESTRING (12.5125332 48.3632109, 12.5112405 48.363332)",,,,,,destination
60230428,Sommerstraße,residential,,False,True,68.666,"LINESTRING (12.5047767 48.3592677, 12.505644 48.3594896)",,,,,,
232966851,Herbststraße,residential,,False,True,56.594,"LINESTRING (12.5047767 48.3592677, 12.50502 48.3587851)",,,,,,
232966851,Herbststraße,residential,,False,False,101.219,"LINESTRING (12.5047767 48.3592677, 12.5045097 48.3598775, 12.5043917 48.3601413)",,,,,,
60169392,Peter-Hans-Straße,residential,,False,True,56.471,"LINESTRING (12.505644 48.3594896, 12.5058783 48.3590062)",,,,,,
60230428,Sommerstraße,residential,,False,False,68.666,"LINESTRING (12.505644 48.3594896, 12.5047767 48.3592677)",,,,,,
60169392,Peter-Hans-Straße,residential,,False,False,260.181,"LINESTRING (12.505644 48.3594896, 12.5053884 48.3601781, 12.5051181 48.3609062, 12.5049688 48.3613533, 12.5048853 48.3616035, 12.5048101 48.3617203, 12.504787 48.3617567)",,,,,,
32885622,Badweg,residential,,False,False,35.936,"LINESTRING (12.5078678 48.359031, 12.5077552 48.3593454)",,,,,,
184399017,Birkenstraße,unclassified,,False,False,68.014,"LINESTRING (12.50502 48.3587851, 12.5058783 48.3590062)",,,,,,
184399017,Birkenstraße,unclassified,,False,True,78.625,"LINESTRING (12.50502 48.3587851, 12.504049 48.3584958)",,,,,,
232966851,Herbststraße,residential,,False,False,56.594,"LINESTRING (12.50502 48.3587851, 12.5047767 48.3592677)",,,,,,
232966508,Gartenstraße,residential,,False,False,72.529,"LINESTRING (12.5104773 48.3600026, 12.509848 48.3598171, 12.5097693 48.3597867, 12.5096957 48.3597538, 12.509664 48.3597311, 12.5096272 48.359694)",,,,,,
60230431,Am Unteren Tor,tertiary,50,False,True,12.99,"LINESTRING (12.5096272 48.359694, 12.5094609 48.3597319)",,,,,,
"[28151133, 28151134, 60230431]","['Altöttinger Straße', 'Am Unteren Tor']",tertiary,50,False,False,62.239000000000004,"LINESTRING (12.5096272 48.359694, 12.509702 48.3596771, 12.5102249 48.3595836, 12.5103437 48.3595655, 12.5104415 48.3595516)",,,yes,,,
232966508,Gartenstraße,residential,,False,True,72.529,"LINESTRING (12.5096272 48.359694, 12.509664 48.3597311, 12.5096957 48.3597538, 12.5097693 48.3597867, 12.509848 48.3598171, 12.5104773 48.3600026)",,,,,,
232966851,Herbststraße,residential,,False,True,101.219,"LINESTRING (12.5043917 48.3601413, 12.5045097 48.3598775, 12.5047767 48.3592677)",,,,,,
542298931,Alte Teisinger Straße,residential,,False,True,90.11,"LINESTRING (12.5019184 48.362542, 12.5019264 48.3624779, 12.5019532 48.3622854, 12.5019988 48.362068, 12.5020713 48.3618399, 12.5021028 48.361742)",,,,,,
542298931,Alte Teisinger Straße,residential,,False,False,90.11,"LINESTRING (12.5021028 48.361742, 12.5020713 48.3618399, 12.5019988 48.362068, 12.5019532 48.3622854, 12.5019264 48.3624779, 12.5019184 48.362542)",,,,,,
1057195838,Alte Teisinger Straße,unclassified,50,False,False,259.136,"LINESTRING (12.5021028 48.361742, 12.502581 48.3618687, 12.503349 48.3621206, 12.5042345 48.3624833, 12.5044177 48.3625653, 12.5045412 48.3626371, 12.5045991 48.3626833, 12.5047958 48.362923, 12.5048634 48.3629806, 12.5049309 48.3630293)",,,,,,
60231733,Am-Ackermann-Gütl,residential,,False,False,95.015,"LINESTRING (12.5017361 48.3585698, 12.501789 48.3585244, 12.5025026 48.3578837)",,,,,,
184399017,Birkenstraße,unclassified,,False,False,39.011,"LINESTRING (12.5025026 48.3578837, 12.5029396 48.3580806)",,,,,,
60231733,Am-Ackermann-Gütl,residential,,False,True,95.015,"LINESTRING (12.5025026 48.3578837, 12.501789 48.3585244, 12.5017361 48.3585698)",,,,,,
60169392,Peter-Hans-Straße,residential,,False,True,260.181,"LINESTRING (12.504787 48.3617567, 12.5048101 48.3617203, 12.5048853 48.3616035, 12.5049688 48.3613533, 12.5051181 48.3609062, 12.5053884 48.3601781, 12.505644 48.3594896)",,,,,,
159209101,Bahnhofstraße,tertiary,50,False,False,167.181,"LINESTRING (12.504787 48.3617567, 12.5046791 48.3617037, 12.5042225 48.361461, 12.503734 48.3611879, 12.5034988 48.3610398, 12.5030767 48.3607741)",,St 2086,,,,
"[410060388, 159209101]",Bahnhofstraße,tertiary,50,False,True,86.904,"LINESTRING (12.504787 48.3617567, 12.5048756 48.3617993, 12.5050777 48.3618839, 12.5053171 48.361986, 12.5055191 48.3620494, 12.5056852 48.3620926, 12.5058097 48.3621377)",,St 2086,,,,
