osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge,width
"[135171296, 118328928, 905879040, 1130848803, 1130848804, 1130848805, 1130848806, 1130848807, 1130848808, 1130848809, 1130848810, 198626988, 198626989, 884343699, 127853595]",Steinertstraße,residential,False,False,210.011,"['50', '30']","LINESTRING (10.8806966 49.895515, 10.8808318 49.8955437, 10.8809524 49.8955647, 10.8811971 49.8956012, 10.8812331 49.8956066, 10.8813565 49.895625, 10.8816208 49.8956641, 10.8816654 49.8956709, 10.8817363 49.8956818, 10.881825 49.8956954, 10.8819243 49.8957106, 10.8822953 49.8957677, 10.8823422 49.8957749, 10.8824358 49.8957893, 10.8825652 49.895808, 10.8825944 49.8958122, 10.8830466 49.8958778, 10.8833072 49.8959147, 10.8833809 49.8959262, 10.8834703 49.8959421, 10.8835423 49.8959635)",2,,,
"[64455904, 144695146, 110204828]",Fischerei,living_street,False,False,56.275,,"LINESTRING (10.8832984 49.8940318, 10.8829277 49.8942354, 10.8827831 49.8943196, 10.8827054 49.8943637)","['2', '1']",,,
"[77993921, 77993922, 757866985, 757866986, 757866987, 757866988, 757866989, 709889522, 709889524, 911780949]",Hinterer Graben,"['living_street', 'residential']",True,False,170.682,50,"LINESTRING (10.8832984 49.8940318, 10.883357 49.8940663, 10.8835282 49.8941625, 10.8839235 49.8943861, 10.8840781 49.8944732, 10.8842066 49.8945451, 10.8842619 49.894576, 10.8843163 49.8946056, 10.884433 49.8946697, 10.8846112 49.8947697, 10.8848347 49.8948921, 10.8849278 49.8949365, 10.8849708 49.894957, 10.8850039 49.8949704, 10.8850438 49.8949865, 10.8851272 49.8950109)",1,,,
"[135158616, 64455908]",Stangsstraße,residential,True,False,70.757,30,"LINESTRING (10.8855515 49.8942219, 10.8857434 49.894268, 10.8860215 49.8943318, 10.8863223 49.8943918, 10.8864877 49.8944242)",,,,
144731857,Kapuzinerstraße,tertiary,True,False,92.88300000000001,30,"LINESTRING (10.8855515 49.8942219, 10.8853267 49.8946049, 10.8851846 49.8948961, 10.8851708 49.8949237, 10.8851272 49.8950109)",2,,,
"[875486987, 135243583]",Heumarkt,living_street,False,True,38.905,,"LINESTRING (10.8864877 49.8944242, 10.8867137 49.8944765, 10.8867185 49.8944926, 10.8867262 49.8945181, 10.8867645 49.8945521, 10.8869152 49.8946055)",,,,
52500671,Kapuzinerstraße,tertiary,True,False,61.144000000000005,30,"LINESTRING (10.8851272 49.8950109, 10.8851008 49.8950536, 10.8850549 49.8951141, 10.8849938 49.895183, 10.8847924 49.8953978, 10.8847553 49.8954287, 10.8846795 49.8954749)",2,,,
"[308737008, 1191552161, 1191552162, 58885078]",Holzmarkt,residential,True,False,59.394999999999996,20,"LINESTRING (10.8859042 49.8951966, 10.8857288 49.8951599, 10.8856197 49.895136, 10.8854763 49.8951033, 10.8853853 49.8950792, 10.8853212 49.8950623, 10.8852982 49.8950562, 10.885259 49.8950458, 10.8851272 49.8950109)",1,,,
"[144733483, 135158619, 1191552158]",Vorderer Graben,living_street,False,False,151.124,,"LINESTRING (10.8859042 49.8951966, 10.8859255 49.8952447, 10.8859491 49.8952746, 10.8859696 49.8952972, 10.8860629 49.8953714, 10.8864318 49.8955742, 10.8868534 49.8958178, 10.8869518 49.8958565, 10.8870374 49.8958721, 10.8871249 49.8958743, 10.8875714 49.8958502)",,,,
"[875486987, 135243583]",Heumarkt,living_street,False,False,38.905,,"LINESTRING (10.8869152 49.8946055, 10.8867645 49.8945521, 10.8867262 49.8945181, 10.8867185 49.8944926, 10.8867137 49.8944765, 10.8864877 49.8944242)",,,,
"[135243582, 308737005, 308737006]",Heumarkt,living_street,False,False,27.714000000000002,,"LINESTRING (10.8869152 49.8946055, 10.8868543 49.8946122, 10.8868049 49.8946195, 10.8867785 49.8946432, 10.8867626 49.894709, 10.8867703 49.8947524, 10.8867769 49.8947895)",,,,
"[135243584, 135243581, 308737006]",Heumarkt,"['living_street', 'residential']",False,"[False, True]",60.202,20,"LINESTRING (10.8869152 49.8946055, 10.8873264 49.8945573, 10.8874078 49.8945732, 10.8874241 49.8945886, 10.8874568 49.8946194, 10.8874744 49.8946359, 10.8875281 49.8946795, 10.8875792 49.8947014, 10.8876434 49.894722)",,,,
135243880,Fleischstraße,residential,True,False,2.088,20,"LINESTRING (10.8876434 49.894722, 10.8876247 49.8947364)",,,,
"[135243584, 135243581, 308737006]",Heumarkt,"['residential', 'living_street']",False,"[False, True]",60.202,20,"LINESTRING (10.8876434 49.894722, 10.8875792 49.8947014, 10.8875281 49.8946795, 10.8874744 49.8946359, 10.8874568 49.8946194, 10.8874241 49.8945886, 10.8874078 49.8945732, 10.8873264 49.8945573, 10.8869152 49.8946055)",,,,
"[308737006, 308737005, 135243582]",Heumarkt,living_street,False,True,27.714,,"LINESTRING (10.8867769 49.8947895, 10.8867703 49.8947524, 10.8867626 49.894709, 10.8867785 49.8946432, 10.8868049 49.8946195, 10.8868543 49.8946122, 10.8869152 49.8946055)",,,,
"[135243585, 1191552155]",Holzmarkt,residential,True,False,10.001999999999999,20,"LINESTRING (10.8867769 49.8947895, 10.8867915 49.89484, 10.8867885 49.8948664, 10.8867831 49.894878)",,,,
"[1191552160, 135243585, 73413059, 135158607, 1191552156, 1191552157, 1191552159]",Holzmarkt,residential,True,False,76.431,20,"LINESTRING (10.8867831 49.894878, 10.8867728 49.8948939, 10.8867521 49.8949079, 10.8866687 49.8949512, 10.8865852 49.8949946, 10.8863872 49.8950975, 10.8861718 49.8951984, 10.8860747 49.8952151, 10.8859922 49.8952141, 10.8859607 49.8952078, 10.8859042 49.8951966)",1,,,
289758383,Fleischstraße,residential,False,True,15.360999999999999,20,"LINESTRING (10.8867831 49.894878, 10.8868437 49.8948894, 10.8869203 49.8949166, 10.8869822 49.8949267)",,,,
570212827,Fleischstraße,residential,True,False,17.277,20,"LINESTRING (10.8872158 49.894888, 10.8869822 49.8949267)",,,,
"[135243577, 59094234, 499842770]",Edelstraße,living_street,False,True,120.064,,"LINESTRING (10.8872158 49.894888, 10.8872713 49.8949051, 10.8873173 49.8949322, 10.8874502 49.8950307, 10.887491 49.8950639, 10.887536 49.8951139, 10.887627 49.8952279, 10.8877024 49.895341, 10.8877568 49.8954227, 10.8879144 49.8956775, 10.8879222 49.8956955, 10.8879788 49.8958267)",,,,
289758383,Fleischstraße,residential,False,False,15.360999999999999,20,"LINESTRING (10.8869822 49.8949267, 10.8869203 49.8949166, 10.8868437 49.8948894, 10.8867831 49.894878)",,,,
"[59094232, 171232800]",Vorderer Graben,living_street,False,True,88.503,,"LINESTRING (10.8879788 49.8958267, 10.8880753 49.895823, 10.8886145 49.8957938, 10.8887794 49.8957849, 10.8888947 49.8957597, 10.8891644 49.8956605)",,,,
"[144733480, 135243587]",Vorderer Graben,living_street,False,False,16.113,,"LINESTRING (10.8879788 49.8958267, 10.8879003 49.8958299, 10.8877544 49.8958368)",,,,
"[135243577, 499842770, 59094234]",Edelstraße,living_street,False,False,120.06400000000001,,"LINESTRING (10.8879788 49.8958267, 10.8879222 49.8956955, 10.8879144 49.8956775, 10.8877568 49.8954227, 10.8877024 49.895341, 10.887627 49.8952279, 10.887536 49.8951139, 10.887491 49.8950639, 10.8874502 49.8950307, 10.8873173 49.8949322, 10.8872713 49.8949051, 10.8872158 49.894888)",,,,
"[135243881, 110204834]",Frauenstraße,living_street,False,True,150.845,,"LINESTRING (10.8876247 49.8947364, 10.8876782 49.8947585, 10.8878402 49.8948496, 10.8879723 49.8949384, 10.8887099 49.8953865, 10.8891644 49.8956605)",,,,
135243578,Fleischstraße,residential,True,False,33.910000000000004,20,"LINESTRING (10.8876247 49.8947364, 10.8875247 49.8947846, 10.8873194 49.894859, 10.8872158 49.894888)",,,,
135243589,Vorderer Graben,living_street,False,True,45.279,,"LINESTRING (10.8891644 49.8956605, 10.8892656 49.895616, 10.8896039 49.8954635, 10.8896818 49.8954266)",,,,
"[135243881, 110204834]",Frauenstraße,living_street,False,False,150.84499999999997,,"LINESTRING (10.8891644 49.8956605, 10.8887099 49.8953865, 10.8879723 49.8949384, 10.8878402 49.8948496, 10.8876782 49.8947585, 10.8876247 49.8947364)",,,,
"[171232800, 59094232]",Vorderer Graben,living_street,False,False,88.50300000000001,,"LINESTRING (10.8891644 49.8956605, 10.8888947 49.8957597, 10.8887794 49.8957849, 10.8886145 49.8957938, 10.8880753 49.895823, 10.8879788 49.8958267)",,,,
135243589,Vorderer Graben,living_street,False,False,45.279,,"LINESTRING (10.8896818 49.8954266, 10.8896039 49.8954635, 10.8892656 49.895616, 10.8891644 49.8956605)",,,,
"[306360224, 306360225, 73413058, 135243880, 679023342, 679023343, 135244372, 48055996]",Fleischstraße,residential,True,False,198.21399999999997,20,"LINESTRING (10.8896818 49.8954266, 10.8895979 49.8953622, 10.8894408 49.8952642, 10.8893843 49.895229, 10.8892422 49.8951403, 10.8890371 49.8950054, 10.8889509 49.8949469, 10.8888419 49.8948823, 10.8886863 49.8947856, 10.8885836 49.894721, 10.8885634 49.8947086, 10.888527 49.8946926, 10.8884871 49.8946811, 10.8884579 49.8946665, 10.8882817 49.8945193, 10.8882112 49.8944871, 10.8881816 49.8944837, 10.8881346 49.8944901, 10.8879285 49.8945814, 10.887792 49.8946419, 10.8876434 49.894722)",,,,3
"[120905704, 1182018649, 136697087]",Hellerstraße,living_street,False,False,48.184000000000005,,"LINESTRING (10.8900379 49.8931106, 10.8902136 49.8929782, 10.8902346 49.8929623, 10.8903368 49.8928822, 10.8904207 49.8928275, 10.8904937 49.8927941)",,,,
"[117358906, 117358907, 48408509, 139716486]",Franz-Ludwig-Straße,"['living_street', 'residential']",False,False,97.331,50,"LINESTRING (10.8906165 49.8935604, 10.8907874 49.8935154, 10.8910731 49.8934443, 10.8912729 49.8933943, 10.8913779 49.893368, 10.8913979 49.8933623, 10.8914934 49.8933391, 10.8917289 49.8932736, 10.8918793 49.8932377)",2,,,
"[117358908, 205947452]",Keßlerstraße,living_street,True,False,65.833,,"LINESTRING (10.8906165 49.8935604, 10.8905668 49.8934837, 10.8905033 49.8934174, 10.8904053 49.8933279, 10.8902117 49.8932059, 10.8900379 49.8931106)",,,,
"[40993603, 306361638, 141973447, 911738828, 1182024044, 144391159]",Heinrichsdamm,residential,True,False,102.19699999999999,20,"LINESTRING (10.8922537 49.8953151, 10.8921848 49.895349, 10.8917985 49.8955366, 10.8915864 49.8956243, 10.8914208 49.8956967, 10.891192 49.8957785, 10.8911528 49.8957922, 10.8910637 49.8958182)",,,,3.8
"[73413061, 139727720, 502027344, 89667665, 354893205, 139727702, 144391160, 144391161, 139727711]","['Heinrichstraße', 'Promenadestraße']","['residential', 'living_street']",False,True,152.21300000000002,20,"LINESTRING (10.8922537 49.8953151, 10.8921654 49.8952414, 10.8920871 49.8951761, 10.8920229 49.8951257, 10.8919283 49.895049, 10.8918318 49.8949738, 10.8917167 49.8948841, 10.891616 49.894804, 10.8913502 49.8949686, 10.8910855 49.8951151, 10.890956 49.8951834, 10.8907603 49.8952508)",2,,,6.5
"[41020025, 432529506, 54240476, 65155381]",Heinrichsdamm,residential,False,True,123.865,20,"LINESTRING (10.8922537 49.8953151, 10.8924077 49.8952388, 10.8929706 49.8949586, 10.8933738 49.8947522, 10.8934516 49.8947126, 10.8935161 49.8946815, 10.8936181 49.8946308)",2,,,
"[146203655, 52379915, 108741965, 123062414, 67027831, 67027827, 67027832, 67027830, 1149836374, 1149849528, 67027833, 1149836375, 77117499, 358505084, 358505083]",Unterer Kaulberg,tertiary,False,True,283.11199999999997,30,"LINESTRING (10.8823362 49.8885677, 10.8823722 49.8885967, 10.88241 49.8886207, 10.8824212 49.8886278, 10.8824298 49.8886333, 10.8824386 49.8886382, 10.8824924 49.8886685, 10.8825766 49.888713, 10.8826518 49.8887501, 10.882899 49.8888721, 10.8830136 49.8889272, 10.8830356 49.8889378, 10.8830667 49.8889527, 10.8831238 49.8889802, 10.8833337 49.8890768, 10.8834007 49.8891086, 10.8835639 49.8891884, 10.8836586 49.889238, 10.8836929 49.8892559, 10.8837288 49.8892747, 10.8837563 49.8892891, 10.8839112 49.8893702, 10.8840544 49.8894452, 10.8842444 49.8895413, 10.8843966 49.8896219, 10.8845882 49.8897169, 10.8846513 49.8897482, 10.8847181 49.8897805, 10.884768 49.8898065, 10.8849021 49.8898772, 10.8849726 49.889914, 10.8850147 49.8899355, 10.8850728 49.8899652, 10.8851165 49.8899814, 10.8851711 49.8899919, 10.8852419 49.8899981, 10.8853164 49.8899957, 10.8854851 49.8899903, 10.885519 49.8899952)",2,,,
"[123059881, 923066114, 134221322, 67652516]",Mittlerer Kaulberg,tertiary,False,False,99.61399999999999,30,"LINESTRING (10.8823362 49.8885677, 10.8823081 49.888538, 10.8822863 49.8885033, 10.8822573 49.8884434, 10.8821943 49.8882713, 10.8821586 49.8881603, 10.8821057 49.8879961, 10.8820955 49.887957, 10.8820936 49.8879278, 10.8820948 49.8878938, 10.8820976 49.8878663, 10.8821323 49.8876952)",2,,,
"[68342945, 28237515, 67536461, 28201390, 134383602, 183962518, 68342941]","['Mühlwörth', 'Nonnenbrücke']","['living_street', 'residential']",False,True,217.96699999999996,50,"LINESTRING (10.8899236 49.8876197, 10.8899487 49.8875981, 10.8900605 49.8875189, 10.8900987 49.8875876, 10.8900725 49.8875895, 10.8900434 49.887595, 10.890016 49.8876086, 10.8898498 49.8877492, 10.8898108 49.8877653, 10.889762 49.8877799, 10.8894334 49.8879683, 10.8892947 49.8880545, 10.8890918 49.8881982, 10.888989 49.8882792, 10.8888971 49.8883658, 10.8888735 49.8883893, 10.888834 49.8884318, 10.888791 49.8884801, 10.888653 49.8886408, 10.8885074 49.8888298, 10.8884917 49.8888666, 10.8884848 49.8888883, 10.8884868 49.8889126, 10.8885074 49.8889387)",1,,,
224335454,Untere Sandstraße,unclassified,False,False,3.175,30,"LINESTRING (10.8825706 49.8929438, 10.8825994 49.8929221)",1,,,5 m
"[67604736, 127292900, 67604733, 67604735]",Elisabethenstraße,"['residential', 'living_street']",True,False,69.989,30,"LINESTRING (10.8825706 49.8929438, 10.8827388 49.8930751, 10.882846 49.8931637, 10.8830981 49.8933977, 10.8831481 49.8934507)",,,,
77117503,Stephansplatz,living_street,False,False,4.981,,"LINESTRING (10.8861379 49.8886042, 10.8862029 49.8886201)",,,,
"[134382820, 77117503]",Stephansplatz,living_street,False,True,41.38699999999999,,"LINESTRING (10.8861379 49.8886042, 10.8859267 49.8885526, 10.8857737 49.8885041, 10.8856721 49.8884862, 10.8855976 49.8884766)",,,,
338163262,Stephansplatz,living_street,False,False,36.785000000000004,,"LINESTRING (10.8861379 49.8886042, 10.8860693 49.8885558, 10.8859681 49.8885258, 10.8859165 49.8884873, 10.8858814 49.8884508, 10.8858941 49.8884249, 10.8859057 49.8883954, 10.8859478 49.8883632)",,,,
"[744843208, 124361761]","['An den Stadtmauern', 'Hellerstraße']",living_street,False,False,39.84,,"LINESTRING (10.8909889 49.8926351, 10.8908296 49.8926788, 10.8905534 49.892761, 10.8904937 49.8927941)",,,,
338163262,Stephansplatz,living_street,False,True,36.785,,"LINESTRING (10.8859478 49.8883632, 10.8859057 49.8883954, 10.8858941 49.8884249, 10.8858814 49.8884508, 10.8859165 49.8884873, 10.8859681 49.8885258, 10.8860693 49.8885558, 10.8861379 49.8886042)",,,,
"[38027971, 73169167, 151857494, 27419415]",Hainstraße,tertiary,False,False,182.56399999999996,50,"LINESTRING (10.8931375 49.8903081, 10.8931549 49.8903329, 10.8931624 49.8903561, 10.8931598 49.8903765, 10.8930266 49.8906638, 10.8929201 49.8908933, 10.8929035 49.890928, 10.8928427 49.8910553, 10.8928167 49.8911088, 10.8927155 49.8913164, 10.8926138 49.8915082, 10.8925737 49.8916144, 10.8925644 49.8916806, 10.8925667 49.8917037, 10.8925717 49.891753, 10.8926153 49.891887)","['4', '2', '3']",,,
"[117357376, 151857490, 656270067, 1183733106, 1191553878, 1191553879, 1191553880, 1191553881, 1191553882, 1191553883]",Hainstraße,unclassified,False,False,120.763,30,"LINESTRING (10.8931375 49.8903081, 10.893176 49.8902945, 10.8931942 49.8902778, 10.89321 49.8902608, 10.8933601 49.8899688, 10.8934027 49.8898819, 10.8934358 49.8898144, 10.8934746 49.8897357, 10.8935052 49.8896738, 10.8935278 49.8896279, 10.8935833 49.8895154, 10.8936153 49.8894505, 10.8936569 49.8893662, 10.8936934 49.8892921)","['2', '3']",,,
"[291349264, 121270452, 121270453]","['Richard-Wagner-Straße', 'Schillerplatz']",tertiary,False,False,151.682,30,"LINESTRING (10.8931375 49.8903081, 10.8931192 49.8902941, 10.8930969 49.8902798, 10.8930028 49.8902478, 10.8925826 49.8901562, 10.8921997 49.8900603, 10.8918298 49.8899698, 10.8917695 49.8899538, 10.8914612 49.889873, 10.891334 49.8898388, 10.8912881 49.8898264, 10.8911836 49.889795)",2,,,
