osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width,access
52752569,3,B 105,Kröpeliner Straße,primary,50,False,True,31.072000000000003,"LINESTRING (11.9010193 54.1027504, 11.9011939 54.1028392, 11.9013921 54.1029241)",,,,
"[314374738, 805784621]","['2', '3']",B 105,Kröpeliner Straße,primary,50,False,False,178.59,"LINESTRING (11.9010193 54.1027504, 11.9005645 54.1024818, 11.900218 54.1022714, 11.8997437 54.1020251, 11.8994012 54.1018972, 11.8990878 54.101802, 11.8989041 54.1017524)",,,,
30618149,,,Bergstraße,residential,30,False,False,61.436,"LINESTRING (11.8998595 54.1036938, 11.8993087 54.1032455)",,,,
483731308,,,Dr.-Leber-Straße,residential,30,False,False,75.027,"LINESTRING (11.8998595 54.1036938, 11.8989714 54.1041229)",,,,
"[26689225, 465872706]",,,Dr.-Leber-Straße,residential,30,False,True,131.564,"LINESTRING (11.8998595 54.1036938, 11.9013163 54.1029621, 11.9013921 54.1029241)",,,,
30618142,,,Querstraße,residential,30,False,False,90.75399999999999,"LINESTRING (11.8994219 54.1060607, 11.9003105 54.1060512, 11.9005885 54.1060349, 11.9007169 54.106027, 11.9007943 54.1060345, 11.9008101 54.1060371)",,,2,
30618150,,,Marktstraße,residential,30,False,True,147.083,"LINESTRING (11.8994219 54.1060607, 11.899404 54.105953, 11.8993876 54.1058159, 11.8993812 54.1057619, 11.8994268 54.1056464, 11.899692 54.1053798, 11.8998287 54.1052539, 11.8998832 54.1052037, 11.9000812 54.1050587, 11.9003377 54.1049249)",,,,
30618140,,,Bergstraße,residential,30,True,False,109.804,"LINESTRING (11.900715 54.1045248, 11.9007075 54.1044778, 11.9006945 54.1044134, 11.9006545 54.1043401, 11.9005904 54.1042609, 11.8998595 54.1036938)",,,,
30618148,,,Ziegenmarkt,residential,30,False,False,51.69799999999999,"LINESTRING (11.900715 54.1045248, 11.9006696 54.1046111, 11.900551 54.10478, 11.9004498 54.10486, 11.9003377 54.1049249)",,,,
30640545,,,Schillerstraße,residential,30,False,False,93.65,"LINESTRING (11.9093851 54.1039965, 11.9093687 54.1040322, 11.9092895 54.1042121, 11.9091281 54.1044454, 11.9089221 54.1047016, 11.908848 54.104774)",,,4.85,
314374740,2,B 105,Rostocker Straße,primary,50,False,True,101.297,"LINESTRING (11.9093851 54.1039965, 11.9087809 54.103928, 11.9083245 54.1038673, 11.9078735 54.103789)",,,,
30640548,,,Pfarrkoppelweg,residential,30,False,False,104.768,"LINESTRING (11.908848 54.104774, 11.910212 54.1052722)",,,6,destination
30640545,,,Schillerstraße,residential,30,False,True,93.65,"LINESTRING (11.908848 54.104774, 11.9089221 54.1047016, 11.9091281 54.1044454, 11.9092895 54.1042121, 11.9093687 54.1040322, 11.9093851 54.1039965)",,,4.85,
"[238120475, 209761711]",,,"['Schillerstraße', 'Am Wallbach']",residential,30,False,"[False, True]",166.233,"LINESTRING (11.908848 54.104774, 11.9085309 54.1050516, 11.908265 54.1052113, 11.9080473 54.1052964, 11.9076486 54.1054095, 11.9075006 54.1053015, 11.9070824 54.1050033)",,,4.85,
30640548,,,Pfarrkoppelweg,residential,30,False,True,104.768,"LINESTRING (11.910212 54.1052722, 11.908848 54.104774)",,,6,destination
30618148,,,Ziegenmarkt,residential,30,False,True,51.698,"LINESTRING (11.9003377 54.1049249, 11.9004498 54.10486, 11.900551 54.10478, 11.9006696 54.1046111, 11.900715 54.1045248)",,,,
30618150,,,Marktstraße,residential,30,False,False,147.08300000000003,"LINESTRING (11.9003377 54.1049249, 11.9000812 54.1050587, 11.8998832 54.1052037, 11.8998287 54.1052539, 11.899692 54.1053798, 11.8994268 54.1056464, 11.8993812 54.1057619, 11.8993876 54.1058159, 11.899404 54.105953, 11.8994219 54.1060607)",,,,
31012273,,,Küstergang,residential,30,False,True,92.705,"LINESTRING (11.9003377 54.1049249, 11.9007953 54.1052022, 11.9013322 54.1055035, 11.9013476 54.1055116)",,,,
"[314374738, 805784621]","['2', '3']",B 105,Kröpeliner Straße,primary,50,False,True,178.58999999999997,"LINESTRING (11.8989041 54.1017524, 11.8990878 54.101802, 11.8994012 54.1018972, 11.8997437 54.1020251, 11.900218 54.1022714, 11.9005645 54.1024818, 11.9010193 54.1027504)",,,,
32254088,,,Lindenstraße,residential,30,False,True,76.049,"LINESTRING (11.8986572 54.1026782, 11.8993087 54.1032455)",,,,
"[1032848354, 1032875597, 314374741, 35441406]","['2', '3']",B 105,Rostocker Straße,primary,50,False,True,113.76500000000001,"LINESTRING (11.9041179 54.1030836, 11.9039826 54.1030796, 11.903815 54.1030741, 11.903564 54.1030657, 11.9032101 54.1030628, 11.9027527 54.1030852, 11.9026522 54.1030913, 11.9025362 54.1030934, 11.9023762 54.1030887)",,,,
"[314374742, 1032875598, 314374743]","['2', '3']",B 105,Rostocker Straße,primary,50,False,False,78.094,"LINESTRING (11.9041179 54.1030836, 11.9043924 54.1030957, 11.9045742 54.1031054, 11.9049104 54.1031345, 11.9050555 54.1031521, 11.9052941 54.1031996)",,,,
24536085,,,Severinstraße,residential,50,False,True,155.58200000000002,"LINESTRING (11.90351 54.1069119, 11.902868 54.1068924, 11.9027311 54.106887, 11.9025434 54.106881, 11.9022543 54.1068707, 11.9019964 54.1068636, 11.9016338 54.106852, 11.901433 54.1068456, 11.901127 54.1068358)",,,,
477283851,,,Severinstraße,residential,50,False,False,22.13,"LINESTRING (11.90351 54.1069119, 11.9036521 54.1068846, 11.9038068 54.10682)",,,,
"[485548668, 1032900669, 24536140, 485548669]",,,Verbindungsstraße,residential,"['50', '30']",False,True,345.8419999999999,"LINESTRING (11.90351 54.1069119, 11.9034444 54.1069701, 11.9033986 54.1070796, 11.9032462 54.1077464, 11.9032179 54.1078806, 11.9031671 54.1079787, 11.9031205 54.1080348, 11.9030123 54.1080886, 11.9028388 54.1081111, 11.9018523 54.1081041, 11.9015889 54.1081034, 11.9014697 54.1080929, 11.9013703 54.1080522, 11.9012795 54.1079859, 11.9011611 54.1079397, 11.9010336 54.1079278, 11.9007756 54.1079199, 11.9006239 54.1079192, 11.9000715 54.1079434, 11.9000293 54.1079472, 11.8999301 54.1079545)",,,,
144231619,,,Gartenweg,residential,,False,True,161.998,"LINESTRING (11.9073029 54.1023715, 11.9073615 54.101846, 11.9073207 54.1017989, 11.9062975 54.1017285, 11.9058399 54.1016762)",,,,
144231770,,,Wiesenweg,residential,,False,True,121.18299999999999,"LINESTRING (11.9084265 54.102749, 11.9077008 54.103707, 11.907672 54.103745)",,,,
