osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,tunnel
27633727,Jutestraße,residential,30,False,False,87.507,"LINESTRING (7.537189 52.1719481, 7.5366088 52.1721646, 7.5360889 52.1723532)",,,,,,
27633728,Knollenkamp,residential,30,False,False,135.39,"LINESTRING (7.537189 52.1719481, 7.5371026 52.1718714, 7.5370434 52.1717927, 7.536954 52.1716415, 7.5368737 52.1714881, 7.536836 52.1713575, 7.5368329 52.171197, 7.5368278 52.1707744)",,,,,,
550902077,Marienstraße,residential,30,False,True,58.407,"LINESTRING (7.5351438 52.1726811, 7.5355564 52.1731414)",,,,5,,
25645913,Marienstraße,residential,30,False,False,70.30600000000001,"LINESTRING (7.5351438 52.1726811, 7.5349255 52.172395, 7.5348877 52.1723454, 7.5348543 52.1723005, 7.534741 52.1720999)",,,,5,,
27633727,Jutestraße,residential,30,False,True,54.286,"LINESTRING (7.5351438 52.1726811, 7.5353658 52.1726053, 7.5355708 52.1725354, 7.5358394 52.1724437)",,,,,,
27633728,Knollenkamp,residential,30,False,True,135.39000000000001,"LINESTRING (7.5368278 52.1707744, 7.5368329 52.171197, 7.536836 52.1713575, 7.5368737 52.1714881, 7.536954 52.1716415, 7.5370434 52.1717927, 7.5371026 52.1718714, 7.537189 52.1719481)",,,,,,
25645913,Marienstraße,residential,30,False,False,91.545,"LINESTRING (7.534741 52.1720999, 7.5344736 52.1716341, 7.5343716 52.1714653, 7.5342838 52.1713259)",,,,5,,
25645913,Marienstraße,residential,30,False,True,70.30600000000001,"LINESTRING (7.534741 52.1720999, 7.5348543 52.1723005, 7.5348877 52.1723454, 7.5349255 52.172395, 7.5351438 52.1726811)",,,,5,,
31181632,Knollenwiese,living_street,,False,False,249.69599999999997,"LINESTRING (7.534741 52.1720999, 7.5344017 52.1721621, 7.534058 52.1722174, 7.533996 52.1722567, 7.5339935 52.1723138, 7.5341155 52.1725714, 7.5341093 52.1726337, 7.5340645 52.1726923, 7.5339851 52.1727292, 7.5336752 52.1728846, 7.5334972 52.1729509, 7.5333675 52.1729805, 7.5332909 52.1729414, 7.5331271 52.1728036, 7.5330627 52.1727445, 7.5330363 52.1727073, 7.5330139 52.1726524, 7.5330113 52.1725965, 7.5330323 52.1724714, 7.5331286 52.1722777)",,,,3.5,,
31181632,Knollenwiese,living_street,,False,True,249.696,"LINESTRING (7.5331286 52.1722777, 7.5330323 52.1724714, 7.5330113 52.1725965, 7.5330139 52.1726524, 7.5330363 52.1727073, 7.5330627 52.1727445, 7.5331271 52.1728036, 7.5332909 52.1729414, 7.5333675 52.1729805, 7.5334972 52.1729509, 7.5336752 52.1728846, 7.5339851 52.1727292, 7.5340645 52.1726923, 7.5341093 52.1726337, 7.5341155 52.1725714, 7.5339935 52.1723138, 7.533996 52.1722567, 7.534058 52.1722174, 7.5344017 52.1721621, 7.534741 52.1720999)",,,,3.5,,
27633730,Marienstraße,residential,30,False,True,92.27000000000001,"LINESTRING (7.53561 52.1711921, 7.535153 52.1712046, 7.5348332 52.1712233, 7.5342838 52.1713259)",,,,,,
24878055,Nordwalder Straße,secondary,50,False,False,80.935,"LINESTRING (7.5274262 52.1717054, 7.5274124 52.1716547, 7.5274023 52.1715946, 7.5273849 52.1714217, 7.5273816 52.17138, 7.52738 52.1713627, 7.5273387 52.1709798)",2,L 592,,,,
"[700141085, 24878055]",Nordwalder Straße,secondary,50,False,True,67.871,"LINESTRING (7.5274262 52.1717054, 7.5274949 52.1719804, 7.527573 52.1723091)","['2', '3']",L 592,,,,
"[161578673, 48557014]",Friedhofstraße,residential,30,False,True,36.466,"LINESTRING (7.5274262 52.1717054, 7.5273688 52.1717028, 7.5273091 52.1716983, 7.5270189 52.1716587, 7.5269052 52.1716357)",,,,,,
26796441,Heidberge,residential,30,False,False,133.304,"LINESTRING (7.5267438 52.1709661, 7.5261384 52.1709613, 7.5260806 52.1709608, 7.5251524 52.1709572, 7.52479 52.1709721)",,,,,,
"[26796441, 1041153214]",Heidberge,residential,30,False,True,40.599000000000004,"LINESTRING (7.5267438 52.1709661, 7.5269491 52.1709708, 7.5273387 52.1709798)",,,,,,
"[26493387, 550601879]","['Kirchstraße', 'Sandufer']",residential,20,False,"[False, True]",56.342,"LINESTRING (7.5271138 52.1735763, 7.5271275 52.1737102, 7.5270626 52.1737819, 7.5269959 52.1738404, 7.5269885 52.1738466, 7.5266793 52.173753)",,,,,,
26493387,Sandufer,residential,20,False,True,72.819,"LINESTRING (7.5271138 52.1735763, 7.5272707 52.1733551, 7.5274391 52.1730692, 7.5275525 52.1729844)",,,,,,
28046529,Sandufergasse,living_street,,False,False,159.58700000000002,"LINESTRING (7.5271138 52.1735763, 7.5268237 52.1734979, 7.5267639 52.1734817, 7.5258914 52.1728471, 7.5257851 52.1727595, 7.5255306 52.1725498)",,,,,,
28046529,Sandufergasse,living_street,,False,True,159.587,"LINESTRING (7.5255306 52.1725498, 7.5257851 52.1727595, 7.5258914 52.1728471, 7.5267639 52.1734817, 7.5268237 52.1734979, 7.5271138 52.1735763)",,,,,,
1027136733,Buckhoffstraße,tertiary,50,False,True,73.253,"LINESTRING (7.5255306 52.1725498, 7.5253305 52.172596, 7.5251858 52.1726323, 7.5249357 52.1726951, 7.5247415 52.1727495, 7.5245411 52.1728056)",2,L 592,,,,
1036588693,Buckhoffstraße,tertiary,50,False,False,53.894,"LINESTRING (7.5255306 52.1725498, 7.5257809 52.1725006, 7.525852 52.1724891, 7.525903 52.172478, 7.5262878 52.1724114)",2,L 592,,,,
25672967,Südstraße,living_street,,False,False,99.916,"LINESTRING (7.524073 52.1718559, 7.5243677 52.1727361)",,,,,,
28046530,Mittelstraße,living_street,,False,False,111.78999999999999,"LINESTRING (7.524073 52.1718559, 7.5242833 52.1719289, 7.525183 52.172475, 7.5252774 52.1725314)",,,,,,
899191586,Südstraße,living_street,,False,True,110.561,"LINESTRING (7.524073 52.1718559, 7.5238038 52.1715909, 7.5235702 52.1712797, 7.5233667 52.170964)",,,,,,
28046530,Mittelstraße,living_street,,False,True,111.78999999999999,"LINESTRING (7.5252774 52.1725314, 7.525183 52.172475, 7.5242833 52.1719289, 7.524073 52.1718559)",,,,,,
"[700141081, 690751310]",Wilhelmstraße,secondary,50,False,True,28.985,"LINESTRING (7.5259 52.1748145, 7.5257702 52.1746929, 7.5256754 52.1745933)","['2', '3']",L 590,,,,
"[700141082, 700141083]",Wilhelmstraße,secondary,30,False,False,37.674,"LINESTRING (7.5259 52.1748145, 7.5260505 52.1749511, 7.5262164 52.1750922)","['2', '3']",L 590,,,,
28183241,Sandufer,living_street,20,False,False,61.271,"LINESTRING (7.5281846 52.1732514, 7.5276909 52.173315, 7.5278044 52.1735464)",,,,,,
31157224,Frauenstraße,residential,20,False,False,52.406,"LINESTRING (7.5281846 52.1732514, 7.5280404 52.1731846, 7.5278423 52.1730927, 7.5275525 52.1729844)",,,,,,
"[31157224, 550601880]",Frauenstraße,residential,20,False,True,42.998,"LINESTRING (7.5281846 52.1732514, 7.5282096 52.1732708, 7.528321 52.1733576, 7.5284329 52.1734539, 7.5284657 52.1734697, 7.5285711 52.1735079, 7.5286006 52.173535)",,,,,,
28183241,Sandufer,living_street,20,False,False,57.931000000000004,"LINESTRING (7.5278044 52.1735464, 7.5278551 52.1736665, 7.5278283 52.1737048, 7.5276773 52.1737558, 7.5276538 52.1736936, 7.5277491 52.1735546, 7.5278044 52.1735464)",,,,,,
28183241,Sandufer,living_street,20,False,True,57.931000000000004,"LINESTRING (7.5278044 52.1735464, 7.5277491 52.1735546, 7.5276538 52.1736936, 7.5276773 52.1737558, 7.5278283 52.1737048, 7.5278551 52.1736665, 7.5278044 52.1735464)",,,,,,
28183241,Sandufer,living_street,20,False,True,61.271,"LINESTRING (7.5278044 52.1735464, 7.5276909 52.173315, 7.5281846 52.1732514)",,,,,,
26796446,Pankratiusgasse,living_street,,False,True,119.98599999999999,"LINESTRING (7.5277295 52.174553, 7.5271902 52.1747006, 7.5267904 52.1748265, 7.5265891 52.174911, 7.5264355 52.1749854, 7.5262164 52.1750922)",,,,,,
"[345054964, 25869670]",Alte Emsstraße,residential,,False,False,36.933,"LINESTRING (7.5317963 52.1781588, 7.5314484 52.1780308, 7.5313346 52.1779852)",,,,,,
25869670,Alte Emsstraße,residential,,False,True,76.674,"LINESTRING (7.5317963 52.1781588, 7.5321704 52.1783366, 7.5326201 52.1785592, 7.5326771 52.1785874)",,,,,,
28443047,Enge Straße,residential,,False,True,112.88,"LINESTRING (7.5317963 52.1781588, 7.5318812 52.1780958, 7.532063 52.1780202, 7.533243 52.177682)",,,,,,
25869667,Moorbrückenstraße,residential,30,False,False,26.106,"LINESTRING (7.5332244 52.1774475, 7.533243 52.177682)",,,,,,
28444037,Franz-Mülder-Straße,residential,,False,True,81.034,"LINESTRING (7.5332244 52.1774475, 7.5342929 52.1771285)",,,,,,
"[1113008171, 1113008170, 25869667]",Moorbrückenstraße,residential,30,False,True,265.911,"LINESTRING (7.5332244 52.1774475, 7.5331797 52.1772118, 7.533118 52.1763543, 7.5331062 52.1762725, 7.5330875 52.1761955, 7.5330758 52.1761472, 7.5330523 52.1760508, 7.5329747 52.1757314, 7.5329687 52.1757065, 7.532918 52.175498, 7.533007 52.175358, 7.5330558 52.175303, 7.5331442 52.175228, 7.5332539 52.1751791, 7.533319 52.175166)",,,,4,,
"[550601880, 31157224]",Frauenstraße,residential,20,False,False,42.998,"LINESTRING (7.5286006 52.173535, 7.5285711 52.1735079, 7.5284657 52.1734697, 7.5284329 52.1734539, 7.528321 52.1733576, 7.5282096 52.1732708, 7.5281846 52.1732514)",,,,,,
35272238,Moorbrückenkreisel,tertiary,50,True,False,24.008,"LINESTRING (7.5322567 52.1744237, 7.5323248 52.1744126, 7.5323949 52.1744162, 7.5324591 52.174434, 7.5325098 52.174464, 7.5325412 52.1745026)",,,roundabout,,,
"[700141091, 1124721371, 35272239]",Mühlenstraße,tertiary,50,False,False,149.711,"LINESTRING (7.5322567 52.1744237, 7.5321909 52.1743394, 7.5320461 52.1741577, 7.5318628 52.1739278, 7.5316939 52.1737158, 7.5314015 52.1733885, 7.5312199 52.17324)","['2', '3']",,,,,
48556902,Am Buckhoff,living_street,,False,False,52.324,"LINESTRING (7.5269052 52.1716357, 7.5266146 52.1720712)",,,,,,
26796443,Friedhofstraße,residential,30,False,True,168.58799999999997,"LINESTRING (7.5269052 52.1716357, 7.5268798 52.1716294, 7.5251024 52.1712051, 7.5249504 52.1711709, 7.5248543 52.1711179, 7.52479 52.1709721)",,,,,,
"[161578673, 48557014]",Friedhofstraße,residential,30,False,False,36.465999999999994,"LINESTRING (7.5269052 52.1716357, 7.5270189 52.1716587, 7.5273091 52.1716983, 7.5273688 52.1717028, 7.5274262 52.1717054)",,,,,,
48556902,Am Buckhoff,living_street,,False,True,52.324,"LINESTRING (7.5266146 52.1720712, 7.5269052 52.1716357)",,,,,,
48868848,Talstraße,residential,,False,False,155.37,"LINESTRING (7.5354656 52.1783265, 7.5346852 52.1775235, 7.5342929 52.1771285)",,,,,,
28444037,Franz-Mülder-Straße,residential,,False,False,81.034,"LINESTRING (7.5342929 52.1771285, 7.5332244 52.1774475)",,,,,,
28444037,Franz-Mülder-Straße,residential,,False,True,53.301,"LINESTRING (7.5342929 52.1771285, 7.5349947 52.1769174)",,,,,,
48868848,Talstraße,residential,,False,True,155.37,"LINESTRING (7.5342929 52.1771285, 7.5346852 52.1775235, 7.5354656 52.1783265)",,,,,,
28444037,Franz-Mülder-Straße,residential,,False,False,53.301,"LINESTRING (7.5349947 52.1769174, 7.5342929 52.1771285)",,,,,,
48869241,Krähenhügel,living_street,,False,False,121.327,"LINESTRING (7.5349947 52.1769174, 7.5359332 52.1778444)",,,,,,
"[1029678560, 28444037]",Franz-Mülder-Straße,residential,,False,True,402.51300000000003,"LINESTRING (7.5349947 52.1769174, 7.5357504 52.1766922, 7.5362519 52.1764896, 7.5364011 52.1763978, 7.5364645 52.1762931, 7.5364279 52.1761983, 7.5361259 52.1760089, 7.5358595 52.17586, 7.5350636 52.1758343, 7.5347761 52.175816, 7.5344667 52.1757963, 7.5342297 52.1757629, 7.533527 52.1755705, 7.5334518 52.1755281, 7.5333797 52.1753521, 7.533319 52.175166)",,,,,,
48869241,Krähenhügel,living_street,,False,True,121.327,"LINESTRING (7.5359332 52.1778444, 7.5349947 52.1769174)",,,,,,
61500076,Jutestraße,living_street,,False,True,59.926,"LINESTRING (7.5362325 52.1729257, 7.5358394 52.1724437)",,,,,,
61500075,Jutestraße,living_street,,False,False,57.367000000000004,"LINESTRING (7.5362325 52.1729257, 7.5363292 52.1729213, 7.5368209 52.1727596, 7.5368957 52.172735, 7.5369813 52.1727016)",,,,,,
61500076,Jutestraße,living_street,,False,False,51.988,"LINESTRING (7.5362325 52.1729257, 7.5357451 52.1730752, 7.5355564 52.1731414)",,,,,,
550902077,Marienstraße,residential,30,False,False,58.407,"LINESTRING (7.5355564 52.1731414, 7.5351438 52.1726811)",,,,5,,
61500076,Jutestraße,living_street,,False,True,51.988,"LINESTRING (7.5355564 52.1731414, 7.5357451 52.1730752, 7.5362325 52.1729257)",,,,,,
550902077,Marienstraße,residential,30,False,True,104.502,"LINESTRING (7.5355564 52.1731414, 7.5359497 52.1735866, 7.5361273 52.1738565, 7.5361993 52.1739227, 7.5362842 52.1739579)",,,,5,,
61500075,Jutestraße,living_street,,False,True,57.367000000000004,"LINESTRING (7.5369813 52.1727016, 7.5368957 52.172735, 7.5368209 52.1727596, 7.5363292 52.1729213, 7.5362325 52.1729257)",,,,,,
61500077,Münsterstraße,living_street,,False,False,40.47,"LINESTRING (7.5369813 52.1727016, 7.5369989 52.1726152, 7.5367855 52.1723712)",,,,,,
61500077,Münsterstraße,living_street,,False,True,30.583000000000002,"LINESTRING (7.5369813 52.1727016, 7.5370406 52.1727555, 7.5373307 52.1728671)",,,,,,
27633727,Jutestraße,residential,30,False,True,19.768,"LINESTRING (7.5358394 52.1724437, 7.5360889 52.1723532)",,,,,,
61500076,Jutestraße,living_street,,False,False,59.926,"LINESTRING (7.5358394 52.1724437, 7.5362325 52.1729257)",,,,,,
27633727,Jutestraße,residential,30,False,False,54.286,"LINESTRING (7.5358394 52.1724437, 7.5355708 52.1725354, 7.5353658 52.1726053, 7.5351438 52.1726811)",,,,,,
109980639,Münsterstraße,residential,30,False,True,53.559,"LINESTRING (7.5373307 52.1728671, 7.5369379 52.1732842)",,,,,,
61500077,Münsterstraße,living_street,,False,False,30.583000000000002,"LINESTRING (7.5373307 52.1728671, 7.5370406 52.1727555, 7.5369813 52.1727016)",,,,,,
"[49580921, 24442389]",Elbersstraße,secondary,,False,False,27.076,"LINESTRING (7.5325828 52.178873, 7.5327347 52.1789143, 7.5329441 52.178974)",2,L 590,,,,
24442390,,secondary,,True,False,19.709999999999997,"LINESTRING (7.5325828 52.178873, 7.5325665 52.1788916, 7.5325422 52.1789087, 7.5325199 52.178919, 7.5324951 52.1789268, 7.5324511 52.1789334, 7.5324036 52.1789318, 7.5323696 52.1789249, 7.5323411 52.1789145)",,,roundabout,,,
24442554,Wilhelmstraße,secondary,50,False,False,90.295,"LINESTRING (7.5242861 52.1730303, 7.5243661 52.1730907, 7.5244841 52.1731855, 7.5245612 52.173353, 7.5246351 52.1735134, 7.5249025 52.1737332)",2,L 590,,,,
1027136734,,secondary,,True,False,17.107,"LINESTRING (7.5242861 52.1730303, 7.524228 52.1730448, 7.5241655 52.1730477, 7.5241045 52.1730388, 7.5240508 52.1730189)",1,L 590,roundabout,,,
"[345054964, 25869670]",Alte Emsstraße,residential,,False,True,36.933,"LINESTRING (7.5313346 52.1779852, 7.5314484 52.1780308, 7.5317963 52.1781588)",,,,,,
24654638,Rheiner Straße,unclassified,30,False,False,14.582,"LINESTRING (7.5250676 52.1771536, 7.5252145 52.1770583)",2,,,,,
24654638,Rheiner Straße,unclassified,30,False,True,153.017,"LINESTRING (7.5250676 52.1771536, 7.5241148 52.1778207, 7.5235228 52.1781488)",2,,,,,
262100727,Delpstraße,residential,30,False,True,76.086,"LINESTRING (7.5250676 52.1771536, 7.5251832 52.1772083, 7.5258513 52.1776394)",,,,,,
25869670,Alte Emsstraße,residential,,False,False,76.674,"LINESTRING (7.5326771 52.1785874, 7.5326201 52.1785592, 7.5321704 52.1783366, 7.5317963 52.1781588)",,,,,,
1113008167,Moorbrückenstraße,residential,30,False,False,21.597,"LINESTRING (7.5326771 52.1785874, 7.5325706 52.1786702, 7.5325065 52.1787498)",,,,,,
"[25869667, 1113008167]",Moorbrückenstraße,residential,30,False,True,112.71400000000001,"LINESTRING (7.5326771 52.1785874, 7.533045 52.17836, 7.533088 52.17831, 7.5331253 52.1782249, 7.5331461 52.1781776, 7.533167 52.17813, 7.5332 52.1779352, 7.533243 52.177682)",,,,,,
24442390,,secondary,,True,False,16.07,"LINESTRING (7.5325065 52.1787498, 7.5325351 52.1787611, 7.532548 52.1787682, 7.5325746 52.1787899, 7.532588 52.1788099, 7.5325938 52.1788299, 7.5325942 52.1788387, 7.5325919 52.1788532, 7.5325828 52.178873)",,,roundabout,,,
1113008167,Moorbrückenstraße,residential,30,False,True,21.597,"LINESTRING (7.5325065 52.1787498, 7.5325706 52.1786702, 7.5326771 52.1785874)",,,,,,
24442390,,secondary,,True,False,17.498,"LINESTRING (7.5322906 52.1787982, 7.5323142 52.1787746, 7.532343 52.1787581, 7.5323757 52.1787469, 7.532413 52.1787407, 7.532441 52.1787397, 7.5324707 52.178742, 7.5325065 52.1787498)",,,roundabout,,,
"[24654553, 24654554, 754987148]",Elbersstraße,secondary,50,False,True,252.46100000000004,"LINESTRING (7.5322906 52.1787982, 7.5321365 52.1787614, 7.5312574 52.1785524, 7.5307609 52.1784327, 7.530506 52.1783536, 7.5302259 52.1782511, 7.5300529 52.1781888, 7.5296712 52.1780014, 7.5292353 52.1777587, 7.5291109 52.1776871)",2,L 590,,,,yes
28444033,Bahnhofstraße,residential,20,False,False,97.756,"LINESTRING (7.5311698 52.176094, 7.5309282 52.1759966, 7.5308279 52.175917, 7.5306419 52.1756765, 7.5304154 52.1753716)",,,,,,
"[1086401856, 462847431, 700141097, 700141098, 30413771, 25143598, 550578076, 550578077]",In der Lauge,tertiary,50,False,True,209.80200000000002,"LINESTRING (7.5311698 52.176094, 7.5310868 52.1761695, 7.5310064 52.1762414, 7.5309339 52.1763024, 7.5307959 52.1764171, 7.5306009 52.1765688, 7.5303912 52.1767266, 7.5302481 52.1768131, 7.5300494 52.176934, 7.5300192 52.1769519, 7.5299826 52.1769737, 7.5292417 52.177418, 7.5291176 52.1774924)","['2', '3']",,,,,
"[700141096, 1124721370, 345054980]",In der Lauge,tertiary,50,False,False,176.424,"LINESTRING (7.5311698 52.176094, 7.5312938 52.1759363, 7.5315195 52.1756489, 7.5321305 52.1748275, 7.5321838 52.1747503, 7.5322492 52.1746523)","['2', '3']",,,,,
"[49580921, 24442389]",Elbersstraße,secondary,,False,True,27.076,"LINESTRING (7.5329441 52.178974, 7.5327347 52.1789143, 7.5325828 52.178873)",2,L 590,,,,
550601878,Wilhelmstraße,secondary,50,False,True,10.449,"LINESTRING (7.5256754 52.1745933, 7.5256171 52.1745064)",2,L 590,,,,
25516956,Karlstraße,residential,20,False,False,112.35300000000001,"LINESTRING (7.5256754 52.1745933, 7.5256136 52.1746493, 7.5255752 52.1746841, 7.524816 52.175372, 7.524776 52.1754377)",,,,,,
"[700141081, 690751310]",Wilhelmstraße,secondary,50,False,False,28.985,"LINESTRING (7.5256754 52.1745933, 7.5257702 52.1746929, 7.5259 52.1748145)","['2', '3']",L 590,,,,
25672312,Wannenmacherstraße,residential,30,False,False,8.686,"LINESTRING (7.5259435 52.1775855, 7.5258513 52.1776394)",,,,,,
25672311,Delpstraße,residential,30,False,True,71.195,"LINESTRING (7.5259435 52.1775855, 7.526559 52.1779716, 7.5266811 52.1780384)",,,,,,
25672312,Wannenmacherstraße,residential,30,False,True,163.43099999999998,"LINESTRING (7.5259435 52.1775855, 7.5263232 52.1773355, 7.5265397 52.1772162, 7.5266115 52.1771775, 7.527241 52.1768284, 7.527369 52.1767588, 7.5277341 52.1766158)",,,,,,
35272238,Moorbrückenkreisel,tertiary,50,True,False,32.809,"LINESTRING (7.5325412 52.1745026, 7.5325499 52.1745391, 7.5325412 52.1745756, 7.5325157 52.174609, 7.5324757 52.1746365, 7.5324244 52.1746558, 7.5323663 52.1746653, 7.5323062 52.1746641, 7.5322492 52.1746523)",,,roundabout,,,
"[35272240, 55338328, 1124721373, 55338327]",Münsterstraße,tertiary,30,False,"[False, True]",71.265,"LINESTRING (7.5325412 52.1745026, 7.5326903 52.1744632, 7.5328486 52.1744116, 7.5329546 52.1743581, 7.533094 52.1743118, 7.5332269 52.1743001, 7.5333666 52.1743097, 7.5334338 52.1743197, 7.5334947 52.174331)",2,,,,yes,
"[1026093560, 25672309]",Beckstraße,residential,30,False,True,163.368,"LINESTRING (7.5288561 52.1783801, 7.5286091 52.1784223, 7.5279765 52.1788191, 7.5277111 52.1789856, 7.5275694 52.1790106, 7.5274446 52.1789827, 7.5271294 52.1787924, 7.5270351 52.1787355)",,,,,,
61500077,Münsterstraße,living_street,,False,True,40.47,"LINESTRING (7.5367855 52.1723712, 7.5369989 52.1726152, 7.5369813 52.1727016)",,,,,,
263277292,Jutestraße,living_street,30,False,True,111.92099999999999,"LINESTRING (7.5360023 52.1714379, 7.536033 52.1715506, 7.5359735 52.1716643, 7.5358979 52.1717582, 7.5357664 52.1719183, 7.535752 52.1719669, 7.5357809 52.1720255, 7.5358343 52.1720823, 7.5360889 52.1723532)",,,,,,
27633727,Jutestraße,residential,30,False,False,19.768,"LINESTRING (7.5360889 52.1723532, 7.5358394 52.1724437)",,,,,,
27633727,Jutestraße,residential,30,False,True,87.507,"LINESTRING (7.5360889 52.1723532, 7.5366088 52.1721646, 7.537189 52.1719481)",,,,,,
263277292,Jutestraße,living_street,30,False,False,111.921,"LINESTRING (7.5360889 52.1723532, 7.5358343 52.1720823, 7.5357809 52.1720255, 7.535752 52.1719669, 7.5357664 52.1719183, 7.5358979 52.1717582, 7.5359735 52.1716643, 7.536033 52.1715506, 7.5360023 52.1714379)",,,,,,
24442390,,secondary,,True,False,14.404,"LINESTRING (7.5323411 52.1789145, 7.5323192 52.1789024, 7.5323003 52.1788869, 7.5322866 52.1788691, 7.5322792 52.1788505, 7.5322794 52.1788219, 7.5322906 52.1787982)",,,roundabout,,,
"[25143592, 1103255791]",Eisenbahnstraße,residential,,False,False,71.162,"LINESTRING (7.5323411 52.1789145, 7.5322301 52.178975, 7.5320424 52.1790345, 7.5319724 52.1790562, 7.5313898 52.1791572)",,,,,,
754987147,,secondary,50,True,False,23.847,"LINESTRING (7.5291176 52.1774924, 7.5291512 52.1775216, 7.5291718 52.177555, 7.529178 52.1775906, 7.5291694 52.1776259, 7.5291465 52.1776588, 7.5291109 52.1776871)",,,roundabout,,,
"[1086401856, 462847431, 700141097, 700141098, 30413771, 25143598, 550578076, 550578077]",In der Lauge,tertiary,50,False,False,209.802,"LINESTRING (7.5291176 52.1774924, 7.5292417 52.177418, 7.5299826 52.1769737, 7.5300192 52.1769519, 7.5300494 52.176934, 7.5302481 52.1768131, 7.5303912 52.1767266, 7.5306009 52.1765688, 7.5307959 52.1764171, 7.5309339 52.1763024, 7.5310064 52.1762414, 7.5310868 52.1761695, 7.5311698 52.176094)","['2', '3']",,,,,
112065891,Elbersstraße,secondary,30,False,True,49.202,"LINESTRING (7.5288395 52.1774637, 7.5287479 52.1773758, 7.5284503 52.1770911)",2,L 590,,,,
754987147,,secondary,50,True,False,20.611,"LINESTRING (7.5288395 52.1774637, 7.528911 52.1774487, 7.5289866 52.1774488, 7.529058 52.1774639, 7.5291176 52.1774924)",,,roundabout,,,
"[30475606, 1067853055]",In der Lauge,tertiary,50,False,True,132.42000000000002,"LINESTRING (7.5287953 52.1776924, 7.5286729 52.1777626, 7.5284402 52.1778981, 7.5280346 52.1781413, 7.527401 52.1785213)","['2', '3']",,,,,
754987147,,secondary,50,True,False,29.894,"LINESTRING (7.5287953 52.1776924, 7.5287548 52.1776631, 7.5287287 52.1776282, 7.528719 52.1775902, 7.5287264 52.1775521, 7.5287503 52.1775166, 7.528789 52.1774864, 7.5288395 52.1774637)",,,roundabout,,,
754987147,,secondary,50,True,False,23.649,"LINESTRING (7.5291109 52.1776871, 7.529055 52.1777123, 7.5289894 52.1777261, 7.5289201 52.1777273, 7.5288533 52.1777157, 7.5287953 52.1776924)",,,roundabout,,,
"[24654553, 24654554, 754987148]",Elbersstraße,secondary,50,False,False,252.461,"LINESTRING (7.5291109 52.1776871, 7.5292353 52.1777587, 7.5296712 52.1780014, 7.5300529 52.1781888, 7.5302259 52.1782511, 7.530506 52.1783536, 7.5307609 52.1784327, 7.5312574 52.1785524, 7.5321365 52.1787614, 7.5322906 52.1787982)",2,L 590,,,,yes
25406889,Im Hagenkamp,residential,,False,True,128.63500000000002,"LINESTRING (7.5375069 52.1748068, 7.5373446 52.174755, 7.5372997 52.1747406, 7.5371169 52.1746825, 7.5367123 52.1745666, 7.5365799 52.1745253, 7.5363931 52.1744531, 7.5362321 52.1743909, 7.536055 52.1743183, 7.5359519 52.1742679, 7.5358951 52.1742206)",,,,,,
"[49224306, 49224308, 29110726]",Nordring,primary,50,False,True,181.253,"LINESTRING (7.5375069 52.1748068, 7.5374029 52.175006, 7.5371352 52.1754271, 7.5369889 52.1756779, 7.5369443 52.1757561, 7.5366104 52.176341)",2,B 481,,,yes,
25672967,Südstraße,living_street,,False,True,99.916,"LINESTRING (7.5243677 52.1727361, 7.524073 52.1718559)",,,,,,
1231110441,Südstraße,living_street,,True,False,14.167,"LINESTRING (7.5243677 52.1727361, 7.524441 52.1727712, 7.5245411 52.1728056)",,,,,,
24442554,Wilhelmstraße,secondary,50,False,False,22.831000000000003,"LINESTRING (7.5254751 52.1743205, 7.5255087 52.1743684, 7.5256171 52.1745064)",2,L 590,,,,
24442554,Wilhelmstraße,secondary,50,False,True,76.459,"LINESTRING (7.5254751 52.1743205, 7.5253976 52.1741969, 7.5251557 52.1739413, 7.5249025 52.1737332)",2,L 590,,,,
1007475477,,residential,,True,False,83.44500000000001,"LINESTRING (7.5254751 52.1743205, 7.5253739 52.1743145, 7.525277 52.1742977, 7.5248692 52.1737904, 7.5249025 52.1737332)",,,,,,
24442554,Wilhelmstraße,secondary,50,False,False,76.459,"LINESTRING (7.5249025 52.1737332, 7.5251557 52.1739413, 7.5253976 52.1741969, 7.5254751 52.1743205)",2,L 590,,,,
24442554,Wilhelmstraße,secondary,50,False,True,90.295,"LINESTRING (7.5249025 52.1737332, 7.5246351 52.1735134, 7.5245612 52.173353, 7.5244841 52.1731855, 7.5243661 52.1730907, 7.5242861 52.1730303)",2,L 590,,,,
28444033,Bahnhofstraße,residential,20,False,True,97.756,"LINESTRING (7.5304154 52.1753716, 7.5306419 52.1756765, 7.5308279 52.175917, 7.5309282 52.1759966, 7.5311698 52.176094)",,,,,,
259323023,Borghorster Straße,living_street,,False,True,63.43600000000001,"LINESTRING (7.5237482 52.1725068, 7.5235175 52.1724276, 7.5234241 52.1724947, 7.5233294 52.1726428, 7.5232593 52.172798)",,,,,,
