osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,ref,tunnel
"[24424027, 1232545990]",Mühlenstraße,tertiary,False,False,187.015,"LINESTRING (11.8983716 51.6399598, 11.8984075 51.6398873, 11.8985506 51.6395984, 11.8986901 51.6394023, 11.8988218 51.6392637, 11.899069 51.6390038, 11.8993641 51.6386734, 11.8995251 51.6384454)",2,,,,
24424027,Mühlenstraße,tertiary,False,True,65.434,"LINESTRING (11.8983716 51.6399598, 11.8981439 51.6403494, 11.8980483 51.640513)",2,,,,
26748091,Eibenweg,living_street,False,True,135.906,"LINESTRING (11.8967193 51.6326084, 11.8971161 51.6326004, 11.8975642 51.6326957, 11.8986155 51.6324981)",,,,,
26748079,Rathausstraße,residential,False,True,46.694,"LINESTRING (11.9009446 51.6335534, 11.9008141 51.6335237, 11.9008037 51.6334575, 11.9008851 51.6334246, 11.9012172 51.6334073)",,,,,
886494895,Wiesenstraße,residential,False,True,8.415,"LINESTRING (11.9071601 51.6372277, 11.9070958 51.6371634)",2,,,,
61414311,Martinstraße,residential,False,True,75.405,"LINESTRING (11.9071601 51.6372277, 11.9073316 51.6372136, 11.9081618 51.6370862, 11.9082221 51.6370721)",,,,,
"[26901555, 886494895]",Wiesenstraße,residential,False,False,124.437,"LINESTRING (11.9071601 51.6372277, 11.9074668 51.6374805, 11.9079323 51.6378095, 11.9081951 51.6381358)",2,,,,
61414321,Plötzer Tor,residential,False,False,81.933,"LINESTRING (11.9058733 51.6362363, 11.9062078 51.6362043, 11.9063948 51.6361768, 11.9068703 51.6360966, 11.9070315 51.6360785)",1,50,,,
"[61415665, 529275828]",Löbejüner Gartenstraße,residential,False,False,84.273,"LINESTRING (11.9058733 51.6362363, 11.9062019 51.6363019, 11.9063671 51.6363259, 11.9068217 51.6363918, 11.9068945 51.636415, 11.9070187 51.6364752)",1,50,,,
"[529275827, 61414303]",Plötzer Tor,residential,False,False,113.294,"LINESTRING (11.9058733 51.6362363, 11.9054302 51.6362369, 11.9052367 51.6362156, 11.9048285 51.6360908, 11.9046068 51.6360288, 11.9043298 51.6359514)",1,30,"['6', '8']",,
61008980,Schillerstraße,residential,False,False,56.544999999999995,"LINESTRING (11.9012211 51.6341402, 11.9009559 51.6342333, 11.9008264 51.6343678, 11.9006064 51.6344563)",1,30,,,
61008980,Schillerstraße,residential,False,True,75.354,"LINESTRING (11.9012211 51.6341402, 11.9014329 51.6341743, 11.9017416 51.6342645, 11.9018494 51.6342798, 11.9021604 51.6342997, 11.9022599 51.6343267)",1,30,,,
61008984,Loßplatz,residential,False,True,36.364000000000004,"LINESTRING (11.9012211 51.6341402, 11.9012154 51.6340646, 11.9011816 51.6340029, 11.9009339 51.6338979)",,,,,
"[61008980, 529275822]",Schillerstraße,residential,False,False,222.093,"LINESTRING (11.9006064 51.6344563, 11.9006105 51.6346146, 11.9006948 51.6350224, 11.9007153 51.6353685, 11.9009652 51.6358786, 11.9009897 51.6360011, 11.9010741 51.6363379, 11.9010936 51.6364211)",1,"['50', '30']",,,
61008980,Schillerstraße,residential,False,True,56.544999999999995,"LINESTRING (11.9006064 51.6344563, 11.9008264 51.6343678, 11.9009559 51.6342333, 11.9012211 51.6341402)",1,30,,,
61008983,An der Mauer,residential,False,False,51.571000000000005,"LINESTRING (11.9006064 51.6344563, 11.9004375 51.6343829, 11.9002194 51.6343857, 11.900086 51.6344433, 11.9000255 51.6345355)",,,,,
61008983,An der Mauer,residential,False,True,51.571,"LINESTRING (11.9000255 51.6345355, 11.900086 51.6344433, 11.9002194 51.6343857, 11.9004375 51.6343829, 11.9006064 51.6344563)",,,,,
61008984,Loßplatz,residential,False,False,36.364000000000004,"LINESTRING (11.9009339 51.6338979, 11.9011816 51.6340029, 11.9012154 51.6340646, 11.9012211 51.6341402)",,,,,
311018242,Schulberg,residential,False,False,32.365,"LINESTRING (11.9015873 51.6362055, 11.9016374 51.6363754, 11.901809 51.636427)",,30,,,
361338220,Carl-Loewe-Straße,residential,True,False,41.797,"LINESTRING (11.9015873 51.6362055, 11.9013399 51.6362962, 11.9011793 51.6363729, 11.9010936 51.6364211)",1,30,,,
361338528,Schulberg,residential,False,True,79.729,"LINESTRING (11.9015873 51.6362055, 11.9018526 51.6362197, 11.9022884 51.6361897, 11.9027389 51.6361901)",,,,,
260316568,Petersberger Weg,residential,False,False,259.538,"LINESTRING (11.9083311 51.6337755, 11.9078721 51.635174, 11.9072574 51.6359967)",,,,,
61414309,Löbejüner Gartenstraße,residential,False,True,10.164,"LINESTRING (11.9070187 51.6364752, 11.9071519 51.6364362)",,,,,
54237776,Hoffmannstraße,residential,False,True,77.515,"LINESTRING (11.9070187 51.6364752, 11.9070929 51.6366076, 11.9070738 51.6370686, 11.9070958 51.6371634)",,,,,
"[61415665, 529275828]",Löbejüner Gartenstraße,residential,False,True,84.27300000000001,"LINESTRING (11.9070187 51.6364752, 11.9068945 51.636415, 11.9068217 51.6363918, 11.9063671 51.6363259, 11.9062019 51.6363019, 11.9058733 51.6362363)",1,50,,,
61414307,Hoffmannstraße,residential,False,True,41.333000000000006,"LINESTRING (11.9070315 51.6360785, 11.9070822 51.6361681, 11.9071719 51.6363722, 11.9071519 51.6364362)",,,,,
61414321,Plötzer Tor,residential,False,True,81.93299999999999,"LINESTRING (11.9070315 51.6360785, 11.9068703 51.6360966, 11.9063948 51.6361768, 11.9062078 51.6362043, 11.9058733 51.6362363)",1,50,,,
120582834,Friedrich-Röber-Straße,residential,False,False,18.102,"LINESTRING (11.9070315 51.6360785, 11.9071251 51.6360375, 11.9072574 51.6359967)",,,,,
61414311,Martinstraße,residential,False,True,6.005,"LINESTRING (11.9082221 51.6370721, 11.9083024 51.6370513)",,,,,
61414309,Löbejüner Gartenstraße,residential,False,False,110.17800000000001,"LINESTRING (11.9082221 51.6370721, 11.9081698 51.6370238, 11.9078995 51.6366653, 11.9078064 51.636576, 11.9076238 51.6365239, 11.9072901 51.6364636, 11.9071519 51.6364362)",,,,,
61414311,Martinstraße,residential,False,False,75.405,"LINESTRING (11.9082221 51.6370721, 11.9081618 51.6370862, 11.9073316 51.6372136, 11.9071601 51.6372277)",,,,,
120582834,Friedrich-Röber-Straße,residential,False,True,18.102,"LINESTRING (11.9072574 51.6359967, 11.9071251 51.6360375, 11.9070315 51.6360785)",,,,,
260316568,Petersberger Weg,residential,False,True,259.538,"LINESTRING (11.9072574 51.6359967, 11.9078721 51.635174, 11.9083311 51.6337755)",,,,,
27220582,Rathausstraße,residential,False,False,38.534000000000006,"LINESTRING (11.9023482 51.6345523, 11.9023975 51.6346973, 11.9024989 51.6348854)",1,30,,,
61417433,Am Mühlenfeld,residential,False,False,28.706,"LINESTRING (11.8990969 51.6407101, 11.8990823 51.6404521)",,,,,
61417433,Am Mühlenfeld,residential,False,False,68.551,"LINESTRING (11.8990823 51.6404521, 11.8990353 51.6398363)",,,,,
61417433,Am Mühlenfeld,residential,False,True,28.706,"LINESTRING (11.8990823 51.6404521, 11.8990969 51.6407101)",,,,,
61417434,Am Mühlenfeld,residential,False,True,73.976,"LINESTRING (11.8990823 51.6404521, 11.8982819 51.6405253, 11.8980864 51.6405489, 11.8980238 51.6405565)",,,,,
61417433,Am Mühlenfeld,residential,False,True,68.551,"LINESTRING (11.8990353 51.6398363, 11.8990823 51.6404521)",,,,,
24424027,Mühlenstraße,tertiary,False,False,5.124,"LINESTRING (11.8980238 51.6405565, 11.8980483 51.640513)",2,,,,
61417434,Am Mühlenfeld,residential,False,False,73.976,"LINESTRING (11.8980238 51.6405565, 11.8980864 51.6405489, 11.8982819 51.6405253, 11.8990823 51.6404521)",,,,,
361338528,Schulberg,residential,False,True,9.493,"LINESTRING (11.9027389 51.6361901, 11.9028764 51.6361924)",,,,,
61417438,Doktorberg,residential,False,False,176.468,"LINESTRING (11.9027389 51.6361901, 11.9026769 51.6364291, 11.9026675 51.6367918, 11.9027206 51.6369697, 11.9027008 51.6372512, 11.9027776 51.6377685)",,,,,
361338528,Schulberg,residential,False,False,79.729,"LINESTRING (11.9027389 51.6361901, 11.9022884 51.6361897, 11.9018526 51.6362197, 11.9015873 51.6362055)",,,,,
61417440,Am Kirchhof,residential,False,True,54.524,"LINESTRING (11.9036968 51.6360006, 11.9033375 51.6360624, 11.9031831 51.6361714, 11.9030102 51.6362093)",,,,,
361339428,Am Kirchhof,residential,False,False,11.907,"LINESTRING (11.9036968 51.6360006, 11.9037008 51.635936, 11.9037034 51.6358936)",,,,,
361339428,Am Kirchhof,residential,False,True,39.174,"LINESTRING (11.9036968 51.6360006, 11.903752 51.6361438, 11.9037791 51.6362099, 11.9037791 51.6362967, 11.9037466 51.6363425)",,,,,
27138630,Fließe,residential,False,False,86.594,"LINESTRING (11.9002694 51.6381596, 11.9000039 51.6379637, 11.8998482 51.6377696, 11.8997359 51.6375777, 11.8996268 51.6375017)",1,,4,,
"[529275810, 27138630]",Fließe,residential,False,True,305.896,"LINESTRING (11.9002694 51.6381596, 11.9006324 51.6383546, 11.9008769 51.6384704, 11.9011335 51.6385789, 11.9012717 51.6386373, 11.9020224 51.6387785, 11.9024028 51.6388326, 11.9028863 51.6388073, 11.9031703 51.6387621, 11.9033325 51.6386943, 11.9034825 51.6386176, 11.9037261 51.6384002, 11.9037884 51.6382282, 11.9038559 51.6381715)",1,,4,,
"[529275803, 529275804]",Fließe,residential,False,"[False, True]",54.257,"LINESTRING (11.9002694 51.6381596, 11.8998759 51.6383241, 11.8999194 51.6385157)",,,,,
193649345,,living_street,False,True,69.749,"LINESTRING (11.9057412 51.6382255, 11.9061956 51.6387858)",,,,,
193649426,,living_street,False,False,89.85,"LINESTRING (11.9055505 51.6387112, 11.905861 51.6390563, 11.9059315 51.6390725, 11.9060173 51.6390714, 11.9060817 51.6390215, 11.9061536 51.6389314, 11.9061859 51.6388528, 11.9061956 51.6387858)",,,,,
361338528,Schulberg,residential,False,False,9.423,"LINESTRING (11.9030102 51.6362093, 11.9028764 51.6361924)",,,,,
27156494,Am Kirchhof,residential,False,True,64.751,"LINESTRING (11.9030102 51.6362093, 11.9030816 51.636335, 11.9030949 51.6363476, 11.9032318 51.6364006, 11.9032835 51.6364048, 11.9034253 51.6364165, 11.9037466 51.6363425)",,,,,
61417440,Am Kirchhof,residential,False,False,54.524,"LINESTRING (11.9030102 51.6362093, 11.9031831 51.6361714, 11.9033375 51.6360624, 11.9036968 51.6360006)",,,,,
61414311,Martinstraße,residential,False,False,6.005,"LINESTRING (11.9083024 51.6370513, 11.9082221 51.6370721)",,,,,
311018242,Schulberg,residential,False,True,32.365,"LINESTRING (11.901809 51.636427, 11.9016374 51.6363754, 11.9015873 51.6362055)",,30,,,
529275824,Am Kirchhof,residential,False,True,9.633,"LINESTRING (11.9037034 51.6358936, 11.9036311 51.6358195)",1,30,,,
529275825,Am Kirchhof,residential,False,False,6.913,"LINESTRING (11.9037034 51.6358936, 11.9037925 51.6358652)",1,30,,,
361339428,Am Kirchhof,residential,False,True,11.907,"LINESTRING (11.9037034 51.6358936, 11.9037008 51.635936, 11.9036968 51.6360006)",,,,,
26901562,Markt,residential,False,True,49.027,"LINESTRING (11.9027447 51.6352976, 11.9026437 51.6351748, 11.9024989 51.6348854)",1,30,,,
361337453,Marktstraße,residential,True,False,64.286,"LINESTRING (11.9027447 51.6352976, 11.9028472 51.6354383, 11.9029078 51.6355356, 11.9029543 51.6357378, 11.9029419 51.6358527)",1,30,,,
26748096,Sportplatz,residential,True,False,147.632,"LINESTRING (11.8972687 51.6352827, 11.8970967 51.635306, 11.8958414 51.635476, 11.8952289 51.6356568)",1,50,3,,
529275840,Sportplatz,residential,False,False,73.784,"LINESTRING (11.8972687 51.6352827, 11.8982571 51.6351504, 11.8983137 51.6351426)",1,50,6,,
27220590,Auf der Schanze,residential,False,True,192.773,"LINESTRING (11.9024127 51.632739, 11.9025261 51.6327641, 11.9027889 51.6329306, 11.902906 51.63309, 11.9034247 51.6342985)",1,30,3,,
529275823,Plötzer Tor,residential,False,False,12.243,"LINESTRING (11.9037925 51.6358652, 11.9036311 51.6358195)",1,30,,,
529275825,Am Kirchhof,residential,False,True,6.913,"LINESTRING (11.9037925 51.6358652, 11.9037034 51.6358936)",1,30,,,
26748074,Plötzer Tor,residential,False,True,32.592,"LINESTRING (11.9037925 51.6358652, 11.9040423 51.6358844, 11.9042589 51.6359102)",1,30,4,,
61414309,Löbejüner Gartenstraße,residential,False,False,10.164,"LINESTRING (11.9071519 51.6364362, 11.9070187 51.6364752)",,,,,
61414307,Hoffmannstraße,residential,False,False,41.333,"LINESTRING (11.9071519 51.6364362, 11.9071719 51.6363722, 11.9070822 51.6361681, 11.9070315 51.6360785)",,,,,
61414309,Löbejüner Gartenstraße,residential,False,True,110.178,"LINESTRING (11.9071519 51.6364362, 11.9072901 51.6364636, 11.9076238 51.6365239, 11.9078064 51.636576, 11.9078995 51.6366653, 11.9081698 51.6370238, 11.9082221 51.6370721)",,,,,
