osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,bridge,lanes,width,junction
58416887,Bergstraße,residential,False,False,162.795,50,"LINESTRING (7.3747511 49.1893576, 7.3741972 49.1893304, 7.3740658 49.1893128, 7.3739733 49.1892918, 7.3738673 49.1892594, 7.3736782 49.1891787, 7.3735696 49.18912, 7.3734838 49.1890551, 7.3734154 49.1889736, 7.3734027 49.1889309, 7.3734154 49.1888904, 7.3734502 49.1888509, 7.3734851 49.1888316, 7.373879 49.1886893)",,,,,
58416887,Bergstraße,residential,False,True,162.79500000000002,50,"LINESTRING (7.373879 49.1886893, 7.3734851 49.1888316, 7.3734502 49.1888509, 7.3734154 49.1888904, 7.3734027 49.1889309, 7.3734154 49.1889736, 7.3734838 49.1890551, 7.3735696 49.18912, 7.3736782 49.1891787, 7.3738673 49.1892594, 7.3739733 49.1892918, 7.3740658 49.1893128, 7.3741972 49.1893304, 7.3747511 49.1893576)",,,,,
1072265682,Bitscher Straße,primary,False,True,10.484,50,"LINESTRING (7.3703724 49.1842587, 7.3703898 49.1843523)",B 424,,,,
58416893,Neuer Weg,residential,False,False,237.87099999999998,,"LINESTRING (7.3703724 49.1842587, 7.370473 49.184235, 7.3705796 49.1842074, 7.3708478 49.1841338, 7.3709457 49.1841171, 7.3710752 49.1841092, 7.3713152 49.1841049, 7.3714554 49.1840978, 7.3716458 49.1840794, 7.3720387 49.1840268, 7.3725276 49.1839681, 7.3727287 49.1839409, 7.3728823 49.1839076, 7.3730707 49.183859, 7.3733825 49.183752, 7.3735062 49.1837152)",,,,,
38153108,Hauptstraße,primary,False,False,40.084,50,"LINESTRING (7.3694377 49.1863809, 7.3695061 49.1862862, 7.3696442 49.1860469)",B 424,,,,
38153108,Hauptstraße,primary,False,True,160.27800000000002,50,"LINESTRING (7.3694377 49.1863809, 7.3693585 49.1864501, 7.3692808 49.1865075, 7.3691782 49.1865641, 7.3690742 49.1866057, 7.3689099 49.1866474, 7.3687577 49.1866851, 7.368671 49.1867212, 7.3686232 49.1867636, 7.3685962 49.1868495, 7.3685822 49.1869592, 7.3685686 49.1872276, 7.3685619 49.1873039, 7.3685445 49.1873398, 7.3685096 49.1873714, 7.3684633 49.1873998, 7.3683688 49.1874524, 7.3683417 49.1874734)",B 424,,,,
58416894,Burgstraße,residential,False,False,128.459,,"LINESTRING (7.3694377 49.1863809, 7.3690691 49.1862561, 7.36903 49.1862336, 7.3690239 49.1862, 7.3690569 49.1858684, 7.3690793 49.1857902, 7.3691391 49.1856191, 7.3691795 49.1855972, 7.3692319 49.1855885, 7.3694746 49.1855998)",,,,,
58528566,Im Klosterbezirk,residential,False,False,14.135,,"LINESTRING (7.3699402 49.1856999, 7.3701052 49.1857672)",,,,,
38153108,Hauptstraße,primary,False,False,51.099999999999994,50,"LINESTRING (7.3699402 49.1856999, 7.3701189 49.1855972, 7.3704951 49.1854184)",B 424,,,,
38153108,Hauptstraße,primary,False,True,44.646,50,"LINESTRING (7.3699402 49.1856999, 7.3698675 49.1857515, 7.3698098 49.1858019, 7.3697548 49.185865, 7.3697091 49.1859342, 7.3696442 49.1860469)",B 424,,,,
58416894,Burgstraße,residential,False,True,36.097,,"LINESTRING (7.3699402 49.1856999, 7.3698594 49.1856665, 7.369785 49.1856428, 7.3697012 49.1856236, 7.3694746 49.1855998)",,,,,
58416894,Burgstraße,residential,False,False,36.097,,"LINESTRING (7.3694746 49.1855998, 7.3697012 49.1856236, 7.369785 49.1856428, 7.3698594 49.1856665, 7.3699402 49.1856999)",,,,,
58416894,Burgstraße,residential,False,True,128.459,,"LINESTRING (7.3694746 49.1855998, 7.3692319 49.1855885, 7.3691795 49.1855972, 7.3691391 49.1856191, 7.3690793 49.1857902, 7.3690569 49.1858684, 7.3690239 49.1862, 7.36903 49.1862336, 7.3690691 49.1862561, 7.3694377 49.1863809)",,,,,
"[274734450, 58416895]","['Burgstraße', 'Hauptstraße']",residential,False,False,115.442,,"LINESTRING (7.3694746 49.1855998, 7.3695533 49.1853135, 7.3695785 49.1852659, 7.3696164 49.185229, 7.3697067 49.1852062, 7.3698789 49.185194, 7.3700263 49.1852082, 7.3701525 49.1852343, 7.3703 49.1852913, 7.3704006 49.1853535, 7.3704951 49.1854184)",,,,,
38153108,Hauptstraße,primary,False,False,7.411,50,"LINESTRING (7.3704951 49.1854184, 7.3705794 49.1853809)",B 424,,,,
38153108,Hauptstraße,primary,False,True,51.099999999999994,50,"LINESTRING (7.3704951 49.1854184, 7.3701189 49.1855972, 7.3699402 49.1856999)",B 424,,,,
"[274734450, 58416895]","['Hauptstraße', 'Burgstraße']",residential,False,True,115.44200000000001,,"LINESTRING (7.3704951 49.1854184, 7.3704006 49.1853535, 7.3703 49.1852913, 7.3701525 49.1852343, 7.3700263 49.1852082, 7.3698789 49.185194, 7.3697067 49.1852062, 7.3696164 49.185229, 7.3695785 49.1852659, 7.3695533 49.1853135, 7.3694746 49.1855998)",,,,,
58416896,Pirminiusstraße,residential,False,True,17.131,,"LINESTRING (7.3696442 49.1860469, 7.3698579 49.1861119)",,,,,
38153108,Hauptstraße,primary,False,False,44.646,50,"LINESTRING (7.3696442 49.1860469, 7.3697091 49.1859342, 7.3697548 49.185865, 7.3698098 49.1858019, 7.3698675 49.1857515, 7.3699402 49.1856999)",B 424,,,,
38153108,Hauptstraße,primary,False,True,40.084,50,"LINESTRING (7.3696442 49.1860469, 7.3695061 49.1862862, 7.3694377 49.1863809)",B 424,,,,
58528563,Zwerchgasse,residential,False,False,41.107,,"LINESTRING (7.3706245 49.1859137, 7.3701052 49.1857672)",,,,,
58416896,Pirminiusstraße,residential,False,False,83.65200000000002,,"LINESTRING (7.3706245 49.1859137, 7.370528 49.1860267, 7.370315 49.1862734, 7.3699516 49.1861453, 7.3698579 49.1861119)",,,,,
58416896,Pirminiusstraße,residential,False,True,69.116,,"LINESTRING (7.3706245 49.1859137, 7.3708016 49.1857226, 7.3708219 49.1856908, 7.3708351 49.1856621, 7.3708371 49.1856371, 7.3708297 49.1856121, 7.3705794 49.1853809)",,,,,
58528563,Zwerchgasse,residential,False,True,41.107,,"LINESTRING (7.3701052 49.1857672, 7.3706245 49.1859137)",,,,,
58528566,Im Klosterbezirk,residential,False,False,42.334,,"LINESTRING (7.3701052 49.1857672, 7.3698579 49.1861119)",,,,,
58528566,Im Klosterbezirk,residential,False,True,14.135,,"LINESTRING (7.3701052 49.1857672, 7.3699402 49.1856999)",,,,,
58416896,Pirminiusstraße,residential,False,False,17.131,,"LINESTRING (7.3698579 49.1861119, 7.3696442 49.1860469)",,,,,
58528566,Im Klosterbezirk,residential,False,True,42.334,,"LINESTRING (7.3698579 49.1861119, 7.3701052 49.1857672)",,,,,
58416896,Pirminiusstraße,residential,False,True,83.652,,"LINESTRING (7.3698579 49.1861119, 7.3699516 49.1861453, 7.370315 49.1862734, 7.370528 49.1860267, 7.3706245 49.1859137)",,,,,
"[58528570, 1072265684, 1072265709]",Stadtgraben,residential,False,True,134.409,,"LINESTRING (7.3693036 49.18485, 7.3695568 49.1847949, 7.3697214 49.1847793, 7.3699259 49.1847939, 7.3701724 49.184835, 7.3703032 49.1848795, 7.3704048 49.1849216, 7.370634 49.1850394, 7.3708275 49.1851398, 7.3709528 49.1851933)",,,,,
8746458,Pirmasenser Straße,secondary,False,False,62.031000000000006,50,"LINESTRING (7.372971 49.1879725, 7.3732063 49.1878726, 7.3733953 49.1877833, 7.3735266 49.1877176, 7.373655 49.1876405)",L 478,,2,,
763999785,Pirmasenser Straße,secondary,True,False,32.32,50,"LINESTRING (7.372971 49.1879725, 7.3729027 49.1880084, 7.3728347 49.1880394, 7.3727693 49.1880688, 7.3727006 49.1880892, 7.3726711 49.1880986, 7.3726486 49.1881076, 7.3725994 49.1881302)",L 478,,1,,
1072265687,Bahnhofstraße,residential,False,True,48.178,,"LINESTRING (7.3658521 49.183963, 7.3659386 49.1842726, 7.3659446 49.1843337, 7.3659417 49.184391)",,,,,
34127067,Turnhallstraße,residential,False,False,152.97000000000003,50,"LINESTRING (7.3725852 49.1916302, 7.373005 49.1914602, 7.3731284 49.1913971, 7.373241 49.191323, 7.3733376 49.1912455, 7.3734476 49.1911499, 7.3735294 49.1910719, 7.3736092 49.1909606, 7.3736581 49.190873, 7.3736916 49.1907853, 7.3737077 49.19066, 7.3736913 49.1905609)",,,,4,
"[1095697026, 1095697027, 112175372]",An der Tuchbleiche,residential,False,True,181.279,,"LINESTRING (7.3659417 49.184391, 7.3676183 49.184578, 7.3678343 49.1846014, 7.3679582 49.1846148, 7.368401 49.1846628)",,yes,,,
"[1072265686, 25136383]",Bahnhofstraße,residential,False,True,317.913,,"LINESTRING (7.3659417 49.184391, 7.365928 49.1844743, 7.3659255 49.1845243, 7.3659553 49.184741, 7.3660784 49.185437, 7.3661198 49.1856349, 7.3661345 49.1857988, 7.3661211 49.1859426, 7.3660956 49.1861608, 7.3660326 49.1865614, 7.3659722 49.187012, 7.3659494 49.1870731, 7.3659018 49.1871255, 7.365847 49.1871569, 7.3657759 49.1871839)",,,,,
1072265687,Bahnhofstraße,residential,False,False,48.178,,"LINESTRING (7.3659417 49.184391, 7.3659446 49.1843337, 7.3659386 49.1842726, 7.3658521 49.183963)",,,,,
"[1095600284, 161966404]",Altheimer Straße,secondary,False,False,391.0,50,"LINESTRING (7.3629869 49.1844672, 7.3630269 49.184584, 7.3630808 49.1846917, 7.3631623 49.1847795, 7.363285 49.1848736, 7.3634402 49.1849451, 7.3641001 49.1851949, 7.3646258 49.1854351, 7.3648921 49.1855734, 7.3650119 49.1856639, 7.3651974 49.1858256, 7.3652993 49.1859373, 7.365352 49.1860105, 7.3653998 49.1861039, 7.3654202 49.1861966, 7.3654204 49.1863011, 7.3654071 49.1863885, 7.3653524 49.1865811, 7.3653547 49.1866793, 7.3653721 49.1867398, 7.3654137 49.1868213, 7.3654539 49.1868785, 7.3656528 49.1870798, 7.3657759 49.1871839)",L 478,,,,
58416881,Denkmalstraße,residential,False,True,137.38299999999998,,"LINESTRING (7.372092 49.1911425, 7.3721938 49.1910982, 7.3724162 49.190925, 7.3725235 49.1908268, 7.3726855 49.1907785, 7.3729241 49.1907284, 7.3732504 49.1906551, 7.3736913 49.1905609)",,,,,
58416884,Gutbrodstraße,residential,False,False,135.489,,"LINESTRING (7.3674468 49.1905697, 7.367406 49.1899503, 7.3673683 49.1893523)",,,,,
