osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,lanes,bridge
359510499,Berliner Straße,tertiary,50,False,True,120.09700000000001,"LINESTRING (12.5882064 52.1385538, 12.5883217 52.1385867, 12.5886812 52.138627, 12.5889854 52.1386903, 12.5891411 52.1387356, 12.5892663 52.1387894, 12.5894858 52.1389007, 12.5897331 52.1390404)",,,,
"[446065275, 24877557]","['Bahnhofstraße', 'Sandberger Straße']",residential,30,True,False,57.971000000000004,"LINESTRING (12.5882064 52.1385538, 12.5881746 52.1386384, 12.5881587 52.1387463, 12.5881002 52.1390705)",,,,
24877102,Magdeburger Straße,tertiary,30,True,False,106.88300000000001,"LINESTRING (12.5863234 52.1407985, 12.5863749 52.1407873, 12.587163 52.1405876, 12.5877879 52.1404593)",,,,
161782871,Reißigerstraße,residential,30,False,False,65.404,"LINESTRING (12.5863234 52.1407985, 12.5863439 52.1408505, 12.5865521 52.1413697)",,,,
24877628,Ernst-Thälmann-Straße,residential,50,False,False,173.087,"LINESTRING (12.582016 52.1440648, 12.5825692 52.144064, 12.5826608 52.1440478, 12.582885 52.1439426, 12.5830406 52.1438675, 12.5841615 52.1433448)",,,,
149630175,Straße der Einheit,tertiary,30,True,False,33.21,"LINESTRING (12.5878814 52.1407524, 12.5877879 52.1404593)",,,,
87369636,Hirtengasse,residential,30,False,False,90.027,"LINESTRING (12.5878814 52.1407524, 12.5879518 52.1407429, 12.5882885 52.140686, 12.5891562 52.1405443)",,,,
"[1018216481, 24877553]",Schloßtor,residential,30,False,"[False, True]",72.743,"LINESTRING (12.5844069 52.1384797, 12.5845205 52.1385626, 12.584582 52.1386203, 12.5846315 52.138647, 12.5848923 52.1387609, 12.5852307 52.1388812)",,,,
"[149630160, 30145368, 860025757]",Wittenberger Straße,tertiary,50,False,True,164.291,"LINESTRING (12.5829402 52.13609, 12.5829935 52.1361073, 12.5830836 52.1361205, 12.5833208 52.1361499, 12.5837384 52.1362013, 12.5838856 52.1362315, 12.584035 52.13628, 12.5841598 52.1363329, 12.5842405 52.1363685, 12.5844351 52.1364538, 12.5845064 52.136486, 12.584687 52.1365649, 12.5848856 52.13665, 12.585073 52.1367202)",,K 6926,,
1063698177,Im Winkel,residential,50,False,False,50.931,"LINESTRING (12.5903012 52.1387636, 12.5901664 52.1387772, 12.5900001 52.1388752, 12.5897331 52.1390404)",,,,
