osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,access
"[95142360, 307029913, 1126340843]",Domänenplatz,residential,30,False,True,307.44399999999996,,"LINESTRING (10.4124192 53.0316644, 10.4124865 53.0316533, 10.4138538 53.0314643, 10.4141554 53.0314246, 10.4143023 53.0314042, 10.4143771 53.0313938, 10.4150938 53.0312898, 10.4151861 53.0312509, 10.4152047 53.0312159, 10.4151919 53.0311828, 10.4150686 53.030961, 10.4150629 53.0308818, 10.4151185 53.0308069, 10.4152231 53.030737, 10.4153898 53.0306855, 10.4154477 53.0306763, 10.4157626 53.0306513, 10.4158216 53.0306408, 10.4159607 53.0305711)",,
808401532,Uelzener Straße,residential,30,False,True,69.507,,"LINESTRING (10.4161507 53.0279149, 10.4171628 53.0277727)",,yes
95142381,Gartenweg,residential,30,False,False,171.9,,"LINESTRING (10.4161507 53.0279149, 10.4158943 53.0275187, 10.4154945 53.0269008, 10.4151906 53.0265937, 10.4150446 53.0265451)",,
808401532,Uelzener Straße,residential,30,False,False,78.351,,"LINESTRING (10.4161507 53.0279149, 10.4158313 53.0279556, 10.4156631 53.0279627, 10.4155084 53.0279558, 10.4149928 53.0279093)",,yes
193000022,Hauptstraße,secondary,50,False,False,109.126,L 250,"LINESTRING (10.4156661 53.0287598, 10.4172885 53.0286546)",2,
193000022,Hauptstraße,secondary,50,False,True,36.345,L 250,"LINESTRING (10.4156661 53.0287598, 10.4151245 53.028787)",2,
1126365495,Winkelplatz,residential,30,False,True,36.371,,"LINESTRING (10.4156661 53.0287598, 10.4155825 53.029083)",,
54419150,Hornstraße,residential,30,False,False,158.504,,"LINESTRING (10.4155211 53.0295579, 10.4156369 53.0295367, 10.417874 53.0293968)",,
54419150,Hornstraße,residential,30,False,True,67.524,,"LINESTRING (10.4155211 53.0295579, 10.4154441 53.0295955, 10.4149052 53.0300369)",,
101999347,Winkelplatz,residential,30,False,False,53.89,,"LINESTRING (10.4155211 53.0295579, 10.4154833 53.0295016, 10.4154796 53.0294426, 10.4155825 53.029083)",,
"[1124359850, 1044432175]",Kiesweg,residential,,False,True,139.172,,"LINESTRING (10.4188691 53.0253147, 10.4185922 53.0257722, 10.4183525 53.026311, 10.4182475 53.0265081)",,
1103749038,Sprengelstraße,residential,30,False,False,95.07,,"LINESTRING (10.4188691 53.0253147, 10.4190997 53.0253918, 10.4199669 53.0256907, 10.4200553 53.0257696)",,
1103749038,Sprengelstraße,residential,30,False,True,89.737,,"LINESTRING (10.4188691 53.0253147, 10.418587 53.0252205, 10.4182376 53.0250967, 10.4176964 53.0249228)",,
"[1124359850, 1044432175]",Kiesweg,residential,,False,False,139.172,,"LINESTRING (10.4182475 53.0265081, 10.4183525 53.026311, 10.4185922 53.0257722, 10.4188691 53.0253147)",,
43377402,Weinbergstraße,residential,30,False,False,198.751,,"LINESTRING (10.4176964 53.0249228, 10.4169957 53.0265943, 10.4169744 53.0266566)",,
1103749038,Sprengelstraße,residential,30,False,False,89.737,,"LINESTRING (10.4176964 53.0249228, 10.4182376 53.0250967, 10.418587 53.0252205, 10.4188691 53.0253147)",,
1103749038,Sprengelstraße,residential,30,False,True,52.254,,"LINESTRING (10.4176964 53.0249228, 10.4172277 53.0247617, 10.4170002 53.024713)",,
808401532,Uelzener Straße,residential,30,False,False,69.507,,"LINESTRING (10.4171628 53.0277727, 10.4161507 53.0279149)",,yes
172929117,Uelzener Straße,residential,30,False,True,148.039,,"LINESTRING (10.4171628 53.0277727, 10.4177563 53.027689, 10.4185974 53.0275643, 10.418995 53.0275091, 10.4191555 53.0274968, 10.4193225 53.0275074)",,yes
808401533,Weinbergstraße,residential,30,False,True,124.813,,"LINESTRING (10.4171628 53.0277727, 10.4169726 53.0267479, 10.4169744 53.0266566)",,
172929166,Am Fünftdiemenland,residential,30,False,True,21.042,,"LINESTRING (10.4155993 53.023018, 10.4154356 53.0231796)",,
172929177,Schreberstraße,residential,30,False,True,75.837,,"LINESTRING (10.4155993 53.023018, 10.416711 53.0231522)",,
912563952,Obere Schreberstraße,residential,30,False,True,78.136,,"LINESTRING (10.4192028 53.0235955, 10.4181657 53.023272)",,
172929182,Obere Schreberstraße,residential,30,False,False,89.49799999999998,,"LINESTRING (10.4192028 53.0235955, 10.4189058 53.023935, 10.4188867 53.0239881, 10.4188921 53.0240341, 10.4189073 53.0240652, 10.4189306 53.0240964, 10.4189605 53.0241182, 10.4190046 53.0241388, 10.4192379 53.0242137, 10.4192866 53.0242295)",,
191416940,Bahnhofstraße,secondary,50,False,False,27.887,L 233,"LINESTRING (10.4193225 53.0275074, 10.419425 53.0272643)",2,
172929117,Uelzener Straße,residential,30,False,False,148.039,,"LINESTRING (10.4193225 53.0275074, 10.4191555 53.0274968, 10.418995 53.0275091, 10.4185974 53.0275643, 10.4177563 53.027689, 10.4171628 53.0277727)",,yes
"[615998211, 191416940]",Bahnhofstraße,secondary,50,False,True,120.12,L 233,"LINESTRING (10.4193225 53.0275074, 10.4192289 53.0277339, 10.4191059 53.0280209, 10.4188809 53.0285545)","['2', '3']",
43363658,Mittelweg,residential,30,False,False,172.635,,"LINESTRING (10.424808 53.0267524, 10.4243776 53.0269836, 10.4228827 53.0277866)",,
172929203,Königsberger Straße,residential,30,False,False,183.35399999999998,,"LINESTRING (10.424808 53.0267524, 10.424423 53.0264896, 10.4242338 53.0264043, 10.4239697 53.0263236, 10.4223738 53.0261345)",,
964681888,Celler Straße,residential,50,False,False,11.848,,"LINESTRING (10.4123872 53.0282935, 10.412439 53.0283954)",,
28648126,Celler Straße,residential,50,False,True,241.934,,"LINESTRING (10.4123872 53.0282935, 10.412022 53.0275704, 10.4117346 53.0270194, 10.4116085 53.0268193, 10.4114409 53.0265903, 10.4111632 53.0262508)",,
172929124,Schwienaustraße,residential,30,True,False,128.139,,"LINESTRING (10.4123872 53.0282935, 10.4119499 53.0282978, 10.411395 53.0282616, 10.410541 53.0281833, 10.4104939 53.0281643)",,yes
193000022,Hauptstraße,secondary,50,False,False,6.865,L 250,"LINESTRING (10.4150221 53.0287913, 10.4151245 53.028787)",2,
193000022,Hauptstraße,secondary,50,False,True,166.854,L 250,"LINESTRING (10.4150221 53.0287913, 10.4145008 53.0288105, 10.4137522 53.028875, 10.4133292 53.0289115, 10.4131378 53.028916, 10.4129784 53.0289125, 10.4128686 53.0289061, 10.4125453 53.0288734)",2,
229166267,Winkelplatz,residential,,True,False,76.41799999999999,,"LINESTRING (10.4150221 53.0287913, 10.4150171 53.0289077, 10.4150094 53.0290857, 10.4150116 53.0291204, 10.4150372 53.0291398, 10.4150704 53.0291404, 10.4155825 53.029083)",1,
1126365495,Winkelplatz,residential,30,False,False,36.371,,"LINESTRING (10.4155825 53.029083, 10.4156661 53.0287598)",,
101999347,Winkelplatz,residential,30,False,True,53.88999999999999,,"LINESTRING (10.4155825 53.029083, 10.4154796 53.0294426, 10.4154833 53.0295016, 10.4155211 53.0295579)",,
373746590,Strampemtwiete,residential,,False,False,136.252,,"LINESTRING (10.4155825 53.029083, 10.4156897 53.0290807, 10.4160366 53.0290983, 10.4162486 53.0291236, 10.4174402 53.0291919, 10.4175854 53.02914)",1,
307029914,Fischerstraße,residential,30,False,True,23.865,,"LINESTRING (10.4202558 53.0304415, 10.4205854 53.0303592)",,
43363660,Stadionstraße,residential,30,False,True,112.96399999999998,,"LINESTRING (10.4202558 53.0304415, 10.4201218 53.0303351, 10.419265 53.0300878, 10.4189056 53.029987, 10.4187899 53.029967)",,
307029914,Fischerstraße,residential,30,False,False,176.91600000000003,,"LINESTRING (10.4202558 53.0304415, 10.4197935 53.030521, 10.4190456 53.0306539, 10.4188324 53.0306852, 10.4181706 53.0307465, 10.4180123 53.0307561, 10.4178775 53.0307525, 10.4178045 53.0307363, 10.4176882 53.0307104)",,
193000022,Hauptstraße,secondary,50,False,True,109.126,L 250,"LINESTRING (10.4172885 53.0286546, 10.4156661 53.0287598)",2,
457298341,Hauptstraße,secondary,50,False,False,4.435,L 250,"LINESTRING (10.4172885 53.0286546, 10.4173544 53.0286501)",2,
373746841,Weinbergstraße,residential,30,False,False,58.54299999999999,,"LINESTRING (10.4172885 53.0286546, 10.4173096 53.0287652, 10.4173495 53.0288817, 10.4174135 53.0289817, 10.4175854 53.02914)",,
373746841,Weinbergstraße,residential,30,False,False,34.465,,"LINESTRING (10.4175854 53.02914, 10.417874 53.0293968)",,
373746590,Strampemtwiete,residential,,False,True,136.252,,"LINESTRING (10.4175854 53.02914, 10.4174402 53.0291919, 10.4162486 53.0291236, 10.4160366 53.0290983, 10.4156897 53.0290807, 10.4155825 53.029083)",1,
373746841,Weinbergstraße,residential,30,False,True,58.543,,"LINESTRING (10.4175854 53.02914, 10.4174135 53.0289817, 10.4173495 53.0288817, 10.4173096 53.0287652, 10.4172885 53.0286546)",,
95142381,Gartenweg,residential,30,False,True,171.9,,"LINESTRING (10.4150446 53.0265451, 10.4151906 53.0265937, 10.4154945 53.0269008, 10.4158943 53.0275187, 10.4161507 53.0279149)",,
172929182,Obere Schreberstraße,residential,30,False,False,48.667,,"LINESTRING (10.4192866 53.0242295, 10.4193993 53.0242661, 10.4194452 53.0242836, 10.4194627 53.0242983, 10.4194687 53.0243124, 10.4194686 53.0243292, 10.4194546 53.0243531, 10.4194312 53.0243689, 10.419409 53.0243791, 10.4193853 53.0243835, 10.4193635 53.024385, 10.4193452 53.0243836, 10.4193191 53.0243763, 10.4192934 53.0243626, 10.4192771 53.0243454, 10.4192643 53.0243145, 10.4192666 53.0242822, 10.4192866 53.0242295)",,
172929182,Obere Schreberstraße,residential,30,False,True,48.667,,"LINESTRING (10.4192866 53.0242295, 10.4192666 53.0242822, 10.4192643 53.0243145, 10.4192771 53.0243454, 10.4192934 53.0243626, 10.4193191 53.0243763, 10.4193452 53.0243836, 10.4193635 53.024385, 10.4193853 53.0243835, 10.419409 53.0243791, 10.4194312 53.0243689, 10.4194546 53.0243531, 10.4194686 53.0243292, 10.4194687 53.0243124, 10.4194627 53.0242983, 10.4194452 53.0242836, 10.4193993 53.0242661, 10.4192866 53.0242295)",,
172929182,Obere Schreberstraße,residential,30,False,True,89.498,,"LINESTRING (10.4192866 53.0242295, 10.4192379 53.0242137, 10.4190046 53.0241388, 10.4189605 53.0241182, 10.4189306 53.0240964, 10.4189073 53.0240652, 10.4188921 53.0240341, 10.4188867 53.0239881, 10.4189058 53.023935, 10.4192028 53.0235955)",,
