osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,tunnel,access,bridge
24710943,Kapellenplatz,residential,30,False,False,129.623,"LINESTRING (11.2154008 49.3767656, 11.2144661 49.3771472, 11.2144113 49.3771639, 11.2138288 49.3773144)",,,,,,
"[32839977, 27336843, 374709308]",Altdorfer Straße,secondary,50,False,False,151.22299999999998,"LINESTRING (11.2154008 49.3767656, 11.2159333 49.3773017, 11.216226 49.3775478, 11.2164425 49.3777422, 11.2165159 49.3777934, 11.2165723 49.3778214, 11.2166432 49.3778493)",St 2239,2,,,,
27336843,Altdorfer Straße,secondary,50,False,True,127.818,"LINESTRING (11.2154008 49.3767656, 11.2149312 49.3760786, 11.2147571 49.3758112, 11.2147208 49.3757583, 11.2146901 49.3757134)",St 2239,,,,,
24636918,Altrohlauer Straße,residential,30,False,False,117.82600000000001,"LINESTRING (11.2157954 49.3759512, 11.2158796 49.3759474, 11.2160392 49.3759169, 11.2167552 49.3758717, 11.2168613 49.3762941)",,1,,,,
735066692,Kapellenplatz,residential,,False,True,16.449,"LINESTRING (11.2138288 49.3773144, 11.2139217 49.3774494)",,,,,,
1128069937,Kapellenplatz,residential,30,False,False,107.997,"LINESTRING (11.2138288 49.3773144, 11.2124479 49.3776818)",,,,,,
24710943,Kapellenplatz,residential,30,False,True,129.623,"LINESTRING (11.2138288 49.3773144, 11.2144113 49.3771639, 11.2144661 49.3771472, 11.2154008 49.3767656)",,,,,,
24803322,Chormantelweg,residential,30,False,False,16.247,"LINESTRING (11.2219625 49.3786605, 11.2217383 49.3786539)",,,,,,
24803322,Chormantelweg,residential,30,False,True,112.865,"LINESTRING (11.2191145 49.3786184, 11.2191566 49.378595, 11.2192081 49.3785686, 11.2193839 49.3785207, 11.2198573 49.3785861, 11.2203168 49.3786282, 11.2206162 49.3786351)",,,,,,
34060311,Altdorfer Straße,secondary,50,False,True,178.349,"LINESTRING (11.2191145 49.3786184, 11.2190159 49.3785529, 11.218794 49.3783998, 11.2184981 49.3782035, 11.2182876 49.3781084, 11.2180916 49.3780266, 11.2178099 49.3779275, 11.2177189 49.3779038, 11.2175807 49.3778817, 11.2174929 49.3778737, 11.2173181 49.3778795, 11.2171567 49.3778964, 11.2170587 49.3779101)",St 2239,2,,,,
"[28341364, 24892839]",Schwarzwasserstraße,residential,30,False,True,322.256,"LINESTRING (11.2169486 49.3790135, 11.216577 49.3791441, 11.2159126 49.379319, 11.2149108 49.3795061, 11.2146265 49.3795146, 11.2144354 49.3794383, 11.2142567 49.3792832, 11.2141495 49.3789967, 11.2139862 49.378897, 11.2138452 49.3789066, 11.2134576 49.3790498, 11.2132718 49.3790971)",,,,,,
37992346,Industriestraße,residential,30,False,False,85.233,"LINESTRING (11.2169486 49.3790135, 11.2172121 49.3792065, 11.2173525 49.379316, 11.2174474 49.3794408, 11.2175953 49.3796457)",,,,,,
"[37992346, 24709372, 34056383]",Industriestraße,residential,30,False,True,133.905,"LINESTRING (11.2169486 49.3790135, 11.2166356 49.3787777, 11.2164242 49.3785831, 11.2163738 49.3785146, 11.2163322 49.3784579, 11.2163113 49.3783869, 11.2163198 49.3783233, 11.2163692 49.3782615, 11.2164649 49.3781979, 11.2166437 49.3781042, 11.2167222 49.3780547)",,,,,,
"[25005768, 42438259, 69382124, 37793455]","['Pfinzingstraße', 'Untere Kellerstraße']","['living_street', 'residential']",30,False,True,276.226,"LINESTRING (11.2124445 49.375818, 11.2127218 49.375679, 11.2123132 49.3753159, 11.2121353 49.3751425, 11.2121206 49.3751282, 11.2119782 49.375018, 11.2118082 49.3748864, 11.2113568 49.3745868, 11.2103909 49.3740228)",,,,,,
28263325,Untere Kellerstraße,living_street,,False,False,43.798,"LINESTRING (11.2124445 49.375818, 11.2124586 49.3759388, 11.2124191 49.3760953, 11.2125203 49.3761885)",,,,,,
"[42438258, 69382108]",Untere Kellerstraße,residential,30,False,False,214.59099999999998,"LINESTRING (11.2124445 49.375818, 11.2122722 49.3758311, 11.2120719 49.3758444, 11.2117119 49.3759571, 11.211584 49.3759972, 11.2113023 49.3760914, 11.2101409 49.3764117, 11.2096832 49.3764808)",,,,,,
37793455,Pfinzingstraße,residential,30,False,True,43.347,"LINESTRING (11.2103909 49.3740228, 11.2099839 49.3737369)",,,,,,
25094295,Frühlingstraße,residential,30,False,True,91.275,"LINESTRING (11.2103909 49.3740228, 11.2102877 49.3740918, 11.2097141 49.3743837, 11.2096481 49.37442, 11.2094055 49.3745331)",,,,,,
"[25005768, 42438259, 69382124, 37793455]","['Pfinzingstraße', 'Untere Kellerstraße']","['residential', 'living_street']",30,False,False,276.22600000000006,"LINESTRING (11.2103909 49.3740228, 11.2113568 49.3745868, 11.2118082 49.3748864, 11.2119782 49.375018, 11.2121206 49.3751282, 11.2121353 49.3751425, 11.2123132 49.3753159, 11.2127218 49.375679, 11.2124445 49.375818)",,,,,,
24929789,Talstraße,residential,,False,True,173.877,"LINESTRING (11.2119596 49.3720241, 11.2105855 49.372773, 11.2105936 49.3728102, 11.2108447 49.3731302)",,,,,,
"[204663489, 1238328050]",Schwabacher Straße,secondary,50,False,True,102.427,"LINESTRING (11.2119596 49.3720241, 11.2116015 49.3717307, 11.2114017 49.3715848, 11.2112957 49.3715211, 11.2111181 49.3714309, 11.2109846 49.371363)",St 2239,,,,,
"[1238328048, 1238328049, 204663490, 1238328054]",Schwabacher Straße,secondary,50,False,False,159.39000000000001,"LINESTRING (11.2119596 49.3720241, 11.2124209 49.3723961, 11.2125054 49.3724511, 11.2125772 49.3724942, 11.2126797 49.3725558, 11.2128058 49.3726208, 11.2132001 49.372824, 11.2133095 49.3728833, 11.2134222 49.3729735, 11.2134945 49.3730406)",St 2239,,,,,
24900779,Hummelweg,residential,30,False,False,90.61,"LINESTRING (11.2200121 49.3763641, 11.2200185 49.3763733, 11.2200934 49.3764801, 11.2203737 49.3771428)",,,,,,
25095482,Rummelsberger Weg,residential,,False,True,51.001,"LINESTRING (11.2203737 49.3771428, 11.2210576 49.3770328)",,,,,,
24900779,Hummelweg,residential,30,False,True,90.61,"LINESTRING (11.2203737 49.3771428, 11.2200934 49.3764801, 11.2200185 49.3763733, 11.2200121 49.3763641)",,,,,,
"[25035224, 441124882]","['Rummelsberger Weg', 'Bienenweg']",residential,,False,False,200.425,"LINESTRING (11.2203737 49.3771428, 11.2198884 49.3772466, 11.220603 49.3785425, 11.2206162 49.3786351)",,,,,,
24929761,Talstraße,residential,,False,False,47.271,"LINESTRING (11.2104093 49.3734144, 11.2099839 49.3737369)",,,,,,
24929761,Talstraße,residential,,False,True,47.271,"LINESTRING (11.2099839 49.3737369, 11.2104093 49.3734144)",,,,,,
37793455,Pfinzingstraße,residential,30,False,False,43.347,"LINESTRING (11.2099839 49.3737369, 11.2103909 49.3740228)",,,,,,
37793456,Pfinzingstraße,residential,30,False,True,82.619,"LINESTRING (11.2099839 49.3737369, 11.2093266 49.3732819, 11.2091786 49.3732132)",,,,,,
24929789,Talstraße,residential,,False,False,173.877,"LINESTRING (11.2108447 49.3731302, 11.2105936 49.3728102, 11.2105855 49.372773, 11.2119596 49.3720241)",,,,,,
28231596,Ludwig-Thoma-Straße,residential,30,False,False,114.09100000000001,"LINESTRING (11.222507 49.374582, 11.2223477 49.3747203, 11.2221519 49.3748282, 11.2216102 49.3751124, 11.2214318 49.3751712, 11.2212759 49.3751886)",,,,,,
28231597,Ludwig-Thoma-Straße,residential,,False,False,34.42,"LINESTRING (11.222507 49.374582, 11.2225802 49.3745812, 11.2226457 49.3745598, 11.2226903 49.374522, 11.2227051 49.3744753, 11.2226779 49.3744186, 11.2226084 49.3743801)",,,,,,
28231597,Ludwig-Thoma-Straße,residential,,False,True,39.327,"LINESTRING (11.222507 49.374582, 11.2224271 49.3745543, 11.2223819 49.3745032, 11.2223852 49.3744443, 11.222436 49.3743955, 11.2225188 49.3743717, 11.2226084 49.3743801)",,,,,,
45192469,Regensburger Straße,secondary,50,False,True,81.74099999999999,"LINESTRING (11.2177606 49.371082, 11.2176199 49.3711497, 11.2174412 49.3712485, 11.217334 49.3713183, 11.2171999 49.3714265, 11.2170021 49.371618)",,,,,,
56883681,Friedrich-Ebert-Straße,residential,30,False,False,78.464,"LINESTRING (11.2096832 49.3764808, 11.2098394 49.3770651, 11.209869 49.377176)",,,,,,
56883681,Friedrich-Ebert-Straße,residential,30,False,True,73.626,"LINESTRING (11.2096832 49.3764808, 11.2096623 49.3764078, 11.2095939 49.3761684, 11.2095293 49.3760425, 11.2094262 49.3758418)",,,,,,
"[42438258, 69382108]",Untere Kellerstraße,residential,30,False,True,214.59099999999998,"LINESTRING (11.2096832 49.3764808, 11.2101409 49.3764117, 11.2113023 49.3760914, 11.211584 49.3759972, 11.2117119 49.3759571, 11.2120719 49.3758444, 11.2122722 49.3758311, 11.2124445 49.375818)",,,,,,
24709415,Schäferweg,residential,30,False,False,9.116,"LINESTRING (11.222561 49.3792532, 11.2225784 49.379172)",,,,,,
25034932,Moosbacher Straße,residential,30,False,False,63.585,"LINESTRING (11.222561 49.3792532, 11.2216829 49.3792401)",,,,,,
25034932,Moosbacher Straße,residential,30,False,True,63.585,"LINESTRING (11.2216829 49.3792401, 11.222561 49.3792532)",,,,,,
25307041,Moosbacher Straße,residential,30,False,False,65.439,"LINESTRING (11.2216829 49.3792401, 11.2216536 49.3786519)",,,,,,
25034932,Moosbacher Straße,residential,30,False,False,44.522,"LINESTRING (11.2216829 49.3792401, 11.2212748 49.3792354, 11.2210757 49.3791989)",,,,,,
24803322,Chormantelweg,residential,30,False,False,75.125,"LINESTRING (11.2216536 49.3786519, 11.2206162 49.3786351)",,,,,,
24803322,Chormantelweg,residential,30,False,True,6.136,"LINESTRING (11.2216536 49.3786519, 11.2217383 49.3786539)",,,,,,
25307041,Moosbacher Straße,residential,30,False,True,65.439,"LINESTRING (11.2216536 49.3786519, 11.2216829 49.3792401)",,,,,,
24803322,Chormantelweg,residential,30,False,True,75.125,"LINESTRING (11.2206162 49.3786351, 11.2216536 49.3786519)",,,,,,
24803322,Chormantelweg,residential,30,False,False,112.86500000000001,"LINESTRING (11.2206162 49.3786351, 11.2203168 49.3786282, 11.2198573 49.3785861, 11.2193839 49.3785207, 11.2192081 49.3785686, 11.2191566 49.378595, 11.2191145 49.3786184)",,,,,,
"[25035224, 441124882]","['Rummelsberger Weg', 'Bienenweg']",residential,,False,True,200.425,"LINESTRING (11.2206162 49.3786351, 11.220603 49.3785425, 11.2198884 49.3772466, 11.2203737 49.3771428)",,,,,,
37992346,Industriestraße,residential,30,False,True,85.233,"LINESTRING (11.2175953 49.3796457, 11.2174474 49.3794408, 11.2173525 49.379316, 11.2172121 49.3792065, 11.2169486 49.3790135)",,,,,,
37793456,Pfinzingstraße,residential,30,False,False,82.619,"LINESTRING (11.2091786 49.3732132, 11.2093266 49.3732819, 11.2099839 49.3737369)",,,,,,
4628221,Bogenstraße,residential,30,False,False,112.832,"LINESTRING (11.2135407 49.3712783, 11.2150949 49.3712044)",,,,,,
4292629,Lohweg,residential,30,False,False,190.07699999999997,"LINESTRING (11.2135407 49.3712783, 11.2136386 49.3716617, 11.2137178 49.3720293, 11.2137197 49.3722734, 11.2137256 49.3726357, 11.2137311 49.3729788)",,,,,,
4628221,Bogenstraße,residential,30,False,True,183.233,"LINESTRING (11.2135407 49.3712783, 11.2130263 49.371277, 11.2125333 49.3712289, 11.212057 49.3711072, 11.2111411 49.3708361)",,,,,,
25095482,Rummelsberger Weg,residential,,False,False,51.001,"LINESTRING (11.2210576 49.3770328, 11.2203737 49.3771428)",,,,,,
25095482,Rummelsberger Weg,residential,,False,True,15.02,"LINESTRING (11.2210576 49.3770328, 11.2212561 49.3769935)",,,,,,
25306920,Grillenweg,residential,,False,False,187.78300000000004,"LINESTRING (11.2210576 49.3770328, 11.2213999 49.3777528, 11.22145 49.3778464, 11.2215541 49.3780407, 11.2216718 49.3782605, 11.2217326 49.3784565, 11.2217383 49.3786539)",,,,,,
24635771,Komotauer Straße,residential,30,False,False,80.9,"LINESTRING (11.2186249 49.3740849, 11.2186436 49.3739854, 11.2184827 49.3736422, 11.2183124 49.3733977)",,,,,,
25374101,Karlsbader Straße,residential,30,False,False,301.441,"LINESTRING (11.2186249 49.3740849, 11.2182307 49.3741551, 11.2179233 49.3742275, 11.2176463 49.374288, 11.2173665 49.3743462, 11.2171765 49.3743608, 11.2170378 49.3743498, 11.2170035 49.3742858, 11.216917 49.3737027, 11.2169886 49.373632, 11.2171778 49.3736151, 11.2175804 49.3735666, 11.2178591 49.373506, 11.2183124 49.3733977)",,,,,,
24635771,Komotauer Straße,residential,30,False,True,54.29,"LINESTRING (11.2186249 49.3740849, 11.2186812 49.3741094, 11.2187731 49.3745495)",,,,,,
25094295,Frühlingstraße,residential,30,False,False,91.275,"LINESTRING (11.2094055 49.3745331, 11.2096481 49.37442, 11.2097141 49.3743837, 11.2102877 49.3740918, 11.2103909 49.3740228)",,,,,,
25374205,Schloßweg,residential,30,False,True,201.76100000000002,"LINESTRING (11.2094055 49.3745331, 11.2100281 49.3752022, 11.2102376 49.3755755, 11.2102255 49.3756514, 11.210148 49.3756932, 11.2099161 49.3757409, 11.2094262 49.3758418)",,,,,,
28549176,Tannensteig,residential,30,False,False,16.163,"LINESTRING (11.217572 49.3760729, 11.2177698 49.3760055)",,,,,,
28549176,Tannensteig,residential,30,False,True,50.757,"LINESTRING (11.217572 49.3760729, 11.2169392 49.3762694)",,,,,,
25534105,Liegnitzer Straße,residential,30,False,False,72.878,"LINESTRING (11.217572 49.3760729, 11.2176593 49.3761657, 11.2177277 49.376632, 11.2178037 49.3766925)",,,,,,
25534105,Liegnitzer Straße,residential,30,False,True,72.878,"LINESTRING (11.2178037 49.3766925, 11.2177277 49.376632, 11.2176593 49.3761657, 11.217572 49.3760729)",,,,,,
25534107,Wohlauer Straße,living_street,,False,False,74.222,"LINESTRING (11.2185434 49.3764887, 11.2185055 49.3764452, 11.2184505 49.3759204, 11.2183816 49.3758407)",,,,,,
28549176,Tannensteig,residential,30,False,False,58.413,"LINESTRING (11.2183816 49.3758407, 11.2191253 49.375637)",,,,,,
28549176,Tannensteig,residential,30,False,True,47.934,"LINESTRING (11.2183816 49.3758407, 11.2177698 49.3760055)",,,,,,
25534107,Wohlauer Straße,living_street,,False,True,74.22200000000001,"LINESTRING (11.2183816 49.3758407, 11.2184505 49.3759204, 11.2185055 49.3764452, 11.2185434 49.3764887)",,,,,,
25061560,Ahornstraße,residential,30,False,False,30.27,"LINESTRING (11.220535 49.3708747, 11.2209147 49.3707608)",,,,,,
24696659,Breslauer Straße,residential,30,False,True,97.22200000000001,"LINESTRING (11.220535 49.3708747, 11.2209438 49.3714525, 11.2210583 49.3716787)",,,,,,
25061560,Ahornstraße,residential,30,False,True,30.27,"LINESTRING (11.2209147 49.3707608, 11.220535 49.3708747)",,,,,,
25034932,Moosbacher Straße,residential,30,False,True,44.522,"LINESTRING (11.2210757 49.3791989, 11.2212748 49.3792354, 11.2216829 49.3792401)",,,,,,
26710469,Saganer Straße,living_street,,False,True,75.643,"LINESTRING (11.2171932 49.3769003, 11.2170656 49.3768402, 11.2170182 49.3765072, 11.2169392 49.3762694)",,,,,,
24644523,Marienbader Straße,residential,30,False,False,3.298,"LINESTRING (11.2212759 49.3751886, 11.2212306 49.3751917)",,,,,,
24635287,Sudetendeutsche Straße,residential,30,False,True,163.9,"LINESTRING (11.2212759 49.3751886, 11.2212314 49.3748573, 11.221195 49.3745865, 11.2211388 49.3743869, 11.2210745 49.3743303, 11.2209559 49.374314, 11.2202597 49.3743905, 11.2201712 49.3743905)",,,,,,
28231596,Ludwig-Thoma-Straße,residential,30,False,True,114.091,"LINESTRING (11.2212759 49.3751886, 11.2214318 49.3751712, 11.2216102 49.3751124, 11.2221519 49.3748282, 11.2223477 49.3747203, 11.222507 49.374582)",,,,,,
24673863,Viktor-von-Scheffel-Straße,residential,30,False,True,69.894,"LINESTRING (11.2226848 49.3737561, 11.2225999 49.3740919, 11.2226084 49.3743801)",,,,,,
28231595,Viktor-von-Scheffel-Straße,residential,30,False,False,22.663,"LINESTRING (11.2226848 49.3737561, 11.2227316 49.3737321, 11.2227682 49.3736857, 11.2227675 49.3736356, 11.2227176 49.3735819)",,,,,,
28231595,Viktor-von-Scheffel-Straße,residential,30,False,True,50.791999999999994,"LINESTRING (11.2226848 49.3737561, 11.2226189 49.3737682, 11.2225658 49.3737648, 11.2224955 49.3737391, 11.2224505 49.3736906, 11.2224544 49.3736247, 11.2225126 49.3735749, 11.2226199 49.3735581, 11.2227176 49.3735819)",,,,,,
"[29976108, 29976109, 61302993, 204661141, 28540474]",Ludwig-Ganghofer-Straße,residential,30,False,False,137.862,"LINESTRING (11.2212691 49.3728499, 11.2213911 49.3726015, 11.2214494 49.3724275, 11.2214356 49.3722346, 11.2213496 49.3721013, 11.2213217 49.372058, 11.2212677 49.3719825, 11.2212151 49.3719062, 11.221113 49.3717581, 11.2210583 49.3716787)",,,,,,yes
225051217,Ludwig-Ganghofer-Straße,residential,30,False,False,35.157,"LINESTRING (11.2212691 49.3728499, 11.2211867 49.3728165, 11.2210897 49.37282, 11.2210134 49.3728591, 11.2209855 49.3729197, 11.2210161 49.3729797)",,,,,,
225051217,Ludwig-Ganghofer-Straße,residential,30,False,True,16.244,"LINESTRING (11.2212691 49.3728499, 11.2213032 49.3728932, 11.2213037 49.3729419, 11.2212703 49.3729855)",,,,,,
735066692,Kapellenplatz,residential,,False,False,16.449,"LINESTRING (11.2139217 49.3774494, 11.2138288 49.3773144)",,,,,,
69382122,Unterer Zeidlerweg,living_street,,False,False,9.243,"LINESTRING (11.213702 49.3759536, 11.2136138 49.3760137)",,,,,,
1084464793,Unterer Zeidlerweg,living_street,,False,False,27.494,"LINESTRING (11.213702 49.3759536, 11.2133231 49.375937)",,,,,,
"[69382122, 24709563]",Unterer Zeidlerweg,living_street,,False,True,77.151,"LINESTRING (11.213702 49.3759536, 11.2139027 49.3758837, 11.2140069 49.3758412, 11.2140993 49.3758162, 11.2141757 49.3757955, 11.214209 49.3757935, 11.2143383 49.3757859, 11.2146901 49.3757134)",,,,,,
28695969,Lohweg,residential,,False,True,18.457,"LINESTRING (11.2137311 49.3729788, 11.2134945 49.3730406)",,,,,,
4292629,Lohweg,residential,30,False,True,190.077,"LINESTRING (11.2137311 49.3729788, 11.2137256 49.3726357, 11.2137197 49.3722734, 11.2137178 49.3720293, 11.2136386 49.3716617, 11.2135407 49.3712783)",,,,,,
1238328055,Lohweg,residential,30,False,False,34.230000000000004,"LINESTRING (11.2137311 49.3729788, 11.2137316 49.3732177, 11.2136404 49.3732527)",,,,,,
4628218,Wiesenstraße,residential,30,False,False,113.387,"LINESTRING (11.2210583 49.3716787, 11.2204058 49.371852, 11.219986 49.372005, 11.2196575 49.3721297)",,,,,,
24696659,Breslauer Straße,residential,30,False,False,97.22200000000001,"LINESTRING (11.2210583 49.3716787, 11.2209438 49.3714525, 11.220535 49.3708747)",,,,,,
"[29976108, 29976109, 61302993, 204661141, 28540474]",Ludwig-Ganghofer-Straße,residential,30,False,True,137.862,"LINESTRING (11.2210583 49.3716787, 11.221113 49.3717581, 11.2212151 49.3719062, 11.2212677 49.3719825, 11.2213217 49.372058, 11.2213496 49.3721013, 11.2214356 49.3722346, 11.2214494 49.3724275, 11.2213911 49.3726015, 11.2212691 49.3728499)",,,,,,yes
"[34060805, 34057291, 28244940, 24911421]",Fischbacher Straße,residential,30,False,True,102.088,"LINESTRING (11.2132718 49.3790971, 11.2131957 49.3790008, 11.2131032 49.3788717, 11.2130689 49.3788171, 11.2127615 49.3782426)",,,,yes,,
"[28341364, 24892839]",Schwarzwasserstraße,residential,30,False,False,322.2560000000001,"LINESTRING (11.2132718 49.3790971, 11.2134576 49.3790498, 11.2138452 49.3789066, 11.2139862 49.378897, 11.2141495 49.3789967, 11.2142567 49.3792832, 11.2144354 49.3794383, 11.2146265 49.3795146, 11.2149108 49.3795061, 11.2159126 49.379319, 11.216577 49.3791441, 11.2169486 49.3790135)",,,,,,
24709415,Schäferweg,residential,30,False,True,9.116,"LINESTRING (11.2225784 49.379172, 11.222561 49.3792532)",,,,,,
24709415,Schäferweg,residential,30,False,False,61.153000000000006,"LINESTRING (11.2225784 49.379172, 11.2225838 49.3789144, 11.2225462 49.3787232, 11.2224848 49.378632)",,,,,,
24803322,Chormantelweg,residential,30,False,False,6.136,"LINESTRING (11.2217383 49.3786539, 11.2216536 49.3786519)",,,,,,
24803322,Chormantelweg,residential,30,False,True,16.247,"LINESTRING (11.2217383 49.3786539, 11.2219625 49.3786605)",,,,,,
25306920,Grillenweg,residential,,False,True,187.78300000000002,"LINESTRING (11.2217383 49.3786539, 11.2217326 49.3784565, 11.2216718 49.3782605, 11.2215541 49.3780407, 11.22145 49.3778464, 11.2213999 49.3777528, 11.2210576 49.3770328)",,,,,,
"[36780400, 225051219, 69382075]",Oberer Zeidlerweg,living_street,,False,False,110.65299999999999,"LINESTRING (11.2132773 49.3766285, 11.2131605 49.3765108, 11.2130687 49.3764852, 11.2129971 49.3764841, 11.2129117 49.376513, 11.2127998 49.3765533, 11.2127643 49.376566, 11.2127451 49.3765728, 11.2124677 49.3766865, 11.2124289 49.3767024, 11.2123704 49.3767254, 11.212076 49.3769142)",,,,,,
69382122,Unterer Zeidlerweg,living_street,,False,True,9.243,"LINESTRING (11.2136138 49.3760137, 11.213702 49.3759536)",,,,,,
24635287,Sudetendeutsche Straße,residential,30,False,False,163.9,"LINESTRING (11.2201712 49.3743905, 11.2202597 49.3743905, 11.2209559 49.374314, 11.2210745 49.3743303, 11.2211388 49.3743869, 11.221195 49.3745865, 11.2212314 49.3748573, 11.2212759 49.3751886)",,,,,,
24635287,Sudetendeutsche Straße,residential,30,False,True,90.581,"LINESTRING (11.2201712 49.3743905, 11.2200317 49.3743853, 11.2194985 49.3744519, 11.2191288 49.3745003, 11.2189407 49.3745232)",,,,,,
24644523,Marienbader Straße,residential,30,False,False,171.05399999999997,"LINESTRING (11.2201712 49.3743905, 11.2201671 49.3743006, 11.2201484 49.3740779, 11.2201349 49.3739924, 11.2201095 49.3737662, 11.2200464 49.3734248, 11.220025 49.3732807, 11.2199593 49.3728589)",,,,,,
24644523,Marienbader Straße,residential,30,False,True,103.488,"LINESTRING (11.2201712 49.3743905, 11.2201604 49.3744534, 11.2202127 49.3746508, 11.2202342 49.3747119, 11.2203039 49.3749904, 11.220367 49.37531)",,,,,,
28695969,Lohweg,residential,,False,False,18.457,"LINESTRING (11.2134945 49.3730406, 11.2137311 49.3729788)",,,,,,
1238328047,Schwabacher Straße,secondary,50,False,False,25.884,"LINESTRING (11.2134945 49.3730406, 11.2135523 49.3731093, 11.2136404 49.3732527)",St 2239,,,,,
"[1238328048, 1238328049, 204663490, 1238328054]",Schwabacher Straße,secondary,50,False,True,159.39,"LINESTRING (11.2134945 49.3730406, 11.2134222 49.3729735, 11.2133095 49.3728833, 11.2132001 49.372824, 11.2128058 49.3726208, 11.2126797 49.3725558, 11.2125772 49.3724942, 11.2125054 49.3724511, 11.2124209 49.3723961, 11.2119596 49.3720241)",St 2239,,,,,
24635287,Sudetendeutsche Straße,residential,30,False,True,12.482,"LINESTRING (11.2189407 49.3745232, 11.2187731 49.3745495)",,,,,,
24635287,Sudetendeutsche Straße,residential,30,False,False,90.581,"LINESTRING (11.2189407 49.3745232, 11.2191288 49.3745003, 11.2194985 49.3744519, 11.2200317 49.3743853, 11.2201712 49.3743905)",,,,,,
24645346,Pilsener Straße,residential,30,False,False,124.58099999999999,"LINESTRING (11.2189407 49.3745232, 11.2189872 49.3747752, 11.2190049 49.3748706, 11.2190766 49.3752732, 11.2191253 49.375637)",,,,,,
24594047,Spinnbahn,residential,30,False,False,103.38,"LINESTRING (11.215423 49.374491, 11.2157779 49.3737716, 11.2156998 49.3736583, 11.215663 49.3736145)",,2,,,yes,
24594047,Spinnbahn,residential,30,False,True,55.781000000000006,"LINESTRING (11.215423 49.374491, 11.2152681 49.3748001, 11.2152775 49.3749765)",,2,,,yes,
32804094,,living_street,,False,False,87.007,"LINESTRING (11.215423 49.374491, 11.2163182 49.3744615, 11.2163113 49.3742627)",,,,,,
32804094,,living_street,,False,True,87.007,"LINESTRING (11.2163113 49.3742627, 11.2163182 49.3744615, 11.215423 49.374491)",,,,,,
56095643,Hauptstraße,tertiary,50,True,False,17.407,"LINESTRING (11.2102835 49.3780436, 11.2103168 49.3780255, 11.21035 49.378015, 11.2104011 49.3780087, 11.2104505 49.3780126, 11.2105031 49.3780291)",,,roundabout,,,
56883681,Friedrich-Ebert-Straße,residential,30,False,True,101.395,"LINESTRING (11.2102835 49.3780436, 11.210232 49.3779821, 11.2101625 49.3778769, 11.2099548 49.3774441, 11.209869 49.377176)",,,,,,
24644523,Marienbader Straße,residential,30,False,True,3.298,"LINESTRING (11.2212306 49.3751917, 11.2212759 49.3751886)",,,,,,
24644523,Marienbader Straße,residential,30,False,False,63.90899999999999,"LINESTRING (11.2212306 49.3751917, 11.2207476 49.3752515, 11.220367 49.37531)",,,,,,
28541289,Troppauer Straße,living_street,,True,False,157.707,"LINESTRING (11.2212306 49.3751917, 11.2213227 49.3754033, 11.2213536 49.3754741, 11.2213566 49.3754969, 11.2213512 49.3755183, 11.2213298 49.3755427, 11.2212999 49.3755619, 11.2207428 49.37578, 11.2207001 49.3757924, 11.2206445 49.3757959, 11.2205948 49.3757824, 11.2205543 49.3757558, 11.2204741 49.375565, 11.220367 49.37531)",,,,,,
28263325,Untere Kellerstraße,living_street,,False,True,43.798,"LINESTRING (11.2125203 49.3761885, 11.2124191 49.3760953, 11.2124586 49.3759388, 11.2124445 49.375818)",,,,,,
"[69382080, 59148818, 69382133, 59148813]",Hauptstraße,tertiary,30,False,False,87.248,"LINESTRING (11.2125203 49.3761885, 11.2124434 49.3762404, 11.2123418 49.3763136, 11.2121565 49.3764702, 11.2121081 49.3765147, 11.2120601 49.3765627, 11.2119428 49.3767118, 11.2118473 49.3768337)",,2,,,,
"[69382089, 144504394, 69382133, 69382140, 204663487]",Hauptstraße,tertiary,30,False,True,176.94700000000003,"LINESTRING (11.2125203 49.3761885, 11.2127353 49.3760793, 11.2128221 49.3760274, 11.2128939 49.3759772, 11.212941 49.3759287, 11.213003 49.3758184, 11.213062 49.3757134, 11.213121 49.3756392, 11.2131768 49.375594, 11.2132336 49.3755685, 11.2133089 49.3755517, 11.2135479 49.3755034, 11.2136236 49.375488, 11.2137638 49.3754587, 11.2139484 49.3754174, 11.2140793 49.3753799, 11.2141605 49.3753543, 11.2142568 49.3753122, 11.2143565 49.3752679)",,"['2', '3']",,,,
"[37992346, 24709372, 34056383]",Industriestraße,residential,30,False,False,133.905,"LINESTRING (11.2167222 49.3780547, 11.2166437 49.3781042, 11.2164649 49.3781979, 11.2163692 49.3782615, 11.2163198 49.3783233, 11.2163113 49.3783869, 11.2163322 49.3784579, 11.2163738 49.3785146, 11.2164242 49.3785831, 11.2166356 49.3787777, 11.2169486 49.3790135)",,,,,,
374709307,,secondary,50,True,False,26.172000000000004,"LINESTRING (11.2167222 49.3780547, 11.2166661 49.378025, 11.2166272 49.3779853, 11.2166097 49.3779396, 11.2166152 49.3778927, 11.2166432 49.3778493)",,,roundabout,,,
374709307,,secondary,50,True,False,20.453,"LINESTRING (11.2166432 49.3778493, 11.2166895 49.3778146, 11.2167501 49.377791, 11.2168189 49.3777806, 11.2168893 49.3777847)",,,roundabout,,,
